"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","imagecode","identifiedBy","decimalLongitude","decimalLatitude","infraspecificEpithet","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"202","2021-01-14 15:30:13-03","MN","R","28418","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Curtis, A.H.","656",NA,NA,NA,NA,"Estados Unidos","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-01-14 15:30:13-03","MN","R","51610","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Asplund, E.","7691","1939","08","15",NA,"Equador","Guayas","Guayaquil",NA,NA,NA,"Iter Regnell. quartum. Flora aequatoriensis.",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-01-14 15:30:13-03","MN","R","64766","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Freire Allemão, F. 408 p.p.; Cysneiros, M.",NA,"1859","11",NA,NA,"Brasil","Ceará",NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 7797","R000064766",NA,NA,"R000064766_001 R000064766_002 R000064766_003 R000064766_004","Burkart, A.E.",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-01-14 15:30:13-03","MN","R","64791","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","s.col.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart, A.E.",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-01-14 15:30:13-03","MN","R","65177","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Sampaio, A.J.","3307","1920","05",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-14 15:30:13-03","MN","R","66032","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Zehntner, L.",NA,"1912","07",NA,NA,"Brasil","Bahia","Joazeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-01-14 15:30:13-03","MN","R","68398","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Glaziou, A.F.M.",NA,"1895","09","13",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Gabinete de Botânica da Escola Polytechnica, 5604; Herb. J. de Saldanha","R000068398",NA,NA,"R000068398_001","Burkart, A.E.",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-14 15:30:13-03","MN","R","68936","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Brade, A.C.","s.n.","1933","02",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart, A.E.",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-01-14 15:30:13-03","MN","R","68950","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","s.col.",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Azevedo, A.M.G.",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-14 15:30:13-03","MN","R","69917","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Zehntner, L.","124","1912","07",NA,NA,"Brasil","Bahia","Joazeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-14 15:30:13-03","MN","R","8605","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Glaziou, A.F.M.","12562","1877","04","06",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Plantas do Brasil Central","R000008605",NA,NA,"R000008605_001",NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-14 15:30:13-03","MN","R","3630","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Löfgren, J.A.C.","s.n.","1912","06",NA,NA,"Brasil","Ceará","Cedro",NA,NA,NA,"Inspectoria de Obras Contra as Secas nº 1145.",NA,NA,NA,NA,NA,"-39.062198638916","-6.60666990280151",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"25872","auto",NA,NA,NA,NA,NA,NA
"214","2021-01-14 15:30:13-03","MN","R","64795","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Löfgren, J.A.C.","s.n.","1912","06",NA,NA,"Brasil","Ceará","Cedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-39.062198638916","-6.60666990280151",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"25872","auto",NA,NA,NA,NA,NA,NA
"215","2021-01-14 15:30:13-03","MN","R","194379","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Weiler, I.","480","1997","01","04",NA,"Brasil","Espírito Santo","Presidente Kennedy",NA,NA,NA,NA,NA,NA,NA,NA,"Weiler, I.","-41.0466995239258","-21.0988998413086",NA,"(L.) DC.",NA,NA,NA,NA,"1998","08",NA,"24088","auto",NA,NA,NA,NA,NA,NA
"216","2021-01-14 15:30:13-03","MN","R","194389","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Weiler, I.","482","1997","02","18",NA,"Brasil","Espírito Santo","Serra",NA,NA,NA,NA,NA,NA,NA,NA,"Weiler, I.","-40.3078002929688","-20.1285991668701",NA,"(L.) DC.",NA,NA,NA,NA,"1998","08",NA,"16451","auto",NA,NA,NA,NA,NA,NA
"217","2021-01-14 15:30:13-03","MN","R","220688","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Cristaldo, A.C.M.; Silva, G.M. & Alves, F.M.","167","2006","07",NA,NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,"Cristaldo, A.C.M.","-57.6533012390137","-19.0091991424561",NA,"(L.) DC.",NA,NA,NA,NA,"2006","07",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"218","2021-01-14 15:30:13-03","MN","R","33177","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Mello Barreto, H.L.","7741","1937","01","26",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,NA,NA,"Jardim Botânico de Belo Horizonte 22462.",NA,NA,NA,NA,"Mello Barreto, H.L.","-43.937801361084","-19.9207992553711",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"219","2021-01-14 15:30:13-03","MN","R","130946","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Williams, L.O.; Assis & Moreira","5249","1945","02",NA,NA,"Brasil","Minas Gerais","Betim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.198299407959","-19.9678001403809",NA,"(L.) DC.","900","900",NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA
"220","2021-01-14 15:30:13-03","MN","R","64788","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Schwacke, C.A.W.; Jobert, C.","1119","1878",NA,NA,NA,"Brasil","Piauí","Nazaré do Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.6719017028809","-6.97333002090454",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"38075","auto",NA,NA,NA,NA,NA,NA
"221","2021-01-14 15:30:13-03","MN","R","65131","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Aguillar","118","1922","09","11",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,NA,NA,"Burkart, A.E.","-41.3244018554688","-21.7541999816895",NA,"(L.) DC.",NA,NA,NA,NA,"1958",NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"222","2021-01-14 15:30:13-03","MN","R","65178","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Sampaio, A.J.","2947","1918","04",NA,NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.3244018554688","-21.7541999816895",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"223","2021-01-14 15:30:13-03","MN","R","4938","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Diogo, J.C.","85","1904","11","26",NA,"Brasil","Rio de Janeiro","Paraíba do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne, F.C.","-43.2928009033203","-22.1618995666504",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"22368","auto",NA,NA,NA,NA,NA,NA
"224","2021-01-14 15:30:13-03","MN","R","64776","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Sampaio, A.J.","1474","1915","05","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,"Plantas do Brasil Colhidas por A. J. de Sampaio.",NA,NA,NA,NA,NA,"-43.2075004577637","-22.9027996063232",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"225","2021-01-14 15:30:13-03","MN","R","65113","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Mattos, A.M.","s.n.","1922","01",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075004577637","-22.9027996063232",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"226","2021-01-14 15:30:13-03","MN","R","64775","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Sampaio, A.J.","1444","1915","04","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,"Plantas do Brasil Colhidas por A. J. de Sampaio.",NA,NA,NA,NA,NA,"-43.2075004577637","-22.9027996063232",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"227","2021-01-14 15:30:13-03","MN","R","54857","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Ducke, W.A.","2060","1943","09","07",NA,"Brasil","Roraima","Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-60.6733016967773","2.81972002983093",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA
"228","2021-01-14 15:30:13-03","MN","R","1088","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Lutz, A.","1088","1916","07","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Manguinhos",NA,NA,"Herbario Adolpho Lutz.",NA,NA,NA,NA,"Barroso, G.M.","-43.2075004577637","-22.9027996063232",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"229","2021-01-14 15:30:13-03","MN","R","121144","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Lutz, A.","1041","1916","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Manguinhos",NA,NA,"Herbario Adolpho Lutz.",NA,NA,NA,NA,"Barroso, G.M.","-43.2075004577637","-22.9027996063232",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"230","2021-01-14 15:30:13-03","MN","R","54114","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Palacios, M. A.; Balegno, B. & Cuezzo, A. R.","s.n.","1949","01","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes",NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075004577637","-22.9027996063232",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"231","2021-04-04 23:42:48-03","UFPI","TEPB","23066","PreservedSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","R.T.Queiroz","1","2002","07","12",NA,"Brasil","Rio Grande do Norte","Natal","UFRN",NA,NA,"Flores brancas, fruto imaturo Ambiente: Antropizado",NA,NA,NA,NA,"Rita Pereira","-35.209400177002","-5.79500007629395",NA,"(L.) D.C",NA,NA,NA,NA,"2000","08","24","12751","auto",NA,NA,NA,NA,NA,NA
"232","2020-11-19 10:23:52-03","CPAP","CPAP","18873","PreserverdSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Pott, A.","8279","1999","11","12",NA,"Brasil","MS","Corumbá","Fazenda Santa Brigid, Jacadigo, fronteria com a Bolívia",NA,NA,"Trepadeira. FLOR: amarela. FRUTO: não visto. INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Carandazal, inundável - (carandazal = savana de Copernicia alba). SUBSTRATO: vertisolo. RELEVO: plano.",NA,NA,NA,NA,"A. Pott; J. A. Comastri Filho","-57.333333","-19.866667",NA,"(L.) DC.","85","85","57°20' W","19°52' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-11-19 10:23:52-03","CPAP","CPAP","21647","PreserverdSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Almeida, A. M.","213","2011","04","26",NA,"Brasil","MS","Corumbá","Assentamento Taquaral - sítio 3 Irmãos - lote-225 - trilha 1",NA,NA,"Erva 050cm~. FLOR: amarela e lilás. FRUTO: vagem verde. INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: suave ondulado.",NA,NA,NA,NA,"D. T. Azevedo; R. S. Rodrigues","-57.696389","-19.100556",NA,"(L.) DC.","165","165","57°41'47'' W","19°06'02'' S","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-11-19 10:23:52-03","CPAP","CPAP","24938","PreserverdSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Silva, R. R.","1111","2004","08","27",NA,"Brasil","MS","Ladário","Lagoa do Arroz. Campo Úmido. Solo: argiloso..",NA,NA,"Trepadeira de 1 m de altura. Flores amarelas.",NA,NA,NA,NA,"R. R. Silva","-57.473889","-19.044444",NA,"(L.) DC.","100","100","57°28'26'' W","19°02'40'' S","2004","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-11-19 10:23:52-03","CPAP","CPAP","3368","PreserverdSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Pott, A.","3013","1987","06","23",NA,"Brasil","MS","Corumbá","Fazenda Acurizal; Sub-região do Nabileque; Pantanal",NA,NA,"Erva volúvel, 1-3m de altura. FLOR: amarela. FRUTO: castanho. INTERESSE: Forrageira. FREQUÊNCIA: Muito frequente. AMBIENTE: Transição mata de Tabebuia caraiba/Carandazal aberto (Copernicia Australis). Alagável (cerca de 30cm por 3-4 meses). SUBSTRATO: so",NA,NA,NA,NA,"A. Pott; V. J. Pott","-57.066667","-19.733333",NA,"(L.) DC.","90","90","57°04' W","19°44' S","1987","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-19 10:23:52-03","CPAP","CPAP","1097","PreserverdSpecimen","Plantae","Fabaceae","Rhynchosia","minima","Rhynchosia minima","Pott, V. J.","149","1985","04","10",NA,"Brasil","MS","Corumbá","Cidade de Corumbá - Rua Porto Carreiro, 2147",NA,NA,"Trepadeira. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: solo calcário. RELEVO: .",NA,NA,NA,NA,NA,"-57.6533012390137","-19.0091991424561",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"237","2015-07-02 14:02:01-03","JBP","HPL","4573","S","Plantae","Fabaceae-Faboideae","Rhynchosia","minima","Rhynchosia minima","E.R. Salviani & H. Lorenzi","1460","2000","06","28",NA,"Brasil","CE","Água Verde","Coletada no sentido para Baturité, dentro da cidade de Água Verde.",NA,NA,NA,NA,NA,NA,NA,"G.P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"2009","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"238","2014-10-13 11:45:55-03","FEMACT","MIRR","8578","S","Plantae","Leguminosae","Rhynchosia","minima","Rhynchosia minima","Flores A.S.; Schütz Rodrigues R.","a2419","2009","11","23",NA,"Brasil","Roraima","Boa Vista",NA,NA,NA,"Erva prostrada, cáilce verde-amarelado, estames amarelo-avermelhados, frutos imaturos verdes. Savana alterada.",NA,NA,NA,NA,NA,"-60.6733","2.81972",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA
"239","2014-09-25 12:31:38-03","FEMACT","MIRR","9231","S","Plantae","Leguminosae","Rhynchosia","minima","Rhynchosia minima","Flores, A...S...; Schutz Rodrigues, R.","2471","2009","09","22",NA,"Brasil","Roraima","Boa Vista",NA,NA,NA,"Sementes proveniente do material coletado em Boa Vista, Bosque dos Papagaios por A.S. Flores 2221 (MIRR)",NA,NA,NA,NA,NA,"-60.6733","2.81972",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA
"240","2014-09-25 12:31:38-03","FEMACT","MIRR","9240","S","Plantae","Leguminosae","Rhynchosia","minima","Rhynchosia minima","Flores, A...S...; Schutz Rodrigues, R.","2480","2009","10","18",NA,"Brasil","Roraima","Boa Vista",NA,NA,NA,"Sementes proveniente do material coletado em Boa Vista, Bosque dos Papagaios por A.S. Flores 2221 (MIRR)",NA,NA,NA,NA,NA,"-60.6733","2.81972",NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA
"241","2019-02-22 11:46:58-03","IPA","IPA","40367","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Gardner, G.","1546",NA,NA,NA,"Southern America","Brasil","Ceará",NA,"Near Icó",NA,NA,NA,"IPA0040367","Plantae",NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-02-22 11:46:57-03","IPA","IPA","15082","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Belém, R.P.; Magalhães, M.; Magalhães, M.","1093","1965","05","21","Southern America","Brasil","Bahia",NA,"Rodovia Rio Branco-Itabuna. Plantação de cacau",NA,NA,"Trepadeira; flores cremes. Coleção de sementes vivas","IPA0015082","Plantae",NA,NA,"Andrade-Lima",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1968","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-02-22 11:46:57-03","IPA","IPA","19657","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Academia Brasileira de Ciências","771","1971","05","15","Southern America","Brasil","Pernambuco",NA,"Entre Cabrobó e Terra Nova",NA,NA,"Erva prostrada com ramos 2-3m; flores amarelo-pálido","IPA0019657","Plantae",NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-02-22 11:46:57-03","IPA","IPA","19917","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Castellanos, A.","25202","1964","07","21","Southern America","Brasil","Ceará",NA,"entre Crato e Sítio Romualdo",NA,NA,"Corola amarela","IPA0019917","Plantae",NA,NA,"Andrade-Lima",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1970","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-02-22 11:46:57-03","IPA","IPA","26777","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Coradin, L.; Porzecanski, I.; Ataíde, M.; Porzecanski, I.; Ataíde, M.","2465","1980","05","21","Southern America","Brasil","Pernambuco","São Caetano","BR-232, Caruaru-Arcoverde, Riacho dos Porcos, km 25. Rocha granítica",NA,NA,"Volúvel; flor amarela; fruto marrom. Folhas alternas. Independente. Forrageiro. Comum","IPA0026777","Plantae",NA,NA,NA,NA,NA,NA,"(L.) DC.","560","560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-02-22 11:46:58-03","IPA","IPA","40366","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","RL; R. Br.; R. Br.","41",NA,NA,NA,"Southern America","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"IPA0040366","Plantae",NA,NA,NA,"-32.393889","-3.878611",NA,"(L.) DC.",NA,NA,"-32.393889","-3.878611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-07-26 11:40:30-03","IPA","IPA","572","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Vasconcellos Sobrinho","572",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"IPA0000572","Plantae",NA,NA,"Andrade-Lima",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1950","02","07",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-02-22 11:46:58-03","IPA","IPA","62033","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Lima-Verde, L.W.; Figueiredo, M.A.; et al.; Figueiredo, M.A.; et al.","263","1996","06","13","Southern America","Brasil","Ceará","Quixeré","Quixeré, Chapada do Apodi. Fazenda Mato Alto. Alt.: 110 m.",NA,NA,"Hábito: trepadeira, terrestre. Alt.: 1,5 m. Caule: Folha: compostas alternas cartáceas pilosas (pêlos Inflorescência: racemo axilar. Cálice: verde. Coro Fruto: legume verde piloso. OBS.: flores fragrantes; folhas, flores e ramos co","IPA0062033","Plantae",NA,NA,"Lima-Verde, L.W.","-37.816667","-5.183333",NA,"(L.) DC.",NA,NA,"-37.816667","-5.183333","1996","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-02-22 11:46:58-03","IPA","IPA","7588","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Black, G.A.; Pires, J.M.; Andrade-Lima; Pires, J.M.; Andrade-Lima","16466","1957","07","01","Southern America","Brasil","Maranhão",NA,"Perizes, Campo",NA,NA,"Cipó","IPA0007588","Plantae",NA,NA,"Andrade-Lima",NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,"1957","07","01",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-02-22 11:46:58-03","IPA","IPA","79308","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Araújo, D.; Alves-Araújo, A.; Melo, A.; Alves-Araújo, A.; Melo, A.","174","2007","03","02","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata.",NA,NA,"Trepadeira. Flores amarelas. Fruto marrom.; Mata Atlântica.","IPA0079308","Plantae",NA,NA,"Córdula, E.","-34.986944","-7.725556",NA,"(L.) DC.","130","130","-34.986944","-7.725556","2007","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-02-22 11:46:58-03","IPA","IPA","84198","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Moura, D.C.","776","2005","08","30","Southern America","Brasil","Sergipe","Canindé de São Francisco","Fazenda Santa Maria",NA,NA,"Trepadeira com inflorescência axilar terminal de cor amarela. Botões florais verdes.; Caatinga.","IPA0084198","Plantae",NA,NA,"Bocage, A.","-37.883611","-9.550278",NA,"(L.) DC.","202","202","-37.883611","-9.550278","2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-02-22 11:46:58-03","IPA","IPA","84199","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Moura, D.C.","775","2005","08","30","Southern America","Brasil","Sergipe","Canindé de São Francisco","Fazenda Santa Maria",NA,NA,"Trepadeira com inflorescência axilar terminal de cor lilás, guia de néctar brnco. Botões florais verdes.; Caatinga.","IPA0084199","Plantae",NA,NA,"Bocage, A.","-37.883611","-9.550278",NA,"(L.) DC.","202","202","-37.883611","-9.550278","2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-02-22 11:46:58-03","IPA","IPA","86014","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Trajano, A.","67","2009","04","21","Southern America","Brasil","Paraíba","Soledade","Comunidade Rural - Barrocas",NA,NA,"Herbácea. Comum em área de cultivo e de pastagem natural.; Caatinga.","IPA0086014","Plantae",NA,NA,"Gomes-Silva, A.","-36.3628005981445","-7.05721998214722",NA,"(L.) DC.",NA,NA,NA,NA,"2010","12",NA,"21726","auto",NA,NA,NA,NA,NA,NA
"254","2019-02-22 11:46:58-03","IPA","IPA","47337","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Luetzelburg","28590","1937","03","09","Southern America","Brasil","Paraíba","Sousa","São Gonçalo",NA,NA,NA,"IPA0047337","Plantae",NA,NA,"São-Mateus, W.M.B.","-38.228099822998","-6.7591700553894",NA,"(L.) DC.",NA,NA,NA,NA,"2012","08","14","21208","auto",NA,NA,NA,NA,NA,NA
"255","2019-02-22 11:46:58-03","IPA","IPA","40368","S","Plantae","Leguminosae-Pap.","Rhynchosia","minima","Rhynchosia minima","Gardner, G.","1540",NA,NA,NA,"Southern America","Brasil","Ceará",NA,"Near Crato",NA,NA,NA,"IPA0040368","Plantae",NA,NA,NA,NA,NA,NA,"(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
