"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"233","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","30468","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.",NA,NA,NA,NA,"Brasil","São Paulo","Palestina (P6)","Fazenda Boa Vista","-49.50472222","-20.32111111","-49.50472222","-20.32111111",NA,NA,"Árvore, 9,5m, fruto maduro vermelho, Parcela A2, indivíduo 19.;",NA,NA,"Tracheophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"234","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","10750","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil",NA,NA,NA,NA,"Neusa Taroda Ranga",NA,NA,NA,NA,"Brasil","São Paulo","Sales","Faz. Águas Claras","-49.4799995422363","-21.3400001525879",NA,NA,NA,NA,"Árvore ca 8m de altura, fruto maduro vermelho. borda da mata.;",NA,NA,"Tracheophyta","Magnoliales","América do Sul",NA,"14081","auto","Magnoliopsida",NA,NA,NA,NA,NA
"235","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","29216","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil",NA,NA,NA,NA,"Demite, P.R.",NA,NA,NA,NA,"Brasil","São Paulo","Sales","Rio Tiete","-49.4799995422363","-21.3400001525879",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales","América do Sul",NA,"14081","auto","Magnoliopsida",NA,NA,NA,NA,NA
"236","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","26566","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil","Dr Renato de Mello-Silva",NA,NA,NA,"F. Tomasetto",NA,NA,NA,NA,"Brasil","São Paulo","Gavião Peixoto","Sítio Três Maria","-48.4900016784668","-21.8299999237061",NA,NA,NA,NA,"Árvore 8m, botões esverdeados, borda do Cerradão;",NA,NA,"Tracheophyta","Magnoliales","América do Sul",NA,"21527","auto","Magnoliopsida",NA,NA,NA,NA,NA
"237","2020-08-31 09:12:08-03","INPA","INPA","233266","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Proença, CEB","2009","04",NA,"Cezare, CHG","251","2007","10","22","Brasil","Goiás","Luziania","Margem esquerda do rio Corumbá.","-47.938056","-16.780278","-47.938056","-16.780278","741","741",NA,"INPA0233266","INPA0233266 INPA0233266_e","Dicotyledon Magnoliids","Magnoliales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-01-09 21:48:17-03","UNICENTRO","HUCO","5341","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil","Stival-Santos","2010",NA,NA,"Stival- Santos","1662","2010","02","01","Brasil","Santa Catarina","Angelina",NA,"-48.9852981567383","-27.5685997009277",NA,NA,NA,NA,"FURB 19884; Arbórea; FOD; HABITAT: FOD; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"25961","auto",NA,NA,NA,NA,NA,NA
"239","2020-06-15 15:28:21-03","UNESP-RC","HRCB","62083","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Assis, M.A.",NA,NA,NA,"Konopczyk, R.M.G.","s.n.","2013","09","24","Brasil","São Paulo","Porto Ferreira","Dique marginal do rio Mogi Guaçu","-47.435147","-21.857131","47º26'06.53W","21º51'25,67S","531","531","Árvore, 8 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-06-15 15:28:21-03","UNESP-RC","HRCB","8939","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,"Assumpção, C.T.",NA,"1979","07","06","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Tree is falling slowly, yet flowering (~15 m) <ll>dwc_commonname:</ll> pindaíba",NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"241","2020-06-15 15:28:21-03","UNESP-RC","HRCB","3204","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St.-Hil.","Filho, H.F.L.","1982","04","05","Cesar, O.",NA,"1980","07","18","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Altura 12 m, DAP = 7,5 cm <ll>dwc_commonname:</ll> pindaíba",NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"242","2020-06-15 15:28:21-03","UNESP-RC","HRCB","3203","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St.-Hil.","Filho, H.F.L.","1982","04","05","Cesar, O.",NA,"1980","07","18","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Altura 13 m, DAP = 14 cm <ll>dwc_commonname:</ll> pindaíba",NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"243","2020-06-15 15:28:21-03","UNESP-RC","HRCB","2382","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St.-Hil.","Cesar, O.","1980","04","04","Cesar, O.",NA,"1979","10","09","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Árvore. 10,0 m de altura, DAP = 25,00 cm <ll>dwc_commonname:</ll> pindaíba",NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"244","2020-06-15 15:28:21-03","UNESP-RC","HRCB","33293","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R.","2006","01",NA,"Constantino, R.","29","2000","09","11","Brasil","São Paulo","Mogi Guaçu","Horto Florestal CHAMPION","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Árvore, botões e flores esverdeados",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"245","2020-06-15 15:28:21-03","UNESP-RC","HRCB","55744","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Ivanauskas, N.M.","1992","02","25","Kämpf, E.","47",NA,NA,NA,"Brasil","São Paulo","Piracicaba","Parque da ESALQ/USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"246","2020-06-15 15:28:21-03","UNESP-RC","HRCB","30964","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St.-Hil.","Mello-Silva, R.",NA,NA,NA,"Fina, B.G.","44","1997","03","05","Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"247","2020-06-15 15:28:21-03","UNESP-RC","HRCB","19726","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,"Pirani, J.R.",NA,"1994","07","05","Brasil","São Paulo","Promissão",NA,"-49.8499984741211","-21.5300006866455",NA,NA,NA,NA,"Árvore 15 m alt., fuste ca. 8 m, DAP 40 cm, casca cinérea fendilhada em placas. Folhas lustrosas, discolores. Botões claros, frutos velhos secos",NA,NA,NA,NA,NA,NA,"30472","auto",NA,NA,NA,NA,NA,NA
"248","2020-06-15 15:28:21-03","UNESP-RC","HRCB","13061","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St.-Hil.",NA,NA,NA,NA,"Schlittler, F.H.M.",NA,"1985","09","11","Brasil","São Paulo","Teodoro Sampaio","P.E.M. do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"249","2019-05-23 11:07:31-03","UFLA","ESAL","12325","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; 7.0; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"250","2019-05-23 11:07:31-03","UFLA","ESAL","27338","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Victor B.C","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Campo Belo","Fazenda São Miguel","-45.2771987915039","-20.8971996307373",NA,NA,NA,NA,"árvore; ; ;; cerrado",NA,NA,NA,NA,NA,NA,"21379","auto",NA,NA,NA,NA,NA,NA
"251","2019-05-23 11:07:31-03","UFLA","ESAL","20980","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Ary T. Oliveira Filho",NA,NA,NA,"Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"árvore; 7, m; ;; floresta",NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA
"252","2019-05-23 11:07:31-03","UFLA","ESAL","14774","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Sebastião V. Martins","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278","9","9","árvore; 4.0; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-05-23 11:07:31-03","UFLA","ESAL","17438","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Souza, JS","05",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-05-23 11:07:31-03","UFLA","ESAL","17996","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Machado, ELM","66",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-05-23 11:07:31-03","UFLA","ESAL","18198","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Eduardo Van den Berg",NA,NA,NA,"Castro, GC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-05-23 11:07:31-03","UFLA","ESAL","19405","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Ary Teixeira de Oliveira - Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-05-23 11:07:31-03","UFLA","ESAL","2227","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","IAC",NA,NA,NA,"Sérgio Teixeira","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 5.0; ; vermelho quando maduro; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-05-23 11:07:31-03","UFLA","ESAL","26339","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Melo, PHA","4330",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-05-23 11:07:31-03","UFLA","ESAL","27628","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; 11m.; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-05-23 11:07:31-03","UFLA","ESAL","27629","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; 11m.; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-05-23 11:07:31-03","UFLA","ESAL","27630","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; 14m.; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-05-23 11:07:31-03","UFLA","ESAL","27631","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; 13m.; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-05-23 11:07:31-03","UFLA","ESAL","27632","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; 15m.; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-05-23 11:07:31-03","UFLA","ESAL","27633","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; 13m.; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-05-23 11:07:31-03","UFLA","ESAL","27634","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; 7,5m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-05-23 11:07:31-03","UFLA","ESAL","27635","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; 7,5m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-05-23 11:07:31-03","UFLA","ESAL","28156","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Domingos, DQ",NA,NA,NA,"Domingos, DQ","156",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, em frente ao novo setor de caprinocultura","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 9m; creme;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-05-23 11:07:31-03","UFLA","ESAL","9841","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056","-44.642778","-21.488056",NA,NA,"árvore; 10.0; ; verde; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-08-20 12:04:40-03","UFLA","ESAL","31835","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Domingos, DQ","2008","10","30","Domingos, DQ","s.n.","2007","04","25","Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"Cerrado",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"270","2019-08-20 12:04:40-03","UFLA","ESAL","31836","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Domingos, DQ","2008","10","30","Domingos, DQ","s.n.","2007","05","05","Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"Cerrado",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"271","2019-05-23 11:07:31-03","UFLA","ESAL","14936","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,NA,"5","5","árvore; 13.0; ;; floresta",NA,NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA
"272","2019-05-23 11:07:31-03","UFLA","ESAL","20484","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","E. Van den Berg; Ary T. O . Filho",NA,NA,NA,"Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA
"273","2019-05-23 11:07:31-03","UFLA","ESAL","25322","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Naves, RP","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA
"274","2019-11-07 11:43:51-03","FUVATES","HVAT","1546","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","M. Molz, M Grings,","2011","11","17","M. Molz; M. Grings; G. Seger","s.n.","2011","11","17","Brasil","Rio Grande do Sul","Dom Pedro de Alcântara",NA,"-49.848056","-29.326389","-49º50'53''W","-29º19'35''S",NA,NA,"Doação do Herbário ICN, registro ICN 175556.","HVAT00001546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-06-25 16:06:02-03","FUVATES","HVAT","3935","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","R. Schmidt, VF Kinnup","2006","12","27","V. F. Kinupp","3225","2006","12","27","Brasil","Rio Grande do Sul","Taquara","Linha João do Pinhal. Ao lado do Sítio do João & Cereni.","-50.780556","-29.650556","-50º46'50''W","-29º39'2''S",NA,NA,"Doação do Herbário ICN UFRGS. Registro ICN 146785.; Arvore, 4,5m, flores avermelhadas. Doação do Herbário ICN UFRGS. Registro ICN 146785.&nf;; Remanescente de ploresta em pastagem; vários indivíduos associados com Annona cacans e My","HVAT00003935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-07 11:43:51-03","FUVATES","HVAT","3982","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","M. Molz, M Grings","2011","11","17","M. Molz; M. Grings; G. Seger","s.n.","2011","11","17","Brasil","Rio Grande do Sul","Dom Pedro de Alcântara",NA,"-49.848056","-29.326389","-49º50'53''W","-29º19'35''S",NA,NA,"Doação do Herbário ICN - UFRGS. Registro ICN 175556.","HVAT00003982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-04-28 12:33:28-03","UFG","UFG","42557","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St. Hil.","Hashimoto, M.Y.","2009","11","06","Hashimoto, M.Y.; et al.","2713","2009","09","02","Brasil","Goiás","Santa Rita do Araguaia",NA,"-53.2175","-17.301944","-53.2175","-17.301944",NA,NA,NA,"UFG0042557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-12-19 11:16:59-03","UFG","UFG","19830","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St. Hil.","Rodrigues, W.A.","2003","06",NA,"Ferreira, H.D.","3432","1997","05","12","Brasil","Goiás","Serranópolis",NA,"-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,"UFG0019830","UFG0019830",NA,NA,NA,NA,"86936","auto",NA,NA,NA,NA,NA,NA
"279","2021-03-03 13:56:06-03","UFF","NIT","NIT1212","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"H. Serafim","189","2008","05","05","Brasil","São Paulo","São José do Barreto",NA,NA,NA,NA,NA,NA,NA,NA,"NIT00001221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-03 13:56:06-03","UFF","NIT","NIT10393","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"F.D. Gontijo; Tameirão Neto, E. & Souza, D. T.","900","2014","08","26","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.3210983276367","-19.414400100708",NA,NA,NA,NA,"Habito: Arbóreo","NIT00001627",NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA
"281","2021-02-25 10:12:42-03","CVRD","CVRD","8073","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Paul J. M. Maas","2009","09","02","Luz, A.A. da","103","2003","02","06","BRASIL","MG","Itabira",NA,"-43.2268981933594","-19.6191997528076",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pindaíba da serra","CVRD008073",NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"33779","auto","Magnoliopsida",NA,NA,NA,NA,NA
"282","2016-01-25 13:36:33-02","CPQBA","CPMA","916","S","Plantae","Annonaceae¹","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"narciso",NA,"1982","10","06","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.942222","-22.372222","46º 56' 32 W","22º 22' 20 S",NA,NA,"somente no herbário !",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,"Magnoliopsida",NA,"CPQBA 532",NA,NA,NA
"283","2020-09-12 05:00:02-03","US","US","1482859","PreservedSpecimen","Plantae","Annonaceae","Aberemoa","lanceolata","Aberemoa lanceolata parvifolia","R.E. Fr.",NA,NA,NA,NA,"A. F. M. Glaziou","8255",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00104272","US00104272_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1","Isosyntype","parvifolia"
"284","2020-09-12 05:00:02-03","US","US","1482859","PreservedSpecimen","Plantae","Annonaceae","Aberemoa","lanceolata","Aberemoa lanceolata parvifolia","R.E. Fr.",NA,NA,NA,NA,"A. F. M. Glaziou","8255",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00104272","US00104272_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1","Isosyntype","parvifolia"
"285","2020-09-12 05:00:02-03","US","US","2580199","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1937","11","5","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01346175","US01346175_01",NA,"Magnoliales","South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA,NA
"286","2020-09-12 05:00:02-03","US","US","1803993","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"B. J. Pickel","5545","1941","12","8","Brazil","São Paulo",NA,"Helvetia",NA,NA,NA,NA,NA,NA,NA,"US01346172","US01346172_01",NA,"Magnoliales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"287","2020-09-12 05:00:02-03","US","US","2248551","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","886","1954","11","30","Brazil","Santa Catarina","Itajaí","Morro da Fazenda; Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"200",NA,NA,"US01346167","US01346167_01",NA,"Magnoliales","South America",NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"288","2020-09-12 05:00:02-03","US","US","1775560","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.",NA,NA,NA,NA,"R. Valentín","3401","1938","12","10","Brazil","São Paulo","Pindorama","Faz. O. Ribeiro","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,NA,"US01346173","US01346173_01",NA,"Magnoliales","South America - Neotropics",NA,"14884","auto","Dicotyledonae",NA,NA,"1",NA,NA
