"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","dayIdentified","barcode","class","order","verbatimLongitude","verbatimLatitude","occurrenceRemarks","continentOcean","minimumElevationInMeters","maximumElevationInMeters","individualCount","imagecode"
"50","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","12274",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"L. Kollmann; et al","2847","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"2000","04","13",NA,"MBML012274",NA,NA,"40W31'49","19S58'17","Mata baixa. Solo de areia. Sépalas verdes com base branca. Pétalas amarelas com base vermelha. Labelo vermelho. Fruto verde claro com linhas de deiscência verde escuras.",NA,NA,NA,NA,"MBML012274"
"51","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","12303",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"L. Kollmann; et al","2742","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"2000","03","30",NA,"MBML012303",NA,NA,"40W31'49","19S58'17","Epifita a 2m na sombra. Sepalos brancos esverdeados. Petalos avermelhads. Labelo vermelho.",NA,NA,NA,NA,"MBML012303"
"52","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","14518",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"L. Kollmann; et al","3985","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"2001","06","19",NA,"MBML014518",NA,NA,"40W31'49","19S58'17","Epífita na sombra.",NA,NA,NA,NA,"MBML014518"
"53","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16517",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"A. P. Fontana; et al","299","Brasil","Espírito Santo","Santa Teresa","Propriedade de Sebastião A. Cazoto","-40.5675","-19.926111",NA,NA,"2002","01","26",NA,"MBML016517",NA,NA,"40W34'3","19S55'34","Epífito; flores c/ sép. Verdes, pét. Verdes arroxeadas e labelo roxo. Herb/ Vide Álcoool/culti",NA,NA,NA,NA,"MBML016517"
"54","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16555",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"A. P. Fontana; et al","85","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,NA,"2001","02","01",NA,"MBML016555",NA,NA,"40W36'27","19S55'53","Epífita, folhas verdes claras, flores sépalas esverdeadas, pétalas amarelas transparentes com centro até o meio vermelho, coluna branca.",NA,NA,NA,NA,"MBML016555"
"55","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16848",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"R.R. Vervloet; et al","156","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"2002","04","18",NA,"MBML016848",NA,NA,"40W33'11","19S54'27","Epífita em cipó a 40cm do solo, local úmido, dossel aproximado 30m, flores verde esbranquiçadas, labelo vinho claro, flores apenas no ápice da inflorescência.",NA,NA,NA,NA,"MBML016848"
"56","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","18690",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","G.B. Bortolan/Jan.-2020",NA,NA,"C. N. de Fraga","693","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278",NA,NA,"2000","08","10",NA,"MBML018690",NA,NA,"40W25'20","20S36'19","Epífita, flor com tépalas alaranjadas, labelo vinoso.",NA,NA,NA,NA,"MBML018690"
"57","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","19079",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"A. P. Fontana; et al","431","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,NA,"2002","12","23",NA,"MBML019079",NA,NA,"40W36'27","19S55'53","Epífito, flores com labelo ciliado roxo e ápice amarelo, pétalas ciliadas com base e ápice amarelo, sépalas verdes amareladas com pinta roxa na base, fruto verde.",NA,NA,NA,NA,"MBML019079"
"58","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","19638",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"R.R. Vervloet; et al","1843","Brasil","Espírito Santo","Santa Teresa","Topo do Canaã","-40.599444","-19.918056",NA,NA,"2003","02","15",NA,"MBML019638",NA,NA,"40W35'58","19S55'5","Epífita em árvore caída, flores de cor verde claro, meia encosta, dossel 18m.",NA,NA,NA,NA,"MBML019638"
"59","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","23504",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"L. Kollmann; et al","7133","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,"2004","10","26",NA,"MBML023504",NA,NA,"41W6'2","20S31'9","Epífita na sombra, sépalas amarelas. Pétalas vináceas, ápice amarelo, labelo vináceo. Flor em cultiva.",NA,NA,NA,NA,"MBML023504"
"60","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","24070",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","G.B. Bortolan/Jan.-2020",NA,NA,"A. P. Fontana; et al","986","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,"2004","10","31",NA,"MBML024070",NA,NA,"41W6'2","20S31'9","Epífita, umbrófila, sépalas creme, pétalas vermelhas e labelo vináceo.",NA,NA,NA,NA,"MBML024070"
"61","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","25174",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"A. P. Fontana","1438","Brasil","Espírito Santo","Santa Teresa","Lombardia","-40.553056","-19.820556",NA,NA,"2005","05","18",NA,"MBML025174",NA,NA,"40W33'11","19S49'14","Epífito, flores cremes amareladas.",NA,NA,NA,NA,"MBML025174"
"62","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","25175",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"A. P. Fontana; et al","1464","Brasil","Espírito Santo","Santa Teresa","P.N.M. São Lourenço, trilha da Caixa D'Água","-40.620278","-19.923889",NA,NA,"2005","05","25",NA,"MBML025175",NA,NA,"40W37'13","19S55'26","Epífita, flores brancas.",NA,NA,NA,NA,"MBML025175"
"63","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","25495",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"L. Kollmann; et al","8829","Brasil","Espírito Santo","Santa Teresa","Santo Anselmo","-40.573056","-19.836944",NA,NA,"2006","03","27",NA,"MBML025495",NA,NA,"40W34'23","19S50'13","Epífita na sombra. Sépalas rosa, pétalas e labelo vináceo.",NA,NA,NA,NA,"MBML025495"
"64","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","25496",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"L. Kollmann; et al","8826","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,"2006","03","27",NA,"MBML025496",NA,NA,"41W6'2","20S31'9","Epifita na sombra. Flores esverdeadas, labelo avermelhado. Floração em cultivo.",NA,NA,NA,NA,"MBML025496"
"65","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","33675",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F. Barros","L. Kollmann/22-01-2013",NA,NA,"L. Kollmann; et al","10596","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944",NA,NA,"2008","02","13",NA,"MBML033675",NA,NA,"41W6'6","20S31'37","Epífita na meia sombra, sépalas rosadas, pétalas vináceas, labelo vinaceo escuro. Material prensado em álcool.",NA,NA,NA,NA,"MBML033675"
"66","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","4517",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"H. Q. Boudet Fernandes","2461","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"1988","04","11",NA,"MBML004517",NA,NA,"40W31'49","19S58'17","Epífita sobre arbusto à 2m do solo, flores alvas pétalas e labelo vinho, semi-sombra, floresta, leito de cheia do rio timbuí, abaixo da cachoeira, culta/alcool/herb.",NA,NA,NA,NA,"MBML004517"
"67","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","38482",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","H.L. Silva/17-01-2020",NA,NA,"D.R. Couto","54","Brasil","Espírito Santo","Alegre","Caveira da Anta","-41.5331001281738","-20.763599395752","26101","auto","2003","04","19",NA,"MBML038482",NA,NA,NA,NA,"Holoepífita característica. Sépala dorsal e inferiores de cor rosa-vináceo, com os pétalos e labelo de coloração vinho escuro.",NA,"1147","1147",NA,"MBML038482"
"68","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","39142",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F. Barros","L. Kollmann/22-01-2013",NA,NA,"D.R. Couto","616","Brasil","Espírito Santo","Alegre","Caveira da Anta","-41.5331001281738","-20.763599395752","26101","auto","2008","06","29",NA,"MBML039142",NA,NA,NA,NA,"Epífita; sépalo e pétalos vináceos; labelo vinho escuro. Mata de baixo, próxima ao acampamento base. Floresceu em cultivo.",NA,"1300","1300",NA,"MBML039142"
"69","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","49926",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros",NA,NA,NA,"Chiron","12073","Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818","32447","auto","2012","03","26",NA,"MBML049926",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBML049926"
"70","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","47149",NA,"Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F. Barros",NA,NA,NA,"M. Frey",NA,"Brasil","Espírito Santo","Conceição do Castelo","Sítio Capijuma","-41.2439002990723","-20.3682994842529","17824","auto",NA,NA,NA,NA,"MBML047149",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBML047149"
"71","2020-07-10 09:48:31-03","MBML","MBML-HERBARIO","22824",NA,"Plantae",NA,"Orchidaceae","Pleurothallis","adenochila","Pleurothallis adenochila","Loefgr.","A. P. Fontana/08-05-2005",NA,NA,"E. Lagasa","67","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"1972","11","02",NA,"MBML022824",NA,NA,"40W33'11","19S54'27","Somente em álcool.",NA,NA,NA,NA,NA
"72","2020-06-15 15:31:06-03","UNESP-RC","HRCB","70741","PreservedSpecimen","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Marcusso, G. M.",NA,NA,"Taxonomia de campo 2017/grupo verde",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,"-23.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45º01O","23°14'S",NA,NA,NA,NA,NA,NA
"73","2020-06-15 15:31:06-03","UNESP-RC","HRCB","64963","PreservedSpecimen","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Marcusso, G.M.",NA,NA,"Grupo Verde",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha da Cachoeira Véu da Noiva.","-44.619972","-22.427889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"044°37'11.9W","22°25'40,4S",NA,NA,NA,NA,NA,NA
"74","2019-12-09 17:30:34-03","UFPR","EFC","15211","PreservedSpecimen","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Santos, T.F.; Machnicki-Reis, M.","2016","04","Völtz, R.R.","939","Brasil","Paraná","São José dos Pinhais","Borda do Campo","-49.1047","-25.5297",NA,NA,"2015","05","30","06","EFC015211",NA,NA,"-49.1047","-25.5297","Erva epífita no interior da Floresta Ombrófila Mista com sub-bosque alterado; flores com sépalas alvo-esverdeadas e pétalas vinosas.",NA,"925","925",NA,NA
"75","2021-03-25 13:53:02-03","UNIVILLE","JOI","15293","PreservedSpecimen","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Santos, M.C.","2015","10","A. Korte","4227","Brasil",NA,"Brasil","856.",NA,NA,NA,NA,NA,NA,NA,"19","JOI015293",NA,NA,NA,NA,"; HABITO: Epífita",NA,NA,NA,NA,NA
"76","2021-03-25 13:53:02-03","UNIVILLE","JOI","14994","PreservedSpecimen","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Mancinelli, W. S.","2010","08","Mancinelli, W.S.","955","Brasil","Paraná","Ponta Grossa","Vila Velha.","-50.1618995666504","-25.0949993133545","46557","auto","2009","07","29","18","JOI014994",NA,NA,NA,NA,"; HABITO: rupícola",NA,NA,NA,NA,NA
"77","2021-03-25 13:53:02-03","UNIVILLE","JOI","9693","PreservedSpecimen","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Santos, M.C.","2015","10","Mancinelli, W.S.","999","Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas.","-49.0858001708984","-24.9743995666504","41885","auto","2009","09","16","19","JOI009693",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,"500","500",NA,NA
"78","2019-07-09 12:43:05-03","F","FMNH-SEEDPLANTS","V0434825F","PreservedSpecimen","Plantae","Spermatophyta","Orchidaceae","Anathallis","adenochila","Anathallis adenochila",NA,NA,NA,NA,"M. Neves","295","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"1983","4","12",NA,"V0434825F","Monocotyledoneae",NA,NA,NA,NA,"South America",NA,NA,NA,"V0434825F_01"
"79","2020-08-20 14:54:42-03","UFSC","FLOR","2601","PreservedSpecimen","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Santos, M.C.; Toscano de Brito, A.V.L.; Smidt, E.C.","2017","06","Klein, R.M.; Bresolin, A.","10573","Brasil","Santa Catarina","Águas Mornas","Rio Novo.","-48.823600769043","-27.6938991546631","26556","auto","1972","12","14",NA,"FLOR0002601",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,"FLOR0002601"
"80","2020-08-20 14:54:42-03","UFSC","FLOR","2657","PreservedSpecimen","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Santo","2017","06","Klein, R.M.; Bresolin, A.","10565","Brasil","Santa Catarina","Águas Mornas","Rio Novo.","-48.823600769043","-27.6938991546631","26556","auto","1972","12","14",NA,"FLOR0002657",NA,"Asparagales",NA,NA,"epífito, flor roxa. Exemplar único. Habitat: Mata",NA,"600","600",NA,"FLOR0002657"
"81","2021-02-08 12:52:09-03","UFRGS","ICN","042368","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03","Waechter","885",NA,NA,NA,NA,NA,NA,NA,NA,"1978","07","27",NA,"ICN00038797",NA,NA,NA,NA,"epifítico sobre pinheiro-bravo (Podocarpus) a 1,5 m de alt.; sépalas amarelo-alaranjadas, pétalas vermelho-vinosas, labelo vinho-escuro",NA,NA,NA,NA,NA
"82","2021-02-08 12:52:09-03","UFRGS","ICN","124929","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Giongo, C; Knuppi, V","253","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio Calombo","-51.6161003112793","-30.0839004516602","33687","auto","2002","05","24",NA,"ICN00038798",NA,NA,NA,NA,"Epífito em floresta de galeria","América do Sul",NA,NA,NA,NA
"83","2021-02-08 12:52:09-03","UFRGS","ICN","053737","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Neves, M","295","Brasil","RS","Gravataí","Sanga da Porteira, Banhado Grande","-50.9919013977051","-29.9444007873535","25424","auto","1983","04","12",NA,"ICN00038796",NA,NA,NA,NA,"Doação HAS nº 18473; Flores amarelo-esverdeadas; Muito numerosa e agrupada no interior da mata ao longo do banhado","América do Sul",NA,NA,NA,NA
"84","2021-02-08 12:52:09-03","UFRGS","ICN","090241","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Smith, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Waechter, JL","2481","Brasil","RS","Mostardas",NA,"-50.9211006164551","-31.1068992614746","86098","auto","1991","02","14",NA,"ICN00038795",NA,NA,NA,NA,"epífito, sépalas verde-pálidas; pétalas e labelo vináceos; em mata arenosa","América do Sul",NA,NA,NA,NA
"85","2021-02-08 12:52:09-03","UFRGS","ICN","115428","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03","Breier, TB","157","Brasil","RS","Viamão","Fazenda Santa Fé, APA do Banhado Grande","-51.0233001708984","-30.0811004638672","41667","auto","1997","01","20",NA,"ICN00038799",NA,NA,NA,NA,"Epífito; 20-50 m de altitude","América do Sul",NA,NA,NA,NA
"86","2021-02-08 12:52:09-03","UFRGS","ICN","031322","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","10","Waechter, JL","247","Brasil","RS","Viamão","Parque Saint-Hilaire","-51.0233001708984","-30.0811004638672","41667","auto","1976","04","22",NA,"ICN00038800",NA,NA,NA,NA,"Sépalas amareladas, pétalas e labelo pardo-avermelhados","América do Sul",NA,NA,NA,NA
"87","2021-02-08 12:52:09-03","UFRGS","ICN","033855","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Waechter, JL","506","Brasil","RJ","Torres",NA,NA,NA,NA,NA,"1977","04","16",NA,"ICN00038866",NA,NA,NA,NA,"sépalas amarelo-pálidas; pétalas e labelo vináceos; epífita, com flores e frutos imaturos","América do Sul",NA,NA,NA,NA
"88","2021-02-08 12:52:09-03","UFRGS","ICN","041728","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Waechter, JL; Hagelund, K","846","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131","29956","auto","1978","05","23",NA,"ICN00038801",NA,NA,NA,NA,"Epífita; sépalas pardo-alaranjadas, pétalas e labelo vinoso-escuros; Interior de mato úmido, nas porções inferiores dos troncos","América do Sul",NA,NA,NA,NA
"89","2021-02-08 12:52:09-03","UFRGS","ICN","067404","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Waechter, JL","2223","Brasil","RS","Capão do Leão","Horto Botânico Irmão Teodoro Luís","-52.4838981628418","-31.7632999420166","28605","auto","1986","09","29",NA,"ICN00038802",NA,NA,NA,NA,"Epífita; sépalas beges, pétalas e labelo vináceo (apenas 1 flor); Interior de mata paludosa","América do Sul",NA,NA,NA,NA
"90","2021-02-08 12:52:09-03","UFRGS","ICN","124931","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Waechter, JL; Giongo, C","13","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602","33687","auto","2001","12","18",NA,"ICN00038804",NA,NA,NA,NA,"Epífito em floresta de galeria (duplicata)","América do Sul",NA,NA,NA,NA
"91","2021-02-08 12:52:09-03","UFRGS","ICN","110826","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Nunes, VF","1388","Brasil","RS","Guaíba","Passo do Petim, Fazenda São Maximiano, Cerro do Poeta","-51.3250007629395","-30.113899230957","28343","auto","1994","01","13",NA,"ICN00038805",NA,NA,NA,NA,"Epífita; luz difusa. Flores de sépalas amarelas e labelo purpúreo-escuro.","América do Sul",NA,NA,NA,NA
"92","2021-02-08 12:52:09-03","UFRGS","ICN","014865","S","Plantae","Monocotyledon","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2017","06","Dutra, J","865","Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172","10287","auto","1926","01","26",NA,"ICN00038803",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA
"93","2021-02-08 12:52:21-03","UFRGS","ICN","141013","S","Plantae","Monocotyledon","Orchidaceae","Pleurothallis","aquinoi","Pleurothallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","C. Neubert de",NA,NA,"Jurinitz, CF","215","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309","49429","auto","2001","06","01",NA,"ICN00040889",NA,NA,NA,NA,"Hábito epifítico, tépalas externas amarelas, tépalas internas (inclusive labelo) roxas.; Mata.","América do Sul","300","300",NA,NA
"94","2021-02-08 12:52:21-03","UFRGS","ICN","040918","S","Plantae","Monocotyledon","Orchidaceae","Pleurothallis","aquinoi","Pleurothallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Waechter, JL",NA,NA,"Waechter, JL","754","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566","20837","auto","1978","02","07",NA,"ICN00040888",NA,NA,NA,NA,"Epifítico com sépalas amarelo-alaranjadas, pétalas e labelo vináceos.; Interior de mato","América do Sul",NA,NA,NA,NA
"95","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","18473","PreservedSpecimen","Plantae","Magnoliophyta","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M..Chase","Waechter, J.L.","2006","05","Neves, M.","295","Brasil","Rio Grande do Sul","Viamão","Banhado Grande; Sanga da Porteira","-51.0233001708984","-30.0811004638672","41667","auto","1983","04",NA,"24","HAS0018473",NA,NA,NA,NA,"Com flores amarelas-esverdeadas; muito numerosa e agrupada no interior da mata; ao longo do banhado.",NA,NA,NA,NA,NA
"96","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","82271","PreservedSpecimen","Plantae","Magnoliophyta","Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M..Chase","Waechter, J.L.","2006","05","Hagelund, K.","12042","Brasil","Santa Catarina","São João do Sul","estrada Praia Grande","-49.810001373291","-29.2233009338379","13742","auto","1978","09",NA,"24","HAS0082271",NA,NA,NA,NA,"mato pluvial",NA,NA,NA,NA,NA
"97","2019-11-21 10:12:49-03","IBt","SP","401806","S","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Barros, F","2007","01","Barros, F","s.n.","Brasil","São Paulo",NA,"Serra da Bocaina, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 17137, florescendo em 23-I-2006",NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 10:12:49-03","IBt","SP","40247","S","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","10","Kuhlmann, M; Gehrt, A","s.n.","Brasil","Minas Gerais","Delfim Moreira","Fazenda Córrego Alegre","-45.2799987792969","-22.5091991424561","20219","auto","1939","04","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:12:49-03","IBt","SP","65497","S","Plantae",NA,"Orchidaceae","Anathallis","adenochila","Anathallis adenochila","(Loefgr.) F.Barros","Pessoa, E","2013","08","Pabst, GFJ","659","Brasil","Rio Grande do Sul","Glorinha","Estrada para Gravataí","-50.7831001281738","-29.8805999755859","13560","auto",NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 10:12:49-03","IBt","SP","401820","S","Plantae",NA,"Orchidaceae","Anathallis","aquinoi","Anathallis aquinoi","(Schltr.) Pridgeon & M.W.Chase","Barros, F","2007","01","Barros, F","s.n.","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Cardoso. Cult. no Orquidário do Instituto de Botânica son n º 16165, fl. 19/XI/2004","-47.9199981689453","-25.0100002288818","37574","auto",NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
