"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","maximumElevationInMeters","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"189","2020-09-12 05:00:02-03","US","US","1186964","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mitropsidium","pittieri","Mitropsidium pittieri",NA,"H. F. Pittier","9277*","1921","South America - Neotropics","Venezuela","Miranda","La Guairita near Petare.",NA,NA,NA,"US03050839",NA,"Burret",NA,NA,"3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","1342437","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mitropsidium","pittieri","Mitropsidium pittieri",NA,"H. F. Pittier","12271","1926","South America - Neotropics","Venezuela",NA,"Federal District. In gardens. Around Caracas.","800",NA,NA,"US03050837",NA,"Burret","1000",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","1778099","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mitropsidium","pittieri","Mitropsidium pittieri",NA,"F. Tamayo","514","1938","South America - Neotropics","Venezuela",NA,"Fed. Dist.: Losa.",NA,NA,NA,"US03050840",NA,"Burret",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","3507083","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & Weitzman","9900","1987","South America - Neotropics","French Guiana",NA,"Guyane Francaise, Camp n° 4 - Roche n° 2 Monpé Soula - Bassin du Haut-Marouini 5 km à l'Ouest.","160",NA,NA,"US00939092",NA,NA,NA,NA,"8","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","3032795","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro & C. S. Rosário","4422","1981","South America - Neotropics","Brazil","Pará","Sete Varas airstrip on Rio Curua",NA,NA,NA,"US01889751","US01889751_01 US01889751_02",NA,NA,NA,"8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","3373760","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7165","1988","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Karanambo, Rupununi River",NA,NA,NA,"US00618826",NA,NA,NA,"Landrum, L. R.","9","1",NA,"-59.3","3.75",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2572472A","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum yucatanense",NA,"J. A. Steyermark","88529","1961","South America - Neotropics","Venezuela","Bolívar","Miamo, E of, leading to Hato de Nuria, Altiplanicie de Nuria","500",NA,NA,"US00814772",NA,NA,"600","McVaugh, R.","1","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","yucatanense",NA
"196","2020-09-12 05:00:02-03","US","US","3674968","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"R. Quevedo, -- Guillen, Gutiérrez, -- & Jardim, --","804","1993","South America - Neotropics","Bolivia","Santa Cruz","Velasco Province, Parque Nacional Noel Kempff M. Piso Firme. Cruce al Remanso, a 8 km antes de Piso Firme.","200",NA,NA,"US03064555",NA,NA,NA,NA,"7","13",NA,"-61.3672","-15.3178",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","3685722","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"I. Huamantupa","8815","2007","South America - Neotropics","Peru","Cusco","La Convencíon, Distrito Echarate, Palma Real.","850",NA,NA,"US03064556","US03064556_01",NA,NA,NA,"3","28",NA,"-72.7828","-12.9419",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","3118091","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & Weitzman","9831","1987","South America - Neotropics","French Guiana",NA,"Guyane Francaise. Camp n° 3 - Roche n° 2 Akouba Booka goo Soula - Bassin du Ha, Roches 2 et 3.","180",NA,NA,"US00767307",NA,NA,NA,NA,"8","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","3674964","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"R. Guillen & V. Chore","3811","1995","South America - Neotropics","Bolivia","Santa Cruz","Velasco Province, Reserva ecologica El Refugio, a 1200 m al SW del campamento Toledo sobre el camino que bordea al arroyo de Monte Cristo hacia la comunidad de Campamento. Potrero dominado por Cusi.","200",NA,NA,"US03064553","US03064553_01",NA,NA,NA,"5","23",NA,"-61.1676","-14.7098",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","2797894","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mocquerys, --","s.n.","1893","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"US03050711","US03050711_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","3106925","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & Weitzman","9900","1987","South America - Neotropics","French Guiana",NA,"Guyane Francaise, Camp n° 4 - Roche n° 2 Monpé Soula - Bassin du Haut-Marouini 5 km à l'Ouest.","160",NA,NA,"US00767305","US00767305_01",NA,NA,NA,"8","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","3118489","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & Weitzman","9762","1987","South America - Neotropics","French Guiana",NA,"Guyane Francaise. Camp n° 3 - Roche n° 1 Akouba Booka goo Soula - Bassin du Ha 500 m au Sud-Ouest.","160",NA,NA,"US00767306",NA,NA,NA,NA,"8","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","3375062","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"V. Mecenas & F. Leite","73","1995","South America - Neotropics","Brazil","Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa, Fazenda Palestina. Parcela I. Árvore nº209.","770",NA,NA,"US01889749","US01889749_01 US01889749_02",NA,NA,NA,"7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","3524180","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville, F. Crozier & C. Sarthou","16031","2004","South America - Neotropics","French Guiana",NA,"Inselbergs de la haute Wanapi, extremite est, savane roche du sud ouest","200",NA,NA,"US00939218",NA,NA,NA,"Crozier, F.","4","17",NA,"-53.82","2.5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","3674967","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"M. Saldias, -- Guillen, Jardim, --, Ramos & Surubi","3596","1994","South America - Neotropics","Bolivia","Santa Cruz","Velasco Province, Reserva Forestal Bajo Paraguá. 4 km N del Cerro Diamantina, sobre el camino al aserradero Cero Pelao.","400",NA,NA,"US03064554","US03064554_01",NA,NA,NA,"3","27",NA,"-61.5","-14.53",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","3178077","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","9900","1987","South America - Neotropics","French Guiana",NA,"Monpé Soula, Camp #4, Bassin du Haut-Marouini, 5 km to W","160",NA,NA,"US00655231",NA,NA,NA,"Holst, Bruce K.","8","31",NA,"-54.06","2.65",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","3118329","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","9762","1987","South America - Neotropics","French Guiana",NA,"Akouba Booka goo Soula, Camp #3, Roche no. 1, Bassin du Haut-Marouini, 500 m au Sud-Ouest","160",NA,NA,"US00767304","US00767304_01",NA,NA,"Holst, Bruce K.","8","27",NA,"-54.01","2.6",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","2882668","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"C. A. Blanco","731","1970","South America - Neotropics","Venezuela","Bolívar","Reserva Forestal La Paragua, a lo largo de la pica maderera entre el Caño Maracapra y el Campamento La Esperanza",NA,NA,NA,"US00814773",NA,NA,NA,"McVaugh, R.","2",NA,NA,"-63.01","6.81",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","3133405","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"L. O. A. Teixeira, A. Fife, K. McFarland, C. D. A. Mota, J. L. Santos & et al.","616","1982","South America - Neotropics","Brazil","Rondônia","Mineração Mibrasa, Setor Alto Candeias, km 128. Sudoeste de Ariquemes. Mata perturbada em cima da Serra",NA,NA,NA,"US01889750","US01889750_01 US01889750_02",NA,NA,NA,"5","19","Ariquemes","-63.0407981872559","-9.913330078125",NA,NA,NA,NA,NA,"67426","auto","Dicotyledonae",NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","3494937","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville & F. Crozier","16346","2004","South America - Neotropics","French Guiana",NA,"Haut Marouini-A; Inselberg de la D.Z.; Nord de la savane-roche du versant NE (DZ) - 2º36'484N - 54º01'774O","220",NA,NA,"US00917587",NA,NA,NA,"Crozier, F.","6","22",NA,"-54.02","2.6",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","2471902","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Ll. Williams & A. H. Alston","249","1938","South America - Neotropics","Venezuela","Miranda","In places between Sabana Grande and Baruta.","1000",NA,NA,"US03050708",NA,NA,NA,NA,"12","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","3118091","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","9831","1987","South America - Neotropics","French Guiana",NA,"Akouba Booka goo Soula, Camp #3, Roches no. 2 et 3, Bassin du Haut-Marouini","180",NA,NA,"US00767307",NA,NA,NA,"Holst, Bruce K.","8","29",NA,"-54.03","2.61",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","3674965","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"R. Guillen & R. Choré","3602","1995","South America - Neotropics","Bolivia","Santa Cruz","Velasco Province, Reserva Ecológica El Refugio; a 1400 m al SW del campamento Toledo; sobre el camino de La Plata hacia el deslinde.","180",NA,NA,"US03064551","US03064551_01",NA,NA,NA,"5","12",NA,"-61.1749","-14.7085",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","763437","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J. N. Rose & Mrs. J.N. Rose","s.n.","1916","South America - Neotropics","Venezuela",NA,"Between Caracas and La Guaira.",NA,NA,NA,"US03050710",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","2583612","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"J. A. Steyermark","91804","1963","South America - Neotropics","Venezuela","Aragua","Near Aragua-Miranda border; forested S- to SW-facing lower slopes of Cerro Zamuro, south of La Fila Maestra of Interior Coastal Cordillera, NE of San Casimiro, borderinf quebrada of Río Negrito, 2-3 km. NE of Hacienda Negrito, 29 km. south of Cua.","675",NA,NA,"US03050712",NA,NA,"850",NA,"10","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","3307749","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"B. Hoffman","3645","1993","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","NW Kanuku Mountains; 12 km ESE of Nappi Village in foothills","170",NA,NA,"US00475006","US00475006_01",NA,NA,"Landrum, L. R.","2","10",NA,"-59.4833","3.38333",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","3187874","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"D. Vernon","12","1986","South America - Neotropics","Suriname",NA,"Tabiki",NA,NA,NA,"US00767302",NA,NA,NA,"Holst, Bruce K.","7",NA,NA,"-54.48","4.3",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","2572472A","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum yucatanense",NA,"J. A. Steyermark","88529","1961","South America - Neotropics","Venezuela","Bolívar","Miamo, E of, leading to Hato de Nuria, Altiplanicie de Nuria","500",NA,NA,"US00814772",NA,NA,"600","McVaugh, R.","1","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","yucatanense",NA
"219","2020-09-02 16:34:08-03","Cenargen","CEN","14453","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cf. sartorianum","Psidium cf. sartorianum",NA,"Arturo Burkart","27028","1968",NA,"Argentina",NA,"Argentina. Prov. Corrientes, dep. Esquina isla Correntina frente a Curuzú-Chalí, en el Paraná medio.",NA,"Exsicatas","Doação do Instituto de Botanica Darwinion (SI) - San Isidro, Argentina.","CEN00014453","CEN00014453","(O.Berg) Nied.",NA,"B. M. T. Walter","04","11",NA,NA,NA,NA,NA,"2007","11",NA,NA,NA,NA,NA,NA,"1",NA,NA
"220","2020-09-02 16:34:09-03","Cenargen","CEN","31466","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Bruno Machado Teles Walter","4173","1998",NA,"Brasil","GO","Reservatório em formação do AHE Serra da Mesa. No antigo vale do rio Tocantinzinho.","450","Exsicatas","Maioria dos frutos, ainda verdes. Coletada em área originalmente mais distante do rio. Pouco solo e rochas nuas. Apenas a copa fora d`água.","CEN00031466","CEN00031466","(O.Berg) Nied.","450","L. R. Landrum","06","02","COLINAS DO SUL","-48.095555","-14.19","-48.095555","-14.19","1999",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"221","2020-09-02 16:34:09-03","Cenargen","CEN","30202","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Glocimar Pereira-Silva","3518","1996",NA,"Brasil","GO","Margem esquerda do rio Corumbá; 300 m ajusante da ponte São Bento.","580","Exsicatas",NA,"CEN00030202","CEN00030202","(O.Berg) Nied.","580","B. M. T. Walter","03","19","IPAMERI","-48.483333","-17.716666","-48.483333","-17.716666","2001","11",NA,NA,NA,NA,NA,NA,"5",NA,NA
"222","2020-09-02 16:34:09-03","Cenargen","CEN","22477","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Terezinha Aparecida Borges Dias","520","1993",NA,"Brasil","GO","Ponte do rio São Bento, estrada Caldas Novas - Ipameri, 19 km de Caldas Novas, margem direita do Rio Corumbá.","1040","Exsicatas","Borda do rio Corumbá.","CEN00022477","CEN00022477","(O.Berg) Nied.","1040","B. M. T. Walter","03","24","CALDAS NOVAS","-48.5","-17.716666","-48.5","-17.716666","2001","11",NA,NA,NA,NA,NA,NA,"4",NA,NA
"223","2020-09-02 16:34:09-03","Cenargen","CEN","41290","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Marina de Lourdes Fonseca Resende","2584","2001",NA,"Brasil","GO","Faz. Nica. Prop. Sr. Cordeirinho.","515","Exsicatas","Árvore semi-ciófita. Casca esfoliante. Folhas discolores, verde, cartáceas. Frutos imaturos cor verde. (Linha 2, parcela 6, árvore 118). Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041290","CEN00041290","(O.Berg) Nied.","515","B. A. S. Pereira","04","25","MONTE ALEGRE DE GOIAS","-46.657777","-13.135833","-46.657777","-13.135833","2001","04",NA,NA,NA,NA,NA,NA,"1",NA,NA
"224","2020-09-02 16:34:09-03","Cenargen","CEN","49941","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Glocimar Pereira-Silva","7075","2003",NA,"Brasil","GO","Barra do Rio do Sal (rio Maranhão).","700","Exsicatas",NA,"CEN00049941","CEN00049941","(O.Berg) Nied.","700","J. E. Q. Faria Júnior","02","08","PADRE BERNARDO","-48.012222","-15.24","-48.012222","-15.24","2009","07",NA,NA,NA,NA,NA,NA,"4",NA,NA
"225","2020-09-02 16:34:09-03","Cenargen","CEN","61712","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Anderson Cássio Sevilha","4530","2005",NA,"Brasil","MG","Assentamento Americana, cerrado de coleta de cagaita. Ponto 3.","919","Exsicatas",NA,"CEN00061712","CEN00061712","(O.Berg) Nied.","919","J. E. Q. Faria Júnior","05","27","GRAO MOGOL","-42.985555","-16.356111","-42.985555","-16.356111","2009","11",NA,NA,NA,NA,NA,NA,"4",NA,NA
"226","2020-09-02 16:34:09-03","Cenargen","CEN","85246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Jair Eustáquio Quintino de Faria Jr.","2195","2011",NA,"Brasil","DF","Brasil, Distrito Federal, Brasília, ao lado do morro da Pedreira.","773","Exsicatas","Caule liso, botões florais verdes. Doação - Herbário UB - Distrito Federal, Brasil.","CEN00085246","CEN00085246","(O.Berg) Nied.","773","J. E. Q. Faria Júnior","12","02","BRASILIA","-47.958888","-15.514722","-47.958888","-15.514722","2011","12",NA,NA,NA,NA,NA,NA,"1",NA,NA
"227","2020-09-02 16:34:09-03","Cenargen","CEN","50651","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Glocimar Pereira-Silva","7765","2003",NA,"Brasil","GO","Fazenda da Dona Neuza.","860","Exsicatas","Área de Influência Indireta.","CEN00050651","CEN00050651","(O.Berg) Nied.","860",NA,"06","06","SILVANIA","-48.6081008911133","-16.658899307251","-4845278.0","-1623472.0",NA,NA,NA,"46044","auto",NA,NA,NA,"5",NA,NA
"228","2020-09-02 16:34:09-03","Cenargen","CEN","90636","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Jair Eustáquio Quintino de Faria Jr.","3025","2012",NA,"Brasil","DF","Santuário do Morro da Pedreira, região da Fercal.",NA,"Exsicatas","Caule liso castanho, botão floral verde. Doação Universidade de Brasília. Brasil. Distrito Federal.","CEN00090636","CEN00090636","(O.Berg) Nied.",NA,"C. E. B. Proença","11","14","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"2012","11",NA,"70570","auto",NA,NA,NA,"1",NA,NA
"229","2019-11-13 11:27:24-03","USP","SPF","159741","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Hatschbach, G","73126","2002",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"SPF00159741",NA,"(O.Berg) Nied.",NA,"Kawasaki, ML","05","19","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"2003",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"230","2019-11-13 11:27:24-03","USP","SPF","108741","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Silva, MG","6134","1983",NA,"Brasil","Rondônia",NA,NA,NA,NA,"SPF00108741",NA,"(O.Berg) Nied.",NA,"Faria, JEQ","04","14","Presidente Médici","-61.9014015197754","-11.1752996444702",NA,NA,"2012","10",NA,"32307","auto",NA,NA,NA,NA,NA,NA
"231","2020-05-08 11:14:05-03","UEFS","HUEFS","15710","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Arbo, M.M.","5516","1992",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0015710",NA,"(O.Berg) Nied.",NA,NA,"12","02","Coração de Maria","-30.833333","-12.25","30W50'0''","12S15'0''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"232","2020-05-08 11:14:05-03","UEFS","HUEFS","3086","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Noblick, L.R.","2928","1984",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0003086",NA,"(O.Berg) Nied.",NA,"L.Landrum","02","12","Feira de Santana","-38.966667","-12.25","38W58'","12S15'","1995",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"233","2019-10-07 09:35:56-03","UEFS","HUEFS","82567","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Pereira-Silva, G.","7075","2003",NA,"Brasil","Goiás","Barra do Rio do Sal (rio Maranhão).","700",NA,"Mata de galeria.","HUEFS0082567","HUEFS0082567","(O.Berg) Nied.","700","J.E.Q.Faria Júnior","02","08","Padre Bernardo","-48.012222","-15.24","48W0'44''","15S14'24''","2009","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"234","2020-05-08 11:14:05-03","UEFS","HUEFS","20637","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1330","1995",NA,"Brasil","Bahia","Campus da UEFS.",NA,NA,NA,"HUEFS0020637",NA,"(O.Berg) Nied.",NA,NA,"09","20","Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,"46325","auto","Rosanae",NA,NA,NA,NA,NA
"235","2020-05-08 11:14:05-03","UEFS","HUEFS","20648","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1341","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020648",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"236","2020-05-08 11:14:05-03","UEFS","HUEFS","20644","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1337","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020644",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
"237","2020-05-08 11:14:05-03","UEFS","HUEFS","20646","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"França, F.","1339","1995",NA,"Brasil","Bahia","Estrada para Retiro: ca 10 km SE de Feira de Santana.","235",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020646",NA,"(O.Berg) Nied.","235",NA,"09","22","Coração de Maria","-38.75","-12.2333002090454",NA,NA,NA,NA,NA,"17436","auto","Rosanae",NA,NA,NA,NA,NA
