"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"48","2020-05-29 15:48:17-03","UNICAMP","UEC","127070","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rapini, A","Simões, AO; Belinello, R; Rodrigues, RS; Flores, AS; Barbosa, AR","1128","2002",NA,"Brazil","Bahia","BR 242 sentido Seabra",NA,"Liana, volúvel, látex branco, cálice verde, flores amarelas, anel carnoso conspícuos brancos. Em carrasco","UEC195666",NA,"01","19","Seabra","-41.171806","-12.499",NA,NA,NA,NA,"-41.171806","-12.499","2008","03",NA,"15",NA,NA,NA,NA
"49","2020-05-29 15:48:17-03","UNICAMP","UEC","117814","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Sales, MF","Hind, DJN; Harley, RM; Souza, VC; Ganev, W; Sakuragui, CM; Lughadha, EN","50470","1992",NA,"Brazil","Bahia","Brejo do Engenho.",NA,"flor, Área perturbada perto do rio. Trepadeira latescente. Caules e folhas com tricomas ferrugíneos a face interior das folhas mais claras. Sépalas verdes. Corola amarela, fauce alva. Anteras cremes.","UEC195667",NA,"12","27","Abaíra","-41.8","-13.3",NA,NA,NA,NA,"-41.8","-13.3","1998",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-25 09:27:02-03","UNICAMP","UEC","132728","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rio, MCS","Kameyama, C; Pirani, JR; Mello-Silva, R; Cordeiro, I; Meguro, M","41118","1986",NA,"Brazil","Minas Gerais","Morro do Chapéu., Mata",NA,"Trepadeira com corola amarela, fauce com apêndice anelar, alvo.","UEC195665",NA,"01","06","Cristália","-42.875806","-16.680389",NA,NA,NA,NA,"-42.875806","-16.680389","2003","08",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:22:12-03","UNICAMP","UEC","150129","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Morokawa, R","Oliveira, RP; Silva, MM; Castro, I; Santos, MAS","s.n.","2000",NA,"Brazil","Bahia","Fazenda lava-pés, ca. 6km da cidade. Mata semi-decídua. Borda da mata",NA,"Trepadeira. Folhas membranáceas concolores. Flores com cálice verde, corola verde, corola amarelo-esverdeado. Fruto imaduro verde-ferrugíneo.","UEC125477",NA,"02","29","Maracás","-40.4308013916016","-13.4411001205444",NA,NA,"50558","auto",NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:22:12-03","UNICAMP","UEC","150125","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Morokawa, R","Oliveira, RP; Silva, MM; Castro, I; Santos, MAS","379","2000",NA,"Brazil","Bahia","fazenda nova esperança, 3 km. leste dado caboclo",NA,"trepadeira volúvel. Ramos verde-acastanhado. Folhas piparáceas discolores, face abaxial verde-castanho. calice verde, carola amarela, fauce creme. Fruto imaturo castanho.; mata andropizada","UEC125474",NA,"02","27","Maracás","-40.4308013916016","-13.4411001205444",NA,NA,"50558","auto",NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"53","2020-05-29 15:48:17-03","UNICAMP","UEC","96492","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Miranda, AM","Araújo, FS","963","1994",NA,"Brazil","Ceará","Planalto Ibiapaba. Jaburuna.",NA,"flor, Carrasco. Trepadeira com flores amarelas.","UEC195664",NA,"09","23","Ubajara","-40.9211006164551","-3.85443997383118","830","830","27385","auto",NA,NA,"1996","01",NA,NA,NA,NA,NA,NA
"54","2020-05-29 15:48:17-03","UNICAMP","UEC","65875","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rio, MCS","Leitão Filho, HF","27609","1992",NA,"Brazil","Minas Gerais","Estrada para Gruta do Salitre, Distrito de Extração. Campos rupestres na estrada para Gruta.",NA,"Liana com flores amarelas.","UEC195668",NA,"12","09","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2003","08",NA,NA,NA,NA,NA,NA
"55","2019-11-19 14:04:39-03","UFRPE","PEUFR","7078","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Muell Arg.","A. Miranda","D. Andrade-Lima; F. A. Carvalho; P. F. Araújo","1046","1971",NA,"Brasil","Paraíba","Sítio Paquevira de Natuba",NA,"Cipó sobre árvore; cálice verde claro, corola amarelo-ouro.","PEUFR007078",NA,"11","27","Natuba","-35.5499992370605","-7.64138984680176",NA,NA,"24999","auto",NA,NA,"1994","05",NA,NA,NA,NA,NA,NA
"56","2020-04-22 16:17:30-03","UFPB","JPB","28052","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Barbosa, MR","César, EA","160","2001","Southern America","Brasil","Paraíba","RPPN Fazenda Pacatuba",NA,"; DESC: Trepadeira. Flor amarela.",NA,NA,"04","27","Sapé","-35.2325","-7.096389","123","123",NA,NA,"-35.2325","-7.096389","2002","04",NA,NA,NA,NA,NA,NA
"57","2020-04-22 16:17:30-03","UFPB","JPB","1379","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Miranda, AM","Xavier, LP","JPB1379","1947","Southern America","Brasil","Paraíba","Sítio Fernando Leal.",NA,"; DESC: Trepadeira que se enrola pelo chão sobre se mesma. Flores amarelas com extremidades superiores brancas.",NA,NA,"02","02","Areia","-35.691389","-6.963333","618","618",NA,NA,"-35.691389","-6.963333","1993","12",NA,"12",NA,NA,NA,NA
"58","2020-04-22 16:17:30-03","UFPB","JPB","2536","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Belo, D","Chaves, MJ","376","1968","Southern America","Brasil","Goiás","Caminho para Serra Dourada.",NA,"; DESC: Terrestre. Beira da Mata.","JPB0002536",NA,"12","18","Goiás Velho",NA,NA,NA,NA,NA,NA,NA,NA,"1993","03",NA,"16",NA,NA,NA,NA
"59","2020-11-27 17:09:52-03","UFPB","JPB","65908","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Gadelha Neto, PC","4061","2016","Southern America","Brasil","Paraíba","Mata do Pau-Ferro",NA,"; DESC: Trepadeira","JPB0065908",NA,"11","19","Areia","-35.749694","-6.963611",NA,NA,NA,NA,"-35.749694","-6.963611",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-04-22 16:17:30-03","UFPB","JPB","35882","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Gadelha Neto, PC; Pontes, RA","1378","2005","Southern America","Brasil","Paraíba","Mata do Perú",NA,"; DESC: Trepadeira lactescente de flores amarelas. Vegetando na orla da mata.",NA,NA,"05","01","Mamanguape","-35.098889","-6.933611","107","107",NA,NA,"-35.098889","-6.933611",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-04-22 16:17:30-03","UFPB","JPB","15567","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Belo, D","Felix, LP; Santana, ES","2936","1990","Southern America","Brasil","Paraíba","Rebio Guaribas - Sema II, Tarama.",NA,"; DESC: Terrestre. Voluvel, flores observadas. Ocasional em capoeiras.",NA,NA,"04","26","Mamanguape","-35.1260986328125","-6.83861017227173",NA,NA,"36853","auto",NA,NA,"1993","06",NA,"16",NA,NA,NA,NA
"62","2020-04-22 16:17:30-03","UFPB","JPB","18510","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Felix, LP; Santana, ES","3074","1991","Southern America","Brasil","Paraíba","Rebio Guaribas - Sema II, Tarama.",NA,"; DESC: Terrestre. Liana, flor amarela. Ocasional em Carrasco.",NA,NA,"02","22","Mamanguape","-35.1260986328125","-6.83861017227173",NA,NA,"36853","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-16 08:38:18-03","UTFPR","HCF","12995","S","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","J. Cordeiro","E.L. Siqueira","875","2013",NA,"Brasil","BA","Fazenda Nossa Senhora Aparecida",NA,"trepadeira volúvel, heliófita, ferrugíneo-pilosa. Fruto imaturo castanho, piloso.",NA,NA,"10","19","Encruzilhada","-40.989806","-15.657417","894","894",NA,NA,"40°59'23,3 W","15°39'26,7 S","2014","04",NA,NA,NA,NA,NA,NA
"64","2021-03-21 19:32:42-03","UFC","EAC","17447","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Souza-Silva, R.F.","Fernandes, A.; Custódio, A.V.; Alves, M.A.O.","EAC17447","1991","Southern America","Brasil","Ceará","entre Viçosa do Ceará e Granja",NA,NA,"EAC0017447","EAC0017447","06","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10",NA,"14",NA,NA,NA,NA
"65","2021-03-21 19:32:43-03","UFC","EAC","35297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Lima-Verde, L.W.","1052","2000","Southern America","Brasil","Ceará","Serra das Almas",NA,"Carrasco.","EAC0035297","EAC0035297","02","22","Crateús","-40.6775016784668","-5.1783299446106",NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-21 19:32:42-03","UFC","EAC","22356","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Araújo, F.S.","810","1994","Southern America","Brasil","Ceará","Planalto da Ibiapaba, Jaburuna Sul",NA,"Escandente, flor amarelada; Carrasco","EAC0022356","EAC0022356","06","06","Ubajara","-40.9211006164551","-3.85443997383118","830","830","27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-21 19:32:42-03","UFC","EAC","22201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Miranda, A.M.","Araújo, F.S.","938","1994","Southern America","Brasil","Ceará","Planalto da Ibiapaba, Jaburuna Sul",NA,"Escandente, flor amarelada; Carrasco","EAC0022201","EAC0022201","08","26","Ubajara","-40.9211006164551","-3.85443997383118","840","840","27385","auto",NA,NA,"1996","02",NA,"04",NA,NA,NA,NA
"68","2021-03-21 19:32:42-03","UFC","EAC","33273","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Lima-Verde, L.W.","Araújo, F.S.; Lima, J.R.","1290","2002","Southern America","Brasil","Ceará","RPPN Serra das Almas",NA,"Trepadeira, fanerófita, flor amarela; Mata seca","EAC0033273","EAC0033273","02","25","Crateús","-40.6775016784668","-5.1783299446106","650","650","43216","auto",NA,NA,"2002","03",NA,"20",NA,NA,NA,NA
"69","2021-03-21 19:32:42-03","UFC","EAC","22213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Miranda, A.M.","Araújo, F.S.","963","1994","Southern America","Brasil","Ceará","Planalto da Ibiapaba, Jaburuna Sul",NA,"Escandente, flor amarela, presença de látex; Carrasco","EAC0022213","EAC0022213","09","23","Ubajara","-40.9211006164551","-3.85443997383118","830","830","27385","auto",NA,NA,"1996","01",NA,"04",NA,NA,NA,NA
"70","2020-12-21 16:12:53-03","MBM","MBM","207161","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Muell. Arg.","Rio, M.C.S.","Hatschbach, G.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","65905","1997","Southern America","Brazil","Bahia","Subida Serra Poções, estrada para Canatiba",NA,NA,"MBM207161","MBM207161","01","18","Macaúbas","-42.698600769043","-13.0193996429443",NA,NA,"71420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:12:53-03","MBM","MBM","99635","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Muell. Arg.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","48724","1984","Southern America","Brazil","Bahia","Nova Viçosa",NA,NA,"MBM099635",NA,"12","08","Nova Viçosa","-39.371898651123","-17.8918991088867",NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:12:53-03","MBM","MBM","59052","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Muell. Arg.","Rio, M.C.S.","Hatschbach, G.","40873","1978","Southern America","Brazil","Minas Gerais","Senador Mourão",NA,NA,"MBM059052","MBM059052","01","24","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-11 15:59:06-03","UESC","UESC","62","S","Plantae","Angiospermae","Florideophycidae","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","M. Arg.","T.S.dos Santos","L.A.Mattos Silva","2222","1988",NA,"Brasil","Bahia",NA,NA,"Mata de Cipó.; Cipó completamente piloso.","UESC0000062",NA,"02","29","Itiruçu","-40.1502990722656","-13.5317001342773","750","750","22271","auto",NA,NA,"1988","03","Dicotyledoneae",NA,NA,NA,NA,NA
"74","2015-09-25 22:59:26-03","MNHN","RECOLNAT_MNHN_P","P00646712","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Blanchet",NA,"1845",NA,"Brésil",NA,"Prov. Bahia, Jacobine, S. Thomé","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646712' target='other'> <mi>dwc_moreinfo</mi></a>","P00646712","P00646712_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","3776",NA
"75","2020-12-11 11:31:59-03","UFMG","BHCB","86932","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Stehmann, JR; Mota, RC da; Morais, PO; França, GS","3573","2004","Southern America","Brasil","Minas Gerais","Fazenda Araras, Estrada para Fazenda Araras",NA,"Trepadeira, na Floresta Estacional Semidecidual; flores verdes. Coordenadas originais: 17°38#?#48,1; 41°59'30,2; Trepadeira, flores verdes.; Floresta Estacional Semidecidual;","BHCB004126",NA,"02","10","Novo Cruzeiro","-41.991722","-17.646694","839","839",NA,NA,"-41.991722","-17.646694","2012","03",NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:31:59-03","UFMG","BHCB","87058","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Stehmann, JR; Mota, RC da; Morais, PO; França, GS","3698","2004","Southern America","Brasil","Minas Gerais","estrada Palmeiras para Fazenda Araras",NA,"Trepadeira, na borda da Floresta Estacional Semidecidual Montana; flores com cálice verde, corola amarela, abertura do tubo branca, em forma de carretel. Coordenadas originais: 17°38#?#42,0; 41°59#?#37,7; flores com cálice verde, corola","BHCB004112",NA,"02","12","Novo Cruzeiro","-41.993806","-17.645","810","810",NA,NA,"-41.993806","-17.645","2012","03",NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:31:59-03","UFMG","BHCB","61","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,NA,"s.n.","1957","Southern America","Brasil","Minas Gerais",NA,NA,NA,"BHCB004122",NA,"11",NA,"Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"22051","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:31:59-03","UFMG","BHCB","23517","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Lombardi, JA; Toledo, FRN","191","1994","Southern America","Brasil","Minas Gerais",NA,NA,"Caule viscoso, flores rosadas, latescente.; Caule viscoso, flores rosadas, latescente.","BHCB004121",NA,"04","27","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:31:59-03","UFMG","BHCB","1934","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Ferrari, JM","s.n.","1977","Southern America","Brasil","Minas Gerais","Campus da UFMG. ICB.",NA,"terrestre;escandente","BHCB004118",NA,"12",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:31:59-03","UFMG","BHCB","37177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Lombardi, JA; Salino, A","1695","1997","Southern America","Brasil","Minas Gerais","Distrito de Fabião., 2 km na estrada partindo do abrigo do Malhador",NA,"folhar herbáceas, cálice verde, corola amarela com óstio branco; folhar herbáceas, cálice verde, corola amarela com óstio branco","BHCB004110",NA,"05","23","Januária","-44.3616981506348","-15.4881000518799",NA,NA,"148972","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:31:59-03","UFMG","BHCB","69551","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Nogueira, CP","s.n.","2001","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga. Mata do Jaó.",NA,"Plot 2, 700m; Plot 2, 700 m","BHCB004109",NA,"12","12","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:31:59-03","UFMG","BHCB","25584","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Lombardi, JA; Temponi, LG","663","1994","Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG",NA,"Beira da mata, folhas herbaceas, calice verde, corola amarelo-claro, anel da fauce e estames brancos, látex incolor; folhas herbaceas, calice verde, corola amarelo-claro, anel da fauce e estames brancos, látex incolor; Beira da mata,","BHCB004107",NA,"11","22","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:31:59-03","UFMG","BHCB","22757","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Tameirão Neto, E","443","1991","Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG",NA,NA,"BHCB004108",NA,"03","19","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:31:59-03","UFMG","BHCB","22756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Santos, EM","49","1990","Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG",NA,"Frutos maduros, recoberto com pelos ferrugíneos.&nf;; Frutos maduros, recoberto com pelos ferrugíneos.","BHCB004111",NA,"06","06","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:31:59-03","UFMG","BHCB","22755","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Tameirão Neto, E; Grandi, TSM","244","1990","Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG",NA,"Flores amarela. Com galhas foliares pilosas.; Flores amarela. Com galhas foliares pilosas.","BHCB004123",NA,"11","14","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:31:59-03","UFMG","BHCB","55128","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Barreto, HLM","10284","1939","Southern America","Brasil","Bahia","Estação Experimental",NA,"Trepadeira, baixa frequência e flôr amarelada; Campo sujo",NA,NA,"11","07","Itapetinga","-40.2477989196777","-15.2489004135132",NA,NA,"59623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:31:59-03","UFMG","BHCB","92066","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Kinoshita-Gouvêa, LS; Simões, AO; Endress, ME; Endress, PK; Belinello, R","11","2000","Southern America","Brasil","Minas Gerais","Estrada Carrancas-Itutinga, mata a cerca de 5km da estrada da cidade.",NA,"Liana, látex incolor, folhas e ramos densamente ferrugíneos, cálice verde, ferrugíneo, corola amarel; látex incolor, folhas e ramos densamente ferrugíneos, cálice verde, ferrugíneo, corola amarel; Liana,","BHCB004125",NA,"02","15","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"21143","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:31:59-03","UFMG","BHCB","55127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Barreto, HLM","580","1934","Southern America","Brasil","Minas Gerais","Estrada de Santa Luiza",NA,"Trepadeira, baixa frequência; Campo sujo",NA,NA,"04","21","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:31:59-03","UFMG","BHCB","55129","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Barreto, HLM","582","1934","Southern America","Brasil","Minas Gerais","Jardim Botânico",NA,"Trepadeira, alta frequência; Campo sujo",NA,NA,"06","10","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:31:59-03","UFMG","BHCB","104305","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Barreto, HLM","10006","1937","Southern America","Brasil","Minas Gerais","Penha de França",NA,"Trepadeira, baixa frequência e flôr amarela; Carrasco","BHCB042027","BHCB042027","11","24","Itamarandiba","-42.8588981628418","-17.8572006225586",NA,NA,"39586","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:31:59-03","UFMG","BHCB","55139","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis",NA,NA,"Barreto, HLM","533","1932","Southern America","Brasil","Minas Gerais","Villa Independência.",NA,"Trepadeira, frequência regular, flôr amarelada; Campo sujo","BHCB042031","BHCB042031","11","10","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-03-11 09:00:12-03","URCA","HCDAL","1804","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.",NA,"Araújo, F.S.","810","1994",NA,"Brasil","Ceará","Jaburana/Sul - Planalto da Ibiapaba",NA,"Flor cor amarelada. Escandente. Material tese doutorado, fora área parcela.; Carrasco.",NA,NA,"06","06","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-03-11 09:00:12-03","URCA","HCDAL","1798","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","Miranda, A.M.","Araújo, F.S.","963","1994",NA,"Brasil","Ceará","Jaburuna - Planalto da Ibiapaba",NA,"Escandente; flor amarela; material tese de doutorado; fora da área da parcela; tem látex.; Carrasco.",NA,NA,"09","23","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"27385","auto",NA,NA,"1996","01",NA,"04",NA,NA,NA,NA
"94","2008-07-02 03:32:00-03","MO","MOBOT","3470740","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","M.C.S. do Rio","Vicente Assis","Assis 31","1945","South America","Brazil","Minas Gerais","Fazenda da Chicaca, Mun. of Santa Luzia.",NA,NA,NA,NA,"10","25",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-02-13 14:56:00-02","MO","MOBOT","100779223","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","Bruce F. Hansen","J.E.B. Warming","Warming s.n.",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"96","2015-08-23 05:45:00-03","MO","MOBOT","2813368","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","M.F. Sales","B.L. Stannard|Wilson Ganev|R.F. Queiroz","Stannard 51643","1992","South America","Brazil","Bahia","Abaíra. Barra.",NA,NA,NA,NA,NA,NA,NA,"-41.76666","-13.3","1040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2009-06-27 14:40:00-03","MO","MOBOT","2813594","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","J. Francisco Morales, (INB), May","Louis O. Williams","Williams 5533","1945","South America","Brazil","Minas Gerais","Morro das Pedras, 3 km. south of Belo Horizonte.",NA,NA,NA,NA,"2","12",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
