"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"467","2020-11-04 11:20:59-03","ESALQ","ESA","17898","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Tamashiro, J.Y. ; Galvão, J.C.","1994","02","03",NA,"Brasil",NA,NA,NA,"ESA017898","Magnoliophyta",NA,NA,NA,NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25","ESA017898",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-11-04 11:20:59-03","ESALQ","ESA","5960","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Catharino, E.L.M.","1985","11","14",NA,"Brasil",NA,NA,NA,"ESA005960","Magnoliophyta",NA,NA,"Catharino, E.L.M.",NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25","ESA005960",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-11-04 11:20:59-03","ESALQ","ESA","17817","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Tamashiro, J.Y. et al.","1994","08","16",NA,"Brasil",NA,NA,NA,"ESA017817","Magnoliophyta",NA,"Mart.","Barbosa, A.R.","496.0","São Paulo","Joanópolis",NA,"-46.2700004577637","-22.9300003051758","ESA017817",NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-11-04 11:20:59-03","ESALQ","ESA","20438","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Tamashiro, J.Y. et al.","1995","06","12",NA,"Brasil",NA,NA,NA,"ESA020438","Magnoliophyta",NA,NA,NA,"1064.0","São Paulo","Lençóis Paulista",NA,"-48.7999992370605","-22.5900001525879","ESA020438",NA,NA,NA,NA,"29915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-11-04 11:20:59-03","ESALQ","ESA","40257","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Rozza, A.F.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA040257","Magnoliophyta",NA,"(Spreng.) Mart.","Rozza, A.F.","17.0","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697","ESA040257",NA,NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-11-04 11:20:59-03","ESALQ","ESA","35504","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Grecco, M.D.N. et al.","1995","08","22",NA,"Brasil",NA,NA,NA,"ESA035504","Magnoliophyta",NA,"Mart.",NA,"39.0","São Paulo","Onda Verde",NA,"-49.2900009155273","-20.6000003814697","ESA035504",NA,NA,NA,NA,"15917","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-11-04 11:20:59-03","ESALQ","ESA","17818","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Tamashiro, J.Y. et al.","1994","06","29",NA,"Brasil",NA,NA,NA,"ESA017818","Magnoliophyta",NA,NA,NA,NA,"São Paulo","Onda Verde",NA,"-49.2900009155273","-20.6000003814697","ESA017818",NA,NA,NA,NA,"15917","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-11-04 11:20:59-03","ESALQ","ESA","20437","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Tamashiro, J.Y. et al.","1995","05","08",NA,"Brasil",NA,NA,NA,"ESA020437","Magnoliophyta",NA,NA,NA,"975.0","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273","ESA020437",NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-11-04 11:20:59-03","ESALQ","ESA","2882","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mendes, O.T.","1938","12","23",NA,"Brasil",NA,NA,NA,"ESA002882","Magnoliophyta",NA,"Mart.","Barbosa, A.R.","4726.0","São Paulo","Pindorama",NA,"-48.9000015258789","-21.1800003051758","ESA002882",NA,NA,NA,NA,"14884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-11-04 11:20:59-03","ESALQ","ESA","21647","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Barreto, K.D. et al.","1994","08","23",NA,"Brasil",NA,NA,NA,"ESA021647","Magnoliophyta",NA,"Mart.","Barbosa, A.R.","2984.0","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","ESA021647 ESA021647_2",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-11-04 11:21:00-03","ESALQ","ESA","64024","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Bufo, L.V.B. ; Sabadim, P.C.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA064024","Magnoliophyta",NA,"Mart.","Rodrigues, R.R. & Bufo, L.V.B.","162.0","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727","ESA064024",NA,NA,NA,NA,"19715","auto",NA,NA,"1997","01","01",NA,NA,NA,NA
"478","2020-11-04 11:20:59-03","ESALQ","ESA","17821","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Tamashiro, J.Y. et al.","1994","06","30",NA,"Brasil",NA,NA,NA,"ESA017821","Magnoliophyta",NA,NA,NA,NA,"São Paulo","Tanabi",NA,"-49.6399993896484","-20.6200008392334","ESA017821",NA,NA,NA,NA,"33016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-11-04 11:21:00-03","ESALQ","ESA","88224","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Viani, R.A.G. et al.","2002","11","23",NA,"Brasil",NA,NA,NA,"ESA088224","Magnoliophyta",NA,"Mart.","Viani, R.A.G.","240.0","São Paulo","Uchoa",NA,"-49.1699981689453","-20.9500007629395","ESA088224",NA,NA,NA,NA,"19864","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-11-04 11:20:59-03","ESALQ","ESA","77540","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, V.C.; Araújo, A.O.; Romão, G.O.; Elias, S.I.; Sampaio, D.","2002","02","20",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt.; flores amarelas.","ESA077540","Magnoliophyta",NA,NA,"Shimizu, G. H. S.","28042.0","Minas Gerais","Ouro Preto","Camarinhas. Campo rupestre.","-43.5080986022949","-20.2875003814697","ESA077540","1400","1400",NA,NA,"44599","auto","-43,508,333","-20,368,889",NA,NA,NA,NA,NA,NA,NA
"481","2020-11-04 11:21:00-03","ESALQ","ESA","46935","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, J.P.; Souza, V.C.; Duarte, A.R.; Elias, S.I.","1996","04","27",NA,"Brasil",NA,NA,"Árvore, ca. 5 m alt.; frutos imaturos verdes","ESA046935","Magnoliophyta",NA,"Mart.","Barbosa, A.R.","512.0","São Paulo","Itatinga","Estrada Itatinga - Angatuba, ca. 15 Km de Itatinga. Beira de mata ciliar","-48.6100006103516","-23.1000003814697","ESA046935",NA,NA,NA,NA,"28219","auto",NA,NA,"1998","05","01",NA,NA,NA,NA
"482","2020-11-04 12:16:21-03","ESALQ","ESA","132690","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, V.C.","2013","07","01",NA,"Brasil",NA,NA,"Árvore, ca. 8 m alt. Frutos imaturos verdes.","ESA132690",NA,NA,NA,NA,NA,"São Paulo","Itirapina","Estrada para São Pedro, cerca de 2 km da Rodovia Washington Luís. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto","47o54#?#27","22o15#?#54",NA,NA,NA,NA,NA,NA,NA
"483","2020-11-04 11:20:59-03","ESALQ","ESA","40349","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Chung, F.; Matos, J.; Schmidt, M.; Gandara, F.; Ivanauskas, N.M.; Vanini, A.; Souza, J.P.; Souza, V.C.; Tamashiro, J.Y.; Rodrigues, R.R.","1997","12","16",NA,"Brasil",NA,NA,"Árvore, 4,5m de altura, flores amarelas","ESA040349","Magnoliophyta",NA,"(Spreng.) Mart.",NA,"694.0","São Paulo","Itararé","Fazenda Santa Maria do Espinho e Saco Grande. Campo, mata ripária","-49.3400001525879","-24.1100006103516","ESA040349",NA,NA,NA,NA,"27729","auto","-49,259,722","-24,270,556",NA,NA,NA,NA,NA,NA,NA
"484","2020-11-04 11:20:59-03","ESALQ","ESA","27544","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","1996","01","10",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; flores amarelas. Entre rochas.","ESA027544","Magnoliophyta",NA,"Mart.","Barbosa, A.R.","10008.0","Minas Gerais","Santa Bárbara","Parque do Caraça. Serra de Catas Altas. Campo rupestre com mata nos trechos mais baixos.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-11-04 11:21:00-03","ESALQ","ESA","75237","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, J.P.; Souza, V.C.; Ivanauskas, N.M.; Rodrigues, R.R.; Gandolfi, S.; Tamashiro, J.Y.","2001","04","14",NA,"Brasil",NA,NA,"Árvore, ca. 6m alt. Flores amarelas, frutos imaturos verdes.","ESA075237","Magnoliophyta",NA,"Mart.","Souza, V.C. et al.","3561.0","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Arredores da sede, próximo à entrada da trilha para o Mirante.","-46.6300010681152","-23.5400009155273","ESA075237","800","800",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-11-04 12:16:21-03","ESALQ","ESA","137826","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","2015","12","17",NA,"Brasil",NA,NA,"Árvore, ca. 7 m alt.; flores amarelas.","ESA137826",NA,NA,NA,"Souza, V.C.","39773.0","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Estrada Sul, na beira da reserva. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"2015","12","17",NA,NA,NA,NA
"487","2020-11-04 11:20:59-03","ESALQ","ESA","21740","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","1995","11","10",NA,"Brasil",NA,NA,"Árvore, ca. 5 m alt.; flores amarelas.","ESA021740","Magnoliophyta",NA,"(Spr.) Mart.","Souza, V.C.","9424.0","São Paulo","Itirapina","Rodovia Washington Luís, Km 201. Cerrado.","-47.8199996948242","-22.25","ESA021740",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-01-14 15:33:58-03","MN","R","72802","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Freire Allemão, F.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010053428",NA,NA,"Mart.","Vianna, M.C.",NA,"Minas Gerais",NA,NA,NA,NA,"R010053428_001 R010053428_002",NA,NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA
"489","2021-01-14 15:33:58-03","MN","R","72847","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Glaziou, A.F.M.","1884","01","03",NA,"Brasil",NA,NA,"Herb. J. de Saldanha, 8513","R000072847",NA,NA,"Mart.","Viana, M.C.",NA,"São Paulo",NA,NA,NA,NA,"R000072847_001",NA,NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA
"490","2021-01-14 15:33:58-03","MN","R","7541","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Glaziou, A.F.M.","1887","12","23",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000007541",NA,NA,"Mart.","Viana, M.C.","16764","Rio de Janeiro",NA,NA,NA,NA,"R000007541_001",NA,NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA
"491","2021-03-22 17:46:53-03","UFPI","TEPB","27617","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Farias, R. R. S.","2008","03","08",NA,"Brasil",NA,NA,"árvore frequente Ambiente: Cerrado <ll>dwc_commonname:</ll> Qualhadeira",NA,NA,NA,"Mart.",NA,NA,"Piauí","Uruçuí","Barra do Prata","-44.493806","-7.68675",NA,"401","401",NA,NA,NA,NA,"44°29'37,7W","07°41'12,3S",NA,NA,NA,NA,NA,NA,NA
"492","2021-03-12 01:36:43-03","UFPI","TEPB","29242","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Barbosa, A.R","1996","01","07",NA,"Brasil",NA,NA,"Árvore ca 9m; com flores amarelas próximo a curso d'água Ambiente: Mata remanescente",NA,NA,NA,NA,"Passos, F.B",NA,"São Paulo","Rio Claro","Fazenda Santo Antônio","-47.560001373291","-22.4099998474121",NA,"1150","1150",NA,NA,"21773","auto",NA,NA,"2005","11","28",NA,NA,NA,NA
"493","2021-03-12 01:36:43-03","UFPI","TEPB","29243","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Barbosa, A.R","1996","01","07",NA,"Brasil",NA,NA,"Árvore ca 8m; flores amarelas, próximo a curso d'água Ambiente: Mata remanescente",NA,NA,NA,NA,"Correia, C.A.S",NA,"São Paulo","Rio Claro","Fazenda Santo Antônio","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,"21773","auto",NA,NA,"2005","03","01",NA,NA,NA,NA
"494","2021-03-12 01:36:43-03","UFPI","TEPB","29244","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Stranghetti, V","1993","03","02",NA,"Brasil",NA,NA,"Árvore ca 6m; flores amarelas",NA,NA,NA,NA,"Passos, F.B",NA,"São Paulo","Tanabi","Sítio Nossa Senhora Aparecida","-49.6399993896484","-20.6200008392334",NA,"1150","1150",NA,NA,"33016","auto",NA,NA,"2005","06","26",NA,NA,NA,NA
"495","2020-11-19 10:25:41-03","CPAP","CPAP","10948","PreserverdSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Cervi, A. C.","1991","12","16",NA,"Brasil",NA,NA,"Árvore de 8 a 10m de altura. FLOR: amarelas. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Mart.",NA,"3493","PR","Jáguariaíva&nf;ag","Próximo 2km da cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-11-19 10:25:41-03","CPAP","CPAP","12451","PreserverdSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ratter, J. A.","1976","09","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau Tucano",NA,NA,NA,"Mart.",NA,"3527","DF","Vargem Bonita","Fazenda Água Limpa, Estação da Universidade de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-11-19 10:25:41-03","CPAP","CPAP","22318","PreserverdSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Pott, V. J.","2004","02","11",NA,"Brasil",NA,NA,"Árvore 8-10m de altura. com flores de cor amarela e frutos de cor marron, planta Ornamental. . Frequente.. Cerradão transição cerrrado, remanescente no pasto cultivado,. Solo: arenoso,. Relevo: quase plano..",NA,NA,NA,"Mart.","A. Pott","6620","MS","Campo Grande","Futuro condomínio Alphaville ao lado do Makro, BR.","-54.556111","-20.401667",NA,"620","620",NA,NA,NA,NA,"54°33'22'' W","20°24'06'' S","2004","02",NA,NA,NA,NA,NA
"498","2020-11-19 10:25:41-03","CPAP","CPAP","8557","PreserverdSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Salis, S. M.","1986","04","09",NA,"Brasil",NA,NA,"Arbóreo 4m de altura. FLOR: amarela. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso. RELEVO: inclinado.",NA,NA,NA,"Mart.",NA,"341","SP","Vera Cruz","Próximo ao viveiro municipal","-49.833333","-22.25",NA,"620","620",NA,NA,NA,NA,"49°50' W","22°15' S",NA,NA,NA,NA,NA,NA,NA
"499","2020-11-19 10:25:41-03","CPAP","CPAP","17446","PreserverdSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Hatschbach, G.","1985","03","15",NA,"Brasil",NA,NA,"Árvore, 8m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Capao de mata. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Mart.","F. Franca","49062","MS","Antônio João","Antonio João, 5Km Leste","-55.9474983215332","-22.1910991668701",NA,NA,NA,NA,NA,"38814","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA
"500","2020-11-19 10:25:41-03","CPAP","CPAP","11666","PreserverdSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Hatschbach, G.","1993","02","07",NA,"Brasil",NA,NA,"Árvore 5m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Mart.","G. Hastchbach","58548","MS","Mundo Novo","Rodovia BR-163, 1 km Leste de Mundo Novo","-54.2708015441895","-23.9381008148193",NA,NA,NA,NA,NA,"19849","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA
"501","2015-07-02 14:04:33-03","JBP","HPL","7984","S","Plantae","Vochysiaceae","Vochysia","cf. tucanorum","Vochysia cf. tucanorum","R. Tsuji, A. Campos-Rocha & H. Lorenzi","2007","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"1870","MG","Andradas","Coletado na beira da rodovia Andradas-Poços de Caldas (km 549) - ca. 500m da entrada para Pousada Pico do Gavião.","-46.5692","-22.0681",NA,NA,NA,NA,NA,"16593","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2015-07-02 14:04:34-03","JBP","HPL","12077","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J.B. Baitello","2004","01","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Kikyo Yamamoto","1688","SP","São Paulo","Coletado no Parque Estadual da Serra do Mar, Núcleo Curucutu, mata baixa de meia encosta e topo de morro, até 900m altitude, campos de altitude.","-46.63","-23.54",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"2006","12","14",NA,NA,NA,NA
"503","2015-07-02 14:04:34-03","JBP","HPL","2146","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","R. Tsuji , L.C. Bernacci & E. Franco","2004","11","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart","R. Tsuji","696","MT","Campo Verde","Cerca de 10km antes da cidade sentido Nova Brasilândia-MT.","-55.1689","-15.5467",NA,NA,NA,NA,NA,"92328","auto",NA,NA,"2004","11","19",NA,NA,NA,NA
"504","2015-07-02 14:04:33-03","JBP","HPL","8140","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","R. Tsuji, H. Lorenzi, A. Campos-Rocha","2007","04","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. Tsuji","1911","GO","Quirinópolis","Coletado nas proximidades da Rodovia MS-377, próximo a entrada da Fazenda Carlos R. Souza; em área de pasto.","-50.4517","-18.4483",NA,NA,NA,NA,NA,"52313","auto",NA,NA,"2007","04","11",NA,NA,NA,NA
"505","2015-07-02 14:04:33-03","JBP","HPL","8692","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E. R. Salviani","2000","01","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E.R. Salviani","969","MG","Uberaba","Coletado na Fazenda Três Coringas; berdejando mata de galeria.","-47.9319","-19.7483",NA,NA,NA,NA,NA,"73879","auto",NA,NA,"2000","01","20",NA,NA,NA,NA
"506","2015-07-02 14:04:33-03","JBP","HPL","8700","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. Lorenzi","1994","02","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi","1370","SP","Brotas","Coletado na estrada de terra para Ribeirão Bonito.","-48.12","-22.28",NA,NA,NA,NA,NA,"26585","auto",NA,NA,"1994","02","23",NA,NA,NA,NA
"507","2015-07-02 14:04:33-03","JBP","HPL","8705","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. Lorenzi","1994","09","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi","1609","MG","Itamogi","Coletado no Bosque das Pindaívas.","-47.0483","-21.0781",NA,NA,NA,NA,NA,"11256","auto",NA,NA,"1994","09","02",NA,NA,NA,NA
"508","2015-07-02 14:04:34-03","JBP","HPL","8706","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","G.F. Arbocz","1996","11","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G.F. Arbocz","2135","MG","São Sebastião do Paraíso","Coletado na Fazenda Ipoméia.","-46.9914","-20.9169",NA,NA,NA,NA,NA,"24792","auto",NA,NA,"1996","01","11",NA,NA,NA,NA
"509","2015-07-02 14:04:34-03","JBP","HPL","8716","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","A. Amaral Jr., J.O. Mendonça et al.","1999","04","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Amaral Jr.","649","MS","Bataguassu","Coletado na margem direita do Rio Paraná (Rio Quiteroizinho); em área de cerrado a ser inundada. S 22° 08' 19,2; W 52° 26' 52,3","-52.4222","-21.7142",NA,NA,NA,NA,NA,"65610","auto",NA,NA,"1999","04","13",NA,NA,NA,NA
"510","2014-09-04 12:56:05-03","UNICAP","HUCPE","573","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ramalho, F. .B.","1976","04","12",NA,"Brasil",NA,NA,"Árvore com mais ou menos 8 m de altura, flores amarelas, sem perfume.",NA,NA,NA,"Mart.","E. Tavares","440","Maranhão","Barra do Corda","Fazenda Ourive.","-45.231171","-5.49825",NA,NA,NA,NA,NA,NA,NA,"-45.231171","-5.49825","1976","01","01",NA,NA,NA,NA
"511","2019-02-15 11:52:08-02","IPA","IPA","56634","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Carvalho, A.M. de; Saunders, J.; Saunders, J.","1990","03","20","Southern America","Brasil",NA,NA,"Arbusto ca. 4m de altura; folhas discolores; flores com pétalas amarelas.","IPA0056634","Plantae",NA,"Mart.","França, F.","2935","Bahia","Mucugê","ca. 3km na estrada de Mucugê para Cascavel. Vale do Rio Mucugê.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"52493","auto",NA,NA,"1994","08",NA,NA,NA,NA,NA
"512","2019-02-15 11:52:08-02","IPA","IPA","88202","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Barbosa, A.R.","1996","01","18","Southern America","Brasil",NA,NA,"Árvore ca. 5 m de altura. Flores amarelas.; Em Região de Campo Rupestre","IPA0088202","Plantae",NA,"Mart.",NA,"34215","Minas Gerais","Santa Bárbara","Serra do Caraça., Próximo a cachoeira.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-02-15 11:52:08-02","IPA","IPA","23940","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Harley, R.M.","1974","01","28","Southern America","Brasil",NA,NA,"Tree to 4m leaves bright green. Flowers deep bright yellow.; GRassland with low shrubs and scattered woodland.","IPA0023940","Plantae",NA,"Mart.","Grey-Wilson, C.","15557","Bahia",NA,"Serra do Sincorá, ca. 6km N of Barra da Estiva on Ibicoara road.","-41.3","-13.583333",NA,"1100","1100",NA,NA,NA,NA,"-41.3","-13.583333","1975",NA,NA,NA,NA,NA,NA
"514","2019-02-15 11:52:08-02","IPA","IPA","11492","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Andrade-Lima","1958","03","10","Southern America","Brasil",NA,NA,"Árvore 2-3m; flores amarelas.","IPA0011492","Plantae",NA,"Mart.","Paula, J.E. de","58-2929","Bahia",NA,"capoeira próximo de Vitória da Conquista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","09","16",NA,NA,NA,NA
"515","2019-02-15 11:52:08-02","IPA","IPA","18128","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Krapovickas, A.; Cristobal, C.L.; Ahumada, L.Z.; Cristobal, C.L.; Ahumada, L.Z.","1968","02","18","Southern America","Paraguay",NA,NA,"Arbol, 4m de altura. Flor amarilla.","IPA0018128","Plantae",NA,"Mart.",NA,"13990","Concepcion",NA,"Rio Ipamé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-02-15 11:52:08-02","IPA","IPA","18130","S","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Krapovickas, A.; Cristobal, C.L.; Ahumada, L.Z.; Cristobal, C.L.; Ahumada, L.Z.","1968","02","19","Southern America","Brasil",NA,NA,"Arbol ca. 3m alt.; Campo cerrado.","IPA0018130","Plantae",NA,"Mart.",NA,"14016","Mato Grosso","Ponta Porã","10 km de Ponta Porã, caminho a Bela Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
