"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"162","2021-03-01 16:21:45-03","UNICAMP","UEC","196452","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Castello, ACD","Gentry, A; et al.","59381","1987","09","25",NA,"Paraguay","Mato Grosso do Sul",NA,"Canindiyu: Terreno del Banco Mundual, 34 km E of Villa Ygatimi nea Rio Jejui-mi.","-55.533333","-24.002222","150","150",NA,"Tree 5 cm dbh, sterile, latex in leaves. Peroba; Mature forest on sandy soil.","UEC137786","UEC137786",NA,NA,"-55.533333","-24.002222",NA,NA,"2017","05",NA,NA,NA,NA,NA,NA
"163","2019-08-20 10:03:04-03","UNICAMP","UEC","41325","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Queiróz, LP","1998","1987","06","20",NA,"Brazil","Bahia","Ituaçu","arredores do Morro da Mangabeira.","-41.311944","-13.839444",NA,NA,NA,"fruto, Árvore de ca. 3,5 m alt. Folhas cartáceas. Frutos castanhos castanhos pintalgados. Frequente. Alt. 520 m.","UEC109137","UEC109137",NA,NA,"-41.311944","-13.839444",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"164","2020-02-10 17:49:24-03","UNICAMP","UEC","48709","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Hahn, WJ; Simonis, JE; Duré, R; Pérez, L","1212","1983","03","18",NA,"Paraguay","Amambay","Cerro Cora","Parque Nacional de Cerro Cora.","-56.833333","-22.666667",NA,NA,NA,"fruto, Large dominant tree over 20 m tall; fruits green flecked with grey. Semi-deciduous forest. Aspidosperma polyneuron, Tabebuia, Belfourodendron & Parapiptadenia dominant. Soil red, somewhat sandy.","UEC109187","UEC109187",NA,NA,"-56.833333","-22.666667",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:21:45-03","UNICAMP","UEC","192576","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Kataoka, EY","Kataoka, EY","187","2014","11","23",NA,"Brazil","São Paulo","Salto de Pirapora","Sítio Kataoka","-48.077469","-24.051544",NA,NA,NA,"Árvore de aprox. 5 m, em Mata ciliar, casca levemente fissurada, látex branco, flores esverdeadas, com leve perfume. Folhas em sílica. Fotos. Flores em álcool 70%.","UEC155867","UEC155867",NA,NA,"-48.077469","-24.051544",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"166","2021-02-12 10:02:14-03","UNICAMP","UEC","46243","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Gentry, AH; Vieira, MC; El-Dash, L","59098","1987","09","06",NA,"Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa, Mata da Olaria","-46.25","-21.416667",NA,NA,NA,"fruto, Tree 30 m, fuits green with tan dots. Disturbed semideciduous forest.","UEC109117","UEC109117",NA,NA,"-46.25","-21.416667",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"167","2019-08-20 10:03:04-03","UNICAMP","UEC","47248","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Gentry, AH; Silva, A","58704","1987","08","26",NA,"Brazil","São Paulo","Campinas","Santa Genebra","-46.833333","-22.866667","550","550",NA,"estéril, Disturbed semideciduous forest. Tree 12cm dbh, sterile, white latex in leaves.","UEC109131","UEC109131",NA,NA,"-46.833333","-22.866667",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:03:04-03","UNICAMP","UEC","48700","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Diaz, SC","2075","1986","10","07",NA,"Peru","Cajamarca","Jaén","Carretera bacia Las Naranjas",NA,NA,NA,NA,NA,"fruto, Arbol 20 - 25 m. Flores blancas; frutos verdes punteados. Madera apreciada en la construcción de casas, muebles, etc. Cuando verde tiene látex blanco lechoso. Acerillo.Alt. 760 m .","UEC109127","UEC109127",NA,NA,NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"169","2019-08-20 10:03:04-03","UNICAMP","UEC","48705","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Cuadros, VH","3095","1986","08","26",NA,"Colombia","Bolivar","Carmen de Bolivar","Entre Carmen de Bolivar y Sambrano. Alt.",NA,NA,NA,NA,NA,"estéril, Arbol, exudato lechoso.","UEC109120","UEC109120",NA,NA,NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"170","2019-08-20 10:03:04-03","UNICAMP","UEC","51123","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Gentry, AH; Díaz, C; Blaney, C","61366","1988","02","07",NA,"Peru","Amazonas",NA,"Dry forest over looking rio Utcubamba, S","-78.333333","-5.833333",NA,NA,NA,"estéril, tree 4m, sterile.","UEC109126","UEC109126",NA,NA,"-78.333333","-5.833333",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"171","2019-08-20 10:03:04-03","UNICAMP","UEC","51125","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Cuadros, VH; Gentry, AH","3462","1987","04","25",NA,"Colombia","Cesar",NA,"Via La Paz a Manaure",NA,NA,NA,NA,NA,"fruto, Arbol, frutos verdes. Elev. M: 200.","UEC109124","UEC109124",NA,NA,NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"172","2019-08-20 10:03:04-03","UNICAMP","UEC","51127","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Cuadros, VH; Gentry, AH","3457","1987","04","25",NA,"Colombia","Cesar","Manaure","Via La Paz a Manaure",NA,NA,NA,NA,NA,"fruto, Arbolito, frutos verdes.","UEC109185","UEC109185",NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA
"173","2019-08-20 10:03:04-03","UNICAMP","UEC","52527","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Barros da Silva, S","196","1981","03","13",NA,"Brazil","Bahia","Paramirim",NA,"-42.266667","-13.35",NA,NA,NA,"fruto, Árvore, madeira amarelo-marfim. Vegetação: Floresta Estacional decidual/estepe.","UEC109193","UEC109193",NA,NA,"-42.266667","-13.35",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"174","2019-08-20 10:03:04-03","UNICAMP","UEC","85306","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Cesar, O","s.n.","1981","12","15",NA,"Brazil","São Paulo","Anhembi","Fazenda Barreiro Rico.","-49.388889","-22.670556",NA,NA,NA,"flor, Árvore de 8,00 m. Mata.","UEC109133","UEC109133",NA,NA,"-49.388889","-22.670556",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA
"175","2019-08-20 10:03:04-03","UNICAMP","UEC","82779","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Stranghetti, V","409","1994","10","18",NA,"Brazil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria. Int","-49.516667","-19.916667",NA,NA,NA,"fruto, Árvore ca 10 m de altura, latescente, fruto. Flor creme",NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-08-20 10:03:04-03","UNICAMP","UEC","82781","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Stranghetti, V","406","1994","10","11",NA,"Brazil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria. Int","-49.516667","-19.916667",NA,NA,NA,"fruto, Árvore ca 10 m de altura, latescente, fruto. Flor creme",NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-08-20 10:03:04-03","UNICAMP","UEC","118706","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Queiróz, LP; Nascimento, NS","3880","1994","04","27",NA,"Brazil","Bahia","Boa Vista do Tupim","Ca de 3 km após a balsa para travessia d","-40.6091995239258","-12.6603002548218",NA,NA,NA,"fruto, Árvore ca 10 m x 40 cm DAP, copada. Folhas cartáceas. Frutos maduros. Freqüente em final de frutificação. Caatinga arbustiva densa em solo arenoso.","UEC109184","UEC109184",NA,NA,NA,NA,"54602","auto","2015","05",NA,NA,NA,NA,NA,NA
"178","2019-08-20 10:03:04-03","UNICAMP","UEC","54351","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Weyland Vieira, MC","1169","1987","05","22",NA,"Brazil","Minas Gerais","Monte Belo","Mato Lagoa, trilha 5.","-46.3675003051758","-21.3264007568359",NA,NA,NA,"fruto, Ramo da peroba carregado de frutos, caído no chão da mata. Frutos verdes.","UEC109121","UEC109121",NA,NA,NA,NA,"16667","auto","2015","05",NA,NA,NA,NA,NA,NA
"179","2019-08-20 10:03:04-03","UNICAMP","UEC","40138","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Weyland Vieira, MC","1169","1987","05","22",NA,"Brazil","Minas Gerais","Monte Belo","Mato Lagoa, trilha 5.","-46.3675003051758","-21.3264007568359",NA,NA,NA,"fruto, Ramo da peroba carregado de frutos, caído no chão da mata. Frutos verdes.","UEC109116","UEC109116",NA,NA,NA,NA,"16667","auto","2015","05",NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:21:45-03","UNICAMP","UEC","50130","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Pereira, BAS; Lopes, EC","1409","1990","08","31",NA,"Brazil","Minas Gerais","Unaí","margem do Rio Preto, proximidade da Cachoeira do Queimado","-46.9061012268066","-16.3575000762939",NA,NA,NA,"árvore ca. 30m por 1m de diâmetro, casca espessa e profundamente sulcada, folhas glabras.; mata ciliar com afloramento de calcario","UEC109211","UEC109211",NA,NA,NA,NA,"97926","auto","2015","05",NA,NA,NA,NA,NA,NA
"181","2019-08-20 10:03:04-03","UNICAMP","UEC","55010","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Kuhlmann","s.n.","1985","12","19",NA,"Brazil","Minas Gerais","Viçosa","Fazenda São João","-42.8819007873535","-20.7539005279541",NA,NA,NA,"fruto","UEC109190","UEC109190",NA,NA,NA,NA,"13937","auto","2015","05",NA,NA,NA,NA,NA,NA
"182","2019-08-20 10:03:04-03","UNICAMP","UEC","109010","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Chagas e Silva, F","1604","1992","11","26",NA,"Brazil","Paraná","Londrina","Floresta dos Godoy. Ponte sobre o rio, s","-51.1627998352051","-23.3103008270264",NA,NA,NA,"flor, Árvore com 15 m de altura; botão floral e flores esverdeadas, súber avermelhado, fissurado e faixas largas, córtex amarelado, frequente.","UEC109191","UEC109191",NA,NA,NA,NA,"63728","auto","2015","05",NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:21:45-03","UNICAMP","UEC","161760","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Francisco, EM","768","2004","08","17",NA,"Brazil","Paraná","Londrina","Jardim Industrial","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Árvore 12 m. Cap1008 cm. Projeção 6x5 m. Fruto verde maduro.","UEC009621","UEC009621",NA,NA,NA,NA,"63728","auto","2013","11",NA,NA,NA,NA,NA,NA
"184","2019-08-20 10:03:04-03","UNICAMP","UEC","114291","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Silva, I; Souza, LA; Margarido, JM; Oliveira, JA; Dutra, ME; Nascimento, A","579","1985","12","17",NA,"Brazil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,"fruto, Botões florais, flores e frutos muito jovens.","UEC109118","UEC109118",NA,NA,NA,NA,"19250","auto","2015","05",NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:21:45-03","UNICAMP","UEC","57181","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Irenice; Edna","s.n.","1985","12","03",NA,"Brazil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Botões florais, flores e frutos muito jóvens.","UEC060221","UEC060221",NA,NA,NA,NA,"19250","auto","2011","08",NA,NA,NA,NA,NA,NA
"186","2019-08-20 10:03:04-03","UNICAMP","UEC","114285","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Souza, LA; Margarido, JM","599","1985","10","25",NA,"Brazil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,"flor, Árvore de 25 a 30 m de altura com ritidoma espesso, flor verde esbranquiçada, inflorescência paniculata.","UEC109123","UEC109123",NA,NA,NA,NA,"19250","auto","2015","05",NA,NA,NA,NA,NA,NA
"187","2019-08-20 10:03:04-03","UNICAMP","UEC","128656","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Souza, LA; Margarido, JM","592","1985","10","29",NA,"Brazil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,"flor, n.v. - peroba. Árvore de 25 a 30m de altura, com ritidoma espesso, flor verde-esbranquiçada, inflorescência paniculata.","UEC109125","UEC109125",NA,NA,NA,NA,"19250","auto","2015","05",NA,NA,NA,NA,NA,NA
"188","2019-08-20 10:03:04-03","UNICAMP","UEC","114288","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Margarido, JM; Souza, LA; Baccon, JW","600","1985","10","25",NA,"Brazil","Paraná","Maringá","Material coletado entre os espécimes 251","-51.9385986328125","-23.4253005981445",NA,NA,NA,"flor","UEC109122","UEC109122",NA,NA,NA,NA,"19250","auto","2015","05",NA,NA,NA,NA,NA,NA
"189","2019-08-20 10:03:04-03","UNICAMP","UEC","70652","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Toledo Filho, DV; Bertoni, JEA","26036","1990","07","27",NA,"Brazil","São Paulo","Águas da Prata","Reserva Estadual de Águas da Prata.","-46.7099990844727","-21.9300003051758",NA,NA,NA,"estéril, Árvore 15 a 20 m . No interior da mata.","UEC109192","UEC109192",NA,NA,NA,NA,"13435","auto","2015","05",NA,NA,NA,NA,NA,NA
"190","2019-08-20 10:03:04-03","UNICAMP","UEC","80602","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Koch, I; Cavassan, O","118","1993","06","04",NA,"Brazil","São Paulo","Bauru","Reserva do Horto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,"fruto, Árvore + ou - 15m, caule fissurado, com frutos","UEC109134","UEC109134",NA,NA,NA,NA,"29186","auto","2015","05",NA,NA,NA,NA,NA,NA
"191","2019-08-20 10:03:04-03","UNICAMP","UEC","64729","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Bernacci, LC","25868","1990","06","12",NA,"Brazil","São Paulo","Campinas","Fazenda São Vicente. Mata mesófila semid","-47.060001373291","-22.8999996185303",NA,NA,NA,"estéril, Árvore ca. 8 a 10 m de alt. Caule com látex leitoso, não muito abundante. Material vegetativo. Interuior da mata.","UEC109135","UEC109135",NA,NA,NA,NA,"23900","auto","2015","05",NA,NA,NA,NA,NA,NA
"192","2019-08-20 10:03:04-03","UNICAMP","UEC","78273","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Zickel, CS","30381","1991","07","03",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,"estéril, Indivíduo com 25 m de altura","UEC109129","UEC109129",NA,NA,NA,NA,"23900","auto","2015","05",NA,NA,NA,NA,NA,NA
"193","2019-08-20 10:03:04-03","UNICAMP","UEC","78275","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Zickel, CS","30383","1991","07","03",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,"estéril, Indivíduo com 30 m de altura.","UEC109195","UEC109195",NA,NA,NA,NA,"23900","auto","2015","05",NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:21:45-03","UNICAMP","UEC","60874","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Tamashiro, JY; Rodrigues, RR; Haddad, CFB","230","1984",NA,NA,NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra - Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"Mata","UEC104499","UEC104499",NA,NA,NA,NA,"23900","auto","2015","05",NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:21:45-03","UNICAMP","UEC","60869","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Tamashiro, JY; Rodrigues, RR; Haddad, CFB","1016","1984",NA,NA,NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra - Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"Mata","UEC104496","UEC104496",NA,NA,NA,NA,"23900","auto","2015","05",NA,NA,NA,NA,NA,NA
"196","2019-08-20 10:03:04-03","UNICAMP","UEC","84212","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Durigan, G; Metzger, JP","s.n.","1993","06","08",NA,"Brazil","São Paulo","Dourado","Fazenda São Carlos e Fazenda Santa Gertr","-48.310001373291","-22.1000003814697",NA,NA,NA,"estéril, Árvore, material estéril.","UEC109194","UEC109194",NA,NA,NA,NA,"13775","auto","2015","05",NA,NA,NA,NA,NA,NA
"197","2019-08-20 10:03:04-03","UNICAMP","UEC","114292","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Rodrigues, RR; Sandoval, JA","1814",NA,NA,NA,NA,"Brazil","São Paulo","Ipeúna","Remanescente Florestal do Rio Passa Cinc","-47.7099990844727","-22.4300003051758",NA,NA,NA,"estéril","UEC109114","UEC109114",NA,NA,NA,NA,"12906","auto","2015","05",NA,NA,NA,NA,NA,NA
"198","2019-08-20 10:03:04-03","UNICAMP","UEC","71424","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Durigan, G","30635","1992","06","23",NA,"Brazil","São Paulo","Marília","Estação Experimental de Marília.","-49.939998626709","-22.2099990844727",NA,NA,NA,"estéril, Árvore jovem. Mata ciliar.","UEC109132","UEC109132",NA,NA,NA,NA,"38865","auto","2015","05",NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:21:45-03","UNICAMP","UEC","95438","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Paulo, MC","s.n.","1992","10","20",NA,"Brazil","São Paulo","Piracicaba","Parque da ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,NA,"obs: perola-rosa.&nf;arvore de 7m de altura, flor escura-preta, grande produção de madeira para construção civil.","UEC109128","UEC109128",NA,NA,NA,NA,"44778","auto","2015","05",NA,NA,NA,NA,NA,NA
"200","2019-08-20 10:03:04-03","UNICAMP","UEC","128670","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Pedreira, G","s.n.","1990","10","30",NA,"Brazil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,"fruto, Árvore, Fruto deiscente; sementes aladas.","UEC109119","UEC109119",NA,NA,NA,NA,"21773","auto","2015","05",NA,NA,NA,NA,NA,NA
"201","2019-08-20 10:03:04-03","UNICAMP","UEC","167184","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Schilittler, FHM","s.n.","1985","09","11",NA,"Brazil","São Paulo","Teodoro Sampaio","P E M do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,"estéril, Mata mesófila semidecídua","UEC005381","UEC005381",NA,NA,NA,NA,"54606","auto","2015","05",NA,NA,NA,NA,NA,NA
"202","2019-08-20 10:03:04-03","UNICAMP","UEC","167185","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Schilittler, FHM","s.n.","1985","09","11",NA,"Brazil","São Paulo","Teodoro Sampaio","P E M do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,"estéril, Mata mesófila semidecídua","UEC005379","UEC005379",NA,NA,NA,NA,"54606","auto","2015","05",NA,NA,NA,NA,NA,NA
"203","2019-08-20 10:03:04-03","UNICAMP","UEC","45124","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Tamashiro, JY; Rodrigues, RR; Gabrielli, AC; Santos, FAM","18845","1986","12","04",NA,"Brazil","São Paulo","Teodoro Sampaio","Reserva do Morro do Diabo.","-52.1599998474121","-22.5300006866455",NA,NA,NA,"flor, Árvore de até 30 m. Botões verdes. Abundante.","UEC109189","UEC109189",NA,NA,NA,NA,"54606","auto","2015","05",NA,NA,NA,NA,NA,NA
"204","2019-08-20 10:03:04-03","UNICAMP","UEC","44083","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Marcondes-Ferreira, W","Tamashiro, JY; Rodrigues, RR; Gabrielli, AC; Santos, FAM","18779","1986","12","02",NA,"Brazil","São Paulo","Teodoro Sampaio","Reserva do Morro do Diabo.","-52.1599998474121","-22.5300006866455",NA,NA,NA,"flor, Árvore de até 30 m. Botões esverdeados, córtex suberoso com estrias longitudinais. Abundante.","UEC109188","UEC109188",NA,NA,NA,NA,"54606","auto","2015","05",NA,NA,NA,NA,NA,NA
"205","2019-11-19 14:04:34-03","UFRPE","PEUFR","38817","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pollyneuron","Aspidosperma pollyneuron","(Woodson) Marc.-Ferr.",NA,"F. França; E. Melo; J. M. Moraes & E. Pessoa","2196","1997",NA,NA,NA,"Brasil","Bahia","Feira de Santana","Moro da Agulha","-39.198889","-12.009722","190","190",NA,"Árvore 15m. Casca nitidamente. Folha membranácea discolor. Fruto Iatro verde com pontuaçoes verrucosas branco marrom, Base do morro antropizada.","PEUFR038817",NA,NA,NA,"39°11'56W","12°0'35S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-16 17:52:27-03","UCS","HUCS","08427","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Kleeuwenberg, A.J.M.","Hatschbach, G.","51247","1987","04","25",NA,"Brasil","Paraná","Mato Preto","Cerro Azul",NA,NA,NA,NA,NA,"árvore 6 m; mata pluvial",NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"207","2021-03-16 17:52:27-03","UCS","HUCS","18012","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Hatschbach, G.","Ribas, O.S.","3226","2001","02","10",NA,"Brasil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,"Herbário MBM; mata da margem do Rio Ribeira",NA,NA,NA,NA,NA,NA,"32006","auto","2001",NA,NA,NA,NA,NA,NA,NA
"208","2014-10-14 15:56:35-03","BS","M","M-0183491","S","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0183491",NA,NA,"TYPE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"209","2019-06-27 10:23:54-03","UFES","VIES","33266","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Moreira, L.N.","28","2007","07","03",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"VIES033266","VIES033266",NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA
