"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"186","2021-03-15 16:37:00-03","NY","NYBG","810633","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","J. G. Jardim","1998","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=806551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00810633","1228","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. L. Liesner","Bahia","Almadina","Rod. Almadina/Ibitupã, entrada ca. 5 km W da sede do municipio Fazenda Cruzeiro do Sul. Serra do Sete-paus; ca. 8 km da entrada.","-39.7294444","-14.735",NA,NA,"NY00810633_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-15 16:37:00-03","NY","NYBG","00896936","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","H. S. Irwin","1959","02","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970280' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896936","2726","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Minas Gerais","Viçosa","State Agricultural School, Viçosa.","-42.868031","-20.7613428",NA,NA,"NY00896936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-15 16:37:00-03","NY","NYBG","2149829","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","G. T. Prance","1977","11","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303921' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149829","25494","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará",NA,"BR 163, Cuiabá-Santarém Highway, km 1133; Vicinity of Igarapé Natal,","-55.4820299","-6.7139599",NA,NA,"NY02149829_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-15 16:37:00-03","NY","NYBG","632123","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","J. A. Kallunki","1994","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568590' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632123","507","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. L. Liesner","Bahia","Una","W from Olivença-Una road on road to Vila Vrasil just N of Rio Acuipe bridge, then S at 19 km on road to Faz. 2 do Julho","-39.23","-15.13",NA,NA,"NY00632123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-15 16:37:00-03","NY","NYBG","756057","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","B. W. Nelson","1980","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756057","837","Magnoliophyta","Malpighiales","(Rich.) Urb.","C. Grandez","Acre","Brasiléia","On Brasiléia-Assis Brasil road, km 16","-68.75","-11",NA,NA,"NY00756057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-15 16:37:00-03","NY","NYBG","00897022","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","W. L. Balée","1986","05","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157599' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897022","2151","Magnoliophyta","Malpighiales","(Rich.) Urb.","K. A. Vincent","Maranhão","Monção","Ka'apor Indian Reserve. Inventory of 80 year old fallow","-45.25","-3.5",NA,NA,"NY00897022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 16:37:00-03","NY","NYBG","374763","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","P. E. Gibbs","1976","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568594' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374763","3503","Magnoliophyta","Malpighiales","(Rich.) Urb.","D. C. Daly; Z. Marchal","São Paulo",NA,"Estrada Ubatuba a Caraguatatuba","-45.244772","-23.548517",NA,NA,"NY00374763_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-15 16:37:00-03","NY","NYBG","01023445","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","P. Clausen",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192206' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023445","140","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer",NA,NA,"Brésíl",NA,NA,NA,NA,"NY01023445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 16:37:00-03","NY","NYBG","2149831","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","C. Dick","1992","03","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303923' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149831","69","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Ca 80 km N de Manaus, Distrito Agropecuário da Suframa, Rodovia BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona. Reserva nº 2206.","-60.0917441","-2.326638","50","125","NY02149831_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-15 16:37:00-03","NY","NYBG","374786","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","S. A. Mori","1981","05","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568611' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374786","14120","Magnoliophyta","Malpighiales","(Rich.) Urb.","S. A. Mori","Bahia","Itanagra","Road from Itanagra to Subaúma, 8km W of Itanagra. Along road","-38.0417","-12.2633",NA,NA,"NY00374786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 16:37:00-03","NY","NYBG","02796266","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","A. M. Amorim","2006","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2474274' target='other'> <mi>dwc_moreinfo</mi></a>","NY02796266","6129","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. Marquete","Bahia","Porto Seguro","Estrada que liga Eunápolis a Porto Seguro. RPPN Estação Vera Cruz. Bloco 4.","-39.2022","-16.4192",NA,NA,"NY02796266_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 16:37:00-03","NY","NYBG","2149847","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","C. Davidson","1980","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303951' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149847","10352","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará","Oriximiná","Cachoeira Porteira","-57.0369","-1.0919",NA,NA,"NY02149847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-15 16:37:00-03","NY","NYBG","374758","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","J. Fontella Pereira","1961","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568591' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374758","97","Magnoliophyta","Malpighiales","(Rich.) Urb.","D. C. Daly; Z. Marchal","São Paulo","Ubatuba","No alto do Morro Escuro à 800 m do Rio Escuro","-45.038942","-23.362826",NA,NA,"NY00374758_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 16:37:00-03","NY","NYBG","709260","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","D. C. Daly","2001","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238537' target='other'> <mi>dwc_moreinfo</mi></a>","NY00709260","11246","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. L. Liesner","Acre","Manoel Urbano","Rio Chandless (tributary of Rio Purus), right bank, Canamari, downstream from Igarapé Canamari","-69.9447","-9.3833",NA,NA,"NY00709260_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 16:37:00-03","NY","NYBG","756060","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","P. G. Delprete","2001","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=232312' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756060","8097","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. L. Liesner","Acre","Cruzeiro do Sul","On road BR-307 toward Peruvian border, ca. 10 km W of Cruzeiro do Sul","-72.785","-7.5378","240","240","NY00756060_01 NY00756060_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-15 16:37:00-03","NY","NYBG","02210632","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","W. C. Steward","1978","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499386' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210632","450","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas",NA,"Basin of Rio Negro, near Serra Jacamin.","-65.48","-0.3",NA,NA,"NY02210632_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-15 16:37:00-03","NY","NYBG","374744","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","S. A. Mori","1980","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568608' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374744","13372","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Bahia","Piata","A 10 km ao N de Piata.","-41.7728","-13.1519","1100","1100","NY00374744_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-15 16:37:00-03","NY","NYBG","1016140","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","W. Ganev","1993","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142151' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016140","2636","Magnoliophyta","Malpighiales","(Rich.) Urb.","S. T. Zmarzty","Bahia","Abaíra","Caminho Cap?o de Levi-Serrinha","-41.85","-13.32","1260","1340","NY01016140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-15 16:37:00-03","NY","NYBG","02149856","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","W. R. Anderson","1974","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303965' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149856","10737","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará",NA,"Alto Tapajos, Rio Cururu. Region of village of Pratati. Wet forest S of village, up to 5 km away; forest relatively undisturbed in some places, cut-over in others.","-57.083333","-8","200.00","200.00","NY02149856_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-15 16:37:00-03","NY","NYBG","1039336","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","T. S. Pereira","1992","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1485528' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039336","s.n.","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Rio de Janeiro","Nova Friburgo","Prox. ao Rio das Flores.","-42.5311","-22.2819",NA,NA,"NY01039336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 16:37:00-03","NY","NYBG","2149746","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","M. G. da Silva","1979","01","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303763' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149746","4108","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Rondônia",NA,"Km 5 da rodovia Vilhena - Porto Velho",NA,NA,NA,NA,"NY02149746_01 NY02149746_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 16:37:00-03","NY","NYBG","00897016","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","E. P. Heringer","1976","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897016","16024","Magnoliophyta","Malpighiales","(Rich.) Urb.","D. C. Daly","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.7767","-19.8431",NA,NA,"NY00897016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-15 16:37:00-03","NY","NYBG","374745","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. M. Harley","1977","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568621' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374745","19803","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Bahia",NA,"18 km. W.N.W. along road from Vila do Rio de Contas to the Pico das Almas","-41.88","-13.55","1300","1300","NY00374745_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-15 16:37:00-03","NY","NYBG","2149742","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","R. de Lemos Fróes","1941","11","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303759' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149742","12376/136","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","São Gabriel da Cachoeira","Basin of Rio Negro. Ca-te-Espera.","-67.0892","-0.130278",NA,NA,"NY02149742_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 16:37:00-03","NY","NYBG","2149832","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","P. Kukle","1989","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303924' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149832","89","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Distrito Agropecuário da SUFRAMA, 90 Km. N de Manaus, Rodovia BR-174, Km 72, depois 6 Km Oeste da BR, Fazenda Dimona.","-60.0917441","-2.326638","50","125","NY02149832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 16:37:00-03","NY","NYBG","01023444","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","P. Clausen",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192201' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023444","140","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer",NA,NA,"Brésíl",NA,NA,NA,NA,"NY01023444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-15 16:37:00-03","NY","NYBG","02210639","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","M. H. Nee","1992","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499399' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210639","42353","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 23 km leste na ZF3, Fazenda Esteio. Near camp Colosso.","-59.8885828","-2.4292245",NA,NA,"NY02210639_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-15 16:37:00-03","NY","NYBG","02149798","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","I. Cordeiro","1985","07","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303863' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149798","267","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Barcelos","Margem esquerda do Rio Aracá. Localidade de Bacuquara","-63.236779","0.2457325",NA,NA,"NY02149798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-15 16:37:00-03","NY","NYBG","00897021","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","W. L. Balée","1986","05","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897021","2149","Magnoliophyta","Malpighiales","(Rich.) Urb.","K. A. Vincent","Maranhão","Monção","Ka'apor Indian Reserve. Inventory of 80 year old fallow","-45.25","-3.5",NA,NA,"NY00897021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-15 16:37:00-03","NY","NYBG","02210633","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","J. dos Santos","1988","06","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499387' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210633","930","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Floresta de Vertente.","-60.0250015258789","-3.10193991661072",NA,NA,"NY02210633_01","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-15 16:37:00-03","NY","NYBG","2149739","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","J. M. Pires","1978","12","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303756' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149739","4922","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Para","Santarém","Campus avançado do Projeto RONDON.","-54.7083015441895","-2.44305992126465",NA,NA,"NY02149739_01","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-15 16:37:00-03","NY","NYBG","03270120","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","V. de F. Mansano","2011","11","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3557146' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270120","884","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Pará","Óbidos","Estrada para a ponta da pedra.","-55.5181007385254","-1.91750001907349",NA,NA,"NY03270120_01","479825","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-15 16:37:00-03","NY","NYBG","00897011","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","B. A. Krukoff","1931","12","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897011","1592","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Rondônia","Machadinho d'Oeste","Source of the Jatuarana River, Machado River region","-61.9813995361328","-9.44388961791992",NA,NA,"NY00897011_01","100916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-15 16:37:00-03","NY","NYBG","00897024","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","A. H. Gentry","1985","02","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970446' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897024","50035","Magnoliophyta","Malpighiales","(Rich.) Urb.","R. L. Liesner","Ceará","Crato","Top of Chapada de Araripe, ca. 10 km S of Crato","-39.5","-7.47","950","950","NY00897024_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-15 16:37:00-03","NY","NYBG","756062","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","D. C. Daly","1991","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568586' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756062","7040","Magnoliophyta","Malpighiales","(Rich.) Urb.","D. C. Daly","Acre","Brasiléia","Serringal Poromgaba, Colocação São José, 25km N of km4 Brasiléia-Assis Brasil road","-68.75","-10.75",NA,NA,"NY00756062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-15 16:37:00-03","NY","NYBG","2149852","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","G. T. Prance","1968","11","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303959' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149852","8191","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Lábrea","Km 1-4, road Lábrea-Humaitá.","-63.0392665","-7.523437",NA,NA,"NY02149852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-15 16:37:00-03","NY","NYBG","02210635","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","E. Lleras","1973","11","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499389' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210635","19592","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas",NA,"Manaus-Porto Velho Rd. (BR 319) behind road camp, km 240","-61.2586284","-4.6436696",NA,NA,"NY02210635_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-15 16:37:00-03","NY","NYBG","2149736","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","B. Nelson","1986","03","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303691' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149736","1456","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Rio Negro, margem direita, 50 Km acima de Manaus. Campo Amélia (Faz. Belo Horizonte).","-60.583333","-3.033333",NA,NA,"NY02149736_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-15 16:37:00-03","NY","NYBG","2149840","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","M. J. R. Pereira","1984","08","10","South America","Brazil","sheet",NA,"Reserva No. 3304 Arv. No. 4732 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2303932' target='other'> <mi>dwc_moreinfo</mi></a>","NY02149840","s.n.","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Distrito Agropecuario da SUFRAMA, Rodovia BR-174, KM 64, depois 7 km leste no ZF 3, Fazenda Porto Alegre.","-59.9865854","-2.3900614",NA,NA,"NY02149840_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-15 16:37:00-03","NY","NYBG","02210634","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","C. A. Todzia","1983","07","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499388' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210634","2284","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Nova Olinda do Norte","Lower Rio Mari Mari, below Rio Paca, Laranjal.","-58.95","-4.08",NA,NA,"NY02210634_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-15 16:37:00-03","NY","NYBG","00896947","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","G. Eiten","1969","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896947","9777","Magnoliophyta","Malpighiales","(Rich.) Urb.","H. O. Sleumer","Mato Grosso","Barra do Garças","256 km along new road NNE of village of Xavantina (5.7 km due SW of Royal Society-Royal Geographic Society Base Camp.) Along main road","-51.75","-12.85","450","450","NY00896947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-15 16:37:00-03","NY","NYBG","374751","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","M. A. Nadruz Coelho","1989","12","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=568633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374751","536","Magnoliophyta","Malpighiales","(Rich.) Urb.",NA,"Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites","-42.05","-22","1100","1100","NY00374751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
