"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"102","2021-03-01 16:32:18-03","UNICAMP","UEC","5995","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, PLR","Heringer, EP","15271","1976","01","03",NA,"Brazil","Goiás","Caldas Novas","Termos do Rio quente. Margem do Rio, ao lado das piscinas.","-48.625","-17.74169921875",NA,"Árvores com 10m de alt., ramos pendentes, flores esparças, marrons, folhhas perfumadas.","UEC005606","UEC005606",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"36612","auto",NA,NA
"103","2021-03-01 16:32:18-03","UNICAMP","UEC","86411","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Marcondes-Ferreira, W; Simões, AO; Belinello, R","1311","1996","10","10",NA,"Brazil","Minas Gerais","Serro","Estrada para Gouvea.","-43.3793983459473","-18.604700088501",NA,"Árvore ca. 4m, com frutos imaturos.; Campo rupestre.","UEC005605","UEC005605",NA,NA,NA,NA,NA,"2000","02","18",NA,NA,"37754","auto",NA,NA
"104","2021-03-01 16:32:18-03","UNICAMP","UEC","59535","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Schiavini","Schiavini","198","1989","08","12",NA,"Brazil","Minas Gerais","Uberlandia","Mata de galeria do Rio Panga","-48.2771987915039","-18.9186000823975",NA,"Árvore ca. 6,0m altura, 18 cm de circunferência. com cálice persistente verde. Fruto escuro quando maduro.","UEC136298","UEC136298",NA,NA,NA,NA,NA,"1989","08","12",NA,NA,"58223","auto",NA,NA
"105","2021-03-01 16:32:18-03","UNICAMP","UEC","73502","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Marcondes-Ferreira, W; Barosela, JR; Sciamarelli, A; Moraes, MD","898","1994","03","19",NA,"Brazil","São Paulo","Batatais","Fazenda Bom Jesus, caminho para Jardinópolis.","-47.5800018310547","-20.8899993896484",NA,"Árvore, ca 5m. flores.; Brejo com vegetação arbórea.","UEC138592","UEC138592",NA,NA,NA,NA,NA,"1997","09","06",NA,NA,"22006","auto",NA,NA
"106","2021-03-01 16:32:18-03","UNICAMP","UEC","99519","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Spina, AP","276","1994","07","28",NA,"Brazil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,"Arbórea, 10m alt. Frutos verdes.; Mata higrófila","UEC138569","UEC138569",NA,NA,NA,NA,NA,"1999","06","19",NA,NA,"23900","auto",NA,NA
"107","2021-03-01 16:32:18-03","UNICAMP","UEC","172815","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Toniato, MTZ","33665","1994","11","24",NA,"Brazil","São Paulo","Campinas","Km 139 da Rodovia D. Pedro I.","-47.060001373291","-22.8999996185303",NA,"Mata de brejo.","UEC084674","UEC084674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA
"108","2021-03-01 16:32:18-03","UNICAMP","UEC","162425","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, PLR","Heringer, EP","8917","1963","06","06",NA,"Brazil","Goiás",NA,"Faz. Samambaia, No rio Corumbá.",NA,NA,NA,"Árvore.; Mata.","UEC038617","UEC038617",NA,NA,NA,NA,NA,"2004","09","21",NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:32:18-03","UNICAMP","UEC","28410","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Ratter, JA; et al.","3604","1976","09","17",NA,"Brazil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonta, c 18km. SSW of Brasília TV tower.","-47.9296989440918","-15.7797002792358",NA,"Tree, 8m tall, 7.5cm in diam. at breast height. Flowers green.","UEC138490","UEC138490",NA,NA,NA,NA,NA,"2004","05","06",NA,NA,"70570","auto",NA,NA
"110","2021-03-01 16:32:18-03","UNICAMP","UEC","5946","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Heringer, EP; et al.","21","1979","09","08",NA,"Brazil","Distrito Federal","Brasília","RECOR, picada R-5.","-47.9296989440918","-15.7797002792358",NA,"Arbusto fino tipo vara, 5m de altura, caule perfumado. Fruto maduro de cor roxa.","UEC138593","UEC138593",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,"70570","auto",NA,NA
"111","2021-03-01 16:32:18-03","UNICAMP","UEC","5994","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, PLR","Heringer, EP","13118","1974","02","27",NA,"Brazil","Goiás","Caldas Novas","Serra de Caldas Novas Mata ciliar úmida.","-48.625","-17.74169921875",NA,"Árovre com 8m de altura, flores pálidas; folha perfumadas.","UEC005601","UEC005601",NA,NA,NA,NA,NA,"2004","09","21",NA,NA,"36612","auto",NA,NA
"112","2021-03-01 16:32:18-03","UNICAMP","UEC","5996","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, PLR","Heringer, EP","15268","1976","01","03",NA,"Brazil","Goiás","Caldas Novas","Termas do rio quente. Sapé da serra de Caldas Novas.","-48.625","-17.74169921875",NA,"Árvore de 10m de alt., ateta, flores esparças, folhagem brilhante.; Solo arenoso e pedregoso.","UEC005603","UEC005603",NA,NA,NA,NA,NA,"2004","09","21",NA,NA,"36612","auto",NA,NA
"113","2021-03-01 16:32:18-03","UNICAMP","UEC","5995","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, PLR","Heringer, EP","15271","1976","01","03",NA,"Brazil","Goiás","Caldas Novas","Termos do Rio quente. Margem do Rio, ao lado das piscinas.","-48.625","-17.74169921875",NA,"Árvores com 10m de alt., ramos pendentes, flores esparças, marrons, folhhas perfumadas.","UEC005606","UEC005606",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"36612","auto",NA,NA
"114","2021-03-01 16:32:18-03","UNICAMP","UEC","86411","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Marcondes-Ferreira, W; Simões, AO; Belinello, R","1311","1996","10","10",NA,"Brazil","Minas Gerais","Serro","Estrada para Gouvea.","-43.3793983459473","-18.604700088501",NA,"Árvore ca. 4m, com frutos imaturos.; Campo rupestre.","UEC005605","UEC005605",NA,NA,NA,NA,NA,"2000","02","18",NA,NA,"37754","auto",NA,NA
"115","2021-03-01 16:32:18-03","UNICAMP","UEC","59535","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Schiavini","Schiavini","198","1989","08","12",NA,"Brazil","Minas Gerais","Uberlandia","Mata de galeria do Rio Panga","-48.2771987915039","-18.9186000823975",NA,"Árvore ca. 6,0m altura, 18 cm de circunferência. com cálice persistente verde. Fruto escuro quando maduro.","UEC136298","UEC136298",NA,NA,NA,NA,NA,"1989","08","12",NA,NA,"58223","auto",NA,NA
"116","2021-03-01 16:32:18-03","UNICAMP","UEC","73502","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Marcondes-Ferreira, W; Barosela, JR; Sciamarelli, A; Moraes, MD","898","1994","03","19",NA,"Brazil","São Paulo","Batatais","Fazenda Bom Jesus, caminho para Jardinópolis.","-47.5800018310547","-20.8899993896484",NA,"Árvore, ca 5m. flores.; Brejo com vegetação arbórea.","UEC138592","UEC138592",NA,NA,NA,NA,NA,"1997","09","06",NA,NA,"22006","auto",NA,NA
"117","2021-03-01 16:32:18-03","UNICAMP","UEC","99519","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Spina, AP","276","1994","07","28",NA,"Brazil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,"Arbórea, 10m alt. Frutos verdes.; Mata higrófila","UEC138569","UEC138569",NA,NA,NA,NA,NA,"1999","06","19",NA,NA,"23900","auto",NA,NA
"118","2021-03-01 16:32:18-03","UNICAMP","UEC","172815","S","Plantae","Magnoliopsida",NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Baitello, JB","Toniato, MTZ","33665","1994","11","24",NA,"Brazil","São Paulo","Campinas","Km 139 da Rodovia D. Pedro I.","-47.060001373291","-22.8999996185303",NA,"Mata de brejo.","UEC084674","UEC084674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA
"119","2020-05-16 21:27:33-03","UFPB","JPB","2635-2","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Lauraceae","Aniba","heringerii","Aniba heringerii","Valt.",NA,"Heringer, EP; Lima, HC","JPB2635","1968","09","09","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA
"120","2020-05-16 21:27:33-03","UFPB","JPB","2635-2","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Lauraceae","Aniba","heringerii","Aniba heringerii","Valt.",NA,"Heringer, EP; Lima, HC","JPB2635","1968","09","09","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA
"121","2021-03-16 17:53:04-03","UCS","HUCS","13656","PreservedSpecimen","Plantae","Angiospermae","Lauraceae","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Werff, H.","Hatschbach, G.","64415","1996","01","19",NA,"Brasil","Minas Gerais","Joaquim Felicio","Rio da Onça","-44.1721992492676","-17.7574996948242",NA,"árvore, 4m, flor creme; margem do rio encachoeirado, nas encostas de morro",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,"37503","auto",NA,NA
"122","2021-03-16 17:53:04-03","UCS","HUCS","13656","PreservedSpecimen","Plantae","Angiospermae","Lauraceae","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Werff, H.","Hatschbach, G.","64415","1996","01","19",NA,"Brasil","Minas Gerais","Joaquim Felicio","Rio da Onça","-44.1721992492676","-17.7574996948242",NA,"árvore, 4m, flor creme; margem do rio encachoeirado, nas encostas de morro",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,"37503","auto",NA,NA
"123","2020-12-21 16:30:42-03","MBM","MBM","413777","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Brotto, M.L.","Brotto, M.L.","2617","2018","04","20","Southern America","Brazil","Minas Gerais","Diamantina","Parque Estadual Biribiri","-43.608056","-18.216389",NA,"Arbusto com 2,5 m de altura; flores amareladas e frutos imaturos.; Floresta de galeria em campo rupestre.","MBM413777","MBM413777","1226","1226",NA,"-43.608056","-18.216389","2018","08","06",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:30:42-03","MBM","MBM","416450","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Brotto, M.L.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5994","2018","11","17","Southern America","Brazil","Minas Gerais","Diamantina","Conselheiro Mata, Cachoeira das Fadas","-43.991111","-18.287222",NA,"Arbusto com 1,5 m de altura; flor amarelada.; Floresta Estacional Semidecidual Aluvial.","MBM416450",NA,"992","992",NA,"-43.991111","-18.287222","2019","01","23",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:30:42-03","MBM","MBM","186690","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.",NA,"Ramnos, P.C.M.","113",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Parque Nacional de Brasília",NA,NA,NA,NA,"MBM186690","MBM186690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:30:42-03","MBM","MBM","77231","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.","Kubitzki, K.","Irwin, H.S.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Ca. 21km N de Serra",NA,NA,NA,NA,"MBM077231","MBM077231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:30:42-03","MBM","MBM","106825","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.","Assis, L.C.S.","Heringer, E.P.","18526",NA,NA,NA,"Southern America","Brazil","Goiás","Caldas Novas","Rio Quente","-48.625","-17.74169921875",NA,NA,"MBM106825","MBM106825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA
"128","2020-12-21 16:30:42-03","MBM","MBM","77230","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.","Kubitzki, K.","Irwin, H.S.","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás","Posse","Rio da Prata, ca. 6km S de Posse","-46.3694000244141","-14.0930995941162",NA,NA,"MBM077230","MBM077230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55730","auto",NA,NA
"129","2020-12-21 16:30:42-03","MBM","MBM","187915","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.","Werff, H. van der","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","46415",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Joaquim Felício","Rio da Onça","-44.1721992492676","-17.7574996948242",NA,NA,"MBM187915","MBM187915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA
"130","2020-12-21 16:30:42-03","MBM","MBM","413777","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Brotto, M.L.","Brotto, M.L.","2617","2018","04","20","Southern America","Brazil","Minas Gerais","Diamantina","Parque Estadual Biribiri","-43.608056","-18.216389",NA,"Arbusto com 2,5 m de altura; flores amareladas e frutos imaturos.; Floresta de galeria em campo rupestre.","MBM413777","MBM413777","1226","1226",NA,"-43.608056","-18.216389","2018","08","06",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:30:42-03","MBM","MBM","416450","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Brotto, M.L.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5994","2018","11","17","Southern America","Brazil","Minas Gerais","Diamantina","Conselheiro Mata, Cachoeira das Fadas","-43.991111","-18.287222",NA,"Arbusto com 1,5 m de altura; flor amarelada.; Floresta Estacional Semidecidual Aluvial.","MBM416450",NA,"992","992",NA,"-43.991111","-18.287222","2019","01","23",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:30:42-03","MBM","MBM","186690","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.",NA,"Ramnos, P.C.M.","113",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Parque Nacional de Brasília",NA,NA,NA,NA,"MBM186690","MBM186690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:30:42-03","MBM","MBM","77231","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.","Kubitzki, K.","Irwin, H.S.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Ca. 21km N de Serra",NA,NA,NA,NA,"MBM077231","MBM077231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:30:42-03","MBM","MBM","106825","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.","Assis, L.C.S.","Heringer, E.P.","18526",NA,NA,NA,"Southern America","Brazil","Goiás","Caldas Novas","Rio Quente","-48.625","-17.74169921875",NA,NA,"MBM106825","MBM106825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA
"135","2020-12-21 16:30:42-03","MBM","MBM","77230","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.","Kubitzki, K.","Irwin, H.S.","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás","Posse","Rio da Prata, ca. 6km S de Posse","-46.3694000244141","-14.0930995941162",NA,NA,"MBM077230","MBM077230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55730","auto",NA,NA
"136","2020-12-21 16:30:42-03","MBM","MBM","187915","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringerii","Aniba heringerii","Vatt.","Werff, H. van der","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","46415",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Joaquim Felício","Rio da Onça","-44.1721992492676","-17.7574996948242",NA,NA,"MBM187915","MBM187915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA
"137","2015-09-03 19:06:10-03","MNHN","RECOLNAT_MNHN_P","P02004906","PreservedSpecimen",NA,NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes","Ratter, J.A.|Ramos, J.",NA,"1967","8","27",NA,"Brasil","Mato Grosso",NA,"5 km S of Xavantina.","-52.33333","-14.73333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004906' target='other'> <mi>dwc_moreinfo</mi></a>","P02004906","P02004906_01","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"515",NA
"138","2015-09-03 19:06:10-03","MNHN","RECOLNAT_MNHN_P","P02004911","PreservedSpecimen",NA,NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes","Argent, C.G.C.",NA,"1968","9","11",NA,"Brasil","Mato Grosso","Nova Xavantina","Base Camp (Brejo Plot I).","-51.76667","-12.81667","hb","Nome vulgar: Louro preciosa <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004911' target='other'> <mi>dwc_moreinfo</mi></a>","P02004911","P02004911_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6916",NA
"139","2015-09-03 19:06:10-03","MNHN","RECOLNAT_MNHN_P","P02004906","PreservedSpecimen",NA,NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes","Ratter, J.A.|Ramos, J.",NA,"1967","8","27",NA,"Brasil","Mato Grosso",NA,"5 km S of Xavantina.","-52.33333","-14.73333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004906' target='other'> <mi>dwc_moreinfo</mi></a>","P02004906","P02004906_01","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"515",NA
"140","2015-09-03 19:06:10-03","MNHN","RECOLNAT_MNHN_P","P02004911","PreservedSpecimen",NA,NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes","Argent, C.G.C.",NA,"1968","9","11",NA,"Brasil","Mato Grosso","Nova Xavantina","Base Camp (Brejo Plot I).","-51.76667","-12.81667","hb","Nome vulgar: Louro preciosa <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004911' target='other'> <mi>dwc_moreinfo</mi></a>","P02004911","P02004911_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6916",NA
"141","2020-10-01 14:25:23-03","JBB","HEPH","11521","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Baitello, JB","Silva, F","79","1995","10","10","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,NA,"1025","1025",NA,"-47.85","-15.866667","2000","05","02",NA,NA,NA,NA,NA,NA
"142","2020-10-01 14:25:23-03","JBB","HEPH","11530","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Martins, RC","Silva, F","88","1995","10","10","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"CAP.21,5cm. Esteril.T3-8-132.",NA,NA,"1025","1025",NA,"-47.85","-15.866667","1995","10",NA,NA,NA,NA,NA,NA,NA
"143","2020-10-01 14:25:23-03","JBB","HEPH","11552","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Nóbrega, MGG","Nóbrega, MGG; et al.","373","1995","10","30","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"25,0cm de CAP.T3-12-221.Esteril.",NA,NA,"1025","1025",NA,"-47.85","-15.866667","1995",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-01 14:25:23-03","JBB","HEPH","1226","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Bucci, FFB","Heringer, EP","90811275","1962","11","30","Southern America","Brasil","Distrito Federal","Guará","Parque do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA,NA
"145","2020-10-01 14:25:23-03","JBB","HEPH","13139","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Baitello, JB","Nóbrega, MGG; Oliveira, RC","820","1997","09","26","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília atrás da Cantina","-47.85","-15.866667",NA,NA,NA,NA,"1025","1025",NA,"-47.85","-15.866667","2000","01","26",NA,NA,NA,NA,NA,NA
"146","2020-10-01 14:25:23-03","JBB","HEPH","14205","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Baitello, JB","Nóbrega, MGG","931","1998","06","13","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 5","-47.85","-15.866667",NA,NA,NA,NA,"1025","1025",NA,"-47.85","-15.866667","2002","02","26",NA,NA,NA,NA,NA,NA
"147","2020-10-01 14:25:23-03","JBB","HEPH","14764","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Der Werff, HL","Walter, BMT; et al.","2573","1995","09","07","Southern America","Brasil","Goiás","Minaçu","Estrada para porto do Rubão próximo a área indigina ao Sul de Minaçu","-48.216667","-13.666667",NA,"Área de inundação do AHE Serra da Mesa",NA,NA,"480","480",NA,"-48.216667","-13.666667","2010",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-01 14:25:23-03","JBB","HEPH","29412","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Alves, FM","Fernandes, MH; Teixeira, BR; Brant, HSC; Mello, JSG; Cavechia, LA","93","2012","06","29","Southern America","Brasil","Distrito Federal","São Sebastião","Fazenda Malunga (produção orgânica de hortaliças e leite), Núcleo Rural Lamarão","-47.487222","-15.970833",NA,"Coleta próximo a margem do córrego",NA,NA,"882","882",NA,"-47.487222","-15.970833","2019","08","16",NA,NA,NA,NA,NA,NA
"149","2020-10-01 14:25:23-03","JBB","HEPH","25831","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Moraes, PLR de","Carvalho-Silva, M; et al.","820","2009","09","15","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Mata de galeria próximo a portaria privativa.","-47.840278","-15.877778",NA,NA,NA,NA,NA,NA,NA,"-47.840278","-15.877778","2010",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-01 14:25:23-03","JBB","HEPH","25838","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Moraes, PLR de","Carvalho-Silva, M; et al.","827","2009","09","15","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Mata de galeria próximo a portaria privativa.","-47.840278","-15.877778",NA,NA,NA,NA,NA,NA,NA,"-47.840278","-15.877778","2010",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-01 14:25:23-03","JBB","HEPH","8164","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Baitello, JB","Ramos, AE; Lima, IV; Cavalário, DAN; Grippe, A","59B","1993","08","19","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, t3-75","-47.85","-15.866667",NA,NA,NA,NA,"1025","1150",NA,"-47.85","-15.866667","2000","02","29",NA,NA,NA,NA,NA,NA
"152","2020-10-01 14:25:23-03","JBB","HEPH","8178","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Baitello, JB","Lima, IV; Cavalário, DAN; Grippe, A","63B","1993","08","31","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Transecto 3. 159","-47.85","-15.866667",NA,NA,NA,NA,"1025","1150",NA,"-47.85","-15.866667","2000","02","29",NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:25:23-03","JBB","HEPH","8192","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Bucci, FFB","Lima, IV; Cavalário, DAN; Grippe, A","77B","1993","08","31","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Transecto 3. 111=167","-47.85","-15.866667",NA,NA,NA,NA,"1025","1150",NA,"-47.85","-15.866667","1993","10",NA,NA,NA,NA,NA,NA,NA
"154","2020-10-01 14:25:23-03","JBB","HEPH","8712","S","Plantae","Magnoliid","Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Bucci, FFB","Bucci, FFB","62","1993","10","20","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,NA,"1025","1025",NA,"-47.85","-15.866667","1995",NA,NA,NA,NA,NA,NA,NA,NA
