"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","scientificNameAuthorship","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","class","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"56","2020-05-08 11:10:27-03","UEFS","HUEFS","182267","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lenticellata","Inga lenticellata","Nascimento, F.H.F.","691","2000","06","15",NA,"Brasil","Bahia","Rio do Pires","Serra Itubira, Mata do Cigano.","-41.917778","-13.263889",NA,NA,"Floresta alto montana","HUEFS0182267","HUEFS0182267",NA,"Benth.",NA,"41W55'4''","13S15'50''",NA,"Rosanae","1750","1750",NA,NA,NA,NA,NA
"57","2020-05-08 11:10:27-03","UEFS","HUEFS","250836","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lenticellata","Inga lenticellata","Nascimento, F.H.F.","1757","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Inácio Pinto. Sítio Gaia da Mata.","-41.903889","-13.538333",NA,NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250836","HUEFS0250836",NA,"Benth.",NA,"41W54'14''","13S32'18''",NA,"Rosanae","1350","1350",NA,NA,NA,NA,NA
"58","2020-05-08 11:10:27-03","UEFS","HUEFS","14072","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lenticellata","Inga lenticellata","Hatschbach, G.","57979","1992","10","12",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863","48150",NA,NA,"HUEFS0014072","HUEFS0014072","auto","Benth.","F.C.P.Garcia",NA,NA,"1999","Rosanae","800","900","02",NA,NA,NA,NA
"59","2020-05-08 11:10:27-03","UEFS","HUEFS","75653","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lenticellata","Inga lenticellata","Francisco, E.M.","FUEL31088","1998","07","08",NA,"Brasil","Paraná","Imbau","Serra do Facão.","-50.760799407959","-24.4449996948242","16142",NA,NA,"HUEFS0075653","HUEFS0075653","auto","Benth.","F.C.P.Garcia",NA,NA,"2009","Rosanae",NA,NA,"06",NA,NA,NA,NA
"60","2019-09-04 18:16:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","lenticellata","Inga lenticellata","A. Glaziou","2122",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"61","2019-09-04 18:18:51-03","F","FMNH-SEEDPLANTS","V0058174F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","lenticellata","Inga lenticellata","A. Glaziou","4796",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0058174F","V0058174F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isolectotype",NA,NA
"62","2018-05-14 17:36:11-03","F","FMNH-SEEDPLANTS","V0161118F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","lenticellata","Inga lenticellata",NA,NA,NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"V0161118F","V0161118F_01 V0161118F_02",NA,NA,"RRC ID Flag",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"RB 111780",NA
"63","2020-11-12 16:59:28-03","UEL","FUEL","31088","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Inga","lenticellata","Inga lenticellata","Francisco, EM; Viani, RAG","s.n.","1998","07","08",NA,"Brasil","Paraná","Imbaú","Serra do Facão","-50.760799407959","-24.4449996948242","16142",NA,NA,"FUEL001251",NA,"auto","Benth.","Garcia, FCP",NA,NA,"2009",NA,NA,NA,"06",NA,NA,NA,NA
"64","2020-11-12 16:59:28-03","UEL","FUEL","26552","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Inga","lenticellata","Inga lenticellata","Dias, AC","85","1986","07","29",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botello","-47.9900016784668","-23.8700008392334","27904",NA,NA,"OK",NA,"auto","Benth.","Garcia, FC",NA,NA,"1999",NA,NA,NA,"08",NA,NA,NA,NA
"65","2021-03-04 15:43:15-03","IF","SPSF","10705","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","lenticellata","Inga lenticellata","A.C.Dias","85","1986","07","29","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666","34059",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-04 15:43:15-03","IF","SPSF","06169","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","lenticellata","Inga lenticellata","A.Custodio Filho & A.C.Dias",NA,"1980","07","08","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242","38855",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-04 15:43:15-03","IF","SPSF","15541","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","lenticellata","Inga lenticellata","P.L.R.Moraes","209","1990","07","27","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666","34059",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"auto","Benth.","J.A.Pastore",NA,NA,"2010","Magnoliopsida",NA,NA,"01","26",NA,NA,NA
"68","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","lenticellata","Inga lenticellata","Glaziou, AFM","2122",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","lenticellata","Inga lenticellata","Glaziou, AFM","4796",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 10:05:49-03","IBt","SP","168188","S","Plantae",NA,NA,"Fabaceae","Inga","lenticellata","Inga lenticellata","Custodio Filho, A; et al.","278","1980","07","11",NA,"Brasil","São Paulo","Cunha","Reserva Florestal","-44.933333","-23.25",NA,NA,NA,NA,NA,NA,"Benth.","Garcia, FCP","-44.933333","-23.25","1999",NA,"1200","1200","02",NA,NA,NA,NA
"71","2019-11-21 10:05:49-03","IBt","SP","266072","S","Plantae",NA,NA,"Fabaceae","Inga","lenticellata","Inga lenticellata","Lima, HC; et al.","3815","1990","06","03",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, estrada para Sítio Sophronites, entre o Hotel Fazenda São João eo Sítio Fazenda Velha","-42.05","-22",NA,NA,NA,"SP025339","SP025339",NA,"Benth.",NA,"-42.05","-22",NA,NA,"1000","1000",NA,NA,NA,NA,NA
"72","2019-11-21 10:05:49-03","IBt","SP","29672","S","Plantae",NA,NA,"Fabaceae","Inga","lenticellata","Inga lenticellata","Hoehne, FC","s.n.","1932","05","24",NA,"Brasil","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697","23869",NA,NA,"SP025340","SP025340","auto","Benth.","Pennington, TD",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
