"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem"
"47","2020-02-27 16:43:54-03","UFSC","CTBS","3296","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grime","Steiner, F.","2013","10","30","Steiner, F.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","-50.811111","-27.482222","50°48'40W","27°28'56S","691","691",NA,NA,"Canteiro de obras da UHE São Roque",NA,NA,NA,NA,"DAP cm; altura m",NA,NA,NA,NA,"LUSC 6173",NA,NA,NA
"48","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0010756","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne)Barneby & J.W.Grimes","G. Hatschbach",NA,NA,NA,"J. M. Silva; L. M. Abe","4237","2004","11","23","Brazil","Parana",NA,"-49","-24.6667",NA,NA,NA,NA,NA,NA,"Fazenda Mato Limpo, Berneck (Mun. Adrianopolis) Parana","Magnoliophyta","Fabales",NA,NA,"Arvore, 10m, flor alva. Floresta atlantica.",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-21 14:35:54-03","UFJF","CESJ","33240","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","R. Barneby","2000",NA,NA,"G. Hatschbach; R. Goldenberg; E. Barbosa","69846","1999","12","03","Brasil","Paraná","Dr. Ulysse",NA,NA,NA,NA,NA,NA,"CESJ033240",NA,"Serra de Paranapiacaba","Angiosperma",NA,"América do Sul",NA,"Árvore, 6m, flor alva. Floresta atlântica.",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-21 14:35:54-03","UFJF","CESJ","59362","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","M. Sobral","2009","03",NA,"M. Verdi; R.P.Hasckel; G.Klemz","1330","2009","01","20","Brasil","Santa Catarina","Anita Garibaldi","-51.120556","-27.628333","-51.120556","-27.628333","854","854","CESJ059362",NA,"Santa Rosa, Lat.:27º37'42,00S; Lon.:51º07'14,00O; Alt.:854m.","Angiosperma",NA,"América do Sul",NA,"Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual.",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:43:36-03","UFMS","CGMS","16863","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","J.Y. Tamashiro","1999",NA,NA,"L.H.Soares; F. Chagas e Silva","43","1987","01","16","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"CGMS1046160",NA,"Rio Paraná, margem.",NA,NA,NA,NA,"Mimosoideae. Flor botão floral e flores verdes. Habitat: Pouco frequentes Habito: Árvore. 20,00m de altura.","18063","auto",NA,NA,NA,NA,NA,NA
"52","2019-08-20 10:11:58-03","UNICAMP","UEC","178510","S","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Tamashiro, JY","1996","03",NA,"Ivanauskas, NM","725","1996","03","12","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"UEC009526","UEC009526","Estação Experimental do Instituto Agronô","Magnoliopsida",NA,NA,NA,"flor, Floresta atlântica. Árvore de 2m. Casca externa marrom. flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:11:58-03","UNICAMP","UEC","79638","S","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Tamashiro, JY","1996","03",NA,"Ivanauskas, NM","725","1996","03","12","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,"Estação Experimental do Instituto Agronô","Magnoliopsida",NA,NA,NA,"flor, Floresta atlântica. Árvore de 2m. Casca externa marrom. flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-20 10:11:58-03","UNICAMP","UEC","109156","S","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Dias, MC","1998",NA,NA,"Chagas e Silva, F","1614","1992","12","15","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Mata dos Godoy, Margem esquerda do rio.","Magnoliopsida",NA,NA,NA,"flor, Árvore com 25m alt., botões florais verdes, flores creme, pouco frequente.","63728","auto",NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:29:51-03","UNICAMP","UEC","195415","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sevegnani, L",NA,NA,NA,"Verdi, M; Hasckel, RP; Klemz, G","1485","2008","12","01","Brazil","Santa Catarina","Celso Ramos","-51.3025","-27.675","-51.3025","-27.675","653","653","UEC133275","UEC133275","Linha Silva","Magnoliopsida",NA,NA,NA,"Fruto imaturo verde; Ecótono floresta estacional decidual/floresta ombrófila mista",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:29:51-03","UNICAMP","UEC","195419","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sobral, M","2009","03",NA,"Verdi, M; Hasckel, RP; Klemz, G","1330","2008","12","22","Brazil","Santa Catarina","Anita Garibaldi","-51.120556","-27.628333","-51.120556","-27.628333","471","471","UEC133271","UEC133271","Santa Rosa","Magnoliopsida",NA,NA,NA,"Floresta estacional decidual",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-20 10:11:58-03","UNICAMP","UEC","142842","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,"Silva; Chagas e Silva, F; Soares; Silva, LH","01700","1994","06","04","Brazil","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"Parque Estadual Morro do Diabo","Magnoliopsida",NA,NA,NA,"Árvore 16m, frutos imaturos verde, suber castanho, fino, esfariento, frequente na área.","54606","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-04 13:19:08-03","UDESC","LUSC","658","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Costa, F.R.",NA,NA,NA,"Costa, F.R.",NA,"2007","04","30","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"LUSC000622","LUSC000622",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-04 13:19:08-03","UDESC","LUSC","1915","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Benincá, T. D.",NA,NA,NA,"Benincá, T.D.",NA,"2008","05","03","Brasil","Santa Catarina","Maracajá","-49.4528007507324","-28.846700668335",NA,NA,NA,NA,"LUSC000624","LUSC000624",NA,NA,NA,NA,NA,NA,"7970","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-04 13:19:08-03","UDESC","LUSC","5967","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","M.Barros",NA,NA,NA,"J.M.Silva; E.Barbosa & L.M.Abe","2588","1998","11","01","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"LUSC000618","LUSC000618","Fazenda Água Azul.",NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-04 13:19:08-03","UDESC","LUSC","4784","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sobral, M.",NA,NA,NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","1330","2009","01","20","Brasil","Santa Catarina","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,"LUSC000619","LUSC000619","Santa Rosa.",NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-04 13:19:08-03","UDESC","LUSC","4783","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sevegnani, L.",NA,NA,NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","1485","2009","01","28","Brasil","Santa Catarina","Celso Ramos","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,"LUSC000621","LUSC000621","Linha Silva.",NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-04 13:19:08-03","UDESC","LUSC","7423","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,"Verdi, M.; Tomazi, A.L. & Klemz, G.","2970","2014","12","15","Brasil","Santa Catarina","Siderópolis","-49.4244003295898","-28.5977993011475",NA,NA,NA,NA,"LUSC000614","LUSC000614","Barragem do Rio São Bento.",NA,NA,NA,NA,NA,"23427","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-04 13:19:08-03","UDESC","LUSC","6173","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Steiner, F.","2013","10","30","Steiner, F.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"691.8","691.8","LUSC000617","LUSC000617","Canteiro de obras da UHE São Roque.",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-04 13:19:08-03","UDESC","LUSC","6175","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Marcon, A.","2013","10","30","Mariot, A.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"746.9","746.9","LUSC000615","LUSC000615","Canteiro de obras da UHE São Roque.",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-04 13:19:08-03","UDESC","LUSC","6174","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Steiner, F.","2013","10","30","Marcon, A.",NA,"2013","10","30","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"732.9","732.9","LUSC000287","LUSC000287","Canteiro de obras da UHE São Roque.",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"67","2019-01-17 11:25:17-02","PUCRS","MPUC","12083","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","C.A. Mondin","2008","01","01",NA,NA,"2008","11","15","Brasil","RS","Dom Pedro de Alcântara","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,"Morrinho de Porto Fagundes",NA,"Fabales","South America",NA,"Na mata.",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"68","2020-10-14 10:01:30-03","FURB","FURB","135","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,"Sevegnani, L.",NA,"1993","11","10","Brasil","Rio Grande do Sul","Maquiné","-50.2133333","-29.6616667","-50.2133333","-29.6616667",NA,NA,"FURB24362","FURB24362","Estação Experimental Fitotécnica de Osório.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:01:30-03","FURB","FURB","11084","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sobral, M","2009","03",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","1330","2009","01","20","Brasil","Santa Catarina","Anita Garibaldi","-51.1205556","-27.6283334","-51.1205556","-27.6283334","854","854","FURB01604","FURB01604","Santa Rosa.",NA,NA,NA,NA,"Florística IFFSC 1191",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-10-14 10:01:30-03","FURB","FURB","11141","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sobral, M","2009","03",NA,"Dreveck, S.; Carneiro, F.E.","616","2009","02","20","Brasil","Santa Catarina","Xavantina","-52.3794445","-27.045","-52.3794445","-27.0450000","898","898","FURB24369","FURB24369","Linha Guararapes.",NA,NA,NA,NA,"Florística IFFSC 2310(Arbórea) Habitat: Floresta Estacional Decidual; borda da mata Habito: arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:01:30-03","FURB","FURB","1230","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sevegnani, L",NA,NA,NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","1485","2009","01","28","Brasil","Santa Catarina","Celso Ramos","-51.3025","-27.675","-51.3025000","-27.6750000","627","627","FURB24368","FURB24368","Linha Silva.",NA,NA,NA,NA,"Fito IFFSC 1123/N/39 Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-08 08:51:59-03","FURB","FURB","13010","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Oliveira, AA de","2010","04","22","Silva, M.; Mariotto, L.",NA,"2009","06","01","Brasil","Santa Catarina","Arvoredo","-52.4686111","-27.0558333","-52.4686111","-27.0558333","450","450","FURB24366","FURB24366","PCH Arvoredo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-14 10:01:30-03","FURB","FURB","19581","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sobral, M","2010","01","25","Verdi, M.; Tomazi, A.L. & Klemz, G.","2970","2009","11","05","Brasil","Santa Catarina","Siderópolis","-49.59","-28.62","-49.5900000","-28.6200000","479","479","FURB24363","FURB24363 FURB24363_1","Barragem do Rio São Bento.",NA,NA,NA,NA,"Florística IFFSC 47 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbustiva; flor corola verde e estames brancos",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:01:30-03","FURB","FURB","3150","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Oliveira, AA de","2010","04","22","Thompsen, R.",NA,"2001","07","20","Brasil","Santa Catarina","Blumenau","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"FURB24367","FURB24367","Parque Natural Municipal Nascentes do Garcia.",NA,NA,NA,NA,"Levantamento florístico e ditossociologico (FNMA).",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-10-14 10:01:30-03","FURB","FURB","38163","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Valduga, E","2012",NA,NA,"Valduga, E.","301","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","-50.2336111","-30.0858333","-50.2336111","-30.0858333","8","8","FURB24364","FURB24364","Fazenda Azaléia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-14 10:01:30-03","FURB","FURB","48736","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Oliveira, AA de","2015","10","06","Oliveira, A.A. de","2601","2015","10","06","Brasil","Santa Catarina","São Domingos","-52.5641667","-26.4605556","-52.5641667","-26.4605556","749","749","FURB48736","FURB48736","Parque Estadual das Araucárias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-14 10:01:30-03","FURB","FURB","51578","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Oliveira, A. A.","2017","07","31","Funez, L.A.","5616","2016","11","08","Brasil","Santa Catarina","Rodeio","-49.3244445","-26.9605556","-49.3244445","-26.9605556","100","100","FURB51578","FURB51578","BR-470, bairro rio morto.",NA,NA,NA,NA,"flores brancas Habitat: Borda da floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-10-14 10:01:30-03","FURB","FURB","57156","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Farias, D.M.","2018","02","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1620","2018","01","25","Brasil","Santa Catarina","Petrolândia","-49.6794445","-27.5394444","-49.6794445","-27.5394444",NA,NA,"FURB57156","FURB57156",NA,NA,NA,NA,NA,"Habitat: interior da unidade amostral Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-10-14 10:01:30-03","FURB","FURB","61615","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Farias, D.M.","2018","11","29","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","3942","2018","11","08","Brasil","Santa Catarina","Xavantina","-52.3794445","-27.045","-52.3794445","-27.0450000","898","898","FURB61615","FURB61615","Linha Guararapes.",NA,NA,NA,NA,"Flor branca Habitat: Beira de estrada Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 10:01:30-03","FURB","FURB","63065","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Kassner-Filho, A.","2018","11","21","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4010","2018","11","21","Brasil","Santa Catarina","Alto Bela Vista","-51.975","-27.4058333","-51.9750000","-27.4058333","450","450","FURB63065","FURB63065","Linha Floresta.",NA,NA,NA,NA,"Flor branca Habitat: Floresta Estacional Decidual;Estágio Médio/Avançado; Borda de fragmento florestal Habito: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-10-14 10:01:30-03","FURB","FURB","64498","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Bones, F.L.V.","2019","08","29","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","3931","2018","11","08","Brasil","Santa Catarina","Xavantina","-52.3794445","-27.045","-52.3794445","-27.0450000","898","898","FURB64498","FURB64498","Linha Guararapes.",NA,NA,NA,NA,"Botão Habitat: Floresta estacional decidual; Estágio avançado; Interior da unidade amostral Habito: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-10-14 10:01:30-03","FURB","FURB","5625","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Oliveira, AA de","2011","03","25","Volkmann, A.",NA,"2007","04","12","Brasil","Santa Catarina","Apiúna","-49.3897018432617","-27.0356006622314",NA,NA,NA,NA,"FURB24365","FURB24365","BUNGE - Ribeirão Jundiaí.",NA,NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:01:30-03","FURB","FURB","3320","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Sobral, M","2005","05","28","IFSC",NA,"2005","05","28","Brasil","Santa Catarina","Concórdia","-52.0278015136719","-27.2341995239258",NA,NA,NA,NA,"FURB24370","FURB24370","Concórdia - Próximo a Fragoso.",NA,NA,NA,NA,"IFFSC / 1/M 16.","24608","auto",NA,NA,NA,NA,NA,NA
"84","2019-11-08 08:51:59-03","FURB","FURB","3938","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Oliveira, AA de","2010","04","22","Marcio",NA,"1998","03","17","Brasil","Santa Catarina","Pomerode","-49.1768989562988","-26.7406005859375",NA,NA,NA,NA,"FURB24371","FURB24371",NA,NA,NA,NA,NA,NA,"14075","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:51:58-03","UCS","HUCS","22316","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Kegler, A.",NA,NA,NA,"Kegler, A.","1602","2002","12","15","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"orla de mata secundária","49662","auto",NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:51:58-03","UCS","HUCS","4966","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Barneby, R.C.","1989",NA,NA,"Wasum, R.A.","s.n.","1988","12","15","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,"750","750",NA,NA,"Horto Florestal","Angiospermae","Fabales",NA,NA,"interior da mata","18634","auto",NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:51:58-03","UCS","HUCS","37830","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Sevegnani, L.",NA,NA,NA,"Verdi, M.","1485","2009","01","28","Brasil","Santa Catarina","Celso Ramos","-51.3025","-27.675","-51.3025","-27.675","627","627",NA,NA,"Linha Silva","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-16 17:51:58-03","UCS","HUCS","38315","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Valduga, E.","2012","03",NA,"Gonzatti, F.","446","2012","03","11","Brasil","Rio Grande do Sul","Cidreira","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA
"89","2021-03-16 17:51:58-03","UCS","HUCS","10364","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Link, O.","2015","10","01","Wasum, R.A.","s.n.","1994","12","02","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"cultivada - árvore de grande porte","37819","auto",NA,NA,NA,NA,NA,NA
"90","2021-03-16 17:51:58-03","UCS","HUCS","14329","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Barneby, R.C.","2000","01",NA,"Kegler, A.","332","1999","11","06","Brasil","Rio Grande do Sul","Vale Real","-51.2536010742188","-29.3983001708984",NA,NA,"550","550",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"na mata","11877","auto",NA,NA,NA,NA,NA,NA
"91","2021-03-16 17:51:58-03","UCS","HUCS","14592","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Smith, S.F.","2003","10",NA,"Kegler, A.","427","1999","12","02","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"Caravaggio 3] légua","Angiospermae","Fabales",NA,NA,"orla do capoeirão","49662","auto",NA,NA,NA,NA,NA,NA
"92","2021-03-16 17:51:58-03","UCS","HUCS","38265","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Valduga, E.","2012",NA,NA,"Valduga, E.","301","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","-50.2056007385254","-30.1811008453369",NA,NA,"8","8",NA,NA,"Fazenda da Azaléia","Angiospermae","Fabales",NA,NA,"planta arbustiva, 3,5.; na borda da mata de restinga","19547","auto",NA,NA,NA,NA,NA,NA
"93","2021-03-16 17:51:58-03","UCS","HUCS","28218","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Hatschbach, G.","2005",NA,NA,"Silva, J.M.","4237","2004","11","23","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"Fazenda Mato Limpo","Angiospermae","Fabales",NA,NA,"Floresta Atlântica","49901","auto",NA,NA,NA,NA,NA,NA
"94","2021-03-16 17:51:58-03","UCS","HUCS","11344","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Barneby, R.C.","1996","05",NA,"Butzke, A.","s.n.","1994","12","01","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"IBDF","Angiospermae","Fabales",NA,NA,"em beira da mata","46790","auto",NA,NA,NA,NA,NA,NA
"95","2021-03-16 17:51:58-03","UCS","HUCS","10384","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Gonzatti, F.; Kriger, V.","2014","07",NA,"Wasum, R.A.","s.n.","1994","12","28","Brasil","Rio Grande do Sul","Agudo","-53.2400016784668","-29.645299911499",NA,NA,"200","200",NA,NA,"Morro do Agudo","Angiospermae","Fabales",NA,NA,"árvore de grande porte.","22416","auto",NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:51:58-03","UCS","HUCS","21741","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Kegler, A.",NA,NA,NA,"Kegler, A.","1559","2003","01","28","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"Nossa Senhora do Caravaggio","Angiospermae","Fabales",NA,NA,"mata segundária","49662","auto",NA,NA,NA,NA,NA,NA
"97","2021-03-16 17:51:58-03","UCS","HUCS","28932","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J. W. Grimes","Barneby, R.C.","1999",NA,NA,"Silva, J.M.","2323","1998","04","09","Brasil","Paraná","Rio Branco do Ivaí","-51.3125","-24.3241996765137",NA,NA,NA,NA,NA,NA,"Toca Feia","Angiospermae","Fabales",NA,NA,"floresta degradada","17144","auto",NA,NA,NA,NA,NA,NA
