"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"98","2021-03-04 11:06:34-03","UFRB","HURB","6069","PreservedSpecimen","Plantae",NA,NA,"Volchysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","D.J.P Gonçalves & G.H.Shimizu","Aona, L.Y.S.; Biggs, N.; Jardim, J.G.; Lucas. E.; Mazine. F.F.; Victor,V.V. & Costa,G.",NA,"Brasil",NA,NA,"HURB000006069",NA,"2432","2013","03","13","Bahia","Ibirapitanga","Serra do Papua, APA do Pratigi, descida da parcela 3, antes do córrego 1;","-39.465833","-13.916111",NA,NA,NA,NA,"39°27'57 W","13°54'58 S",NA,"2014","07",NA,NA,NA,NA,NA
"99","2017-11-24 14:12:39-02","UFLA","ESAL","18777","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Fontes, MAL",NA,"Brasil",NA,"árvore; ; ;; Floresta",NA,NA,"s.n.",NA,NA,NA,"Minas Gerais","Lima Duarte","Parque Estadual do Ipitipoca","-43.793098449707","-21.8425006866455","1","1","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2017-11-24 14:12:39-02","UFLA","ESAL","17225","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","Oliveiva Filho, A T","Carvalho, WAC",NA,"Brasil",NA,"árvore; 15,0m; ;; floresta",NA,NA,"167",NA,NA,NA,"Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","1","1","15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2018-10-09 16:32:22-03","UFLA","ESAL","23563","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","Nascimento, FHF","Nascimento, FHF",NA,"Brasil",NA,"Doação HUEFS n; Árvore ca. 15m alt. Folhas discolores, coriáceas. Flores e botões amarelos",NA,NA,"534","2006","01",NA,"Bahia",NA,"Rio de Contas, Serra das Almas","-41","-13","1550","1550",NA,NA,"-41","-13",NA,"2010","03",NA,NA,NA,NA,NA
"102","2020-11-18 11:41:43-03","UERJ","HRJ","11266","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"?",NA,"Brasil",NA,NA,"HRJ00011266",NA,"s.n.","2009","07","20","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-11-18 11:50:15-03","UERJ","HRJ","12896","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"MAIOLI, V.A.; OLIVEIRA, C.A.L.; CALLADO, C.H; Turma de Ecologia Vegetal 2009.1.",NA,"Brasil",NA,"Árvore com 9,5 m e DAP = 31,83 cm, localizada na Parcela 19 - indivíduo 706.","HRJ00011954",NA,"1233","2009","05","28","Angra dos Reis","Ilha Grande","Dois Rios, trilha do Vale.","-41.8213996887207","-2.8583300113678",NA,NA,"13228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-18 11:41:43-03","UERJ","HRJ","12479","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"L. P. G. Rosa; W. Silva, C. L. Oliveira, R. C. Santos",NA,"Brasil",NA,NA,"HRJ00012661",NA,"s.n.","2012","05","02","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-11-18 11:41:43-03","UERJ","HRJ","11287","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"?",NA,"Brasil",NA,NA,"HRJ00011287",NA,"s.n.","2009","09","06","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-09 10:14:19-03","UENF","HUENF","1476","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Moreno, M.R.; Nascimento, M.T.",NA,"Brasil",NA,"Igual ao 320","HUENF00001478",NA,"215","1997","11","19","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-09 10:14:19-03","UENF","HUENF","1666","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Moreno, M.R.; Nascimento, M.T.",NA,"Brasil",NA,"Igual ao 320","HUENF00001668",NA,"450","1997","07","31","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-09 10:14:19-03","UENF","HUENF","1556","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Moreno, M.R.; Nascimento, M.T.",NA,"Brasil",NA,"Igual ao 320","HUENF00001558",NA,"327","1997","12","03","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-09 10:14:19-03","UENF","HUENF","1731","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Moreno, M.R.; Nascimento, M.T.",NA,"Brasil",NA,"Igual ao 320","HUENF00001733",NA,"634","1997","09","10","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-09 10:14:19-03","UENF","HUENF","1411","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Moreno, M.R.; Nascimento, M.T.",NA,"Brasil",NA,"Igual a 320","HUENF00001413",NA,"171","1997","11","01","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-09 10:14:19-03","UENF","HUENF","1552","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Moreno, M.R.; Nascimento, M.T.",NA,"Brasil",NA,NA,"HUENF00001554",NA,"320","1997","07","23","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2565905","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"Nadeaud","South America - Neotropics","Brazil",NA,NA,"US01873792","US01873792_01 US01873792_02","s.n.",NA,NA,NA,"Rio de Janeiro",NA,"Brésil, ca. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","602863","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"-. Dorset, A. Shamel & F. W. Popenoe","South America - Neotropics","Brazil",NA,NA,"US01873787","US01873787_01 US01873787_02","142 b","1914","1","6","Rio de Janeiro","Rio de Janeiro","Near Hotel Internacional","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2650244","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"E. Pereira & A. P. Duarte","South America - Neotropics","Brazil",NA,NA,"US01873786","US01873786_01 US01873786_02","4497","1959","2","24","Rio de Janeiro","Rio de Janeiro","São Conrado, mata de encosta","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","483795","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"A. F. M. Glaziou","South America - Neotropics","Brazil",NA,NA,"US01873788","US01873788_01 US01873788_02","10733","1878","12","22","Rio de Janeiro","Rio de Janeiro","Laranjeiras.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","USw31608","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"C. T. Rizzini","South America - Neotropics","Brazil",NA,NA,NA,NA,"24",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","702457","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"-- Gardner","South America - Neotropics","Brazil",NA,NA,"US01873791","US01873791_01 US01873791_02","5449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","1380020","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"-- Widgren","South America - Neotropics","Brazil",NA,NA,"US01873789","US01873789_01 US01873789_02","s.n.","1905","1","17","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","8453","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"Wilkes Explor. Exped.","South America - Neotropics","Brazil",NA,NA,"US00990769","US00990769_01 US00990769_02","s.n.","1838",NA,NA,"Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","1673812","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"-- Pohl","South America - Neotropics","Brazil",NA,NA,"US01873790","US01873790_01 US01873790_02","s.n.",NA,NA,NA,NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2600030","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.",NA,"C. Angeli","South America - Neotropics","Brazil",NA,NA,"US01873785","US01873785_01 US01873785_02","196","1960","10","10","Rio de Janeiro","Rio de Janeiro","Morro de Santa Tereza, próximo ao túnel.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"122","2020-09-02 16:40:46-03","Cenargen","CEN","19294","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","J. A. Pastore","Marcos A. da Cunha",NA,"Brasil","Exsicatas","Doação do Ex. Herbário D. Bento Pickel. Instituto Florestal - São Paulo. SPSF 03174.","CEN00019294","CEN00019294",NA,"1952","02","02","SP","SAO PAULO","Arboreto de Vila Amália, cultivado.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,"1986",NA,NA,NA,NA,"1",NA
"123","2019-11-13 11:33:09-03","USP","SPF","112333","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","Yamamoto, K","Lopes, MA",NA,"Brasil",NA,NA,"SPF00112333",NA,"834","1985","11","12","Minas Gerais",NA,"Estação Biológica de Caratinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","08",NA,NA,NA,NA,NA
"124","2019-10-07 09:36:09-03","UEFS","HUEFS","107179","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","D.J.P.Gonçalves & G.H.Shimizu","Ramos, A.E.",NA,"Brasil",NA,"Mata de Galeria do Córrego Cabeça de Veado.","HUEFS0107179","HUEFS0107179","361","1993","12","07","Distrito Federal","Brasília","Jardim Botânico de Brasília_20 km de Brasília.","-47.85","-10.866667","1025","1150",NA,NA,"47W51'0''","10S52'0''","Rosanae","2014","07",NA,NA,NA,NA,NA
"125","2019-10-07 09:36:09-03","UEFS","HUEFS","150082","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Nascimento, F.H.F.",NA,"Brasil",NA,"Floresta alto-montana.","HUEFS0150082","HUEFS0150082 HUEFS0150082_01","528","2006","01",NA,"Bahia","Rio de Contas","Serra das Almas - Campo do Queiroz - Mata do Cafundó.","-41.9625","-13.511944","1550","1550",NA,NA,"41W57'45''","13S30'43''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:36:09-03","UEFS","HUEFS","150083","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Nascimento, F.H.F.",NA,"Brasil",NA,"Floresta alto-montana.","HUEFS0150083","HUEFS0150083","529","2006","01",NA,"Bahia","Rio de Contas","Serra das Almas - Campo do Queiroz - Mata do Cafundó.","-41.9625","-13.511944","1550","1550",NA,NA,"41W57'45''","13S30'43''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"127","2019-10-07 09:36:09-03","UEFS","HUEFS","150088","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Nascimento, F.H.F.",NA,"Brasil",NA,"Floresta alto-montana.","HUEFS0150088","HUEFS0150088","534","2006","01",NA,"Bahia","Rio de Contas","Serra das Almas - Campo do Queiroz - Mata do Cafundó.","-41.9625","-13.511944","1550","1550",NA,NA,"41W57'45''","13S30'43''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:36:09-03","UEFS","HUEFS","152819","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","D.J.P.Gonçalves & G.H.Shimizu","Fontana, A.P.",NA,"Brasil",NA,"Inselberg","HUEFS0152819","HUEFS0152819","5256","2008","05","10","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de baixo. Pedra do Elefante","-40.45","-18.766667","653","653",NA,NA,"40W27'0''","18S46'0''","Rosanae","2014","07",NA,NA,NA,NA,NA
"129","2019-10-07 09:36:09-03","UEFS","HUEFS","152820","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","D.J.P.Gonçalves & G.H.Shimizu","Forzza, R.C.",NA,"Brasil",NA,"Floresta estacional semidecidual.","HUEFS0152820","HUEFS0152820","5100","2008","02","19","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de baixo.","-40.443889","-18.776944","313","313",NA,NA,"40W26'38''","18S46'37''","Rosanae","2014","07",NA,NA,NA,NA,NA
"130","2019-10-07 09:36:09-03","UEFS","HUEFS","202282","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","D.J.P.Gonçalves & G.H.Shimizu","Aona, L.Y.S.",NA,"Brasil",NA,"Floresta Ombrófila Densa (mata atlântica) em sucessão avançada.","HUEFS0202282","HUEFS0202282","2432","2013","03","13","Bahia","Ibirapitanga","Serra do Papua, APA do Pratigi, descida da parcela 3 antes do córrego 01.","-39.465833","-13.916111",NA,NA,NA,NA,"39W27'57''","13S54'58''","Rosanae","2014","07",NA,NA,NA,NA,NA
"131","2019-10-07 09:36:09-03","UEFS","HUEFS","210504","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Nascimento, F.H.F.",NA,"Brasil",NA,"Floresta Montana","HUEFS0210504","HUEFS0210504","1185","2008","01",NA,"Bahia","Rio de Contas","Serra da Mesa. Bela Vista, Mata da base do Pico do Itoibira.","-41.881667","-13.373889","1600","1650",NA,NA,"41W52'54''","13S22'26''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"132","2019-10-07 09:36:09-03","UEFS","HUEFS","34379","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","F.França","Nascimento, F.H.F.",NA,"Brasil",NA,"Interior da mata.","HUEFS0034379","HUEFS0034379","4","1998","06","20","Bahia","Água Quente","Base do Pico do Itoibira.",NA,NA,"1700","1700",NA,NA,NA,NA,"Rosanae","1999","04",NA,NA,NA,NA,NA
"133","2019-10-07 09:36:09-03","UEFS","HUEFS","44163","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.",NA,"Nascimento, F.H.F.",NA,"Brasil",NA,"Floresta Alto Montana.","HUEFS0044163","HUEFS0044163","340","2000","01",NA,"Bahia","Rio de Contas","Mata da base do Pico do Itoibira.","-41.883333","-13.366667","1650","1650",NA,NA,"41W53'","13S22'","Rosanae",NA,NA,NA,NA,NA,NA,NA
"134","2019-10-07 09:36:09-03","UEFS","HUEFS","47762","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","F.França","Nascimento, F.H.F.",NA,"Brasil",NA,"Mata de altitude.","HUEFS0047762","HUEFS0047762","362","2000","04","01","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano.","-41.924722","-13.261944","1600","1750",NA,NA,"41W55'29''","13S15'43''","Rosanae","2001","08",NA,NA,NA,NA,NA
"135","2019-10-07 09:36:09-03","UEFS","HUEFS","47773","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","F.França","Nascimento, F.H.F.",NA,"Brasil",NA,"Mata de altitude.","HUEFS0047773","HUEFS0047773","373","2000","04","01","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano.","-41.924722","-13.261944","1600","1750",NA,NA,"41W55'29''","13S15'43''","Rosanae","2001","08",NA,NA,NA,NA,NA
"136","2016-03-28 12:33:34-03","F","FMNH-SEEDPLANTS","V0326754F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,NA,"South America","Brazil",NA,NA,"V0326754F","V0326754F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"137","2016-03-28 12:33:34-03","F","FMNH-SEEDPLANTS","V0326753F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,NA,"South America","Brazil",NA,NA,"V0326753F","V0326753F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"138","2016-03-28 12:33:34-03","F","FMNH-SEEDPLANTS","V0326755F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,NA,"South America","Brazil",NA,NA,"V0326755F","V0326755F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"139","2016-03-28 12:33:35-03","F","FMNH-SEEDPLANTS","V0326756F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,NA,"South America","Brazil",NA,NA,"V0326756F","V0326756F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"140","2016-03-28 12:33:35-03","F","FMNH-SEEDPLANTS","V0326757F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,NA,"South America","Brazil",NA,NA,"V0326757F","V0326757F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"141","2016-03-28 12:33:36-03","F","FMNH-SEEDPLANTS","V0326758F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,NA,"South America","Brazil",NA,NA,"V0326758F","V0326758F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"142","2019-01-25 15:47:30-02","IAC","IAC","38831","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","K. Yamamoto","F.A.L. Moraes",NA,"Brasil",NA,"Cultivada",NA,NA,"180","1999","10","29","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056",NA,NA,NA,NA,"-47.065751","-22.9056",NA,"2007","06","29",NA,NA,NA,NA
"143","2019-06-24 08:14:00-03","IAC","IAC","50451","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti",NA,"Brasil",NA,"subparcela 48, indivíduo I 0953",NA,NA,"552","2007","11","03","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,NA,NA,NA,"-45.083511","-23.367009",NA,"2007","11","03",NA,NA,NA,NA
"144","2020-07-23 12:24:37-03","CEPLAC","CEPEC","21796","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,"F. França","R. M. Harley",NA,"Brasil",NA,NA,NA,NA,"17866","1977","01","12","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal. Ao NW da rampa do Monte Pascoal.Topo do morro.","-39.416667","-16.883333",NA,NA,NA,NA,"39W25'","16S53'",NA,NA,NA,NA,NA,NA,NA,"30/09/1997"
"145","2020-07-23 12:24:37-03","CEPLAC","CEPEC","136067","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,"Nascimento, F.H.F.",NA,"Brasil",NA,"<ll>dwc_commonname:</ll>",NA,NA,"362",NA,NA,NA,"Bahia","RIO DO PIRES",NA,"-42.2919006347656","-13.127799987793",NA,NA,"45547","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-07-23 12:24:37-03","CEPLAC","CEPEC","132754","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,"F. H. F. Nascimento","F. H. F. Nascimento",NA,"Brasil",NA,"<ll>dwc_commonname:</ll>",NA,NA,"528",NA,NA,NA,"Bahia","RIO DE CONTAS","Serra das Almas - Campo do Queiroz - Mata do Cafundó.","-41.9625","-13.511944",NA,NA,NA,NA,"41W57'45","13S30'43",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-23 12:24:37-03","CEPLAC","CEPEC","136971","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,"Nascimento, F.H.F.",NA,"Brasil",NA,"<ll>dwc_commonname:</ll>",NA,NA,"4",NA,NA,NA,"Bahia","ÁGUA QUENTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-23 12:24:37-03","CEPLAC","CEPEC","139026","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata",NA,NA,"Nascimento, F.H.F.",NA,"Brasil",NA,"<ll>dwc_commonname:</ll>",NA,NA,"373",NA,NA,NA,"Bahia","RIO DO PIRES",NA,"-42.2919006347656","-13.127799987793",NA,NA,"45547","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-09-22 13:49:08-03","USP","SPFW","5127","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Velloso) Warm.","Serviço Florestal","Sem coletor",NA,"Brasil",NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,"s.n.",NA,NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-08 17:13:19-03","UESB","HUESB","9042","S","Plantae","Dicotyledoneae",NA,"Vochysiaceae","Vochysia","oppugnata","Vochysia oppugnata","(Vell.) Warm.","F.H.F.Nascimento","Nascimento, F.H.F.",NA,"Brasil",NA,"Árvore ca. 20 m de alt. Folhas discolores, coriáceas. Flores e botões amarelos.; Floresta alto-montana.","HUESB000009042",NA,"528","2006","06",NA,"Bahia","Rio de Contas","Serra das Almas, Campo do Queiroz - Mata do Cafundó.","-41.9625","-13.511944","1550","1550",NA,NA,"-41.9625","-13.511944",NA,"2010","03",NA,NA,NA,NA,NA
