"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"45","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043424","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","L. R. Landrum","J. G. Kuhlmann",NA,"1941","4","14","Brazil","Rio de Janeiro",NA,"Estrada do Redentor","-43.245021","-22.95622",NA,NA,NA,NA,"PHOTO-MICH",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043423","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","L. R. Landrum","L. R. Landrum","2633","1977","11","21","Brazil","Santa Catarina",NA,"Mun. Lajes, ca 15 km east of Otacilio Costa, that is ca 2 km west of the crest of the Serra Geral","-50","-27.4167",NA,NA,"1000",NA,"PHOTO-MICH; Shrub 2.5 m high",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043417","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum",NA,"N/A","53-920",NA,NA,NA,"Brazil",NA,NA,"No specific.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0019121","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha nothorufa","(Legrand) Landrum","L.R. Landrum, 1992.","O.S. Ribas; J. Cordeiro","421","1992","1","10","Brazil","Santa Catarina","Campo Alegre","Rodeio Grande; subida para Serra do Quiriri.","-49.2661","-26.1936",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto 1.70m alto; flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","nothorufa",NA,NA,NA,NA,NA,NA,NA,NA
"49","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060697","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","M.L. Kawasaki, 1993.","C. Lohmann; D.F. Ferreira, L. Rossi, S.A. Nicolau","35","1992","6","24","Brazil","Sao Paulo","Iguape","Trilha para Figueira.","-47.55","-24.7167",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta, 6m alto; frutos verdes, receptaculos vinaceos.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060686","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","M.L. Kawasaki, 1993.","S. Aragaki; I. Cordeiro, L. Rossi, S.A. Nicolau","9","1992","3","12","Brazil","Sao Paulo","Iguape","Margems do Rio Verde.","-47.55","-24.7167",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore ca. 15m alto; inflorescencias, apice dos ramos e nervura central das folhas ferrugineas.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043420","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","L. R. Landrum","L. R. Landrum","2633","1977","11","21","Brazil","Santa Catarina",NA,"Mun. Lajes, ca 15 km east of Otacilio Costa, that is ca 2 km west of the crest of the Serra Geral","-50","-27.4167",NA,NA,"1000",NA,"PHOTO-MICH; shrub 2.5 m high",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043425","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","L. R. Landrum","J. Almeida","1265","1972","2","23","Brazil","Rio de Janeiro",NA,"Sumare, Estrada do Corcovado","-43.233333","-22.95",NA,NA,"530",NA,"PHOTO-MICH; Arvore de 8 metros de altura, floroes em botoes marrons claros",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043418","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Leslie R. Landrum","J. Almeida","1265","1972","2","23","Brazil","Rio de Janeiro",NA,"Sumare, Estrada do Corcovado.","-43.233333","-22.95",NA,NA,"530",NA,"Arvore de 8 m de altura, floroes em botoes marrons claros.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-04-17 13:42:07-03","ASU","ASU-PLANTS","ASU0082985","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha nothorufa","(Legrand) Landrum",NA,"Sao Paulo; Santo Andre","3046",NA,NA,NA,"Brazil","Sao Paulo",NA,"Paranapiacaba, reserva Biologica do Alto da Serra de Paranapiacaba, casa do senhor Vitor, trilha 1, na subida do primeiro morro, a beira do vale do rio Mogi. Floresta ombrofila densa","-46.313889","-23.781111",NA,NA,"821",NA,"Arvoreta de altura, caule pouco rugoso negro, botoes florais marrons",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","nothorufa",NA,NA,NA,NA,NA,NA,NA,NA
"55","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043415","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha pilotantha","(Kiaersk)","M.L. Kawasaki, 1993.","S.A. Nicolau; L. Rossi, E.P. Chu, M.A. Yamamoto","385","1992","7","28","Brazil","Sao Paulo","Iguape","Trilha do PocinhoMargems do Rio Verde.","-47.55","-24.7167",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; rvore ca. 10m alto; folhas discolores, face abaxial ocre. Frutos imaturos verde-ocraceos passando a castanho-vinaceos.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","pilotantha",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:40:11-03","UFJF","CESJ","70855","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","M. Sobral","A. Stival-Santos; E. Legal; S. Silveira","2421","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves","-48.96","-27.54","-48.96","-27.54","718","718","Floresta Ombrófila Densa; estágio avançado ; entorno do fragmento. Arvoreta; flor amarela.","CESJ070855",NA,"2010","10","29","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:40:11-03","UFJF","CESJ","49324","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","M. Sobral","A.S.M. Valente; P.O. Garcia; N.L. Abreu","501","2006","04","07","Brasil","Minas Gerais","Rio Preto","Serra Negra, Mata da Cachoeira do Ninho da Égua, ca. 1300 m.s.m.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Arbusto ca. 3m alt., no interior da mata nebular. Fitossociologia=42N.","CESJ049324",NA,"2010","07",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:40:11-03","UFJF","CESJ","56703","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","M. Sobral; K. Antunes","L. Menini Neto; F.R.G. Salimena; P.H. Nobre","967","2010","09","25","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Trilha para o Pico do Papagaio. Mata do Fogão. UTM (23K), 0535238, 7563778. 1741 m.s.m.","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,"Árvore, ca. 2,5m alt., no campo. Folhas discolores, frutos imaturos verdes, frutos maduros negros.","CESJ056703",NA,"2012","06","14","América do Sul",NA,NA,"Angiosperma",NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:36:31-03","UNICAMP","UEC","193935","S","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Seubert, RC; Sampaio, DK; Hofschneider, E; Renizi, JA; Gebien, W","110","2014","08","20","Brazil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí","-49.196944","-27.109722","-49.196944","-27.109722",NA,NA,"arvoreta; Floresta Ombrófila densa Montana; encosta","UEC160534","UEC160534","2015","07","10",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 10:21:18-03","UNICAMP","UEC","124475","S","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Meireles, LD","831","2001","12","13","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvoreto, 3m, sub-bosque, ramos e frutos ferrugineos-tomentosos","UEC038642","UEC038642","2002","09",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-04 13:19:29-03","UDESC","LUSC","7607","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M.","Stival-Santos, A.; Legal, E. & Silveira, S.","2421","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.9852981567383","-27.5685997009277",NA,NA,NA,NA,NA,"LUSC004885","LUSC004885","2010","10","29",NA,NA,NA,NA,NA,NA,"25961","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-04 13:19:29-03","UDESC","LUSC","5700","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M.E.G.","Negrini, M.",NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC004866","LUSC004866",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-04 13:19:29-03","UDESC","LUSC","8788","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M.","Dallabrida, J. P.",NA,"2014","07","15","Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC004755","LUSC004755",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"64","2020-10-14 10:03:31-03","FURB","FURB","10155","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Verdi, M.; Godoy, M.B. & Dreveck, S.","146","2008","01","15","Brasil","Santa Catarina","São Bento do Sul","Minas de Caulim.","-49.2283334","-26.2780556","-49.2283334","-26.2780556","1005","1005","Florística IFFSC 1024. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; estepe Habito: flor pétalas brancas, estames brancos","FURB32734","FURB32734","2009","07","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 10:03:31-03","FURB","FURB","13475","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1939","2009","04","03","Brasil","Santa Catarina","Urubici","Campo dos Padres.","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Florística IFFSC 192(Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado; borda da mata Habito: arbustiva; flor branca","FURB02514","FURB02514","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-10-14 10:03:31-03","FURB","FURB","13477","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1925","2009","04","03","Brasil","Santa Catarina","Urubici","Campo dos Padres.","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Regeneração IFFSC 192/S/11 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbustiva;","FURB32738","FURB32738","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:03:31-03","FURB","FURB","13478","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1923","2009","04","03","Brasil","Santa Catarina","Urubici","Campo dos Padres.","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Florística IFFSC 192","FURB32739","FURB32739","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:03:31-03","FURB","FURB","13705","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Oliveira, AA de","Lopes, C.P.",NA,"2009","05","03","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4716667","-27.5741667","-48.4716667","-27.5741667","409","409","18 cm DAP Habitat: Floresta Ombrófila Densa; Habito: árvore;","FURB32744","FURB32744","2015","04","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-08 08:53:54-03","FURB","FURB","13740","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Verdi, M.","2478","2009","07","17","Brasil","Santa Catarina","Navegantes","BR-470.","-48.7636111","-26.8397222","-48.7636111","-26.8397222","35","35",NA,"FURB32746","FURB32746","2015","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-10-14 10:03:31-03","FURB","FURB","17838","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Korte, A.; Kruger, A.","742","2009","08","18","Brasil","Santa Catarina","Witmarsum",NA,"-49.7744445","-26.9252778","-49.7744445","-26.9252778","592","592","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; Habito: arbustiva;","FURB32742","FURB32742","2015","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-08 08:53:54-03","FURB","FURB","2189","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Sobral, M.",NA,"2001","02","04","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1327778","-27.025","-49.1327778","-27.0250000",NA,NA,NA,"FURB32740","FURB32740","2009","07","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-10-14 10:03:31-03","FURB","FURB","23163","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","2570","2009","04","23","Brasil","Santa Catarina","Urubici","Morro da Igreja - Parque Nacional São Joaquim.","-49.4983333","-28.0827778","-49.4983333","-28.0827778","1546","1546","Regeneração IFFSC 166 /S/6 Habitat: Floresta Ombrófila Mista Alto Montana; Estágio médio de regeneração Habito: arbustiva;","FURB32735","FURB32735","2009","04","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-14 10:03:31-03","FURB","FURB","26899","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Stival-Santos, A.; Legal, E. & Silveira, S.","2421","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","718","718","Florística IFFSC 349 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arvoreta; flor amarela","FURB32736","FURB32736","2010","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:03:31-03","FURB","FURB","45523","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Oliveira, AA de","Oliveira, A.A. de","966","2015","01","03","Brasil","Santa Catarina","Urubici","Morro da Igreja - Parque Nacional São Joaquim.","-49.4983333","-28.0827778","-49.4983333","-28.0827778","1546","1546","Regeneração IFFSC 166 /S/10","FURB32745","FURB32745","2015","01","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-10-14 10:03:31-03","FURB","FURB","46600","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","110","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.1969444","-27.1097222","-49.1969444","-27.1097222","630","630","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;","FURB32748","FURB32748","2015","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-14 10:03:31-03","FURB","FURB","46639","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","97","2014","03","19","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2125","-27.1133333","-49.2125000","-27.1133333","667","667","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;","FURB32747","FURB32747","2015","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-14 10:03:31-03","FURB","FURB","47105","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Funez, L.A.","Funez, L.A.","4173","2015","04","05","Brasil","Santa Catarina","Rodeio","Abissínia.","-49.3622222","-26.8625","-49.3622222","-26.8625000","538","538",NA,"FURB32743","FURB32743","2015","04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-10-14 10:03:31-03","FURB","FURB","60382","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Vieira, F. C. S.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3295","2018","08","16","Brasil","Santa Catarina","São Bonifácio",NA,"-48.8719445","-27.8983333","-48.8719445","-27.8983333",NA,NA,"fruto imaturo Habitat: interior da unidade amostral Habito: arvoreta","FURB60382","FURB60382","2020","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-10-14 10:03:31-03","FURB","FURB","62649","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Kassner-Filho, A.","Kassner-Filho, A.","4627","2019","02","09","Brasil","Santa Catarina","Bom Retiro","Serra do Panelão. Serra do Panelão.","-49.5905555","-27.9005556","-49.5905555","-27.9005556",NA,NA,"Flor branca Habitat: Interior de Unidade Amostral. Floresta Ombrófila Mista; Estágio Inicial a Médio. Habito: Arvoreta","FURB62649","FURB62649","2019","02","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 10:03:31-03","FURB","FURB","62653","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Kassner-Filho, A.","Kassner-Filho, A.","4689","2019","02","09","Brasil","Santa Catarina","Urubici","Floresta Ombrófila Mista; Estágio Avançado. Floresta Ombrófila Mista; Estágio Avançado.","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Arvoreta 3m; flor branca","FURB62653","FURB62653","2019","02","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-10-14 10:03:31-03","FURB","FURB","64547","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4562","2019","02","05","Brasil","Santa Catarina","Rio Fortuna","Canyon Espraiado / Campo dos Padres.","-49.3205556","-27.9905555","-49.3205556","-27.9905555","1450","1450","Botão Habitat: Floresta Ombrófila Mista;Estágio Médio/Avançado; Interior da unidade amostral Habito: Arvoreta","FURB64547","FURB64547","2019","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-10-14 10:03:31-03","FURB","FURB","66015","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Vieira, F.S.","Schwirkowski, P.","3831","2019","12","28","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho. Propriedade de Carlos Rodolfo Hantschel.","-49.2733334","-26.2733334","-49.2733334","-26.2733334","1050","1050","FOM Habitat: Heliófita, cálice castanho Habito: Árvore","FURB66015","FURB66015","2019","12","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:03:31-03","FURB","FURB","9219","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Godoy, M.B.; Verdi, M. & Dreveck, S.","127","2008","01","16","Brasil","Santa Catarina","São Bento do Sul","Minas de Caulim.","-49.2283334","-26.2780556","-49.2283334","-26.2780556","1005","1005","IFFSC 1024/O/Regeneração 26.","FURB32737","FURB32737","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:03:31-03","FURB","FURB","10145","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","109","2007","11","08","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Coleta Extra IFFSC.","FURB32741","FURB32741","2009","07","17",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:53:57-03","UCS","HUCS","46567","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","Sobral, M.","Seubert, R.C.","110","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí","-49.196944","-27.109722","-49.196944","-27.109722","630","630","Arvoreta - Doação FURB 46600; Floresta Ombrófila Densa Montana; encosta",NA,NA,"2015","07","10",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:53:57-03","UCS","HUCS","13748","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha major","(Kiaersk.) Landrum","Molz, M.","Silva, J.M.","1662","1996","04","09","Brasil","Paraná","Piraquara","Estrada Itupava - Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"árvore 6m, flor alva; mata pluvial",NA,NA,"2017","05","16",NA,NA,NA,"Angiospermae","Myrtales","major","12577","auto",NA,NA,NA,NA,NA,NA
"87","2019-08-16 08:40:15-03","UTFPR","HCF","24812","S","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","M. Sobral","A. Stival-Santos","2421","2010","04","06","Brasil","SC","Angelina","Linha do Chaves","-48.96","-27.54","48°57'36 W","27°32'24 S","718","718","Arvoreta com flor amarela. Encontrada entorno do fragmento de Floresta Ombrófila Densa em estágio avançado. (IFFSC 349).",NA,NA,"2010","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-16 08:40:15-03","UTFPR","HCF","2169","S","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","M. Molz","J.M. Silva","1662","1996","04","09","Brasil","PR","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"árvore, 6 m, flor alva. Mata pluvial.",NA,NA,"2017","05","16",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"89","2020-06-29 09:31:32-03","UFRRJ","RBR","42276","S","Plantae","Myrtaceae","Myrceugenia","pilotantha","Myrceugenia pilotantha","(Kiaersk.) Landrum","L.F. Gonçalves","L.F. Gonçalves","254","2016","02","24","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis, subida do Morro da Luva, próximo a córrego dágua. Parque Nacional da Serra dos Órgãos","-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,NA,"RBR00042276","RBR00042276",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
