"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"304","2020-12-21 16:46:10-03","MBM","MBM","23493","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM023493","MBM023493","82",NA,NA,NA,"Pinhal",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"305","2020-12-21 16:46:10-03","MBM","MBM","23476","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"MBM023476","MBM023476","30808",NA,NA,NA,"Três Capões",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA
"306","2020-12-21 16:46:10-03","MBM","MBM","28881","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G.","Carvalho, P.",NA,NA,NA,"Brazil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"MBM028881","MBM028881","84",NA,NA,NA,"Fazenda Aleixo",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"307","2020-12-21 16:46:10-03","MBM","MBM","56651","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ivaí","-50.8588981628418","-25.010799407959",NA,NA,"MBM056651","MBM056651","39788",NA,NA,NA,"Ivaí, arredores",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"21096","auto",NA,NA,NA,NA,NA
"308","2020-12-21 16:46:10-03","MBM","MBM","23498","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM023498","MBM023498","2690",NA,NA,NA,"Colônia Quero-Quero",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"309","2020-12-21 16:46:10-03","MBM","MBM","23482","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G.","Hatschbach, G.; Koczicki, C.; Koczicki, C.",NA,NA,NA,"Brazil","Paraná","Paula Freitas","-50.9380989074707","-26.2082996368408",NA,NA,"MBM023482","MBM023482","30669",NA,NA,NA,"Paula Freitas",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"23054","auto",NA,NA,NA,NA,NA
"310","2020-12-21 16:46:10-03","MBM","MBM","23468","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Smith, L.B.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM023468","MBM023468","1611",NA,NA,NA,"Estrada Rio Taquari - Rio Divisa",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"311","2020-12-21 16:46:10-03","MBM","MBM","23467","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Smith, L.B.","Pereira, E.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM023467","MBM023467","8121",NA,NA,NA,"Vila Velha, Lagoa Dourada",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"312","2015-09-04 15:37:53-03","MNHN","RECOLNAT_MNHN_P","P04519628","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Dusén, P.","1909","2","3","Brasil","Paraná",NA,NA,NA,NA,NA,"P04519628","P04519628_01",NA,NA,NA,NA,"Capão Grande",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519628' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7745",NA
"313","2018-01-18 14:34:42-02","MNHN","RECOLNAT_MNHN_P","P00648489","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Bida","Widgren, J.F.","1845",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00648489","P00648489_01",NA,NA,NA,NA,"Prov. Minas Geraes",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648489' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,"1157 1/2",NA
"314","2015-09-26 05:23:31-03","MNHN","RECOLNAT_MNHN_P","P00648490","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Bida","Regnell, A.F.","1867","11","6","Brésil",NA,NA,NA,NA,NA,NA,"P00648490","P00648490_01 P00648490_02",NA,NA,NA,NA,"Caldas",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648490' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,"II 40",NA
"315","2015-09-04 15:37:29-03","MNHN","RECOLNAT_MNHN_P","P04519621","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Glaziou, A.","1867","5","2","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P04519621","P04519621_01",NA,NA,NA,NA,"Alto da Serra dos Órgãos",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519621' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3731 A",NA
"316","2015-09-04 15:37:29-03","MNHN","RECOLNAT_MNHN_P","P04519624","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Glaziou, A.","1867","5","2","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P04519624","P04519624_01",NA,NA,NA,NA,"Alto da Serra dos Órgãos",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519624' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3731 A",NA
"317","2015-09-04 15:37:29-03","MNHN","RECOLNAT_MNHN_P","P04519625","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P04519625","P04519625_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519625' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2015-09-04 15:37:53-03","MNHN","RECOLNAT_MNHN_P","P04519631","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Smith, L.B.|Reitz, R.","1964","10","26","Brasil","Santa Catarina","Videira","-51.15","-27",NA,NA,"P04519631","P04519631_01",NA,NA,NA,NA,NA,"700","800","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519631' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12969",NA
"319","2015-09-04 15:37:53-03","MNHN","RECOLNAT_MNHN_P","P04519632","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Gaudichaud","1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,"P04519632","P04519632_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519632' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"145",NA
"320","2015-09-04 15:37:53-03","MNHN","RECOLNAT_MNHN_P","P04519634","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,"P04519634","P04519634_01",NA,NA,NA,NA,"Brésil. Province de St. Paul",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519634' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1468 bis",NA
"321","2015-09-04 15:37:53-03","MNHN","RECOLNAT_MNHN_P","P04519636","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Saint-Hilaire","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,"P04519636","P04519636_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519636' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1468 bis",NA
"322","2015-09-04 21:22:07-03","MNHN","RECOLNAT_MNHN_P","P06615238","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Glaziou, A.","1869","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P06615238","P06615238_01",NA,NA,NA,NA,"Serra dos Órgão",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06615238' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3731",NA
"323","2015-09-04 15:37:53-03","MNHN","RECOLNAT_MNHN_P","P04519626","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Mosén","1873","11","5","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"P04519626","P04519626_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"25710","auto",NA,NA,NA,"619",NA
"324","2015-09-04 15:37:53-03","MNHN","RECOLNAT_MNHN_P","P04519627","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Dusén","1914","11","3","Brasil","Paraná","Pinhais","-49.1925010681152","-25.4447002410889",NA,NA,"P04519627","P04519627_01",NA,NA,NA,NA,NA,"885",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519627' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"10418","auto",NA,NA,NA,"15801",NA
"325","2015-09-04 15:37:53-03","MNHN","RECOLNAT_MNHN_P","P04519629","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Smith, L.B.|Klein, R.","1957","2","11","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"P04519629","P04519629_01",NA,NA,NA,NA,"17 km North-East of Bocaina do Sul","800","1000","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519629' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"70701","auto",NA,NA,NA,"11262",NA
"326","2015-09-04 15:37:29-03","MNHN","RECOLNAT_MNHN_P","P04519622","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Reitz|Klein","1965","12","17","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"P04519622","P04519622_01",NA,NA,NA,NA,"Carambeí, Rio S. João, Castro","950",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519622' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"26641","auto",NA,NA,NA,"17849",NA
"327","2015-09-04 15:37:29-03","MNHN","RECOLNAT_MNHN_P","P04519623","PreservedSpecimen",NA,"Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Hatschbach, G.","1967","11","22","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"P04519623","P04519623_01",NA,NA,NA,NA,"Rio da Praia","3","5","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519623' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"41937","auto",NA,NA,NA,"17941",NA
"328","2020-12-11 11:42:35-03","UFMG","BHCB","50611","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-11 11:42:35-03","UFMG","BHCB","169982","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Stival-Santos, A; Legal, E; Silveira, S","2009","10","15","Brasil","Santa Catarina","Gaspar","-48.960278","-26.999444","-48.960278","-26.999444","BHCB014798",NA,"1034","2010","01","25","Gasparinho - aos fundos da capela Santo Antônio.","92","92","Arvoreta, 6 m de altura.; Floresta ombrófila densa. Estádio suces. médio de regeneração. Comum no interior do fragmento.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-11 11:42:35-03","UFMG","BHCB","169983","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Verdi, M; Klettenberg, DH; Klemz, G","2009","11","03","Brasil","Santa Catarina","Criciúma","-49.409167","-28.709167","-49.409167","-28.709167","BHCB014799",NA,"2934","2010","01","25","Bairro Universitário (próximo a Unesc).","50","50","Arbórea, 6 m de altura. Botão verde.; Floresta ombrófila densa. Estádio suces. médio de regerenação.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-11 11:42:35-03","UFMG","BHCB","38474","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-11 11:42:35-03","UFMG","BHCB","39660","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-11 11:42:35-03","UFMG","BHCB","76272","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Ribas, OS","2001","11","29","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"3961",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"49965","auto",NA,NA,NA,NA,NA
"334","2020-12-11 11:42:35-03","UFMG","BHCB","70732","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Hatschbach, G",NA,NA,NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"58185",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"335","2020-12-11 11:42:35-03","UFMG","BHCB","60267","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Mielke, CG","2004","02","11","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Estiva","800","800",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"336","2021-02-11 17:21:54-03","UFPR","UPCB","26761","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Kuhlmann, M.","1945","01","25","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"1298","2005","07",NA,"Entre Bofete e Guarei, Fazenda Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-02-11 17:21:54-03","UFPR","UPCB","50525","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Liebsch, D.","Liebsch, D.","2004","10","25","Brasil","Paraná","Bituruna","-51.6","-26.416667","-51.6","-26.416667",NA,NA,"893","2004","01","01","Fazenda Lageado Grande, 26°25'S 51°36'W",NA,NA,"Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:21:54-03","UFPR","UPCB","74043","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Blum, C.T.","Blum, C.T.","2010","09","07","Brasil","Paraná","Tijucas do Sul","-49.073611","-25.824167","-49.073611","-25.824167",NA,NA,"10-080","2010","09","07","Remanescentes florestais marginais à represa de Vossoroca","850","850","Árvore 9 m, botões, Floresta Ombrófila Mista no estágio médio da sucessão. UPCB-DNA N° 1787.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-02-11 17:21:54-03","UFPR","UPCB","74105","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Blum, C.T.","Blum, C.T.","2010","11","14","Brasil","Paraná","Campo Largo","-49.484167","-25.428611","-49.484167","-25.428611",NA,NA,"10-129","2010","11","14","Rondinha, área rural","920","920","Árvore 11 m, flores branco-amareladas. UPCB-DNA N° 1788.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-02-11 17:21:54-03","UFPR","UPCB","30795","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Cervi, A.C.","1997","05","28","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"6272","2005","07",NA,NA,NA,NA,"Arvoreta, ca. 5m, galhos bem desenolvidos. Floresta estacional semidecidual..",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"341","2021-02-11 17:21:54-03","UFPR","UPCB","86290","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Selusniaki, M.","Bonaldi, R.","2011","12","08","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"342","2021-02-11 17:21:54-03","UFPR","UPCB","71280","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Krieger, P.L.","1970","12","28","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"9834","2010","05",NA,NA,NA,NA,"Àrvore pequena, frutos novos..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"343","2021-02-11 17:21:54-03","UFPR","UPCB","8104","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Hatschbach, G.","1967","11","07","Brasil","Paraná","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"17760","2005","07",NA,NA,NA,NA,"Arvoreta, flor creme. Araucarieto, beira do capão..",NA,NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA
"344","2021-02-11 17:21:54-03","UFPR","UPCB","11384","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Loughan, S.","1979","10","13","Brasil","Paraná","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,NA,"2005","07",NA,NA,NA,NA,"Árvore. Araucarieto..",NA,NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA
"345","2021-02-11 17:21:54-03","UFPR","UPCB","3125","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Gurgel",NA,NA,NA,"Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"2005","07",NA,NA,NA,NA,"Árvore pequena..",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"346","2021-02-11 17:21:54-03","UFPR","UPCB","20313","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Ribas, O.S.","1992","01","10","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"412","2005","07",NA,"Ambrósios",NA,NA,"Arbusto, 1,80m, fruto imaturo. Clareiras do araucarieto..",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"347","2021-02-11 17:21:54-03","UFPR","UPCB","10779","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Hatschbach, G.","1978","12","05","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"41840","2005","07",NA,"Arredores",NA,NA,"Árvore, 5m, flor creme..",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"348","2021-02-11 17:21:54-03","UFPR","UPCB","29864","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Cervi, A.C.","1991","12","16","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"3587","2005","07",NA,"Campo próximo a ponte do Rio das Mortes, PR 151",NA,NA,"Arbusto, 3m, flor alva..",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"349","2021-02-11 17:21:54-03","UFPR","UPCB","15421","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Hatschbach, G.","1986","11","26","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"50814","2005","07",NA,"Colônia João XXIII",NA,NA,"Árvore, 6m, pétalas verde pálido, anteras alvas. Mata transição pluvial- Araucarieto..",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"350","2021-02-11 17:21:54-03","UFPR","UPCB","12878","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Hatschbach, G.","1951","11","10","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"2690","2005","07",NA,"Colônia Quero-Quero",NA,NA,"Árvore, 5m. Capão..",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"351","2021-02-11 17:21:54-03","UFPR","UPCB","12879","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Oliveira, P.I.","1983","11","22","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"780","2005","07",NA,"Colônia Santa Luzia",NA,NA,"Arvoreta, 4m, flor creme esverdeada. Mata..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"352","2021-02-11 17:21:54-03","UFPR","UPCB","36116","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Kinupp, V.F.","1996","12","13","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"104",NA,NA,NA,"Estrada para Reserva",NA,NA,"Árvore 6 a 7m, frutos imaturos cilíndricos, pilosidades nas folhas e ramos novos. Mata ciliar..",NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"353","2021-02-11 17:21:54-03","UFPR","UPCB","15432","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Roderjan, C.V.","1984","01","09","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"273","2005","07",NA,"Fazenda Canguiri",NA,NA,"Floresta secundária com Araucaria..",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"354","2021-02-11 17:21:54-03","UFPR","UPCB","33131","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Silva, S.M.","Filipaki, S.A.","1994","11","01","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"1998","01",NA,"Fazenda Monte Alegre, Parque Estadual Samuel Klabin",NA,NA,"Recinto das Marrecas..",NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"355","2021-02-11 17:21:54-03","UFPR","UPCB","51366","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Reginato, M.","Reginato, M.","2005","04",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"404","2005","01","01","Mananciais da Serra",NA,NA,"Arvoreta 5m, fruto verde..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
