"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber","sex"
"91","2020-12-11 11:44:45-03","UFMG","BHCB","125916","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Carmo, FF","2008","11","26","Brasil","Minas Gerais","Santa Bárbara","Serra da Gandarela/C2","-43.691278","-20.056667","-43.691278","-20.056667","1637","1637","capão. Afloramento de canga.",NA,NA,"Monocotyledon",NA,"3522","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:44:45-03","UFMG","BHCB","147721","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Batista, JAN","2011","03","17","Brasil","Minas Gerais","Delfim Moreira","Fazenda da Onça (área mantida pelo Exército Brasil, Trilha de subida para o Pico do Carrasco.","-45.341444","-22.610667","-45.341444","-22.610667","1819","1819","Erva rasteira em subosque de floresta ombrófila densa secundária. Frutos verdes.",NA,NA,"Monocotyledon",NA,"1473","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:44:45-03","UFMG","BHCB","181564","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Tameirão Neto, E; Mansur, T","2013","07","17","Brasil","Minas Gerais","Santa Bárbara","Serra do Gandarela","-43.680381","-20.082328","-43.680381","-20.082328",NA,NA,"Herbáceo; frutos amarelos; Floresta semidecidual",NA,NA,"Monocotyledon",NA,"5364","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:44:45-03","UFMG","BHCB","196988","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Rezende, SG; Justo, AG","2017","12","12","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.697778","-20.073056","-43.697778","-20.073056","1486","1486","Epifítico; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB196988",NA,"Monocotyledon",NA,"6695","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:44:45-03","UFMG","BHCB","40960","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Costa, LVC","1997","11",NA,"Brasil","Minas Gerais","Gonçalves",NA,"-45.8558006286621","-22.658899307251",NA,NA,NA,NA,"floresta ombrofila densa.",NA,NA,"Monocotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"15843","auto",NA,NA,NA,NA
"96","2020-12-11 11:44:45-03","UFMG","BHCB","69367","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Pereira, BAS","1993","01","10","Brasil","Distrito Federal","Brasília","APA do Gama, Cabeça de Veado, Fazenda Água Limpa/U","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"terrestre. Inflorescencia e fruto imaturo esverdeado.",NA,NA,"Monocotyledon",NA,"2359","Southern America",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"97","2020-12-11 11:44:45-03","UFMG","BHCB","67318","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Mota, RC da","2000","12","15","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"erva terrestre, em mata de galeria.",NA,NA,"Monocotyledon",NA,"1120","Southern America",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA
"98","2020-12-11 11:44:45-03","UFMG","BHCB","92257","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Mota, RC da","2005","01","05","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Mata de galeria; labelo verde-escuro, demais pétalas e sépalas verde-claras.",NA,NA,"Monocotyledon",NA,"2378","Southern America",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA
"99","2020-12-11 11:44:45-03","UFMG","BHCB","52666","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Kamino, LHY; França, GS; Stehmann, JR","2000","06","21","Brasil","Minas Gerais","Gonçalves","Sítio São João do Canta Galo","-45.8558006286621","-22.658899307251",NA,NA,"1800","1900","terrestre, em mata. Frutos.",NA,NA,"Monocotyledon",NA,"69","Southern America",NA,NA,NA,NA,NA,NA,NA,"15843","auto",NA,NA,NA,NA
"100","2021-02-11 17:20:58-03","UFPR","UPCB","77386","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Machnicki-Reis, M.","Daneu, L. | Amorim, A.M. | Iuri, M. | Soler, J.F. | Baumgarten","2009","04","19","Brasil","Bahia","Arataca","RPPN do IESB, Serra do Peito de Moça, Rodovia Arataca/Uma, entrada a 9,5km da cidade, mais 8,9km da entrada. Trilha Peito de Moça.","-39.339444","-15.174167","-39.339444","-15.174167",NA,NA,"Terrestre sobre sombra. Folhas verde discolores. Flores com pétalas e sepalas brancas e labelo verde..","UPCB0029397","UPCB0029397",NA,NA,"48",NA,NA,NA,NA,"2016","09","13",NA,NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:20:58-03","UFPR","UPCB","6516","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Pabst, G.","Hatschbach, G.","1967","02","28","Brasil","Paraná","São José dos Pinhais","Contenda","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Terrícola, flor esverdeada. Mata mista de Araucária..",NA,NA,NA,NA,"16081",NA,NA,NA,NA,"1967","10",NA,NA,"45291","auto",NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","635613","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","caracasana","Malaxis caracasana","(Klotzsch ex Ridl.) Kuntze","C. Dodson","Alexander Hirtz","1986","4",NA,"Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"Hirtz 2884","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-06-18 14:16:00-03","MO","MOBOT","101136792","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","caracasana","Malaxis caracasana","(Klotzsch ex Ridl.) Kuntze","Isler F. Chinchilla (JBL USJ)","Augustus Fendler",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fendler 1424","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2011-06-09 16:54:00-03","MO","MOBOT","1807143","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","caracasana","Malaxis caracasana","(Klotzsch ex Ridl.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1993","1",NA,"Ecuador","Carchi","Montúfar","San Gabriel. Bosque Seco Montano Bajo.","-77.83333","0.61666",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,"Cerón Martínez 21198","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"128","3",NA,NA
"105","2011-06-09 16:54:00-03","MO","MOBOT","1808071","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","caracasana","Malaxis caracasana","(Klotzsch ex Ridl.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1993","1",NA,"Ecuador","Carchi","Montúfar","San Gabriel. Bosque Seco Montano Bajo.","-77.83333","0.61666",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,"Cerón Martínez 21271","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"128","4",NA,NA
"106","2013-07-28 05:58:00-03","MO","MOBOT","638059","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","caracasana","Malaxis caracasana","(Klotzsch ex Ridl.) Kuntze",NA,"Gunnar Wilhelm Harling|Lennart Andersson","1985","4","27","Ecuador","Azuay",NA,NA,NA,NA,NA,NA,"3100.00000000",NA,NA,NA,NA,NA,NA,"Harling 24690","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-06-18 17:25:00-03","MO","MOBOT","668146","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","caracasana","Malaxis caracasana","(Klotzsch ex Ridl.) Kuntze","Isler F. Chinchilla (JBL USJ)","Calaway H. Dodson|Alexander Hirtz","1985","12","6","Ecuador","Azuay",NA,NA,NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"Dodson 16272","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","676383","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","caracasana","Malaxis caracasana","(Klotzsch ex Ridl.) Kuntze",NA,"Alexander Hirtz|X. Hirtz","1991","1","2","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,NA,NA,"Hirtz 5116","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-06-13 04:36:00-03","MO","MOBOT","679205","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","caracasana","Malaxis caracasana","(Klotzsch ex Ridl.) Kuntze",NA,"J.E. Lawesson|T. Læssøe|P.M. Jørgensen","1983","5","13","Ecuador","Azuay",NA,"Sigsig. Road Sigsig - Gima. Dry subparamo with low shrubs and herbs.","-78.86666","-3.16666",NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,"Lawesson 43885","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-24 10:33:00-03","MO","MOBOT","101216045","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","W. Rodriguez","W. Rodriguez","2006","11","21","Colombia","Antioquia","Medellín","Corregimiento de San Antonio de Prado, vereda Potreritos, sector Montes de La Laguna.",NA,NA,NA,NA,"2675.00000000",NA,NA,NA,NA,NA,NA,"Rodríguez Duque 6191","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2020-11-11 10:25:00-03","MO","MOBOT","101233026","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Cited by M. Kolanoska & D.L. Szlachetko, Orchids of Valle del Cauca, vol. 1: 261","Pilar Franco|et al.","1983","1","21","Colombia","Valle del Cauca","Argelia","Vereda Las Brisas.",NA,NA,NA,NA,"2140.00000000",NA,NA,NA,NA,NA,NA,"Franco Rosselli 1660","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2015-06-12 05:56:00-03","MO","MOBOT","1806325","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"A.M. Benavides|Tatiana Arias|Oscar Guevara","1999","10","31","Colombia","Antioquia","Caldas","Alto San Miguel. Margen del Rio Medellin. bmh-MB",NA,NA,NA,NA,"2250.00000000",NA,NA,NA,NA,NA,NA,"Benavides 18","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2012-11-24 05:13:00-02","MO","MOBOT","2482019","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"J. Dutra",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Ferrabraz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dutra 1025","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-10-07 10:15:00-03","MO","MOBOT","3583268","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","R. Vásquez","Otto Buchtien","1906","11",NA,"Bolivia","La Paz","Sud Yungas","near Yanacachi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien s.n.","South America",NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2011-06-09 16:42:00-03","MO","MOBOT","635517","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Carl A. Luer|et al.","1989","3","21","Ecuador","Loja",NA,"Jimbura.","-79.45","-4.633333",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"Luer 9660","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","637853","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Jef D. Boeke","1976","12","19","Ecuador","Cotopaxi",NA,"Quevedo-Latacunga.","-78.972","-0.945",NA,NA,"2725.00000000",NA,NA,NA,NA,NA,NA,"Boeke 544","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2013-07-28 05:58:00-03","MO","MOBOT","660712","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Gunnar Wilhelm Harling|Lennart Andersson","1985","2","19","Ecuador","Loja",NA,"km 8",NA,NA,NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"Harling 22272","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","664195","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Løjtnant","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","5","4","Ecuador","Azuay",NA,"Km 67 S of Cuenca on Pan American Highway.","-79.13333","-3.3",NA,NA,"3250.00000000",NA,NA,NA,NA,NA,NA,"Holm-Nielsen 4931","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-11 14:24:00-03","MO","MOBOT","664366","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Nowak, Johannes Bosco","1982","11","21","Ecuador","Cotopaxi",NA,NA,NA,NA,NA,NA,"3050.00000000",NA,NA,NA,NA,NA,NA,"Nowak 32","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2015-01-07 16:16:00-02","MO","MOBOT","668515","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Alwyn H. Gentry|G. Rodrígues|R. Sinchi","1983","5","18","Venezuela","Distrito Federal",NA,"Slopes of Cerro Avila, N of Caracas, montane cloud forest mostly dominated by Podocarpus.","-66.8738889","10.5425",NA,NA,"1500.00000000","2100.00000000",NA,NA,NA,NA,NA,"Gentry 41281","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-92","1",NA,NA
"121","2013-07-28 05:59:00-03","MO","MOBOT","670881","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Gunnar Wilhelm Harling|et al.","1985","2","10","Ecuador","Loja",NA,NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"Harling 21875","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2013-07-28 05:58:00-03","MO","MOBOT","672913","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Gunnar Wilhelm Harling|Lennart Andersson","1985","2","18","Ecuador","Loja",NA,NA,NA,NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"Harling 22179","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","673843","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Ulf Molau|et al.","1988","1","22","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"Molau 2640","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2013-07-28 05:58:00-03","MO","MOBOT","674303","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Gunnar Wilhelm Harling|Lennart Andersson","1985","3","7","Ecuador","Azuay",NA,NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"Harling 22863","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-06-18 15:37:00-03","MO","MOBOT","101136805","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.","Isler F. Chinchilla (JBL USJ)","Terry W. Henkel|et al.","1993","1","29","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, Cipo Mtn; summit ridge 0.5 km N to NE'ernmost escarpment. Low mixed forest along strong windward escarpment slopes with Theaceae, Rubiaceae, woody composites, bamboos, bromeliads.","-60.0833333","4.9",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,"Henkel 1103","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"126","2019-06-18 15:38:00-03","MO","MOBOT","2827854","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.","Isler F. Chinchilla (JBL USJ)","Michael H. Nee","1985","1","31","Venezuela","Amazonas",NA,"Dtpto. Río Negro. Cerro de la Neblina. Camp VII, 5 km. NE of Pico Phelps (=Neblina). Rich forest on west-facing slopes between stream (Cano Gardner) and sheer cliffs. Podocarpus, Drimys, Styrax, many ferns.","-65.96944","0.84583",NA,NA,"1730.00000000","1850.00000000",NA,NA,NA,NA,NA,"Nee 30672","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-06-18 15:38:00-03","MO","MOBOT","664336","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.","Isler F. Chinchilla (JBL USJ)","Ronald L. Liesner|B.L. Stannard","1984","3","21","Venezuela","Amazonas",NA,"Río Negro. Cerro de La Neblina Camp V. Valley north base of Pico Cardona. Elev. 1250 m. 0º49'N, 66º0'W.","-66.16666","0.81666",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,"Liesner 16878","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-61","6",NA,NA
"128","2019-06-18 15:38:00-03","MO","MOBOT","664811","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinf.","Isler F. Chinchilla (JBL USJ)","Alwyn H. Gentry|Bruce A. Stein","1984","4","12","Venezuela","Amazonas",NA,"Trail S from Cerro Neblina, Camp # 5, Wet forest dominated by Iriartea and Burseraceae.","-66.16666","0.81666",NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,"Gentry 46564","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-70","5",NA,NA
"129","2019-06-18 16:38:00-03","MO","MOBOT","101136811","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","sertulifera","Malaxis sertulifera","(Barb. Rodr.) Pabst","Isler F. Chinchilla (JBL USJ)","Fernando O. Zuloaga|Osvaldo Morrone|José F. Pensiero","1997","2","22","Argentina","Jujuy","Dr. Manuel Belgrano","Camino a Tiraxi. En barranca húmeda y sombría.","-65.3833333","-24.0166667",NA,NA,"1890.00000000",NA,NA,NA,NA,NA,NA,"Zuloaga 6171","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2019-06-18 16:41:00-03","MO","MOBOT","1227064","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","uncinata","Malaxis uncinata","Ames & C. Schweinf.","Isler F. Chinchilla (JBL USJ)","Aída Alvarez|P. Cerda|B, Shiguango","1997","3","22","Ecuador","Napo","Archidona","Parque Nacional Napo-Galeras. Cordillera de Galeras. Sendero hacia Santa Rosa de Arapino. Bosque primario. Bosque pluvial Pre-Montano.","-77.5","-0.65",NA,NA,"1400.00000000","1950.00000000",NA,NA,NA,NA,NA,"Alvarez 1762","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","2",NA,NA
"131","2020-08-27 04:40:00-03","MO","MOBOT","1272689","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","uncinata","Malaxis uncinata","Ames & C. Schweinf.","Isler F. Chinchilla (JBL USJ)","John L. Clark|Scott Clark","1997","2","13","Ecuador","Pichincha","Quito","Lloa to Mindo Trek. 5 km west of Mindo.","-78.77027","-0.1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark 3927","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","1",NA,NA
"132","2018-10-11 21:30:00-03","MO","MOBOT","1930808","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","uncinata","Malaxis uncinata","Ames & C. Schweinf.","G.A. Salazar (AMO)","William Farfán R.","2003","3","11","Ecuador","Napo","Archidona","Parque Nacional Sumaco Napo-Galeras. Cumbre de la Cordillera de Galeras. Bosque pluvial premontano, suelo derivado de roca arenisca","-77.5327778","-0.9858333",NA,NA,"1690.00000000",NA,NA,NA,NA,NA,NA,"Farfán Rios 504","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","664969","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","uncinata","Malaxis uncinata","Ames & C. Schweinf.",NA,"Alexander Hirtz|et al.","1986","9",NA,"Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"Hirtz 3011","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-10-22 10:03:11-02","UNIOESTE","UNOP","8322","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Forstei, W.","Lombardi, J.A.; Saka, M.N.; Fonseca; R.; Saka, M.N.; Fonseca; R.","2011","06","26","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas e entorno e limite bordeando a cerca acessada pela Trilha das Águas.","-46.939998626709","-23.8500003814697",NA,NA,NA,NA,"Borda e trilhas no interior de mata atlântica secundária a beira de estrada. Erva terrestre, folhas carnosas verdes, mais claras na face abaxial, tépalas branco-hialinas, labelo laranja.",NA,NA,NA,NA,"8525",NA,NA,NA,NA,"2011","12",NA,NA,"10031","auto",NA,NA,NA,NA
"135","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","31763",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","A. M. Amorim; et al","2004","04","26","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada","-39.4714012145996","-14.809700012207",NA,NA,NA,NA,NA,"MBML031763","MBML031763",NA,NA,"4073",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
"136","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","51233",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","A. P. Fontana; L.N. Lima, L. Kollmann & S. Krause","2006","03","23","Brasil","Espírito Santo","Santa Teresa","Santo Anselmo, propriedade do Naudorf.","-40.6002998352051","-19.9356002807617",NA,NA,"800","800","Erva humícola. Flores verdes","MBML051233","MBML051233",NA,NA,"2049",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"137","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","21231",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","C. N. de Fraga; et al","1999","09","30","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"Folhas verdes, inflorescência com fruto verde.","MBML021231",NA,NA,NA,"506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","23161",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29",NA,NA,"Terrestre, frutos verdes, flores verdes amareladas.","MBML023161","MBML023161",NA,NA,"863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","23166",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","A. P. Fontana; et al","2004","03","19","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,"Terrestre. Flores brancas.","MBML023166","MBML023166",NA,NA,"790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","24147",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","A. P. Fontana; et al","2004","11","13","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775","-19.797222","40W46'30","19S47'50",NA,NA,"Humicola, frutos secos.","MBML024147","MBML024147",NA,NA,"1035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","24423",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata","Kuntze","G.B. Bortolan/Jan.-2020","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29",NA,NA,"Terrestre, umbrófila, flores verdes.","MBML024423","MBML024423",NA,NA,"1355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
