"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"892","2021-04-07 11:46:29-03","UFMS","CGMS","6999","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","G.A. Damasceno-Junior; J. Nakagima; U.M. Resende e equipe do projeto Aquarap.","1622","1998","09","05","Brasil","Mato Grosso do Sul","Bonito","Rancho Tucano, às margens do rio Formoso.","-56.3811111","-21.1016667","-56,3811111","-21,1016667",NA,NA,NA,"CGMS1015219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2021-04-07 11:46:29-03","UFMS","CGMS","37607","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.R. de Mattos","1999",NA,NA,"A. Pott; A.T.M. de Barros; W. Tomas.","5310","1989","11","21","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Alegrete, sub-região de Aquidauana, Pantanal.","-55.9666667","-19.85","-55,9666667","-19,85","105","105",NA,"CGMS1067023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2021-04-07 11:46:29-03","UFMS","CGMS","17838","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","J.L. Battilani","2003","09","20","J.L. Battilani","39","2003","09","19","Brasil","Mato Grosso do Sul","Jardim","Mata Ciliar, Rio da Prata.","-56.3666667","-21.4","-56,3666667","-21,4",NA,NA,NA,"CGMS1047133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2021-04-07 11:46:29-03","UFMS","CGMS","66935","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","A. Pott","2018","10","19","M.H. Silva; A.S. Rodrigues; D.R. Fonseca; A.L.B. Sartori","123","2017","10","26","Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Rio Taquari. Após Fazenda Treze Pontos. Trilha cachoeira.","-53.2266667","-18.0130556","-53,2266667","-18,0130556","715","715","Flor branca. Cheiro adocicado. Habitat: Mata ciliar. Solo arenoso com serrapilheira. Relevo suave, encosta de morro com afloramentos rochosos nas margens do rio. Habito: Árvore. 5,50 - 6,00 m de altura.","CGMS1099896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2021-04-07 11:46:29-03","UFMS","CGMS","6998","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","G.A. Damasceno-Junior; J. Nakagima; Equipe do projeto Aquarap","1638","1998","09","05","Brasil","Mato Grosso do Sul","Bonito","Ponte sobre o rio Formoso. Estrada para Bodoquena.","-56.5461111","-20.9722223","-56,5461111","-20,9722223",NA,NA,"Flor branca. Habitat: Mata ciliar. Solo rico em calcário. Relevo suavemente ondulado. Habito: Árvore. 5,00m de altura.","CGMS1015220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2021-04-07 11:46:29-03","UFMS","CGMS","14551","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12307","2004","11","13","Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Ponte Nova, 50 Km W de Paranaíba, acesso pela rodovia municipal entre Paranaíba e a rodovia MS-316.","-51.5444444","-19.835","-51,5444444","-19,835","430","430","Flor branca (caída). Fruto ausente. Habitat: Floresta ripária em área de cerradão. Solo aluvial-arenoso. Relevo vale em ondulado. Habito: Arvoreta. Frequente. 3,00-4,00 m de altura.","CGMS1044031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2021-04-07 11:46:29-03","UFMS","CGMS","11081","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villaroel","2013","02","18","G.A. Damasceno-Junior; M.M. Garcia","1829","1999","11","29","Brasil","Mato Grosso do Sul","Bonito","Córrego Anhumas.","-56.5688889","-21.1019444","-56,5688889","-21,1019444",NA,NA,"Fruto preto quando maduro. Habitat: Mata ciliar. Transição de borda da mata para pasto. Relevo suavemente ondulado. Habito: Arvoreta. 4,50m de altura.","CGMS1040393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-04-07 11:46:29-03","UFMS","CGMS","25222","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","A. Pott",NA,NA,NA,"R.S. de Arruda","368","2000","01",NA,"Brasil","Mato Grosso do Sul","Miranda","Capão 38. Fazenda Santa Clara.","-57.0552778","-19.4661111","-57,0552778","-19,4661111",NA,NA,"21K 0493103 UTM 7847606","CGMS1054642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2021-04-07 11:46:29-03","UFMS","CGMS","27147","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","J.P. Ramos","21","2009","08","25","Brasil","Mato Grosso do Sul","Itaquiraí",NA,"-54.1841666","-23.4877777","-54,1841666","-23,4877777",NA,NA,"Fase fenológica de floração. Habitat: Mata urbana. Habito: Árvore, 6,00 m de altura.","CGMS1055328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2021-04-07 11:46:29-03","UFMS","CGMS","9667","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral","2008","05","05","G.A. Damasceno-Junior; M. Soares Lima; P.V. Gonçalves; Luis e Fernanda (Guias de Bonito)","2127","2000","12","16","Brasil","Mato Grosso do Sul","Bonito","Córrego Anhumas.","-56.5688889","-21.1019444","-56,5688889","-21,1019444",NA,NA,"Fruto preto. Habitat: Mata ciliar. Solo argiloso. Relevo plano. Habito: Arbusto. 3,00m de altura.","CGMS1015213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2021-04-07 11:46:29-03","UFMS","CGMS","9533","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villaroel","2013","02","18","G.A. Damasceno-Junior; J.N. Nakajima; Equipe do Projeto Aquarap.","1663","1998","09","06","Brasil","Mato Grosso do Sul","Bonito","Ressurgência do rio Formoso.","-56.6363889","-21.2566667","-56,6363889","-21,2566667",NA,NA,"Flor creme. Habitat: Mata ciliar. Solo rico em calcário. Relevo suavemente ondulado. Habito: Arvoreta. 2,00m de altura.","CGMS1015215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2021-04-07 11:46:29-03","UFMS","CGMS","7524","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","G.A. Damasceno-Junior; J. Nakajima; U.M. Resende; Equipe do Projeto da Aquarap","1631","1998","09","05","Brasil","Mato Grosso do Sul","Bonito","Rancho Tucano, às margens do rio Formoso.","-56.3811111","-21.1016667","-56,3811111","-21,1016667",NA,NA,"Flor branca. Habitat: Mata ciliar, solo calcário, suavemente ondulado. Habito: Arvoreta. 3,00m de altura.","CGMS1015218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2021-04-07 11:46:29-03","UFMS","CGMS","37605","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","A. Pott","1992",NA,NA,"S.M. Salis; M.P. da Silva; S.M. Crispim; G. Sarmiento; J.R. Sereno.","584","1991","12","01","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim; Pantanal da Nhecolândia; invernada 7.","-56.65","-18.9833333","-56,65","-18,9833333","90","90","Flor não vista. Fruto verde, preto. Habitat: Beira de Capão. Solo arenoso. Relevo plano. Habito: Árvore. Raro. 3,00-5,00m de altura.","CGMS1067021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2021-04-07 11:46:29-03","UFMS","CGMS","55648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"A. Pott; V.J. Pott","17221","2006","02","06","Brasil","Mato Grosso do Sul","Aquidauana","4,6 km E da Rodovia MS-419, Retiro Bocaina, Fazenda Taboco.","-55.6344444","-20.0694445","-55,6344444","-20,0694445",NA,NA,"Flor ausente. Fruto preto. Ponto 3.4. Habitat: Vegetação secundária de mata ciliar em área de cerrado. Solo areno-argiloso. Relevo vale em ondulado. Frequente. Habito: Arvoreta, 3,00 - 4,00 m de altura.","CGMS1085615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2021-04-07 11:46:29-03","UFMS","CGMS","7759","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","156","1998","10","14","Brasil","Mato Grosso do Sul","Brasilândia","Estrada Brasilândia-Bataguassu, Córrego Boa Esperança.","-52.1008333","-21.3508333","-52,1008333","-21,3508333",NA,NA,"Frutos verdes no brejo. Habitat: Vegetação de Brejo. Habito: Árvore. 4,00m de altura.","CGMS1015217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2021-04-07 11:46:29-03","UFMS","CGMS","22300","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"A.C. Araújo","1187","2000","04","14","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Sagrado.","-57.0469444","-19.4302778","-57,0469444","-19,4302778",NA,NA,"Flor branca.","CGMS1051711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2021-04-07 11:46:29-03","UFMS","CGMS","37604","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","A. Pott","1992",NA,NA,"A. Pott","4997","1992","10","05","Brasil","Mato Grosso","Poconé","Fazenda Porto Jofre, retiro Santa Isabel, sub-região de Poconé, Pantanal.","-56.7833333","-18.8166667","-56,7833333","-18,8166667","90","90","Flor não vista. Fruto ainda verde. Corixo do Luango. Habitat: Borda de Mata Ciliar de Vochysia diversgens, alagável. Solo argiloso. Relevo plano. Habito: Arbusto a arvoreta. Abundante. 6,00m de altura.","CGMS1067020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2021-04-07 11:46:29-03","UFMS","CGMS","37606","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","A. Pott","1992",NA,NA,"A. Pott; V.J. Pott; M. Pereira; R.A. Mauro; W. Tomas.","5819","1991","02","05","Brasil","Mato Grosso do Sul","Aquidauana","Largo da água branca; brejo da Fazenda Fazendinha; área do Rio Negro, Pantanal.","-56.3833333","-19.4833333","-56,3833333","-19,4833333","90","90","Flor branca. Fruto não visto. LevantamentoFlorístico. Habitat: Borda de Mata Ciliar com Licania parviflora; alagável. Solo siltoso, superfície orgânica. Relevo plano. Habito: Arbusto. Abundante. 2,00-5,00m de altura.","CGMS1067022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2021-04-07 11:46:29-03","UFMS","CGMS","35847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral",NA,NA,NA,"V.F. Mansano; A.L.B. Sartori","963","2012","11","02","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Estrada da Serra da Alegria.","-55.1666667","-18.6677778","-55,1666667","-18,6677778","186","186","Frutos imaturos verdes, maduros vináceos, cálice persistente verde. Habitat: Próximo a lugar alagado. Habito: Árvore. 3,00m de altura.","CGMS1065252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2021-04-07 11:46:29-03","UFMS","CGMS","38521","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral",NA,NA,NA,"A. Pott; V.J. Pott","13577","2005","11","13","Brasil","Mato Grosso","Poconé","8Km da rodovia Transpantaneira MT-0,60, Km 32, sub-região de Poconé, Pantanal.","-56.6666667","-16.5872222","-56,6666667","-16,5872222",NA,NA,"Flor ausente. Habitat: Floresta inundável de Vochysia divergens(cambarazal), fechada, com Combretum lanceolatum (pombeiro). Solo siltoso. Relevo plano. Habito: Arbusto. 1,50-3,00m de altura. Abundante.","CGMS1067910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2021-04-07 11:46:29-03","UFMS","CGMS","14645","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","A. Pott",NA,NA,NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12401","2004","11","19","Brasil","Mato Grosso do Sul","Inocência","Fazenda Lagoinha, Córrego Constanza.","-51.88","-19.5683334","-51,88","-19,5683334","510","510","Flor ausente. Fruto enegrecido. Habitat: Floresta ripária em área de cerradão com pastagem. Solo arenoso aluvial. Relevo vale em ondulado. Habito: Árvore. Frequente. 3,00-5,00 m de altura.","CGMS1044127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2021-04-07 11:46:29-03","UFMS","CGMS","60111","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral","2005","04","25","A. Pott","11753","2004","07","29","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda São Francisco, sub-região de Aquidauana, Pantanal.","-55.5666667","-19.5833333","-55,5666667","-19,5833333","115","115","Flor branca. Fruto ausente. Caule com casca grossa. Habitat: Borda de capão em campo de murundum com Curatella e Vochysia divergens. Solo arenoso. Relevo plano. Habito: Arvoreta 4 m de altura. Esparsa.","CGMS1093114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2021-04-07 11:46:29-03","UFMS","CGMS","11053","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","G.A. Damasceno-Junior; M. Soares-Lima; P.V. Gonçalves; Luis e Fernanda (guias de Bonito)","2127","2000","12","16","Brasil","Mato Grosso do Sul","Bonito","Mata ciliar do córrego Anhumas - Estrada para Gruta do Lago Azul.","-56.5688889","-21.1019444","-56,5688889","-21,1019444",NA,NA,NA,"CGMS1040366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2021-04-07 11:46:29-03","UFMS","CGMS","48644","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","T.R.F. Sinani","2015","01","29","N.F. Silva; A.L.B. Sartori; J.R. Fabri; T.C. Piva; T.R.F. Sinani","101","2014","12","12","Brasil","Mato Grosso do Sul","Corumbá","Fazenda São Bento, capão da torre.","-57.0041667","-19.5355555","-57,0041667","-19,5355555","87","87","Fruto avermelhado. Habitat: Pantanal. Capão. Habito: Árvore. 2,00 m de altura.","CGMS1078590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2021-04-07 11:46:29-03","UFMS","CGMS","40609","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","T.R.F. Sinani","2017","06","17","A. Guerra; A. Ferraro; B. Ferreira","24","2013","10","03","Brasil","Mato Grosso do Sul","Rio Negro","Serra de Maracaju, borda leste do Pantanal. Distrito de Taboco. Fazenda Colina Dourada.","-55.1055556","-19.2991666","-55,1055556","-19,2991666",NA,NA,"Flor ausente. Habitat: Cerrado. Habito: Árvore, 4,00m de altura.","CGMS1070595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2021-04-07 11:46:29-03","UFMS","CGMS","18876","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","G. A. Damasceno-Júnior; A. Pott",NA,NA,NA,"F. Matos-Alves; Z.H.R. Menegucci","120","2006","07","25","Brasil","Mato Grosso do Sul","Mato Grosso do Sul","Caapões da Faz. São Bento, saindo da Estrada Parque.","-57.0422222","-19.4811111","-57,0422222","-19,4811111",NA,NA,NA,"CGMS1048178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2021-04-07 11:46:29-03","UFMS","CGMS","21336","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","T.S. Amaral; S. Ferreira; T.E. Lima; G.A. Damasceno-Junior","6","2007","10","06","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Sagrado.","-56.9641667","-19.4552778","-56,9641667","-19,4552778",NA,NA,"Flor branca. Habitat: Borda externa de capão. Habito: Árvore. 5,00m de altura.","CGMS1050742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2021-04-07 11:46:29-03","UFMS","CGMS","47054","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"A.C.Gomes; A.G.S. Arruda; D.J. Machate; F. Macedo Alves; T.C. Piva","15","2014","11","25","Brasil","Mato Grosso do Sul","Aquidauana","Cerradinho da Universidade Estadual do Mato Grosso do Sul.","-55.6577778","-20.4377777","-55,6577778","-20,4377777","222","222","Flor branca. Fruto ausente. Habitat: Cerradão. Solo arenoso. Habito: Árvore.","CGMS1077030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2021-04-07 11:46:29-03","UFMS","CGMS","39375","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"M.O. Córdova; J.A.Rotta; T.G. Freitas; G.A. Damasceno-Junior","36","2012","10","16","Brasil","Mato Grosso do Sul","Corumbá","Fazenda São Bento. Sub-região do Abobral.","-57.0027778","-19.5080556","-57,0027778","-19,5080556","101","101","Flor esverdeada. Fruto imaturo. Inflorêscencia cimosa. Habitat: Capão. Habito: Árvore. 2,5m de altura.","CGMS1068757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2021-04-07 11:46:29-03","UFMS","CGMS","11397","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral","2008","05","08","U.M. Resende","1504","1998","08","30","Brasil","Mato Grosso do Sul","Rio Negro","Rio do Peixe. C04.","-53.4233334","-18.2477777","-53,4233334","-18,2477777",NA,NA,"Flores alvas. Habitat: Solo rochoso. Habito: Árvore.","CGMS1040718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2021-04-07 11:46:29-03","UFMS","CGMS","14463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","A. Pott","2006","02","17","A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12219","2004","11","08","Brasil","Mato Grosso do Sul","Costa Rica","Beira do Rio Sucuriú, próximo à foz do Córrego Mimoso, Fazenda Mimoso.","-52.9944444","-19.0575","-52,9944444","-19,0575","460","460","Flor ausente. Fruto vermelho-escuro. Fruto saboroso. Habitat: Floresta ripária paludosa. Solo hidromórfico preto. Relevo vale amplo. Habito: Árvore. Esparsa. 7,00 m de altura.","CGMS1043938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2021-04-07 11:46:29-03","UFMS","CGMS","37708","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","A. Pott; V.J. Pott.","10931","2003","03","28","Brasil","Mato Grosso do Sul","Corumbá","Lagoa Gaíva, Pantanal, próximo a fronteira Brasil/Bolívia.","-57.6666667","-17.8463889","-57,6666667","-17,8463889","110","110","Flor ausente. Duplicata UFMG. Habitat: Floresta de galeria. Solo areia grossa. Relevo plano convexo. Habito: Arbusto. Esparsa. 2,00m de altura.","CGMS1067125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2021-04-07 11:46:29-03","UFMS","CGMS","38517","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral",NA,NA,NA,"A. Pott; V.J. Pott; G. Hatschbach; J. Silva; A.C.M. Cristaldo","10579","2002","11","10","Brasil","Mato Grosso do Sul","Porto Murtinho","Córrego Seco. Fazenda Boa Vista. Estrada MS-382. 61 Km oeste de Bonito.","-56.95","-21.0588889","-56,95","-21,0588889",NA,NA,"Botão branco. Habitat: Vegetação secundário. Relevo planície. Habito: Arbusto. Ocasional.","CGMS1067905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2021-04-07 11:46:29-03","UFMS","CGMS","6481","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","218","1998","10","16","Brasil","Mato Grosso do Sul","Mato Grosso do Sul","Margem do Rio Paraná, a jusante da barragem.","-53.0430555","-22.5177778","-53,0430555","-22,5177778","195","195","Frutos verdes. Habitat: Mata de galeria. Habito: 3,00m de altura.","CGMS1015222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2021-04-07 11:46:29-03","UFMS","CGMS","3273","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","G.M. Barroso; L.A. Soares- Silva.","2000",NA,NA,"U.M. Resende","186","1990","09","14","Brasil","Mato Grosso do Sul","Aquidauana","Estrada da ponte de ferro.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Flor branca. Inflorescência em botão. Folhas tenras. Habitat: Solo seco arenoso. Terrestre. Habito: Árvore. 3,00 a 4,00m de altura.","CGMS1015227",NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"927","2021-04-07 11:46:29-03","UFMS","CGMS","63550","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","L.H.S. Silva","2004",NA,NA,"G. Hatschbach; M. Hatschbach; E. Barbosa","76500","2003","10","18","Brasil","Mato Grosso do Sul","Bela Vista","Estrada entre a Rodovia BR-060 e Santo Antônio.","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,"Flor alva. Habitat: Margem do rio. Habito: Árvore. 5 m de altura.","CGMS1096518",NA,NA,NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA
"928","2021-04-07 11:46:29-03","UFMS","CGMS","11268","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","U.M. Resende","1609","1998","09","04","Brasil","Mato Grosso do Sul","Bonito","Margem do rio Mutum (ponte). Estrada Bonito-Campo Grande.","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Flores alvas perfumadas. Habitat: Área de transição, Mata, Brejo. Habito: Árvore. 2,00m de altura.","CGMS1040589",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"929","2021-04-07 11:46:29-03","UFMS","CGMS","11469","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","G.A. Damasceno-Junior","1638","1998","09","05","Brasil","Mato Grosso do Sul","Bonito","Rancho Tucano.","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Flor alva. Habitat: Mata ciliar. Habito: Árvore.","CGMS1040788",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"930","2021-04-07 11:46:29-03","UFMS","CGMS","10113","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","D. Villarroel","2013","02","18","A. Sciamarelli; S.M. Silva","904","2001","08","03","Brasil","Mato Grosso do Sul","Caarapó","Fazenda 'VR' (Rancho Verde).","-54.8222007751465","-22.6341991424561",NA,NA,NA,NA,"Botões verde-claro. 21K 0721766 UTM 7505777 Habitat: Beira da mata. Habito: Árvore. 4,00m de altura.","CGMS1039398",NA,NA,NA,NA,NA,NA,NA,NA,"38411","auto",NA,NA,NA,NA,NA
"931","2021-04-07 11:46:29-03","UFMS","CGMS","5023","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral","2008","05","05","C.A. Conceição",NA,"1992","10","28","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Rio Vermelho.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"CGMS1015226",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"932","2021-04-07 11:46:29-03","UFMS","CGMS","11019","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral",NA,NA,NA,"R.S. de Arruda","34","1999","12","06","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Sagrado.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"21K 0493103 UTM 7847606 - CAP. 34. Habitat: Solo arenoso. Habito: Arbusto.","CGMS1040330",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"933","2021-04-07 11:46:29-03","UFMS","CGMS","5128","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","U.M. Resende","1996","11","25","Equipe fitossociologia Pantanal.",NA,"1992","08","13","Brasil","Mato Grosso do Sul","Corumbá","Mata ciliar. Miranda. B.E.P./UFMS.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Flor alva. Filotaxia oposta. Habitat: Solo arenoso fértil. Habito: Árvore.","CGMS1015224",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"934","2021-04-07 11:46:29-03","UFMS","CGMS","10314","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral",NA,NA,NA,"R.S. de Arruda","342","1996","10","12","Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda e Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Com frutos. CAP. 38","CGMS1039602",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
