"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount"
"51","2008-05-27 22:02:00-03","MO","MOBOT","1308304","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M. Harley (HUEFS)","Elsa M. Zardini|Isabelino Chaparro","Zardini 49450","1998","10","31","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.",NA,NA,NA,"Benth.",NA,"-55.47888","-23.99416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1159",NA,"4"
"52","2013-10-15 12:50:00-03","MO","MOBOT","1407694","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M. Harley (HUEFS)","Elsa M. Zardini|S. Ramírez B.","Zardini 51133","1999","9","22","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú.",NA,NA,NA,"Benth.",NA,"-55.28","-24.1836111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1177",NA,"4"
"53","2013-10-15 12:50:00-03","MO","MOBOT","1409740","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M. Harley (K)","Elsa M. Zardini|S. Ramírez B.","Zardini 51006","1999","9","22","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú.",NA,NA,NA,"Benth.",NA,"-55.28","-24.1836111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1177",NA,"1"
"54","2008-05-27 22:02:00-03","MO","MOBOT","1411721","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M. Harley (HUEFS)","Elsa M. Zardini|S. Ramírez B.","Zardini 51507","1999","9","25","South America","Paraguay","Canindeyú","Mbaracayú, Natural Reserve administered by Fundación Moisés Bertoni: Ñandurokai. Cerrado scrub and cerrado forest on red sandy soil.",NA,NA,NA,"Benth.",NA,"-55.47972","-23.99972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1180",NA,"4"
"55","2018-05-17 05:28:00-03","MO","MOBOT","2247513","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Crespo, S., XI-","María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2222","2000","9","22","South America","Argentina","Misiones","Loreto, alrededores de las ruinas",NA,NA,NA,"Benth.","Candelaria","-55.53333","-27.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA
"56","2018-05-17 05:28:00-03","MO","MOBOT","2247564","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","S. Crespo","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 2228","1997","4","30","South America","Argentina","Misiones","Ruta Prov. 3, 8 km de la Ruta Nac. 12, 2 km camino a Cerro Corá",NA,NA,NA,"Benth.","Candelaria","-55.61666","-27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2018-05-17 05:29:00-03","MO","MOBOT","2408706","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Crespo, S.","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5804","1996","4","23","South America","Argentina","Corrientes","Ruta Prov. 40, 2 km después de la entrada a Garruchos al S",NA,NA,NA,"Benth.","Santo Tomé","-55.68333","-28.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA
"58","2009-07-09 17:05:00-03","MO","MOBOT","2457313","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Epling, C. C.","Gert G. Hatschbach","Hatschbach 2782","1952","9","13","South America","Brazil","Paraná","Tibagi. Fda. Mte. Alegre, Harmonia",NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","2911444","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"G.J. Schwarz","Schwarz 4834","1947",NA,NA,"South America","Argentina","Misiones","Santo Pipó",NA,NA,NA,"Benth.","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2010-03-01 19:04:00-03","MO","MOBOT","2911527","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","J. Fernández Casas, IX.","F. Javier Fernández Casas|J. Molero","Fernández Casas 3864","1980",NA,NA,"South America","Paraguay","Caaguazú","entre Yhú y San blas, en matorral seco sobre suelo arenoso y suelto",NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2012-04-25 11:40:00-03","MO","MOBOT","2911581","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","G. Hatschbach 2/85","Gert G. Hatschbach|R. Kummrow","Hatschbach 48486","1984","10","15","South America","Brazil",NA,"Amambai, rod. p/ Ponta porá, Mato Grosso do Sul",NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"62","2012-04-17 11:49:00-03","MO","MOBOT","2912680","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Carl Epling","Per Dusén","Dusén 1212a","1914","10","19","South America","Brazil","Paraná","Turma n. 23, in campo graminoso",NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,"1"
"63","2016-11-15 05:15:00-02","MO","MOBOT","2912816","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"Antonio C. Krapovickas","Krapovickas 15149","1969",NA,NA,"South America","Argentina","Misiones","9km al NW de Concepión de la Sierra",NA,NA,NA,"Benth.","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2009-07-17 07:39:00-03","MO","MOBOT","2912839","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"Émile Hassler","Hassler 4547",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","2913004","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","D. Brunner","FLORENTIN","FLORENTIN 1387","1993",NA,NA,"South America","Paraguay",NA,"P.N. Ybycui. limite centro norte del Parque. Lugar abierto. Vegetación con fisionomia de cerrado. Roquedal. limita con bosque y estero.",NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","2913095","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","C. Epling","Erik L. Ekman","Ekman 1846","1907",NA,NA,"South America","Argentina","Misiones","Posadas Bonpland, in ruderatis",NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2014-05-21 08:28:00-03","MO","MOBOT","451945","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M. Harley (HUEFS)","Teodoro Rojas","Rojas 6294","1933","9",NA,"South America","Paraguay","Amambay","Estrella.",NA,NA,NA,"Benth.",NA,"-56.3333333","-22.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"68","2020-06-15 15:30:48-03","UNESP-RC","HRCB","46874","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Pivetta","Pivetta",NA,"1956",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva perene, flor roxa",NA,"Benth.","Vale Veneto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","100",NA,NA,NA
"69","2020-06-15 15:30:48-03","UNESP-RC","HRCB","46875","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Pivetta","Fr. Daniel",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva perene, flor roxo-azulado",NA,"Benth.","Vale Veneto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","80",NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","2059464","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"G. Hatschbach","2782","1952","9","13","South America","Brazil","Paraná","Mun. Tibagi, Fda. Monte-Alegre; Harmonia.",NA,NA,"US02819603","Benth.",NA,NA,NA,"US02819603_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2020-09-12 05:00:02-03","US","US","2249757","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"L. Smith & R. M. Klein","11919","1957","2","28","South America","Brazil","Santa Catarina","Mun. Capinzal: campo, 7 km southeast of Capinzal.",NA,NA,"US02819602","Benth.",NA,NA,NA,"US02819602_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"500","600",NA,NA,"1"
"72","2020-09-12 05:00:02-03","US","US","2102261","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"B. Rambo S. J.","51962","1952","1","30","South America","Brazil","Rio Grande do Sul","Brasilia, RGS.",NA,NA,"US02819604","Benth.",NA,NA,NA,"US02819604_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"73","2020-09-12 05:00:02-03","US","US","3044566","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"G. Hatschbach & R. Kummrow","48486","1984","10","15","South America - Neotropics","Brazil","Mato Grosso do Sul","Amambai, rod. p/ Ponta Porã.",NA,NA,"US02819599","Benth.",NA,NA,NA,"US02819599_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"74","2020-09-12 05:00:02-03","US","US","2706813","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"G. Hatschbach","27120","1971","10","17","South America","Brazil","Paraná","Rio Pelame (mun.Senges).",NA,NA,"US02819600","Benth.",NA,NA,NA,"US02819600_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"75","2020-09-12 05:00:02-03","US","US","1157071","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"K. Fiebrig","846","1903","2","3","South America","Paraguay",NA,"Links vom Piribebuy und südlich von Tobati. Serrania nordlich vom Tal des Y-agui-guazú.",NA,NA,"US02819606","Benth.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"76","2020-09-12 05:00:02-03","US","US","1340103","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"G. Jönsson","1212a","1914","10","19","South America","Brazil","Paraná","Desvio Ribas, Turma N.23, in campos.",NA,NA,"US02819605","Benth.",NA,NA,NA,"US02819605_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2369563","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"L. De Azevedo","2","1960","12","27","South America - Neotropics","Brazil","São Paulo","Proc. estado de S.Paulo; estrada S.Paulo-Itapetininga; cabeceira do Ribeirao dos Fragas.",NA,NA,"US02819601","Benth.",NA,"-47.9","-23.35","US02819601_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"78","2019-12-09 17:30:04-03","UFPR","EFC","5252","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"Lima, R.X.","382","1995","11","07",NA,"Brasil","Paraná",NA,NA,"Erva com 50cm de altura. Utilizada como tempero na medicina popular. __COMMOM_NAME__: Alfavaquinha","EFC005252","Benth.","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"79","2019-10-07 09:16:29-03","UEFS","HUEFS","188003","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"Schinini, A.","36808","2006","10","26",NA,"Argentina","Corrientes","Arroyo Chimiray.",NA,NA,"HUEFS0188003","Benth.","Santo Tomé","-55.701667","-28.152222","HUEFS0188003","55W42'6''","28S9'8''","Asteranae",NA,NA,NA,NA,NA,"75","75",NA,NA,NA
"80","2019-10-07 09:16:29-03","UEFS","HUEFS","71855","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"Schinini, A.","20493","1980","08","20",NA,"Argentina","Amambay","Cnia. Yvypyté, aeropuerto",NA,NA,"HUEFS0071855","Benth.",NA,"-56","-23","HUEFS0071855","56W","23S","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-07 09:16:29-03","UEFS","HUEFS","92131","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M.Harley","Zardini, E.M.","46814","1997","05","27",NA,"Paraguai",NA,"San Pedro. Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero.",NA,"Cerrado.","HUEFS0092131","Benth.",NA,"-56.211389","-23.796111","HUEFS0092131","56W12'41''","23S47'46''","Asteranae","2005","03",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-07 09:16:29-03","UEFS","HUEFS","93430","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M.Harley","Rojas, T.","6294","1933","09",NA,NA,"Paraguai",NA,"Amambay. Estrella.",NA,"Campo cerrado.","HUEFS0093430","Benth.",NA,"-56.333333","-22.333333","HUEFS0093430","56W20'","22S20'","Asteranae","2006","01",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-07 09:16:29-03","UEFS","HUEFS","93435","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M.Harley","Zardini, E.M.","43590","1995","08","24",NA,"Paraguai",NA,"San Pedro. Yaguareté forest (Sustainable Forest Systems Site). Around aserradero. North side.",NA,"Cerrado scrub on red, sandy soil.","HUEFS0093435","Benth.",NA,"-56.211389","-23.796111","HUEFS0093435","56W12'41''","23S47'46''","Asteranae","2006","01",NA,NA,NA,"210","210",NA,NA,NA
"84","2019-10-07 09:16:29-03","UEFS","HUEFS","93464","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M.Harley","Zardini, E.M.","48359","1998","03","12",NA,"Paraguai",NA,"San Pedro, Yaquarete Forest (Sustainable Forest Systems Site) around aserradero.",NA,"Cerrado scrub and cerrado forest","HUEFS0093464","Benth.",NA,"-56.211389","-23.796111","HUEFS0093464","56W12'41''","23S47'46''","Asteranae","2005","12",NA,NA,NA,"210","210",NA,NA,NA
"85","2019-10-07 09:16:29-03","UEFS","HUEFS","93659","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M.Harley","Zardini, E.M.","49450","1998","10","31",NA,"Paraguai",NA,"Canindeyú. Mbaracaryú Natural Reserve, administered by Fundacion Moisés Bertoni.",NA,"Cerrado scrub.","HUEFS0093659","Benth.",NA,"-55.478889","-23.994167","HUEFS0093659","55W28'44''","23S59'39''","Asteranae","2006","01",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-07 09:16:29-03","UEFS","HUEFS","94958","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M.Harley","Zardini, E.M.","51133","1999","09","22",NA,"Paraguai",NA,"Canendiyú. Mbaracayú Natural Reserve administered by Fundación moisés Bertoni: Aguará Ñú.",NA,"Cerrado scrub on red sandy soil.","HUEFS0094958","Benth.",NA,"-55.28","-24.183611","HUEFS0094958","55W16'48''","24S11'1''","Asteranae","2006","02",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-07 09:16:29-03","UEFS","HUEFS","94959","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M.Harley","Zardini, E.M.","51135","1999","09","22",NA,"Paraguai",NA,"Canendiyú. Mbaracayú Natural Reserve administered by Fundación moisés Bertoni: Aguará Ñú.",NA,"Cerrado scrub on red sandy soil.","HUEFS0094959","Benth.",NA,"-55.28","-24.183611","HUEFS0094959","55W16'48''","24S11'1''","Asteranae","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-07 09:16:29-03","UEFS","HUEFS","95005","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","R.M.Harley","Zardini, E.M.","51507","1999","09","25",NA,"Paraguai",NA,"Canendiyú. Mbaracayú Natural Reserve administered by Fundación moisés Bertoni: Ñandurokai.",NA,"Cerrado scrub and cerrado forest on red sandy soil.","HUEFS0095005","Benth.",NA,"-55.479722","-23.999722","HUEFS0095005","55W28'47''","23S59'59''","Asteranae","2006","02",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-09-04 18:45:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"90","2015-03-07 08:49:10-03","F","FMNH-SEEDPLANTS","V0171253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0171253F",NA,NA,"-58.1689","-23.2025","V0171253F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-03-07 08:49:10-03","F","FMNH-SEEDPLANTS","V0171254F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0171254F",NA,NA,"-58.1689","-23.2025","V0171254F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-10 11:38:41-03","UNILA","EVB","1187","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Hatschbach, G.","Buttura, E.","711","1981","10","12",NA,"Paraguai","Alto Parana",NA,NA,NA,"EVB001187","Benth.","Hernandarias",NA,NA,"EVB001187",NA,NA,NA,"1983","09","28",NA,NA,NA,NA,NA,NA,NA
"93","2019-11-01 15:01:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"Morhy, L","13","1972","02","15","Southern America","Brasil","Distrito Federal","Estação Biológica - UnB",NA,"Flor lilás. Planta do cerrado, cultivada pelo coletor",NA,"Benth.","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"94","2019-11-01 15:01:49-03","UnB","UB","92341","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Incógnito","Morhy, L","7","1970",NA,NA,"Southern America","Brasil","Distrito Federal","Estação Experimental da Biologia-Universidade de Brasília",NA,NA,NA,"Benth.","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"95","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","in prov. S. Pauli",NA,"teste Benth",NA,"Benth.",NA,NA,NA,"P08P1N0014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"habitat in Brasilia meridionali",NA,NA,NA,"Benth.",NA,NA,NA,"P08P1N0014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-08 12:42:50-03","UFRGS","ICN","019167","S","Plantae","Dicotyledon",NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","de Albuquerque, UP","Irmão Augusto","s.n.","1942","02","18","América do Sul","Brasil","RS",NA,NA,NA,NA,"Benth.","Sarandi","-52.9230995178223","-27.9438991546631",NA,NA,NA,NA,"1996","03","21","20705","auto",NA,NA,NA,NA,NA
"98","2019-11-21 10:07:15-03","IBt","SP","15453","S","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Epling, C","Loefgren, A","CGG189","1887","09","25",NA,"Brasil","São Paulo",NA,NA,NA,"SP032573","Benth.","Itapetininga","-48.0499992370605","-23.5900001525879","SP032573",NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA
"99","2014-09-23 10:58:05-03","G","G","G00435747","S","Plantae",NA,NA,"Lamiaceae","Ocimum","nudicaule","Ocimum nudicaule","Paton, A. J. & R. M. Harley","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00435747","Benth.",NA,"-53.08982","-10.77311",NA,"-53.08982","-10.77311",NA,"2007","01","01",NA,NA,NA,NA,NA,"ISOTYPUS of Ocimum nudicaule Benth.",NA
