"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"99","2020-12-21 16:20:26-03","MBM","MBM","236852","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Cordeiro, J.; Pereira, A.M.S.; Pereira, A.M.S.","1999","04","27","Brazil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM236852","MBM236852",NA,NA,NA,NA,"1529","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:20:24-03","MBM","MBM","15082","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Pereira, E.","Pereira, E.","1963","06","13","Brazil","Rio de Janeiro","Itatiaia","Serra do Itatiaia, Estrada p/ Agulhas Nefras, próx. a Registro","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM015082","MBM015082",NA,NA,NA,NA,"7611","Southern America",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:20:26-03","MBM","MBM","160005","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.","1992","11","19","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM160005","MBM160005",NA,NA,NA,NA,"946","Southern America",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"102","2020-12-21 16:20:26-03","MBM","MBM","232825","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Santos, E.P.","Santos, E.P.; et al.; et al.","1996","11","23","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM232825","MBM232825",NA,NA,NA,NA,"283","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"103","2020-12-21 16:20:26-03","MBM","MBM","183510","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Silva, J.M.; Poliquesi, C.B.; Deodato, F.; Poliquesi, C.B.; Deodato, F.","1995","09","15","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM183510","MBM183510",NA,NA,NA,NA,"150","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"104","2020-12-21 16:20:26-03","MBM","MBM","301143","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Scheer, M.B.","Mocochinski, A.Y.; et al.; et al.","2003","06","09","Brazil","Paraná","Morretes","Morro dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM301143","MBM301143",NA,NA,NA,NA,"171","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"105","2020-12-21 16:20:24-03","MBM","MBM","15900","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1970","11","13","Brazil","Paraná","Morretes","Serra Marumbi, Pico Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM015900","MBM015900",NA,NA,NA,NA,"25388","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"106","2020-12-21 16:20:26-03","MBM","MBM","22628","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1972","07","11","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM022628","MBM022628",NA,NA,NA,NA,"29797","Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"107","2020-12-21 16:20:26-03","MBM","MBM","2023","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Smith, S.F.; L.B.","Hatschbach, G.","1966","11","17","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM002023","MBM002023",NA,NA,NA,NA,"15079","Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:20:26-03","MBM","MBM","68593","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1980","11","04","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM068593",NA,NA,NA,NA,NA,"43262","Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"109","2020-12-21 16:20:26-03","MBM","MBM","76149","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Oliveira, P.I.","1982","06","28","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM076149","MBM076149",NA,NA,NA,NA,"564","Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"110","2020-12-21 16:20:26-03","MBM","MBM","384288","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Cordeiro, J.","Dunaiski Jr.; A.; Amaral, W.; Amaral, W.","2006","04","21","Brazil","Paraná","São José dos Pinhais","Cunhãy","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM384288","MBM384288","2012",NA,NA,"Arbusto com frutos laranjas.","3042","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:20:26-03","MBM","MBM","43565","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1975","02","05","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM043565","MBM043565",NA,NA,NA,NA,"34911","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:20:26-03","MBM","MBM","45985","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Okano, R.M.C.","Hatschbach, G.","1952","11","02","Brazil","Paraná","São José dos Pinhais","Vossoroca","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM045985","MBM045985",NA,NA,NA,NA,"2287","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:20:26-03","MBM","MBM","74481","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Kummrow, R.","1982","11","11","Brazil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM074481","MBM074481",NA,NA,NA,NA,"2086","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:20:26-03","MBM","MBM","260526","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Ribas, O.S.; Barboza, E.; Silva, P.R.; Barboza, E.; Silva, P.R.","2001","04","28","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM260526","MBM260526",NA,NA,NA,NA,"3535","Southern America",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:20:31-03","MBM","MBM","427553","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Brotto, M.L.","Schwirkowski, P.","2015","08","15","Brazil","Santa Catarina","São Bento do Sul",NA,"-49.216667","-26.292778","-49.216667","-26.292778","948","948","MBM427553",NA,"2020","04","24","Fragmento Floresta Ombrófila Mista em meio a campo de altitutude.","1180","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:20:31-03","MBM","MBM","427553","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Brotto, M.L.","Schwirkowski, P.","2015","08","15","Brazil","Santa Catarina","São Bento do Sul",NA,"-49.216667","-26.292778","-49.216667","-26.292778","948","948","MBM427553",NA,"2020","04","24","Fragmento de Floresta Ombrófila Mistaem meio a campo de altitude.","1180","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:20:31-03","MBM","MBM","180787","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Brotto, M.L.","Hatschbach, G.","1970","11","13","Brazil","Paraná","Morretes","Serra do Marumbi, Pico Olimpo","-48.834400177002","-25.476900100708",NA,NA,"1500","1500","MBM180787",NA,"2020","04","30","Arbusto 2m, flor creme esverdeada. Matinha nebular.; Arbusto 2m, flor creme-esverdeada.; Matinha nebular.","25388","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:20:31-03","MBM","MBM","377114","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Brotto, M.L.","Lozano, E.D.; Selusniaki, M.; Vashchenko, Y.; Selusniaki, M.; Vashchenko, Y.","2011","04","30","Brazil","Paraná","Campina Grande do Sul","Morro Getúlio","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM377114","MBM377114","2020","02","19","Arbusto, 1 m, flores creme.; Campo úmido.","569","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"119","2015-09-05 10:59:38-03","MNHN","RECOLNAT_MNHN_P","P05556063","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Lindeman, J.C.|Haas, J.H.","1967","4","16","Brasil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia.",NA,NA,NA,NA,NA,NA,"P05556063","P05556063_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05556063' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"5146",NA,NA
"120","2015-09-05 10:59:38-03","MNHN","RECOLNAT_MNHN_P","P05556064","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1957","10","17","Brésil","Santa Catarina",NA,"Santa Catarina - Brasil. Morro do Iquererim, Campo Alegre. Altit. 900 m.","-49.26556","-26.1925",NA,NA,NA,NA,"P05556064",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05556064' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"5169",NA,NA
"121","2015-09-05 10:42:00-03","MNHN","RECOLNAT_MNHN_P","P05584978","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","9","7","Brasil","Santa Catarina",NA,"Serra da Boa Vista, São José.",NA,NA,NA,NA,"1000",NA,"P05584978","P05584978_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584978' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"9855",NA,NA
"122","2015-09-05 10:42:00-03","MNHN","RECOLNAT_MNHN_P","P05584981","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","9","7","Brasil","Santa Catarina",NA,"São José, Serra da Boa Vista",NA,NA,NA,NA,"1000",NA,"P05584981","P05584981_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584981' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"9855",NA,NA
"123","2015-09-05 10:44:28-03","MNHN","RECOLNAT_MNHN_P","P05585024","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Hatschbach, G.","1967","10","5","Brasil","Paraná","Campina Grande do Sul","Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"1950",NA,"P05585024","P05585024_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585024' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"55154","auto",NA,NA,"17326",NA,NA
"124","2015-09-05 10:42:02-03","MNHN","RECOLNAT_MNHN_P","P05585026","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Hatschbach, G.","1966","10","12","Brasil","Paraná","São José dos Pinhais","Col. Sto. Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"P05585026","P05585026_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585026' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"45291","auto",NA,NA,"14840",NA,NA
"125","2015-09-05 10:42:01-03","MNHN","RECOLNAT_MNHN_P","P05584988","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Hatschbach, G.","1966","10","12","Brasil","Paraná","São José dos Pinhais","Col. Sto. Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"P05584988","P05584988_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584988' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"45291","auto",NA,NA,"14840",NA,NA
"126","2015-09-05 10:42:01-03","MNHN","RECOLNAT_MNHN_P","P05584996","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Smith, L.B.|Klein, R.","1956","11","12","Brasil","Santa Catarina","Ibirama","Denseli forest high morro, Horto Florestal.","-49.5177993774414","-27.0569000244141",NA,NA,"450","700","P05584996","P05584996_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584996' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"18533","auto",NA,NA,"7558",NA,NA
"127","2015-09-05 10:42:02-03","MNHN","RECOLNAT_MNHN_P","P05585030","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Klein, R.","1956","6","15","Brasil","Santa Catarina","Ibirama","Horto Florestal do I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,"700","P05585030","P05585030_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585030' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"18533","auto",NA,NA,"2100",NA,NA
"128","2015-09-05 10:44:28-03","MNHN","RECOLNAT_MNHN_P","P05585031","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Klein, R.M.","1956","6","15","Brasil","Santa Catarina","Ibirama","Horto Florestal do I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"700",NA,"P05585031","P05585031_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585031' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"18533","auto",NA,NA,"2100",NA,NA
"129","2015-09-05 10:42:01-03","MNHN","RECOLNAT_MNHN_P","P05584995","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Smith, L.B.|Klein, R.","1956","11","12","Brasil","Santa Catarina","Ibirama","Horto Florestal, Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"450","700","P05584995","P05584995_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584995' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"18533","auto",NA,NA,"7558",NA,NA
"130","2015-09-05 10:44:28-03","MNHN","RECOLNAT_MNHN_P","P05585037","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1961","3","23","Brasil","Santa Catarina","São Francisco do Sul","Monte Crista, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,"950","P05585037","P05585037_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585037' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10870",NA,NA
"131","2015-09-05 10:42:00-03","MNHN","RECOLNAT_MNHN_P","P05584982","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","10","8","Brasil","Santa Catarina","São Francisco do Sul","Monte Crista, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"900",NA,"P05584982","P05584982_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584982' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10112",NA,NA
"132","2015-09-05 10:44:28-03","MNHN","RECOLNAT_MNHN_P","P05585036","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1961","3","23","Brasil","Santa Catarina","São Francisco do Sul","Monte Crista, Garuva.","-48.6380996704102","-26.2432994842529",NA,NA,"950",NA,"P05585036","P05585036_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585036' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10870",NA,NA
"133","2015-09-05 10:41:19-03","MNHN","RECOLNAT_MNHN_P","P05584966","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","10","8","Brasil","Santa Catarina","São Francisco do Sul","Monte Crista, Guaruva","-48.6380996704102","-26.2432994842529",NA,NA,"900",NA,"P05584966","P05584966_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584966' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10112",NA,NA
"134","2015-09-05 10:42:01-03","MNHN","RECOLNAT_MNHN_P","P05584997","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","2","4","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,"1300",NA,"P05584997","P05584997_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584997' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10353",NA,NA
"135","2015-09-05 10:42:01-03","MNHN","RECOLNAT_MNHN_P","P05585000","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","11","4","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,NA,"1300","P05585000","P05585000_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585000' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10352",NA,NA
"136","2015-09-05 10:42:01-03","MNHN","RECOLNAT_MNHN_P","P05584999","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","2","4","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,"1300",NA,"P05584999","P05584999_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584999' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10352",NA,NA
"137","2015-09-05 10:42:00-03","MNHN","RECOLNAT_MNHN_P","P05584977","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","11","4","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529",NA,NA,"1300",NA,"P05584977","P05584977_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584977' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10353",NA,NA
"138","2015-09-05 10:42:02-03","MNHN","RECOLNAT_MNHN_P","P05585027","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","12","21","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529",NA,NA,"1200",NA,"P05585027","P05585027_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585027' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10480",NA,NA
"139","2015-09-05 10:42:01-03","MNHN","RECOLNAT_MNHN_P","P05584994","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1961","3","24","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529",NA,NA,"1200",NA,"P05584994","P05584994_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584994' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"23627","auto",NA,NA,"10925",NA,NA
"140","2015-09-05 10:44:28-03","MNHN","RECOLNAT_MNHN_P","P05585025","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1958","1","10","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1300",NA,"P05585025","P05585025_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585025' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"37493","auto",NA,NA,"6116",NA,NA
"141","2015-09-05 10:42:00-03","MNHN","RECOLNAT_MNHN_P","P05584979","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Smith, L.B.|Klein, R.M.","1956","11","8","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1500","P05584979","P05584979_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584979' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"37493","auto",NA,NA,"7393",NA,NA
"142","2015-09-05 10:42:00-03","MNHN","RECOLNAT_MNHN_P","P05584980","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1958","1","10","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim.","-49.2655982971191","-26.1924991607666",NA,NA,"1300",NA,"P05584980","P05584980_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584980' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"37493","auto",NA,NA,"6116",NA,NA
"143","2015-09-05 10:44:28-03","MNHN","RECOLNAT_MNHN_P","P05585023","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Hatschbach, G.","1966","11","7","Brasil","Paraná","Quatro Barras","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"P05585023","P05585023_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585023' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"17116","auto",NA,NA,"15079",NA,NA
"144","2015-09-05 10:42:02-03","MNHN","RECOLNAT_MNHN_P","P05585029","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","12","27","Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista","-49.0217018127441","-27.6725006103516",NA,NA,"800",NA,"P05585029","P05585029_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585029' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"17361","auto",NA,NA,"10632",NA,NA
"145","2015-09-05 10:44:28-03","MNHN","RECOLNAT_MNHN_P","P05585034","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","10","13","Brasil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1000",NA,"P05585034","P05585034_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05585034' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"12814","auto",NA,NA,"10137",NA,NA
"146","2015-09-05 10:42:01-03","MNHN","RECOLNAT_MNHN_P","P05584998","PreservedSpecimen",NA,"Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Reitz|Klein","1960","11","10","Brasil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1000",NA,"P05584998","P05584998_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05584998' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,"12814","auto",NA,NA,"10374",NA,NA
