"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"1226","2019-06-28 16:52:40-03","IAC","IAC","36440","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","G.F. Árbocz","G.F. Árbocz","1060","1994","12","02","Brasil","Santa Catarina","Novo Horizonte","Margem da estrada para Chapecó","-49.2208","-26.4444","-49.2208","-26.4444",NA,NA,"fruto comCasca tipo cortiça lisa e clara comMancha ferrugínea",NA,NA,"1994","12","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2019-01-25 15:35:34-02","IAC","IAC","41282","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","uvalha","Eugenia uvalha","Cambess.","F.C. Hoehne","O. Handro","s/nº","1983","10","01","Brasil","São Paulo","São Paulo","nativa no Jardim Botânico","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,"1983","10","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2020-07-23 12:15:51-03","CEPLAC","CEPEC","34513","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,"M. Sobral","B. A. S. Pereira","795","1983","09","26","Brasil","Distrito Federal","BRASÍLIA","Reserva Ecologica do IBGE. Chácara no. 1.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,"30/03/1987",NA,NA,NA
"1229","2020-07-23 12:15:51-03","CEPLAC","CEPEC","51066","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,"M. Sobral","Neves e Barbosa",NA,"1997","03","04","Brasil","São Paulo","GUAREI","Sarandi, abrigo sob rocha sarandi.","-48.233333","-23.333333","48W14'","23S20'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"1230","2020-07-23 12:15:51-03","CEPLAC","CEPEC","115207","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,"M. Sobral","W. Mantovani","1173","1980","10","15","Brasil","São Paulo","MOGI GUAÇÚ","Martinho Prado. Reserva Biológica da Faz. Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,"30/12/1992",NA,NA,NA
"1231","2020-02-17 11:30:03-03","UEG","HUEG","11142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, J.E.Q.","Faria, J.E.Q.","3062","2012","11","23","Brasil","Minas Gerais","Itamonte","FIm da estrada do Bairro rural Colina para o topo do morro, mo local chamado Flor das Águas.","-44.765278","-22.292222","-44.765278","-22.292222","1776","1776","Árvore ca. 9m de altura, caule cinza soltando placas, fruto imaturo verde.; Floresta antropizada ao lado de eucaliptal.","HUEG011142",NA,"2012","11",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-02-17 11:30:03-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Saddi, N.; Koyama, T.M.","Ferreira, M.B.; Faria, J.E.Q.","1007","2010","12","14","Brasil","São Paulo","Botucatu","Estância santa Catarina, próximo à cidade","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arbusto ca. de 1 m de altura, fruto imaturo verde e rugoso, caule acinzentado rugoso a escamoso (Material para DNA); Cerrado sensu stricto antropizado",NA,NA,"1984","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1233","2020-02-17 11:30:03-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Incógnito; Incógnito","Kirkbride, M.C.G.; Faria, J.E.Q.","1009","2010","12","14","Brasil","São Paulo","Botucatu","Estância santa Catarina, próximo à cidade","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arbusto ca. de 1 m de altura, fruto imaturo verde e liso, caule acinzentado rugoso a escamoso (Material para DNA); Cerrado sensu stricto antropizado",NA,NA,"2010","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1234","2020-02-17 11:30:03-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Saddi, N.; Mickel, J.T.","Kirkbride, M.C.G.; Faria, J.E.Q.","1008","2010","12","14","Brasil","São Paulo","Botucatu","Estância santa Catarina, próximo à cidade","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arbusto ca. de 1 m de altura, caule acinzentado rugoso a escamoso, flores velhas e botões com pilosidade acinzentada (Material para DNA); Cerrado sensu stricto antropizado",NA,NA,"1984","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1235","2020-02-17 11:30:03-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Barneby, R.; Bittrich, V.","Kirkbride Junior, J.H.; Faria, J.E.Q.","1014","2010","12","14","Brasil","São Paulo","Botucatu","Estância santa Catarina, próximo à cidade","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arbusto ca. 1,5 m de altura, frutos imaturos verdes pouco rugosos (Material para DNA); Cerrado sensu stricto antropizado",NA,NA,"2000","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1236","2020-02-17 11:30:03-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Ratter, J.A.; Incógnito","Magalhães, M.; Faria, J.E.Q.","1012","2010","12","14","Brasil","São Paulo","Botucatu","Estância santa Catarina, próximo à cidade","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arbusto ca. 1,5 m de altura, frutos imaturos verdes pouco rugosos e maduros amarelos, sabor ácido, 1-2 sementes por fruto, embrião creme com cotilédones livres (Material para DNA); Cerrado sensu stricto antropizado",NA,NA,"1989","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1237","2020-02-17 11:30:03-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Wurdack, J.J.; Bittrich, V.","Kirkbride, M.C.G.; Faria, J.E.Q.","1010","2010","12","14","Brasil","São Paulo","Botucatu","Estância santa Catarina, próximo à cidade","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arbusto ca. de 1 m de altura, botão floral com pilosidade acinzentada, caule acinzentado rugoso a escamoso (Material para DNA); Cerrado sensu stricto antropizado",NA,NA,"2000","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1238","2020-02-17 11:30:03-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Incógnito; Incógnito","Magalhães, M.; Faria, J.E.Q.","1011","2010","12","14","Brasil","São Paulo","Botucatu","Estância santa Catarina, próximo à cidade","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arbusto ca. 1,5 m de altura, frutos imaturos verdes e rugosos (Material para DNA); Cerrado sensu stricto antropizado",NA,NA,"2010","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1239","2019-04-02 09:32:16-03","URICER","HPBR","663","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","BIAVA,V.","BENEDETTI,R.",NA,"1985","10","13","Brasil","RS","Verê","Sede Progresso",NA,NA,NA,NA,NA,NA,"Altura de mais ou menos 7 metros.","HPBR000663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1240","2019-04-02 09:32:16-03","URICER","HPBR","11928","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"DA ROSA, ALINE GOMES",NA,"2015","12","16","Brasil","RS","Barão de Cotegipe",NA,"-52.3796997070312","-27.6208000183105",NA,NA,NA,NA,NA,"HPBR011928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19366","auto",NA,NA,NA,NA,NA
"1241","2019-04-02 09:32:16-03","URICER","HPBR","6071","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"CAMPESATO,S.",NA,"1997","11","15","Brasil","RS","Barão de Cotegipe",NA,"-52.3796997070312","-27.6208000183105",NA,NA,NA,NA,"5a 15 metros de altura.","HPBR006071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19366","auto",NA,NA,NA,"1",NA
"1242","2019-04-02 09:32:16-03","URICER","HPBR","718","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","NAVARINI,N.M.P.","NAVARINI,N.M.P.",NA,"1985","10","26","Brasil","RS","Cacique Doble","São Sebastião","-51.6603012084961","-27.770299911499",NA,NA,NA,NA,"Altura de mais ou menos 6 metros.","HPBR000718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15156","auto",NA,NA,NA,"1",NA
"1243","2019-04-02 09:32:16-03","URICER","HPBR","9682","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"BARBIZAN,O",NA,"2005","11","17","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR009682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA
"1244","2019-04-02 09:32:16-03","URICER","HPBR","4616","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","ALVES,J.","MARTINS,H.",NA,"1986","12","05","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR004616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA
"1245","2019-04-02 09:32:16-03","URICER","HPBR","4496","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","COLE,J.","COLE,J.",NA,"1985","10","10","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Árvore de 5 a 9 metros de altura, folhas opostos.","HPBR004496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA
"1246","2020-06-26 11:40:09-03","URICER","HPBR","274","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","ZANIN,E.M.","ZANIN,E.M.",NA,"1984","12","12","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR000274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA
"1247","2020-10-15 11:38:31-03","URICER","HPBR","7365","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","BUTZKE, A","BUTZKE, A. et al",NA,"1993","12","29","Brasil","RS","Erechim","IBDF (HORTO FLORESTAL)","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR007365",NA,"1993","12","29",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA
"1248","2020-06-25 11:42:50-03","URICER","HPBR","6627","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","GUGEL, J. L.","GUGEL, J. L.",NA,"2000","10","01","Brasil","RS","Erechim","PARQ. MUNIC LONGINES MALINOWSKI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006627",NA,"2000","10","01",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"2",NA
"1249","2019-04-02 09:32:16-03","URICER","HPBR","6857","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"TOMAZIN, A.",NA,"2000","10","01","Brasil","RS","Erechim","PARQ. MUNIC LONGINES MALINOWSKI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA
"1250","2019-04-02 09:32:16-03","URICER","HPBR","739","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","SOBRAL,M.","MARCHI,M.L.",NA,"1985","11","05","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,"Altura de 2m.","HPBR000739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,"1",NA
"1251","2019-04-02 09:32:16-03","URICER","HPBR","8524","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"SCARIOT, C. R.",NA,"2003","02","05","Brasil","RS","Getúlio Vargas","PARQUE MUNIC. DAS ÁGUAS","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"HPBR008524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,"1",NA
"1252","2019-04-02 09:32:16-03","URICER","HPBR","6079","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"LOUREIRO,E.M.",NA,"1985","10","18","Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Altura de 2 metros.","HPBR006079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,"1",NA
"1253","2019-04-02 09:32:16-03","URICER","HPBR","8982","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"FARINA, S. & FALLER, L. F.",NA,"2004","04","15","Brasil","RS","Nonoai","PCH ANDORINHAS","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,NA,"HPBR008982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35080","auto",NA,NA,NA,"1",NA
"1254","2019-04-02 09:32:16-03","URICER","HPBR","736","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","CADORIN,A.M.","GIONGO,I.G.",NA,"1985","11","04","Brasil","RS","Seberi","Linha Mundo Novo","-53.4025001525879","-27.478099822998",NA,NA,NA,NA,"Altura de mais ou menos 12 metros.","HPBR000736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16541","auto",NA,NA,NA,"1",NA
"1255","2019-04-02 09:32:16-03","URICER","HPBR","11546","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"MATTIAZZO,M.F.",NA,"2010","11","28","Brasil","SC","Chapecó",NA,"-52.6183013916016","-27.096399307251",NA,NA,NA,NA,NA,"HPBR011546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22671","auto",NA,NA,NA,"1",NA
"1256","2013-02-07 10:19:02-02","UMC","HUMC","2658","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,"Aguiar, O.T","Sakagushi, R.T.","162","2006","01","02","Brazil",NA,NA,"Mata Atlântica ciliar","-45.974722","-23.576389","45W58'29","23S34'35",NA,NA,NA,NA,NA,"2004","01","01","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2013-02-07 10:19:02-02","UMC","HUMC","4547","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,NA,"Equipe FEPAF","79","2004","01","01","Brazil","São Paulo","Biritiba Mirim","Entorno da Barragem de Biritiba Mirim. Area de empréstimo do Carcará.","-46.077778","-23.606667","46W04'40","23S36'24","768","768","Arbórea.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2013-02-07 10:19:02-02","UMC","HUMC","1387","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,NA,"Tomasulo, P.L.","538","1998","07","07","Brazil","São Paulo","Itatinga","Fazenda São José.","-48.61","-23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA
"1259","2019-12-09 10:46:05-03","UFSJ","HUFSJ","1790","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Santos, LB; Assis, MA; Carvalho, CS; et al.","82","2008","09","17","Brasil","São Paulo","Jundiaí","Reserva Biológica da Serra do Japi. Trilha Base Filipini/1º cruzamento/Base.","-46.935556","-23.230556","-46.935556","-23.230556",NA,NA,"Floresta Estacional Semidecídual. Borda da trilha . Árvore 3,5m de altura, folhas membranáceas, corola branca patente.","HUFSJ001790",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2019-02-27 14:02:54-03","UFSJ","HUFSJ","1797","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Lombardi, JA; Hieda, SM","6943","2007","10","22","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal sa Serra do Japi, trilha Base/trilha a esquerda da porteira Base/Cidinho/trilha a esquerda do antigo Viveiro de","-46.935556","-23.230278","-46.935556","-23.230278","850","976","Mata Atlântica. Floresta estacional semidecídua. Arvoreta ca. 3m, folhas herbáceas, frutos imaturos verdes, maduros amarelos, sucosos, azedos.","HUFSJ001797",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2019-02-27 14:02:54-03","UFSJ","HUFSJ","4944","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Gomes, LA","Prata, AP; et al.","3036","2012","05","26","Brasil","Sergipe","Pirambu","Sítio Praíso.","-36.757639","-10.633361","-36.757639","-10.633361",NA,NA,"Frutos castanhos","HUFSJ004944",NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2019-02-27 14:02:54-03","UFSJ","HUFSJ","6645","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Faria, JEQ","3063","2012","11","23","Brasil","Minas Gerais",NA,"Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","-44.765278","-22.292222","-44.765278","-22.292222",NA,NA,"Arvoreta ca. 3,5 m de altura, caule com placas finas de ritidoma, fruto imaturo verde. (coletado material em sílica gel)","HUFSJ006645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2019-02-27 14:02:54-03","UFSJ","HUFSJ","6126","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Guilherme, FAG; Carneiro, SES; Bernasol, W","1486","2009","01","16","Brasil","Goiás","São Simão","UHE's Salto e Salto do Rio Verdinho, beira de estrada.","-50.733333","-19.083333","-50.733333","-19.083333",NA,NA,"Árvore de 2m, flores com estruturas reprodutivas brancas. Frutos imaturos verde costados.","HUFSJ006126",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2019-02-27 14:02:54-03","UFSJ","HUFSJ","3948","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Sobral, M; Mattos, PC","14871","2012","09","07","Brasil","Minas Gerais","Prados","Serra de São José","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"Árvore 3-4 m, em beira de mata junto à Estrada dos Fundadores; casca rugosa; flores brancas, sem aroma acentuado.","HUFSJ003948",NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA
"1265","2019-02-27 14:02:54-03","UFSJ","HUFSJ","5643","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Bosio, F","76","2011","12","26","Brasil","Santa Catarina","Campo Belo do Sul","Sítio São João. Floresta Ombrófila Mista.","-50.726222","-27.90775","-50.726222","-27.90775",NA,NA,"Árvore, ramos com flores brancas, casca marrom-alaranjada, esfoliante.","HUFSJ005643",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2019-12-20 18:46:42-03","UFSJ","HUFSJ","6483","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Romagnolo, MB","3277","2011","11","01","Brasil","Paraná","Presidente Castelo Branco","Fazenda Santa Isabel. Floresta Estacional Semidecidual.","-52.175278","-23.303333","-52.175278","-23.303333","585","585","Botões de coloração creme, flores de coloração verde; frutos imaturos de coloração verde.","HUFSJ006483",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2019-02-27 14:02:54-03","UFSJ","HUFSJ","6644","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Faria, JEQ","3062","2012","11","23","Brasil","Minas Gerais",NA,"Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","-44.765278","-22.292222","-44.765278","-22.292222",NA,NA,"Árvore ca. 9 m de altura, caule cinza soltando placas, fruto imaturo verde. (coletado material em sílica gel)","HUFSJ006644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2019-02-27 14:02:54-03","UFSJ","HUFSJ","6646","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Faria, JEQ","3064","2012","11","23","Brasil","Minas Gerais",NA,"Fim da estrada do bairro rural Colina para topo do morro, no local chamado Flor das Águas","-44.765278","-22.292222","-44.765278","-22.292222",NA,NA,"Arvoreta ca. 2,5 m de altura, caule soltando pequenas placas de ritidoma, fruto imaturo verde, embrião creme com cotilédones livres. (coletado material em sílica gel)","HUFSJ006646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2019-02-27 14:02:54-03","UFSJ","HUFSJ","3950","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Sobral, M; Alves, LL","14873","2012","09",NA,"Brasil","Minas Gerais","Lavras","Pátio de estacionamento do restaurante Picles","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"Árvore 7 m; flores creme.","HUFSJ003950",NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA
"1270","2019-02-27 14:02:54-03","UFSJ","HUFSJ","6780","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Carmo, MRB","1811","2013","11","27","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha. Coletada em frente ao escritório do IAP no Museu do P.E.V.V.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"3,5m de altura, botões e flores brancas, frutos imaturos de cor verde.","HUFSJ006780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"1271","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7170","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Nunes, FS","Nunes, FS","s.n.","2012","11","12","Brasil","Rio Grande do Sul","Porto Alegre","Agronomia, Campus Faculdade de Agronomia UFRGS.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"HUFSJ007170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"1272","2020-09-22 13:48:58-03","USP","SPFW","1076","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","C.D.Legrand 1963","Reitz ;Klein","11341","1962","01","02","Brasil","Santa Catarina","Curitibanos",NA,"-50.584400177002","-27.2828006744385",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA
"1273","2020-11-04 17:29:59-03","UEM","HUEM","15154","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Ma.C.Souza","K.Kawakita; Vianna, LF; Ma.C.Souza; Rosa, GS","886","2008","10","03","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, margem direita, Parque Estadual das Várzeas do rio Ivinhema. Pedreira.","-53.210678","-22.756994","-53.210678","-22.756994","244","244","arvoreta, cerca de 5,0 m de altura; botões florais e flores de coloração verde; solo seco, arenoso; cerca de 100 m da margem do rio.","HUEM000023712",NA,"2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2020-11-04 17:29:59-03","UEM","HUEM","16052-A","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Romagnolo, MB","K.K.Kita; A.C. Fontana; J.B. de Araújo","1126","2007","08","31","Brasil","Paraná","Maringá","Parque do Ingá.","-51.928333","-23.429444","-51.928333","-23.429444","530","530","Arbórea; botões e flores de col. branca.","HUEM000018963",NA,"2018","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2020-11-04 17:29:59-03","UEM","HUEM","19519","Extra","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","L.M.Garcia","K.Kawakita; D.R.L.Filho; J.S.Philippsen","1396","2010","11","07","Brasil","Paraná","São Pedro do Paraná","rio Paraná, margem esquerda, área de reflorestamento.","-53.168889","-22.715556","-53.168889","-22.715556","277","277","Arbórea, cerca de 1,5m de altura; flor coloração branco e verde; frutos imaturos coloração verde, frutos maturos coloração amarelo; solo seco.","HUEM000023707",NA,"2012","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2020-11-04 17:29:59-03","UEM","HUEM","21601","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Ma.C.Souza","Rosa, GS; Ma.C.Souza; Almeida, CG; Bento Fernandes, CE; J.G.Servilheri","220","2011","11","02","Brasil","Paraná","São Pedro do Paraná","Porto de Areia Presalino Semprebom, Área de regeneração natural próximo ao PRASA","-53.17","-22.711944","-53.17","-22.711944","248","248","Arbórea, cerca de 5m de altura; frutos imaturos coloração verde; barranco do rio.","HUEM000023704",NA,"2011","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
