"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","individualCount","dayIdentified","fieldNumber","relatedCatalogItem"
"108","2019-10-07 09:12:47-03","UEFS","HUEFS","150095","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Nascimento, F.H.F.","541","2006","02",NA,NA,"Brasil","Bahia","Serra das Almas - Campo do Queiroz - Mata do caminho para o Pico das Almas.","-41.955","-13.523889","1500","1500",NA,"Floresta alto-montana.","HUEFS0150095","HUEFS0150095","Rio de Contas","Asteranae","41W57'18''","13S31'26''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-10-07 09:12:47-03","UEFS","HUEFS","15944","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Ganev, W.","2405","1993","11","03",NA,"Brasil","Bahia","Guarda Mor, caminho Guarda Mor-Serrinha-Catolés.","-41.85","-13.316667","1300","1300",NA,"Com solo arenoso com rochas.","HUEFS0015944","HUEFS0015944","Abaíra","Asteranae","41W51'","13S19'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-10-07 09:12:47-03","UEFS","HUEFS","16012","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Ganev, W.","2473","1993","11","12",NA,"Brasil","Bahia","Serra dos Frios.","-41.883333","-13.333333","1700","1800",NA,"Solo arenoso sob rochas.","HUEFS0016012","HUEFS0016012","Abaíra","Asteranae","41W53'","13S20'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:12:47-03","UEFS","HUEFS","16051","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Ganev, W.","2512","1993","11","20",NA,"Brasil","Bahia","Campo entre Serra do Barbado e Serra da Itobira.","-41.9","-13.316667","1800","1800",NA,"Com solo arenoso com rochas.","HUEFS0016051","HUEFS0016051","Abaíra","Asteranae","41W54'","13S19'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:12:47-03","UEFS","HUEFS","16424","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Ganev, W.","2826","1994","01","20",NA,"Brasil","Bahia","Serra do Sumbaré-Guarda Mor.","-41.85","-13.3","1200","1300",NA,"Solo arenoso com rochas e cascalho de quartzo, fendas de rochas.","HUEFS0016424","HUEFS0016424","Abaíra","Asteranae","41W51'","13S18'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:12:47-03","UEFS","HUEFS","182256","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Nascimento, F.H.F.","680","2008","12",NA,NA,"Brasil","Bahia","Serra da Mesa, base do Pico do Itoibira, mata da Campina Estreita, caminho Caiambola-Catolés.","-41.885278","-13.365556","1600","1700",NA,"Floresta alto montana","HUEFS0182256","HUEFS0182256","Rio de Contas","Asteranae","41W53'7''","13S21'56''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-10-07 09:12:47-03","UEFS","HUEFS","18325","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Ganev, W.","3580","1994","07","18",NA,"Brasil","Bahia","Bem Querer-Garimpo da Cia.","-41.883333","-13.283333","1200","1200",NA,"Solo argiloso, com campo rupestre.","HUEFS0018325","HUEFS0018325","Abaíra","Asteranae","41W53'","13S17'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-10-07 09:12:47-03","UEFS","HUEFS","216543","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Melo, E.","13039","2015","04","23",NA,"Brasil","Bahia","Morrão, ápice, proximidades das antenas de televisão.","-41.207222","-11.591111","1270","1270",NA,"Cerrado.","HUEFS0216543","HUEFS0216543","Morro do Chapéu","Asteranae","41W12'26''","11S35'28''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-10-07 09:12:47-03","UEFS","HUEFS","14748","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Ganev, W.","2161","1993","08","30",NA,"Brasil","Bahia","Ladeira do Toucinho, caminho Catolés-Arapiranga.","-42.333333","-13.833333","1200","1200",NA,"com carrasco com solo arenoso com muitos veios de quartzo e rochas.","HUEFS0014748","HUEFS0014748","Rio de Contas","Asteranae","42W20'","13S50'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-10-07 09:12:47-03","UEFS","HUEFS","236716","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Harley, R.M.","58221","2018","01","09",NA,"Brasil","Bahia","Mato Grosso. Mato Grosso: Betancourt. Área de areia e pedras, lugar antigo do garimpo de ouro.","-41.847778","-13.432222","1415","1415",NA,"Campo rupestre.","HUEFS0236716","HUEFS0236716","Rio de Contas","Asteranae","41W50'52''","13S25'56''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-07 09:12:47-03","UEFS","HUEFS","249228","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Queiroz, L.P.de","16597","2019","05","07",NA,"Brasil","Bahia","Morrão, no entorno das antenas de telefonia e televisão, ca. 7,6 km do entroncamento com a BA-144 (Morro do Chapéu - Utinga), entrando a a ca. 1 km Sul de Morro do Chapéu.","-41.210833","-11.591944","1284","1284",NA,"Arbustal esparso ou em moitas sobre afloramento rochoso com árvores esparsas.","HUEFS0249228","HUEFS0249228","Morro do Chapéu","Asteranae","41W12'39''","11S35'31''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-10-07 09:12:47-03","UEFS","HUEFS","28645","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","F.França & N.Santiago","Gasson, P.","PCD5932","1997","03","02",NA,"Brasil","Bahia",NA,"-41.207222","-11.590556","1151","1151",NA,NA,"HUEFS0028645","HUEFS0028645","Morro do Chapéu","Asteranae","41W12'26''","11S35'26''","1999","05",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-10-07 09:12:47-03","UEFS","HUEFS","35767","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Miranda, E.B.","93","1999","02","07",NA,"Brasil","Bahia","Morrão.","-41.206667","-11.591111","1210","1225",NA,"Vegetação arbustiva a arbustiva alta.","HUEFS0035767","HUEFS0035767","Morro do Chapéu","Asteranae","41W12'24''","11S35'28''","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-10-07 09:12:47-03","UEFS","HUEFS","37453","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","França, F.","2796","1999","05","01",NA,"Brasil","Bahia","15km L de Morro do Chapéu.","-41.0225","-11.615278","915","915",NA,"Mata","HUEFS0037453","HUEFS0037453","Morro do Chapéu","Asteranae","41W1'21''","11S36'55''","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-10-07 09:12:47-03","UEFS","HUEFS","43938","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","A.A.Ribeiro-Filho","Ribeiro-Filho, A.A.","36","2000","01","26",NA,"Brasil","Bahia","Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina.","-41.341667","-12.341667",NA,NA,NA,"Mata ciliar","HUEFS0043938","HUEFS0043938","Lençóis","Asteranae","41W20'30''","12S20'30''","2001","08",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-10-07 09:12:47-03","UEFS","HUEFS","44099","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Nascimento, F.H.F.","276","1999","10","18",NA,"Brasil","Bahia","Bela Vista Mata da base do pico Itobira, lado da subida para o pico.","-41.866667","-13.5","1680","1760",NA,"Floresta Ombrófila Denso Montana","HUEFS0044099","HUEFS0044099","Rio de Contas","Asteranae","41W52'","13S30'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-10-07 09:12:47-03","UEFS","HUEFS","44103","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Nascimento, F.H.F.","280","1999","10","18",NA,"Brasil","Bahia","Bela Vista Mata da base do pico do Itobira, lado da subida para o pico.","-41.866667","-13.5","1680","1760",NA,"Floresta Ombrófila Denso Montana","HUEFS0044103","HUEFS0044103","Rio de Contas","Asteranae","41W52'","13S30'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-10-07 09:12:47-03","UEFS","HUEFS","47758","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Nascimento, F.H.F.","358","2000","04","01",NA,"Brasil","Bahia","Pedra Lisa Campo do Cigano.","-41.924722","-13.261944","1600","1750",NA,"Cerrado. Vegetação secundária de porte arbustivo.","HUEFS0047758","HUEFS0047758","Rio do Pires","Asteranae","41W55'29''","13S15'43''","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:12:47-03","UEFS","HUEFS","49710","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Guedes, M.L.S.","6948","1999","11","02",NA,"Brasil","Bahia","De Andaraí para o Vale do Paty.","-41.383333","-12.8",NA,NA,NA,NA,"HUEFS0049710","HUEFS0049710","Andaraí","Asteranae","41W23'","12S48'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-10-07 09:12:47-03","UEFS","HUEFS","52052","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Pirani, J.R.","H51757","1992","03","04",NA,"Brasil","Bahia","Bem Querer.","-41.883333","-13.266667","1330","1330",NA,NA,"HUEFS0052052","HUEFS0052052","Abaíra","Asteranae","41W53'","13S16'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:12:47-03","UEFS","HUEFS","52053","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Pirani, J.R.","H51316","1992","01","26",NA,"Brasil","Bahia","Cachoeira das Anáguas.","-41.883333","-13.266667","1450","1450",NA,NA,"HUEFS0052053","HUEFS0052053","Abaíra","Asteranae","41W53'","13S16'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-10-07 09:12:47-03","UEFS","HUEFS","54942","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Ribeiro-Filho, A.A.","325","2001","06","20",NA,"Brasil","Bahia","Rio Mandassaia.","-41.433333","-12.466667",NA,NA,NA,"Mata ciliar.","HUEFS0054942","HUEFS0054942","Lençóis","Asteranae","41W26'","12S28'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:12:47-03","UEFS","HUEFS","57985","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Ribeiro, T.","103","2001","04","04",NA,"Brasil","Bahia","Serra das Sete Passagens, Parque Estadual das Sete Passagens, próximo à sede do parque.","-40.535556","-11.388333","1040","1040",NA,"Floresta de galeria","HUEFS0057985","HUEFS0057985","Miguel Calmon","Asteranae","40W32'8''","11S23'18''","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-07 09:12:47-03","UEFS","HUEFS","62267","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Atkins, S.","PCD4826","1997","02","01",NA,"Brasil","Bahia","Caminho para a Cachoeira do Fraga.","-41.819722","-13.595556","1000","1000",NA,"Campo rupestre.","HUEFS0062267","HUEFS0062267","Rio de Contas","Asteranae","41W49'11''","13S35'44''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-10-07 09:12:47-03","UEFS","HUEFS","62268","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","L.C.Marinho","Conceição, A.A.","PCD2351","1996","03","13",NA,"Brasil","Bahia",NA,"-41.208056","-11.591389","1300","1300",NA,"Cerrado, solo arenoso.","HUEFS0062268","HUEFS0062268","Morro do Chapéu","Asteranae","41W12'29''","11S35'29''","2014","03",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-07 09:12:47-03","UEFS","HUEFS","63255","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Roque, N.","PCD4511","1996","11","19",NA,"Brasil","Bahia","Sarra do Lombador.","-41.799722","-13.634167","1380","1380",NA,"Transição caatinga-Campo rupestre","HUEFS0063255","HUEFS0063255","Rio de Contas","Asteranae","41W47'59''","13S38'3''","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-07 09:12:47-03","UEFS","HUEFS","63597","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Passos, L.","PCD5652","1996","02","14",NA,"Brasil","Bahia","Caminho para a antiga estrada para Xique-Xique do Igatú.","-41.306944","-12.870833","560","560",NA,NA,"HUEFS0063597","HUEFS0063597","Andaraí","Asteranae","41W18'25''","12S52'15''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-07 09:12:47-03","UEFS","HUEFS","63613","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Harley, R.M.","PCD4278","1996","11","15",NA,"Brasil","Bahia","Sopé do Pico do Itabira.","-41.888333","-13.3675","1540","1540",NA,NA,"HUEFS0063613","HUEFS0063613","Rio de Contas","Asteranae","41W53'18''","13S22'3''","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:12:47-03","UEFS","HUEFS","68102","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","W.São-Mateus","Hensold, N.","CFCR3447","1982","05","22",NA,"Brasil","Minas Gerais","Em direção nordeste da cidade.","-42.916667","-16.533333","3500","3500",NA,"Campo rupestre.","HUEFS0068102","HUEFS0068102","Grão Mogol","Asteranae","42W55'","16S32'","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-10-07 09:12:47-03","UEFS","HUEFS","6967","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Queiroz, L.P.de","1269","1986","11","19",NA,"Brasil","Bahia","BA-052, 2km a SE da cidade.","-41.14","-11.564167","1000","1000",NA,NA,"HUEFS0006967","HUEFS0006967","Morro do Chapéu","Asteranae","41W8'24''","11S33'51''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-10-07 09:12:47-03","UEFS","HUEFS","9959","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Webster, G.L.","25777","1986","11","19",NA,"Brasil","Bahia",NA,"-41.15","-11.55","1000","1000",NA,NA,"HUEFS0009959","HUEFS0009959","Morro do Chapéu","Asteranae","41W9'0''","11S33'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:12:47-03","UEFS","HUEFS","251212","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Martinelli, G.","5253","1978","10","27",NA,"Brasil","Bahia","Morro da Antena.","-41.1561012268066","-11.5500001907349","1250","1250",NA,NA,"HUEFS0251212",NA,"Morro do Chapéu","Asteranae",NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:12:47-03","UEFS","HUEFS","224092","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Mello-Silva, R.","7820CFCR","1985","07","31",NA,"Brasil","Minas Gerais","Pedra Menina. Serra do Ambrósio, Morro da Virada do Mato Virgem.","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"HUEFS0224092","HUEFS0224092","Rio Vermelho","Asteranae",NA,NA,NA,NA,"26996","auto",NA,NA,NA,NA,NA,NA
"141","2019-10-07 09:12:47-03","UEFS","HUEFS","19699","PreservedSpecimen","Plantae","Angiospermae","Ericales","Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","F.França & N.Santiago","Queiroz, L.P.de","4281","1995","03","14",NA,"Brasil","Bahia",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HUEFS0019699","HUEFS0019699","Morro do Chapéu","Asteranae",NA,NA,"1999","05","98143","auto",NA,NA,NA,NA,NA,NA
"142","2016-06-09 10:11:52-03","F","FMNH-SEEDPLANTS","V0400905F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0400905F","V0400905F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2018-04-04 16:46:28-03","F","FMNH-SEEDPLANTS","V0400904F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"RRC ID Flag","R. Harley et al.","50716","1992","1","10","South America","Brazil","Bahia","Abaira, Campo de Ouro Fino (baixo)","-41.9","13.25","1600","1700",NA,NA,"V0400904F","V0400904F_01 V0400904F_02",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 50716",NA
"144","2019-09-04 19:56:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia laurifolia","Wawra",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]","laurifolia",NA,NA,NA,NA
"145","2019-01-25 15:44:11-02","IAC","IAC","51583","S","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","R. B. Torres","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","15","1986","09","10",NA,"Brasil","São Paulo","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,NA,NA,NA,"Angatuba",NA,"-48.35056","-23.423889","1988","06",NA,NA,NA,NA,NA,"10",NA,NA
"146","2020-07-23 12:23:43-03","CEPLAC","CEPEC","115348","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"A. M. Amorim","Thomas, W.W.","14339","2005","01","16",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso à serra. Caminhada ao topo da serra.","-39.536111","-14.770278","750","750",NA,NA,NA,NA,"Barro Preto",NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-23 12:23:43-03","CEPLAC","CEPEC","100052","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","T. Ribeiro","103","2000","04","05",NA,"Brasil","Bahia","Serra das Sete Passagens. Parque Estadual das Sete Passagens, próx. a sede do Parque.","-40.535556","-11.388333",NA,NA,NA,NA,NA,NA,"miguel calmon",NA,"40W32'8","11S23'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-23 12:23:43-03","CEPLAC","CEPEC","11271","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"K. Kubitzki","R. M. Harley","15943","1985","01","05",NA,"Brasil","Bahia","Próximo ao Rio Cumbuca, a. 3Km ao S de Mucugê, Rod. p/ Cascavel.","-41.35","-13.016667",NA,NA,NA,NA,NA,NA,"MUCUGÊ",NA,"41W21'","13S1'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1976"
"149","2020-07-23 12:23:43-03","CEPLAC","CEPEC","11274","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"K. Kubitzki","R. M. Harley","15572","1974","01","28",NA,"Brasil","Bahia","Ca. 6Km ao N cidade, Rod. p/ Ibicoara.","-41.3","-13.583333",NA,NA,NA,NA,NA,NA,"BARRA DA ESTIVA",NA,"41W18'","13S35'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1976"
"150","2020-07-23 12:23:43-03","CEPLAC","CEPEC","123803","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"Sem Informação","Perdiz, R. de O.","305","2009","02","06",NA,"Brasil","Bahia","Serra das Lontras. Topo da montanha.","-39.385278","-15.189444","700","700",NA,NA,NA,NA,"arataca",NA,"39W23'7","15S11'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-23 12:23:43-03","CEPLAC","CEPEC","136007","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","F. H. F. Nascimento","280","1999","10","18",NA,"Brasil","Bahia","Mata da base do pico do Itobira, lado da subida par ao pico.","-41.866667","-13.5","1680","1680",NA,"<ll>dwc_commonname:</ll>",NA,NA,"RIO DE CONTAS",NA,"41W52'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-07-23 12:23:43-03","CEPLAC","CEPEC","136176","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","F. H. F. Nascimento","276","1999","10","18",NA,"Brasil","Bahia","Mata da base do pico Itobira, lado da subida para o pico.","-41.866667","-13.5","1680","1680",NA,"<ll>dwc_commonname:</ll>",NA,NA,"RIO DE CONTAS",NA,"41W52'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-23 12:23:43-03","CEPLAC","CEPEC","21285","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","R. M. Harley","19269","1977","03","02",NA,"Brasil","Bahia","19,5Km a SE da cidade, BA-052, Rod. para Mundo Novo. Perto do Rio Ferro Doido.","-41.033333","-11.633333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MORRO DO CHAPÉU",NA,"41W2'","11S38'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-23 12:23:43-03","CEPLAC","CEPEC","21286","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"B. L. Stannard","R. M. Harley","19674","1977","03","19",NA,"Brasil","Bahia","A NE do meio/acima da ramapa do Pico das Almas. Ca. 25Km WNW Vila do Rio de Contas.","-41.95","-13.55",NA,NA,NA,NA,NA,NA,"RIO DE CONTAS",NA,"41W57'","13S33'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"155","2020-07-23 12:23:43-03","CEPLAC","CEPEC","25295","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","R. M. Harley","20821","1980","03","23",NA,"Brasil","Bahia","Serra do Sincorá. 3-13Km a W da cidade, na Rod. Para Jussiape.","-41.416667","-13.666667","100","100",NA,"<ll>dwc_commonname:</ll>",NA,NA,"BARRA DA ESTIVA",NA,"41W25'","13S40'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92498","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"D. C. Zappi","B. Stannard",NA,"2004","02","05",NA,"Brasil","Bahia","Bem Querer.","-41.883333","13.266667",NA,NA,NA,NA,NA,NA,"ABAÍRA",NA,"41W53'","13N16'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"157","2020-07-23 12:23:43-03","CEPLAC","CEPEC","47451","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"B. L. Stannard","R. M. Harley","25568","1988","12","14",NA,"Brasil","Bahia","Pico das Almas. Vertente leste. Ao S do Campo do Queiroz.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,"RIO DE CONTAS",NA,"41W58'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"158","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92480","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"D. C. Zappi","J. R. Pirani",NA,"1992","01","26",NA,"Brasil","Bahia","Cachoeira das Anáguas.","-41.883333","13.018333",NA,NA,NA,NA,NA,NA,"ABAÍRA",NA,"41W53'","13N1'6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
