"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","class","infraspecificEpithet","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"240","2021-03-01 16:27:18-03","UNICAMP","UEC","52612","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Arcoverde, E","23288","1990","05",NA,"Brazil","Rio de Janeiro",NA,"Floresta da Tijuca, estrada do Joá.",NA,NA,NA,NA,NA,NA,"Terrestre, frutos brancos, grandes distribuídos pelo entrenós. Planta muito vigorosa.","UEC090934","UEC090934","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:27:18-03","UNICAMP","UEC","143725","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Carboni, M; Faraco, AG; Soares, PG; Sampaio, D; Breier, TB; Fernandez, RR","154","2005","03","28","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha Vale das Ostras, Rio das Ostras.","-48.469444","-24.6175","-48.469444","-24.6175","400","400","Epífita. Fruto verde.; Floresta Ombrófila Densa Baixo Montana Ribeirinha muito degradada.","UEC090834","UEC090834","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:27:18-03","UNICAMP","UEC","143728","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Breier, TB",NA,NA,NA,"Braidotti, JC; Foresto, EB; Lopes, LE; Rodrigues, MEF; Dias, P; Udulutsch, RG;","144","2005","03","31","Brazil","São Paulo","Cananéia","Distrito de Santa Maria. Parque Estadual de Jacupiranga, Núcleo do Cedro.","-48.141944","-25.0775","-48.141944","-25.0775","60","60","Epífita coletada a 3m de altura. Brácteas da flor e corola branca.; Situação ecotonal entre Floresta Ombrófila Densa Baixo Montana e Floresta sobre Restinga muito degradada.","UEC090835","UEC090835","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:27:18-03","UNICAMP","UEC","166858","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Garcia, RJF; Ferreira, GMP; Pimentel, CMA; Ramos, VA; Silva, DM","862","1996","05","15","Brazil","São Paulo","São Paulo","Distrito de Parelheiros. Matas ao redor da Represa Billings.","-46.691667","-23.851667","-46.691667","-23.851667",NA,NA,"Epífita; flores amarelas; frutos verdes a translúcidos.","UEC090926","UEC090926","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:27:18-03","UNICAMP","UEC","166859","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Garcia, RJF; Ferreira, GMP; Pimentel, CMA; Fonseca, J","887","1996","05","17","Brazil","São Paulo","São Paulo","Distrito de Parelheiros. Sítio Morro Verde, à rua José Motta, 170.","-46.740278","-23.859167","-46.740278","-23.859167",NA,NA,"Epífita; frutos de cor púrpura.; Mata em fundo de vale.","UEC090812","UEC090812","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:27:18-03","UNICAMP","UEC","166860","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Rapini, A; Costa, CB; Kirizawa, M","106","1996","03","21","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar. Núcleo Cunha. Trilha do Cravino.","-45.048056","-23.224444","-45.048056","-23.224444","1100","1100","Epífita a 3,0 m de altura. Flores alvas.; Mata Tropical Pluvial de Altitude em fase de regeneração.","UEC090804","UEC090804","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:27:18-03","UNICAMP","UEC","181914","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Verdi, M","2010","04","10","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4328","2010","04","10","Brazil","Santa Catarina","São Martinho","Estrada Geral São Luiz/ SC-407","-48.958333","-28.168333","-48.958333","-28.168333","89","89","Florística IFFSC 147 (Epífita); Estádio Suces.: Avançado; flor creme; Floresta Ombrófila Densa","UEC033370","UEC033370","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:27:18-03","UNICAMP","UEC","188292","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4400","2010","04","13","Brazil","Santa Catarina","São Martinho",NA,"-49.016667","-28.1","-49.016667","-28.1","210","210","flor creme; rupicula","UEC101071","UEC101071","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:27:18-03","UNICAMP","UEC","199290","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Almeida-Scabbia, RJ; Kameyama, C; Kirizawa, M; Fortes, EP","687","2012","10","02","Brazil","São Paulo","São Paulo","Toca do vento","-46.723056","-23.4225","-46.723056","-23.4225","765","765","Epífita 0,7m. Bagas brancas. Caule Cilíndrico; Afloramento rochoso, mata bem aberta","UEC160576","UEC160576","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:27:18-03","UNICAMP","UEC","47031","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Hoehne, W","s.n.","1938","06","08","Brazil","São Paulo",NA,"Horto Fac. Farm.",NA,NA,NA,NA,NA,NA,"Epífita pendente, cultivada, proveniente da mata.","UEC090805","UEC090805","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:27:18-03","UNICAMP","UEC","52318","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Meirelles, S","23291","1990","05",NA,"Brazil","Rio de Janeiro",NA,"Restinga de Barra de Maricá.",NA,NA,NA,NA,NA,NA,"Flores brancas. Cerca de um metro de altura.","UEC090932","UEC090932","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:27:18-03","UNICAMP","UEC","90224","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","1999","12",NA,"Araújo, AC; Fiacher, EA","33501","1995","02","14","Brazil","São Paulo","Jacupiranga","P.E. Jacupiranga - Núcleo Cedro.","-48.414722","-24.962222","-48.414722","-24.962222",NA,NA,"Epífita, frutos globosos branco-rosados.; Mata Atlântica de encosta.","UEC090814","UEC090814","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:27:18-03","UNICAMP","UEC","90218","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","2001","08",NA,"Leitão Filho, HF; et al.","32906","1995","02","09","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, próximo à Caverna do Diabo.","-48.392083","-24.646639","-48.392083","-24.646639",NA,NA,"Epífita. Frutos brancos.","UEC090831","UEC090831","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:27:18-03","UNICAMP","UEC","59820","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Lombardi, JA","94","1992","05","06","Brazil","Paraná",NA,"Ilha do Mel, Cultivado em Piracicaba - SP.",NA,NA,NA,NA,NA,NA,"Erva epífita, flores e botões alvos, frutos imaturos vermelhos e maduros róseos, elipsóides.","UEC090936","UEC090936","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:27:18-03","UNICAMP","UEC","84893","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","2001","08",NA,"Souza, VC; Capellari Jr, L; Miyagi, P; Ivanauskas, NM; Pereira, VF; Moncaio, E","5908","1994","04","22","Brazil","São Paulo","Iporanga","Ca. 23 Km da cidade em direção a Apiaí. Arredores do Rio Bethary e da Caverna Ouro Grosso.","-48.681944","-24.551389","-48.681944","-24.551389",NA,NA,"Epífita; flores alvas; frutos imaturos verde-claros.","UEC090843","UEC090843","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:27:18-03","UNICAMP","UEC","90221","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Leitão Filho, HF; et al.","32882","1994","02","08","Brazil","São Paulo",NA,"BR 116, a 10 Km de Barra do Turvo.",NA,NA,NA,NA,NA,NA,"Epífita. Flores esverdeadas.","UEC090810","UEC090810","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:27:18-03","UNICAMP","UEC","91574","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Lombardi, JA","1996","08","21","Ivanauskas, NM; Mazine, FF","813","1996","06","01","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Epífita. Frutos vermelhos.; Floresta Atlântica.","UEC090832","UEC090832","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:27:18-03","UNICAMP","UEC","91575","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Lombardi, JA","1996","08","21","Ivanauskas, NM; Mazine, FF","812","1996","06","01","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Epífita. Frutos rosas.; Floresta Atlântica.","UEC090822","UEC090822","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-01 16:27:18-03","UNICAMP","UEC","91576","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Lombardi, JA","1996","08","21","Ivanauskas, NM; Mazine, FF","811","1996","06","01","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Epífita. Frutos brancos.; Floresta Atlântica.","UEC090819","UEC090819","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-01 16:27:18-03","UNICAMP","UEC","92603","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Bertoncini, AP; Dário, FR; Lopes, RF; Rodrigues, RR; Souza, VC; Tamashiro, JY","786","1996","12","16","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha.","-44.993333","-23.245833","-44.993333","-23.245833",NA,NA,"Frutos vináceos, crassos. Altura 4m.; Floresta Ombrófila Densa, Floresta em estágio avançado com exploração seletiva a tempos atrás.","UEC090844","UEC090844","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-01 16:27:18-03","UNICAMP","UEC","53961","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Silva, SM; Britez, RM","s.n.","1986","03","27","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Joaquim.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva epífita com frutos brancos, em floresta da base do morro.","UEC090927","UEC090927","Magnoliopsida",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-01 16:27:18-03","UNICAMP","UEC","49792","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Rizzini, CM","432","1988","07","04","Brazil","Rio de Janeiro","Maricá","Barra de Maricá.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Frutos róseos.; Restinga.","UEC090931","UEC090931","Magnoliopsida",NA,"20726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-01 16:27:18-03","UNICAMP","UEC","49793","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Rizzini, CM","421","1988","05","09","Brazil","Rio de Janeiro","Maricá","Barra de Maricá.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Flores brancas. Frutos brancos translúcidos.; Restinga.","UEC090935","UEC090935","Magnoliopsida",NA,"20726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-01 16:27:18-03","UNICAMP","UEC","49794","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Rizzini, CM","422","1988","05","09","Brazil","Rio de Janeiro","Maricá","Barra de Maricá.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Flores brancas. Frutos verde-amarelados (não translúcidos).; Restinga.","UEC090933","UEC090933","Magnoliopsida",NA,"20726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-01 16:27:18-03","UNICAMP","UEC","105240","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","2001","08",NA,"Farney, C; et al.","1226","1986","09","18","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Biológica de Macaé de Cima, Sítio do Sr. David Muller, Mata Primária próxima ao Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,"1100","1100","Epífita; ciófila; caule verde; cálice e corola branca; estames com filetes e anteras brancas.","UEC090929","UEC090929","Magnoliopsida",NA,"33190",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-01 16:27:18-03","UNICAMP","UEC","48231","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Martinelli, G","3938","1978","02","22","Brazil","Rio Grande do Sul","Pelotas","Estancia da Graça, Arroio Pelotas, banhados.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Epífita, semi-heliófila, folhas verdes, flores em botões verde alvacentos, flores creme, frutos imaturos de cor verde.","UEC090925","UEC090925","Magnoliopsida",NA,"51462",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-01 16:27:18-03","UNICAMP","UEC","55088","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","2001","08",NA,"Soares, ZF","84","1979","05","08","Brazil","Rio Grande do Sul","Porto Alegre","Morro Tapera-acesso pela estrada Juca Batista.","-51.2299995422363","-30.0331001281738",NA,NA,"200","200","Epífita, flor branca, numerosa, agrupada, sobre árvore na mata.; Encontrada no mato, relevo na encosta, solo granítico.","UEC090930","UEC090930","Magnoliopsida",NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-01 16:27:18-03","UNICAMP","UEC","54997","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Meira Neto, JAA; Tamashiro, JY","21094","1990","05","04","Brazil","São Paulo","Atibaia","Faz. Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Epífita com frutos imaturos verdes, botões amarelados.","UEC090806","UEC090806","Magnoliopsida",NA,"21675",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-01 16:27:18-03","UNICAMP","UEC","55000","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Meira Neto, JAA; Tamashiro, JY","21125","1987","05","04","Brazil","São Paulo","Atibaia","Faz. Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Herva epífita com flores alvas, sobre Seguiera sp.","UEC090807","UEC090807","Magnoliopsida",NA,"21675",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 16:27:18-03","UNICAMP","UEC","55108","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Meira Neto, JAA; Bernacci, LC; Tamashiro, JY; Grombone-Guaratini, MT; Leitão Filho, HF","21174","1987","06","02","Brazil","São Paulo","Atibaia","Faz. Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Epífita, com ramos levemente avermelhados, flores cor de creme com a extremidade das pétalas marrons, frutos brancos.","UEC090808","UEC090808","Magnoliopsida",NA,"21675",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-02-10 17:51:39-03","UNICAMP","UEC","140603","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Breier, TB",NA,NA,NA,"Breier, TB","1284","2005","06","18","Brazil","São Paulo","Atibaia","Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,"UEC090922","UEC090922","Magnoliopsida",NA,"21675",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-01 16:27:18-03","UNICAMP","UEC","116153","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","2001",NA,NA,"Aona, LYS; Faria, AD; Singer, R","782","2000","10","22","Brazil","São Paulo","Atibaia","Grota Funda, afloramento dentro de mata.","-46.5499992370605","-23.1100006103516",NA,NA,"900","950","Até 2m, epífita e sobre rochas, abundante, cladódio muito ramificado, frutos brancos.","UEC090826","UEC090826","Magnoliopsida",NA,"21675",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-01 16:27:18-03","UNICAMP","UEC","116149","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","2001",NA,NA,"Aona, LYS; Faria, AD; Singer, R","778","2000","10","22","Brazil","São Paulo","Atibaia","Grota Funda, afloramento dentro de mata.","-46.5499992370605","-23.1100006103516",NA,NA,"900","950","Sobre rochas, até 1m de altura, cladódios muito ramificados, frutos róseos, 4-7mm.","UEC090828","UEC090828","Magnoliopsida",NA,"21675",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-01 16:27:18-03","UNICAMP","UEC","143726","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Carboni, M; Faraco, AG; Soares, PG; Sampaio, D; Breier, TB; Fernandez, RR","20","2005","03","22","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga - Núcleo Caverna do Diabo. Boca da Caverna.","-48.0999984741211","-24.5200004577637",NA,NA,"400","400","Epífita. 7m do solo; flor branca.; Floresta Ombrófila Densa Baixo Montana Ribeirinha Degradada com afloramento de calcáreo.","UEC090833","UEC090833","Magnoliopsida",NA,"38804",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-01 16:27:18-03","UNICAMP","UEC","1157","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Monteiro, R; et al.","4889","1977","05","06","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Mata de baixo. Flores branco-amareladas; com frutos.","UEC090813","UEC090813","Magnoliopsida",NA,"17840",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 16:27:18-03","UNICAMP","UEC","106396","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","1999","12",NA,"Aona, LYS; Faria, AD; Pansarin, ER","99/89","1999","04","15","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Flores e frutos brancos.","UEC090824","UEC090824","Magnoliopsida",NA,"17840",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-01 16:27:18-03","UNICAMP","UEC","106395","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","1999","12",NA,"Aona, LYS; Faria, AD; Pansarin, ER","99/85","1999","04","15","Brazil","São Paulo","Nazaré Paulista","Rodovia D. Pedro I, próximo ao pedágio sentido Nazaré Paulista-Campinas.","-46.3899993896484","-23.1800003051758",NA,NA,NA,NA,"Flores brancas.","UEC090821","UEC090821","Magnoliopsida",NA,"18850",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-01 16:27:18-03","UNICAMP","UEC","106394","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","1999","12",NA,"Aona, LYS; Faria, AD; Pansarin, ER","99/84","1999","04","15","Brazil","São Paulo","Nazaré Paulista","Rodovia D. Pedro I, próximo ao pedágio sentido Nazaré Paulista-Campinas.","-46.3899993896484","-23.1800003051758",NA,NA,NA,NA,"Flores e frutos brancos.","UEC090823","UEC090823","Magnoliopsida",NA,"18850",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-01 16:27:18-03","UNICAMP","UEC","59578","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Lombardi, JA","136","1992","08","13","Brazil","São Paulo","Piracicaba","Coletado no Jardim Botânico do Rio de Janeiro em 1990 e mantido em cultivo em Piracicaba - SP.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Epífita, frutos imaturos verdes e maduros brancos.","UEC090928","UEC090928","Magnoliopsida",NA,"44778",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-01 16:27:18-03","UNICAMP","UEC","84515","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","1999","12",NA,"Rossi, L; Catharino, ELM","1588","1994","07","18","Brazil","São Paulo","São José do Barreiro","Parque Nacional da Bocaína. Trilha do Ouro.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Epífita; artículos primários mais longos; fruto imaturo verde-rosado.; Mata de fundo de vale.","UEC090830","UEC090830","Magnoliopsida",NA,"30784",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:27:18-03","UNICAMP","UEC","151267","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Torres, RB; Bernacci, LC; Falivene, SMP; Camargo, O","123","1994","04","26","Brazil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Epífita, flores creme-rosado, estames brancos, borda da mata.; Mata Secundária.","UEC116460","UEC116460","Magnoliopsida",NA,"15567",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-01 16:27:18-03","UNICAMP","UEC","87271","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Torres, RB; Bernacci, LC; Falivene, SMP; Camargo, O","123","1994","04","26","Brazil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Epífita, flores creme-rosado, estames brancos, borda da mata.; Mata Secundária.","UEC090809","UEC090809","Magnoliopsida",NA,"15567",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-01 16:27:18-03","UNICAMP","UEC","87270","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.",NA,NA,NA,NA,"Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1559","1994","04","17","Brazil","São Paulo","Ubatuba","Estrada de Itamambuca, Km 35 da Rodovia Rio/Santos.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Epífita, dentro da mata. Botões creme, flores brancas.; Mata Atlântica.","UEC090816","UEC090816","Magnoliopsida",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-01 16:27:18-03","UNICAMP","UEC","48223","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Martinelli, G","5738","1979","04","17","Brazil","São Paulo","Ubatuba","Rod. Rio-Santos, BR 101, Km 27, riacho afluente do Rio Promirim.","-45.0699996948242","-23.4300003051758",NA,NA,"20","50","Epífita, semi-heliófila, semi-pendente, folhas verdes, botões florais e flores alvacentas, frutos imaturos albo-esverdeados.","UEC090811","UEC090811","Magnoliopsida",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 16:27:18-03","UNICAMP","UEC","1153","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Taylor, NP","1993","12","15","Davis, PH; Shepherd, GJ; Makino, H; Silvestre, MSF; Jung, SL","59818","1976","08","21","Brazil","São Paulo","Ubatuba","Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,"30","30","Epiphytic on trees with Bromeliads. Pendulous. Berries white.","UEC090820","UEC090820","Magnoliopsida",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 16:27:18-03","UNICAMP","UEC","87268","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steub.","Zappi, DC","2001","08",NA,"Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, VV; Cavalcanti, DC","434","1994","08","29","Brazil","São Paulo","Ubatuba","Trilha do rio Picinguaba, Mangue Doce.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Epífita. Frutos brancos ligeiramente translúcidos.; Mata Atlântica.","UEC090827","UEC090827","Magnoliopsida",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
