"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","dayIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber"
"86","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425314","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg CC",NA,NA,"Wied-Neuwied MAP zu",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"vitifolia",NA,"Southern America",NA,"NL-U1425314","NL-U1425314","Magnoliopsidae","U 0130551",NA,NA,NA
"87","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425315","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg CC",NA,NA,"Prance GT","1973","10","19","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"vitifolia",NA,"Southern America",NA,"NL-U1425315","NL-U1425315","Magnoliopsidae","U 0130550",NA,NA,NA
"88","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425317","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg CC",NA,NA,"Prance GT; Silva NT","1964","10","10","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425317 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"vitifolia",NA,"Southern America",NA,"NL-U1425317","NL-U1425317","Magnoliopsidae","U 0130549",NA,NA,NA
"89","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425318","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg CC",NA,NA,"Duarte AP","1961","10","28","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425318 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"vitifolia",NA,"Southern America",NA,"NL-U1425318","NL-U1425318","Magnoliopsidae","U 0130555",NA,NA,NA
"90","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425319","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg CC",NA,NA,"Harley RM","1968","11","09","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425319 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"vitifolia",NA,"Southern America",NA,"NL-U1425319","NL-U1425319","Magnoliopsidae","U 0130558",NA,NA,NA
"91","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425320","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg CC",NA,NA,"Pereira E","1953","10","22","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425320 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"vitifolia",NA,"Southern America",NA,"NL-U1425320","NL-U1425320","Magnoliopsidae","U 0130532",NA,NA,NA
"92","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425321","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg CC",NA,NA,"Pereira E","1953","10","22","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425321 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"vitifolia",NA,"Southern America",NA,"NL-U1425321","NL-U1425321","Magnoliopsidae","U 0130552",NA,NA,NA
"93","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425322","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg","Berg CC",NA,NA,"Carauta JPP","1977","01","22","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"vitifolia",NA,"Southern America",NA,"NL-U1425322","NL-U1425322","Magnoliopsidae","U 0130559",NA,NA,NA
"94","2021-01-17 13:47:17-03","MN","R","205652","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Vianna-Filho, M.D.M.","2006","06","Kollmann, L. 7081; Fontana, A.; Fraga, C.N. & Britto, R.C.","2004","10","16","Brasil","Espírito Santo","Espírito Santo","São Roque do Canaã",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-01-14 15:31:51-03","MN","R","231940","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Vianna-Filho, M.D.M.","2015",NA,"Silva, A.G.O.","2014","12","07","Brasil","Rio de Janeiro","Magé","Raiz da Serra","43°11'06.69W","22°34'28.47S","29","29",NA,NA,NA,"-43.185192","-22.574575",NA,NA,NA,"775",NA,NA,"R010034458",NA,NA,NA,NA,NA,NA
"96","2021-01-17 13:47:17-03","MN","R","39166","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Vianna-Filho, M.D.M.","2006","06","Penha","1975","04","13","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-01-17 13:47:17-03","MN","R","126618","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Carauta, J.P.P.","1978","08","Mello Filho, L.E. 2919; Emmerich, M.","1970","11","25","Brasil","Bahia","Itambé",NA,NA,NA,NA,NA,NA,NA,"01","-40.6244010925293","-15.2449998855591","56583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-08 19:35:00-03","MN","R","58454","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Vianna-Filho, M.D.M.","2011",NA,"Passarelli, A.","1938","09",NA,"Brasil","Rio de Janeiro","Duque de Caxias",NA,NA,NA,NA,NA,NA,NA,NA,"-43.3116989135742","-22.7856006622314","34388","auto",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-01-14 15:31:52-03","MN","R","58480","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Vianna-Filho, M.D.M.","2006","06","Vieira, M.","1937","06","01","Brasil","Rio de Janeiro","Petrópolis",NA,NA,NA,NA,NA,NA,NA,NA,"-43.1786003112793","-22.5049991607666","36524","auto",NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 19:35:00-03","MN","R","171255","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Carauta, J.P.P.","1978","08","Laclette, P.P.H.","1978","10","08","Brasil","Rio de Janeiro","Rio Bonito",NA,NA,NA,NA,NA,NA,NA,"01","-42.6096992492676","-22.7085990905762","20195","auto",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-01-14 15:31:51-03","MN","R","137409","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Carauta, J.P.P.","1976","12","Laclette, P.P.H.","1972","12","02","Brasil","Rio de Janeiro","Rio Bonito",NA,NA,NA,NA,NA,NA,NA,"03","-42.6096992492676","-22.7085990905762","20195","auto",NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-01-17 13:47:17-03","MN","R","171256","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Carauta, J.P.P.","1974","08","Mello Filho, L.E. 3053; Smith, L.B.",NA,NA,NA,"Brasil","Rio de Janeiro","Tanguá",NA,NA,NA,NA,NA,NA,NA,"03","-42.7141990661621","-22.7303009033203","15274","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-08 19:35:00-03","MN","R","37393","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Vianna-Filho, M.D.M.","2006","06","Freire, C.V; Vidal, J.","1922","06","10","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca",NA,NA,NA,NA,NA,NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-01-17 13:47:17-03","MN","R","202205","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta",NA,NA,NA,"Hatschbach, G.G. 74114; Hatschbach, M. & Silva, J.M.","2002","11","11","Brasil","Mato Grosso do Sul","Bonito",NA,NA,NA,NA,NA,NA,NA,NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-01-17 13:47:17-03","MN","R","202207","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta",NA,NA,NA,"Hatschbach, G.G. 74144; Hatschbach, M. & Silva, J.M.","2002","11","12","Brasil","Mato Grosso do Sul","Bonito",NA,NA,NA,"550","550",NA,NA,NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-01-17 13:47:17-03","MN","R","202206","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta",NA,NA,NA,"Hatschbach, G.G. 73858; Hatschbach, M. & Silva, J.M.","2002","11","08","Brasil","Mato Grosso do Sul","Bonito",NA,NA,NA,NA,NA,NA,NA,NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-04-02 02:01:11-03","UFPI","TEPB","4063","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia",NA,"FREIRE, F. M. T.","1985","05","FREIRE, F. M. T.","1985","05","23","Brasil","Piauí","Teresina","CAMPUS da Ininga, próximo ao RU",NA,NA,NA,NA,NA,"Erva Ambiente: Ruderal <ll>dwc_commonname:</ll> Contra-erva","23","-42.8018989562988","-5.08916997909546","56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-11-19 10:24:22-03","CPAP","CPAP","17196","PreserverdSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Pott, A.","1998","04","05","Brasil","MS","Aquidauana","Estância Caiman; Sub-região de Miranda; Pantanal","56°20'56'' W","19°51'56'' S","95","95",NA,"Erva rizomatosa. FLOR: não vista. FRUTO: . INTERESSE: Medicinal, aromatizante.. FREQUÊNCIA: Esparsa. AMBIENTE: Floresta decídua. SUBSTRATO: solo siltoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Caiapia",NA,"-56.348889","-19.865556",NA,NA,NA,"7963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-11-19 10:24:22-03","CPAP","CPAP","15060","PreserverdSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","G. Hastchbach","1995",NA,"Hatschbach, G.","1995","05","07","Brasil","MT","Jauru","Km 16 da rodovia para Figueirópolis do Oeste",NA,NA,NA,NA,NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Terrícola da mata. SUBSTRATO: . RELEVO: .",NA,"-58.8664016723633","-15.3418998718262","40234","auto",NA,"62460",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 14:39:54-03","UFJF","CESJ","21133","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","A. Santos","2011","07","L. Krieger","1985","12","11","Brasil","Minas Gerais","Leopoldina",NA,NA,NA,NA,NA,NA,"Na mata, não é frequente","12","-42.6431007385254","-21.5319004058838","26325","auto",NA,"CESJ21133","América do Sul",NA,"CESJ021133",NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:46:21-03","UFMS","CGMS","14554","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","A. Pott",NA,NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","2004","11","13","Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Ponte Nova, 50 Km W de Paranaíba, acesso pela rodovia municipal entre Paranaíba e a rodovia MS-316.","-51,5444444","-19,835","430","430",NA,"Flor castanha-escura. Habitat: Floresta semidecidual com Myracrodruon urundeuva. Solo argiloso vermelho-escuro. Relevo encosta superior. Habito: Erva ereta. Frequente.",NA,"-51.5444444","-19.835",NA,NA,NA,"12310",NA,NA,"CGMS1044034",NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:46:21-03","UFMS","CGMS","14448","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","A. Pott","2005","08","A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","2004","11","08","Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Mimoso, 8 km S de Paraíso.",NA,NA,NA,NA,NA,"Flor atropurpúrea. Habitat: Floresta seca raleada de aroeira (Myracrodruon urundeuva). Solo raso, escuro, sobre arenito e basalto. Encosta íngreme. Habito: Erva rizomatosa. Frequente.","04","-53.1291999816895","-18.5438995361328","76958","auto",NA,"12204",NA,NA,"CGMS1043924",NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:46:21-03","UFMS","CGMS","68224","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","A.L.B. Sartori",NA,NA,"A.L.B. Sartori; F.S. Carvalho; J.R. Fabri; P.R. Souza","2016","12","09","Brasil","Mato Grosso do Sul","Bela Vista","Margem do rio Salobrinha.","-56,7875","-22,2016667",NA,NA,NA,"Sicônio marrom-escuro. Habitat: Mata ciliar. Habito: Erva. 8 cm de altura.",NA,"-56.7875","-22.2016667",NA,NA,NA,"2160",NA,NA,"CGMS1101183",NA,NA,NA,NA,NA,NA
"114","2021-04-07 11:46:21-03","UFMS","CGMS","38834","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","R.H.Silva","2013","05","R.H. Silva; J.P. Costa; G. Guimarães","2012","12","02","Brasil","Mato Grosso do Sul","Corumbá","Morro Urucum.","-57,5833333","-19,1613889","30632","30632",NA,"Inflorescência pedunculada arroxeada. Fruto ausente. Flores muito pequenas, sésseis. Raiz carnosa e aromática. Habitat: Floresta estacional. Habito: Erva.","20","-57.5833333","-19.1613889",NA,NA,NA,"785",NA,NA,"CGMS1068226",NA,NA,NA,NA,NA,NA
"115","2021-04-07 11:46:21-03","UFMS","CGMS","5427","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","U.M. Resende",NA,NA,"U.M. Resende","1996","12","20","Brasil","Mato Grosso do Sul","Bonito",NA,NA,NA,NA,NA,NA,"Raiz aromática. Planta usada na medicina popular como abortiva e contra cólica de útero. Aumenta com o raleamento da mata.",NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,NA,NA,NA,"CGMS1015593",NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:46:21-03","UFMS","CGMS","134","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta",NA,NA,NA,"C.A. Conceição","1985","05","05","Brasil","Mato Grosso do Sul","Bonito","Próximo a um córrego.",NA,NA,NA,NA,NA,"Apresenta heterofilia na maioria dos indivíduos. Folha membranácea verde-musgo com algumas manchas brancas. Habitat: Área aberta. Solo argiloso/arenoso, frequentemente úmido. Habito: Erva hemicriptófita.",NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,"1739",NA,NA,"CGMS1015594",NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:35:49-03","UNICAMP","UEC","53100","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Webster, GL","1984","06","20","Brazil","Bahia","Santa Cruz Cabrália","Estação Ecológica Pau-Brasil, 14km NW of Porto Seguro","-39.25","-16.383333","80","100",NA,"Mossy bank in primary forest; inflorescense reddish-brown on back, brownish-green on face; evergreen rain forest",NA,"-39.25","-16.383333",NA,NA,NA,"25012",NA,NA,"UEC121968",NA,NA,NA,NA,NA,NA
"118","2020-04-22 16:22:07-03","UFPB","JPB","56364","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Queiroz, RT","2013","12","Queiroz, RT","2013","12","22","Brasil","Rio Grande do Norte","Martins","Próximo a água de Maroca na mata de João Xavier. interior da mata seca",NA,NA,NA,NA,NA,"; HABITAT: Caatinga; DESC: planta herbácea, geófita, flores vináceas","22","-37.9110984802246","-6.0877799987793","10029","auto",NA,"1478","Southern America",NA,"JPB0056364",NA,NA,NA,NA,NA,NA
"119","2019-06-25 17:37:20-03","UNEMAT","HERBAM","4947","S","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Silva, DR","2012","11","Simão, S.S.; Almeida, E.A.","2010","11","23","Brasil","Mato Grosso","Alta Floresta","Fazenda Viviane",NA,NA,NA,NA,NA,NA,"17","-56.0861015319824","-9.87555980682373","109392","auto",NA,"92",NA,NA,"HERBAM004947",NA,NA,NA,NA,NA,NA
"120","2019-02-21 19:37:53-03","UNEMAT","HERBAM","0611","S","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Sasaki, D","2006","11","P.F.C.; Sasaki, D.; Pedroga, J.A.; Rodrigues, L. & Piva, J.H.","2006","09","30","Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata seca em afloramento rochoso. Predominio de árvores caducifólias. Grande população de aráceas e Esenbeckias.","-55.917778","-9.578611","241","241",NA,NA,NA,"-55.917778","-9.578611",NA,NA,NA,"509",NA,NA,"HERBAM000611",NA,NA,NA,NA,NA,NA
"121","2019-06-27 10:25:45-03","UFES","VIES","21731","S","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Kollmann, L.J.C.",NA,NA,"Manhães, V.C.; Couto, D.R. & Sobreira, R.","2008","12","23","Brasil","Espírito Santo","Alegre",NA,NA,NA,NA,NA,NA,NA,NA,"-41.5331001281738","-20.763599395752","26101","auto",NA,"159",NA,NA,"VIES021731","VIES021731",NA,NA,NA,NA,NA
"122","2019-06-27 10:25:45-03","UFES","VIES","21735","S","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Kollmann, L.J.C.",NA,NA,"Couto, D.R.; Manhães, V.C. & Sobreira, R.","2008","11","05","Brasil","Espírito Santo","Alegre","São João do Norte.",NA,NA,NA,NA,NA,NA,NA,"-41.5331001281738","-20.763599395752","26101","auto",NA,"1062",NA,NA,"VIES021735",NA,NA,NA,NA,NA,NA
"123","2019-06-27 10:25:45-03","UFES","VIES","20486","S","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Kollmann, L.J.C.",NA,NA,"Fontana, A.P.; Kollmann, L.J.C.; Couto, D.R.; Manhães, V.C. & Sobreira, R.","2009","03","18","Brasil","Espírito Santo","Alegre","São João do Norte.",NA,NA,"245","245",NA,NA,NA,"-41.5331001281738","-20.763599395752","26101","auto",NA,"5848",NA,NA,"VIES020486","VIES020486",NA,NA,NA,NA,NA
"124","2019-08-16 08:40:11-03","UTFPR","HCF","22038","S","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","M.G. Caxambu","2016","11","M.G. Caxambu","2016","11","02","Brasil","PR","Mato Rico","Estação Ecológica Municipal Colombo","52°14'12,8 W","24°44'56,6 S","656","656",NA,"erva ciófila, ca. 0,08 m. Flores castanho-avermelhadas.","08","-52.236889","-24.749056",NA,NA,NA,"7653",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-08-16 08:40:11-03","UTFPR","HCF","13275","S","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","G.A. Dettke","2015","09","M.G. Caxambu","2013","12","13","Brasil","PR","Iretama","BR-487, ponte sobre o Rio Muquilão","52°02'27,9 W","24°24'26,1 S","408","408",NA,"erva ciófila, ca. 0,20 m. Frutos avermelhados.",NA,"-52.041083","-24.40725",NA,NA,NA,"5017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-21 19:37:27-03","UFC","EAC","3423","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Machado, A.F.P.","2013","02","Fernandes, A.","1977","07","27","Brasil","Bahia","Jacobina",NA,NA,NA,NA,NA,NA,"Erva.","01","-40.5182991027832","-11.1806001663208","62396","auto",NA,"EAC3423","Southern America",NA,"EAC0003423","EAC0003423",NA,NA,NA,NA,NA
"127","2021-03-21 19:37:27-03","UFC","EAC","11844","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Emygdis, L.","1990","01","Fernandes, A.","1983","03","05","Brasil","Piauí","Oeiras","Chapada Grande",NA,NA,NA,NA,NA,"Erva.; Mata subperenifolia","22","-42.1310997009277","-7.0252799987793","54774","auto",NA,"EAC11844","Southern America",NA,"EAC0011844","EAC0011844",NA,NA,NA,NA,NA
"128","2020-12-21 16:35:51-03","MBM","MBM","26437","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Aquidauana","Piraputanga",NA,NA,NA,NA,NA,NA,NA,"-55.7872009277344","-20.4710998535156","212961","auto","vitifolia","30500","Southern America",NA,"MBM026437","MBM026437",NA,NA,NA,NA,NA
"129","2020-12-21 16:35:51-03","MBM","MBM","222263","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Hatschbach, G.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.",NA,NA,NA,"Brazil","Minas Gerais","Buritizeiro","Chapada dos Gerais, Rod. BR-365",NA,NA,NA,NA,NA,NA,NA,"-44.9622001647949","-17.3511009216309","88041","auto","asaroides","67161","Southern America",NA,"MBM222263","MBM222263",NA,NA,NA,NA,NA
"130","2020-12-21 16:35:50-03","MBM","MBM","420650","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Mazziero, F.F.F.","2019","02","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","2019","01","28","Brazil","Minas Gerais","Baixo Guandu",NA,"-40.960556","-19.499722","65","65",NA,"Vegetação secundária média/avançada","01","-40.960556","-19.499722",NA,NA,NA,"s.n.","Southern America",NA,"MBM420650",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:35:50-03","MBM","MBM","63658","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Berg, C.C.",NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Bahia","Riachão das Neves","Riachão das Neves, arredores",NA,NA,NA,NA,NA,NA,NA,"-44.9099998474121","-11.7461004257202","123228","auto",NA,"42123","Southern America",NA,"MBM063658",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:35:50-03","MBM","MBM","14321","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Carauta, J.P.",NA,NA,"Kuhlmann, J.G.",NA,NA,NA,"Brazil","Espírito Santo","Colatina","Paucas",NA,NA,NA,NA,NA,NA,NA,"-40.6305999755859","-19.539400100708","57036","auto",NA,"6589","Southern America",NA,"MBM014321",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:35:50-03","MBM","MBM","140114","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Hatschbach, G.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Brazil","Goiás","Monte Alegre de Goiás","Rod. GO-118, próximo do Rio Paranã",NA,NA,NA,NA,NA,NA,NA,"-46.9006004333496","-13.2564001083374","53634","auto",NA,"54731","Southern America",NA,"MBM140114",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:35:50-03","MBM","MBM","258472","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Castro, R.M.",NA,NA,"Carneiro, J.",NA,NA,NA,"Brazil","Paraná","Ribeirão do Pinhal","Barra do Penacho",NA,NA,NA,NA,NA,NA,NA,"-50.3567008972168","-23.4074993133545","21709","auto",NA,"1007","Southern America",NA,"MBM258472","MBM258472",NA,NA,NA,NA,NA
"135","2020-12-21 16:35:50-03","MBM","MBM","132389","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg",NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá","Coxipó da Ponte",NA,NA,NA,NA,NA,NA,NA,"-56.0966987609863","-15.5960998535156","74875","auto","asaroides","43079","Southern America",NA,"MBM132389","MBM132389",NA,NA,NA,NA,NA
