"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber","sex"
"99","2017-11-24 14:11:38-02","UFLA","ESAL","16556","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Rodrigues, LA; et al.","376",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,"árvore; 8m; ;; floresta",NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2017-11-24 14:11:38-02","UFLA","ESAL","23069","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Castro, GC","156",NA,NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Fragmento de Floresta Estacional Semidecidual","-44.9188995361328","-20.9463996887207","1","1",NA,"árvore; 30m; ;; floresta",NA,NA,"Berg, E V D","19303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2017-11-24 14:11:38-02","UFLA","ESAL","12483","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,"árvore; 5,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2018-10-09 16:31:52-03","UFLA","ESAL","13079","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"árvore; 10,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"103","2018-10-09 16:31:52-03","UFLA","ESAL","19503","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"Ary Teixeira de Oliveira-Filho",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"104","2018-08-31 12:41:49-03","UFLA","ESAL","22320","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Conceição, AA; R.Harley; R.M.Santos; D.S.B.R.","s.n.",NA,NA,NA,NA,"Brasil","Bahia","Paramirim",NA,"-42.239167","-13.443056",NA,NA,NA,"árvore; 5, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.239167","-13.443056",NA,NA,NA,NA,NA,NA
"105","2018-10-09 16:31:52-03","UFLA","ESAL","29440","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Mansanares, ME; Domingos, DQ; Zagotta Vital","2392","2011","09","16",NA,"Brasil","Minas Gerais","Carrancas","Complexo da Zilda, Ponto 4 - estrada que sobe para as Broas","-44.635278","-21.5725",NA,NA,NA,"Crescendo em fenda de rocha. Arvoreta com 2 m. Flores com cálice esverdeado e botões com corola amarela.; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.635278","-21.5725",NA,NA,NA,NA,NA,NA
"106","2017-11-24 14:11:38-02","UFLA","ESAL","16862","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2018-10-05 13:28:15-03","UFLA","ESAL","15429","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Fontes, MAL","100",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","1450","1450",NA,"árvore; 3,0; ;; floresta",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2017-11-24 14:11:38-02","UFLA","ESAL","17152","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Carvalho, WAC","99",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","1","1",NA,"árvore; 7,5 m; ;; floresta",NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-11-24 14:11:38-02","UFLA","ESAL","22819","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Santos, R M; F. A. Vieira et alii","s.n.",NA,NA,NA,NA,"Brasil","Piauí","Caracol","Parque Nacional Serra das Confusões","-43.3300018310547","-9.27861022949219",NA,NA,NA,"árvore; 7, m; ;",NA,NA,NA,"21070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-11-24 14:11:38-02","UFLA","ESAL","19312","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Distrito de Macaia, Mata dos Botelhos","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"Ary Teixeira de Oliveira - Filho","22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-11-24 14:11:38-02","UFLA","ESAL","14310","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","E. Tameirão Neto, 753; M. S. Werneck","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Porto Velho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"Ary T.O.Filho","22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-11-24 14:11:38-02","UFLA","ESAL","25353","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Naves, RP","98",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-04 10:29:20-03","UFRPE","HST","21541","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","G.E.L.Macedo; G.S.Silva","2520","2014","12","26",NA,"Brasil","Bahia","Lajedinho","Morrinhos: Parcela 3.","-41.018889","-12.454167","618","618",NA,"Árvore; caule lenhoso, acizentado, cerne vermelha; folhas simples, crassas, compostas, imparipinadas; frutos imaturos.","HST021541",NA,"A.M.Miranda",NA,NA,NA,"2016","11","21","41W01'08''","12S27'15''",NA,NA,NA,NA,NA,NA
"114","2021-02-04 10:29:20-03","UFRPE","HST","5126","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","A.M.Miranda; S.Izidoro et S.L.Araújo","1491","1994","03","23",NA,"Brasil","Pernambuco","Floresta","Reserva Ecológica de Serra Negra","-38.5685997009277","-8.60111045837402",NA,NA,NA,"Arbusto ca. 2 m alt.; folhas papiráceas, fracamente discolor; frutos imaturos verdes.","HST005126",NA,"J.R.Pirani","87756","auto",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-04 10:29:20-03","UFRPE","HST","22494","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","W.B. Santos; (Parcela C32 ind. 5322)","11","2018","05","21",NA,"Brasil","Pernambuco","Ipubi","Serrolândia","-40.1488990783691","-7.651939868927","24","24",NA,"Árvore ca. 4,5 m alt. e 11 cm CAP.","HST022494","HST022494_v1","W.B.Santos et A.M.Miranda","42741","auto",NA,"2018","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-25 10:13:19-03","CVRD","CVRD","12018","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Folli, D.A.","6245","2008","11","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.181728","-19.233789","49","49",NA,"Ilha do Imperador <ll>dwc_commonname:</ll> Cedro imperador","CVRD012018",NA,"Terry D. Pennington",NA,NA,NA,"2010","12","01","-40,181728","-19,233789",NA,NA,"Magnoliopsida",NA,NA,NA
"117","2021-02-25 10:13:19-03","CVRD","CVRD","12015","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Folli, D.A.","6242","2008","11","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.181844","-19.234041","38","38",NA,"Ilha do Imperador <ll>dwc_commonname:</ll> Cedro imperador","CVRD012015",NA,"Terry D. Pennington",NA,NA,NA,"2010","12","01","-40,181844","-19,234041",NA,NA,"Magnoliopsida",NA,NA,NA
"118","2020-09-02 16:33:31-03","Cenargen","CEN","47088","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Efigênia de Melo","3190","1999","11","18",NA,"Brasil","BA","MORRO DO CHAPEU","Entre 25 e 26 km de Morro do Chapéu. Estrada vicinal próximo à estrada do feijão, próximo ao Ventura.","-41.1561012268066","-11.5500001907349",NA,NA,"Exsicatas","Tronco principal morto, rebrotos densamente ramificados. Coroa de estames mais claros. Alt.: 765-800 m.&nf;Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (41344). Feira de Santana - Bahia.","CEN00047088","CEN00047088",NA,"98143","auto",NA,NA,NA,NA,"-4096167.0","-1165194.0",NA,"1",NA,NA,NA,NA
"119","2019-12-09 17:30:18-03","UFPR","EFC","12646","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Völtz, R.R.; Carpanezzi, A.A.; Oliveira, E.","276","2014","01","10",NA,"Brasil","Bahia","Wanderley","Fazenda da Mata","-43.5743","-12.1128","806","806",NA,"Árvore 11m alt.; frutos, alguns abertos expondo o arilo vermelho-rubi; solo arenoso, relevo plano; vegetação arbórea semi-devastada. __COMMOM_NAME__: Catuaba-verdadeira","EFC012646",NA,"Völtz, R.R.",NA,NA,NA,"2014","01","10","-43.5743","-12.1128",NA,NA,NA,NA,NA,NA
"120","2019-12-09 17:30:18-03","UFPR","EFC","12645","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Völtz, R.R.; Carpanezzi, A.A.; Oliveira, E.","272","2014","01","08",NA,"Brasil","Bahia","Caetité","Quebra-braço","-42.3","-13.51","925","925",NA,"Árvore 11m alt.; flores alvo-esverdeadas; casca interna fibrosa, bege, breve oxidando na cor avermelhada; ocasional. __COMMOM_NAME__: Catuaba-verdadeira","EFC012645",NA,"Völtz, R.R.",NA,NA,NA,"2014","01","08","-42.30","-13.51",NA,NA,NA,NA,NA,NA
"121","2019-11-13 11:26:12-03","USP","SPF","104440","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Kallunki, JA","728","1995","04","23",NA,"Brasil","Espírito Santo","Guaçuí",NA,"-41.683333","-20.85",NA,NA,NA,NA,"SPF00104440",NA,"Kallunki, JA",NA,NA,NA,NA,NA,NA,"-41.683333","-20.85",NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:26:12-03","USP","SPF","112146","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Ganev, W","2480","1993","11","14",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8","-13.383333","800","800",NA,NA,"SPF00112146",NA,"Pirani, JR",NA,NA,NA,"1997",NA,NA,"-41.8","-13.383333",NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:26:12-03","USP","SPF","141817","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Melo, E","3190","1999","11","18",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-40.961667","-11.669444","765","800",NA,NA,"SPF00141817",NA,"Pirani, JR",NA,NA,NA,"2010",NA,NA,"-40.961667","-11.669444",NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:26:12-03","USP","SPF","144530","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Brügger, MC","s.n.","1991","11","30",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,"SPF00144530",NA,"Pirani, JR",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:26:12-03","USP","SPF","158240","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Melo, E","3190","1999","11","18",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-40.961667","-11.669444","765","800",NA,NA,"SPF00158240",NA,"Pirani, JR",NA,NA,NA,"2010",NA,NA,"-40.961667","-11.669444",NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:26:12-03","USP","SPF","168852","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Queiroz, LP","9964","2004","12","19",NA,"Brasil","Bahia","Ruy Barbosa","Serra do Orobó","-40.4875","-12.316667","521","521",NA,NA,"SPF00168852",NA,"Pirani, JR",NA,NA,NA,"2005",NA,NA,"-40.4875","-12.316667",NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:26:12-03","USP","SPF","178214","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Harley, RM","55296","2004","12","05",NA,"Brasil","Bahia","Rio de Contas","Serra do Rio de Contas","-41.597222","-13.821111",NA,NA,NA,NA,"SPF00178214",NA,"Pirani, JR",NA,NA,NA,"2007",NA,NA,"-41.597222","-13.821111",NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:26:12-03","USP","SPF","197998","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Santos, MF","457","2007","12","15",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó","-43.402056","-19.396361",NA,NA,NA,NA,"SPF00197998",NA,"Pirani, JR; Santos, MF",NA,NA,NA,"2008",NA,NA,"-43.402056","-19.396361",NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:26:12-03","USP","SPF","200297","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Freitas, HS","288","2007","08","03",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.661444","-22.638611","482","482",NA,NA,"SPF00200297",NA,"Freitas, HS",NA,NA,NA,"2009",NA,NA,"-44.661444","-22.638611",NA,NA,NA,NA,NA,NA
"130","2021-03-15 18:28:52-03","USP","SPF","201813","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Melo, E","5530","2008","04","17",NA,"Brasil","Bahia","Morro do Chapéu","Buraco do Possidônio","-41.269722","-11.646389","960","960",NA,"Arvoreta ca. 3.0 m alt. Folhas coriáceas concolores. Botões verdes. Interior do buraco.","SPF00201813",NA,"Pirani, JR",NA,NA,NA,"2011","06",NA,"-41.269722","-11.646389",NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:26:12-03","USP","SPF","205217","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Silva, FFS","171","2011","01","27",NA,"Brasil","Bahia","Sento Sé",NA,"-41.064242","-9.901603","765","765",NA,NA,"SPF00205217",NA,"Pirani, JR",NA,NA,NA,"2011",NA,NA,"-41.064242","-9.901603",NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:26:12-03","USP","SPF","86900","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Ganev, W","1537","1992","11","24",NA,"Brasil","Bahia","Abaíra","Catolés","-41.816667","-13.316667","1000","1000",NA,NA,"SPF00086900",NA,"Pirani, JR",NA,NA,NA,"1997",NA,NA,"-41.816667","-13.316667",NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:26:12-03","USP","SPF","204302","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Braga, JMA","1983","1995","02","14",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.566667","-22.25","650","700",NA,NA,"SPF00204302",NA,"Braga, JMA",NA,NA,NA,NA,NA,NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:26:12-03","USP","SPF","149799","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Araújo-Nóbrega, M","241","2000","11","21",NA,"Brasil","Bahia","Ibicoara","Chapada Diamantina","-41.483333","-13.233333","1040","1040",NA,NA,"SPF00149799",NA,"Pirani, JR",NA,NA,NA,"2001","11",NA,"-41.483333","-13.233333",NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:26:12-03","USP","SPF","100210","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Lopes, MA","616","1984","10","25",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"SPF00100210",NA,"Pirani, JR","49886","auto",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:26:12-03","USP","SPF","161633","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Pereira, JM","1015","2003","11","11",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"SPF00161633",NA,"Pirani, JR","49886","auto",NA,"2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:26:12-03","USP","SPF","145063","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Forzza, RC","1706","2000","11","26",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"SPF00145063",NA,"Pirani, JR","11991","auto",NA,"2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:26:12-03","USP","SPF","11390","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Hoehne, W","s.n.","1944","12","15",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00011390",NA,"Pirani, JR","53584","auto",NA,"1982","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:36:54-03","UEFS","HUEFS","246951","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Moonlight, P.W.","996","2018","04","05",NA,"Brasil","Ceará","Crateús","Serra das Almas, around plot 2","-40.915","-40.915","638","638",NA,"Dry forest with canopy of >10m. Sparse shrub layer. Sparse herb layer and sparse bromeliad ground cover.","HUEFS0246951",NA,NA,NA,NA,NA,NA,NA,NA,"40W54'54''","40S54'54''",NA,NA,"Rosanae",NA,NA,NA
"140","2019-10-07 09:36:54-03","UEFS","HUEFS","118474","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Queiroz, L.P.de","12977","2007","04","13",NA,"Brasil","Bahia","Jequié","Morro da Torre.","-40.122222","-13.890833","671","671",NA,"Floresta estacional com caatinga na base.","HUEFS0118474","HUEFS0118474","D.Cardoso",NA,NA,NA,"2010","10",NA,"40W7'20''","13S53'27''",NA,NA,"Rosanae",NA,NA,NA
"141","2019-10-07 09:36:54-03","UEFS","HUEFS","119393","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Conceição, A.A.","2026","2007","04","29",NA,"Brasil","Bahia","Paramirim",NA,"-42.213056","-13.286944","634","634",NA,"Mata ciliar.","HUEFS0119393","HUEFS0119393",NA,NA,NA,NA,NA,NA,NA,"42W12'47''","13S17'13''",NA,NA,"Rosanae",NA,NA,NA
"142","2019-10-07 09:36:54-03","UEFS","HUEFS","122362","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Santos, R.M.","1425","2007","06","22",NA,"Brasil","Piauí","Caracol","Parque Nacional da Serra das Confusões.","-43.485","-9.221389","643","643",NA,"Caatinga arbórea.","HUEFS0122362","HUEFS0122362",NA,NA,NA,NA,NA,NA,NA,"43W29'6''","9S13'17''",NA,NA,"Rosanae",NA,NA,NA
"143","2019-10-07 09:36:54-03","UEFS","HUEFS","12601","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Ganev, W.","1537","1992","11","24",NA,"Brasil","Bahia","Abaíra",NA,"-41.816667","-13.316667","1000","1000",NA,NA,"HUEFS0012601","HUEFS0012601","J.R.Pirani",NA,NA,NA,"2002","04",NA,"41W49'","13S19'",NA,NA,"Rosanae",NA,NA,NA
"144","2019-10-07 09:36:54-03","UEFS","HUEFS","137266","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Melo, E.","5530","2008","04","17",NA,"Brasil","Bahia","Morro do Chapéu","Buraco do Posidônio.","-41.269722","-11.646389","960","960",NA,"Caatinga. Afloramento de calcário. Depressão em forma de dolina.","HUEFS0137266","HUEFS0137266","J.R.Pirani",NA,NA,NA,"2011","06",NA,"41W16'11''","11S38'47''",NA,NA,"Rosanae",NA,NA,NA
"145","2019-10-07 09:36:54-03","UEFS","HUEFS","16019","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Ganev, W.","2480","1993","11","14",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8","-13.383333","800","800",NA,NA,"HUEFS0016019","HUEFS0016019","J.R.Pirani",NA,NA,NA,"2002","04",NA,"41W48'","13S23'",NA,NA,"Rosanae",NA,NA,NA
"146","2019-10-07 09:36:54-03","UEFS","HUEFS","160484","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Guedes, M.L.S.","16796","2009","12","10",NA,"Brasil","Bahia","Licínio de Almeida","Serra Geral, Licínio de Almeida, fazenda São Domingos. Jurema. P04.","-42.525","-14.451389","878","878",NA,"Caatinga/Cerrado.","HUEFS0160484","HUEFS0160484","T.B.Flores",NA,NA,NA,"2016","05",NA,"42W31'30''","14S27'5''",NA,NA,"Rosanae",NA,NA,NA
"147","2019-10-07 09:36:54-03","UEFS","HUEFS","167380","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Melo, E.","8847","2010","11","23",NA,"Brasil","Piauí","Caracol","Toca do Enoc. Sítio com pinturas rupestres caverna e olho d#?#água.","-43.389167","-9.155833","680","680",NA,"Cerrado/Caatinga.","HUEFS0167380","HUEFS0167380","T.B.Flores",NA,NA,NA,"2016","05",NA,"43W23'21''","9S9'21''",NA,NA,"Rosanae",NA,NA,NA
"148","2019-10-07 09:36:54-03","UEFS","HUEFS","173995","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Melo, E.","9613","2011","04","28",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Guariba.","-41.193056","-11.439167","1067","1067",NA,"Cerrado.","HUEFS0173995","HUEFS0173995",NA,NA,NA,NA,NA,NA,NA,"41W11'35''","11S26'21''",NA,NA,"Rosanae",NA,NA,NA
"149","2019-10-07 09:36:54-03","UEFS","HUEFS","233677","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Moonlight, P.W.","723","2017","03",NA,NA,"Brasil","Ceará","Crateús","Serra das Almas, around plot 2.","-40.915","-5.141389","638","638",NA,"Dry forest to 10m with moderately dense shrub layer. Very sparse herb layer. Rocky shallow clay-sand soil, ca. 20cm deep over sandstone bedrock.","HUEFS0233677","HUEFS0233677","R.T.Pennington",NA,NA,NA,"2017","11",NA,"40W54'54''","5S8'29''",NA,NA,"Rosanae",NA,NA,NA
"150","2020-02-20 13:53:14-03","UEFS","HUEFS","238073","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Fontana, A.P.","10151","2018","10","09",NA,"Brasil","Pernambuco","Buíque","Catimbal, Vale do Catimbal. Sítio Igrejinha.","-37.251111","-8.493889","922","922",NA,"Savana Estépica, Neossolo Quartzarênico Órtico.","HUEFS0238073",NA,NA,NA,NA,NA,NA,NA,NA,"37W15'4''","8S29'38''",NA,NA,"Rosanae",NA,NA,NA
