"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"101","2019-11-05 16:43:07-03","UFOP","OUPR","970","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.","s.n.","1975","01","05",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Itatiaia","-43.5080986022949","-20.2875003814697",NA,"Subarbusto, flores verde-amareladas. Campo.",NA,NA,NA,NA,"44599","auto","1978","06","03",NA,NA,NA,NA,NA,NA,NA
"102","2019-11-05 16:43:07-03","UFOP","OUPR","962","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Lisboa, M.A.","s.n.","1972","06","04",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto","1978","06","06",NA,NA,NA,NA,NA,NA,NA
"103","2019-11-05 16:43:07-03","UFOP","OUPR","971","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.","s.n.","1975","01","05",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,"Subarbusto, flores verde-amareladas. Campo.",NA,NA,NA,NA,"44599","auto","1978","06","03",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-05 16:43:07-03","UFOP","OUPR","965","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.","s.n.","1976","12","08",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,"Subarbusto, flores amarelo-esverdeadas. Campo.",NA,NA,NA,NA,"44599","auto","1978","06","03",NA,NA,NA,NA,NA,NA,NA
"105","2019-11-05 16:43:07-03","UFOP","OUPR","960","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Peron, M.V.","Peron, M.V.","s.n.","1986","03","19",NA,"Brasil","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,"Erva, flor com corola verde-amarelada e corona branca. Campo.",NA,NA,NA,NA,"44599","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-05 16:43:07-03","UFOP","OUPR","963","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.","s.n.","1974","02","10",NA,"Brasil","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,"Campos.",NA,NA,NA,NA,"44599","auto","1980","05","27",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-05 16:43:07-03","UFOP","OUPR","969","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.","s.n.","1974","02","10",NA,"Brasil","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,"Erva, flores amarelo-esverdeadas. Campo.",NA,NA,NA,NA,"44599","auto","1978","06","03",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:12:49-03","MBM","MBM","117415","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Hatschbach, G.; et al.; et al.","51181","1987","03","20","Southern America","Brazil","Minas Gerais","Gouveia","Barro Preto","-43.7407989501953","-18.4543991088867",NA,NA,"MBM117415","MBM117415",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:12:49-03","MBM","MBM","243705","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A.","Rapini, A.; et al.; et al.","548","1998","03","03","Southern America","Brazil","Minas Gerais","Congonhas do Norte","Serra da Carapina, estrada para Conceição","-43.6814002990723","-18.8071994781494",NA,NA,"MBM243705","MBM243705",NA,NA,"30386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:12:49-03","MBM","MBM","105486","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","50313","1985","11","29","Southern America","Brazil","Minas Gerais","Gouveia","Barro Preto","-43.7407989501953","-18.4543991088867",NA,NA,"MBM105486","MBM105486",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:12:49-03","MBM","MBM","20938","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28922","1972","01","19","Southern America","Brazil","Minas Gerais","Serro","Rod. MG-2, entre Serro e Datas","-43.3793983459473","-18.604700088501",NA,NA,"MBM020938","MBM020938",NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:12:49-03","MBM","MBM","25095","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Hatschbach, G.","31518","1973","02","13","Southern America","Brazil","Minas Gerais","Sete Lagoas","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,"MBM025095","MBM025095",NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:12:49-03","MBM","MBM","140233","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum strictum","Mart.","Fontella, J.","Arbo, M.M.","4112","1990","05","15","Southern America","Brazil","Minas Gerais","Santana do Riacho","10-20km NE de Cardeal Mota","-43.7144012451172","-19.1688995361328",NA,NA,"MBM140233","MBM140233",NA,NA,"26557","auto",NA,NA,NA,"strictum",NA,NA,NA,NA,NA,NA
"114","2020-10-01 14:20:55-03","JBB","HEPH","35459","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Rezende, SG","5891","2015","04","01","Southern America","Brasil","Minas Gerais","Itabirito","Região do Pico do Itabirito","-43.866944","-20.260556",NA,"BHCB185231",NA,NA,"1350","1350",NA,NA,NA,NA,NA,NA,"-43.866944","-20.260556",NA,NA,NA,NA
"115","2020-12-11 11:31:57-03","UFMG","BHCB","163979","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Mendes, MS","s.n.","2012","01",NA,"Southern America","Brasil","Minas Gerais","Mariana","Acesso às minas de Capanema e Timbopeba - VALE, Coordenadas aproximadas.","-43.991603","-20.352483",NA,"Coordenadas aproximadas.; Erva terrícola.; Campo Rupestre sobre Quartzito.",NA,NA,"1728","1728",NA,NA,NA,NA,NA,NA,"-43.991603","-20.352483",NA,NA,NA,NA
"116","2020-12-11 11:31:57-03","UFMG","BHCB","177112","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","430","2015","05","15","Southern America","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato","-43.924722","-20.147222",NA,"Arbusto escandente; frutos amarelos; Campo Rupestre quartzitico",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,"-43.924722","-20.147222",NA,NA,NA,NA
"117","2020-12-11 11:31:57-03","UFMG","BHCB","178132","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Gontijo, FD; Braga, IF","743","2015","03","13","Southern America","Brasil","Minas Gerais","Caeté",NA,"-43.715278","-20.068333",NA,"Herbaceo. Flores ainda fechadas; latescente.; Cerrado","BHCB030609","BHCB030609","1198","1198",NA,NA,"2015","05","06",NA,"-43.715278","-20.068333",NA,NA,NA,NA
"118","2020-12-11 11:31:57-03","UFMG","BHCB","178789","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","788","2015","09","24","Southern America","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222",NA,"Prensado em álcool; Liana; frutos castanhos.; Campo Rupestre Quartzítico",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,"-43.605","-20.197222",NA,NA,NA,NA
"119","2020-12-11 11:31:57-03","UFMG","BHCB","183771","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Souza, JAM; Santos, A; Avelar, R","52","2016","11","16","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.888889","-20.255556",NA,"Herbáceo, 0,45m alt. Terrestre. Flores creme.; Campo Rupestre Quartizito.",NA,NA,"1483","1483",NA,NA,NA,NA,NA,NA,"-43.888889","-20.255556",NA,NA,NA,NA
"120","2020-12-11 11:31:58-03","UFMG","BHCB","183992","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Sousa, NL; Souza, JAM; Avelar, R","446","2016","11","29","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.855556","-20.270556",NA,"Herbáceo, 0,45m alt. Terrestre. Flor branca na face interna, vinho na face externa, estames e carpelo branco. Látex branco, folha cartácea.; Cerrado Sentido Restrito. Solo pedregoso argiloso. Alto de morro.",NA,NA,"1246","1246",NA,NA,NA,NA,NA,NA,"-43.855556","-20.270556",NA,NA,NA,NA
"121","2020-12-11 11:31:58-03","UFMG","BHCB","79978","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Mota, RC da; Viana, PL","1804","2002","11","08","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.574453","-19.103417",NA,"Erva; corola castanha; estigmas vináceos; látex branco.; Coletada em campo limpo pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.574453","-19.103417",NA,NA,NA,NA
"122","2020-12-11 11:31:58-03","UFMG","BHCB","184027","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Sousa, NL; Souza, JAM; Avelar, R","481","2016","12","01","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.855556","-20.269722",NA,"Arbustivo, 0,7m alt. Terrestre. Estames branco; carpelo verde, vinho e preto; pétalas esverdeadas com tricomas brancos na face adaxial. Fruto marrom. Látex branco.; Cerrado Sentido Restrito. Solo pedregoso/ argiloso em alto de morro.",NA,NA,"1231","1231",NA,NA,NA,NA,NA,NA,"-43.855556","-20.269722",NA,NA,NA,NA
"123","2020-12-11 11:31:58-03","UFMG","BHCB","184052","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Paiva, JAM; Souza, LS; Silva, E","1165","2016","11","28","Southern America","Brasil","Minas Gerais","Santa Bárbara","RPPN Capivari I","-43.632222","-20.148056",NA,"Erva escandente, 0,4m alt. Terrestre. Flor verde com estames boninas. Látex branco.; Campo Rupestre Quartizito. Área pós queimada.",NA,NA,"1353","1353",NA,NA,NA,NA,NA,NA,"-43.632222","-20.148056",NA,NA,NA,NA
"124","2020-12-11 11:31:58-03","UFMG","BHCB","185231","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Rezende, SG; Justo, AG","5891","2015","04","01","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.866944","-20.260556",NA,"Herbáceo; Campo limpo","BHCB185231",NA,"1350","1400",NA,NA,NA,NA,NA,NA,"-43.866944","-20.260556",NA,NA,NA,NA
"125","2020-12-11 11:31:58-03","UFMG","BHCB","52337","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Rapini, A; Forzza, RC; Marcato, AC; Assis, MC","548","1998","03","03","Southern America","Brasil","Minas Gerais","Congonhas do Norte","Serra da Carapina, Estrada para Conceição do Mato Dentro, próximo a extrema. Serra talhada. Norte da Serra do Cipó.","-43.683333","-18.916667",NA,"Subarbusto. Corola esverdeada, corona alva, apêndice das anteras verdes, vináceos no centro. Frutos verdes passando a ocre.; Solo pedregoso.",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,"-43.683333","-18.916667",NA,NA,NA,NA
"126","2020-12-11 11:31:58-03","UFMG","BHCB","198939","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Quaresma, AS; Mendes, MS","s.n.","2018","02","27","Southern America","Brasil","Minas Gerais","Ouro Preto","Antiga Estação Ferroviária Dom Bosco, Proximidades da Estação","-43.5080986022949","-20.2875003814697",NA,"Coordenadas aproximadas.","BHCB198939",NA,NA,NA,"44599","auto","2018","03","10",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:31:58-03","UFMG","BHCB","198940","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Quaresma, AS; Mendes, MS","s.n.","2018","02","27","Southern America","Brasil","Minas Gerais","Ouro Preto","Antiga Estação Ferroviária Dom Bosco, Proximidades da Estação","-43.5080986022949","-20.2875003814697",NA,"Coordenadas aproximadas.","BHCB198940",NA,NA,NA,"44599","auto","2018","03","10",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:31:58-03","UFMG","BHCB","4577","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Grandi, TSM","1468","1983","09","07","Southern America","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,"Herbáceo; Campo.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:31:58-03","UFMG","BHCB","3880","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Grandi, TSM; Andrade, PM de","933","1982","03","31","Southern America","Brasil","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,"Sub-arbusto; flores de pétalas verdes; fruto folículo.; Campo rupestre.",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:31:58-03","UFMG","BHCB","3966","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Grandi, TSM","526","1980","12","25","Southern America","Brasil","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,"Herbáceo, 40 cm; flores esverdeadas.; Campo.",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:31:58-03","UFMG","BHCB","21762","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Teixeira, WA","s.n.","1994","05","19","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito, MBR.","-43.801399230957","-20.2532997131348",NA,"Subarbustivo. Folhas pilosas e macias. Flores esverdeadas com estames cor vinho, frutos escuros.; Campo rupestre. Coletada em afloramentos quartzito.",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:31:58-03","UFMG","BHCB","40082","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Stehmann, JR","2314","1997","12","12","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,"Subarbusto ereto, ca. 40 cm de altura. Flores com corola verde.; Em canga.",NA,NA,"1480","1480","26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:31:58-03","UFMG","BHCB","67324","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Mota, RC da","1126","2000","12","15","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Planta coletada em campo limpo.","-43.4075012207031","-20.0746994018555",NA,"Erva escandente.; Planta coltetada em campo limpo.","BHCB012216","BHCB012216",NA,NA,"11966","auto","2003","06",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:31:58-03","UFMG","BHCB","61143","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Farinaccio, MA; Costa, FN; Di Stasi, LC","438","2000","11","23","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, 116,1 km acima da antiga Sede do IBAMA, sentido Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Planta ereta. Flores castanhas, esverdeadas a glaucas na face abaxial. Corona creme. Ginostégio vináceo.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:31:58-03","UFMG","BHCB","19581","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Pereira, M; Lucca, M","716","1992","03","21","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Coletada na região do Congonhas. Abaixo da casa de pedra.","-43.7144012451172","-19.1688995361328",NA,"Herbaceo. Erva de 40 cm. Flores externamente verdes, pétalas internamente esbranquiçadas com interior arroxeado.; Campo rupestre. Afloramento rochoso.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:31:58-03","UFMG","BHCB","19582","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Pereira, M; Lucca, M","717","1992","04","18","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Coletada na região do Congonhas, abaixo da Casa de Pedra, próximo ao córrego Gavião.","-43.7144012451172","-19.1688995361328",NA,"Subarbustivo.; Campo rupestre. Afloramento rochoso.",NA,NA,"1100","1100","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:31:57-03","UFMG","BHCB","16551","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Lima, CR","s.n.","1989","11","18","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó., Fazenda Palácio","-43.7144012451172","-19.1688995361328",NA,"Sub-arbustivo. Folhas pilosas com látex no caule, pétalas vinho por fora e esverdeadas por dentro.; Campo rupestre.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:31:57-03","UFMG","BHCB","102","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Barreto, HLM","s.n.","1943","02","24","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,"Sub-arbusto",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:31:58-03","UFMG","BHCB","55033","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Williams, LO; Jorge Black; Barreto, HLM","s.n.","1943","02","24","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,"Subarbusto, pouco frequente.; Campo",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:31:58-03","UFMG","BHCB","4326","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Pirani, JR; Roque, N","s.n.","1993","05","01","Southern America","Brasil","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT)., Serra do Cipó, Ibama, rumo à população de Vellozia gigantea. Além da Base do IBAMA do Palácio.","-43.7144012451172","-19.1688995361328",NA,"Pemuta SPF.; Sub-arbusto latescente; folhas eretas; cálice e corola verdes; c/ tricomasalvas; corona alva; espora marron; retináculo negro; frequente.; Campo limpo de cimeira. Solo arenoso.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-05-25 15:13:54-03","FSU","FSU","000073143","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"S. F. da Fonseca, H. S. Irwin, R. Reis dos Santos, R. Souza","22228",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2013-05-30 05:39:00-03","MO","MOBOT","2828106","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio","M.A. Farinaccio|Fabiane N. Costa|L.C. Di Stasi","Farinaccio 430","2000","11","23","South America","Brazil","Minas Gerais","Santana do Riacho","Serra do cipó. MG 116. Margem direita da estrada.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"143","2014-08-23 05:35:00-03","MO","MOBOT","2828008","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","D.L. Spellman","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22537","1969","1","24","South America","Brazil","Minas Gerais",NA,"Campo bordering meadow and slow creek, with adjacent outcrops, vicinity of Datas",NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2014-08-23 05:35:00-03","MO","MOBOT","2828241","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Maria Ana Farinaccio","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22228","1969","1","18","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-07-31 17:15:00-03","MO","MOBOT","2828282","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Maria Ana Farinaccio","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20102","1968","2","15","South America","Brazil",NA,NA,"Campo. Sandy campo with stony slopes, Serra do Cipó, Minas Gerais, ca. km 120 (ca. 145km N. of Belo Horizonte",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-03-27 18:18:00-03","MO","MOBOT","2828326","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Maria Ana Farinaccio","Amaro Macedo","Macedo 2816","1950","12","31","South America","Brazil","Minas Gerais","Ouro Preto","Campestre da serra, brancas.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"1500.00000000",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2020-08-31 08:52:22-03","INPA","INPA","88342","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J","Hatschbach, GG","28922","1972","01","19","Southern America","Brasil","Minas Gerais","Serro","Rod. MG-2, entre Serro e Datas. Campo pedregoso.","-43.3793983459473","-18.604700088501",NA,NA,"INPA0088342","INPA0088342 INPA0088342_e",NA,NA,"37754","auto","1972","05",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-06-15 15:28:29-03","UNESP-RC","HRCB","16180","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, M.A.","Faria, G.M.",NA,"1990","04",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó","-43.6","-19.283333",NA,"Porte semi-arbustivo a arbustivo. Flor verde, floresce de abril a julho e de setembro a fevereiro",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,"43º36'W","19º17'S",NA,NA,NA,NA
"149","2020-06-15 15:28:29-03","UNESP-RC","HRCB","53781","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, M.A.","Farinaccio, M.A.","698","2004","04","03",NA,"Brasil","Bahia","Piatã","Serra de Santana","-41.765","-13.151111",NA,"Planta volúvel, latescente. Botões castanhos. Flores verde-acastanhadas. Corona creme Apêndice membranáceo das anteras e ginostégio atro-purpúreos",NA,NA,NA,NA,NA,NA,"2004","04",NA,NA,"41º45'54W","13º09'04S",NA,NA,NA,NA
"150","2020-06-15 15:28:29-03","UNESP-RC","HRCB","53788","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, M.A.","Calió, M.F.A.","218","2007","01","23",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.593333","-18.217778",NA,"Erva ereta até 40 cm alt. Folhas levemente discolores, nervuras bastante claras na superfície abaxial. Cálice e corola verdes. Corola deflexa no botão e quando velhas, patentes. Corona alva com apêndi",NA,NA,"1250","1250",NA,NA,"2007",NA,NA,NA,"43º35'36W","18º13'04S",NA,NA,NA,NA
