"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"150","2021-03-01 16:32:27-03","UNICAMP","UEC","73499","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Assis, MA; et al.","368","1994","08","28",NA,"Brazil",NA,NA,"Árvore 8m próximo de rio. Frutos vinho com receptáculo grande e avermelhado.","UEC138389","Magnoliopsida",NA,"(Nees) Kosterm.","Baitello, JB","São Paulo","Ubatuba","Trilha da Fazenda Capricórnio, em plantação de cacau.","-45.083333","-23.4","UEC138389",NA,NA,NA,NA,NA,NA,NA,NA,"-45.083333","-23.4",NA,NA,NA,NA
"151","2021-03-01 16:32:27-03","UNICAMP","UEC","73510","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Furlan, A; et al.","1485","1994","04","16",NA,"Brazil",NA,NA,"Árvore 8m alt. Frutos imaturos verdes.; Mata atlântica","UEC138387","Magnoliopsida",NA,"(Nees) Kosterm.","Baitello, JB","São Paulo","Ubatuba","Estrada da Fazenda Capricórnio , km 46 da Rodovia Rio/Santos.","-45.083333","-23.4","UEC138387",NA,NA,NA,NA,NA,NA,NA,NA,"-45.083333","-23.4",NA,NA,NA,NA
"152","2021-03-01 16:32:27-03","UNICAMP","UEC",NA,"S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Urbanetz, C; Mariuza; Domingos; Lelo","281","2003","12","15",NA,"Brazil",NA,NA,"Árvore de 20m.",NA,"Magnoliopsida",NA,"(Nees) Kosterm.","Moraes, PLR","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Vitória.","-47.916667","-24.883333",NA,"30","155",NA,NA,NA,NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA
"153","2021-03-01 16:32:27-03","UNICAMP","UEC","6032","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Hatschbach, G","41836","1979","01",NA,NA,"Brazil",NA,NA,"Arvoreta 4m, flor creme.","UEC137549","Magnoliopsida",NA,"(Nees) Kosterm.","Baitello, JB","Paraná","Morretes","Marumbi","-48.834400177002","-25.476900100708","UEC137549",NA,NA,"30514","auto",NA,"1983","09","10",NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:32:27-03","UNICAMP","UEC","21975","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Leitão Filho, HF; et al.","10234","1979","08","06",NA,"Brazil",NA,NA,"Fruto com cúpula avermelhada, arv. com 5m ramos laxos canela","UEC138536","Magnoliopsida",NA,"(Nees) Kosterm.","Baitello, JB","São Paulo","Ubatuba","Estação experimental de Ubatuba","-45.0699996948242","-23.4300003051758","UEC138536",NA,NA,"34265","auto",NA,"1989","09","26",NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:32:27-03","UNICAMP","UEC","21197","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Shepherd, GJ; Tamashiro, JY; Silva, AF","10975","1980","01","30",NA,"Brazil",NA,NA,"Árvore com 10m de alt., aromática, flores amarelas com estames castanhos, cálice amarelo ou rosa.","UEC133922","Magnoliopsida",NA,"(Nees) Kosterm.","Baitello, JB","São Paulo","Ubatuba","Estação experimental de Ubatuba IAC","-45.0699996948242","-23.4300003051758","UEC133922",NA,NA,"34265","auto",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:32:27-03","UNICAMP","UEC","21976","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silva, AF","46","1978","07","13",NA,"Brazil",NA,NA,"Árvore com 6m de alt. fruto verde cúpula vermelha.","UEC133928","Magnoliopsida",NA,"(Nees) Kosterm.","Baitello, JB","São Paulo","Ubatuba","Estação experimental do IAC","-45.0699996948242","-23.4300003051758","UEC133928",NA,NA,"34265","auto",NA,"1983","04","04",NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:32:27-03","UNICAMP","UEC","88181","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Sanches, M; Pedroni, F","31302","1993","01","12",NA,"Brazil",NA,NA,"Árvore de 3 m de altura, botões c/ pétalas brancas, frutos imaturos verdes, cúpula verde.","UEC095138","Magnoliopsida",NA,"(Nees) Kosterm.",NA,"São Paulo","Ubatuba","Margens do Rio da Fazenda.","-45.0699996948242","-23.4300003051758","UEC095138",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:32:27-03","UNICAMP","UEC","67933","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Lobo, PC","29369","1993","11","16",NA,"Brazil",NA,NA,"Árvore 10 m, flores e frutos.","UEC095143","Magnoliopsida",NA,"(Nees) Kosterm.","Baitello, JB","São Paulo","Ubatuba","Praia de Maranduba.","-45.0699996948242","-23.4300003051758","UEC095143",NA,NA,"34265","auto",NA,"1997","02","13",NA,NA,NA,NA,NA,NA
"159","2019-11-06 09:56:00-03","UFOP","OUPR","18089","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Araújo, A.C.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Nicolau, S.A.","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,"14119","auto",NA,"2009","11",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-04 13:19:21-03","UDESC","LUSC","2429","PreservedSpecimen","Plantae","Lauraceae","Licaria","reitzkleiniana","Licaria reitzkleiniana","Pauli, G.",NA,"2008","04","26",NA,"Brasil",NA,NA,NA,"LUSC006757",NA,NA,"Vattimo-Gil","Pauli, G.","Santa Catarina","Ilhota",NA,"-48.8272018432617","-26.8997001647949","LUSC006757",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:02:13-03","FURB","FURB","20606","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Stival-Santos, A.; Legal, E. & Silveira, S.","915","2009","09","19",NA,"Brasil",NA,NA,"Florística IFFSC 750 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do capão Habito: arbustiva;","FURB27043",NA,NA,"(Nees) Kosterm.","Oliveira, AA de","Santa Catarina","Blumenau","Fidélis.","-49.0494444","-26.8197223","FURB27043","264","264",NA,NA,NA,"2010","09","30","-49.0494444","-26.8197223",NA,NA,NA,NA
"162","2019-11-08 08:52:46-03","FURB","FURB","32370","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Uller, H.F.; Bartolomeu, P.E. & Teske, C.R.","100","2010","11","03",NA,"Brasil",NA,NA,NA,"FURB02011",NA,NA,"(Nees) Kosterm.","Uller, HF","Santa Catarina","Indaial","Warnow.","-49.2880555","-26.9666667","FURB02011",NA,NA,NA,NA,NA,"2010","11","24","-49.2880555","-26.9666667",NA,NA,NA,NA
"163","2020-10-14 10:02:13-03","FURB","FURB","36709","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Klemz, G.; Doerner, W.","15","2011","10","24",NA,"Brasil",NA,NA,NA,"FURB27042",NA,NA,"(Nees) Kosterm.","Brotto, ML","Santa Catarina","Joinville","Ribeirão Manso.","-49.1513889","-26.3008333","FURB27042","660","660",NA,NA,NA,"2013","06","14","-49.1513889","-26.3008333",NA,NA,NA,NA
"164","2020-10-14 10:02:13-03","FURB","FURB","49299","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Oliveira, A.A. de","2901","2016","01","19",NA,"Brasil",NA,NA,NA,"FURB49299",NA,NA,"(Nees) Kosterm.","Oliveira, AA de","Santa Catarina","Itapoá","Comunidade XV.","-48.69","-26.01","FURB49299","18","18",NA,NA,NA,"2016","01","19","-48.6900000","-26.0100000",NA,NA,NA,NA
"165","2019-08-16 08:39:40-03","UTFPR","HCF","22416","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","J.M. Silva","9661","2016","11","30",NA,"Brasil",NA,NA,"árvore com 7 m de altura; flor de cor creme com estames escuros. Vegetação em estágio médio de sucessão.",NA,NA,NA,"(Nees) Kosterm.","M.L. Brotto","PR","Adrianópolis","Estrada para João Surrá","-48.757222","-24.700278",NA,"130","130",NA,NA,NA,"2016","12","05","48°45'26 W","24°42'01 S",NA,NA,NA,NA
"166","2020-02-10 08:20:57-03","UTFPR","HCF","30387","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","M.L. Brotto","738","2011","07","16",NA,"Brasil",NA,NA,"árvore de 5 m de alt. Frutos verdes e maduros cor de vinho. (UPCB-DNA 3205/3213).",NA,NA,NA,"(Nees) Kosterm.","M.L. Brotto","PR","Guaratuba","Área da COPEL, rio Cubatão","-48.806917","-25.821917",NA,"83","83",NA,NA,NA,"2011","07","16","48°48'24,9 W","25°49'18,9 S",NA,NA,NA,NA
"167","2020-02-28 11:49:48-03","UTFPR","HCF","30606","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G.J. Shepherd","10975","1980","01","30",NA,"Brasil",NA,NA,"árvore com 10 m de alt., aromática. Flores amarelas com estames castanhos. Cálice amarelo ou rosa.",NA,NA,NA,"(Nees) Kosterm.","L.C.S. Assis","SP","Ubatuba","Estação Experimental de Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-06-29 09:30:36-03","UFRRJ","RBR","8053","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","M.C. Souza","s.n.","1999","03","07",NA,"Brasil",NA,NA,NA,"RBR00008053",NA,NA,"(Nees) Kosterm.",NA,"Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Caminho da gruta.","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-29 09:30:36-03","UFRRJ","RBR","8057","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","L.F.T. Menezes","s.n.","2001","08","11",NA,"Brasil",NA,NA,NA,"RBR00008057",NA,NA,"(Nees) Kosterm.",NA,"Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Estrada da senzala.","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-29 09:30:36-03","UFRRJ","RBR","16578","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G.M. Siqueira","40","2002","01","26",NA,"Brasil",NA,NA,NA,"RBR00016578",NA,NA,"(Nees) Kosterm.",NA,"Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Estrada da senzala.","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-29 09:30:36-03","UFRRJ","RBR","8056","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","L.F.T. Menezes","s.n.","2001","08","11",NA,"Brasil",NA,NA,NA,"RBR00008056",NA,NA,"(Nees) Kosterm.",NA,"Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Estrada da senzala , floresta de encosta .","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-29 09:30:36-03","UFRRJ","RBR","18052","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","L.S. Sylvestre","957","1994","02","09",NA,"Brasil",NA,NA,NA,"RBR00018052",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Caminho de Macuco à Barrelão. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","RBR00018052",NA,NA,"25743","auto",NA,"2015","12",NA,NA,NA,NA,NA,NA,NA
"173","2020-06-29 09:30:36-03","UFRRJ","RBR","7969","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","M.M.S. Conde","447","1996","05","14",NA,"Brasil",NA,NA,NA,"RBR00007969",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada Barrelão-Reunião, beira da estrada. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","RBR00007969",NA,NA,"25743","auto",NA,"2006","02","02",NA,NA,NA,NA,NA,NA
"174","2020-06-29 09:30:36-03","UFRRJ","RBR","18034","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","D.M. Braz","08","1995","05","24",NA,"Brasil",NA,NA,NA,"RBR00018034",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança, próximo ao aqueduto. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","RBR00018034",NA,NA,"25743","auto",NA,"1998","06","01",NA,NA,NA,NA,NA,NA
"175","2020-06-29 09:30:36-03","UFRRJ","RBR","18045","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","M.M.T. Rosa","458","1995","04","18",NA,"Brasil",NA,NA,NA,"RBR00018045",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada Serra Velha. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","RBR00018045",NA,NA,"25743","auto",NA,"2006","02","02",NA,NA,NA,NA,NA,NA
"176","2020-06-29 09:30:36-03","UFRRJ","RBR","46106","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","T.M.S. Cruz","s/n","2015","08","19",NA,"Brasil",NA,NA,NA,"RBR00046106",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Rio Bonito","estágio inicial de sucessão, topo de morro a terço superior da paisagem.","-42.66","-22.68",NA,"388","388",NA,NA,NA,"2018","05","23","42º39'36''W","22º40'48''S",NA,NA,NA,NA
"177","2020-06-29 09:30:36-03","UFRRJ","RBR","8055","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","L.F.T. Menezes","822","2001","12","17",NA,"Brasil",NA,NA,NA,"RBR00008055",NA,NA,"(Nees) Kosterm.",NA,"Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Caminho da Gaeta , floresta de encosta.","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-06-29 09:30:36-03","UFRRJ","RBR","8054","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","R. Facre","s.n.","1998","09","09",NA,"Brasil",NA,NA,NA,"RBR00008054",NA,NA,"(Nees) Kosterm.",NA,"Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Estrada da senzala.","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-06-29 09:30:36-03","UFRRJ","RBR","18053","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","I.S. Santos","01","1994","10","20",NA,"Brasil",NA,NA,NA,"RBR00018053",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Comércio. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","RBR00018053",NA,NA,"25743","auto",NA,"2006","02","02",NA,NA,NA,NA,NA,NA
"180","2020-06-29 09:30:36-03","UFRRJ","RBR","18033","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","L.S. Silvestre","890","1993","08","23",NA,"Brasil",NA,NA,NA,"RBR00018033",NA,NA,"(Nees) Kosterm.","J.B. Baitello","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Comércio. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","RBR00018033",NA,NA,"25743","auto",NA,"1995","06","16",NA,NA,NA,NA,NA,NA
"181","2019-11-26 11:47:43-03","UFSM","SMDB","1593","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Waechter, J.L.","1012","1978","10","23",NA,"Brasil",NA,NA,NA,"SMDB001593",NA,NA,"(Ness) Kosterm.","Favero, AA","Rio Grande do Sul","Torres","Terra de Areia","-49.7268981933594","-29.3353004455566",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:30:49-03","MBM","MBM","347449","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Giannerini, A.C.; et al.; et al.","35","2006","12","02","Southern America","Brazil",NA,NA,"Árvore ca. 10m, semi-ciófila. Folhas discolores verdes, cartáceas, nervuras primárias e secundárias amareladas. Flores creme com base avermelhada, estames enegrecidos, gineceu verde-amarelado com estigma enegrecido","MBM347449",NA,NA,"(Nees) Kostermans",NA,"Rio de Janeiro","Itatiaia","Parque nacional do Itatiaia. Borda esquerda de quem volta da estrada que dá acesso a ponte do Maromba, ao lado da pedra, próximo a entrada de residências","-44.5633010864258","-22.4960994720459","MBM347449","850","850","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:30:49-03","MBM","MBM","63763","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Sucre, D.","8172",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM063763",NA,NA,"(Nees) Kostermans","Moraes, P.L.R. de","Rio de Janeiro","Rio de Janeiro","Morro Taquara da Tijuca","-43.2075004577637","-22.9027996063232","MBM063763",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:30:49-03","MBM","MBM","307637","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Ivanauskas, N.M.; et al.; et al.","6036","2005","02","19","Southern America","Brazil",NA,NA,NA,"MBM307637",NA,NA,"(Nees) Kostermans","Baitello, J.B.","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334","MBM307637",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:30:49-03","MBM","MBM","311579","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Meireles, J.E.; et al.; et al.","292","2005","03","28","Southern America","Brazil",NA,NA,"Árvore de 6m, na beira da cachoeira. Folhas cartáceas concolores aromáticas. Frutos verdes. Floresta Ombrófila densa baixo Montana Ribeirinha muito degradada","MBM311579",NA,NA,"(Nees) Kostermans","Moraes, P.L.R. de","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo, Trilha Vale das Ostras, Rio das Ostras.","-48.0999984741211","-24.5200004577637","MBM311579","400","400","38804","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:30:48-03","MBM","MBM","259891","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Pastore, J.A.; et al.; et al.","900","2001","10","12","Southern America","Brazil",NA,NA,NA,"MBM259891",NA,NA,"(Nees) Kostermans","Baitello, J.B.","São Paulo","São Vicente","Parque Estadual","-46.3899993896484","-23.9599990844727","MBM259891",NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:30:48-03","MBM","MBM","254116","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Pastore, J.A.; et al.; et al.","857","2000","12","08","Southern America","Brazil",NA,NA,NA,"MBM254116",NA,NA,"(Nees) Kostermans","Baitello, J.B.","São Paulo","São Vicente","Parque Estadual Xixová - Japuí","-46.3899993896484","-23.9599990844727","MBM254116",NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:30:49-03","MBM","MBM","68545","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Shepherd, G.J.","10975",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM068545",NA,NA,"(Nees) Kostermans","Werff, H. van der","São Paulo","Ubatuba","Estação Experimental de Ubatuba","-45.0699996948242","-23.4300003051758","MBM068545",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:30:48-03","MBM","MBM","101127","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Croat, T.B.","18678",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM101127",NA,NA,"(Nees) Kostermans","Werff, H. van der",NA,NA,NA,NA,NA,"MBM101127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:30:48-03","MBM","MBM","111709","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Vásquez, R.; et al.; et al.","5460",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM111709",NA,NA,"(Nees) Kostermans","Werff, H. van der",NA,NA,NA,NA,NA,"MBM111709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:30:48-03","MBM","MBM","112519","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Jaramillo, R Vásquez","6633",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM112519",NA,NA,"(Nees) Kostermans","Werff, H. van der",NA,NA,NA,NA,NA,"MBM112519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:30:48-03","MBM","MBM","141572","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Rimachi, M. .Y.","3558",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM141572",NA,NA,"(Nees) Kostermans","McDaniel, S.",NA,NA,NA,NA,NA,"MBM141572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:30:49-03","MBM","MBM","398143","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Brotto, M.L.; Marinero, F.; Marinero, F.","738","2011","07","16","Southern America","Brazil",NA,NA,"Árvore de 5 m de alt., frutos verdes e maduros, cor vinho. (UPCB-DNA Nº 3205/3213); Floresta Ombrófila Densa Submontana.","MBM398143",NA,NA,"(Nees) Kostermans","Brotto, M.L.","Paraná","Guaratuba","Área da Copel, Rio Cubatão","-48.806936","-25.821928","MBM398143","83","83",NA,NA,NA,"2011","07","16","-48.806936","-25.821928",NA,NA,NA,NA
"194","2020-12-21 16:30:48-03","MBM","MBM","156158","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Robim, M.J.; et al.; et al.","642",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM156158",NA,NA,"(Nees) Kostermans","Baitello, J.B.","São Paulo",NA,"Parque Estadual de Ilhabela",NA,NA,"MBM156158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:30:48-03","MBM","MBM","186498","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","J.B.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM186498",NA,NA,"(Nees) Kostermans","Baitelloet, J.B.","São Paulo",NA,"Serra da Cantareira",NA,NA,"MBM186498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:30:49-03","MBM","MBM","392964","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Felitto, G.; Ariati, V.; Silva, M.; Maciel, M.M.; Ariati, V.; Silva, M.; Maciel, M.M.","854","2014","01","15","Southern America","Brazil",NA,NA,NA,"MBM392964",NA,NA,"(Nees) Kostermans","Brotto, M.L.","Santa Catarina","Garuva","Serra do Quiriri","-48.892778","-25.985833","MBM392964",NA,NA,NA,NA,NA,"2014","11","17","-48.892778","-25.985833",NA,NA,NA,NA
"197","2020-12-21 16:30:49-03","MBM","MBM","396728","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Augusto-Silva, M.","55","2012","11","27","Southern America","Brazil",NA,NA,"Arbórea no estrato inferior, CAP 31cm, altura 8m.; Floresta Ombrófila Densa Submontana.","MBM396728",NA,NA,"(Nees) Kostermans","Brotto, M.L.","Santa Catarina","Garuva",NA,"-48.8809","-26.010878","MBM396728","183","183",NA,NA,NA,"2013","01","31","-48.8809","-26.010878",NA,NA,NA,NA
"198","2020-12-21 16:30:49-03","MBM","MBM","407185","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silva, J.M.; Brotto, M.L.; Völtz, R.R.; Lozano, E.D.; Brotto, M.L.; Völtz, R.R.; Lozano, E.D.","9661","2016","11","30","Southern America","Brazil",NA,NA,"Árvore com 7 m de altura; flor de cor creme com estames escuros.; Floresta Ombrófila Densa Submontana, vegetação em estágio médio de sucessão.","MBM407185",NA,NA,"(Nees) Kostermans","Brotto, M.L.","Paraná","Adrianópolis","Tatupeba, Estrada para João Surrá","-48.757222","-24.700278","MBM407185","130","130",NA,NA,NA,"2016","12","05","-48.757222","-24.700278",NA,NA,NA,NA
"199","2020-12-21 16:30:49-03","MBM","MBM","425059","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Brotto, M.L.","3650","2019","05","29","Southern America","Brazil",NA,NA,"Árvore com 7 m de altura; frutos imaturos verdes e maduros pretos com cúpula vermelha.; Floresta Ombrófila Densa Submontana.","MBM425059",NA,NA,"(Nees) Kostermans","Brotto, M.L.","Paraná","Guaratuba","Estrada para Descoberto","-48.691667","-25.966111",NA,"73","73",NA,NA,NA,"2019","10","05","-48.691667","-25.966111",NA,NA,NA,NA
"200","2020-12-21 16:30:48-03","MBM","MBM","171632","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Henderson, A.; et al.; et al.","429",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM171632",NA,NA,"(Nees) Kostermans","Werff, H. van der","Amazonas","Borba","Rod. BR-230, Estrada Transamazônica","-59.5938987731934","-4.38778018951416","MBM171632",NA,NA,"270195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:30:49-03","MBM","MBM","347450","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Giannerini, A.C.; et al.; et al.","37","2006","12","02","Southern America","Brazil",NA,NA,"Árvore ca. 6,5m, semi-ciófila. Folhas discolores verdes. Botões florais verdes.","MBM347450",NA,NA,"(Nees) Kostermans",NA,"Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Borda da estrada que dá acesso a ponte do Maromba, ao lado direito de quem volta.","-44.5633010864258","-22.4960994720459","MBM347450","850","850","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
