"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","relatedCatalogItem","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","eventTime","individualCount","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","dayIdentified"
"49","2021-01-10 20:48:11-03","INPA","INPA","284386","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Cabral, FN","1630","2017","08","25","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Trilha do Jardim Botânico - MUSA.","-59.938835","-3.005543",NA,NA,"INPA0284386",NA,"Domingos, DQ",NA,NA,"2019","04",NA,NA,NA,NA,"-59.938835","-3.005543",NA,NA,"15"
"50","2021-01-10 20:48:11-03","INPA","INPA","39664","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Rodrigues, WA","9155","1972","11",NA,"Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0039664","INPA0039664 INPA0039664_e INPA0039664_e1","Barreto, R",NA,NA,"1988","02",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,"11"
"51","2021-01-10 20:48:11-03","INPA","INPA","39669","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Rodrigues, WA","9160","1972","11",NA,"Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0039669","INPA0039669 INPA0039669_e INPA0039669_e1","Werff, HH van der",NA,NA,"1992",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"52","2021-01-10 20:48:11-03","INPA","INPA","55362","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Mello, FC de","INPA55362","1976","03","12","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26, Bosque da Reserva Florestal Ducke.","-59.966667","-2.883333",NA,NA,"INPA0055362","INPA0055362 INPA0055362_e INPA0055362_e1","Vicentini, A",NA,NA,"1997",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"53","2021-01-10 20:48:11-03","INPA","INPA","55366","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Mello, FC de","INPA55366","1976","03","12","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0055366","INPA0055366 INPA0055366_e","Werff, HH van der",NA,NA,"1992",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"54","2021-01-10 20:48:11-03","INPA","INPA","55374","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Mello, FC de","INPA55374","1976","03","18","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0055374","INPA0055374 INPA0055374_e INPA0055374_e1","Barreto, R",NA,NA,"1988","02",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,"11"
"55","2021-01-10 20:48:11-03","INPA","INPA","57723","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Reis, LQ","INPA57723","1976","06","01","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara km 27, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0057723","INPA0057723 INPA0057723_e","Werff, HH van der",NA,NA,"1992",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"56","2021-01-10 20:48:11-03","INPA","INPA","57756","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Mello, FC de","INPA57756","1976","06","30","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara km 27, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0057756","INPA0057756 INPA0057756_e","Werff, HH van der",NA,NA,"1992",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"57","2021-01-10 20:48:11-03","INPA","INPA","58719","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Oliveira, AR de","INPA58719","1976","09","03","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke.","-59.966667","-2.883333",NA,NA,"INPA0058719","INPA0058719 INPA0058719_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"58","2021-01-10 20:48:11-03","INPA","INPA","42238","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Coêlho, DF","INPA42238","1973","10","02","Southern America","Brasil","Amazonas","Manaus","AM 010, km 133, Estrada Manaus-Itacoatiara km 133.","-59.300047","-2.9458",NA,NA,"INPA0042238","INPA0042238 INPA0042238_e","Kubitzki, K",NA,NA,"1978",NA,NA,NA,NA,NA,"-59.300047","-2.9458",NA,NA,NA
"59","2021-01-10 20:48:11-03","INPA","INPA","61421","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Souza, JA de","INPA61421","1976","09","09","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0061421","INPA0061421 INPA0061421_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"60","2021-01-10 20:48:11-03","INPA","INPA","61887","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Souza, JA de","INPA61887","1976","09","28","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0061887","INPA0061887 INPA0061887_e","Rodrigues, WA",NA,NA,"1978",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"61","2021-01-10 20:48:11-03","INPA","INPA","72855","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Oliveira, AR de","INPA72855","1976","08","26","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, B12 U16 A01.","-59.966667","-2.883333",NA,NA,"INPA0072855","INPA0072855 INPA0072855_e","Kubitzki, K",NA,NA,"1987","11",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"62","2021-01-10 20:48:11-03","INPA","INPA","72883","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Oliveira, AR de","INPA72883","1976","09","29","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Reserva Florestal Ducke.","-59.966667","-2.883333",NA,NA,"INPA0072883","INPA0072883 INPA0072883_e INPA0072883_e1","Werff, HH van der",NA,NA,"1992",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"63","2021-01-10 20:48:11-03","INPA","INPA","96758","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Kurz, H","30","1980","08","18","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,"INPA0096758","INPA0096758 INPA0096758_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"64","2021-01-10 20:48:11-03","INPA","INPA","219756","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Sasaki, D","113","2006","07","19","Southern America","Brasil","Mato Grosso","Alta Floresta","Ilha do Sol no Rio Teles Pires. Platô na parte central com inajá, bacopa, tucum. Dossel semi-aberto. Estrato herbáceo de gramíneas e ciperáceas.","-55","-9",NA,NA,"INPA0219756","INPA0219756 INPA0219756_e","Ramos, JF",NA,NA,"2007","03",NA,NA,NA,NA,"-55","-9",NA,NA,"30"
"65","2021-01-10 20:48:11-03","INPA","INPA","98374","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Coêlho, DF","81-55","1981","02","05","Southern America","Brasil","Amazonas","Manaus","AM 010, km 94, ZF8, km 5, Estrada Manaus-Itacoatiara km 94, ZF-8, km 5, estrada da fazenda rio Preto.","-59.498434","-2.729842",NA,NA,"INPA0098374","INPA0098374",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.498434","-2.729842",NA,NA,NA
"66","2021-01-10 20:48:11-03","INPA","INPA","232097","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Pereira, E da C.","235","2002","08","23","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O7, km 7.5.","-59.5339","-2.5814",NA,NA,"INPA0232097","INPA0232097 INPA0232097_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.5339","-2.5814","63","63",NA
"67","2020-08-31 09:11:00-03","INPA","INPA","169267","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Ahmad Junior, NI","1301.1756","1986","07","24","Southern America","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA Rodovia Br-174, km 64 depois 23 km Leste na ZF3, Fazenda Esteio, Reserva No. 1301 do Projeto Dinamico Biológica de Fragmento Florestais. Arv. No. 1756. Mata de terra firme sobre latosolo","-59.833333","-2.383333",NA,NA,"INPA0169267","INPA0169267 INPA0169267_e","Werff, HH van der",NA,NA,"1992",NA,NA,NA,NA,NA,"-59.833333","-2.383333",NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","3473350","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"J. R. Nascimento & E. C. Pereira","616","1994","11","3","South America - Neotropics","Brazil",NA,NA,"Reserva Florestal Ducke, Manaus-Itacoatiara km 26, em frente a estação meteorológica","-59.97","-2.88",NA,NA,"US01322339","US01322339_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","3564158","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"A. Vicentini & P. A. Assunçao","608","1994","7","13","South America - Neotropics","Brazil","Manaus",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Entrando pela trilha a direita do Km 0.35 da estrada alojamento-torre","-59.97","-2.88",NA,NA,"US01322340","US01322340_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","2920819","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"L. Coêlho, J. Lima & -. Osmarino","s.n.","1968","5","8","South America - Neotropics","Brazil",NA,NA,"Estrada Manaus0Itacoatiara, km 104.",NA,NA,NA,NA,"US01322341","US01322341_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"71","2019-11-13 11:20:59-03","USP","SPF","141643","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Vicentini, A","608","1994","07","13",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke","-60.0250015258789","-3.10193991661072",NA,NA,"SPF00141643",NA,"Vicentini, A",NA,NA,"1997","12","138090","auto",NA,NA,NA,NA,NA,NA,NA
"72","2014-08-26 18:21:18-03","FSL","HFSL","6366","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Rodrigues, W.A.","8277","1966","12","02","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2014-08-26 18:21:18-03","FSL","HFSL","2249","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Nascimento, J.R. do; Pereira, E da C","616","1994","11","03","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Duke - Itacoatiara, Km 26. Em área de sub-bosque limpo em frente a estação meteorológica. Floresta de Platô","-59.966667","-2.883333",NA,"Solo argiloso, dossel, Árvore. 20 cm DAP. Tronco circular de base dilatada. Ritidoma de placas sobrepostas: escamoso marrom alaranjado onde não há líquens. Desprende em placas +/- retangulares verticais de até 20 x 4 cm de largura, grossas. Lenticel; DE",NA,NA,"Vicentini, A.",NA,NA,"1994","11",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"74","2009-11-26 13:51:06-02","INPA","INPAW","2918","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Loureiro, A.A.",NA,"1964","07","21",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"75","2009-11-26 13:51:06-02","INPA","INPAW","3199","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Rodrigues, W.A.",NA,"1965","08","25",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,"K. Kubitzki",NA,NA,"1978","01","138090","auto",NA,NA,NA,NA,NA,NA,"01"
"76","2009-11-26 13:51:06-02","INPA","INPAW","6537","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Kubitzki, K.",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-01 15:01:56-03","UnB","UB","92455","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Ratter, JA","2385","1972","09","09","Southern America","Brasil","Mato Grosso",NA,"290km ao NNW de Nova Xavantana, Rio Suiazinho","-51.883333","-12.833333",NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,"-51.883333","-12.833333",NA,NA,NA
"78","2019-12-13 20:01:50-03","UFMT","UFMT","22300","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitski",NA,"Nascimento, J.R.; Pereira, E.C.","616","1994","11","03",NA,"Brasil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.","-59.966667","-2.883333",NA,"Árvore, dossel 20 cm DAP, tronco circular de base dilatada, ritidoma de placas sobepostas: escamoso marrom alaranjado onde não há líquens. Desprende em placas +/- retangulares verticais de até 20 x 4 cm de largura, grossas, lenticelas circulares, esp",NA,NA,"Vicentini, A.; Van der Werff, H.",NA,NA,"1994","11",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"79","2020-01-31 10:38:35-03","IFAM","EAFM","14747","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.","364","2011","05","24",NA,"Brasil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.302689","-2.417011",NA,"; HABITAT: Floresta de terra-firme; DESC: árvore, DAP = 13.6 cm",NA,NA,"Marra, D.M.",NA,NA,"2011","05",NA,NA,NA,NA,"-60.302689","-2.417011","18","18","24"
"80","2014-10-09 13:58:19-03","UHH","HBG","509708","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki","Paratype","Aluísio, J.","58","1968","07","24","South America","Brazil",NA,NA,"Amazonas, Estrada Manaus-Itacoatiara, Km 26, Reserva Forestal Ducke",NA,NA,NA,"ex Instituto Nacional de Pesquisas da Amazônica.Planta do Amazonas. HerbNo. 21.297.Ávore de 19m. de altura x 30cm. D.A.P.; flores esverdeadas; mata de terra firme; solo argiloso. Louro Ferro. NEOTROP","HBG509708","HBG509708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2014-10-09 13:58:19-03","UHH","HBG","509711","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki","Paratype","Rodrigues, W. & Osmarino","8277","1966","12","02","South America","Brazil",NA,NA,"Amazonas, Estrada Manaus-Itacoatiara, Km 26, Reserva Forestal Ducke",NA,NA,NA,"ex Instituto Nacional de Pesquisas da Amazônica.Planta do Amazonas. HerbNo. 18.564.Ávore de 18m. de altura x 30cm. de diâmetro; frutos ainda verdes; mata de terra firme; solo argiloso. NEOTROP","HBG509711","HBG509711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2014-10-09 13:58:19-03","UHH","HBG","509709","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki","Paratype","Aluísio, J.","228","1968","10","24","South America","Brazil",NA,NA,"Amazonas, Estrada Manaus-Itacoatiara, Km 26, Reserva Forestal Ducke",NA,NA,NA,"ex Instituto Nacional de Pesquisas da Amazônica.Planta do Amazonas. HerbNo. 23.859.Fenologico no 30. Frutos Novos. Louro Ferro. NEOTROP","HBG509709","HBG509709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2014-10-09 13:58:19-03","UHH","HBG","509710","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki","Paratype","Coêhlo, D.","s.n.","1973","10","02","South America","Brazil",NA,NA,"Amazonas, Estrada Manaus-Itacoatiara, Km 133.",NA,NA,NA,"ex Instituto Nacional de Pesquisas da Amazônica.Planta do Amazonas. HerbNo. 42.238. Ávore; material estéril, Fitoquímica no 32/73. NEOTROP","HBG509710","HBG509710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2014-10-09 13:58:19-03","UHH","HBG","509712","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki","Paratype","Coêhlo, L., Lima, J. & Osmarino","s.n.","1968","05","08","South America","Brazil",NA,NA,"Amazonas, Estrada Manaus-Itacoatiara, Km 104.",NA,NA,NA,"ex Instituto Nacional de Pesquisas da Amazônica.Planta do Amazonas. HerbNo. 21.226.Ávore 18m de altura x 25cm D.A.P.; circunferênicia do tronco na base 0,78m; no meio 0,66m e no ápice, 0,56m; copa de 5m de altura; flores esverdeadas ma","HBG509712","HBG509712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 10:07:18-03","IBt","SP","276981","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Vicentini, A; Assunção, PACL","600","1994","07","12",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Em frente à estação, meteorológica, área de sub-bosque limpo","-59.966667","-2.883333",NA,NA,"SP054307","SP054307","Vicentini, A",NA,NA,"1994","10",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"86","2019-11-21 10:07:18-03","IBt","SP","277051","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Nascimento, JR; Pereira, EC","616","1994","11","03",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Em área de sub-bosque limpo em frente à estação meteorológica","-59.966667","-2.883333",NA,NA,"SP054308","SP054308",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"87","2019-11-21 10:07:18-03","IBt","SP","277900","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Assunção, PACL","142","1995","01","16",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Próximo a estação meteorológica","-59.966667","-2.883333",NA,NA,"SP054306","SP054306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA
"88","2019-11-21 10:07:18-03","IBt","SP","314910","S","Plantae",NA,NA,"Lauraceae","Aniba","ferrea","Aniba ferrea","Kubitzki",NA,"Vicentini, A; Assunção, PACL","1180","1996","05","20",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26","-60.0250015258789","-3.10193991661072",NA,NA,"SP054309","SP054309","Vicentini, A",NA,NA,"1996","11","138090","auto",NA,NA,NA,NA,NA,NA,NA
