"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","fieldNumber","individualCount"
"51","2020-12-21 16:24:26-03","MBM","MBM","17069","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Hatschbach, G.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","25694","1970","11","29","Southern America","Brazil","Paraná","Ilha do Mel",NA,NA,"MBM017069","MBM017069","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:24:26-03","MBM","MBM","195879","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Silva, S.M.","Silva, S.M.","s.n.","1985","10","13","Southern America","Brazil","Paraná","Ilha do Mel",NA,NA,"MBM195879",NA,"Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-11-18 16:58:17-02","MNHN","RECOLNAT_MNHN_P","P00640223","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.",NA,"Leandro di Sacramento",NA,"1819",NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00640223' target='other'> <mi>dwc_moreinfo</mi></a>","P00640223","P00640223_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","110",NA
"54","2015-09-05 09:05:01-03","MNHN","RECOLNAT_MNHN_P","P05535554","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.",NA,"Glaziou|Roosmalen",NA,"1870","1","6",NA,"Brésil",NA,"Brésil. rio Jan. Gavea","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535554' target='other'> <mi>dwc_moreinfo</mi></a>","P05535554","P05535554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4199",NA
"55","2015-09-05 09:05:02-03","MNHN","RECOLNAT_MNHN_P","P05535558","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil",NA,"Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535558' target='other'> <mi>dwc_moreinfo</mi></a>","P05535558","P05535558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-09-05 09:05:02-03","MNHN","RECOLNAT_MNHN_P","P05535561","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.",NA,"Glaziou|Roosmalen",NA,"1870","1","6",NA,"Brésil",NA,"Brésil. rio Jan. Gavea","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535561' target='other'> <mi>dwc_moreinfo</mi></a>","P05535561","P05535561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4199",NA
"57","2008-11-18 16:58:17-02","MNHN","RECOLNAT_MNHN_P","P00640223","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.",NA,"Leandro di Sacramento",NA,"1819",NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00640223' target='other'> <mi>dwc_moreinfo</mi></a>","P00640223","P00640223_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","110",NA
"58","2015-09-05 09:05:01-03","MNHN","RECOLNAT_MNHN_P","P05535554","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.",NA,"Glaziou|Roosmalen",NA,"1870","1","6",NA,"Brésil",NA,"Brésil. rio Jan. Gavea","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535554' target='other'> <mi>dwc_moreinfo</mi></a>","P05535554","P05535554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4199",NA
"59","2015-09-05 09:05:02-03","MNHN","RECOLNAT_MNHN_P","P05535558","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil",NA,"Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535558' target='other'> <mi>dwc_moreinfo</mi></a>","P05535558","P05535558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-09-05 09:05:02-03","MNHN","RECOLNAT_MNHN_P","P05535561","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.",NA,"Glaziou|Roosmalen",NA,"1870","1","6",NA,"Brésil",NA,"Brésil. rio Jan. Gavea","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535561' target='other'> <mi>dwc_moreinfo</mi></a>","P05535561","P05535561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4199",NA
"61","2021-02-11 17:18:52-03","UFPR","UPCB","24226","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.","Silva, D.F.","Silva, S.M.",NA,"1985","10","13",NA,"Brasil","Paraná","Morro do Meio, Ilha do Mel",NA,"Trepadeira, flor alvescente, bráctea verde..","UPCB0002421","UPCB0002421","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","2018",NA,NA,"01","23",NA,NA,NA,NA,NA,NA,NA
"62","2021-02-11 17:18:52-03","UFPR","UPCB","24227","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.","Silva, S.M.","Silva, D.F.","1257","1986","12","13",NA,"Brasil","Paraná","Morro do Meio, Ilha do Mel",NA,"Trepadeira, flor e fruto imaturo verde. Coletada 4m do solo..","UPCB0002422","UPCB0002422","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","2018",NA,NA,"01","23",NA,NA,NA,NA,NA,NA,NA
"63","2021-02-11 17:18:52-03","UFPR","UPCB","24226","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.","Silva, D.F.","Silva, S.M.",NA,"1985","10","13",NA,"Brasil","Paraná","Morro do Meio, Ilha do Mel",NA,"Trepadeira, flor alvescente, bráctea verde..","UPCB0002421","UPCB0002421","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","2018",NA,NA,"01","23",NA,NA,NA,NA,NA,NA,NA
"64","2021-02-11 17:18:52-03","UFPR","UPCB","24227","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.","Silva, S.M.","Silva, D.F.","1257","1986","12","13",NA,"Brasil","Paraná","Morro do Meio, Ilha do Mel",NA,"Trepadeira, flor e fruto imaturo verde. Coletada 4m do solo..","UPCB0002422","UPCB0002422","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","2018",NA,NA,"01","23",NA,NA,NA,NA,NA,NA,NA
"65","2020-05-30 04:37:00-03","MO","MOBOT","2453796","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Ernst Üle","Üle 197",NA,NA,NA,"South America","Brazil","Santa Catarina","São Francisco do Sul. Sin localidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-05-30 04:37:00-03","MO","MOBOT","2453796","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Ernst Üle","Üle 197",NA,NA,NA,"South America","Brazil","Santa Catarina","São Francisco do Sul. Sin localidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-09-12 05:00:02-03","US","US","3147036","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"G. Hatschbach & R. Callejas","47140","1983","11","29","South America","Brazil","Paraná","Pinheirinho. Mun Antonina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"68","2020-09-12 05:00:02-03","US","US","1484551","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"G. H. von Langsdorff","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2020-09-12 05:00:02-03","US","US","3147036","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"G. Hatschbach & R. Callejas","47140","1983","11","29","South America","Brazil","Paraná","Pinheirinho. Mun Antonina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"70","2020-09-12 05:00:02-03","US","US","1484551","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"G. H. von Langsdorff","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2021-03-15 18:27:07-03","USP","SPF","62019","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Pereira-Silva, RA","Ribeiro, JELS","255","1988","02","07",NA,"Brasil","São Paulo","Picinguaba. Restinga da praia, próximo da estrada para a praia e o alojamento da SEMA.",NA,"Trepadeira, flores brancas, sementes amarelas.","SPF00062019","SPF00062019 SPF00062019_1","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto","2016",NA,NA,"05","24",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 18:27:07-03","USP","SPF","62019","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Pereira-Silva, RA","Ribeiro, JELS","255","1988","02","07",NA,"Brasil","São Paulo","Picinguaba. Restinga da praia, próximo da estrada para a praia e o alojamento da SEMA.",NA,"Trepadeira, flores brancas, sementes amarelas.","SPF00062019","SPF00062019 SPF00062019_1","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto","2016",NA,NA,"05","24",NA,NA,NA,NA,NA,NA,NA
"73","2019-09-04 19:56:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"74","2019-09-04 19:56:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"75","2021-04-08 17:12:38-03","UESB","HUESB","8747","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Brandão, G.S.","Brandão, G.S.; Silva, G.S.; Silva, G.S.","196","2013","02","07",NA,"Brasil","Bahia","Parque Nacional de Boa Nova, Boa Nova.",NA,"Trepadeira. Folhas simples alternas, membranáceas, glabras, base cordada. Fruto tricoco , com brácteas foliáceas.; Mata atlântica.","HUESB000008747",NA,"Boa Nova","-40.2075004577637","-14.3625001907349","31265","auto","2013",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-08 17:12:38-03","UESB","HUESB","8747","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Brandão, G.S.","Brandão, G.S.; Silva, G.S.; Silva, G.S.","196","2013","02","07",NA,"Brasil","Bahia","Parque Nacional de Boa Nova, Boa Nova.",NA,"Trepadeira. Folhas simples alternas, membranáceas, glabras, base cordada. Fruto tricoco , com brácteas foliáceas.; Mata atlântica.","HUESB000008747",NA,"Boa Nova","-40.2075004577637","-14.3625001907349","31265","auto","2013",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-13 16:04:41-03","UNISANTA","HUSC","1600","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Cordeiro, I.","Magenta, M.A.G.; Anunciação, E.A.; Sampaio, P.S.P.; Martins, S.E.; Lima, E.S.","83","1999","01","14",NA,"Brasil","São Paulo","Praia do Itaguaré",NA,"Trepadeira, frutos verdes imaturos e maduros castanhos; Floresta de restinga baixa",NA,NA,"Bertioga","-46.138599395752","-23.8544006347656","37616","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-13 16:04:41-03","UNISANTA","HUSC","11627","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","P.S.P Sampaio","G. Martins; et al.","15","2011","12","15",NA,"Brasil","São Paulo","Serra do Guararu, condomínio Iporanga, próximo da área A.",NA,"Liana com frutos amarelos esverdeados com tricomas, estando na borda da mata.; Floresta ombrofila densa.",NA,NA,"Guarujá","-46.25","-23.9899997711182","18989","auto","2012",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-13 16:04:41-03","UNISANTA","HUSC","1600","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Cordeiro, I.","Magenta, M.A.G.; Anunciação, E.A.; Sampaio, P.S.P.; Martins, S.E.; Lima, E.S.","83","1999","01","14",NA,"Brasil","São Paulo","Praia do Itaguaré",NA,"Trepadeira, frutos verdes imaturos e maduros castanhos; Floresta de restinga baixa",NA,NA,"Bertioga","-46.138599395752","-23.8544006347656","37616","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-13 16:04:41-03","UNISANTA","HUSC","11627","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","P.S.P Sampaio","G. Martins; et al.","15","2011","12","15",NA,"Brasil","São Paulo","Serra do Guararu, condomínio Iporanga, próximo da área A.",NA,"Liana com frutos amarelos esverdeados com tricomas, estando na borda da mata.; Floresta ombrofila densa.",NA,NA,"Guarujá","-46.25","-23.9899997711182","18989","auto","2012",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-12 17:01:04-03","UEL","FUEL","11110","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Silva, DF","Koguissi, NA; et al.","17","1993","11","27",NA,"Brasil","Paraná","Morro do Forte, Ilha do Mel",NA,NA,"FUEL013207",NA,"Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","2018",NA,NA,"01","23",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-12 17:01:04-03","UEL","FUEL","11110","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.","Silva, DF","Koguissi, NA; et al.","17","1993","11","27",NA,"Brasil","Paraná","Morro do Forte, Ilha do Mel",NA,NA,"FUEL013207",NA,"Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","2018",NA,NA,"01","23",NA,NA,NA,NA,NA,NA,NA
"83","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,"e. gr. prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Langsdorff, GB","s.n.",NA,NA,NA,NA,"?",NA,"et in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Burchell, WJ","3141","1826","09","24","Southern America","Brazil","São Paulo","IBB/Cubatão, SP, swampy level ground westward of Santos towards Cubatão",NA,NA,NA,NA,"Cubatão","-46.416667","-23.883333",NA,NA,NA,NA,NA,NA,NA,"-46.416667","-23.883333",NA,NA,NA,NA,NA
"88","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Riedel, L","1043",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Gaudichaud Beaupré, C","1133",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Schott, HW","4195",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Glaziou, AFM","4199",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Lindberg, GA","684",NA,NA,NA,"Southern America","Brazil","São Paulo","in prov. S. Paulo ad oppidum Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,"e. gr. prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Langsdorff, GB","s.n.",NA,NA,NA,NA,"?",NA,"et in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Burchell, WJ","3141","1826","09","24","Southern America","Brazil","São Paulo","IBB/Cubatão, SP, swampy level ground westward of Santos towards Cubatão",NA,NA,NA,NA,"Cubatão","-46.416667","-23.883333",NA,NA,NA,NA,NA,NA,NA,"-46.416667","-23.883333",NA,NA,NA,NA,NA
"99","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Riedel, L","1043",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Gaudichaud Beaupré, C","1133",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Schott, HW","4195",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Glaziou, AFM","4199",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro ad sepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-09-11 17:09:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandrii","Dalechampia leandrii","Baill.",NA,"Lindberg, GA","684",NA,NA,NA,"Southern America","Brazil","São Paulo","in prov. S. Paulo ad oppidum Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2014-09-23 11:01:32-03","G","G-DC","G00316800","S","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.","CAT.HERB.PRODR.","Martius, C. F. P.",NA,"1823",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00316800",NA,NA,"-42.9125","-22.48222222",NA,NA,"2012",NA,NA,"01","01","-42.9125","-22.48222222",NA,NA,NA,NA,NA
"106","2014-09-23 11:01:32-03","G","G-DC","G00316800","S","Plantae",NA,NA,"Euphorbiaceae","Dalechampia","leandri","Dalechampia leandri","Baill.","CAT.HERB.PRODR.","Martius, C. F. P.",NA,"1823",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00316800",NA,NA,"-42.9125","-22.48222222",NA,NA,"2012",NA,NA,"01","01","-42.9125","-22.48222222",NA,NA,NA,NA,NA
