"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","fieldNumber","sex"
"45","2020-02-08 10:22:01-03","NBC","NL-BOTANY","L.1718427","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Vervoorst F",NA,"1957","10","19","Southern America","Argentina",NA,NA,"Buenos Aires: Pdo Grl, Delgrano: cutre chas y Newton.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1718427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1718427",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-L1718427",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 10:22:01-03","NBC","NL-BOTANY","L.1718428","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Herzog T",NA,"1911","10","01","Southern America","Bolivia",NA,NA,"Plantae in itinere secundo per Boliviam lectae, Auf Alpeuwiesen in Teacota Thal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1718428 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1718428",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-L1718428",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 10:22:01-03","NBC","NL-BOTANY","L.1718429","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Herzog T",NA,"1911","03","06","Southern America","Bolivia",NA,NA,"Plantae in itinere secundo per Boliviam lectae, auf Wiesen am Gipfel des Berges über Vallegrande, Nord-und Südamerika.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1718429 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1718429",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-L1718429",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:22:01-03","NBC","NL-BOTANY","L.1719006","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Reineck EM",NA,"1899","06","01","Southern America","Brazil",NA,NA,"Estado do Rio Grande do Sul, Porto Alegre, Wiesen Zuibes Navigantes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1719006 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1719006",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-L1719006",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:22:01-03","NBC","NL-BOTANY","U.1533504","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Brooke WMA",NA,"1950","01","21","Southern America","Bolivia",NA,NA,"Choro 9000 ft.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533504",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-U1533504","-66.833333","-14",NA,NA,NA,NA,"Magnoliopsidae","-66.833333","-14.0",NA,NA,NA,NA,NA
"50","2020-02-08 10:22:01-03","NBC","NL-BOTANY","U.1533507","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Herter WG",NA,"1925","10","01","Southern America","Uruguay",NA,NA,"Dict. Atahualpa. Montevideo-Lista de Correos. Departamento de Montevideo. Republica Oriental del Uruguay.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533507",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-U1533507",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:22:01-03","NBC","NL-BOTANY","U.1533509","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Pedersen TM",NA,"1949","08","30","Southern America","Argentina",NA,NA,"Estancia 'Santa Maria'. Dep. Mburucuya. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533509",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-U1533509",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:22:01-03","NBC","NL-BOTANY","U.1533511","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Herter WG",NA,"1926","09","01","Southern America","Uruguay",NA,NA,"Dict. Cerro Casabo. Departamento de Montevideo. Republica oriental del Uruguay.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533511",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-U1533511",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:22:01-03","NBC","NL-BOTANY","U.1533512","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Maas PJM; Welle BJH ter; Harley RM; Klitgaard BB",NA,"1994","10","05","Southern America","Argentina",NA,NA,"Prov. Buenos Aires, km 25 of Rd. Mar del Plata-Balcarce, near Colinas Verdes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1533512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1533512",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-U1533512",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:22:01-03","NBC","NL-BOTANY","WAG.1569825","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Pedersen TM",NA,"1974","08","22","Southern America","Argentina",NA,NA,"Estancia: 'Las Tres Marias'; Dep. Empedrado; Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1569825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1569825",NA,NA,NA,"Ranunculales","foliolosa","Eichler",NA,"NL-WAG1569825",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:17:56-03","ESALQ","ESA","78512","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G. et al.","72362.0","2001","09","18",NA,"Brasil","Paraná","Colônia Mendes",NA,NA,NA,NA,"ESA078512",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:17:56-03","ESALQ","ESA","88830","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G. et al.","78100.0","2004","10","17",NA,"Brasil","Santa Catarina","Urubici",NA,NA,NA,NA,"ESA088830",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:33:19-03","MN","R","60057","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Glaziou, A.F.M.","4744 a","1871","12","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"R000060057",NA,NA,NA,NA,NA,NA,"Lourteig, A.","R000060057_001",NA,NA,NA,"1953",NA,NA,NA,NA,NA,"09","19",NA,NA,NA
"58","2015-07-02 14:03:52-03","JBP","HPL","5300","S","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","H. Lorenzi","5724","2005","10","14",NA,"Brasil","SC","Bom Jardim da Serra","Coletada em beira de rodovia para Serra do Rio do Rastro, em grota",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ard.","V.C. Souza",NA,"-49.6247","-28.3369",NA,"2012","32577","auto",NA,NA,NA,"04","02",NA,NA,NA
"59","2016-02-02 14:39:06-02","BGBM","B","B -W 10449 -01 0","S","Plantae","Ranunculaceae","Anemone","triternata","Anemone triternata",NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/BW10449010 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","BW10449010",NA,NA,NA,NA,NA,NA,NA,"BW10449010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:32:01-03","IAP","PACA-AGP","59597","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Camargo, O. R.","763","1956","09","24",NA,"Brasil","RS","Farroupilha",NA,NA,NA,"Sem material Habitat: In graminosis Fenofase: flor","PACA059597",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.3478012084961","-29.2250003814697",NA,"1957","19545","auto","Magnoliatae",NA,NA,"05","02",NA,NA,NA
"61","2019-12-04 11:51:29-03","IAP","PACA-AGP","32947","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","B. Rosengurtt",NA,"1942","10","03",NA,"Uruguai",NA,NA,"Florida",NA,NA,"PE-5026 Habitat: In graminosis Fenofase: flor","PACA032947",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","B. Rosengurtt",NA,NA,NA,NA,"1954",NA,NA,"Magnoliatae",NA,NA,"09","11",NA,NA,NA
"62","2019-08-27 13:32:01-03","IAP","PACA-AGP","94069","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Ohlweiler, A. A.","091","1994","09","24",NA,"Brasil","RS","Caçapava do Sul","Morro do Bugio (Pedra do Segredo)",NA,NA,"HEDU 3967&nf;Apresenta brácteas (ou pétalas) brancas na base da flor. 40 cm de altura, folhas verticiladas Habitat: Terrícola, ombrófila","PACA094069",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","N. R. Bastos e J. Mauhs",NA,"-53.4914016723633","-30.5121994018555",NA,"1995","50525","auto","Magnoliatae",NA,NA,"01",NA,NA,NA,NA
"63","2019-08-27 13:32:01-03","IAP","PACA-AGP","62320","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Camargo, O. R.","1788","1957","09","19",NA,"Brasil","RS","Montenegro",NA,NA,NA,"Habitat: In campestribus Fenofase: flor Hábito: arbusto","PACA062320",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.4611015319824","-29.6886005401611",NA,"1958","21601","auto","Magnoliatae",NA,NA,"09","27",NA,NA,NA
"64","2019-08-27 13:32:01-03","IAP","PACA-AGP","597","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Rambo, B.",NA,"1933","07","26",NA,"Brasil","RS","Montenegro",NA,NA,NA,"Habitat: In graminosis subhumidis Fenofase: flor","PACA000597",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.4611015319824","-29.6886005401611",NA,"1954","21601","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA
"65","2019-08-27 13:32:01-03","IAP","PACA-AGP","49049","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Rambo, B.",NA,"1950","10","25",NA,"Brasil","RS","Porto Alegre","Esteio",NA,NA,"Sem material Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA049049",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.2299995422363","-30.0331001281738",NA,"1954","29946","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA
"66","2019-08-27 13:32:01-03","IAP","PACA-AGP","62265","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Camargo, O. R.","1842","1957","10","01",NA,"Brasil","RS","Porto Alegre","Petrópolis",NA,NA,"Habitat: In capestribus Fenofase: flor","PACA062265",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.2299995422363","-30.0331001281738",NA,"1958","29946","auto","Magnoliatae",NA,NA,"09","28",NA,NA,NA
"67","2019-08-27 13:32:01-03","IAP","PACA-AGP","807","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Rambo, B.",NA,"1932","09","25",NA,"Brasil","RS","Porto Alegre","Vila Manresa",NA,NA,"Habitat: In campestribus graminosis Fenofase: flor","PACA000807",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.2299995422363","-30.0331001281738",NA,"1954","29946","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA
"68","2019-08-27 13:32:01-03","IAP","PACA-AGP","37040","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","A. Spies",NA,"1947","09",NA,NA,"Brasil","RS","São Leopoldo",NA,NA,NA,"Habitat: In graminosis Fenofase: flor","PACA037040",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.1472015380859","-29.7602996826172",NA,"1954","10287","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA
"69","2019-08-27 13:32:01-03","IAP","PACA-AGP","7671","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","F. Theissen SJ",NA,"1907",NA,NA,NA,"Brasil","RS","São Leopoldo",NA,NA,NA,"Habitat: In graminosis Fenofase: flor","PACA007671",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.1472015380859","-29.7602996826172",NA,"1954","10287","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA
"70","2019-08-27 13:32:01-03","IAP","PACA-AGP","57470","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Rambo, B.",NA,"1955","10","09",NA,"Brasil","RS","São Leopoldo","In summo monte Sapucaia",NA,NA,"Habitat: In humidis graminosis Fenofase: fruto","PACA057470",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.1472015380859","-29.7602996826172",NA,"1957","10287","auto","Magnoliatae",NA,NA,"05","16",NA,NA,NA
"71","2019-08-27 13:32:01-03","IAP","PACA-AGP","6626","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Rambo, B.",NA,"1940","11","10",NA,"Brasil","RS","São Sebastião do Caí","Nova Petrópolis",NA,NA,"Habitat: In pascuo subhumido Fenofase: flor","PACA006626",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.","Emrich-Rambo",NA,"-51.3755989074707","-29.5867004394531",NA,"1954","12036","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA
"72","2019-08-27 13:32:01-03","IAP","PACA-AGP","94167","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Mauhs, J.",NA,"1998","08","05",NA,"Brasil","RS","Vacaria","Parque do Passo da Concha.",NA,NA,"Habitat: Sobre lageado úmido entre musgos.","PACA094167",NA,NA,"Magnoliophyta","Ranunculales",NA,"Ard.",NA,NA,"-50.9338989257812","-28.5121994018555",NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:32:01-03","IAP","PACA-AGP","94068","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala var. foliolosa","C. Mondin et al.","1901","1998","08","27",NA,"Brasil","RS","Caçapava do Sul","Gauritas, Arroio São João Dias",NA,NA,"HASU 6811 Habitat: Em campo úmido c/ afloramento Fenofase: flor branca Hábito: erva","PACA094068",NA,NA,"Magnoliophyta","Ranunculales","var. foliolosa","Eichler","C. Mondin",NA,"-53.4914016723633","-30.5121994018555",NA,"1998","50525","auto","Magnoliatae",NA,NA,"09",NA,NA,NA,NA
"74","2019-08-27 13:32:01-03","IAP","PACA-AGP","94070","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala var. foliolosa","C. Mondin & A. Iob","2736","2002","10","12",NA,"Brasil","RS","Cachoeira do Sul","BR 290, na saída da cidade, em direção a São Gabriel",NA,NA,"HASU 14518&nf;De frutos cremes Habitat: Na baixada úmida Hábito: erva","PACA094070",NA,NA,"Magnoliophyta","Ranunculales","var. foliolosa","Eichler","C. Mondin",NA,"-52.8939018249512","-30.0391998291016",NA,"2002","71201","auto","Magnoliatae",NA,NA,"10","12",NA,NA,NA
"75","2019-08-27 13:32:01-03","IAP","PACA-AGP","100618","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala var. foliolosa","C. Mondin & A. Iob","2736","2002","10","12",NA,"Brasil","RS","Cachoeira do Sul","BR 290, na saída da cidade, em direção a São Gabriel",NA,NA,"HASU 14518 Habitat: na baixada úmida Hábito: erva","PACA100618",NA,NA,"Magnoliophyta","Ranunculales","var. foliolosa","Eichler","C. Mondin",NA,"-52.8939018249512","-30.0391998291016",NA,"2002","71201","auto","Magnoliatae",NA,NA,"10","12",NA,NA,NA
"76","2019-08-27 13:32:01-03","IAP","PACA-AGP","35401","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala var. foliosa","Henz, E.",NA,"1946","10","02",NA,"Brasil","RS","São Leopoldo",NA,NA,NA,"Habitat: In graminosis Fenofase: flor","PACA035401",NA,NA,"Magnoliophyta","Ranunculales","var. foliosa","Eichl.","A. Lourteig",NA,"-51.1472015380859","-29.7602996826172",NA,"1954","10287","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA
"77","2019-08-27 13:32:01-03","IAP","PACA-AGP","94068","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala var. foliolosa","C. Mondin et al.","1901","1998","08","27",NA,"Brasil","RS","Caçapava do Sul","Gauritas, Arroio São João Dias",NA,NA,"HASU 6811 Habitat: Em campo úmido c/ afloramento Fenofase: flor branca Hábito: erva","PACA094068",NA,NA,"Magnoliophyta","Ranunculales","var. foliolosa","Eichler","C. Mondin",NA,"-53.4914016723633","-30.5121994018555",NA,"1998","50525","auto","Magnoliatae",NA,NA,"09",NA,NA,NA,NA
"78","2019-08-27 13:32:01-03","IAP","PACA-AGP","94070","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala var. foliolosa","C. Mondin & A. Iob","2736","2002","10","12",NA,"Brasil","RS","Cachoeira do Sul","BR 290, na saída da cidade, em direção a São Gabriel",NA,NA,"HASU 14518&nf;De frutos cremes Habitat: Na baixada úmida Hábito: erva","PACA094070",NA,NA,"Magnoliophyta","Ranunculales","var. foliolosa","Eichler","C. Mondin",NA,"-52.8939018249512","-30.0391998291016",NA,"2002","71201","auto","Magnoliatae",NA,NA,"10","12",NA,NA,NA
"79","2019-08-27 13:32:01-03","IAP","PACA-AGP","100618","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala var. foliolosa","C. Mondin & A. Iob","2736","2002","10","12",NA,"Brasil","RS","Cachoeira do Sul","BR 290, na saída da cidade, em direção a São Gabriel",NA,NA,"HASU 14518 Habitat: na baixada úmida Hábito: erva","PACA100618",NA,NA,"Magnoliophyta","Ranunculales","var. foliolosa","Eichler","C. Mondin",NA,"-52.8939018249512","-30.0391998291016",NA,"2002","71201","auto","Magnoliatae",NA,NA,"10","12",NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0031667","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","G. Hatschbach; A. C. Cervi & E. Barbosa","78100","2004","10","17",NA,"Brazil","Santa Catarina",NA,"Salto do Rio Avencal, base (Mun. Urubici).",NA,NA,"Ereta, pétalas alvas. Araucarieto.",NA,NA,NA,"Magnoliophyta","Ranunculales","foliolosa","Eichler","G Hatschbach",NA,"-49.605278","-26.218611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0031666","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","G. Hatschbach; R. Goldenberg & J. M. Silva","72362","2001","9","18",NA,"Brazil","Paraná","General Carneiro","Colônia Mendes, Rio Iratim (Mpio. de General Carneiro) Parana",NA,NA,"Erva bulbosa, flor alva levemente lilás.",NA,"950",NA,"Magnoliophyta","Ranunculales","foliolosa","Eichler","G. Hatschbach",NA,"-51.53989","-26.427381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0031667","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","G. Hatschbach; A. C. Cervi & E. Barbosa","78100","2004","10","17",NA,"Brazil","Santa Catarina",NA,"Salto do Rio Avencal, base (Mun. Urubici).",NA,NA,"Ereta, pétalas alvas. Araucarieto.",NA,NA,NA,"Magnoliophyta","Ranunculales","foliolosa","Eichler","G Hatschbach",NA,"-49.605278","-26.218611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0031666","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","G. Hatschbach; R. Goldenberg & J. M. Silva","72362","2001","9","18",NA,"Brazil","Paraná","General Carneiro","Colônia Mendes, Rio Iratim (Mpio. de General Carneiro) Parana",NA,NA,"Erva bulbosa, flor alva levemente lilás.",NA,"950",NA,"Magnoliophyta","Ranunculales","foliolosa","Eichler","G. Hatschbach",NA,"-51.53989","-26.427381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:48:04-03","UFMS","CGMS","49497","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","G. Hatschbach; A.C. Cervi; E. Barbosa","78197","2004","10","18",NA,"Brasil","Santa Catarina","Urubici","Morro da Igreja, próximo ao alto.",NA,NA,"Flor alva. Habitat: Campo de altitude.","CGMS1079429","1650","1650",NA,NA,NA,"Ard.",NA,NA,"-49.5917015075684","-28.0149993896484",NA,"2020","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-04 13:19:40-03","UDESC","LUSC","6660","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Floriani, M.M.P.","115","2011","09","28",NA,"Brasil","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.",NA,NA,NA,"LUSC001968",NA,NA,NA,NA,NA,"Ard.","Floriani, M.M.P.","LUSC001968","-49.7792015075684","-27.8605995178223",NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-01-17 11:26:55-02","PUCRS","MPUC","15311","S","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala",NA,NA,"1975","08","09","South America","Brasil","RS","Guaíba","Fazenda São Maximiliano, Br 116, Km 32",NA,NA,"Apresenta ovário em cone, antera em forma de estrobilo, ginesceu pubescente, folha basal e bulbo",NA,NA,NA,NA,"Ranunculales",NA,"Ard.","N.I. Matzenbacher",NA,"-51.3280556","-30.1011667",NA,"1975",NA,NA,"Magnoliopsida","-51.3280556000","-30.1011667000","01","01","1",NA,NA
"87","2019-11-08 08:55:47-03","FURB","FURB","39822","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Gonzatti, F.","567","2012","09","08",NA,"Brasil","Rio Grande do Sul","Unistalda","Carneirinho.",NA,NA,NA,"FURB03986","296","296",NA,NA,NA,"Ard.","Gonzatti, F","FURB03986","-55.1925","-29.0666667",NA,"2012",NA,NA,NA,"-55.1925000","-29.0666667","09",NA,NA,NA,NA
"88","2020-10-14 10:05:51-03","FURB","FURB","44975","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Funez, L.A.","3461","2014","10","01",NA,"Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco.",NA,NA,NA,"FURB40369","1100","1100",NA,NA,NA,"Ard.","Funez, L.A.","FURB40369","-49.3677778","-28.0552778",NA,"2014",NA,NA,NA,"-49.3677778","-28.0552778","10",NA,NA,NA,NA
"89","2021-03-16 17:54:44-03","UCS","HUCS","11747a","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Gonzatti, F.","1295","2014","10","18",NA,"Brasil","Rio Grande do Sul","Muitos Capões","estrada para Esmeralda",NA,NA,"ereta em campo. Flores brancas, amarelentas",NA,"860","860","Angiospermae","Ranunculales",NA,"Ard.","Gonzatti, F.",NA,"-51.167306","-28.282306",NA,"2014",NA,NA,NA,"-51.167306","-28.282306","11","11",NA,NA,NA
"90","2021-03-16 17:54:44-03","UCS","HUCS","39375","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Gonzatti, F.","567","2012","09","08",NA,"Brasil","Rio Grande do Sul","Unistalda","Carneirinho",NA,NA,"campo - próximo à borda da mata",NA,"296","296","Angiospermae","Ranunculales",NA,"Ard.","Gonzatti, F.",NA,"-55.192583","-29.06675",NA,"2012",NA,NA,NA,"-55.192583","-29.06675","09",NA,NA,NA,NA
"91","2021-03-16 17:54:44-03","UCS","HUCS","50900","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Valduga, E.","720","2016","12","11",NA,"Brasil","Santa Catarina","Urubici","Morro da Igreja",NA,NA,"em campo úmido.",NA,"1775","1775","Angiospermae","Ranunculales",NA,"Ard.","Valduga, E.",NA,"-49.480033","-28.126206",NA,"2016",NA,NA,NA,"-49.480033","-28.126206",NA,NA,NA,NA,NA
"92","2021-03-16 17:54:44-03","UCS","HUCS","11301","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Butzke, A.","690","1995","08","25",NA,"Brasil","Rio Grande do Sul","Barão de Cotegipe",NA,NA,NA,"Herbara - 7690; campo limpo",NA,"665","665","Angiospermae","Ranunculales","foliolosa","Eichler","Smith, S.F.",NA,"-52.3796997070312","-27.6208000183105",NA,"1996","19366","auto",NA,NA,NA,"04",NA,NA,NA,NA
"93","2021-03-16 17:54:44-03","UCS","HUCS","4628","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Rossato, M.","s.n.","1988","10","01",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul",NA,NA,NA,"erva; solo junto aos barrancos",NA,NA,NA,"Angiospermae","Ranunculales","foliolosa","Eichler","Smith, S.F.",NA,"-53.4914016723633","-30.5121994018555",NA,"1988","50525","auto",NA,NA,NA,"11",NA,NA,NA,NA
