"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"129","2020-11-04 12:17:13-03","ESALQ","ESA","119931","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra",NA,"Nery, R.L.","2007","10","09","Okuma, D.M.","11.0","2007","10","09","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA119931","ESA119931","ESALQ, atrás do prédio da Química.","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"130","2020-11-04 12:17:13-03","ESALQ","ESA","119743","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra",NA,"Valim, V.D.","2007","10","09","Nakawaga, F.K. ; Valim, V.D.","7.0","2007","10","09","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA119743","ESA119743","ESALQ, proximo ao pavilhão de Agricultura.","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-11-04 12:15:40-03","ESALQ","ESA","134354","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"C.P. Caliari et al.","2364.0","2009","04","21","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore, ca. 7 m., brácteas rosas e fruto verde.","ESA134354",NA,"Parque Ecológico da Klabin. Floresta Estacional Semidecidua. Área perturbada.",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"132","2021-01-14 15:32:15-03","MN","R","116155","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Pereira, E.; G. Pabst","9718","1965","01","24","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-01-14 15:32:15-03","MN","R","58724","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Gardner, G.","5139",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-01-14 15:32:15-03","MN","R","58726","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Freire Allemão, F.",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"R010052248","R010052248_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-01-14 15:32:15-03","MN","R","58727","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Sampaio, A.J.","475","1905","12","12","Brasil","Minas Gerais","Palmira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-01-14 15:32:15-03","MN","R","167365","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Mello Filho, L.E.","5259","1987","06","10","Brasil","Rio de Janeiro","Barra Mansa","-44.1713981628418","-22.5442008972168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31009","auto",NA,NA,NA,NA,NA,NA,NA
"137","2021-01-14 15:32:15-03","MN","R","20345","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Heimerl","1932",NA,NA,"Brade, A.C.","504","1929","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"138","2021-01-14 15:32:15-03","MN","R","58566","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Smith, L.B.","1964","03",NA,"Manna, F.","s.n.","1935","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"Ilha do Governador",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"139","2021-01-14 15:32:15-03","MN","R","58735","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","L. B. Smith","1964","03",NA,"Manna, F.","s.n.","1936","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"Ilha do Governador",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"140","2021-01-14 15:32:15-03","MN","R","26100","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Heimerl","1932",NA,NA,"Brade, A.C.","11229","1931","12","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"Pedra Branca",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-13 02:21:52-03","UFPI","TEPB","30400","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"AMORIM, A. N.",NA,NA,NA,NA,"Brasil","Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,"Ambiente: Urbano",NA,NA,NA,NA,NA,NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-28 11:11:22-03","UFPI","TEPB","13374","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra",NA,NA,NA,NA,NA,"R. MACHADO",NA,NA,NA,NA,"Brasil","Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,"Ambiente: Urbano",NA,NA,NA,NA,NA,NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA
"143","2015-07-02 14:03:26-03","JBP","HPL","6057","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra",NA,"Tao Chen","2012","06","28","R. Tsuji, L.C. Bernacci & E. Franco","1247","2006","03","09","Brasil","MG","Itinga","-41.7653","-16.6131",NA,NA,NA,NA,NA,NA,NA,"Coletado em direção a Araçuai, em região de caatinga arbórea 16°39'32,0''S, 41°49'58,6''W 285m.s.m.",NA,NA,NA,NA,NA,"41806","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-12-19 08:15:24-03","FPS","FPS","1647","MachineObservation","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Schwirkowski, P.","2011","04","10","Schwirkowski, P.",NA,"2011","04","10","Brasil","Santa Catarina","São Bento do Sul","-49.383622","-26.27563","-49.383622","-26.27563",NA,NA,"<ll>dwc_commonname:</ll> Primavera, juvu","FPS01647","FPS01647_v01 FPS01647_v02 FPS01647_v03 FPS01647_v04 FPS01647_v05 FPS01647_v06","Parque Vinte e Três de Setembro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-12-19 08:15:24-03","FPS","FPS","627","MachineObservation","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Schwirkowski, P.","2019","11","25","Schwirkowski, P.","878","2015","01","17","Brasil","Santa Catarina","São Bento do Sul","-49.289428","-26.331719","-49.289428","-26.331719",NA,NA,"<ll>dwc_commonname:</ll> Primavera, juvu","FPS00627","FPS00627_v01 FPS00627_v02 FPS00627_v03 FPS00627_v04 FPS00627_v05","Rio Natal. Rua 15 Beira de rua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-12-19 08:15:24-03","FPS","FPS","3233","MachineObservation","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Schwirkowski, P.","2019","11","25","Schwirkowski, P.","2659","2018","02","07","Brasil","Santa Catarina","São Bento do Sul","-49.382538","-26.244864","-49.382538","-26.244864",NA,NA,"<ll>dwc_commonname:</ll> Primavera, juvu","FPS03233,FURB57391","FPS03233_v01 FPS03233_v02 FPS03233_v03 FPS03233_v04 FURB57391","Centro. Na estação de tratamento de água do SAMAE - ETA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 57391","voucher",NA,NA,NA
"147","2019-02-15 11:46:36-02","IPA","IPA","26601","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Westra, L.Y.T.","1979",NA,NA,"Pinheiro, R.S.; Santos, T.S.; Santos, T.S.","57","1967","11","09","Brasil","Bahia","Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"Planta prostrada ca. 3 m de altura; flores roxas.","IPA0026601",NA,"Santa Maria Eterna. Pastaria.","Plantae",NA,"Southern America",NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-02-15 11:46:36-02","IPA","IPA","50219","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Pinto, G.C.P.; Bautista, H.P.","1984",NA,NA,"Lima, J.C.A.","42","1984","03","14","Brasil","Bahia","Iraquara","-41.6194000244141","-12.2486000061035",NA,NA,NA,NA,"Cipó aculeado com inflorescência congestas, sendo cada três flores protegidas por 3 brácteas liláses. Muito frequente.","IPA0050219",NA,"Estrada BR-242/Iraquara.","Plantae",NA,"Southern America",NA,NA,"29224","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-02-15 11:46:36-02","IPA","IPA","75925","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Smith, L.B.","1966","07","27","Vasconcelos, M.L.","04","1965","09","27","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Arbusto lianóide, flores levemente amarelas, protegidas por 3 brácteas de coloração vinho. Cultivado.","IPA0075925",NA,"Campo grande, local levemente elevado, mais ou menos seco.","Plantae",NA,"Southern America",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"150","2019-02-15 11:46:36-02","IPA","IPA","9250","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Leonard",NA,NA,NA,"Pickel, B.","5349","1941","08","18","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cult. Bracts red-blue.","IPA0009250",NA,"Freguesia do O.","Plantae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-07-26 11:40:46-03","IPA","IPA","58838","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Silva, A.","2000","03","16","Silva, A.","58838","2000","01","12","Brasil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,"Arbusto ca. 2m de altura. Flores: vermelhas, rosas e violetas.","IPA0058838",NA,"Vila Velha, jardim.","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-02-15 11:46:36-02","IPA","IPA","22760","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Philcox, D.","1978","01","12","Harley, R.M.","15024","1974","01","13","Brasil","Bahia",NA,NA,NA,NA,NA,"700","700","Climber on small trees. Bracts magenta, perianth cream.; Caatinga woodland.","IPA0022760",NA,"By the side of BA 630 highway, 23 km. South of Aracatu between Vitoria da Conquista and Brumado.","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 11:31:04-03","IPA","IPA","93491","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Oliveira, M.","2019","04","24","Oliveira, M.","6501","2019","04","24","Brasil","Bahia","Urandi","-42.795556","-14.772222","-42.795556","-14.772222",NA,NA,"Arbusto escandente, espinescente. Flores lilases. Frequente.; Caatinga arbustivo-arbórea aberta. Solo argilo-pedregoso.","IPA0093491",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-07-26 11:40:46-03","IPA","IPA","50763","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Rego, F.","1987",NA,NA,"Rego, F.","50763","1987","09","20","Brasil","Maranhão","São Luís","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,"IPA0050763",NA,"Parque Amazonas.","Plantae",NA,"Southern America",NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-07-26 11:40:46-03","IPA","IPA","52223","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Silva, D.G.","1988",NA,NA,"Silva, D.G.","52223","1988",NA,NA,"Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,"IPA0052223",NA,NA,"Plantae",NA,"Southern America",NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"156","2019-02-15 11:46:36-02","IPA","IPA","28243","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Barreto, R.","1981","05","25","Barreto, R.","15","1981","05","11","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Trepadeira lenhosa, ca. 3m de comprimento.","IPA0028243",NA,"Bairro do Recife. Jardim da Prefeitura da cidade do Recife.","Plantae",NA,"Southern America",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-07-26 11:40:46-03","IPA","IPA","50658","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Rita Pereira","1987",NA,NA,"Coelho, P.","50658","1986",NA,NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"IPA0050658",NA,"Dois Irmãos. Campus da UFRPE.","Plantae",NA,"Southern America",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-02-15 11:46:36-02","IPA","IPA","52737","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Ferreira, V.","1990",NA,NA,"Ferreira, V.","06","1988","09","12","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Arbusto. Flores alaranjadas/vermelhas. Planta melífera.","IPA0052737",NA,"Dois Irmãos. UFRPE. Campus do prédio central - LARA.","Plantae",NA,"Southern America",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-02-15 11:46:36-02","IPA","IPA","9251","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Leonard",NA,NA,NA,"Pickel, B.","5350","1941","08","21","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cultivado.","IPA0009251",NA,"Chácara dos Morrinhos.","Plantae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-02-15 11:46:36-02","IPA","IPA","90417","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra graciliflora","Heimerl","Santos, E.A.; Andrade, L.H.C.","2012","11","18","Santos, E.A.; Ramos, L.; Ramos, L.","126","2012","10","05","Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"Material Botânico estudado em Dissertação de Mestrado - UFPE, do aluno Edvaldo Amaro dos Santos, sob a orientação da Profª Laise H.C. Andrade.; Arbusto, utilizado como ornamental.","IPA0090417",NA,"Sítio Histórico, em uma residência.","Plantae",NA,"Southern America",NA,NA,"7110","auto",NA,"graciliflora",NA,NA,NA,NA,NA
"161","2019-02-15 11:46:36-02","IPA","IPA","90417","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra graciliflora","Heimerl","Santos, E.A.; Andrade, L.H.C.","2012","11","18","Santos, E.A.; Ramos, L.; Ramos, L.","126","2012","10","05","Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"Material Botânico estudado em Dissertação de Mestrado - UFPE, do aluno Edvaldo Amaro dos Santos, sob a orientação da Profª Laise H.C. Andrade.; Arbusto, utilizado como ornamental.","IPA0090417",NA,"Sítio Histórico, em uma residência.","Plantae",NA,"Southern America",NA,NA,"7110","auto",NA,"graciliflora",NA,NA,NA,NA,NA
"162","2019-08-27 13:28:44-03","IAP","PACA-AGP","95946","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"V. F. Nunes",NA,"1989","02","20","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HEDU 1060&nf;Brácteas lilazes Habitat: Sol direto Fenofase: flores brancas Hábito: arbusto escandente","PACA095946",NA,"Campus do Vale-UFRGS-viveiro I","Magnoliophyta","Caryophyllales",NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"163","2019-08-27 13:28:44-03","IAP","PACA-AGP","107116","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Steffen, C.J.",NA,NA,NA,"Schnorr, D.M.",NA,"1998",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Coleção Plantas Medicinais - caixa 4","PACA107116",NA,"Unisinos","Magnoliophyta","Caryophyllales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"164","2019-08-27 13:28:44-03","IAP","PACA-AGP","60991","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Emrich-Rambo","1957","08","19","Camargo, O. R.","1443","1957","05","18","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: Culta Fenofase: flor","PACA060991",NA,"Sta Rita","Magnoliophyta","Caryophyllales",NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"165","2019-08-27 13:28:44-03","IAP","PACA-AGP","290","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Emrich-Rambo",NA,NA,NA,"Rambo, B.",NA,"1932","12","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Culta Fenofase: flor","PACA000290",NA,"Vila Manresa","Magnoliophyta","Caryophyllales",NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"166","2019-08-27 13:28:44-03","IAP","PACA-AGP","29396","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Lippert, A. P. U. et al","2011","01",NA,"Rambo, B.",NA,"1945","11","07","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Culta Fenofase: flor","PACA029396",NA,"Vila Manresa","Magnoliophyta","Caryophyllales",NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"167","2019-08-27 13:28:44-03","IAP","PACA-AGP","7667","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Lippert, A. P. U. et al","2011","01",NA,"Theissen","352",NA,NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"PACA007667",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"168","2020-12-20 21:18:41-03","UFV","VIC","7129","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Dal Castel, G.L.","s.n.","1981","06","01","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Trepadeira de lfores amarelas, bracteas vinosas, cultivada ornamental, comum na região","VIC007129","VIC007129","Avenida Santa Rita",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-20 21:18:41-03","UFV","VIC","13257","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Heringer, E.P.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Cel. Pacheco",NA,NA,NA,NA,NA,NA,"Planta cultivada","VIC013257","VIC013257","Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-20 21:18:41-03","UFV","VIC","8517","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Garcia, M.V.B.","s.n.","1983","11","13","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Planta ornamental,lenhosa decumbente, brácteas vistosas lilases","VIC008517","VIC008517","UFV em frente a Fitotcnia",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-20 21:18:41-03","UFV","VIC","8506","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Moura, P.R.","s.n.","1983","06","03","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Brácteas rosas, trabalho pratico de bve 230","VIC008506","VIC008506","UFV em frente a imprensa",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"172","2021-03-24 17:09:39-03","UFES","SAMES","1186","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Pinto Junior, H.V.; Menezes, L.F.T.; Covre, C.","192","2015","09","18","Brasil","Espírito Santo","Vila Pavão","-40.611400604248","-18.6149997711182",NA,NA,NA,NA,"Arbusto habitando borda de afloramento granítico; flores rosa, folhas verdes; sol pleno.","SAMES01186",NA,"Pedra Tri-gêmea. NULL.",NA,NA,NA,NA,NA,"19647","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 14:40:30-03","UFJF","CESJ","7080","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra",NA,NA,NA,NA,NA,"L. Krieger","CESJ7080","1969","09","25","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"CESJ007080",NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 14:40:30-03","UFJF","CESJ","560","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra",NA,NA,NA,NA,NA,"L. Krieger","CESJ560","1946","03","01","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"CESJ000560",NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 14:40:30-03","UFJF","CESJ","1148","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra",NA,NA,NA,NA,NA,"L. Krieger","CESJ1148","1948","08",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"CESJ001148",NA,"Toledos","Angiosperma",NA,"América do Sul",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"176","2021-04-07 11:46:38-03","UFMS","CGMS","50685","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","A. Pott","2014","05","10","S.S. Moura; C.G. de Souza","189","2014","03","10","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8827778","-21.715","-57,8827778","-21,715",NA,NA,"Flores rosas. Habitat: Chaco. Solo arenoso-argiloso. Relevo plano. Ampla ocorrência. Habito: Subarbusto. 1,50 m de altura.","CGMS1080681",NA,"Bairro Salim Cafurê.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:46:38-03","UFMS","CGMS","11382","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"C. de Araújo",NA,"1999","10","10","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Flor lilás.","CGMS1040702",NA,"Cidade de Campo Grande.",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-04-07 11:46:38-03","UFMS","CGMS","4471","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","E. Burkhardt; S.T. Spera","1992","06","13","Bete; Silvio","13","1992","04","25","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Flor violeta. Filotaxia alterna. Habitat: Terrestre. Habito: Arbusto trepador escandente.","CGMS1019201",NA,"Teatro Glauce Rocha. Área 09.",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-27 13:51:05-03","UFS","ASE","15187","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy.","Miranda, AM","2009",NA,NA,"Miranda, AM","3695","2000","09","21","Brasil","Pernambuco","Fernando de Noronha","-32.410556","-3.840556","-32.410556","-3.840556",NA,NA,"Arbusto de ramos escadentes; flores brancas protegidas por brácteas vistosas rosa-choque.; Arbusto de ramos escadentes; flores brancas protegidas por brácteas vistosas rosa-choque.; Área urbana.","ASE0022212","ASE0022212",NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-27 13:51:05-03","UFS","ASE","8239","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy.","Rosetto, ES",NA,NA,NA,"França, MR","17","2002","04","23","Brasil","Sergipe","Aracaju","-37.05","-10.916667","-37.05","-10.916667",NA,NA,"Ornamental. Erva com flor lilás. Hábito: Arbóreo.; Ornamental. Erva com flor lilás. Hábito: Arbóreo.; Jardim aberto.","ASE0020319","ASE0020319","UNIT - Campus II","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
