"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","typeStatus","locality","phylum","order","identifiedBy","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"1240","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","43624",NA,"Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. L. Hage; E.B. dos Santos, H.S. Brito & J.B. dos Santos","2343","1990","08","31",NA,"Brasil",NA,NA,"Subarbusto, 1m alt., flores amarelas e frutos arroxeados. N.V.: corticeiro","MBML043624","Bahia",NA,"Rodovia BA 052. A 20km em direção a Feira de Santana. Ponte do rio Ferro Doido",NA,NA,"A.O.S.Vieira/03-10-2016","-41.1561012268066","-11.5500001907349","MBML043624","(Poir.) H.Hara","Morro do Chapéu",NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"1241","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","37467",NA,"Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","P. Labiak; R.C.Forzza, L.Kollmann & C.N.Fraga.","5005","2008","10","20",NA,"Brasil",NA,NA,"Herbácea em local paludoso, ca. 1m altura. Frutos imaturos verdes.","MBML037467","Espírito Santo",NA,"Reserva Biológica de Duas Bocas. Localidade de Duas Bocas, Trilha do Pescador. Floresta Ombrófila Densa Baixo Montana.",NA,NA,"A.O.S.Vieira/03-10-2016","-40.478333","-20.278889","MBML037467","(Poir.) H.Hara","Cariacica","135","135",NA,NA,NA,"40W28'42","20S16'44",NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4223",NA,"Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","R. M. Pizziolo","209","1984","08","01",NA,"Brasil",NA,NA,"Arbusto de +/- 3m, flor amarela, fruto jovem, solo escuro, altitude de +/- 200m.","MBML004223","Espírito Santo",NA,"Três Barras",NA,NA,"E. Zardini/2003 (MO)","-40.449444","-19.925","MBML004223","(Poir.) Hara","Fundão",NA,NA,NA,NA,NA,"40W26'58","19S55'30",NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","43622",NA,"Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","P. Fiaschi; S. C. de Sant'ana, A.M. Amorim & J. A. Leandro","2465","2004","07","16",NA,"Brasil",NA,NA,"Arbusto ca 4m alt., em área alagada. Ramos vináceos, pedicelo e hipanto verde-claros, passando a vináceo avermelhados nos frutos. Flores com corola amarela. Frutos com cálice persistente vermelho","MBML043622","Bahia",NA,"Estrada de Umburanas para Delfino, ca 31,3km. Ramal a esquerda. Acesso a Serra da Empreitada. Construção abandonada no fim da estrada, a ca 14km do início do ramal",NA,NA,"A.O.S.Vieira/03-10-2016","-41.3225","-10.403056","MBML043622","(Poir.) H.Hara","Umburanas","975","975",NA,NA,NA,"41W19'21","10S24'11",NA,NA,NA,NA,NA,NA,NA,NA
"1244","2021-03-04 11:05:59-03","UFRB","HURB","19764","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lopes, M.M.M.; Zuntini, A.R. & Siqueira, G.S.","1602","2008","05","01",NA,"Brasil",NA,NA,NA,"HURB000019764","Espírito Santo",NA,"Reserva Natural da Companhia Vale do Rio Doce;",NA,NA,"N.X.M.Sousa","-39.929722","-19.152472",NA,"(Poir.) H.Hara","Sooretama","3","3","2018","08","23","39º55'47W","19º09'08,9S",NA,NA,NA,NA,NA,NA,NA,NA
"1245","2021-03-04 11:05:59-03","UFRB","HURB","18700","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Sousa, N.X.M.; Sousa, J.C. de","543","2019","01","08",NA,"Brasil",NA,NA,NA,"HURB000018700","Bahia",NA,"Fazenda Vacaru;",NA,NA,NA,"-41.782222","-13.103611","HURB000018700","(Poir.) H.Hara","Rio de Contas","1237.5","1237.5",NA,NA,NA,"41º46'56W","13º06'13S",NA,NA,NA,NA,NA,NA,NA,NA
"1246","2021-03-04 11:05:59-03","UFRB","HURB","19697","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Souza, V.C.; Souza, J.P.; Duarte, A.R. & Miyagi, P.H.","17494","1997","06","09",NA,"Brasil",NA,NA,"ESA 044486.","HURB000019697","Mato Grosso",NA,"Beira do Córrego Falcão; 65km NE (em linha reta) de Tapurah. Estrada para o Projeto Ipiranga",NA,NA,"N.X.M.Sousa","-56.1","-12.283333",NA,"(Poir.) H.Hara","Tapurah",NA,NA,"2018","10","01","56º06'W","12º17'S",NA,NA,NA,NA,NA,NA,NA,NA
"1247","2021-03-04 11:05:59-03","UFRB","HURB","14838","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Caxambu, M.G.; et al.","6322","2015","04","25",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> cruz-de-malta","HURB000014838","Minas Gerais",NA,"Margens da BR-464; Circuito das Nascentes. Arredores",NA,NA,"A.O.S.Vieira","-46.937917","-20.257222",NA,"(Poir.) H.Hara","Delfinópolis","678","678","2016","05","09","46º56'16,5W","20º15'26S",NA,NA,NA,NA,NA,NA,NA,NA
"1248","2021-03-04 11:05:59-03","UFRB","HURB","14839","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Caxambu, M.G.; et al.","5296","2014","06","19",NA,"Brasil",NA,NA,NA,"HURB000014839","Rondonia",NA,"Sitio Recanto dos Passaros; 36km de Vilhena, próximo à BR-364",NA,NA,"A.O.S.Vieira","-60.402472","-12.581028",NA,"(Poir.) H.Hara","Vilhena","458","458","2016","05","09","60º24'08,9W","12º34'51,7S",NA,NA,NA,NA,NA,NA,NA,NA
"1249","2021-03-04 11:05:59-03","UFRB","HURB","19712","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Souza, V.C.; Souza, J.P.; Duarte, A.R. & Miyagi, P.H.","17530","1997","06","09",NA,"Brasil",NA,NA,"ESA 44499.","HURB000019712","Mato Grosso",NA,"Beira da MT 010; Cerca de 24km ENE de Tapurah",NA,NA,"A.S.O.Vieira","-56.335","-12.634444",NA,"(Poir) Hara","Tapurah",NA,NA,NA,NA,NA,"56º20'06W","12º38'04S",NA,NA,NA,NA,NA,NA,NA,NA
"1250","2021-03-04 11:05:59-03","UFRB","HURB","19720","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R. & Silveira, M.F.","5757","2006","07","11",NA,"Brasil",NA,NA,"ESA 95435.","HURB000019720","São Paulo",NA,"Rod. SP 123, ca. 1km do trevo para Tremembé; Em direção a Campos do Jordão",NA,NA,"N.X.M.Sousa","-45.593889","-22.925278",NA,"(Poir) Hara","Tremembé","595","595","2018","10","01","45º35'38W","22º55'31S",NA,NA,NA,NA,NA,NA,NA,NA
"1251","2021-03-04 11:05:59-03","UFRB","HURB","19772","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Rapini, A.; Kawasaki, M.L. & Mello-Silva, R.","340","1997","09","27",NA,"Brasil",NA,NA,NA,"HURB000019772","Minas Gerais",NA,"Trilha da Tropa que vai para Periperi; Nas encostas A esquerda do Ribeirão do Inferno",NA,NA,"A.A.Grillo",NA,NA,NA,"(Poir.) H.Hara","Grão-Mogol",NA,NA,"1998","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2021-03-04 11:05:59-03","UFRB","HURB","21066","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Paiva, V.F.; Azevedo, I.N.C.de; Oliveira, M.; Santos, R.F.dos","514","2008","07","10",NA,"Brasil",NA,NA,"HEPH 24052.","HURB000021066","Distrito Federal",NA,"Captação 4 da CASEB;",NA,NA,"V.F.Paiva",NA,NA,NA,"(Poir.) H.Hara","Lago Sul",NA,NA,"2008","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2021-03-04 11:05:59-03","UFRB","HURB","21067","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Miranda, L.; Soares, A.C.A.; Oliveira, M.; Chacon, R.G.","13","2012","08","09",NA,"Brasil",NA,NA,"HEPH 28887 - Mata em regeneração, queimada a 1ano.","HURB000021067","Distrito Federal",NA,"EEJB - Mata do Taquara;",NA,NA,NA,NA,NA,NA,"(Poir.) H.Hara","Lago Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2021-03-04 11:05:59-03","UFRB","HURB","24262","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Rapini, A.; Kawasaki, M.L. & Mello-Silva, R.","340","1997","09","27",NA,"Brasil",NA,NA,"arbusto, ca. 3m, sépalas verdes, pétalas, androceu e gineceu amarelos. Beira do córrego.","HURB000024262","Minas Gerais",NA,"Trilha da tropa, que vai para Periperi; Nas encostas à esquerda do Ribeirão do Inferno, ca. 1000m s.m.",NA,NA,"N.X.M.Sousa",NA,NA,NA,"(Poir.) H.Hara","Grão-Mogol",NA,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2021-03-04 11:05:59-03","UFRB","HURB","24265","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Barros, F.de","2811","1993","05","02",NA,"Brasil",NA,NA,"arbusto, corola amarela, frutos verdes com cálice avermelhado","HURB000024265","Minas Gerais",NA,"Km 115 da estrada para Conceição do Mato Dentro;",NA,NA,"N.X.M.Sousa",NA,NA,NA,"(Poir.) H.Hara","Serra do Cipó",NA,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2021-03-04 11:05:59-03","UFRB","HURB","19707","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Souza, V.C.; Capellari Jr., L.; Souza, J.P. & Mazine, F.F.","21428","1998","09","10",NA,"Brasil",NA,NA,"ESA 49031.","HURB000019707","Goiás",NA,"Serra dos Cristais; Cerca de 10km de Cristalina em direção a Luziânia",NA,NA,"N.X.M.Sousa","-47.6136016845703","-16.7686004638672",NA,"(Poir.) H.Hara","Cristalina",NA,NA,"2018","10","01",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA
"1257","2021-03-04 11:05:59-03","UFRB","HURB","18418","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Costa, G.; Correia, F.& Fonseca, G.V.","3418","2018","07","12",NA,"Brasil",NA,NA,NA,"HURB000018418","Mato Grosso",NA,NA,NA,NA,"N.X.M.Sousa","-55.749698638916","-15.460599899292",NA,"(Poir.) H.Hara","Chapada dos Guimarães",NA,NA,"2018","09","21",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1258","2021-03-04 11:05:59-03","UFRB","HURB","19782","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Grillo,A.; Pirani, J.R.",NA,"1993","05","02",NA,"Brasil",NA,NA,NA,"HURB000019782","Minas Gerais",NA,"Serra do Cipó; Rodovia Belo Horizonte - Conceiçãodo Mato Dentro, Km 124, elevação suave e baixada brejosa perto da Estátua do Velho Juca",NA,NA,NA,"-43.7144012451172","-19.1688995361328",NA,"(Poir.) H.Hara","Santana do Riacho",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1259","2021-03-04 11:05:59-03","UFRB","HURB","2452","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Tozzi, A.M.G.A.; et al.","96-25","1996","06","30",NA,"Brasil",NA,NA,"nº95-25.","HURB000002452","Minas Gerais",NA,"estrada para Jacuí, km 20; beira da estrada",NA,NA,"Sousa, N.X.M.","-46.9914016723633","-20.9169006347656",NA,"(Poir.) H.Hara","São Sebastião do Paraíso",NA,NA,"2014","12",NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA
"1260","2021-03-04 11:05:59-03","UFRB","HURB","19771","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Fiaschi, P.; Marcato, A.C.","802","2001","05","07",NA,"Brasil",NA,NA,NA,"HURB000019771","Paraná",NA,"Estrada de Sengés para Jaguariaíva; Pouco antes da entrada para Jaguariaíva",NA,NA,"N.X.M.Sousa","-49.7057991027832","-24.2511005401611",NA,"(Poir.) H.Hara","Jaguariaíva",NA,NA,"2018","08","23",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1261","2021-03-04 11:05:59-03","UFRB","HURB","19703","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Braga, J.M.A.; et al.","2650","1995","08","16",NA,"Brasil",NA,NA,"ESA 101158.","HURB000019703","Rio de Janeiro",NA,"Reserva Biológica de Poço das Antas; Entre a trilha da Pelonha e a estrada para a casa do Proj. Mico Leão",NA,NA,"N.X.M.Sousa","-42.3917007446289","-22.6508007049561",NA,"(Poir.) H.Hara","Silva Jardim",NA,NA,"2018","10","09",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"1262","2021-03-04 11:06:43-03","UFRB","HURB","1810","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Matsumoto, K.; Faria, A.D.; Galvão, J.C.; et al.","162","1997","02","25",NA,"Brasil",NA,NA,"brejo.","HURB000001810","São Paulo",NA,"rod. Sentido Apiaí, lagoa na margem esquerda da; rodovia, Fazenda Takihara, a ca. 8 km de C. Bonito","Anthophyta",NA,NA,"-48.3400001525879","-24",NA,"(Poir.) H.Hara","Capão Bonito",NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"1263","2021-03-04 11:06:43-03","UFRB","HURB","1813","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Faria, A.D.; Matsumoto, K.;Aona, L.Y.S.; et al.","96/94","1996","07","10",NA,"Brasil",NA,NA,"n.º de coleta: 96/94.","HURB000001813","São Paulo",NA,"rod. Byron de A. Nogueira, Faz. Vista Alegure; situada ao lado esquerdo da pista no sentido","Anthophyta",NA,"A.O.S.Vieira","-51.5299987792969","-21.4799995422363",NA,"(Poir.) H.Hara","Dracena",NA,NA,"1996","09",NA,NA,NA,"23670","auto",NA,NA,NA,NA,NA,NA
"1264","2021-03-04 11:05:59-03","UFRB","HURB","19718","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Colletta, G.D.","735","2012","08","28",NA,"Brasil",NA,NA,"ESA 116343.","HURB000019718","São Paulo",NA,"Estrada Santa maria São Pedro;",NA,NA,"N.X.M.Sousa","-47.9099998474121","-22.5400009155273",NA,"(Poir) Hara","São Pedro",NA,NA,"2018","10","01",NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA
"1265","2017-11-24 14:11:52-02","UFLA","ESAL","6987","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,90; amarela;; campo rupestre",NA,"Minas Gerais",NA,"Serra da Bocaina, Morro da Janela",NA,NA,"J. Y. Tamashiro","-44.8711013793945","-21.3169002532959",NA,"(Poir.) H.Hara","Itumirim","11","11",NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"1266","2017-11-24 14:11:52-02","UFLA","ESAL","20754","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Atala, CA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0,5 m; amarela;; floresta",NA,"Minas Gerais",NA,NA,NA,NA,NA,"-44.2616996765137","-21.1355991363525",NA,"(Poir.) H.Hara","São João Del Rei",NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA
"1267","2018-10-09 16:31:58-03","UFLA","ESAL","13573","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Villela, EA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; ; amarela;; palustre",NA,"Minas Gerais",NA,"Petrominas",NA,NA,NA,"-44.999444","-21.245278",NA,"(Poir.) H.Hara","Lavras",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1268","2017-11-24 14:11:52-02","UFLA","ESAL","13729","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; ; ;",NA,"Minas Gerais",NA,"Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,"(Poir.) H.Hara","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2018-10-09 16:31:58-03","UFLA","ESAL","16665","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Carvalho, WAC","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0.7m; amarela;",NA,"Minas Gerais",NA,"UFLA",NA,NA,NA,"-44.999444","-21.245278",NA,"(Poir.) H.Hara","Lavras",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1270","2017-11-24 14:11:52-02","UFLA","ESAL","26361","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Melo, PHA","4251",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais",NA,"Vale",NA,NA,NA,NA,NA,NA,"(Poir.) H.Hara","Mariana e Catas Altas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2019-08-20 12:04:51-03","UFLA","ESAL","31415","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Arruda, I A C; Rosa, R M; Mansanares, M E","36","2015","07","15",NA,"Brasil",NA,NA,"Subarbusto, 1,3m, flores amarelas.; Campo Rupestre, entremeio, curso d'água seco.",NA,"Minas Gerais",NA,"Serra do Ouro Grosso",NA,NA,"Arruda, I A C","-44.64","-21.308056",NA,"(Poir.) H.Hara","Itutinga","1000","1000","2017","02",NA,"-44.64","-21.308056",NA,NA,NA,NA,NA,NA,NA,NA
"1272","2019-08-20 12:04:51-03","UFLA","ESAL","31644","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Arruda, I A C; Martins, C P V","731","2016","06","20",NA,"Brasil",NA,NA,"Arbusto, 2m, cálice verde, corola amarela, antera e estigma creme.; Cerrado Rupestre em depressão c/ solo arenoso coberto por serrapilheira.",NA,"Minas Gerais",NA,"Serra da Chapada",NA,NA,"Arruda, I A C","-44.710972","-21.295306",NA,"(Poir.) H.Hara","Itutinga","980","980","2017","02",NA,"-44.710972","-21.295306",NA,NA,NA,NA,NA,NA,NA,NA
"1273","2019-12-19 11:19:57-03","UFG","UFG","42769","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hashimoto, M.Y.; et al.","2925","2009","09","04",NA,"Brasil",NA,NA,NA,"UFG0042769","Mato Grosso",NA,NA,NA,NA,"Hashimoto, M.Y.","-53.2175","-17.604722",NA,"(Poir.) H.Hara","Alto Taquari",NA,NA,"2009","09","23","-53.2175","-17.604722",NA,NA,NA,NA,NA,NA,NA,NA
"1274","2019-12-19 11:19:57-03","UFG","UFG","29016","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Guarino, E.S.G.; Pereira, J.B.","320","2000","07","12",NA,"Brasil",NA,NA,"Arbusto, 2m de altura. Flor amarela. Abundante no local.",NA,"Distrito Federal",NA,"Fazenda Sucupira, cerrado antropizado ao lado da Caprinocultura. Pastagem, solo argiloso.",NA,NA,"Walter, B.M.T.","-48","-15.866667",NA,"(Poir.) H.Hara","Brasília","1100","1100","2000","09",NA,"-48","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1275","2019-12-19 11:19:57-03","UFG","UFG","42604","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hashimoto, M.Y.; et al.","2760","2009","09","03",NA,"Brasil",NA,NA,NA,"UFG0042604","Goiás",NA,NA,NA,NA,"Hashimoto, M.Y.","-53.2175","-17.301944",NA,"H. Hara","Santa Rita do Araguaia",NA,NA,"2009","10","30","-53.2175","-17.301944",NA,NA,NA,NA,NA,NA,NA,NA
"1276","2019-12-19 11:19:57-03","UFG","UFG","42385","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Delprete, P.G.; Francener, A.; Vieira, R. & Guimarães, T.M.","10255","2007","08","18",NA,"Brasil",NA,NA,NA,"UFG0042385","Goiás",NA,"Serra dos Pireneus",NA,NA,"Souza, N.X.M.","-48.801944","-15.806667","UFG0042385","(Poir.) H.Hara","Cocalzinho","1100","1100","2019","03","29","-48.801944","-15.806667",NA,NA,NA,NA,NA,NA,NA,NA
"1277","2019-12-19 11:19:57-03","UFG","UFG","45448","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","193","2008","06","01",NA,"Brasil",NA,NA,NA,"UFG0045448","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045448","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48480.8333","-17013.1667","39117","auto",NA,NA,NA,NA,NA,NA
"1278","2019-12-19 11:19:57-03","UFG","UFG","45449","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","249","2008","05","31",NA,"Brasil",NA,NA,NA,"UFG0045449","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045449","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48513.95","-16572.7083","39117","auto",NA,NA,NA,NA,NA,NA
"1279","2019-12-19 11:19:57-03","UFG","UFG","45450","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","297","2008","07","05",NA,"Brasil",NA,NA,NA,"UFG0045450","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045450","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48480.8333","-17013.1667","39117","auto",NA,NA,NA,NA,NA,NA
"1280","2019-12-19 11:19:57-03","UFG","UFG","45451","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","408","2008","08","05",NA,"Brasil",NA,NA,NA,"UFG0045451","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045451","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48480.8333","-17013.1667","39117","auto",NA,NA,NA,NA,NA,NA
"1281","2019-12-19 11:19:57-03","UFG","UFG","45452","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","440","2008","09","06",NA,"Brasil",NA,NA,NA,"UFG0045452","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045452","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48473.5","-17006.5","39117","auto",NA,NA,NA,NA,NA,NA
"1282","2019-12-19 11:19:57-03","UFG","UFG","45453","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","471","2008","09","06",NA,"Brasil",NA,NA,NA,"UFG0045453","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045453","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48513.95","-16572.7083","39117","auto",NA,NA,NA,NA,NA,NA
"1283","2019-12-19 11:19:57-03","UFG","UFG","45454","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","526","2008","09","06",NA,"Brasil",NA,NA,NA,"UFG0045454","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045454","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48480.8333","-17013.1667","39117","auto",NA,NA,NA,NA,NA,NA
"1284","2019-12-19 11:19:57-03","UFG","UFG","45455","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","1438","2009","04","15",NA,"Brasil",NA,NA,NA,"UFG0045455","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045455","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48480.8333","-17013.1667","39117","auto",NA,NA,NA,NA,NA,NA
"1285","2019-12-19 11:19:57-03","UFG","UFG","45456","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Resende, I.L.M.","1485","2009","04","15",NA,"Brasil",NA,NA,NA,"UFG0045456","Goiás",NA,NA,NA,NA,"Resende, I.L.M.","-48.9533004760742","-16.9727993011475","UFG0045456","(Poir.) H.Hara","Bela Vista de Goiás",NA,NA,"2010","01","15","-48473.5","-17006.5","39117","auto",NA,NA,NA,NA,NA,NA
"1286","2019-06-10 10:11:19-03","FZB-BH","BHZB","11055","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Maielo, L.",NA,"2015","09","28",NA,"Brasil",NA,NA,"unicata / 570935/92922850",NA,"PA",NA,"Lagoa do Violão , braço.",NA,NA,NA,"-49.8782997131348","-6.49694013595581",NA,NA,"Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,"80513","auto",NA,NA,NA,NA,NA,NA
"1287","2019-06-10 10:11:19-03","FZB-BH","BHZB","11056","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Maielo, L.",NA,"2015","09","27",NA,"Brasil",NA,NA,"unicata/570935/9292850",NA,"PA",NA,"Lagoa do Violão , braço.",NA,NA,NA,"-50.358611","-6.397222",NA,NA,"Canaã dos Carajás","681","681",NA,NA,NA,"50W 21' 31","6S 23' 50",NA,NA,NA,NA,NA,NA,NA,NA
"1288","2019-06-10 10:11:19-03","FZB-BH","BHZB","8959","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Ordones, J. et al.","1968","2012","04","19",NA,"Brasil",NA,NA,"Ponto 96 635297 7894786 1418m",NA,"MG",NA,"RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,NA,NA,"-43.714444","-19.035278",NA,NA,"Santana do Riacho","1418","1418",NA,NA,NA,"43W 42' 52","19S 02' 07",NA,NA,NA,NA,NA,NA,NA,NA
