"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"45","2021-03-16 17:54:59-03","UCS","HUCS","6696","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Falkenberg, D.B.","1988","02",NA,"Falkenberg, D.B.","4650","1988","02",NA,"Brasil","Santa Catarina","Palhoça","Morro do Cambirela, cerca de 1km a W da pedreira","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"46","2020-12-21 16:44:08-03","MBM","MBM","48769","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Smith, L.B.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","826",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Praia Braba","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM048769",NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:44:08-03","MBM","MBM","48775","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Cowan, R.S.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","8279",NA,NA,NA,"Brazil","Santa Catarina","Lauro Müller","Pinhal da Companhia","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,NA,"MBM048775",NA,NA,NA,"Southern America",NA,"15992","auto",NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:44:08-03","MBM","MBM","239541","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","1444",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rasgadinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM239541","MBM239541",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:44:08-03","MBM","MBM","154344","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","5383",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Guarda","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM154344",NA,NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:44:08-03","MBM","MBM","157212","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Pirani, J.R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","58244",NA,NA,NA,"Brazil","São Paulo","Avaré","Rod. SP-255, 5-10km S do Rio Paranapanema","-48.9199981689453","-23.0900001525879",NA,NA,NA,NA,NA,"MBM157212","MBM157212",NA,NA,"Southern America",NA,"29856","auto",NA,NA,NA,NA,NA,NA
"51","2015-09-05 06:17:18-03","MNHN","RECOLNAT_MNHN_P","P04702843","PreservedSpecimen",NA,"Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.",NA,NA,NA,NA,"Silva, J.S.|Vital, D.M.",NA,"1977","12","28","Brasil","São Paulo",NA,"Morro do Diabo ca.25km W da cidade de Teodoro Sampaio.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04702843' target='other'> <mi>dwc_moreinfo</mi></a>","P04702843","P04702843_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"430",NA,NA
"52","2015-09-04 19:38:34-03","MNHN","RECOLNAT_MNHN_P","P06679843","PreservedSpecimen",NA,"Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.",NA,NA,NA,NA,"Hatschbach, G.|Haas, H.|Lindeman, J.",NA,"1965","12","7","Brasil","Paraná","Maringá","Horto Florestal.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06679843' target='other'> <mi>dwc_moreinfo</mi></a>","P06679843","P06679843_01",NA,NA,NA,"hb","19250","auto",NA,NA,NA,"13238",NA,NA
"53","2020-12-11 11:41:11-03","UFMG","BHCB","76531","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.",NA,NA,NA,NA,"Ribas, OS","4245","2002","01","11","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"54","2021-02-11 17:21:37-03","UFPR","UPCB","1719","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Smith, L.B.","1954","01","01","Reitz, R.","826","1953","07","15","Brasil","Santa Catarina","Itajaí","Praia Braba","-48.6618995666504","-26.9078006744385",NA,NA,"5","5","Arbusto, 3m, flor branca, fruto imaturo verde. Restinga..",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"55","2021-02-11 17:21:37-03","UFPR","UPCB","32672","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Smith, L.B.","1954","01","01","Reitz, R.","826","1953","07","15","Brasil","Santa Catarina","Itajaí","Praia Braba","-48.6618995666504","-26.9078006744385",NA,NA,"5","5","Arbusto, 3m, flor branca, fruto imaturo verde. Restinga..",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"56","2009-07-09 17:05:00-03","MO","MOBOT","2810220","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 43601","1981","2","12","Brazil","Paraná",NA,"Rio Saquarema (mun. Paranaguá) mata pluvial ao longo do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2014-01-31 17:34:00-02","MO","MOBOT","3401236","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.",NA,NA,NA,NA,"Armando C. Cervi|et al.","Cervi 2747","1989","6","14","Brazil","Paraná",NA,"Parque Nacional do Iguaçu (mun. Foz do Iguaçu).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2012-04-26 09:59:00-03","MO","MOBOT","3408075","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","J. R. Pirani, 84",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 14500","1966","6","24","Brazil","Paraná",NA,"Orto Florestal, S. José do Caiua).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2020-08-31 09:09:48-03","INPA","INPA","105948","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Hatschbach, G","1981",NA,NA,"Hatschbach, GG","43601","1981","02","12","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0105948","INPA0105948 INPA0105948_e","Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-09-12 05:00:02-03","US","US","2221955","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"R. M. Klein","1212","1955","3","17","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,"US01858562","US01858562_01 US01858562_02",NA,"Sapindales","South America",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"61","2020-09-12 05:00:02-03","US","US","2640671","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"Klein, --, -- Bresolin & -- Occhioni","7898","1968","11","19","Brazil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"US01858561","US01858561_01 US01858561_02",NA,"Sapindales","South America",NA,"27000","auto","Dicotyledonae",NA,NA,NA,"1",NA
"62","2020-09-12 05:00:02-03","US","US","2649641","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"R. M. Klein & -- Bresolin","9373","1961","4","14","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"200",NA,NA,"US01858565","US01858565_01 US01858565_02",NA,"Sapindales","South America",NA,"31105","auto","Dicotyledonae",NA,NA,NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","USw25553","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"Collector unknown","21952",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","2278661","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","4104","1959","1","16","Brazil","Santa Catarina","Lauro Muller","Pinhal da Cia, Itanema","-49.3967018127441","-28.3927993774414",NA,NA,"300",NA,NA,"US01858563","US01858563_01 US01858563_02",NA,"Sapindales","South America",NA,"15992","auto","Dicotyledonae",NA,NA,NA,"1",NA
"65","2020-09-12 05:00:02-03","US","US","2142439","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"R. Reitz","826","1953","7","15","Brazil","Santa Catarina","Itajaí","Praia Braba","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"US01858560","US01858560_01 US01858560_02",NA,"Sapindales","South America",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"66","2020-09-12 05:00:02-03","US","US","2571682A","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"E. H. Ule","500","1886","1",NA,"Brazil","Santa Catarina",NA,"Strauch im Walde, Itajahy.",NA,NA,NA,NA,NA,NA,NA,"US03309138","US03309138_01",NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","2278662","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","8279","1959","1","16","Brazil","Santa Catarina","Lauro Muller","Pinhal da Cia., Itanema","-49.3967018127441","-28.3927993774414",NA,NA,"300",NA,NA,"US01858564","US01858564_01 US01858564_02",NA,"Sapindales","South America",NA,"15992","auto","Dicotyledonae",NA,NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","2706725","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"G. Hatschbach","28587","1971","12","28","Brazil","Paraná","Morretes","Col. Floresta. ,margem do rio encachoeirado","-48.834400177002","-25.476900100708",NA,NA,"30","50",NA,"US01858566","US01858566_01 US01858566_02",NA,"Sapindales","South America",NA,"30514","auto","Dicotyledonae",NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2645241","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"A. Bresolin","558","1972","4","5","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"300",NA,NA,"US01858567","US01858567_01 US01858567_02",NA,"Sapindales","South America",NA,"31105","auto","Dicotyledonae",NA,NA,NA,"1",NA
"70","2019-12-09 17:30:53-03","UFPR","EFC","11209","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","1693","2011","12","01","Brasil","Paraná","Guarapuava","Salto São Francisco","-51.2867","-25.1294","-51.2867","-25.1294","1120","1120","__COMMOM_NAME__: pau-marfin-miúdo","EFC011209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-09 17:30:53-03","UFPR","EFC","5591","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Hatschbach, G.","1996","07","01","Ziller, S.R.; Tiepolo, G.","1444","1996","05","29","Brasil","Paraná","Guaratuba","Rasgadinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore com casca marrom, fina, com muitas lenticelas brancas e juntas, cascas interna bege, madeira amarelada, muito dura. Frutos imaturos verdes ama","EFC005591",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-15 18:29:46-03","USP","SPF","178703","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Dias, P","2006","12","06","Dias, P","269","2006","12","06","Brasil","Paraná","Paranaguá","APA Morro do Inglês. Final da estrada principal (a que sai da BR 277), sítio Zé Bento (de propriedade de Maria do Carmo Santos Marcelino e D. Cleópatra), base do morro, ca. 160 m do córrego (atrás da casa), margem direita da trilha. Solo argiloso com","-48.655333","-25.571861","-48.655333","-25.571861","63","63","Arvoreta, ca. 2 m alt., ca. 1.5 cm de DAP. Frutos jovens verdes e maduros (passados) marrons. Frequente.","SPF00178703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 18:29:46-03","USP","SPF","178704","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Dias, P","2006","12","06","Dias, P","270","2006","12","06","Brasil","Paraná","Paranaguá","APA Morro do Inglês. Final da estrada principal (a que sai da BR 277), sítio Zé Bento (de propriedade de Maria do Carmo Santos Marcelino e D. Cleópatra), base do morro, ca. 160 m do córrego (atrás da casa), margem direita da trilha. Solo argiloso com","-48.655333","-25.571861","-48.655333","-25.571861","63","63","Arvoreta, ca. 1.5 m alt., ca. 1.5 cm de DAP. Frutos jovens verdes e maduros (passados) marrons. Frequente.","SPF00178704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 18:29:46-03","USP","SPF","178705","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Dias, P","2006","12","06","Dias, P","271","2006","12","06","Brasil","Paraná","Paranaguá","APA Morro do Inglês. Final da estrada principal (a que sai da BR 277), sítio Zé Bento (de propriedade de Maria do Carmo Santos Marcelino e D. Cleópatra), base do morro, ca. 160 m do córrego (atrás da casa), margem direita da trilha. Solo argiloso com","-48.655333","-25.571861","-48.655333","-25.571861","63","63","Arvoreta, ca. 2.5 m alt., ca. 1.2 cm de DAP. Flores em botão, cálice verde, corola branca. Frequente.","SPF00178705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-13 11:30:50-03","USP","SPF","178706","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Dias, P","2006","12",NA,"Dias, P","272","2006","12","06","Brasil","Paraná","Paranaguá","APA Morro do Inglês.","-48.655333","-25.571861","-48.655333","-25.571861","63","63",NA,"SPF00178706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-13 11:30:50-03","USP","SPF","226288","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Dias, P","2006","12","06","Dias, P","268","2006","12","06","Brasil","Paraná","Paranaguá","APA Morro do Inglês, final da estrada principal (a que sai da BR 277), sítio Zé Bento (de propriedade de Maria do Carmo Santos Marcelino e D. Cleópatra), base do morro, ca. 160 m do córrego (atrás da casa), margem direita da trilha.","-48.655283","-25.571686","-48.655283","-25.571686","63","63",NA,"SPF00226288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-13 11:30:50-03","USP","SPF","19470","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Hatschbach, G","1981",NA,NA,"Hatschbach, G","43601","1981","02","12","Brasil","Paraná","Paranaguá","Rio Saquarema.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"SPF00019470",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"78","2019-11-13 11:30:50-03","USP","SPF","96267","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Skorupa, LA","1999","03",NA,"Pirani, JR","3569","1995","03","03","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SPF00096267",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"79","2021-03-25 13:53:34-03","UNIVILLE","JOI","17731","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Verdi, M.","2010","11","05","Verdi, M.; Souza, N. L. de; Klemz, G. & Klettenberg, D. H.","4956","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.755833","-27.893333","48º45'21''W","27º53'36''S","295","295","Flor branca Habito: Arbórea","JOI017731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-07 09:36:58-03","UEFS","HUEFS","64924","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.",NA,NA,NA,NA,"Ribas, O.S.","4245","2002","01","11","Brasil","Paraná","Paranaguá","Morro do Inglês.","-48.5092010498047","-25.5200004577637",NA,NA,"100","100","Base do morro; Floresta atlântica da Serra do Mar.","HUEFS0064924","HUEFS0064924","Angiospermae","Sapindales",NA,NA,"24916","auto","Rosanae",NA,NA,NA,NA,NA
"81","2019-09-04 18:57:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,"E. H. G. Ule","500",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"82","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178514F","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0178514F","V0178514F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"83","2020-01-27 18:26:09-03","IAC","IAC","26223","S","Plantae","Rutaceae-2.Amyridoideae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","J.R. Pirani","1992","06","25","A. Rocha","s/nº","1973","03","25","Brasil","São Paulo","Araçatuba","Araçatuba","-50.4328","-21.2089","-50.4328","-21.2089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-01-25 15:37:00-02","IAC","IAC","26493","S","Plantae","Rutaceae-2.Amyridoideae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","A. Rocha","1975","03","25","A. Rocha","s/nº","1975","03","25","Brasil","São Paulo","Araçatuba",NA,"-50.4328","-21.2089","-50.4328","-21.2089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-09-22 13:49:02-03","USP","SPFW","1142","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","R.S. Cowan 1959",NA,NA,NA,"Reitz ;Klein","4104","1959","01","16","Brasil","Santa Catarina","Lauro Müller",NA,"-49.3967018127441","-28.3927993774414",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA
"86","2019-11-01 15:10:03-03","UnB","UB","165260","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Hatschbach, G","1981",NA,NA,"Hatschbach, G","43601","1981","02","12","Brasil","Paraná ","Paranaguá ","Rio Saquarema.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta 4m, flor creme.; Mata pluvial ao longo do rio.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"87","2020-08-20 20:42:04-03","UFSC","FLOR","2204","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Smith, L.B.; Cowan, R.S.","1972",NA,NA,"Bresolin, A.","558","1972","04","05","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","arvoreta, flor branca, 5m altura","FLOR0002204",NA,NA,"Sapindales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"88","2020-08-20 20:42:04-03","UFSC","FLOR","2201","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Smith, L.B.","1972",NA,NA,"Klein, R.M.; Bresolin, A.","9373","1961","04","14","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"200","200","arvoreta, flor branca, 4m altura","FLOR0002201",NA,NA,"Sapindales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"89","2020-08-20 20:42:04-03","UFSC","FLOR","17643","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Falkenberg, D.B.","1988",NA,NA,"Falkenberg, D.B.; Andrade, A.B.","4650","1988","02","01","Brasil","Santa Catarina","Palhoça","Morro do Cambirela, cerca de 1 km a oeste da pedreira, subindo a trilha atrás de algumas casas.","-48.6678009033203","-27.645299911499",NA,NA,"50","50","arbusto a arvoreta, flor sépalas e pétalas branco-amarelado-esverdeadas, com pêlos na face externa e glândulas translúcidas, 1,5 a 4m altura. Filete medifixo. Estilete parece crescer rapidamente antes da antese. Saliências do ápice do","FLOR0017643",NA,NA,"Sapindales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"90","2020-08-20 20:42:04-03","UFSC","FLOR","17641","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Falkenberg, D.B.","1988",NA,NA,"Falkenberg, D.B.; Andrade, A.B.","4653","1988","02","01","Brasil","Santa Catarina","Palhoça","Morro do Cambirela, cerca de 1 km a oeste da pedreira, subindo a trilha atrás de algumas casas.","-48.6678009033203","-27.645299911499",NA,NA,"50","50","arbusto a arvoreta, flor sépalas e pétalas branco-amarelado-esverdeadas, com pêlos na face externa e glândulas translúcidas, 1,5 a 4m altura. Parece haver tendência de os indivíduos estarem agrupados. Grande capacidade de rebrote. Dis","FLOR0017641",NA,NA,"Sapindales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"91","2020-08-20 20:42:04-03","UFSC","FLOR","17642","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Falkenberg, D.B.","1988",NA,NA,"Falkenberg, D.B.; Andrade, A.B.","4651","1988","02","01","Brasil","Santa Catarina","Palhoça","Morro do Cambirela, cerca de 1 km a oeste da pedreira, subindo trilha atrás de algumas casas.","-48.6678009033203","-27.645299911499",NA,NA,"50","50","arbusto a arvoreta, flor branca-amarelada-esverdeada, saliências do ápice do ovário ultrapassam o disco, 1,5 a 4m altura. Raízes, ramos e folhas foram coletados para serem analisados quimicamente, principalmente em relação a flavonóid","FLOR0017642",NA,NA,"Sapindales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"92","2020-08-20 20:42:04-03","UFSC","FLOR","20929","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Falkenberg, D.B.","1990",NA,NA,"Falkenberg, D.B.","5384","1990","06","23","Brasil","Santa Catarina","Palhoça","Morro do Cambirela, subindo a trilha em frente ao campo de futebol da localidade de Guarda.","-48.6678009033203","-27.645299911499",NA,NA,"100","100","arbusto, pétalas amareladas, glandulosas, Fruto Imaturo, verde. Brácteas ovadas. Espécie freqüente no local.","FLOR0020929",NA,NA,"Sapindales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"93","2020-08-20 20:42:04-03","UFSC","FLOR","19018","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.; Albuquerque, J.L.B.","4866","1989","11","28","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha de turismo ecológico do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,"200","200","arbusto, flor verde. Espécie freqüente. Com frutos muito jovens e também quase maduros ainda de cor verde","FLOR0019018",NA,NA,"Sapindales",NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA
"94","2014-10-09 13:58:34-03","UHH","HBG","510259","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.",NA,NA,NA,NA,"Ule, E.","500","1886","01",NA,"Brazil",NA,NA,"Prov. St. Catharina, Itajahy",NA,NA,NA,NA,NA,NA,"Herb. E. Ule; Strauch im Walde NEOTROP","HBG510259","HBG510259",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype"
"95","2021-02-08 12:45:12-03","UFRGS","ICN","002740","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Cowan, RS",NA,NA,NA,"Reitz, R; Klein, RM","4104","1959","01","16","Brasil","SC","Lauro Müller","Itanema Pinhal da Cia","-49.3967018127441","-28.3927993774414",NA,NA,"300","300","Espécie ameaçada de extinção (Criticamente em perigo).; Arvoreta, 4m de altura; flor branca.; Pinhal.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"15992","auto",NA,NA,NA,NA,NA,NA
