"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","previousCatalogNumber"
"103","2020-12-11 11:33:22-03","UFMG","BHCB","59620","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Hatschbach, G; Silva, JM","1985","10","18","Brasil","Espírito Santo","Conceição do Castelo","Alto Bananal.","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,NA,NA,NA,NA,"800","800","Orla da mata pluvial. Trepadeira lenhosa. Flores alvas, odoríferas. Anteras vinosas.","17824","auto","Dicotyledon",NA,"49938","Southern America",NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","3243911","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","cinerea","Piptocarpha cinerea","(Sch. Bip.) Baker","Apparicio P. Duarte","1959","8","25","Brazil","Rio de Janeiro",NA,"Floresta dos Tres Rios, Jacarepaguá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 4987","South America",NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","3243913","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","cinerea","Piptocarpha cinerea","(Sch. Bip.) Baker","Apparicio P. Duarte","1959","9","30","Brazil","Rio de Janeiro",NA,"Floresta dos Tres Rios, Jacarepagua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 5033","South America",NA,NA,NA,NA,NA,NA,NA
"106","2010-11-13 04:25:00-02","MO","MOBOT","2458546","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Roberto M. Klein",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klein 7139","South America",NA,NA,NA,NA,NA,NA,NA
"107","2009-06-29 10:56:00-03","MO","MOBOT","3363503","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Louis O. Williams|Vicente Assis","1945","10","6","Brazil","Minas Gerais",NA,"In forest. Boca da Mata, Municipio of Sero",NA,NA,NA,NA,NA,NA,"Gerald L. Smith 1980-",NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"Williams 7915","South America",NA,NA,NA,NA,NA,NA,NA
"108","2013-05-07 06:03:00-03","MO","MOBOT","3363737","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Ynés Mexia","1930","9","12","Brazil","Minas Gerais",NA,"Vicosa Fazenda da Cresiuma; woods on slope, in thick forest",NA,NA,NA,NA,NA,NA,"Gerald L. Smith",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"Mexia 5038","South America",NA,NA,NA,NA,NA,NA,NA
"109","2009-07-09 17:06:00-03","MO","MOBOT","3370407","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Gert G. Hatschbach","1983","10","6","Brazil","Paraná",NA,"Pinheirinho (mun Antinina)",NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 46838","South America",NA,NA,NA,NA,NA,NA,NA
"110","2020-03-24 13:57:00-03","MO","MOBOT","3370408","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Peter Clausen",NA,"8",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Gerald L. Smith 1980-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clausen 1840","South America",NA,NA,"1",NA,NA,NA,NA
"111","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","30097","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Santos, K.",NA,NA,NA,"Brasil","São Paulo","Campinas","Distrito de Sousas, Ribeirão Cachoeira","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liana, fruto seco.;","23900","auto","Tracheophyta","Asterales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"112","2018-09-12 14:48:02-03","UNIOESTE","UNOP","8325","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Lombardi, J.A.; Saka, M.N.; Saka, M.N.","2011","09","13","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas e entorno e limite bordeando a cerca acessada pela Trilha das Águas.","-46.939444","-23.825556","-46.939444","-23.825556",NA,NA,"Saka, M.N.","2012","01",NA,"707","707","Amostra em sílica. Trilhas no interior de mata atlântica secundária.Liana, ramos ocres, folhas cartáceas, argênteas na face abaxial, brácteas verdes de ápice marron, flores creme, anteras marrons, estigma creme, odoríferas.",NA,NA,NA,NA,"8638",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","39740",NA,"Plantae","Compositae","Piptocarpha","notata","Piptocarpha notata","Baker","A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung","2005","11","20","Brasil","Espírito Santo","Santa Leopoldina","Propriedade Família Pagung - Cachoeira Moxafongo","-40.530572","-20.115","40W31'50,06","20S6'54","MBML039740","MBML039740","D.P. Volet/09-08-2019",NA,NA,NA,NA,NA,"Trepadeira. Flores brancas. Floresta Ombrófila Densa SubMontana em Estágio Médio/Avançado de Regeneração. Encosta.",NA,NA,NA,NA,"1066",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","42769",NA,"Plantae","Compositae","Piptocarpha","notata","Piptocarpha notata","Baker","F.M. Ferreira; J.Jardim, A.M. Amorim, L.C. Gomes, R. Perdiz & J.L. Paixão","2007","11","18","Brasil","Bahia","Amargosa","Pelado, oeste de Amargosa","-39.6046981811523","-13.0303001403809",NA,NA,"MBML042769","MBML042769","D.P. Volet/09-08-2019",NA,NA,NA,"835","835","Árvore ca 7m. Folhas discolores, flores alvas","22699","auto",NA,NA,"1895",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","15736",NA,"Plantae","Compositae","Piptocarpha","notata","Piptocarpha notata","Baker","G. Hatschbach; et al","1985","10","18","Brasil","Espírito Santo","Conceição do Castelo","Alto Bananal","-41.2439002990723","-20.3682994842529",NA,NA,"MBML015736","MBML015736","H. Robinson/1993",NA,NA,NA,NA,NA,"Trepadeira lenhosa, flores alvas, odoríferas, anteras vinosas. Orla da mata pluvial. Alt.: 800m. EX HERB MBM.","17824","auto",NA,NA,"49938",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-01-09 21:48:22-03","UNICENTRO","HUCO","3377","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Dreveck, S.; et al.; et al.","2009","05","29","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço","-48.7785987854004","-27.6881008148193",NA,NA,"HUCO003377",NA,"Arantes, A.A.","2010","04","26",NA,NA,"Florística IFFSC 254, FURB 13360; Arbustivo, 3 metros, botão floral verde, estádio de sucessão avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Arbustivo, 3 metros, botão floral verde, estádio de sucessão a","22435","auto",NA,NA,"904",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-04 11:04:31-03","UFRB","HURB","4825","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","2013","01","06","Brasil","Bahia","Boa Nova","P.N. de Boa Nova; Fazenda Liberdade, Setor Sul","-40.128611","-14.41","40°07'43 W","14°24'36 S","HURB000004825",NA,"G.V.Fonseca","2020","02",NA,"843","843",NA,NA,NA,NA,NA,"1889",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-06-15 15:28:52-03","UNESP-RC","HRCB","55777","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Lombardi","2011","09","13","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria","-46.939528","-23.825778","46º56'22.3W","23º49'32,8S",NA,NA,"Saka, M.N.","2012","01",NA,"707","707","Amostra em sílica. Liana, ramos ocres, folhas cartáceas, argênteas na face abaxial, brácteas verdes de ápice marrom, flores creme, anteras marrons, estigma creme, odoríferas.",NA,NA,NA,NA,"8638",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-17 15:24:49-03","UNESP-RC","HRCB","10838","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"João Semir",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-15 15:28:52-03","UNESP-RC","HRCB","27068","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Souza, J.P.","1996","12","17","Brasil","São Paulo","Cunha",NA,"-45.042472","-23.257083","45º02'32.9W","23º15'25,5S",NA,NA,"Semir, J.","1998","06",NA,NA,NA,"No topo do morro. Arbusto com ramos escandentes, até 4m altura. Botões verdes.",NA,NA,NA,NA,"1030",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-05-23 11:07:55-03","UFLA","ESAL","10887","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"Mansanares, ME","2017","03","20",NA,NA,"arbusto; 2.0; esbranquiçada;; floresta",NA,NA,NA,NA,"4.680",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-05-23 11:07:55-03","UFLA","ESAL","12176","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Fernando R. Martins; et al.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,"Telma de S. R.",NA,NA,NA,NA,NA,"liana; ; ;; floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-05-23 11:07:55-03","UFLA","ESAL","9611","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Avezum, F F; Almeida, R J",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"Mansanares, ME","2017","03","20",NA,NA,"arbusto; 2.50; branca, sem odor;; floresta",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-05-23 11:07:55-03","UFLA","ESAL","9613","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Avezum, F F; Almeida, R J",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"Mansanares, ME","2017","03","20",NA,NA,"arbusto; ; branca, sem odor;; floresta",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","1803944","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"B. J. Pickel","1941","10","23","Brazil","São Paulo",NA,"São Paulo: Capital; woods",NA,NA,NA,NA,"US01633970","US01633970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","5454","South America - Neotropics",NA,"Dicotyledonae","1",NA,NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","1987834","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"D. van Emelen",NA,NA,NA,"Brazil","São Paulo",NA,"Brazil. S. Paulo, Capital.",NA,NA,NA,NA,"US01633971","US01633971_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","1434","South America - Neotropics",NA,"Dicotyledonae","1",NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","1199533","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"Collector illegible & Collector illegible","1915","12",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01633975","US01633975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","14873","South America - Neotropics",NA,"Dicotyledonae","1",NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","3249653","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"G. Hatschbach & J. M. Silva","1985","10","18","Brazil","Espírito Santo",NA,"Alto Bananal (mun. Conceição do Castelo) Espirito Santo.",NA,NA,NA,NA,"US01633966","US01633966_01",NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,"Asterales","49938","South America - Neotropics",NA,"Dicotyledonae","1",NA,NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US","3005975","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"G. Hatschbach","1983","10","6","Brazil","Paraná",NA,"Pinheirinho (mun. Antonina) Paraná.",NA,NA,NA,NA,"US01633973","US01633973_01",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,"Asterales","46838","South America",NA,"Dicotyledonae","1",NA,NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","3431720","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"R. Faria & O. Fonseca","1966","11","23","Brazil","São Paulo",NA,"Brasil, São Paulo, capital, Jardim Botânico e Parque do Estado.",NA,NA,NA,NA,"US01633967","US01633967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","s.n.","South America - Neotropics",NA,"Dicotyledonae","1",NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","USw25576","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","22968","South America","Wood Sample","Dicotyledonae","1",NA,NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US","3005976","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"G. Hatschbach","1982","9","21","Brazil","Paraná",NA,"Mangue Maior Santo (mun. Antonina) Paraná.",NA,NA,NA,NA,"US01633972","US01633972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","45307","South America",NA,"Dicotyledonae","1",NA,NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","1933077","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"L. O. Williams & V. Assis","1945","10","6","Brazil","Minas Gerais",NA,"Minas Gerais. Boca da Mata, Municipio of Sêrro.",NA,NA,NA,NA,"US01633969","US01633969_01",NA,NA,NA,NA,"1400",NA,NA,NA,NA,NA,"Asterales","7915","South America - Neotropics",NA,"Dicotyledonae","1",NA,NA,NA,NA
"134","2020-09-12 05:00:02-03","US","US","1617989","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"Y. Mexia","1930","9","12","Brazil","Minas Gerais",NA,"State of Minas Geraes. Viçosa. Fazenda da Cresiuma; woods on slope, in thick forest.",NA,NA,NA,NA,"US01633965","US01633965_01",NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,"Asterales","5038","South America - Neotropics",NA,"Dicotyledonae","1",NA,NA,NA,NA
"135","2020-09-12 05:00:02-03","US","US","33243","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"-- Burchell",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US01633974","US01633974_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","30A7","South America",NA,"Dicotyledonae","1",NA,NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","3431728","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"T. Sendulsky","1969","10","17","Brazil","São Paulo",NA,"Brasil, São Paulo, capital, Jardim Botânico e Parque do Estado.",NA,NA,NA,NA,"US01633968","US01633968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","832","South America - Neotropics",NA,"Dicotyledonae","1",NA,NA,NA,NA
"137","2019-12-09 17:29:26-03","UFPR","EFC","12614","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Blum, C.T.","2013","12","27","Brasil","Rio Grande do Sul","São Francisco de Paula","Flona de São Francisco de Paula","-50.3932","-29.4212","-50.3932","-29.4212","EFC012614",NA,"Völtz, R.R.","2015","10","17",NA,NA,"Arvoreta escandente com 4m, botões brancos, borda de estágio inicial.",NA,NA,NA,NA,"1317",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:16:30-03","USP","SPF","219117","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Aona, LYS","2013","01","06","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova, Setor sul, Fazenda Liberdade, Trilha do Charme, chegando ao Platô das Orquídeas.","-40.120833","-14.407222","-40.120833","-14.407222","SPF00219117",NA,"Volet, DP","2019","04",NA,"956","956",NA,NA,NA,NA,NA,"1889",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:16:30-03","USP","SPF","206188","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Ferreira, FM","2007","11","18","Brasil","Bahia","Amargosa",NA,"-39.6775","-14.15","-39.6775","-14.15","SPF00206188",NA,"Volet, DP","2019","04",NA,"835","835",NA,NA,NA,NA,NA,"1895",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:11:55-03","UEFS","HUEFS","117468","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Borges, R.A.X.","2006","12","09","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 Km de Camacan na estrada para Jacareí. Daí 6 Km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667","39W33'55''","15S23'30''","HUEFS0117468","HUEFS0117468","M.Zugaib","2012","10",NA,"900","1000","Floresta Ombrófila Densa Montana.",NA,NA,"Angiospermae","Asterales","279",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"141","2019-09-04 18:46:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"F. Sellow","1828",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA
"142","2019-01-25 15:38:46-02","IAC","IAC","35587","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","N.M. Ivanauskas","1995","09","28","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"D.P. Volet","2015","11","28",NA,NA,"coordenadas originais: 24°40#?#33S, 47°52#?#37W",NA,NA,NA,NA,"439",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-07-23 11:59:25-03","CEPLAC","CEPEC","101200","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"A. M. Amorim","2001","01","08","Brasil","Bahia","SÃO JOSÉ DA VITÓRIA","Estrada São José/Una. Ramal a 1Km a partir da BR-101. Coletas a 3Km a partir da entrada do ramal, em acesso a Pedra Branca.","-39.319722","-15.096389","39W19'11","15S5'47",NA,NA,"M. Zugaib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3611",NA,NA,NA,NA,NA,NA,"30/09/2012",NA
"144","2020-07-23 11:59:25-03","CEPLAC","CEPEC","114779","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"Borges, R.A.X.","2006","12","09","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"M. Zugaib",NA,NA,NA,"900","900","Duplicatas: CEPEC, NY, MBM, SPF, SP, RB, HUEFS, UEC, ALCB, HUFU, UFG, BHCB, JPB, UPCB.",NA,NA,NA,NA,"279",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-07-23 11:59:25-03","CEPLAC","CEPEC","128384","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"D. Rocha","2010","05","18","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área da fitossociologia.","-39.566111","-15.395833","39W33'58","15S23'45",NA,NA,"M. Zugaib",NA,NA,NA,"500","500","Coleta testemunho do inventário na RPPN Serra Bonita (Rocha & Amorim 2011). Indivíduo nº P01-31",NA,NA,NA,NA,"1132",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-07-23 11:59:25-03","CEPLAC","CEPEC","77345","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"R. Marquete","1991","09","27","Brasil","Rio de Janeiro","PARATY","Apa-cairuçu, Laranjeiras, caminho para Praia do Sono, após a 1a. porteira.","-44.85","-23.383333","44W51'","23S23'",NA,NA,"M. Zugaib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"414",NA,NA,NA,NA,NA,NA,"30/09/2012",NA
"147","2020-07-23 11:59:25-03","CEPLAC","CEPEC","89359","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"G. Hatschbach","1985","10","18","Brasil","Espírito Santo","CONCEIÇÃO DO CASTELO","Alto Bananal.","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,"17824","auto",NA,NA,"49938",NA,NA,NA,NA,NA,NA,"30/12/1993",NA
"148","2020-09-22 13:48:29-03","USP","SPFW","958","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","Baker","Reitz ;Klein","1960","01","28","Brasil","Santa Catarina","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"A.L. Cabrera 1960",NA,NA,NA,"10","10",NA,"16515","auto",NA,NA,"9464",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 16:04:30-03","UNISANTA","HUSC","8407","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Martins, S.E.","2000","09","27","Brasil","São Paulo","Bertioga","fazenda da Familia Pinto, Rod SP-55 Km 211,7","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Martins, S.E.","2000","09",NA,NA,NA,"Arvore com 3,4m de altura, estéril; borda da Floresta de restinga alta úmida","37616","auto","Magnoliophyta",NA,"802",NA,NA,NA,NA,NA,NA,NA,NA
"150","2016-08-23 10:58:54-03","NHMLondon","NHM-LONDON-BOT","BM001009207","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","George Gardner; b.1812; d.1849; Gardner",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"-44.096503","-19.690239","-44.096503","-19.690239",NA,NA,"Gerald L. Smith; b.1949; G.Lom.Sm.","1984",NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/8734eb6eece3d1437dbe2eaaab943cd922babd22/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Syntype",NA,"NHMUK:ecatalogue:557393"
"151","2016-08-23 10:58:54-03","NHMLondon","NHM-LONDON-BOT","BM001009208","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1841",NA,NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881","-41.844147","-13.442881",NA,NA,"Gerald L. Smith; b.1949; G.Lom.Sm.","1984",NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/dafab2f64cb1d86181cc95443d30b3fa720e413a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"3429",NA,NA,NA,NA,NA,"Syntype",NA,"NHMUK:ecatalogue:557407"
"152","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM001009209","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Peter Claussen; b.1877; d.1959; Claussen","1840",NA,NA,"Brasil","Minas Gerais",NA,NA,"-44.096503","-19.690239","-44.096503","-19.690239",NA,NA,"Gerald L. Smith; b.1949; G.Lom.Sm.","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"271",NA,NA,NA,NA,NA,"Syntype",NA,"NHMUK:ecatalogue:557410"
"153","2020-11-12 16:58:26-03","UEL","FUEL","53002","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Stival-Santos, A; Legal, E; Silveira, S","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral, coleta extra IFFSC","-49.049722","-27.54","-49.049722","-27.54",NA,NA,"Fernandes, AC","2012","03","05","835","835",NA,NA,NA,"Tracheophyta","Asterales","1483",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-12 16:58:26-03","UEL","FUEL","53477","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Lombardi, JA; Saka, MN","2011","09","13","Brasil","São Paulo","São Lourenço da Serra","RPPN Paiol Maria, Trilha das Águas","-46.939536","-23.825789","-46.939536","-23.825789",NA,NA,"Saka, MN","2012","01",NA,"707","707",NA,NA,NA,"Tracheophyta","Asterales","8638",NA,NA,NA,NA,NA,NA,NA,NA
