"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus"
"145","2021-03-04 11:05:50-03","UFRB","HURB","3143","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez.","Custódio Filho, A.","1842","1983","11","14",NA,"Brasil","São Paulo","Estação Biológica de Boracéia;",NA,NA,NA,NA,"HURB000003143","HURB000003143","S.L. Jung-Megaçolli","Biritiba Mirim","-45.866667","-23.65","2002","08","15","45°52'00 W","23°39'00 S",NA,NA,NA,NA,NA,NA
"146","2020-07-15 14:43:36-03","UNESP-RC","HRCB","70658","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,NA,NA,NA,NA,NA,"Marcusso, G.M.","Cunha",NA,"-23.233333",NA,NA,NA,"45º01O","23°14'S",NA,NA,NA,NA,NA,NA
"147","2020-07-15 14:43:36-03","UNESP-RC","HRCB","70771","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,NA,NA,NA,NA,NA,"Marcusso, G.M.","Cunha",NA,"-23.233333",NA,NA,NA,"45º01O","23°14'S",NA,NA,NA,NA,NA,NA
"148","2017-11-24 14:12:14-02","UFLA","ESAL","19989","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Pereira, IM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Maciço do Itatiaia, floresta ambrofila Densa",NA,NA,NA,"; ; ;",NA,NA,"Ary T. Oliveira Filha; Eduardo Van den B","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA
"149","2017-11-24 14:12:14-02","UFLA","ESAL","12617","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Costa, MP; Pifano, DS; Melo, PHA","35",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Municipal Serra de São Domingos, floresta de encosta do Cristo","14","14",NA,"árvore; ; ;; floresta",NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"150","2019-06-10 10:11:30-03","FZB-BH","BHZB","7155","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata",NA,"Rezende, S.G et al.","2263","2007","10","09",NA,"Brasil","MG","Região Sumidoro","777","777",NA,"Doação Sete Soluções Consultoria em Novembro de 2008. BHCB 122081. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S. Lat: 20º 1' 23 S, Long: 43º 30' 6, W; Alt: 777 m.",NA,NA,"Mendes, M.S.","Santa Bárbara","-43.501667","-20.023056",NA,NA,NA,"43W 30' 06","20S 01' 23",NA,NA,NA,NA,NA,NA
"151","2019-06-10 10:11:30-03","FZB-BH","BHZB","7803","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata",NA,"Rezende, S.G et al.","2517","2008","08","10",NA,"Brasil","MG","Região da Mina de Fábrica Nova.","1011","1011",NA,"BHCB123625. Doado pela SETE Consultoria e Soluções. Coord: Lat. 20°11'50 S; Long. 43°25'56O; 1011m. Outros coletores: Pena, F.S.R., Neves, G.S. Sem duplicata.Ripária.",NA,NA,"Rezende, S.G.","Mariana","-43.432222","-20.197222",NA,NA,NA,"43W 25' 56","20S 11' 50",NA,NA,NA,NA,NA,NA
"152","2021-01-26 14:12:53-03","CPACT","ECT","2272","PreservedSpecimen","Plantae","Embryophyta",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","A.Kegler","1313","2002","02","10",NA,"Brasil","Rio Grande do Sul","Vila Oliva na mata ciliar. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","783","783",NA,NA,"ECT0002272","ECT0002272","R.S.C.Magalhães","Caxias do Sul","-51.180833","-29.161667","2016","12","23","51º10'51''W","29º9'42''S",NA,NA,NA,NA,NA,NA
"153","2021-03-03 13:56:27-03","UFF","NIT","NIT11462","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","S. Coutinho; A. Lobão, A. Hoffmann & B. barberino","60","2019","10","15",NA,"Brasil","Rio de Janeiro","Cachoeira do itaporani. Beira de pedra no rio. Parque Nacional do Itatiaia",NA,NA,NA,"Ramos pendentes. Folhas verdes cartáceas discolores com canais resiniferos na face abaxial; frutos imaturos verdes Habitat: Floresta Ombrófila Densa Montana Habito: Árvore","NIT00004334",NA,"S. Coutinho","Itatiaia","-44.5633010864258","-22.4960994720459","2019","10","15",NA,NA,"19648","auto",NA,NA,NA,NA
"154","2021-03-03 13:56:27-03","UFF","NIT","NIT11458","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","S. Coutinho; A. Lobão, A. Hoffmann & B. barberino","56","2019","10","15",NA,"Brasil","Rio de Janeiro","Trilha do Itaporani. Ao lado do tronco sobre a trilha. Parque Nacional do Itatiaia",NA,NA,NA,"Cheiro cítrico, lenticelas abundantes no tronco. Folhas verdes cartáceas discolores com canais resiníferosevidentes na face abaxial; frutos imaturos verdes e maduros vináceos Habitat: Floresta Ombrófila Densa Montana Habito: Árvore","NIT00004330",NA,"S. Coutinho","Itatiaia","-44.5633010864258","-22.4960994720459","2019","10","15",NA,NA,"19648","auto",NA,NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","3137997","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G. Hatschbach","36932","1975","5","27","South America - Neotropics","Brazil","Goiás","Fda. do Criminoso (mun. Cavalcante).",NA,NA,NA,NA,"US03116915","US03116915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","3137995","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","P. Oliveira","570","1982","6","28","South America","Brazil","Paraná","Rio Taquari (mun. Quatro Barras).",NA,NA,NA,NA,"US03116916","US03116916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","3668174","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","O. S. Ribas, J. M. Silva & E. F. Costa","5752","2004","1","9","South America","Brazil","Paraná","Morro do Canal (Mun. Piraquara).","1300",NA,NA,NA,"US03116917","US03116917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","2323405","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","-- Reitz & Klein, --","7129","1958","9","12","South America","Brazil","Santa Catarina","Alto Matador, Rio do Sul. Mata.","600",NA,NA,NA,"US03118346","US03118346_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2743569","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","L. Smith, R. M. Klein & G. Hatschbach","14625","1965","1","16","South America","Brazil","Paraná","Mun. Jaguariaiva: Cerrado (open scrub), Lajeado Cinco Reis.","860",NA,NA,NA,"US03118342","US03118342_01",NA,NA,"-49.28","-24.28",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2283968","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","Segadas-Vianna","2503","1951","4","28","South America - Neotropics","Brazil","São Paulo","St. of São Paula, Silveiras Co., Serra da Bocaina, Morro da Boa Vista.","1700",NA,NA,NA,"US03118351","US03118351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2270801","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","L. Emygdio de Mello Filho","1443",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Brasil, Rio de Janeiro, Itatiaia, Pedra fronteira se/ brige Rebouças.",NA,NA,NA,NA,"US03118345","US03118345_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","2427230","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","-- Reitz & Klein, --","9764","1960","9","3","South America","Brazil","Santa Catarina","Morro do Campo Alegre, São Francisco do Sul. Campo sujo.","1200",NA,NA,NA,"US03118343","US03118343_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","2544021","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","G. Hatschbach","16702","1967","7","19","South America","Brazil","Paraná","Purgatório (Mun. S. José dos Pinhais) Pr.",NA,NA,NA,NA,"US03118340","US03118340_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","2252302","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","R. M. Klein","1957","1956","5","18","South America","Brazil","Santa Catarina","Hôrto Florestal I. N. P., Ibirama. Mata.","700",NA,NA,NA,"US03118349","US03118349_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","1483336","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","P. K. Dusén","8202","1909","6","4","South America","Brazil","Paraná","Monte Alegre, in silva.","900",NA,NA,NA,"US03118353","US03118353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","1705564","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","W. Archer","4828","1937","1","1","South America","Paraguay",NA,"At Arroya Tobaty, near Tobaty.",NA,NA,NA,NA,"US03118352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","2742847","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","-- Reitz & Klein, --","4798","1957","9","5","South America","Brazil","Santa Catarina","Morro Iquererim, Campo Alegre. Mata.","900",NA,NA,NA,"US03118347","US03118347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","2252327","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","R. M. Klein","2096","1956","6","15","South America","Brazil","Santa Catarina","Hôrto Florestal I. N. P., Ibirama. Mata.","700",NA,NA,NA,"US03118348","US03118348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","3444221","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","A. Kegler","1313","2002","2","10","South America","Brazil","Rio Grande do Sul","RS - Mun. de Caxias do Sul - Vila Oliva.","780",NA,NA,NA,"US03118339","US03118339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2427231","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","-- Reitz & Klein, --","10931","1961","3","24","South America","Brazil","Santa Catarina","Morro do Campo Alegre, São Francisco do Sul. Matinha.","1200",NA,NA,NA,"US03118341","US03118341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","2123154","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","-- Reitz & Klein, --","559","1953","4","23","South America","Brazil","Santa Catarina","S. Catarina. Morro Spitzkopf, Blumenau. Mata.","900",NA,NA,NA,"US03118350","US03118350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","2427229","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","-- Reitz & Klein, --","10026","1960","10","6","South America","Brazil","Santa Catarina","Monte Crista, Garuva, São Francisco do Sul. Capoeira.","900",NA,NA,NA,"US03118344","US03118344_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"173","2020-09-02 16:38:31-03","Cenargen","CEN","62543","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Alcebíades Custódio Filho","1875","1983","11","14",NA,"Brasil","SP","Estação Biológica de Boracéia. Coordenadas entre: 23° 38' - 23° 39' S e 45° 52' - 45° 53' W; Altitude entre: 890-950 m.",NA,NA,"Exsicatas","Doação do Instituto de Botânica - SP (195715) . São Paulo.","CEN00062543","CEN00062543","M. F. Freitas","BIRITIBA-MIRIM","-46.0299987792969","-23.5699996948242","2018","05",NA,NA,NA,"19656","auto",NA,NA,"1",NA
"174","2020-09-02 16:38:31-03","Cenargen","CEN","94256","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Adriana Quintella Lobão","508","2001","01","19",NA,"Brasil","SP","Parque Estadual da Serra do Mar. Núcleo Santa Virgínia. Trilha para a Cachoeira do Pito. Ca. de 800 m.a.m",NA,NA,"Exsicatas","Folhas discolores verdes, botões e flores alvas. Doação Herbário SPF.","CEN00094256","CEN00094256","M. F. Freitas","SAO LUIS DO PARAITINGA","-45.310001373291","-23.2199993133545","2018","05",NA,NA,NA,"27362","auto",NA,NA,"1",NA
"175","2019-11-13 11:29:31-03","USP","SPF","153029","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Krieger, L","CESJ9309","1970","09","28",NA,"Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,NA,"SPF00153029",NA,"Freitas, MF",NA,NA,NA,"1998","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:29:31-03","USP","SPF","204269","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Guedes, R","2464","1994","09","15",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia","1050","1050",NA,NA,"SPF00204269",NA,"Pinheiro, RS","Itatiaia","-44.566667","-22.25","1996","11",NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:29:31-03","USP","SPF","137895","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Oliveira, PI","570","1982","06","28",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"SPF00137895",NA,"Pipoly, JJ","Quatro Barras","-49.0769004821777","-25.3656005859375","1990",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
"178","2019-11-13 11:29:31-03","USP","SPF","198290","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Polisel, RT","556","2008","03","28",NA,"Brasil","São Paulo","Estação Ecológica de Bananal",NA,NA,NA,NA,"SPF00198290",NA,"Franco, GADC","Bananal","-44.3199996948242","-22.6800003051758","2008","05",NA,NA,NA,"26795","auto",NA,NA,NA,NA
"179","2019-11-13 11:29:31-03","USP","SPF","148211","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Wanderley, MGL","290","1981","02","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"SPF00148211",NA,"Bernacci, LC","Cunha","-44.9599990844727","-23.0699996948242","2004","02",NA,NA,NA,"38855","auto",NA,NA,NA,NA
"180","2019-10-07 09:12:51-03","UEFS","HUEFS","174879","PreservedSpecimen","Plantae","Angiospermae","Ericales","Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Guedes, R.","2464","1994","09","15",NA,"Brasil","Rio de Janeiro","Parque Nacional de Itatiaia. Maromba, trilha para cachoeira Itaporani.","1050","1050",NA,"Árvore.","HUEFS0174879","HUEFS0174879",NA,"Itatiaia","-44.566667","-22.25",NA,NA,NA,"44W34'0''","22S15'0''",NA,NA,"Asteranae",NA,NA,NA
"181","2015-03-13 19:02:07-03","F","FMNH-SEEDPLANTS","V0261129F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0261129F","V0261129F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"182","2019-09-04 18:55:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrsinaceae","Rapanea","lineata","Rapanea lineata",NA,"A. Glaziou","17690",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]"
"183","2019-01-25 15:45:25-02","IAC","IAC","53303","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","L.C. Bernacci; C.F. Nardin; I.P. Renó & R. Giovanni","4729","2010","05","15",NA,"Brasil","Minas Gerais","Vila do Funil, atrás das residências",NA,NA,NA,NA,NA,NA,"L.C. Bernacci et al.","Rio Preto","-43.8278","-22.0892","2010","05","15","-43.8278","-22.0892",NA,NA,NA,NA,NA,NA
"184","2019-01-25 15:45:25-02","IAC","IAC","33479","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","E.A. Rodrigues et al.","229","1994","09","28",NA,"Brasil","São Paulo","Serra da Bocaina, Alto do Morro da Antena",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Bananal","-44.3233","-22.6836","2002","08","15","-44.3233","-22.6836",NA,NA,NA,NA,NA,NA
"185","2019-01-25 15:45:25-02","IAC","IAC","33480","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","E.L.M. Catharino & L. Rossi","1988","1994","07","21",NA,"Brasil","São Paulo","Parque Nacional da Bocaina, Ribeirão Taquaral",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","São José do Barreiro","-44.5778","-22.645","2002","08","15","-44.5778","-22.6450",NA,NA,NA,NA,NA,NA
"186","2019-01-25 15:45:25-02","IAC","IAC","33481","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","L. Rossi et al.","1460","1994","03","29",NA,"Brasil","São Paulo","próximo aos Altos de São José dos Alpes",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Pindamonhangaba","-45.4617","-22.9239","2002","08","15","-45.4617","-22.9239",NA,NA,NA,NA,NA,NA
"187","2019-01-25 15:45:25-02","IAC","IAC","33487","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","A. Custódio Filho","1842","1983","11","14",NA,"Brasil","São Paulo","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Biritiba-Mirim","-46.0386","-23.5725","2002","08","15","-46.0386","-23.5725",NA,NA,NA,NA,NA,NA
"188","2019-01-25 15:45:25-02","IAC","IAC","33488","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","M. Kuhlmann","2064","1949","11","22",NA,"Brasil","São Paulo","Umuarama",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Campos do Jordão","-45.5914","-22.7394","2002","08","15","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA
"189","2019-06-24 08:13:30-03","IAC","IAC","33515","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","K.D. Barretto & G.D. Fernandes et al.","2699","1994","06","29",NA,"Brasil","São Paulo","Serra da Bocaina, Arredores do Parque",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","São José do Barreiro","-44.5778","-22.645","2002","08","15","-44.5778","-22.6450",NA,NA,NA,NA,NA,NA
"190","2019-01-25 15:45:25-02","IAC","IAC","33521","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","L.B. Albuquerque et al.","17","1996","11","12",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Nucleo Cunha (S;W)",NA,NA,NA,NA,NA,NA,"L.C. Bernacci & S.L. Jung-Mendaçolli","Cunha","-44.9597","-23.0744","1997","02","21","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA
"191","2019-01-25 15:45:25-02","IAC","IAC","33526","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","M. L. Kawazaki et al.","575","1994","08","17",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Picada do Rio Bonito",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Cunha","-44.9597","-23.0744","2002","08","15","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA
"192","2019-01-25 15:45:25-02","IAC","IAC","33527","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","J.B. Baitello","479","1994","03","29",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, estrada do Rio Bonito, Paraibuna",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Cunha","-44.9597","-23.0744","2002","08","15","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA
"193","2019-01-25 15:45:25-02","IAC","IAC","33528","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","G. Martinelli","4676","1978","06","23",NA,"Brasil","São Paulo","Pque. Nacional da Serra da Bocaina, próximo ao Marco 22, 1150m/Sm",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Bananal","-44.3233","-22.6836","2002","08","15","-44.3233","-22.6836",NA,NA,NA,NA,NA,NA
"194","2019-01-25 15:45:25-02","IAC","IAC","33529","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","H.C. Lima","620","1978","06","23",NA,"Brasil","São Paulo","Serra da Bocaina, estrada para Campos Bocaina, Marco 22 1050m/Sm.",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","São José do Barreiro","-44.5778","-22.645","2002","08","15","-44.5778","-22.6450",NA,NA,NA,NA,NA,NA
"195","2019-01-25 15:45:25-02","IAC","IAC","33532","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","G. Martinelli et al.","6714","1980","04","05",NA,"Brasil","São Paulo","Parque Nacional da Bocaina",NA,NA,NA,"Marco 22, 1000 - 1150 M/S.M",NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Bananal","-44.3233","-22.6836","2002","08","15","-44.3233","-22.6836",NA,NA,NA,NA,NA,NA
"196","2019-01-25 15:45:25-02","IAC","IAC","33533","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","G.F.J. Pabst","4718","1959","02","08",NA,"Brasil","São Paulo","Serra da Bocaina, Sertão da Bocaina, em clareira, para cachoera",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas",NA,NA,NA,"2002","08","15",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-01-25 15:45:25-02","IAC","IAC","33659","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","M. Kirizawa; A. Rapini & C.B. Costa","3239","1996","03","18",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, núcleo Cunha. Trilha subparalela ao Rio Bonito, ca.300m da Sede",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Cunha","-44.9597","-23.0744","2002","08","15","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA
"198","2019-01-25 15:45:25-02","IAC","IAC","33678","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","lineata","Rapanea lineata","Mez","I. Cordeiro; L. Rossi; J.A. Pastore & E.L. Silva","1348","1994","03","30",NA,"Brasil","São Paulo","Ribeirão Grande, Fazenda São Sebastião do Ribeirão Grande",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli; L.C. Bernacci & M.F. Freitas","Pindamonhangaba","-45.4617","-22.9239","2002","08","15","-45.4617","-22.9239",NA,NA,NA,NA,NA,NA
