"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","order","individualCount","fieldNumber","class","relatedCatalogItem"
"238","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","173868","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"Nos troncos de árvore viva","SP081577",NA,"(Sw.) Nees","3808","1981","10","21","São Paulo","Ilha do Cardoso",NA,NA,"-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","173947","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Sobre tronco fino em uma área brejosa, ca. 1 1/2 km doa alojamentos","SP081654",NA,"(Sw.) Nees","10456","1982","06","01","São Paulo","Ilha do Cardoso",NA,NA,"-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","173959","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Sobre um galho podre caido na margem do rio Sambaqui-Mirim.","SP081666",NA,"(Sw.) Nees","10475","1982","06","02","São Paulo","Ilha do Cardoso",NA,NA,"-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","174286","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"Pendente na base do tronco de árvore viva","SP081996",NA,"(Sw.) Nees","4197","1982","04","29","São Paulo","Ilha do Cardoso",NA,"Peralta, D.F.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","174413","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"Sobre tronco de árvore viva na mata ciliar","SP082122",NA,"(Sw.) Nees","4553","1982","08","07","São Paulo","Bairro do Morro Grande - Rio Sorocaba-Mirim",NA,NA,"-47.2225","-23.656389","860","Ibiuna","860","-47.2225","-23.656389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","180821","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Sobre tronco de arbusto na restinga baixa e espersa, junto ao rio Perequê","SP082206",NA,"(Sw.) Nees","10890","1982","01","08","São Paulo","Ilha do Cardoso",NA,"Vital, D.M.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","180910","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Santos, D.P.; Pirani, J.R.","Southern America","BRASIL",NA,NA,"Sobre pau podre perto da cachoeira","SP082294",NA,"(Sw.) Nees","4775","1982","11","21","Espírito Santo","Estação Biológica Mestre Álvaro",NA,NA,"-40.307778","-20.128611","70","Serra","70","-40.307778","-20.128611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","180918","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Santos, D.P.; Pirani, J.R.","Southern America","BRASIL",NA,NA,"Sobre pau podre, perto da cachoeira","SP082302",NA,"(Sw.) Nees","4788","1982","11","21","Espírito Santo","Estação Biológica Mestre Álvaro",NA,NA,"-40.307778","-20.128611","70","Serra","70","-40.307778","-20.128611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","180939","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Santos, D.P.; Pirani, J.R.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo, topo da serra + Bryopteris futiculosa Tayl.","SP082323",NA,"(Sw.) Nees","4821","1982","11","21","Espírito Santo","Estação Biológica Mestre Álvaro",NA,NA,"-40.307778","-20.128611","70","Serra","70","-40.307778","-20.128611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","189355","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Porto, K.C.; Pirani, J.R.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo, mata ciliar","SP084214",NA,"(Sw.) Nees","7899","1983","07","26","São Paulo","Rio Boiçucanga",NA,NA,"-45.409722","-23.76","5","São Sebastião","5","-45.409722","-23.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","189370","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Porto, K.C.; Pirani, J.R.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo, mata ciliar","SP084229",NA,"(Sw.) Nees","7915","1983","07","26","São Paulo","Rio Boiçucanga",NA,NA,"-45.409722","-23.76","5","São Sebastião","5","-45.409722","-23.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","189525","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Costa, D.P.; Pirani, J.R.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo na margem do rio","SP084524",NA,"(Sw.) Nees","8078","1983","07","29","São Paulo","5km de Ubatuba, em frente a Estação Experimental de Ubatuba",NA,NA,"-45.071111","-23.433889","5","Ubatuba","5","-45.071111","-23.433889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","189591","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Compagnoli, R.C.","Southern America","BRASIL",NA,NA,"Sobre tronco de árvore viva, mata ciliar","SP084589",NA,"(Sw.) Nees","8148","1983","08","22","São Paulo","No Rio Santa Helena d SP 270",NA,NA,"-48.420278","-23.49","630","Angatuba","630","-48.420278","-23.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","189808","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Na base de um tronco fino, na restinga baixa e fina, ca. 1 km S dos alojamentos","SP084873",NA,"(Sw.) Nees","11048","1983","07","27","São Paulo","Ilha do Cardoso",NA,"Vital, D.M.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","190196","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Marcelli, M.P.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo de Rhizophora mangle L.","SP085189",NA,"(Sw.) Nees","8463","1983","11","12","São Paulo","Manguezal do rio Itanhanhem, rodvia Pe. Manuel da Nóbrega",NA,"Yano, O.","-46.788889","-24.183056","5","Itanhaém","5","-46.788889","-24.183056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","190206","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Marcelli, M.P.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo de Rhizophora mangle L. associado a Cheilolejeunea rigidula (Mont.) Schust.","SP085199",NA,"(Sw.) Nees","8473","1983","11","12","São Paulo","Manguezal do rio Itanhanhem, rodvia Pe. Manuel da Nóbrega",NA,"Yano, O.","-46.788889","-24.183056","5","Itanhaém","5","-46.788889","-24.183056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","191957","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Yano, T.","Southern America","BRASIL",NA,NA,"Sobre casca de Rhizophora mangle L.","SP086732",NA,"(Sw.) Nees","9343","1985","02","20","São Paulo","Barra da Ribeira",NA,NA,"-47.555278","-24.708056","5","Iguape","5","-47.555278","-24.708056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","191959","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Yano, T.","Southern America","BRASIL",NA,NA,"Sobre casca de Laguncularia racemosa (L.) Gaetn,","SP086734",NA,"(Sw.) Nees","9345","1985","02","20","São Paulo","Barra da Ribeira",NA,NA,"-47.555278","-24.708056","5","Iguape","5","-47.555278","-24.708056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","207015","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Mariz, G.; Prazeres, S.M.","Southern America","BRASIL",NA,NA,"Sobre galhos de arbusto perto do riacho na mata","SP088821",NA,"(Sw.) Nees","10341","1986","08","06","Pernambuco","Engenho São Bento, mata de Tapacurá",NA,"Peralta, D.F.","-35.018333","-8.002222","60","São Lourenço da Mata","60","-35.018333","-8.002222","2009","10",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","207534","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.; Buck, W.R.","Southern America","BRASIL",NA,NA,"Humid hardwood forest, over limestone","SP088118",NA,"(Sw.) Nees","12571","1984","09","29","São Paulo","Caverna do Diabo",NA,NA,"-48.333333","-24.7","200","Eldorado","200","-48.333333","-24.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","207596","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Ca 1m do solo, sobre um tronco podre grosso de árvore viva, no topo do Morro Pereque","SP089077",NA,"(Sw.) Nees","12632","1984","12","18","São Paulo","Ilha do Cardoso",NA,"Peralta, D.F.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","207782","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo (e partes mortas) , numa area brejosa, ca 4km S dos alojamentos","SP089255",NA,"(Sw.) Nees","12829","1985","01","29","São Paulo","Ilha do Cardoso",NA,NA,"-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","207949","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Ca 1,5m um on branches of tree, in a humid forest","SP089496",NA,"(Sw.) Nees","13006","1985","04","25","São Paulo","Ilha do Cardoso",NA,NA,"-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","208012","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Sobre um galho grosso, recem caido no solo","SP089559",NA,"(Sw.) Nees","13069","1985","04","29","São Paulo","Ilha do Cardoso",NA,NA,"-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","208625","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.; Giancotti, C.","Southern America","BRASIL",NA,NA,"Sobre troncos finos, na restinga ensolarada junto ao mangue, ca 1km dos alojamentos","SP090647",NA,"(Sw.) Nees","13680","1986","03","12","São Paulo","Ilha do Cardoso",NA,"Yano, O.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","208674","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Ca 25m up on branches of tree, along a stream, near a calcareous cave","SP090694",NA,"(Sw.) Nees","13728","1986","04","18","São Paulo","Caverna do Santana",NA,"Visnadi, S.R.","-48.593056","-24.585556","80","Iporanga","80","-48.593056","-24.585556","2011","02",NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","208802","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Sobre um galho morto de Tabebuia cassinoides em uma vegetação de brejo semelhante a um mangue","SP090215",NA,"(Sw.) Nees","13870","1986","06","24","São Paulo",NA,NA,NA,"-47.634722","-24.320833","20","Juquiá","20","-47.634722","-24.320833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","222144","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Marcelli, M.P.","Southern America","BRASIL",NA,NA,"sobre tronco vivo, mata secundária úmida","SP090845",NA,"(Sw.) Nees","11200","1988","01","15","São Paulo","bairro sorocabuçu, ca. 8 km da SP-250 na altura do km 63 a esquerda",NA,NA,"-47.2225","-23.656389","860","Ibiuna","860","-47.2225","-23.656389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","222148","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Marcelli, M.P.","Southern America","BRASIL",NA,NA,"sobre tronco vivo, mata secundária úmida","SP090849",NA,"(Sw.) Nees","11204","1988","01","15","São Paulo","bairro sorocabuçu, ca. 8 km da SP-250 na altura do km 63 a esquerda",NA,NA,"-47.2225","-23.656389","860","Ibiuna","860","-47.2225","-23.656389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","223057","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Mello, Z.R.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo, mata de restinga alta","SP092467",NA,"(Sw.) Nees","11784","1988","10","09","São Paulo","Estação Biológica de Juréia",NA,NA,"-46.5954","-24.1912","10","Peruibe","10","-46.5954","-24.1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","202109","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.; Buck, W.R.","Southern America","BRASIL",NA,NA,"Vale Verde, Small waterfall and ajcent humid forest","SP087504",NA,"(Sw.) Nees","11648","1984","09","15","Minas Gerais","Parque Nacional do Caparaó",NA,NA,"-41.833333","-20.45","1000","Caparaó Novo","1000","-41.833333","-20.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","190431","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Kida, L.T.","Southern America","BRASIL",NA,NA,"Sobre tronco vivo, mata ciliar","SP085421",NA,"(Sw.) Nees","8705","1983","11","14","São Paulo","Sitio Saito no km 62,5 da SP 242",NA,NA,"-46.8","-23.82","760","Embu Guaçu","760","-46.8","-23.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","181066","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"Sobre pedras grandes, junto ao rio","SP082448",NA,"(Sw.) Nees","5162","1982","12","31","São Paulo","Estrada Sul",NA,"Yano, O.","-45.358056","-23.778056","5","Ilha Bela","5","-45.358056","-23.778056","2007","01",NA,NA,NA,NA,NA,NA,NA,NA
"271","2017-09-02 12:20:00-03","MO","MOBOT","100995627","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Kalbreyer","South America","Colombia",NA,NA,NA,NA,NA,"(Sw.) Nees","Kalbreyer s.n.","1878",NA,NA,NA,"N. Granada. Ocana.",NA,"R.E. Stotler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"272","2017-09-02 12:33:00-03","MO","MOBOT","100995628","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Robert S. Williams","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Williams 2193","1902","3","29","La Paz","Lower Rio Cocos.",NA,"R.E. Stotler",NA,NA,"915.00000000","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"273","2015-04-21 05:44:00-03","MO","MOBOT","100438308","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ivan Linneo","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Linneo Foronda 2293","2010","5","28","Santa Cruz","Comunidad de San Germán, localidad del El Cóndor-amni Amboro. <2274-2315>",NA,"S. Churchill","-63.2561111","-17.8497222","411.00000000","Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-23",NA,NA
"274","2015-04-21 05:44:00-03","MO","MOBOT","100666440","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ivan Linneo|G. Carreño","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Linneo Foronda 3855","2013","11","22","Santa Cruz","Municipio de San Carlos, Pasando el río Surutú, Comunidad 25 de Septiembre, próximo al Parque Amboró. <3852-3880>",NA,"S. Churchill","-63.8297223","-17.5391666","400.00000000","Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","13-39",NA,NA
"275","2015-04-21 05:44:00-03","MO","MOBOT","100705201","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ivan Linneo|G. Carreño","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Linneo Foronda 3865","2013","11","22","Santa Cruz","Municipio de San Carlos, Pasando el río Surutú, Comunidad 25 de Septiembre, próximo al Parque Amboró. <3852-3880>",NA,"S. Churchill","-63.8297223","-17.5391666","400.00000000","Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","13-39",NA,NA
"276","2016-11-16 10:26:00-02","MO","MOBOT","100938299","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Michael H. Nee|Michael D. Whalen","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Nee 17086","1979","7","30","Barinas","Along Hwy. 1 35 km NW of Barinitas.",NA,"S.R. Gradstein","-70.4","8.75","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"277","2016-11-16 10:36:00-02","MO","MOBOT","100938304","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Julian A. Steyermark","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Steyermark 88528","1961","1","16","Bolívar","Summit of west-facing wooded escarpment, E. of Miamo, leading to Hato de Nuria, Altiplanice de Nuria.",NA,"S.R. Gradstein","-61.3333333","7.6666667","500.00000000",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"278","2016-11-16 10:47:00-02","MO","MOBOT","100938308","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Richard Spruce","South America","Peru",NA,NA,NA,NA,NA,"(Sw.) Nees","Spruce s.n.","1855",NA,NA,"San Martín","Tarapoto.",NA,"S.R. Gradstein","-76.35","-6.5","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"279","2016-11-16 10:57:00-02","MO","MOBOT","100938310","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"López","South America","Peru",NA,NA,NA,NA,NA,"(Sw.) Nees","LÓPEZ 4238",NA,NA,NA,"Amazonas","Between Aramango and Montenegro.",NA,"S.R. Gradstein","-78.5333333","-5.6333333","450.00000000","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"280","2016-11-16 11:01:00-02","MO","MOBOT","100938311","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ronald L. Liesner","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Liesner 7900B","1979","6","23","Falcón","Parque Nacional Quebrada de la Cueva El Toro.",NA,"S.R. Gradstein","-69.1166667","10.8333333","600.00000000",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"281","2016-11-16 11:18:00-02","MO","MOBOT","100938316","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Otto Buchtien","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Buchtien s.n.",NA,NA,NA,"La Paz","Near Coroico.",NA,"S.R. Gradstein","-67.7333333","-16.1833333","1500.00000000","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"282","2016-11-16 11:21:00-02","MO","MOBOT","100938317","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Marko Lewis","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Lewis 89-1014","1989","8","22","La Paz","Boca Río Aguilani. At the junction of Río Miguillas and Río Aguilani. Ca. 20 km NNW of Choquetanga.",NA,"S.R. Gradstein","-67.35","-16.6666667",NA,"Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"283","2016-11-16 11:26:00-02","MO","MOBOT","100938318","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Robert S. Williams","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Williams 2206","1902",NA,NA,"La Paz","Mapiri.",NA,"S.R. Gradstein","-68.1666667","-15.25","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"284","2016-11-16 11:32:00-02","MO","MOBOT","100938321","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Julian A. Steyermark|Victor Carreño E.","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Steyermark 108798","1972","12","27","Lara","Distrito Jiménez: Paso de Angostura: Sitio de represa de Yacambú, en la confluencia de la Quebrada Honda con el Río Yacambú. 33km Sureste de Sanare",NA,"S.R. Gradstein","-69.5166667","9.6833333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"285","2018-09-09 02:11:00-03","MO","MOBOT","100938323","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Julian A. Steyermark|Victor Carreño E.","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Steyermark 106963","1973","3","24","Miranda","Selva siempre verde a lo largo de la Quebrada Mapurite, alfuente del río Chuspa, 7.9 km. oeste de Pueblo Seco, 5.6 km. oeste de Aricagua, entre Aricagua y Chuspa.",NA,"S.R. Gradstein","-66.2666667","10.5833333","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"286","2016-11-16 11:43:00-02","MO","MOBOT","100938326","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Julian A. Steyermark","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Steyermark 100363A","1967","11","11","Yaracuy","Selva nublada en la fila y las laderas superiores, entre Salom y Temería.",NA,"S.R. Gradstein","-68.55","10.1333333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"287","2016-11-16 11:53:00-02","MO","MOBOT","100938329","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"George S. Bunting","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Bunting 9510","1980","8","5","Falcón","Cuenca del Embalse Burro Negro (Pueblo Viejo): sector centre entre Quirós-El Pensado y el pie de Cerro Socopo, en el área aprox. 10 km en línea recta al este de Churuguarita.",NA,"S.R. Gradstein","-69.45","10.8166667","250.00000000",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"288","2017-08-28 21:49:00-03","MO","MOBOT","100994969","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Michael H. Nee","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Nee 17938","1979","8","28","Miranda","Parque Nacional Guatopo: 22 km N of Altagracia de. Orituco, just N of the border with Estado de Guarico.",NA,NA,"-66.4333333","10.0166667","675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
