"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"396","2019-10-11 15:59:18-03","UESC","UESC","43","S","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Spren.) Less.","Grupo de Botânica III",NA,"1982","03","26",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"Subarbusto de ap. 0,6 m de altura.","UESC0000043",NA,NA,"L.A.Mattos-Silva","1982","61245","auto","Dicotyledoneae",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"397","2019-10-11 15:59:18-03","UESC","UESC","47","S","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Spren.) Less.","Grupo de Botânica III",NA,"1982","03","26",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"Subarbusto de aprox. 0,6 m de altura.","UESC0000047",NA,NA,"L.A.Mattos-Silva","1982","61245","auto","Dicotyledoneae",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"398","2019-10-11 15:59:18-03","UESC","UESC","10287","S","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Bautista, H.P.","1829","1996","06","21",NA,"Brasil","Bahia","Conde",NA,"-37.690833","-12.056667",NA,NA,"Vegetação com influência marinha.; Subarbusto ereto com ca de 40cm de altura;","UESC0010287",NA,NA,"H.P.Bautista",NA,NA,NA,"Dicotyledoneae","37W41'27''","12S3'24''",NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-10-11 15:59:18-03","UESC","UESC","4881","S","Plantae","Angiospermae","Florideophycidae","Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Spreng.) Less.","Ribeiro, T.","134","2001","04","05",NA,"Brasil","Bahia","Miguel Calmon",NA,"-40.554444","-11.4075","820",NA,"Vegetação Arbórea semi-caducifolia.; Arbusto ereto, muito ramificado.","UESC0004881",NA,"820",NA,NA,NA,NA,"Dicotyledoneae","40W33'16''","11S24'27''",NA,NA,NA,NA,NA,NA,NA,NA
"400","2015-09-04 05:31:22-03","MNHN","RECOLNAT_MNHN_P","P02710882","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710882' target='other'> <mi>dwc_moreinfo</mi></a>","P02710882","P02710882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2015-09-04 05:31:22-03","MNHN","RECOLNAT_MNHN_P","P02710884","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Brésil, Bahia.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710884' target='other'> <mi>dwc_moreinfo</mi></a>","P02710884","P02710884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98",NA,NA,NA
"402","2015-09-04 05:31:22-03","MNHN","RECOLNAT_MNHN_P","P02710881","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710881' target='other'> <mi>dwc_moreinfo</mi></a>","P02710881","P02710881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185",NA,NA,NA
"403","2004-08-09 17:42:54-03","MNHN","RECOLNAT_MNHN_P","P00372420","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Sellow, F.",NA,NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372420' target='other'> <mi>dwc_moreinfo</mi></a>","P00372420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2015-10-03 05:27:57-03","MNHN","RECOLNAT_MNHN_P","P00682539","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Martius, C.F. von",NA,"1857","12","4",NA,"Brésil","brésil",NA,"s.loc.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682539' target='other'> <mi>dwc_moreinfo</mi></a>","P00682539","P00682539_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2013-05-07 09:52:18-03","MNHN","RECOLNAT_MNHN_P","P00682540","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Martius, C.F. von",NA,"1857","12","4",NA,"Brésil","brésil",NA,"s.loc.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682540' target='other'> <mi>dwc_moreinfo</mi></a>","P00682540","P00682540_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2013-01-08 14:00:58-02","MNHN","RECOLNAT_MNHN_P","P00682542","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Martius, C.F. von",NA,"1857","12","4",NA,"Brésil","brésil",NA,"s.loc.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682542' target='other'> <mi>dwc_moreinfo</mi></a>","P00682542","P00682542_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2015-10-03 11:01:36-03","MNHN","RECOLNAT_MNHN_P","P00682617","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682617' target='other'> <mi>dwc_moreinfo</mi></a>","P00682617","P00682617_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2015-10-03 06:49:36-03","MNHN","RECOLNAT_MNHN_P","P00682618","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Hoffmannsegg",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Bahia",NA,NA,NA,"hb","Wild.! Herb.! 15620 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682618' target='other'> <mi>dwc_moreinfo</mi></a>","P00682618","P00682618_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA
"409","2015-09-04 05:40:47-03","MNHN","RECOLNAT_MNHN_P","P02703143","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Salzmann",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02703143' target='other'> <mi>dwc_moreinfo</mi></a>","P02703143","P02703143_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2015-09-04 05:41:05-03","MNHN","RECOLNAT_MNHN_P","P02703152","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Schwacke",NA,"1898","11","1",NA,"Brasil","Minas Gerais",NA,"Brésil. In sylva prope São Gonçalo do Rio abaixo.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02703152' target='other'> <mi>dwc_moreinfo</mi></a>","P02703152","P02703152_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13638",NA,NA,NA
"411","2015-09-04 05:41:05-03","MNHN","RECOLNAT_MNHN_P","P02703156","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Serre, P.",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Brésil, Bahia.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02703156' target='other'> <mi>dwc_moreinfo</mi></a>","P02703156","P02703156_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2015-09-04 05:31:00-03","MNHN","RECOLNAT_MNHN_P","P02710868","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Sello",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710868' target='other'> <mi>dwc_moreinfo</mi></a>","P02710868","P02710868_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"520",NA,NA,NA
"413","2015-09-04 05:31:00-03","MNHN","RECOLNAT_MNHN_P","P02710869","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Lhotzky",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710869' target='other'> <mi>dwc_moreinfo</mi></a>","P02710869","P02710869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2015-09-04 05:31:00-03","MNHN","RECOLNAT_MNHN_P","P02710871","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Salzmann",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710871' target='other'> <mi>dwc_moreinfo</mi></a>","P02710871","P02710871_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2015-09-04 05:31:00-03","MNHN","RECOLNAT_MNHN_P","P02710872","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710872' target='other'> <mi>dwc_moreinfo</mi></a>","P02710872","P02710872_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 848",NA,NA,NA
"416","2015-09-04 05:31:01-03","MNHN","RECOLNAT_MNHN_P","P02710873","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710873' target='other'> <mi>dwc_moreinfo</mi></a>","P02710873","P02710873_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2015-09-04 05:31:01-03","MNHN","RECOLNAT_MNHN_P","P02710874","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710874' target='other'> <mi>dwc_moreinfo</mi></a>","P02710874","P02710874_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2015-09-04 05:31:01-03","MNHN","RECOLNAT_MNHN_P","P02710875","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Riedel",NA,"1824","7","1",NA,"Brasil","Minas Gerais",NA,"Brasilia, pr. Marianna.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710875' target='other'> <mi>dwc_moreinfo</mi></a>","P02710875","P02710875_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"358",NA,NA,NA
"419","2015-09-04 05:31:22-03","MNHN","RECOLNAT_MNHN_P","P02710876","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","30",NA,"Brasil","Bahia",NA,"Serra do Sincorá, N. face of Serra de Ouro. 7 km S. of Barra da Estiva on the Ituaçú road.","-41.33333","-13.66667","1150","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710876' target='other'> <mi>dwc_moreinfo</mi></a>","P02710876","P02710876_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15681",NA,NA,NA
"420","2015-09-04 05:31:22-03","MNHN","RECOLNAT_MNHN_P","P02710879","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Brésil, Bahia.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710879' target='other'> <mi>dwc_moreinfo</mi></a>","P02710879","P02710879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA
"421","2015-09-04 05:31:22-03","MNHN","RECOLNAT_MNHN_P","P02710880","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Brésil, Bahia.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710880' target='other'> <mi>dwc_moreinfo</mi></a>","P02710880","P02710880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2015-09-04 05:31:22-03","MNHN","RECOLNAT_MNHN_P","P02710885","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Leschenault, J.B.L.T.",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710885' target='other'> <mi>dwc_moreinfo</mi></a>","P02710885","P02710885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2015-09-04 05:31:22-03","MNHN","RECOLNAT_MNHN_P","P02710886","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Leschenault",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710886' target='other'> <mi>dwc_moreinfo</mi></a>","P02710886","P02710886_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2018-01-18 14:51:29-02","MNHN","RECOLNAT_MNHN_P","P02715622","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Gounelle",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02715622' target='other'> <mi>dwc_moreinfo</mi></a>","P02715622","P02715622_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2015-09-04 09:58:19-03","MNHN","RECOLNAT_MNHN_P","P04287938","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Schnell, R.",NA,"1958","10","1",NA,"Brasil","Paraíba",NA,"Nord.Est du Brésil. Prés de Campina Grande. Paraíba, Nordeste, Brasil, América do Sul",NA,NA,NA,"hb","Plantes d'Amérique Tropicale, Voyage au Brésil, Août - Novembre 1958. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04287938' target='other'> <mi>dwc_moreinfo</mi></a>","P04287938","P04287938_01",NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9477",NA,NA,NA
"426","2015-09-04 09:31:46-03","MNHN","RECOLNAT_MNHN_P","P04373432","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","3","6",NA,"Brasil","Bahia","Milagres","Brésil. Serra do Jatobá, Morro de Nossa Senhora dos Milagres, just west of Milagres.","-39.86667","-12.9",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04373432' target='other'> <mi>dwc_moreinfo</mi></a>","P04373432","P04373432_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19440",NA,NA,NA
"427","2015-09-04 09:31:46-03","MNHN","RECOLNAT_MNHN_P","P04373433","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","3","24",NA,"Brasil","Bahia",NA,"Serra do Rio de Contas, ca. 3 km south of small town of Mato Gross on the road to Villa do Rio de Contas.","-41.81667","-13.48333",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04373433' target='other'> <mi>dwc_moreinfo</mi></a>","P04373433","P04373433_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19961",NA,NA,NA
"428","2015-09-04 09:31:46-03","MNHN","RECOLNAT_MNHN_P","P04373434","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","3","4",NA,"Brasil","Bahia",NA,"Brésil. 27,5km SE of the town of Morro do Chapéu on the BA052 road to Mundo Novo.","-41.01667","-11.65","800","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04373434' target='other'> <mi>dwc_moreinfo</mi></a>","P04373434","P04373434_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19405",NA,NA,NA
"429","2015-09-04 09:31:46-03","MNHN","RECOLNAT_MNHN_P","P04373435","PreservedSpecimen",NA,NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Silva, R.M.|Furlan, A.|Stannard, B.|Harley, R.M.|Lewis, G.P.|Pirani, J.R.",NA,"1984","12","20",NA,"Brasil","Bahia","Lençóis","Próximo a BR-242, em direção a Serra Brejão, próximo ao Morro do Pai Inacio.","-41.3899993896484","-12.563099861145","1000","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04373435' target='other'> <mi>dwc_moreinfo</mi></a>","P04373435","P04373435_01",NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,"7346",NA,NA,NA
"430","2020-12-11 11:33:04-03","UFMG","BHCB","102832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Oliveira, EC; Pereira, ACS; Ribeiro, PL","96","2005","01","20","Southern America","Brasil","Bahia","Mucugê","Subida para o Gobira.","-41.377778","-13.084722","1206",NA,"Arbustivo, até 2m. Flores lilases.",NA,NA,"1206",NA,NA,NA,NA,NA,"-41.377778","-13.084722",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-11 11:33:04-03","UFMG","BHCB","156757","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Carmo, FF","5236","2010","10","28","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","PETI/GR","-43.368639","-19.889944","815",NA,"coletado afloramento de granito.","BHCB050962",NA,"815",NA,"2012",NA,NA,NA,"-43.368639","-19.889944","05","05",NA,NA,NA,NA,NA,NA
"432","2020-12-11 11:33:04-03","UFMG","BHCB","159498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Paula, LFA de; Augsten, M","248","2011","04","16","Southern America","Brasil","Minas Gerais","Teófilo Otoni","Afloramento rochoso lado esquerdo da MG 418, cerca de 30 km norte de Teófilo Otoni","-41.260944","-17.855972","560",NA,NA,"BHCB005927",NA,"560",NA,"2014",NA,NA,NA,"-41.260944","-17.855972","07",NA,NA,NA,NA,NA,NA,NA
"433","2020-12-11 11:33:04-03","UFMG","BHCB","159505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Paula, LFA de; Paula, MA de; Paula, MFA de; Dalcin, CRC; Paula, RD de; Souza, J;","585","2011","12","27","Southern America","Brasil","Minas Gerais","Teófilo Otoni","Afloramento rochoso lado esquerdo da MG 418, cerca de 30 km norte de Teófilo Otoni","-41.260944","-17.855972","560",NA,NA,"BHCB005950",NA,"560",NA,"2014",NA,NA,NA,"-41.260944","-17.855972","07",NA,NA,NA,NA,NA,NA,NA
"434","2020-12-11 11:33:04-03","UFMG","BHCB","159515","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Paula, LFA de; Mota, NFO; Viana, PL; Jorge, TB; Burkowski, PM","99","2011","01","08","Southern America","Brasil","Minas Gerais","Teófilo Otoni","Afloramento rochoso lado esquerdo da MG 418, cerca de 30 km norte de Teófilo Otoni","-41.260944","-17.855986","546",NA,NA,"BHCB005960",NA,"546",NA,"2014",NA,NA,NA,"-41.260944","-17.855986","07",NA,NA,NA,NA,NA,NA,NA
"435","2020-12-11 11:33:04-03","UFMG","BHCB","38519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Lombardi, JA","1995","1997","09","14","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce., Estrada Salão Dourado-Campolina, logo após cancela.","-42.5","-19.7",NA,NA,"Plantas do Brasil. Barranco. Arbustivo decumbente. Caule arroxeado. Folhas herbáceas. Brácteas verdes. Flores lilases.",NA,NA,NA,NA,NA,NA,NA,NA,"-42.5","-19.7",NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-11 11:33:04-03","UFMG","BHCB","74788","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Oliveira, AM; Resck, R","119","2002","08","09","Southern America","Brasil","Minas Gerais","Barão de Cocais","Mina do Brucutu - CRVD.","-43.383611","-19.853333","1120",NA,"Plantas do Brasil. Próxima a uma vegetação mais alta (6m). Herbáceo ereto, 2m. Flores lilás.",NA,NA,"1120",NA,NA,NA,NA,NA,"-43.383611","-19.853333",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-11 11:33:04-03","UFMG","BHCB","20733","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Pequeno, PHA","s.n.","1990","02","16","Southern America","Brasil","Minas Gerais","Manga","Distrito de Irrigação de Jaíba, Gleba A.","-43.932201385498","-14.7558002471924",NA,NA,"Caatinga. Arbustivo. Flor roxa.",NA,NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-11 11:33:04-03","UFMG","BHCB","75731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Stehmann, JR; França, GS","3109","2002","09","26","Southern America","Brasil","Minas Gerais","Santa Bárbara","EPDA Peti., Estrada para o Bom Será, próximo ao portão.","-43.4152984619141","-19.959400177002",NA,NA,"Plantas do Brasil. Capoeira com elementos de cerrado. Arbustivo.",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-11 11:33:04-03","UFMG","BHCB","69883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Lombardi, JA; Salino, A; Stehmann, JR; Mota, RC da; Viana, PL","4732","2002","04","23","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti - CEMIG. Mirante do Cruz","-43.3622016906738","-19.826099395752",NA,NA,"Plantas do Brasil - Inventário da Estação Ambiental de Peti. afloramento rochoso. Arbustivo, ca. 1m. Folhas papiráceas. Brácteas cinzentas. Flores lilases.",NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
