"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","coordinatePrecision","geoFlag","class","order","continentOcean","relationshipType","relatedCatalogItem","individualCount","typeStatus","fieldNumber","preparationType"
"110","2020-08-20 14:56:52-03","UFSC","FLOR","51193","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","10",NA,"Hassemer, G.N.","2013","10","03","Brasil","Santa Catarina","Florianópolis","-48.523056","-27.601667","48º31'23''W","27º36'6''S","erva, flor castanha","FLOR0051193",NA,"Campus da UFSC, em gramado em frente ao Bar da Biologia.","14","14","702",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"111","2020-08-20 14:56:52-03","UFSC","FLOR","51194","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","10",NA,"Hassemer, G.N.","2013","10","03","Brasil","Santa Catarina","Florianópolis","-48.518611","-27.600556","48º31'7''W","27º36'2''S","erva, flor castanha","FLOR0051194",NA,"Campus da UFSC, junto à calçada na frente do bicicletário da Engenharia Sanitária.","11","11","703",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"112","2020-08-20 14:56:52-03","UFSC","FLOR","51195","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","10",NA,"Hassemer, G.N.","2013","10","03","Brasil","Santa Catarina","Florianópolis","-48.519722","-27.599722","48º31'11''W","27º35'59''S","erva, flor castanha","FLOR0051195",NA,"Campus da UFSC, em gramado ao lado do bicicletário da Biblioteca Universitária.","10","10","704",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"113","2020-08-20 14:56:52-03","UFSC","FLOR","51196","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","10",NA,"Hassemer, G.N.","2013","10","03","Brasil","Santa Catarina","Florianópolis","-48.509722","-27.571389","48º30'35''W","27º34'17''S","erva, flor castanha","FLOR0051196",NA,"Em barranco, atrás do estacionamento da Tecnópolis.","43","43","705",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"114","2020-08-20 14:56:52-03","UFSC","FLOR","51197","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","10",NA,"Hassemer, G.N.; Trevisan, R.","2013","09","12","Brasil","Santa Catarina","Florianópolis","-48.538611","-27.610278","48º32'19''W","27º36'37''S","erva, flor castanha","FLOR0051197",NA,"Aterro da Costeira, em barranco perto da rodovia.","6","6","706",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"115","2020-08-20 14:56:52-03","UFSC","FLOR","51221","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","12",NA,"Hassemer, G.N.; Ferreira, J.P.R.","2013","12","06","Brasil","Santa Catarina","Florianópolis","-48.448889","-27.627778","48º26'56''W","27º37'40''S","erva, flor castanha","FLOR0051221",NA,"No estacionamento da praia da Joaquina, em gramado perto do meio-fio.","9","9","731",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"116","2020-08-20 14:56:52-03","UFSC","FLOR","51226","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","12",NA,"Hassemer, G.N.; Ferreira, J.P.R.","2013","12","06","Brasil","Santa Catarina","Florianópolis","-48.449167","-27.621944","48º26'57''W","27º37'19''S","erva, flor castanha","FLOR0051226",NA,"Na beira de estrada, perto da praia da Joaquina.","42","42","736",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"117","2020-08-20 14:56:52-03","UFSC","FLOR","51701","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Nuernberg, A.","2014","01","29","Nuernberg, A.","2012","11","23","Brasil","Santa Catarina","Florianópolis","-48.429722","-27.5275","48º25'47''W","27º31'39''S","Herbácea","FLOR0051701",NA,"PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, Beira da estrada, perto da sede do PAERVE.","15","15","876",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"118","2020-08-20 14:56:52-03","UFSC","FLOR","52372","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2015","02","19","Korte, A.; Rigon Jr, M.J.","2010","12","09","Brasil","Santa Catarina","Içara","-49.218056","-28.805","49º13'5''W","28º48'18''S","erva terrícola. Florística IFFSC 35 (Erva Terrícola); Restinga; Estádio Suces.: avançado.","FLOR0052372",NA,"Balneário Rincão.","26","26","5560",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"119","2020-08-20 14:56:52-03","UFSC","FLOR","52373","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2015","02","19","Korte, A.; Gasper, A.L. de","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","-48.563333","-26.349722","48º33'48''W","26º20'59''S","erva terrícola. Florística IFFSC8010 (erva terrícola); Restinga; Estádio Suces,: Avançado; ,. 0.000000","FLOR0052373",NA,"Parque Estadual do Acaraí, Praia do Ervino.","5","5","5242",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"120","2020-08-20 14:56:52-03","UFSC","FLOR","54296","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Mello, A.S.","2011","05","06","Nuernberg, A.; Mello, A.S.","2011","05","06","Brasil","Santa Catarina","Bombinhas","-48.5525","-27.1875","48º33'9''W","27º11'15''S","Herbáceo. Coordenadas aproximadas.","FLOR0054296",NA,"Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","2","2","59",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"121","2020-08-20 14:56:52-03","UFSC","FLOR","54315","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Nuernberg, A.","2011","10","01","Nuernberg, A.; Mello, A.S.","2011","09","01","Brasil","Santa Catarina","Porto Belo","-48.517222","-27.121944","48º31'2''W","27º7'19''S","Herbácea. Coordenadas aproximadas.","FLOR0054315",NA,"Área de Proteção Ambiental da Ponta do Araçá.","2","2","244",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"122","2020-08-20 14:56:52-03","UFSC","FLOR","54326","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2015","02","19","Nuernberg, A.; Mello, A.S. & Weber, P.","2011","09","01","Brasil","Santa Catarina","Porto Belo","-48.517222","-27.121944","48º31'2''W","27º7'19''S","Herbácea saxícola, frutos presentes. Coordenadas aproximadas.","FLOR0054326",NA,"Área de Proteção Ambiental da Ponta do Araçá, na ponta do Araçá.","2","2","284",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"123","2020-08-20 14:56:52-03","UFSC","FLOR","61967","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Trevisan, R.","2015","12","10","Trevisan, R.; Pereira-Silva, L.","2015","12","10","Brasil","Paraná","Guaratuba","-48.574444","-25.915278","48º34'28''W","25º54'55''S",NA,"FLOR0061967","FLOR0061967",NA,NA,NA,"1729",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"124","2020-08-20 20:39:23-03","UFSC","FLOR","64627","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2015",NA,NA,"Hassemer, G.N.","2015","10","30","Brasil","São Paulo","Santos","-46.357778","-23.971111","46º21'28''W","23º58'16''S",NA,"FLOR0064627","FLOR0064627","Aterro na beira da praia do bairro José Menino, próximo aos memoriais à imigrção japonesa no Brasil.","1","1","819",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"125","2020-08-20 20:39:23-03","UFSC","FLOR","64628","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2015",NA,NA,"Hassemer, G.N.; Ferreira, J.P.R.","2015","12","10","Brasil","Santa Catarina","Palhoça","-48.592222","-27.824444","48º35'32''W","27º49'28''S",NA,"FLOR0064628","FLOR0064628","Praia do Sonho.","3","3","846",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"126","2020-08-20 20:39:23-03","UFSC","FLOR","64629","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2015",NA,NA,"Hassemer, G.N.; Ferreira, J.P.R.","2015","12","10","Brasil","Santa Catarina","Palhoça","-48.592222","-27.824444","48º35'32''W","27º49'28''S",NA,"FLOR0064629","FLOR0064629","Praia do Sonho.","3","3","847",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"127","2020-08-20 20:39:23-03","UFSC","FLOR","64630","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2015",NA,NA,"Hassemer, G.N.; Ferreira, J.P.R.","2015","12","10","Brasil","Santa Catarina","Palhoça","-48.592222","-27.824444","48º35'32''W","27º49'28''S",NA,"FLOR0064630","FLOR0064630","Praia do Sonho.","3","3","852",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"128","2020-08-20 20:39:23-03","UFSC","FLOR","64631","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2016",NA,NA,"Hassemer, G.N.; Funez, L.A.","2016","02","10","Brasil","Santa Catarina","Grão Pará","-49.367222","-28.055833","49º22'2''W","28º3'21''S",NA,"FLOR0064631","FLOR0064631","Serra do Corvo Branco.","1246","1246","882",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"129","2020-08-20 14:56:52-03","UFSC","FLOR","38046","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","05","02","Marques, M.S.","2010","04","27","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"flor com","FLOR0038046",NA,"Canto dos Araçás, Ilha de Santa Catarina.",NA,NA,"s.n.",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"130","2020-08-20 14:56:52-03","UFSC","FLOR","65064","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2019","08","26","Araújo, G.M.","2014","09","26","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Erva, corola paleáceo-castanho Habitat: Ruderal","FLOR0065064",NA,"Departamento de Botânica, Universidade Federal de Santa Catarina (UFSC).",NA,NA,"12",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"131","2020-08-20 20:39:23-03","UFSC","FLOR","239","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Rahn, K.","1965",NA,NA,"Klein, R.M.; Sob, Souza & Bresolin, A.","1964","09","11","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"erva","FLOR0000239",NA,"Jurerê, Ilha de Santa Catarina.","2","2","5771",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"132","2020-08-20 20:39:23-03","UFSC","FLOR","238","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Rahn, K.","1965",NA,NA,"Klein, R.M.; Sob, Souza & Bresolin, A.","1964","10","05","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"erva","FLOR0000238",NA,"Lagoa do Peri, Ilha de Santa Catarina.","5","5","5840",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"133","2020-08-20 20:39:23-03","UFSC","FLOR","29365","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Canto-Dorow, T. do","1996",NA,NA,"Zanin, A.; Moriconi, R.","1994","08","11","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"erva","FLOR0029365",NA,"Monte Verde, Ilha de Santa Catarina.",NA,NA,"251",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"134","2020-08-20 14:56:52-03","UFSC","FLOR","35344","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","05","02","Guimarães, T.B.; Falkenberg, D.B.","2004","09","30","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"herbácea, flor creme","FLOR0035344",NA,"Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.",NA,NA,"662",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"135","2020-08-20 14:56:52-03","UFSC","FLOR","35343","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2014","01","13","Guimarães, T.B.; Falkenberg, D.B.","2005","08","30","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"herbácea, flor creme","FLOR0035343",NA,"Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.",NA,NA,"1100",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"136","2020-08-20 14:56:52-03","UFSC","FLOR","35342","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","05","02","Guimarães, T.B.; Falkenberg, D.B.","2004","09","30","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"herbácea, flor creme","FLOR0035342",NA,"Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.",NA,NA,"666",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"137","2020-08-20 14:56:52-03","UFSC","FLOR","29361","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","05","02","Moriconi, R.","1996","02","06","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"erva","FLOR0029361",NA,"Ponto final da Costa da Lagoa, Ilha de Santa Catarina.",NA,NA,"100",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"138","2020-08-20 14:56:52-03","UFSC","FLOR","39479","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","05","02","Queiroz, M.H. de","1992","11","27","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"FLOR0039479",NA,"Praia do Campeche, Ilha de Santa Catarina.",NA,NA,"NI-74",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"139","2020-08-20 20:39:23-03","UFSC","FLOR","240","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Rahn, K.","1965",NA,NA,"Klein, R.M.; Sob, Souza & Bresolin, A.","1964","10","06","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"erva","FLOR0000240",NA,"Rio Vermelho, Ilha de Santa catarina.","10","10","5874",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"140","2020-08-20 20:39:23-03","UFSC","FLOR","26359","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Falkenberg, D.B.","1996",NA,NA,"Souza, M.L.; et alii","1984","10","05","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"FLOR0026359",NA,"Rio Vermelho, Ilha de Santa Catarina.","10","10","275",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"141","2020-08-20 20:39:23-03","UFSC","FLOR","23866","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Falkenberg, D.B.","1994",NA,NA,"Falkenberg, D.B.; Silva Filho, F.A. da","1994","05","03","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"subarbusto, flor sementes lisas, 0,2m altura","FLOR0023866",NA,"Rio Vermelho, Ilha de Santa Catarina.","10","10","6632",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"142","2020-08-20 20:39:23-03","UFSC","FLOR","23859","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Falkenberg, D.B.","1994",NA,NA,"Falkenberg, D.B.; Silva Filho, F.A. da","1994","04","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"subarbusto, 0,3 a 0,5m altura","FLOR0023859",NA,"Rio Vermelho, Ilha de Santa Catarina.","10","10","6639",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"143","2020-08-20 20:39:23-03","UFSC","FLOR","23858","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Falkenberg, D.B.","1994",NA,NA,"Falkenberg, D.B.; Silva Filho, F.A. da","1994","04","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"subarbusto, flor castanhasementes castanhas, lisas, 0,05 a 0,1m altura","FLOR0023858",NA,"Rio Vermelho, Ilha de Santa Catarina.","10","10","6640",NA,"27000","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"144","2020-08-20 14:56:52-03","UFSC","FLOR","38672","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2013","05","02","Zank, S.","2009","10","24","Brasil","Santa Catarina","Imbituba","-48.6702995300293","-28.2399997711182",NA,NA,"herbácea","FLOR0038672",NA,NA,NA,NA,"Z83",NA,"18719","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"145","2020-08-20 14:56:52-03","UFSC","FLOR","62627","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Mello, A. S.",NA,NA,NA,"Mello, A.S.; Daltrini, C.; Aguiar, T.","2009","03","23","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,"Hábito: herbácea. Fruto: seco","FLOR0062627","FLOR0062627","Localidade: São Paulinho, Itapema-SC.",NA,NA,"35",NA,"9090","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"146","2020-08-20 14:56:52-03","UFSC","FLOR","64056","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Mello, A.S.",NA,NA,NA,"Mello, A.S.; Daltrini, C.; Aguiar, T.","2009","06","09","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,"FLOR0064056","FLOR0064056","Praia Grossa, Itapema-SC.","3","3","419",NA,"9090","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"147","2020-08-20 14:56:52-03","UFSC","FLOR","62774","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.N.","2019","08","26","Mello, A.S.; Daltrini, C.; Aguiar, T.","2009","10","15","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,"herbácea Habitat: Área alterada próximo ao mar","FLOR0062774","FLOR0062774","Praia Grossa, Local de diagnóstico para criação de Unidade de Conservação.",NA,NA,"352",NA,"9090","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"148","2020-08-20 14:56:52-03","UFSC","FLOR","44750","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hatschbach, G.","1998","06","22","Pagliarini, W.","1997","09","08","Brasil","Santa Catarina","São José","-48.627498626709","-27.6152992248535",NA,NA,"erva com folhas formando roseta, flor branca. Planta medicinal.","FLOR0044750",NA,"Barreiros.",NA,NA,"142",NA,"12814","auto",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"149","2020-01-31 10:39:18-03","IFAM","EAFM","12536","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Ávila, J.","2010","12","05","Ávila, J.","2010","12","05","Brasil","Santa Catarina","Imbituba","-48.6702995300293","-28.2399997711182",NA,NA,"; DESC: medicinal",NA,NA,"Campo da Aviação, quintal",NA,NA,"1817",NA,"18719","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"In insula.",NA,NA,"156",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:44:44-03","UFRGS","ICN","145075","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G","2013","06","21","Maraschin-Silva, F","2004","12","19","Brasil","RS","Dom Pedro de Alcântara","-49.837778","-29.382778","-49.837778","-29.382778","capoeira (pertencente a remanescente de Floresta Ombrófila Densa de Terras Baixas)",NA,NA,NA,"30","30","s.n.","Dicotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:44:44-03","UFRGS","ICN","117743b","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G","2013","06","21","Marodin, SM","1997","12","06","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,"Ruderal.",NA,NA,"sede do Município",NA,NA,"329b","Dicotyledon","7549","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:44:44-03","UFRGS","ICN","161287","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G","2013","06","21","Záchia, R","2004","10","27","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,"No interior de mata, próximo a uma clareira, solo arenoso, floresta de restinga.",NA,NA,NA,NA,NA,"5779","Dicotyledon","26882","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:44:44-03","UFRGS","ICN","134558","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G","2013","06","21","Záchia, R","2003","10","13","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,"Na mata de restinga arenosa de recosta, barranco",NA,NA,"Parque Nacional da Lagoa do Peixe Fazenda Boiadeiro",NA,NA,"5684","Dicotyledon","26882","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:44:44-03","UFRGS","ICN","134557","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G","2013","06","21","Záchia, R","2003","10","13","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,"Na restinga arenosa de recosta, barranco",NA,NA,"Parque Nacional da Lagoa do Peixe Fazenda Boiadeiro",NA,NA,"5683","Dicotyledon","26882","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:44:44-03","UFRGS","ICN","096654","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G","2013","12","10","Longhi-Wagner, HM; et al.","1992","12","06","Brasil","SC","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,"Na encosta rochosa, solo raso com musgos",NA,NA,"Serra do Rio do Rastro, 19Km após Lauro Müller",NA,NA,"2513","Dicotyledon","32577","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"157","2021-02-08 12:44:44-03","UFRGS","ICN","032282","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G","2013","12","10","Ferreira, AG; Irgang, BE","1974","12","01","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Campo",NA,NA,"Bairro Agronomia, Rua Dolores Duran",NA,NA,"759","Dicotyledon","29946","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:44:44-03","UFRGS","ICN","175982","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Bonilha, CL","2012","03","23","Bonilha, CL","2011","09","22","Brasil","RS","São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,NA,"Fazenda Cordilheira",NA,NA,"400","Dicotyledon","48842","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:44:44-03","UFRGS","ICN","156964","S","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB; Silva Filho, FA","1994","04","12","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"subarbusto, 0,3-0,5m alt.; restinga, capoeirinha em planície pós-dunas.",NA,NA,"Ilha de Santa Catarina Rio Vermelho","10","10","6639","Dicotyledon","27000","auto",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"160","2020-08-26 10:50:24-03","MCN-FZBRS","HAS","13502","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.","Hassemer, G.","2015","12","23","Gomes, I.","1981","09",NA,"Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"Sépalas com dorso verde e bordos branco hialino, pétalas membranosas castanhas nos lóbulos, estames vinhosos, estilete e estigma vinhosos.","HAS0013502",NA,NA,NA,NA,"s.n.","Magnoliophyta","27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-08-26 10:50:24-03","MCN-FZBRS","HAS","24222","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","catharinea","Plantago catharinea","Decne.",NA,NA,NA,NA,"Ramos, R.D.","1988","10",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"Erva com inflorecência parda.","HAS0024222",NA,"Parque Estaduas de Itapuã, Praia de Fora",NA,NA,"234","Magnoliophyta","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
