"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1092","2020-12-21 16:25:26-03","MBM","MBM","152684","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Marino, L.","Mendes, N.N.N.T.","s.n.","1985","09","03","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM152684","MBM152684",NA,NA,NA,"Reserva Estadual da Cantareira",NA,NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1093","2020-12-21 16:25:26-03","MBM","MBM","186256","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Queiróz lp","Queiróz, L.P. de; et al.; et al.","3894","1994","04","28","Brazil","Bahia","Itaperaba",NA,NA,NA,NA,NA,NA,"MBM186256","MBM186256",NA,NA,NA,"Fazenda Palmeiral",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2020-12-21 16:25:26-03","MBM","MBM","217850","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Barnaby, R.","Kral, R.; et al.; et al.","75477","1988","11","03","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"MBM217850","MBM217850",NA,NA,NA,"Rod. BR-122, entre Urandi a Pindaí",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2020-12-21 16:25:26-03","MBM","MBM","264448","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Melo, C.M.C.","Melo, C.M.C.","123","1998","03","21","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"MBM264448","MBM264448",NA,NA,NA,"Jardim Botânico, Brasília",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2020-12-21 16:25:26-03","MBM","MBM","357472","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, M.L.; Gomes, F.S.","Guedes, M.L.; Gomes, F.S.; Melo, E.; Gomes, F.S.; Melo, E.","16798","2009","12","10","Brazil","Bahia","Licínio de Almeida","-42.513056","-14.463889","-42.513056","-14.463889","919","919","MBM357472","MBM357472 MBM357472_1","2010","02",NA,"Serra Geral, Fazenda São Domingos. Jurema. P04","Árvore ca. 5m alt. Folhas cartáceas, discolores, espinescentes. Botões esverdeados, pétalas alvas. Frutos imaturos verdes.; Ecótono Caatinga/Cerrado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2020-12-21 16:25:26-03","MBM","MBM","357472","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, M.L.; Gomes, F.S.","Guedes, M.L.; Gomes, F.S.; Melo, E.; Gomes, F.S.; Melo, E.","16798","2009","12","10","Brazil","Bahia","Licínio de Almeida","-42.513056","-14.463889","-42.513056","-14.463889","919","919","MBM357472","MBM357472 MBM357472_1","2010","02",NA,"Serra Geral, Fazenda São Domingos, Juruema, P04","Árvore ca. de 5m de altura; folhas cartáceas discolores, espinescente; botões esverdeados, pétalas alvas; frutos imaturos, verdes.; Ecótono Caatinga/Cerrado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2020-12-21 16:25:26-03","MBM","MBM","384088","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Barboza, E.","Saueressig, D.","1944","2013","04","30","Brazil","Paraná","Nova Laranjeiras","-52.559997","-25.020003","-52.559997","-25.020003",NA,NA,"MBM384088",NA,"2013","06","03",NA,"Árvore, com frutos. Estruturas no fuste: espinhos.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2020-12-21 16:25:26-03","MBM","MBM","394071","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Brotto, M.L.","Lima, C.B.","s.n.","2014","01","17","Brazil","Paraná","Bandeirantes","-50.343333","-23.171333","-50.343333","-23.171333","440","440","MBM394071","MBM394071","2014","12","10","fragmento florestal da microbacia da Água do Caixão","Flor branca.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2020-12-21 16:25:26-03","MBM","MBM","394071","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Brotto, M.L.","Lima, C.B.","s.n.","2014","01","17","Brazil","Paraná","Bandeirantes","-50.343333","-23.171333","-50.343333","-23.171333","440","440","MBM394071","MBM394071","2014","12","10","fragmento florestal da microbacia da Água do Caixão","Flor branca.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2020-12-21 16:25:26-03","MBM","MBM","394343","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Brotto, M.L.","Brotto, M.L.; Marinero, F.; Lima, D.; Marinero, F.; Lima, D.","571","2011","01","27","Brazil","Paraná","Terra Roxa","-53.978056","-24.195833","-53.978056","-24.195833","255","255","MBM394343","MBM394343","2011","01","27","RPPN Fazenda Açu","Árvore de 5m de altura, flor de pétalas brancas.; Floresta Estacional Semidecidual Submontana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2020-12-21 16:25:26-03","MBM","MBM","396321","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Cordeiro, J.","Julkoski, D.","142","2015","01","17","Brazil","Paraná","Jundiaí do Sul","-50.22","-23.4","-50.22","-23.4",NA,NA,"MBM396321","MBM396321","2015","04","13","Conglomerado: 89; subunidade: 3; subparcela: 10; indivíduo: 8","Árvore 6 m.; frutos verdes, imaturos.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2020-12-21 16:25:27-03","MBM","MBM","401126","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Marinero, F.","Oliveira, A.A.","2436","2015","07","22","Brazil","Paraná","Cascavel","-53.46","-25.02","-53.46","-25.02",NA,NA,"MBM401126","MBM401126","2015","10","27","Conglomerado: 317; subunidade: 2; subparcela: 10; indivíduo: 11RN","Arbusto.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2020-12-21 16:25:27-03","MBM","MBM","401188","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Bonin Junior, P.","Oliveira, A.A.","1980","2015","06","04","Brazil","Paraná","Londrina","-51.3","-23.4","-51.3","-23.4",NA,NA,"MBM401188","MBM401188","2015","07","28","Conglomerado: 83; subunidade: 2; subparcela: 2; indivíduo: 1","Árvore 8,3 m; frutos maduros marrom.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2020-12-21 16:25:27-03","MBM","MBM","404897","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Nobrega, G.A.","Bello, D.; Resende, J.; Terra, G.; Ramos, M.; Resende, J.; Terra, G.; Ramos, M.","2","2014","07","16","Brazil","Rio de Janeiro","São Fidélis","-41.76","-21.78","-41.76","-21.78",NA,NA,"MBM404897","MBM404897","2015","07","23","Conglomerado 195-Extra 3","Árvore com 5 m de altura, base reta, casca interna esbranquiçada e externa pardacenta, fina e áspera. Fuste com acúleos. Fruto imaturo, com 25 cm, em forma elíptico achatado, nternamente e externamente verde, seco e com arilo.; Ambie",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2020-12-21 16:25:27-03","MBM","MBM","408058","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Franco, G.A.D.C.","Cielo-Filho, R.","1693","2015","01","07","Brazil","Paraná","Matelândia","-54.004444","-25.278889","-54.004444","-25.278889","443","443","MBM408058","MBM408058","2015","07","08","Estrada municipal Medianeira a Matelândia, propriedade rural","Árvore, 3 m, flor branca.; Floresta Estacional Semidecidual, floresta secundária.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2020-12-21 16:25:27-03","MBM","MBM","410451","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Roher, D.","Roher, D.; Felitto, G.; Dutra, M.; Daniel, V.; Felitto, G.; Dutra, M.; Daniel, V.","237","2017","01","13","Brazil","Santa Catarina","Corupá","-49.284556","-26.379778","-49.284556","-26.379778",NA,NA,"MBM410451",NA,"2018","02","05","às margens da linha férrea. Censo florestal na faixa de domínio da ferrovia (RUMO)","Árvore 6m de altura, 25cm de CAP, flores brancas.; Floresta Ombrófila Densa.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2020-12-21 16:25:27-03","MBM","MBM","414172","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Barboza, E.","Barboza, E.; Brotto, M.L.; Brotto, M.L.","4639","2018","07","13","Brazil","São Paulo","Cajati","-48.204722","-24.849167","-48.204722","-24.849167","506","506","MBM414172",NA,"2018","08","10","no alto da colina","Árvore com 10 m de altura; frutos maduros.; Floresta Ombrófila Densa Submontana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2020-12-21 16:25:27-03","MBM","MBM","422537","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Barboza, E.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6058","2019","03","29","Brazil","Espírito Santo","Castelo","-41.168056","-20.614167","-41.168056","-20.614167","127","127","MBM422537",NA,"2019","06","26","Parque Estadual Mata das Flores","Árvore com 6 m de altura; frutos verdes.; Floresta Ombrófila Densa Submontana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2020-12-21 16:25:27-03","MBM","MBM","426614","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Estevan, D.A.","Estevan, D.A.","2001","2014","05","05","Brazil","Paraná","Dois Vizinhos","-53.101944","-25.696944","-53.101944","-25.696944",NA,NA,"MBM426614",NA,"2014","05","05","UNEPE, Restauração Ecológica","Árvore 5m, frutos maduros marrons.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2020-12-21 16:25:27-03","MBM","MBM","73865","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fonseca Vaz, A.M.S. da","Occhioni, P.","9165","1980","11","13","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"MBM073865","MBM073865",NA,NA,NA,"Serra da Bocaina, Parque Nacional, km 18-20 da rodovia para São Paulo",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2020-12-21 16:25:27-03","MBM","MBM","83354","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fortunato, R.","Lewis, G.P.; et al.; et al.","984","1981","12","23","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"MBM083354","MBM083354",NA,NA,NA,"Km 20 da estrada Jequié para Contendas do Sincorá",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2020-12-21 16:25:26-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Barboza, E.","Dalmaso, C.A.","117","2013","04","15","Brazil","Paraná","Ipiranga","-50.759997","-24.840003","-50.759997","-24.840003",NA,NA,"IFN000648",NA,"2013","07","11",NA,"Árvore. Estruturas no fuste: espinhos.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2020-12-21 16:25:26-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Barboza, E.","Bonazza, M.","64","2013","04","24","Brazil","Paraná","Foz do Jordão","-52.200003","-25.740006","-52.200003","-25.740006",NA,NA,"IFN000075",NA,"2013","06","10",NA,"Árvore. Estruturas no fuste: espinhos.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2020-12-21 16:25:26-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Fraga, C.N.; Fontana, A.P.; Goldenberg, R.; Kollmann, L.C.; Amorim, A.M.A.; Dane; Fontana, A.P.; Goldenberg, R.; Kollmann, L.C.; Amorim, A.M.A.; Daneu, L.","2483","2009","04","11","Brazil","Espírito Santo","Santa Leopoldina","-40.498611","-20.225556","-40.498611","-20.225556","302","302",NA,NA,NA,NA,NA,"Reserva Biológica Duas Bocas, Boqueirão do Santilho, floresta na borda de estrada","Árvore ca. 6m. Flores com sépalas verde-acastanhadas, pétalas brancas, estames brancos.; Floresta Ombrófila Densa Montana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2020-12-21 16:25:26-03","MBM","MBM","274853","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Guedes, M.L.","Guedes, M.L.; et al.; et al.","9415","2001","08","16","Brazil","Bahia","Barra do Rocha","-39.6018981933594","-14.210599899292",NA,NA,NA,NA,"MBM274853","MBM274853",NA,NA,NA,"Barra do Rocha",NA,NA,NA,"Southern America",NA,NA,"36661","auto",NA,NA,NA,NA,NA,NA
"1117","2020-12-21 16:25:26-03","MBM","MBM","186255","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Queiróz lp","Queiróz, L.P. de; et al.; et al.","3870","1994","04","26","Brazil","Bahia","Boa Vista do Tupim","-40.6091995239258","-12.6603002548218",NA,NA,NA,NA,"MBM186255","MBM186255",NA,NA,NA,"3km após a balsa para a travessia do Rio Paraguaçu",NA,NA,NA,"Southern America",NA,NA,"54602","auto",NA,NA,NA,NA,NA,NA
"1118","2020-12-21 16:25:26-03","MBM","MBM","176762","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Barneby, R.","Carvalho, A.M. de; et al.; et al.","4582","1994","08","19","Brazil","Bahia","Santa Luzia","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,"MBM176762","MBM176762",NA,NA,NA,"Estrada para a Rod. BR-101, 7,5km",NA,NA,NA,"Southern America",NA,NA,"33804","auto",NA,NA,NA,NA,NA,NA
"1119","2020-12-21 16:25:26-03","MBM","MBM","262492","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Amorim, A.M.","Carvalho, A.M. de; et al.; et al.","6196","1996","06","06","Brazil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM262492","MBM262492",NA,NA,NA,"Reserva Biológica do Mico-leão",NA,NA,NA,"Southern America",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA
"1120","2020-12-21 16:25:26-03","MBM","MBM","255179","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fernandes, A.","Fernandes, A.; et al.; et al.","s.n.","1981","02","12","Brazil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"MBM255179","MBM255179",NA,NA,NA,"Serra de Baturité",NA,NA,NA,"Southern America",NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA
"1121","2020-12-21 16:25:26-03","MBM","MBM","255178","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fernandes, A.","Figueiredo, M.A.; et al.; et al.","s.n.","1989","01","08","Brazil","Ceará","Pacoti","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"MBM255178","MBM255178",NA,NA,NA,"Estrada para Guaramiranga",NA,NA,NA,"Southern America",NA,NA,"9622","auto",NA,NA,NA,NA,NA,NA
"1122","2020-12-21 16:25:27-03","MBM","MBM","98387","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fortunato, R.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","48702","1984","12","07","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"MBM098387","MBM098387",NA,NA,NA,"Rancho Alto",NA,NA,NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"1123","2020-12-21 16:25:27-03","MBM","MBM","90870","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fortunato, R.","Hatschbach, G.","47744","1984","04","08","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"MBM090870","MBM090870",NA,NA,NA,"Rod. BR-101, Reserva Florestal da Sooretama",NA,NA,NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"1124","2020-12-21 16:25:27-03","MBM","MBM","426605","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Estevan, D.A.","Weiss, E.C.; Antunes, R.; Pilonetto, D.; Antunes, R.; Pilonetto, D.","s.n","2015","12","04","Brazil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"MBM426605",NA,"2016",NA,NA,"Centro, Rua Dedi Barrichello","Árvore 7 m, flores.",NA,NA,"Southern America",NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA
"1125","2020-12-21 16:25:26-03","MBM","MBM","211986","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"?","s.n.",NA,NA,NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM211986",NA,NA,NA,NA,"Monte Alegre",NA,NA,NA,"Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"1126","2020-12-21 16:25:26-03","MBM","MBM","247386","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fonseca Vaz, A.M.S. da","Hatschbach, G.; Carneiro, J.; Silva, J.M.; Carneiro, J.; Silva, J.M.","69913","2000","01","13","Brazil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"MBM247386","MBM247386",NA,NA,NA,"Fazenda Monte Verde, Mata de Santana",NA,NA,NA,"Southern America",NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA
"1127","2020-12-21 16:25:26-03","MBM","MBM","303434","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Cordeiro, J.; Barboza, E.","Favaro, A.","21","2004","02","16","Brazil","Paraná","Peabiru","-52.3431015014648","-23.9127998352051",NA,NA,NA,NA,"MBM303434","MBM303434",NA,NA,NA,"Peabiru",NA,NA,NA,"Southern America",NA,NA,"21732","auto",NA,NA,NA,NA,NA,NA
"1128","2020-12-21 16:25:26-03","MBM","MBM","304269","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Sá, K.L.V.R. de","Sá, K.L.V.R. de; et al.; et al.","444","2002","03","06","Brazil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"MBM304269","MBM304269",NA,NA,NA,"Reserva Indígena São Jerônimo",NA,NA,NA,"Southern America",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"1129","2020-12-21 16:25:26-03","MBM","MBM","314254","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Vaz, A.","Marquete, R.; et al.; et al.","174","1988","11","30","Brazil","Rio de Janeiro","Parati","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"MBM314254","MBM314254",NA,NA,NA,"Faz. São Roque (ca. 21 km antes de Parati). Lado direito do caminho para o sítio do Sr. Manoel sem terra, no início do caminho, perto da casa abandonada de estuque","Árvore heliófila com ca. 12m de altura. Folhas membranáceas de cor verde discolor. Flores brancas. Botões jovens suavemente avinosados. Floresta Pluvial Tropical (Serra do Mar)",NA,NA,"Southern America",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"1130","2020-12-21 16:25:26-03","MBM","MBM","236423","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Smith, S.F.","Kegler, A.","92","1999","01","20","Brazil","Rio Grande do Sul","São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"MBM236423","MBM236423",NA,NA,NA,"Rod. BR-116",NA,NA,NA,"Southern America",NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA
"1131","2020-12-21 16:25:26-03","MBM","MBM","340142","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Melo Junior, J.C.F.; J.C.F.","782","2008","01","16","Brazil","Santa Catarina","Guaramirim","-49.002799987793","-26.4731006622314",NA,NA,NA,NA,"MBM340142","MBM340142",NA,NA,NA,"Vila Amizade, BR 280","Floresta Ombrófila Densa Sub-montana, estágio médio de regeneração",NA,NA,"Southern America",NA,NA,"15937","auto",NA,NA,NA,NA,NA,NA
"1132","2020-12-21 16:25:26-03","MBM","MBM","3013","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fortunato, R.","Reitz, R.; Klein, R.M.; Klein, R.M.","6290","1958","01","23","Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"MBM003013","MBM003013",NA,NA,NA,"Três Barras, Garuva",NA,NA,NA,"Southern America",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"1133","2020-12-21 16:25:26-03","MBM","MBM","247635","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Fonseca Vaz, A.M.S. da","Cavalcanti, D.C.","194","1996","03","23","Brazil","São Paulo","Guaratinguetá","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"MBM247635","MBM247635",NA,NA,NA,"Reserva Florestal da Escola de Especialistas de Aeronáutica",NA,NA,NA,"Southern America",NA,NA,"27040","auto",NA,NA,NA,NA,NA,NA
"1134","2020-12-21 16:25:26-03","MBM","MBM","320022","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Baitello, J.B.","Pastore, J.A.; Baitello, J.B.; Rocha, F.T.; Baitello, J.B.; Rocha, F.T.","1315","1999","03","31","Brazil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"MBM320022","MBM320022","2005","07","18","Cachoeira dos Três Tombos, Parque Estadual","Árvore 6m altura, frutos verdes.; Na mata.",NA,NA,"Southern America",NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA
"1135","2020-12-21 16:25:26-03","MBM","MBM","152685","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"Lopes, F.","7181","1944","01",NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM152685","MBM152685",NA,NA,NA,"Serra da Cantareira",NA,NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1136","2020-12-21 16:25:26-03","MBM","MBM","262921","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Groppo Jr, M.","Groppo Jr, M.","591","2001","02","26","Brazil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"MBM262921","MBM262921",NA,NA,NA,"Domingues",NA,NA,NA,"Southern America",NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA
"1137","2020-12-21 16:25:27-03","MBM","MBM","319545","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Hatschbach, G.; Barboza, E.; Barboza, E.","79489","2006","02","10","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM319545","MBM319545","2008","10","25","Bairro Alto.","Arvoreta, 4,5m, flor alva. Floresta atlântica degradada.",NA,NA,"Southern America",NA,"forficata","38300","auto",NA,NA,NA,NA,NA,NA
"1138","2020-12-21 16:25:27-03","MBM","MBM","326941","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Borgo, M.","2387","2003","01","07","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM326941","MBM326941","2008","10","25","Reserva Natural Cachoeira, trilha Gervásio.","Arvoreta, 4m, flor alva. Em pasto abandonado.",NA,NA,"Southern America",NA,"forficata","38300","auto",NA,NA,NA,NA,NA,NA
"1139","2020-12-21 16:25:27-03","MBM","MBM","31290","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","506","1946","11","03","Brazil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"MBM031290","MBM031290",NA,NA,NA,"Estrada Cerne, São Jerônimo da Serra",NA,NA,NA,"Southern America",NA,"forficata","18630","auto",NA,NA,NA,NA,NA,NA
"1140","2020-12-21 16:25:27-03","MBM","MBM","192786","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Bortoluzzi, R.L.C.","Tomé, M.V.F.","473","1995","08","03","Brazil","Paraná","Bandeirantes","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM192786","MBM192786",NA,NA,NA,"Mata São Francisco",NA,NA,NA,"Southern America",NA,"forficata","19645","auto",NA,NA,NA,NA,NA,NA
"1141","2020-12-21 16:25:27-03","MBM","MBM","12677","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fonseca Vaz, A.M.S. da","Hatschbach, G.","22640","1969","10","24","Brazil","Paraná","Barracão","-53.63330078125","-26.2541999816895",NA,NA,NA,NA,"MBM012677","MBM012677",NA,NA,NA,"Vilinha São Paulo",NA,NA,NA,"Southern America",NA,"forficata","19735","auto",NA,NA,NA,NA,NA,NA
"1142","2020-12-21 16:25:27-03","MBM","MBM","28037","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata forficata","Link","Fortunato, R.","Hatschbach, G.","32140","1973","06","07","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM028037","MBM028037",NA,NA,NA,"Ferradura",NA,NA,NA,"Southern America",NA,"forficata","30514","auto",NA,NA,NA,NA,NA,NA
