"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"76","2020-02-08 10:28:03-03","NBC","NL-BOTANY","U.1460096","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis","Engl.",NA,"Lindeman JC; Haas JH de",NA,"1966","01","08","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Parana, Serra do Mar, rain forest on atlantic slope above Bela Vista on old road Curitiba- Morretes.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1460096 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1460096","NL-U1460096",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087547","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Scott",NA,NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087547 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087547","NL-L1087547",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L 0039025","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer HO","Luschnath B",NA,"1840","01","03","Southern America","Brazil","Bahia",NA,"BrasilBahiaIlheus",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200039025 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0039025","NL-L0039025",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"syntype","226309",NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L 0039027","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer HO","Raddi G",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil. Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200039027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0039027","NL-L0039027",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"isolectotype","171415",NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087548","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Raddi G",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087548 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087548","NL-L1087548",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087549","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Vellozo",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087549 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087549","NL-L1087549",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087550","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Vellozo",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087550 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087550","NL-L1087550",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087551","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou AFM",NA,"1877","07","10","Southern America","Brazil",NA,NA,"Rio de Janeiro: Entre S. Pedro dos Indics et Cabo Frio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087551 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087551","NL-L1087551",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087552","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou AFM",NA,"1877","07","10","Southern America","Brazil",NA,NA,"Rio de Janeiro: Entre S. Pedro dos Indics et Cabo Frio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087552 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087552","NL-L1087552",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087553","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Poland C",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"E. do Rio: Cabo Frio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087553 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087553","NL-L1087553",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087554","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Scott",NA,NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087554 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087554","NL-L1087554",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1087555","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Poland C",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"E. do Rio: Cabo Frio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087555 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087555","NL-L1087555",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666058","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou AFM",NA,"1875","09","13","Southern America","Brazil",NA,NA,"Praia de Maria Angu, Rio de Janeiro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666058","NL-L1666058",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666059","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou AFM",NA,"1875","09","13","Southern America","Brazil",NA,NA,"Praia de Maria Angu, Rio de Janeiro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666059","NL-L1666059",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666060","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Spada J",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Estado do Esp. Santo-Linhaus Proximo Estrado 221.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666060","NL-L1666060",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666061","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Duarte AP; Gomes JC",NA,"1953","11","16","Southern America","Brazil",NA,NA,"Estado do Espirito Santo-Norte do Estado, Serra de Cima, Corrego da Boa Esperanca.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666061","NL-L1666061",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666063","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou AFM",NA,"1877","07","10","Southern America","Brazil",NA,NA,"Rio de Janeiro: Entre S. Pedro dos Indics et Cabo Frio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666063","NL-L1666063",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666064","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Kuhlmann JG",NA,"1932","08","22","Southern America","Brazil",NA,NA,"Estado da Guanabara-Mata da Barra da Tijuca.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666064","NL-L1666064",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666065","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Ule EHG",NA,"1897","10","16","Southern America","Brazil",NA,NA,"Rio de Janeiro: Strauch im Gebusch bei Jacarepagua.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666065","NL-L1666065",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666066","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Martinelli G",NA,"1973","10","09","Southern America","Brazil",NA,NA,"Estado da Guanabara. Restinga da Barra da Tijuca, estrada do autodromo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666066","NL-L1666066",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666067","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Araújo DSD de",NA,"1972","12","08","Southern America","Brazil",NA,NA,"Estado da Guanabara, Restinga de Jacoupagua, Pedra de Itauna, lado sudoeste.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666067","NL-L1666067",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666068","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Mattos A de; Rizzini CT",NA,"1974","12","16","Southern America","Brazil",NA,NA,"Guanabara; Barra da Tijuca.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666068 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666068","NL-L1666068",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666069","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Poland C",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"E. do Rio: Cabo Frio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666069","NL-L1666069",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666070","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Ule EHG",NA,"1899","10","01","Southern America","Brazil",NA,NA,"Rio de Janeiro: Strauch auf der Insel Cabo Frio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666070","NL-L1666070",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666136","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Mori SA",NA,"1979","06","02","Southern America","Brazil",NA,NA,"Regiao Cacaueira da Bahia. Municipio de Una. Estrada que liga Sao jose com Una, a 17 km de BR 101. Cerca de 45 km ao S de Itabuna. Mata Higrofila.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666136 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666136","NL-L1666136",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666137","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Belém RP",NA,"1968","07","08","Southern America","Brazil",NA,NA,"Espirito Santo: Linhares, Valle do Rio Doce.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666137","NL-L1666137",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666138","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Martinelli G; et al.",NA,"1980","02","18","Southern America","Brazil",NA,NA,"Est. Rio de Janeiro, Mun. Sta. Maria Madalena, Fazenda Mater Boni, mata do Urugao.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666138","NL-L1666138",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666139","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Mattos A de; Rizzini CT",NA,"1974","12","16","Southern America","Brazil",NA,NA,"Guanabara; Barra da Tijuca.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666139","NL-L1666139",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666140","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Mori SA; et al.",NA,"1978","03","18","Southern America","Brazil",NA,NA,"Municipio de Caravelas. Rod. BR 418 a 16 km do entrocamento com a BA 001. Camp. Folha SE - 24 ( 18-39a).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666140","NL-L1666140",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666141","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Araújo DSD de; Maciel NG",NA,"1981","09","21","Southern America","Brazil",NA,NA,"RI, Mun. de Macae, Lagoa Comprida, prox. a agua, margem direita.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666141","NL-L1666141",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666143","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Araújo DSD de; Maciel NC",NA,"1981","02","10","Southern America","Brazil",NA,NA,"RJ Mun. de Macae Restinga de Carapebus, na orla da mata alagadica.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666143","NL-L1666143",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666144","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Araújo DSD de; Maciel NC",NA,"1981","02","10","Southern America","Brazil",NA,NA,"RJ Mun. de Macae, Restinga de Carapebus, mayem esguerda da lagoa.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666144","NL-L1666144",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666145","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Araújo DSD de",NA,"1981","09","09","Southern America","Brazil",NA,NA,"RJ. Mun, da Macae, Restinga de Cabiunas, mayern direita da loagoa, restina aberta.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666145","NL-L1666145",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666146","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Araújo DSD de; Maciel NC",NA,"1981","09","22","Southern America","Brazil",NA,NA,"RJ, Mun. de Macae, Lagoa Comprida, em mata de restinga.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666146","NL-L1666146",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666147","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Kuhlmann JG",NA,"1943","11","20","Southern America","Brazil",NA,NA,"Espirito Santo: Goitacazes, Rio Doce.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666147","NL-L1666147",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666148","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Sucre Benjamin D; et al.",NA,"1969","09","23","Southern America","Brazil",NA,NA,"Estado da Guanabara, Restinga de Jacarepagua, Restinga arbustiva situada do lado Sul da pedra de Itauna.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666148 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666148","NL-L1666148",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666149","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Sucre Benjamin D",NA,"1969","10","30","Southern America","Brazil",NA,NA,"Estado da Gunabara, mata de restinga situada do lado Sul da Pedra de Itauna.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666149 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666149","NL-L1666149",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666150","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Lima AP de",NA,"1949","12","15","Southern America","Brazil",NA,NA,"Pernambuco: Recife, Mata Dois Irmaos.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666150 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666150","NL-L1666150",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666151","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Mori SA",NA,"1979","11","03","Southern America","Brazil",NA,NA,"Bahia. Municipio de Lencois. Arredores de Lencois, no caminho para As Toalhas.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666151 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666151","NL-L1666151",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666152","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Claussen P",NA,"1841","01","01","Southern America","Brazil",NA,NA,"Minas Gerais.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666152 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666152","NL-L1666152",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666153","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Blanchet JS",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Bahia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666153 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666153","NL-L1666153",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-02-08 10:28:20-03","NBC","NL-BOTANY","L.1666154","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Bahia: Ilheus.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1666154 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1666154","NL-L1666154",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
