"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","relationshipType","relatedCatalogItem","class","infraspecificEpithet","typeStatus"
"46","2020-10-14 10:00:24-03","FURB","FURB","22583","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Cadorin, TJ","2010","04","05","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1740","2010","03","16","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.7752778","-48.4925000","-27.7752778","46","46","Epífita IFFSC e8006a (Acima de 4m) - sobre forófito 14 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto seco;","FURB21566","FURB21566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-10-14 10:00:24-03","FURB","FURB","23068","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1498","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","317","317","Epífita IFFSC e8003a (Acima de 4m). Forófito 2. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB21570","FURB21570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:00:24-03","FURB","FURB","24415","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Cadorin, TJ","2010","03","30","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","1800","2010","03","30","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB21567","FURB21567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-27 09:29:49-03","FURB","FURB","3714","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Sobral, M","1990","10","22","Passold, R.R.",NA,"1990","10","22","Brasil","Santa Catarina","Blumenau","Area B - Furb.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","20","20",NA,"FURB01197","FURB01197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-27 09:29:49-03","FURB","FURB","37452","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Verdi, M","2012","10","08","Verdi, M.; Durigon, J.","6043","2011","10","08","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida.","-49.9775","-29.3797223","-49.9775000","-29.3797223","101","101",NA,"FURB21564","FURB21564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-10-14 10:00:24-03","FURB","FURB","45204","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Pastório, FF",NA,NA,NA,"Gasper, A.L. de; Bittencourt, F.","3640","2014","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","Fito IFFSC 421 //","FURB21565","FURB21565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-24 16:38:35-03","FURB","FURB","65793","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Cardoso, W.C.","2021","03","01","Schwirkowski, P.","3809","2019","12","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Entorno do CEPA Rugendas.","-49.3080556","-26.3225","-49.3080556","-26.3225000","660","660","FOD. Habitat: Ciófita, frutos imaturos, cor verde Habito: Epífita","FURB65793","FURB65793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-16 17:51:31-03","UCS","HUCS","39240","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm - Dyck ex Pfeiff.) Salm - Dick","Verdi, M.;","2012","10","08","Verdi, M.","6043","2011","10","08","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Floresta Ombrófila Densa - epífita",NA,NA,"Angiospermae","Caryophyllales","12766",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-04-27 16:09:11-03","UFES","VIES","41614","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Cardoso, W.C.","2015","08","07","Cardoso, W.C.; Dal col, A.C.S.; Pope, A.B.; Majevsky, A.J.","336","2015","08","07","Brasil","Espírito Santo","Domingos Martins","Estrada principal, próximo a capela.","-40.659444","-20.374444","40º39'34''W","20º22'28''S","830","830",NA,"VIES041614","VIES041614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-10 15:39:34-03","UFES","VIES","48680","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Cardoso, W.C.","2019","06","08","Cardoso, W.C.; Soares, P.","467","2019","06","08","Brasil","Espírito Santo","João Neiva","Distrito de Demétrio Ribeiro.","-40.419167","-19.735556","40º25'9''W","19º44'8''S","181","181",NA,"VIES048680","VIES048680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-23 17:06:12-03","UFES","VIES","48936","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa septentrionalis","N.P.Taylor & Barthlott","Cardoso, W. C.","2018","10","11","Lieven, L.J.; Silva, H.L. da.","44","2018","06","11","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Mata da Chave Inglesa.","-40.590833","-19.969444","40º35'27''W","19º58'10''S",NA,NA,NA,"VIES048936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA
"57","2020-12-21 16:19:48-03","MBM","MBM","31195","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck","Scheinvar, L.","1982",NA,NA,"Hatschbach, G.","32628","1973","10","03","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Epífita, pendente, flor alva, mata pluvial encosta de morro","MBM031195","MBM031195",NA,NA,"32006",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:19:48-03","MBM","MBM","139913","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck","Taylor, N.P.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","7969","1968","11","20","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM139913","MBM139913",NA,NA,"27000",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:19:48-03","MBM","MBM","139910","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck","Bravo, H.",NA,NA,NA,"Klein, R.M.; et al.; et al.","8347","1969","10","14","Brazil","Santa Catarina","Florianópolis","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM139910","MBM139910",NA,NA,"27000",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"60","2019-08-15 09:03:25-03","UESC","UESC","14055","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa subsp. septetrionalis","(Salm-Dyck ex Pfeiff.) Salm-Dyck","E.A.Rocha","2007","11",NA,"E.A. Rocha","1649","2007","11","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Epífita, cerda de 70-90 cm de comprimento.; Material vegetativo. Planta ornamental. Rara no local. Anatomia 3.","UESC0014055",NA,"Angiospermae","Florideophycidae","53584",NA,"auto",NA,NA,NA,NA,"Dicotyledoneae","subsp. septetrionalis",NA
"61","2020-12-11 11:34:16-03","UFMG","BHCB","78135","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Carvalho, FA","5154","2003","02","22","Brasil","Minas Gerais","Almenara","Fazenda Limoeiro","-40.835056","-16.01935","-40.835056","-16.01935",NA,NA,"Capoeira caducifolia no alto de morro. Erva epífita, frutos imaturos verdes. Coordenadas originais: ca. 16°01'982S; 40°50'062W",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:34:16-03","UFMG","BHCB","21042","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,"Lombardi, JA","s.n.","1992","06","05","Brasil","São Paulo",NA,"Parque Estadual Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:34:16-03","UFMG","BHCB","21042","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,"Lombardi, JA","s.n.","1992","06","05","Brasil","São Paulo",NA,"Parque Estadual Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:34:16-03","UFMG","BHCB","48211","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:34:16-03","UFMG","BHCB","86485","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5761","2004","03","02","Brasil","Minas Gerais","Bandeira","Mata do Boi Rajado, ca. de 14 km da sede de Bandeira; na divisa com a Bahia;","-40.5245","-15.825167","-40.5245","-15.825167","490","490","Interior e margem de mata, e margem de estrada. Erva epífita, frutos imaturos verdes. Coordenadas originais: 15º49'30,6S; 40º31'28,2W",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"66","2021-02-11 17:18:26-03","UFPR","UPCB","73022","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Soller, A.","2011","01","30","Soller, A.","78","2011","01",NA,"Brasil","Paraná","Cerro Azul","P.E. das Lauráceas, estrada para Serraria","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Planta jovem, epífita..",NA,NA,NA,NA,"32006",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"67","2021-02-11 17:18:26-03","UFPR","UPCB","73074","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Soller, A.","2011","10","06","Soller, A.","155","2011","09","23","Brasil","São Paulo","Apiaí","P.E. Turístico Alto Ribeira (PETAR)","-48.8400001525879","-24.5",NA,NA,NA,NA,"Estrada p/ Santana, floreceu em 6/10/11, flores róseas, planta com 4-5 m comprimento..",NA,NA,NA,NA,"37738",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-02-11 17:18:26-03","UFPR","UPCB","73036","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Soller, A.","2011","02","10","Soller, A.","94","2011","02","08","Brasil","Paraná","Campina Grande do Sul","Rio Capivari, Margem","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55154",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","27181",NA,"Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck","W.C. Cardoso/2016",NA,NA,NA,"V. Demuner; M.A.B. Lopes, T. Cruz, Elias Bausen","2545","2006","06","30","Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (lado esquerdo da casa), Prop.: Israel Elias Ramos","-40.448333","-20.103333","40W26'54","20S6'12","200","200","Rupícola flores brancas. Interior de mata.","MBML027181","MBML027181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-04 11:06:37-03","UFRB","HURB","759","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck","L.Y.S.Aona","2008","11",NA,"Pastore, J.A.; Arzolla, F.A.R.D.P.; Santos, J.R.","1338","2005","07","20","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira; Pinheirinho, interior da mata","-46.5800018310547","-23.3099994659424",NA,NA,"742","742","UTM 7.413.589 N e 344.207 E.","HURB000000759","HURB000000759 HURB000000759_1","Anthophyta",NA,"15840",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-15 15:29:46-03","UNESP-RC","HRCB","51710","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Lombardi, J.A.","2009","12",NA,"Santos, L.B.","458","2009","11","16","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375","46º30'40W","22º50'15S","750","750","epífita carnosa, caule com três costelas, torcidas entre si, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-15 15:29:46-03","UNESP-RC","HRCB","14231","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,"Taylor, N. P.","1647","1991","06","13","Brasil","São Paulo","Ilha Bela","Ilha de São Sebastião",NA,NA,NA,NA,NA,NA,"ramos verde-escuros, amarelados a avermelhados ao sol, dicotômicos, irregulares, 25-40 cm compr., c 1-1,5 cm diam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-15 15:29:46-03","UNESP-RC","HRCB","48454","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck",NA,NA,NA,NA,"Lombardi","6904","2007","09","18","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","850","850","borda da trilha, base de afloramento rochoso e ao longo de córregos. Sobre rocha, pendente, flore velhas, frutos imaturos verdes",NA,NA,NA,NA,"17840",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-06-17 15:24:58-03","UNESP-RC","HRCB","14524","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa subsp. paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","L.Y.S Sona",NA,NA,NA,"Romero, R.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,"subsp. paradoxa",NA
"75","2021-01-26 13:53:04-03","IMA","MAC","45850","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","E.C.O.Chagas","2010","01","29","Chagas-Mota","7354","2010","01","29","Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.388225","-9.447947","-36.388225","-9.447947",NA,NA,"Epífita. Estéril.; Mata Atlântica.","MAC0045850","MAC0045850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-25 10:11:44-03","CVRD","CVRD","4977","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","D. Zappi","2013","01","15","Folli, D.A.","2340","1994","06","27","BRASIL","ES","Linhares","Erva epífita.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cacto branco","CVRD004977","CVRD004977","Magnoliophyta","Caryophyllales","48094",NA,"auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA
"77","2020-09-12 05:00:02-03","US","US","2830815","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA
"78","2020-09-12 05:00:02-03","US","US","2141621","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"R. Reitz","3115","1949","10","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"50","50",NA,"US00180736","US00180736_01",NA,"Caryophyllales",NA,"1",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA
"79","2020-09-12 05:00:02-03","US","US","762787","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"J. N. Rose","20848","1915","8","14","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US00180703","US00180703_01",NA,"Caryophyllales","53584","1","auto","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA
"80","2020-09-12 05:00:02-03","US","US","2580375","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"A. Gevieski","32","1953","11","20","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"200",NA,NA,"US00180700","US00180700_01",NA,"Caryophyllales","18533","1","auto","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA
"81","2020-09-12 05:00:02-03","US","US","2580363","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"R. Reitz & D. Klein","7341","1958","10","18","Brazil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,"350",NA,NA,"US00180699","US00180699_01",NA,"Caryophyllales","15163","1","auto","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA
"82","2020-09-12 05:00:02-03","US","US","2580368","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","8919","1959","7","11","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"10","10",NA,"US00180701","US00180701_01",NA,"Caryophyllales",NA,"1",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA
"83","2020-09-12 05:00:02-03","US","US","2580375","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"A. Gevieski","32","1953","11","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"200","200",NA,"US00180700","US00180700_01",NA,"Caryophyllales",NA,"1",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA
"84","2020-09-12 05:00:02-03","US","US","2580363","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","7341","1958","10","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"350","350",NA,"US00180699","US00180699_01",NA,"Caryophyllales",NA,"1",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA
"85","2020-09-12 05:00:02-03","US","US","3054087","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"J. N. Rose","20856","1915","8","15","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA
"86","2020-09-12 05:00:02-03","US","US","762787","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"Collector unknown","Rose 20848",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00180703","US00180703_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA
"87","2020-09-12 05:00:02-03","US","US","2580368","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck) Pfeiff.",NA,NA,NA,NA,"R. Reitz & D. Klein","8919","1959","7","11","Brazil","Santa Catarina","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"10",NA,NA,"US00180701","US00180701_01",NA,"Caryophyllales","16515","1","auto","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA
"88","2019-11-13 11:17:24-03","USP","SPF","178429","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Calvente, AM","2006",NA,NA,"Calvente, AM","252","2006","10","08","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.540917","-19.062972","-43.540917","-19.062972","662","662",NA,"SPF00178429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-13 11:17:24-03","USP","SPF","191360","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Calvente, AM","2008",NA,NA,"Calvente, AM","372","2007","12","01","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, núcleo ilhabela.","-45.366694","-23.843472","-45.366694","-23.843472","225","225",NA,"SPF00191360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 11:17:24-03","USP","SPF","194539","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Calvente, AM","2006",NA,NA,"Calvente, AM","204","2006","04","14","Brasil","Rio de Janeiro","Mangaratiba","Reserva Rio das Pedras.","-44.111639","-22.997528","-44.111639","-22.997528","30","650",NA,"SPF00194539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-13 11:17:24-03","USP","SPF","194542","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Calvente, AM","2006",NA,NA,"Calvente, AM","235","2006","05","30","Brasil","São Paulo","São Vicente",NA,"-46.49525","-23.93425","-46.49525","-23.93425","224","224",NA,"SPF00194542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-13 11:17:24-03","USP","SPF","194543","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Calvente, AM","2005",NA,NA,"Calvente, AM","145","2005","11","21","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.519889","-22.4115","-42.519889","-22.4115","1011","1011",NA,"SPF00194543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-13 11:17:24-03","USP","SPF","199021","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Calvente, AM","2010","06",NA,"Demuner, V","2545","2006","06","30","Brasil","Espírito Santo","Santa Leopoldina",NA,"-40.448333","-20.103167","-40.448333","-20.103167","200","500",NA,"SPF00199021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-13 11:17:24-03","USP","SPF","198976","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Calvente, AM","2010","06",NA,"Folli, DA","2340","1994","06","27","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"SPF00198976",NA,NA,NA,"48094",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-13 11:17:24-03","USP","SPF","182665","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Peron, M",NA,NA,NA,"Peron, M","998","1992","11","30","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Coord. 22°30' S, 42°15'W / 22°33'S, 42°19'W.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"SPF00182665",NA,NA,NA,"29995",NA,"auto",NA,NA,NA,NA,NA,NA,NA
