"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","infraspecificEpithet","fieldNumber","individualCount","sex"
"42","2020-02-08 08:55:13-03","NBC","NL-BOTANY","U.1398762","PreservedSpecimen","Plantae",NA,"Caryophyllales","Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Petersen TM",NA,"1951","07","Southern America","Argentina",NA,"Estancia 'Santa Teresa', Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1398762 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1398762","NL-U1398762","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"43","2020-02-08 08:55:13-03","NBC","NL-BOTANY","U.1398763","PreservedSpecimen","Plantae",NA,"Caryophyllales","Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Rosengurtt B",NA,"1945","03","Southern America","Uruguay",NA,"En arena, Ao. Yanguarí, Picada del Cuello, Depto. Tacuarembo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1398763 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1398763","NL-U1398763","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"44","2020-02-08 08:55:13-03","NBC","NL-BOTANY","WAG.1103331","PreservedSpecimen","Plantae",NA,"Caryophyllales","Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Pedersen TM",NA,"1984","04","Southern America","Argentina","Corrientes","Isla Lagrana, Dep. Capital, Prov. Corrientes.",NA,NA,NA,"Low, floodable ground, soil a sticky loam.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1103331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1103331","NL-WAG1103331","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"45","2020-02-08 08:55:13-03","NBC","NL-BOTANY","WAG.1103332","PreservedSpecimen","Plantae",NA,"Caryophyllales","Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Breteler FJ",NA,"1966","05","Southern America","Venezuela",NA,"MERIDA, state of Monagas, Guarapiche Forest Reserve, Caño Colorado.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1103332 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1103332","NL-WAG1103332","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"46","2020-02-08 08:55:13-03","NBC","NL-BOTANY","U.1398750","PreservedSpecimen","Plantae",NA,"Caryophyllales","Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Clarke HD",NA,"1997","02","Southern America","Guyana","Upper Takutu - Upper Essequibo","Guyana. U.Takutu-U.Essequibo Region. Rewa River; at confluence of Kwitaro River.","-58.751944","3.289444",NA,"Successional gradient on sand levee along river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1398750 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1398750","NL-U1398750","25",NA,NA,NA,"DeFilipps RA",NA,NA,NA,NA,"-58.751944","3.289444","Magnoliopsidae","U 0229077",NA,NA,NA,NA,NA
"47","2021-01-14 15:18:48-03","MN","R","120135","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Lutz, A.","53","1912","05",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-01-14 15:18:48-03","MN","R","124621","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Prance, G.T.","7349","1968","19",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,"Kallunki, K.",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-01-14 15:18:48-03","MN","R","125353","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Asplund, E.","19009","1956","01",NA,"Equador","Guayas",NA,NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-01-14 15:18:48-03","MN","R","125369","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Asplund, E.","15862","1955","03",NA,"Equador","El Oro",NA,NA,NA,NA,NA,NA,NA,"21","Santa Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:18:48-03","MN","R","174154","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Andrade, A.G. 538; Emmerich, M.",NA,"1960","09",NA,"Brasil","Tocantins",NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:31:45-03","MN","R","9791","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Glaziou, A.F.M.","21963","1895","07",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Plantas do Brasil Central","R000009791","R000009791_001","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-12 01:35:50-03","UFPI","TEPB","4916","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz et Par.)","A Fernandes",NA,"1983","09",NA,"Brasil","Maranhão",NA,NA,NA,NA,"Erva rasteira",NA,NA,"23","São Bernado",NA,NA,"Pestana, L.T.C",NA,NA,"2010","03",NA,NA,NA,NA,"25",NA,NA,NA,NA
"54","2020-11-19 10:24:22-03","CPAP","CPAP","20977","PreserverdSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Jesus, E. M.","133","2007","03",NA,"Brasil","MS","Fazenda Banda Alta - trilha 2","-57.597222","-19.145",NA,"Erva. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Raro. AMBIENTE: Mata ciliar. SUBSTRATO: solo argiloso. RELEVO: levemente onduloso.",NA,NA,"13","Ladário",NA,NA,NA,"139","139",NA,NA,"57°35'50'' W","19°08'42'' S",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-19 10:22:30-03","CPAP","CPAP","2770","PreserverdSpecimen","Plantae",NA,NA,"Amaranthaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Cunha, C. N. da","2009","1986","12",NA,"Brasil","MS","Fazenda Campo Dora; Sub-região da Nhecolândia; Pantanal - área 2","-56.716667","-18.916667",NA,"Erva prostrada. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Fundo De Lagoa Seca.. SUBSTRATO: arenoso com camada superficial orgânica de 10cm. RELEVO: plano.",NA,NA,"06","Corumbá",NA,NA,"T. M. Pedersen","90","90","1990","11","56°43' W","18°55' S",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-19 10:22:30-03","CPAP","CPAP","312","PreserverdSpecimen","Plantae",NA,NA,"Amaranthaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Pott, A.","1168","1981","09",NA,"Brasil","MT","Fazenda Cumbarú, Sub-região de Poconé, Pantanal","-56.133333","-16.15",NA,"Erva com folha cinza. INTERESSE: Invasora. Uliginosa. AMBIENTE: Pastagem de Trannergrass. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"22","Nossa Senhora do Livramento",NA,NA,NA,"120","120",NA,NA,"56°08' W","16°09' S",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-19 10:22:30-03","CPAP","CPAP","7785","PreserverdSpecimen","Plantae",NA,NA,"Amaranthaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Pott, A.","5635","1990","07",NA,"Brasil","MS","Fazenda Nhumirim (Embrapa); Sub-região da Nhecolândia; Pantanal - lagoa 29","-56.65","-18.983333",NA,"Erva prostrada ouascendente. FLOR: . FRUTO: . INTERESSE: Pioneira de sucessao.. FREQUÊNCIA: Abundante no ambiente. AMBIENTE: Mata ciliar de Vitex/Cecropia/Attalea, morta pela cheia. SUBSTRATO: solo arenoso com deposição orgânica. RELEVO: plano.",NA,NA,"30","Corumbá",NA,NA,NA,"90","90",NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:22:30-03","CPAP","CPAP","9720","PreserverdSpecimen","Plantae",NA,NA,"Amaranthaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Pott, A.","6260","1992","08",NA,"Brasil","MT","Lagoa Chacororé, Sub-região de Barão do Melgaço, Pantanal","-55.966667","-16.183333",NA,"Erva rosulada prostrada, cinzenta ouavermelhada. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Borda alagável drenada de lagoa. SUBSTRATO: solo areno-siltoso. RELEVO: plano deprimido.",NA,NA,"02","Barão de Melgaço",NA,NA,NA,"100","100",NA,NA,"55°58' W","16°11' S",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-19 10:22:30-03","CPAP","CPAP","7011","PreserverdSpecimen","Plantae",NA,NA,"Amaranthaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Pott, A.","5167","1989","10",NA,"Brasil","MT","Fazenda Porto Jofre; Sub-região de Poconé; Pantanal - piquete sujo, próximo ao galpão - próximo Transpantaneira X acesso retiro Santa Isabel",NA,"-17.55",NA,"Erva cinzenta. FLOR: não vista. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Corixo (curso fluvial estacional) com Ipomoea carnea. SUBSTRATO: solo argiloso. RELEVO: plano deprimido.",NA,NA,"10","Poconé",NA,NA,"T. M. Pedersen","90","90","1990","11","56°77' W","17°33' S",NA,NA,NA,NA,NA,NA,NA
"60","2019-02-15 11:45:59-02","IPA","IPA","31478","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Fotius, G.","3213","1982","12","Southern America","Brasil","Pernambuco","CPATSA, fundo de um pequenino açude seco.","-40.5008010864258","-9.39861011505127",NA,"Erva prostrada, anual. Folha cinza verde. Sépalas mais ou menos roxas, estames brancos.; Solo argiloso com fendas de retração.","IPA0031478",NA,"13","Petrolina","90462","auto","Fotius, G.",NA,NA,"1983","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-02-15 11:45:59-02","IPA","IPA","7838","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Falcão, J.I.A.; Egler, W.A.; Pereira, E.; Egler, W.A.; Pereira, E.","1081","1954","09","Southern America","Brasil","Paraíba","em fundo seco de açude.","-36.8800010681152","-7.67166996002197",NA,"Flor alvacenta.","IPA0007838",NA,"14","Sumé","25000","auto","Egler, W.A.; Pereira, E.; Falcão, J.I.A.",NA,NA,"1954","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-02-15 11:45:59-02","IPA","IPA","49280","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Lima, V.C.","468","1986","11","Southern America","Brasil","Pernambuco","num açude seco (barreiro), estrada Posto de Exu-Araripina, próximo da cidade.","-40.4982986450195","-7.57610988616943",NA,"Erva decumbente, cinza esverdeada com tonalidade avermelhada.; Caatinga. Solo semi-encharcado.","IPA0049280",NA,"05","Araripina","41571","auto","Rita Pereira",NA,NA,"1987","01",NA,NA,NA,NA,"29",NA,NA,NA,NA
"63","2019-02-15 11:45:59-02","IPA","IPA","11913","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Andrade-Lima","58-3247","1958","09","Southern America","Brasil","Pernambuco","barragem do Açude Abóboras.","-39.5783004760742","-8.09055995941162",NA,"Erva prostrada, abundante.","IPA0011913",NA,"01","Parnamirim","69919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:45:59-02","IPA","IPA","7470","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Andrade-Lima","54-1945","1954","11","Southern America","Brasil","Pernambuco","barreiras; margem do Rio São Francisco.","-38.2193984985352","-8.97916984558105",NA,"Erva prostrada; flores alvas.","IPA0007470",NA,"21","Petrolândia","37924","auto","Andrade-Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-02-15 11:45:59-02","IPA","IPA","20920","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Andrade-Lima","70-5689","1970","02","Southern America","Brasil","Pernambuco","Cidade Universitária","-34.8810997009277","-8.05389022827148",NA,"Solo de lagoa temporária.","IPA0020920",NA,"01","Recife","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:45:59-02","IPA","IPA","39224","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Gardner","1140",NA,NA,"Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,"IPA0039224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-02-15 11:45:59-02","IPA","IPA","21385","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Academia Brasileira de Ciências","1054","1971","11","Southern America","Brasil","Paraíba","11 km de Queimadas, na estrada para Boqueirão. Borda de valetão, argiloso.",NA,NA,NA,"Prostrada.","IPA0021385",NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:45:59-02","IPA","IPA","29060","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Emperaire, L.","457","1979",NA,"Southern America","Brasil","Piauí","Serra da Capivara",NA,NA,NA,NA,"IPA0029060",NA,NA,NA,NA,NA,"Andrade-Lima; Ataíde, M.",NA,NA,"1980","07",NA,NA,NA,NA,"23",NA,NA,NA,NA
"69","2019-02-15 11:45:59-02","IPA","IPA","7400","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Andrade-Lima","54-1879","1954","07","Southern America","Brasil","Piauí","campos inundáveis nas proximidades do Parnaíba.",NA,NA,NA,"Erva prostrada. Flores alvas.","IPA0007400",NA,"15",NA,NA,NA,"Andrade-Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-02-15 11:45:59-02","IPA","IPA","89449","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Machado-Filho, H.O.","227","2013","12","Southern America","Brasil","Paraíba","margem do Açude Capoeira.","-37.28","-7.024444",NA,"Erva.; Vegetação ciliar.","IPA0089449",NA,"28","Santa Teresinha",NA,NA,"Cano, O.","1197","1197","2014","09","-37.28","-7.024444",NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:45:59-02","IPA","IPA","88631","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Bonilla, O.H.","3","1998","07","Southern America","Brasil","Pernambuco","Fazenda Saco, Estação do IPA.","-38.2983016967773","-7.99194002151489",NA,"Rasteira.; Caatinga. Solo salino úmido.","IPA0088631",NA,"30","Serra Talhada","55090","auto","Cano, O.",NA,NA,"2013","11",NA,NA,NA,NA,"22",NA,NA,NA,NA
"72","2019-02-15 11:45:59-02","IPA","IPA","30699","S","Plantae","Plantae",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Zoé Brito","s.n.","1980","12","Southern America","Brasil","Rio Grande do Norte",NA,"-37.2005996704102","-6.71832990646362",NA,NA,"IPA0030699",NA,"25","São João do Sabugi","18083","auto","Harley, R.M.",NA,NA,"2002","04",NA,NA,NA,NA,"30",NA,NA,NA,NA
"73","2019-08-27 13:28:21-03","IAP","PACA-AGP","41116","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Rambo, B.",NA,"1949","04",NA,"Brasil","RS","lha da Pintada","-51.2299995422363","-30.0331001281738",NA,"Habitat: In subpaludosis graminosis Fenofase: flor e fruto","PACA041116",NA,"20","Porto Alegre","29946","auto","Emrich-Rambo",NA,NA,"1954","04",NA,NA,"Magnoliatae",NA,"30",NA,NA,NA,NA
"74","2019-08-27 13:28:21-03","IAP","PACA-AGP","1306","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Rambo, B.",NA,"1954","04",NA,"Brasil","RS",NA,"-51.1472015380859","-29.7602996826172",NA,"Habitat: In incultis arenosis Fenofase: flor e fruto","PACA001306",NA,"30","São Leopoldo","10287","auto","Emrich-Rambo",NA,NA,"1992","11",NA,NA,"Magnoliatae",NA,"10",NA,NA,NA,NA
"75","2019-12-04 11:51:27-03","IAP","PACA-AGP","30221","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","B. Rosengurtt",NA,"1945","03",NA,"Uruguai",NA,"Taquarembó",NA,NA,NA,"Habitat: in arenosis subhumidis Fenofase: flor e fruto","PACA030221",NA,"12",NA,NA,NA,"B. Rosengurtt",NA,NA,"1954","04",NA,NA,"Magnoliatae",NA,"30",NA,NA,NA,NA
"76","2019-08-27 13:28:21-03","IAP","PACA-AGP","41087","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Rambo, B.",NA,"1949","04",NA,"Brasil","RS","ad fl Gravataí","-51.2299995422363","-30.0331001281738",NA,"Bestimmung sicher 30.04.1954; fl. fr.; sem material Habitat: in humidis graminosis","PACA041087",NA,"18","Porto Alegre","29946","auto","Emrich-Rambo",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:28:21-03","IAP","PACA-AGP","2129","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Rambo, B.",NA,"1932","11",NA,"Brasil","RS","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In agro subhumido Fenofase: flor e fruto","PACA002129",NA,"14","Porto Alegre","29946","auto","Emrich-Rambo",NA,NA,"1954","04",NA,NA,"Magnoliatae",NA,"30",NA,NA,NA,NA
"78","2019-08-27 13:28:21-03","IAP","PACA-AGP","7636","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","F. Theissen SJ","558","1907",NA,NA,"Brasil","RS",NA,"-51.1472015380859","-29.7602996826172",NA,"Habitat: In arenosis subhumidis Fenofase: estéril","PACA007636",NA,NA,"São Leopoldo","10287","auto","Emrich-Rambo",NA,NA,"1954","04",NA,NA,"Magnoliatae",NA,"30",NA,NA,NA,NA
"79","2019-08-27 13:28:21-03","IAP","PACA-AGP","7631","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","F. Theissen SJ","621","1907",NA,NA,"Brasil","RS",NA,"-51.1472015380859","-29.7602996826172",NA,"Habitat: In arenosis subhumidis Fenofase: flor e fruto","PACA007631",NA,NA,"São Leopoldo","10287","auto","Emrich-Rambo",NA,NA,"1954","04",NA,NA,"Magnoliatae",NA,"30",NA,NA,NA,NA
"80","2021-04-07 11:46:17-03","UFMS","CGMS","31208","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","F. Bao; C.S. Robles; M. Rocha; R.H. Silva","50","2010","11",NA,"Brasil","Mato Grosso do Sul","Região da Reserva Penha.","-57.45","-18.0280556",NA,"Flor verde-acinzentada.Presença de ninhos e filhotes de Taiamã, e pegadas de onça. Habitat: Prainha. Solo arenoso. Habito: Erva.","CGMS1060634",NA,"26","Corumbá",NA,NA,"V.J. Pott","97","97","2010","11","-57,45","-18,0280556",NA,NA,"26",NA,NA,NA,NA
"81","2021-04-07 11:46:17-03","UFMS","CGMS","31298","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","T.H.D. Leandro; W.S. Arruda; S. Zacharias","101","2010","11",NA,"Brasil","Mato Grosso do Sul","Banco de areia às margens do Rio Paraguai.","-57.4666667","-18.0766667",NA,NA,"CGMS1060729",NA,"24","Corumbá",NA,NA,"A. Pott",NA,NA,"2010","11","-57,4666667","-18,0766667",NA,NA,"24",NA,NA,NA,NA
"82","2021-04-07 11:46:17-03","UFMS","CGMS","73851","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","M. do S.M. de Deus; F.A.L. Batista; N.J. da Silva; J.B. da Silva","546","2014","03",NA,"Brasil","Piauí","Rio Guaribas (prainha).","-41.45","-7.0819445",NA,"Flor branca. Filotaxia alterna. Doação do Herbário de PICOS - PIAUÍ. Habitat: Aquático. Habito: Herbácea emersa fixa.","CGMS1106658",NA,"26","Picos",NA,NA,"V.J. Pott; A. Pott",NA,NA,"2015","04","-41,45","-7,0819445",NA,NA,"12",NA,NA,NA,NA
"83","2021-04-07 11:46:17-03","UFMS","CGMS","22876","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","V.J. Pott; A. Pott; L.C.P. Lima","10395","2008","09",NA,"Brasil","Mato Grosso","Corixo próximo ao Rio Paraguai, cerca de 2 km do Porto.","-57.6883333","-16.0525",NA,"Flor esverdeada. Habitat: Borda antropizada de corixo quase seco. Solo argiloso. Relevo plano. Mancha ocasional. Habito: Erva aquática anfíbia. 0,40 - 0,60 m de altura.","CGMS1052295",NA,"18","Cáceres",NA,NA,"A. Pott","124","124",NA,NA,"-57,6883333","-16,0525",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-27 13:50:39-03","UFS","ASE","1253","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Andrade-Lima, D de; Carvalho, FA de; Araújo, PF","ASE1253","1971","11","Southern America","Brasil","Paraíba","11km de queimadas, na estr.para Boqueirão.","-34.863056","-7.115",NA,"Prostrada.; Prostrada.; Borda de valetão argiloso.","ASE0013395","ASE0013395","27","Queimadas",NA,NA,NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA
"85","2020-07-03 20:52:07-03","UFCG","CSTR","3579","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Lucena, D.S.; Souza, P.F.","199","2011","11",NA,"Brasil","Paraíba","Caatinga-arbustiva- arbórea-densa","-37.412667","-7.008222",NA,"Erva prostada, com ramos marrons e folhas membranáceas também marrons na extremidade e anteras de co; Coletada as margesn do açude mundé.",NA,NA,"28","Santa Terezinha",NA,NA,"Lucena, D.S.","284","284","2011","11","-37.412667","-7.008222",NA,NA,"28",NA,NA,NA,NA
"86","2020-07-03 20:52:07-03","UFCG","CSTR","6402","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Torres, C.","338","2012","06",NA,"Brasil","Paraíba","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,"erva rasteira, verde a amarelada, flor rosa claro ou verde da cor da folha.; Assentamento Campo Comprido.",NA,NA,"01","Patos","26419","auto","Torres, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-07-03 20:52:07-03","UFCG","CSTR","6401","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Torres, C.","175","2012","02",NA,"Brasil","Paraíba","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,"erva rasteira, verde a amarelada, flor rosa claro ou da cor da folha.; Entrada da EMBRAPA.",NA,NA,"13","Patos","26419","auto","Torres, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-07-03 20:52:07-03","UFCG","CSTR","4665","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Lucena, D.S.","398",NA,NA,NA,"Brasil","Paraíba","Espinho Branco","-37.2799987792969","-7.02443981170654",NA,"Erva decumbente de folhas membranáceas e flores creme, gineceu amarelado e anteras brancas",NA,NA,NA,"Patos","26419","auto","Lucena, D.S.",NA,NA,"2013","06",NA,NA,NA,NA,"27",NA,NA,NA,NA
"89","2021-03-01 16:35:44-03","UNICAMP","UEC","30407","S","Plantae","Magnoliopsida",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Schinini, A","15299","1978","07",NA,"Argentina","Corrientes","Corrientes, Rio Paraná, Isla Fernandez",NA,NA,NA,"Crece en la playa arenosa, postrada",NA,NA,"15","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
