"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"51","2019-01-17 11:24:35-02","PUCRS","MPUC","14787","S","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don",NA,NA,"1977","11","28","South America","Brasil","RS","Fazenda Barba Negra",NA,NA,NA,NA,"N.I. Matzenbacher","Barra do Ribeiro","-51.3020278","-30.2827778",NA,NA,NA,NA,"Magnoliopsida","1977","01","01",NA,NA,"-51.3020278000","-30.2827778000","2",NA
"52","2019-01-17 11:24:35-02","PUCRS","MPUC","20738","S","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don",NA,NA,"1995","10","22","South America","Brasil","RS","Parque Estadual do Espinilho",NA,NA,NA,NA,"C.A. Mondin","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"Magnoliopsida","1997","01","01","42332","auto",NA,NA,"1",NA
"53","2019-01-17 11:24:35-02","PUCRS","MPUC","20324","S","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don",NA,NA,"1996","10","16","South America","Brasil","RS","Parque Estadual do Espinilho",NA,NA,NA,NA,"C.A. Mondin","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"Magnoliopsida","1997","01","01","42332","auto",NA,NA,"1",NA
"54","2019-01-17 11:24:35-02","PUCRS","MPUC","20325","S","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don",NA,NA,"1996","10","16","South America","Brasil","RS","Parque Estadual do Espinilho",NA,NA,NA,NA,"C.A. Mondin","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"Magnoliopsida","1997","01","01","42332","auto",NA,NA,"1",NA
"55","2019-01-17 11:24:35-02","PUCRS","MPUC","20739","S","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don",NA,NA,"1995","10","06","South America","Brasil","RS","Parque Estadual do Espinilho",NA,NA,NA,NA,"C.A. Mondin","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"Magnoliopsida","1997","01","01","42332","auto",NA,NA,"1",NA
"56","2019-04-04 10:57:34-03","PUCRS","MPUC","19344","S","Plantae",NA,"Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","C.S.A. Martins",NA,"2002","05","08","South America","Brasil","RS",".",NA,NA,NA,NA,"I.E. Hedlund","Triunfo","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"Magnoliopsida","2019","03","25","41194","auto",NA,NA,"1",NA
"57","2019-11-08 08:50:01-03","FURB","FURB","36966","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Funez, L.A.","46","2011","11","23",NA,"Brasil","Santa Catarina","Rua Pastor Osvaldo Hesse.",NA,NA,"FURB17856","FURB17856","Funez, L.A.","Blumenau","-49.06","-26.9325","13","13",NA,NA,NA,"2016","09",NA,NA,NA,"-49.0600000","-26.9325000",NA,NA
"58","2020-10-14 09:59:19-03","FURB","FURB","39245","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Funez, L.A.","1056","2012","10","12",NA,"Brasil","Santa Catarina","Rua Fritz Loreinz, Bairro Quintino.",NA,NA,"FURB18267","FURB18267","Funez, L.A.","Timbó","-49.265","-26.8358333","70","70",NA,NA,NA,"2012","10","12",NA,NA,"-49.2650000","-26.8358333",NA,NA
"59","2020-10-14 09:59:19-03","FURB","FURB","42866","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Funez, L.A.","2376","2013","11","15",NA,"Brasil","Santa Catarina","Bairro Gravatá.",NA,NA,"FURB18266","FURB18266","Funez, L.A.","Navegantes","-48.6422222","-26.8319445","7","7",NA,NA,NA,"2013","11","15",NA,NA,"-48.6422222","-26.8319445",NA,NA
"60","2020-10-14 09:59:19-03","FURB","FURB","50631","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Funez, L.A.","5105","2015","11","03",NA,"Brasil","Santa Catarina","Próximo à ponte na BR-470.",NA,NA,"FURB50631","FURB50631","Funez, L.A.","Ilhota","-48.8377777","-26.8808334","7","7",NA,NA,NA,"2016",NA,NA,NA,NA,"-48.8377777","-26.8808334",NA,NA
"61","2020-10-14 09:59:19-03","FURB","FURB","51472","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Funez, L.A.","5525","2016","08","24",NA,"Brasil","Santa Catarina","Vila Nova.",NA,"Flores brancas Habitat: borda da estrada Habito: Erva terrícola","FURB51472","FURB51472","Funez, L.A.","Blumenau","-49.09","-26.8936111","59","59",NA,NA,NA,"2016","10","03",NA,NA,"-49.0900000","-26.8936111",NA,NA
"62","2021-03-16 17:51:02-03","UCS","HUCS","287","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don.","Dal Pont, V.","s.n.","1984","09","30",NA,"Brasil","Rio Grande do Sul","Galópolis, 4ª Légua",NA,NA,NA,NA,"Christ, A.L.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"2017","03","23","49662","auto",NA,NA,NA,NA
"63","2021-03-16 17:51:02-03","UCS","HUCS","36829","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don.","Pasini, E.","621","2010","12","15",NA,"Brasil","Rio Grande do Sul","Lagoa do Peixe",NA,"Em campo úmido, ambiente lacustre",NA,NA,"Pasini, E.","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,NA,"2010",NA,NA,"26882","auto",NA,NA,NA,NA
"64","2021-03-16 17:51:02-03","UCS","HUCS","24277","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don.","Wasum, R.A.","2181","2004","10","11",NA,"Brasil","Rio Grande do Sul","Lagoa do Violão",NA,"No campo - orla da lagoa",NA,NA,"Robinson, H.","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"2004","12",NA,"20837","auto",NA,NA,NA,NA
"65","2021-03-16 17:51:02-03","UCS","HUCS","11257","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don.","Butzke, A.","s.n.","1995","11","16",NA,"Brasil","Rio Grande do Sul","Quatro Irmãos",NA,"HERBARA - 7923; No campo limpo",NA,NA,NA,"Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA
"66","2019-08-16 08:38:36-03","UTFPR","HCF","6148","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don.","A.R. Silva","574","2007","10","12",NA,"Brasil","MG","Poço Fundo",NA,"erva ripária, rupícola. Flores alvas.",NA,NA,"J. Cordeiro","Carmo do Rio Claro","-45.980528","-20.911333","803","803",NA,NA,NA,"2008",NA,NA,NA,NA,"45°58'49,9 W","20°54'40,8 S",NA,NA
"67","2021-02-11 16:52:58-03","UFSM","SMDB","6067","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Záchia, R.A","024850","1996","11","15",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"SMDB006067",NA,"Záchia, R.A","Nova Santa Rita","-51.2738990783691","-29.8567008972168",NA,NA,NA,NA,NA,"2018","10","02","12374","auto",NA,NA,NA,NA
"68","2021-02-11 16:52:58-03","UFSM","SMDB","10701","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Záchia, R.A","5821","2004","11","29",NA,"Brasil","Rio Grande do Sul",NA,NA,"Em chácara, no campo, perto de um pomar de cítricos, com flores e aquênios","SMDB010701",NA,NA,"Nova Santa Rita","-51.2738990783691","-29.8567008972168",NA,NA,NA,NA,NA,NA,NA,NA,"12374","auto",NA,NA,NA,NA
"69","2019-11-25 12:11:37-03","UFSM","SMDB","5131","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Ethur, L Z","s.n.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Campus da UFSM",NA,"Plantas ruderais","SMDB005131",NA,"Ethur, L Z","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"70","2019-11-25 12:11:37-03","UFSM","SMDB","420","S","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Rau, G","s.n.","1941","10","08",NA,"Brasil","Rio Grande do Sul","Linha da Serra",NA,NA,"SMDB000420",NA,"Rau, G; Rambo, B","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"71","2020-12-21 16:16:52-03","MBM","MBM","17191","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Hatschbach, G.; Guimarães, O.; Guimarães, O.","25401","1970","11","17","Southern America","Brazil","Paraná",NA,NA,"Capítulos lilases.; Do brejo.","MBM017191","MBM017191","Zardini, E.M.","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,"1978",NA,NA,"37171","auto",NA,NA,NA,NA
"72","2020-12-21 16:16:52-03","MBM","MBM","299949","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Silva, J.M.","4197","2004","11","02","Southern America","Brazil","Paraná","Rio Pequeno",NA,"Flor lilás.; Brejo.","MBM299949","MBM299949","Teles, A.M.","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"2009","08",NA,"45291","auto",NA,NA,NA,NA
"73","2020-12-21 16:16:52-03","MBM","MBM","289884","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Ribas, O.S.; Straube, F.C.; Urben-Filho, A.; Straube, F.C.; Urben-Filho, A.","5515","2003","10","15","Southern America","Brazil","Paraná","Fazenda Barbacena.",NA,"Erva, capítulo alvo.; Orla da mata. Floresta Estacional semidecídua.","MBM289884","MBM289884","Ribas, O.S.","São Pedro do Ivaí","-51.8563995361328","-23.8652992248535",NA,NA,NA,NA,NA,"2003",NA,NA,"16604","auto",NA,NA,NA,NA
"74","2020-12-21 16:16:52-03","MBM","MBM","66620","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Hatschbach, G.","27586","1971","10","25","Southern America","Brazil","Paraná","Saltinho.",NA,"Lígulas lilases.; Brejo.","MBM066620","MBM066620","Hatschbach, G.","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"1980",NA,NA,"25228","auto",NA,NA,NA,NA
"75","2020-12-21 16:16:52-03","MBM","MBM","301982","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Wasum, R.","24277","2004","10","11","Southern America","Brazil","Rio Grande do Sul","Lagoa do Violão",NA,"No campo, orla da lagoa.","MBM301982","MBM301982","Robinson, H.","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"2004","12",NA,"20837","auto",NA,NA,NA,NA
"76","2020-12-21 16:16:52-03","MBM","MBM","20026","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Hatschbach, G.; Koczicki, C.; Koczicki, C.","27528","1971","10","16","Southern America","Brazil","Santa Catarina",NA,NA,"Capítulos alvos.; Margem arenosa de lagoa.","MBM020026","MBM020026","Cabrera, A.","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"1974",NA,NA,"21199","auto",NA,NA,NA,NA
"77","2020-12-21 16:16:52-03","MBM","MBM","61538","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Landrum, L.R.","2661","1977","11","22","Southern America","Brazil","Santa Catarina",NA,NA,"Flowers white.; In swampy area. Remnant of Araucaria dominated forest in campo.","MBM061538","MBM061538","Ribas, O.S.","Lajes","-50.5","-27.833333","1000","1000",NA,NA,NA,"2004","02",NA,NA,NA,"-50.5","-27.833333",NA,NA
"78","2020-12-21 16:16:52-03","MBM","MBM","333959","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Berger, J.Z.","812","2007","07","25","Southern America","Brazil","Santa Catarina","Estaleiro.",NA,"Erva, corola branca-esverdeada.; Beira de estrada.","MBM333959","MBM333959","Cordeiro, J.","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"2007","08",NA,"23627","auto",NA,NA,NA,NA
"79","2020-12-21 16:16:52-03","MBM","MBM","347982","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Vaz, J.; Cordeiro, J.; Poliquesi, C.B.; Vaz, J.","7254","2008","11","16","Southern America","Brazil","Santa Catarina",NA,NA,"Erva ereta, 80 cm, capítulo rosado.; Brejo.","MBM347982","MBM347982","Hattori, E.K.O.","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"2011","02",NA,"48290","auto",NA,NA,NA,NA
"80","2020-12-21 16:16:52-03","MBM","MBM","347270","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Silva, A.R.; et al.; et al.","574","2007","10","12","Southern America","Brazil","Minas Gerais","Poço Fundo",NA,"Erva ripária, rupícula. Flores alvas.","MBM347270","MBM347270","Cordeiro, J.","Carmo do Rio Claro","-46.1189002990723","-20.9719009399414","803","803",NA,NA,NA,"2008",NA,NA,"25874","auto",NA,NA,NA,NA
"81","2020-12-21 16:16:52-03","MBM","MBM","42715","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Hatschbach, G.","3526","1956","10","27","Southern America","Brazil","Paraná",NA,NA,"Flores roseas.; Do brejo.","MBM042715","MBM042715","Barroso, G.M.","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"1957",NA,NA,"46666","auto",NA,NA,NA,NA
"82","2020-12-21 16:16:52-03","MBM","MBM","368215","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Pasini, E.","621","2010","12","15","Southern America","Brazil","Rio Grande do Sul","Lagoa do Peixe",NA,"Em campo úmido, ambiente lacustre.","MBM368215","MBM368215","Pasini, E.","Tavares","-51.0936012268066","-31.2872009277344","10","10",NA,NA,NA,"2010",NA,NA,"26882","auto",NA,NA,NA,NA
"83","2020-12-21 16:16:52-03","MBM","MBM","190047","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Ribas, O.S.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1178","1996","02","10","Southern America","Brazil","Santa Catarina",NA,NA,"Ereta, 60 cm, capítulo alvo.; Do brejo.","MBM190047","MBM190047","Ribas, O.S.","Lajes","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"2004","02",NA,"70701","auto",NA,NA,NA,NA
"84","2019-11-01 15:28:02-03","PUC-RIO","FCAB","0995","PreservedSpecimen","Plantae",NA,"Angiospermae","Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","P. Capell S.J.","s.n.","1950","11",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"000995",NA,"G.M. Barroso","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA
"85","2015-09-04 07:21:58-03","MNHN","RECOLNAT_MNHN_P","P03747622","PreservedSpecimen",NA,NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Uruguai",NA,"Banda Oriental del Uruguai.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03747622' target='other'> <mi>dwc_moreinfo</mi></a>","P03747622","P03747622_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2909"
"86","2018-10-30 16:08:03-03","MNHN","RECOLNAT_MNHN_P","P00957259","PreservedSpecimen",NA,NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia",NA,"Girault",NA,NA,NA,NA,NA,"Bolivie",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00957259' target='other'> <mi>dwc_moreinfo</mi></a>","P00957259",NA,"Cerrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111"
"87","2015-07-23 12:11:30-03","MNHN","RECOLNAT_MNHN_P","P00665950","PreservedSpecimen",NA,NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Commerson, P.",NA,"1767","11",NA,NA,"[Uruguay]",NA,"E bonaria et circa monte video in aquat. stagnant. junta vivulos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00665950' target='other'> <mi>dwc_moreinfo</mi></a>","P00665950","P00665950_01","Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-07-23 15:15:05-03","MNHN","RECOLNAT_MNHN_P","P00665951","PreservedSpecimen",NA,NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Commerson, P.",NA,NA,NA,NA,NA,"[Uruguay]",NA,"Montevideo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00665951' target='other'> <mi>dwc_moreinfo</mi></a>","P00665951","P00665951_01","Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-09-04 07:15:42-03","MNHN","RECOLNAT_MNHN_P","P03747637","PreservedSpecimen",NA,NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Uruguai",NA,"Banda Oriental del Uruguay.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03747637' target='other'> <mi>dwc_moreinfo</mi></a>","P03747637","P03747637_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2209"
"90","2015-09-04 07:15:42-03","MNHN","RECOLNAT_MNHN_P","P03747644","PreservedSpecimen",NA,NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Balansa|Benjamin",NA,"1875","10","1",NA,"Paraguay","Asunción - Distrito Capital","L'Assomption, dans les lieux herbeux.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03747644' target='other'> <mi>dwc_moreinfo</mi></a>","P03747644","P03747644_01",NA,NA,"-57.63852","-25.28818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:33:21-03","UFMG","BHCB","119912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Batista, JAN; Martins, CAN","2231","2007","11","14","Southern America","Brasil","Minas Gerais",NA,NA,"Erva terrestre, solo hidromórfico escuro.; Campo limpo permanentemente úmido.","BHCB034999",NA,NA,"Diamantina","-43.658444","-18.249306","1340","1340",NA,NA,NA,"2016","03",NA,NA,NA,"-43.658444","-18.249306",NA,NA
"92","2020-12-11 11:33:21-03","UFMG","BHCB","99758","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4377","2005","11","26","Southern America","Brasil","Santa Catarina",NA,NA,"Plantas do Brasil. Herbáceo ereto, ca. 0,6m. Capítulos brancos. MATERIAL PRESERVADO EM ÁLCOOL ANTES DA SECAGEM.",NA,NA,NA,"Bom Jardim da Serra","-49.669167","-28.336389","1258","1258",NA,NA,NA,NA,NA,NA,NA,NA,"-49.669167","-28.336389",NA,NA
"93","2020-12-11 11:33:21-03","UFMG","BHCB","59815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Krieger, PL","9880","1971","01","24","Southern America","Brasil","Minas Gerais",NA,NA,"Campo. Ereto, 0,5-1,5m. Flor creme.",NA,NA,NA,"Santa Rita de Jacutinga","-44.0950012207031","-22.1494007110596",NA,NA,NA,NA,NA,NA,NA,NA,"20148","auto",NA,NA,NA,NA
"94","2020-12-11 11:33:21-03","UFMG","BHCB","59810","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Krieger, PL","10412","1971","04","05","Southern America","Brasil","Rio de Janeiro",NA,NA,"Terreno arenoso perto da praia. Ereto, 1m. Flores esbranquiçadas.",NA,NA,NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA
"95","2020-12-11 11:33:21-03","UFMG","BHCB","5917","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D.Don","Oliveira, JA de","s.n.","1985","05","06","Southern America","Brasil","Minas Gerais","Campus da UFMG. ICB.",NA,"Invasora. Arbustivo.",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"96","2021-02-11 17:18:07-03","UFPR","UPCB","60779","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","G.Don","Cervi, A.C.","6186","1996","10","18",NA,"Brasil","Santa Catarina","Terreno baldio.",NA,"Erva ereta, inflorescência alva. Ruderal. Restinga..",NA,NA,"Cordeiro, J.","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,"2007","07",NA,"9090","auto",NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","3364492","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","* RISSO","RISSO 2","1946",NA,NA,"South America","Argentina","Santiago del Estero","La Randa. Clodomira - San Felipe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","2438567","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Angel L. Cabrera","Cabrera 8540",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2009-07-13 11:41:00-03","MO","MOBOT","2480458","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Otto Zöllner","Zöllner 4100",NA,NA,NA,"South America","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2010-07-07 10:55:00-03","MO","MOBOT","100228449","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Alyse Rothrock|Andrew Townesmith|Karen M. Meyer|G. Chait|Samuel Regalado|Rodrigo del Toro Cervantes","Rothrock 29","2008","6","23","South America","Peru","La Libertad","Purchased at Mercado Mayorista.",NA,NA,NA,NA,"M. Zapata Cruz (HAO)","Trujillo","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1"
"101","2010-07-07 11:27:00-03","MO","MOBOT","100228464","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Alyse Rothrock|Andrew Townesmith|Karen M. Meyer|G. Chait|Samuel Regalado|Rodrigo del Toro Cervantes","Rothrock 39","2008","6","23","South America","Peru","La Libertad","Purchased at Mercado Mayorista.",NA,NA,NA,NA,"M. Zapata Cruz (HAO)","Trujillo","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1"
"102","2010-01-04 15:24:00-02","MO","MOBOT","100238776","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Karen M. Meyer|G. Chait","Meyer 436","2008","6","24","South America","Peru","La Libertad","Mercado Mayorista - bought plants.",NA,NA,NA,NA,"K.M. Meyer (MO)","Trujillo","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","116"
"103","2010-01-05 10:23:00-02","MO","MOBOT","100238951","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Karen M. Meyer|G. Chait","Meyer 540","2008","6","30","South America","Peru","Lambayeque","Purchased at Mercado Moshequeque. Booth - Elmer Cruz.",NA,NA,NA,NA,"K.M. Meyer (MO)","Chiclayo","-79.8333333","-6.7666667","26.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","120"
"104","2011-09-13 14:37:00-03","MO","MOBOT","100255562","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|E. Portal|R. León","Serrano 5212","2004","11","14","South America","Bolivia","Tarija","Mun. Padcaya. Reserva Nacional de Flora y Fauna Tariquía SE Comunidad Achirales (área chaqueda).",NA,NA,NA,NA,"J. Pruski (MO)","Arce",NA,NA,"1670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2015-05-22 09:43:00-03","MO","MOBOT","100261047","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","M. Peña-Chocarro","Peña-Chocarro 1990","2004","10","29","South America","Paraguay","Ñeembucú","Estancia Redondo.",NA,NA,NA,NA,NA,NA,"-58.0644444","-26.585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
