"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","typeStatus","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem"
"45","2021-04-07 11:42:27-03","UFMS","CGMS","13134","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","G.A. Damasceno-Junior; V.J. Pott; I.H. Ishii; E.M. Assis","2307","2001","05","04",NA,"Brasil","Parque Nacional do Pantanal.",NA,"Flor branca. Habitat: Mata ciliar do Rio São Lourenço. Solo argiloso. Relevo plano. Habito: Trepadeira.","CGMS1042528",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Sarah M. Athiê-Souza","-57.4025","-17.8516667","Corumbá","2015","12","15","-57,4025","-17,8516667",NA,"100","100",NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:28:42-03","UNICAMP","UEC","46370","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Chagas, FN; Garcia, JP; Alves, NR","335","1976","08","16",NA,"Brazil","Transamazôn. logo apos à travessia do Rio Madeira",NA,"Cipó. Flor branca.; Vegetação transamazônica.","UEC063932",NA,"Amazonas",NA,"(Moric.) O'Donell","Simão-Bianchini, R","-63.166667","-7.516667","Humaitá","2006","09","04","-63.166667","-7.516667",NA,"70","70",NA,NA,NA,NA,NA,NA
"47","2019-11-19 14:06:06-03","UFRPE","PEUFR","53209","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","G. A. Damasceno-Junior; V. J. Pott; I. H. Ishii; E. M. Assis","2307","2001","05","04",NA,"Brasil","Parque Nacional do Pantanal",NA,"Trepadeira; flor branca.","PEUFR053209",NA,"Mato Grosso do Sul",NA,"(Moric) O'Donell","S.M. Athiê-Souza","-57.4025","-17.851667","Corumbá","2015","12","15","57º24'09.00W","17º51'06.00S",NA,"100","100",NA,NA,NA,NA,NA,NA
"48","2019-04-23 11:53:41-03","UNEMAT","HERBAM","16795","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Martinelli, G.; et al.","18614","2015","05","29",NA,"Brasil",NA,NA,NA,"HERBAM016795",NA,"Mato Grosso",NA,"(Moric.) O`Donell",NA,"-55.9674987792969","-16.1944007873535","Barão de Melgaço",NA,NA,NA,NA,NA,"145819",NA,NA,"auto",NA,NA,NA,NA,NA
"49","2020-12-21 16:21:30-03","MBM","MBM","23670","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Hatschbach, G.","14496","1966","06","23","Southern America","Brazil","Rio Paranapanema",NA,NA,"MBM023670",NA,"Paraná","MBM023670","(Moric.) O'Donell","Smith, L.B.","-52.3422012329102","-22.7346992492676","Santo Antônio do Caiuá",NA,NA,NA,NA,NA,"15782",NA,NA,"auto",NA,NA,NA,NA,NA
"50","2020-12-21 16:21:30-03","MBM","MBM","45941","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Schulz, A.G.","15145","1965","09","04","Southern America","Argentina","Dep. Bermejo. Isla Brasilera",NA,"Trepadora 4-8 m alt.","MBM045941",NA,"Chaco","MBM045941","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-09-21 09:40:29-03","MNHN","RECOLNAT_MNHN_P","P00622243","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet, J.S.",NA,"1939",NA,NA,NA,"Brésil","Rio S. Francisco, in provincia Bahia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622243' target='other'> <mi>dwc_moreinfo</mi></a>","P00622243",NA,NA,"P00622243_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2914",NA,NA,NA
"52","2015-09-21 05:37:24-03","MNHN","RECOLNAT_MNHN_P","P00622244","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet, J.S.",NA,"1939",NA,NA,NA,"Brésil","Rio S. Francisco, in provincia Bahia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622244' target='other'> <mi>dwc_moreinfo</mi></a>","P00622244",NA,NA,"P00622244_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2914",NA,NA,NA
"53","2015-09-21 16:44:14-03","MNHN","RECOLNAT_MNHN_P","P00622245","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet, J.S.",NA,"1939",NA,NA,NA,"Brésil","Rio S. Francisco, in provincia Bahia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622245' target='other'> <mi>dwc_moreinfo</mi></a>","P00622245",NA,NA,"P00622245_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2914",NA,NA,NA
"54","2015-09-04 12:55:49-03","MNHN","RECOLNAT_MNHN_P","P03547982","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Lamotte, S.|Berg, C.C.",NA,"1988","7","21",NA,"Peru","Jenaro Herrera. Peruvian Amazonia. Peru","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03547982' target='other'> <mi>dwc_moreinfo</mi></a>","P03547982",NA,NA,"P03547982_01","(Moric.) O'Donell","Simão-Bianchini","-73.66667","-4.91667",NA,NA,NA,NA,NA,NA,NA,"120",NA,NA,NA,"646",NA,NA,NA
"55","2015-09-04 13:03:44-03","MNHN","RECOLNAT_MNHN_P","P03848738","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Brésil. Brasil, América do Sul","hb",". s.d. Herbier de A. Glaziou, donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03848738' target='other'> <mi>dwc_moreinfo</mi></a>","P03848738",NA,NA,"P03848738_01","(Moric.) O'Donell","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:34:47-03","UFMG","BHCB","167866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Miranda, E; Tomich, S; Machado, TM; Souza, FS","37","2013","04","02","Southern America","Brasil","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica: solo laterítico residual, material areno-arginoso, concreções ferruginosas e fragmentos de quartzo.",NA,"Liana, frutos imaturos verdes.; Campo Cerrado Ferruginoso","BHCB039705",NA,"Minas Gerais",NA,"(Moric.) O'Donell",NA,"-43.891111","-20.105278","Nova Lima","2016","12",NA,"-43.891111","-20.105278",NA,"1222","1222",NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:34:47-03","UFMG","BHCB","81632","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Melo, PHA de","468","2003","03","08","Southern America","Brasil","Fazenda Faroeste, Margem direta do rio São Miguel",NA,"Treipadeira, terrestre, inflorescência branca.; Borda de afloramento calcáreo","BHCB039704",NA,"Minas Gerais",NA,"(Moric.) O'Donell",NA,"-45.669167","-20.256389","Arcos","2016","12",NA,"-45.669167","-20.256389",NA,"700","800",NA,NA,NA,NA,NA,NA
"58","2021-02-11 17:18:36-03","UFPR","UPCB","6268","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Hatschbach, G.","14496","1966","06","23",NA,"Brasil","Rio Paranapanema",NA,"Volúvel, flor alva. Margens do rio..",NA,NA,"Paraná",NA,"(Moric) O'Don.","Smith, L.B. & Smith, S.F.","-52.3422012329102","-22.7346992492676","Santo Antônio do Caiuá","1967","01","01",NA,NA,"15782",NA,NA,"auto",NA,NA,NA,NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","432736","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Erik Asplund","Asplund 5775",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,"Guayas",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","2837563","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","August G. Schulz","Schulz 12345","1963","9","17","South America","Argentina","Isla Brasilera.",NA,NA,NA,NA,"Chaco",NA,"(Moric.) O'Donell","Daniel F. Austin",NA,NA,"Bermejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","2837695","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Daniel F. Austin","Austin 6960","1979","9","30","South America","Brazil","Macapá, river-front next to Rio Amazonas, E. of town.",NA,NA,NA,NA,"Amapá",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2009-10-27 06:06:00-02","MO","MOBOT","2838666","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Kenneth R. Robertson|Daniel F. Austin","Robertson 94","1967","5","31","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2012-07-31 09:40:00-03","MO","MOBOT","100503567","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Justin Goudot","Goudot 125",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Lectotype",NA,NA,"(Moric.) O'Donell","G. Staples et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2012-09-11 13:24:00-03","MO","MOBOT","100520984","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Jacques S. Blanchet","Blanchet 2914",NA,NA,NA,"South America","Brazil","Hab. in Serra Acurua, Provinc. Bahien, Secus flumina.",NA,NA,NA,"Holotype","Bahia",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"65","2014-03-06 09:49:00-03","MO","MOBOT","100605134","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Renate Seidel|R. Lopez|C. Paz","Seidel 6615","1992","6","2","South America","Bolivia","Parque Isiboro-Sécure (parte oriental cuenca del Isiboro) arroyo Aguas Negras.",NA,NA,NA,NA,"Beni",NA,"(Moric.) O'Donell","J.R.I. Wood (OXF)",NA,NA,"Marbán",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"1",NA,NA
"66","2014-02-24 14:01:00-03","MO","MOBOT","100675341","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Renate Seidel|et al.","Seidel 6615","1992","6","2","South America","Bolivia","Parque Isiboro-Secure (parte oriental cuenca del Isiboro) arroyo Aguas Negras.",NA,NA,NA,NA,"Beni",NA,"(Moric.) O'Donell","A. Fuentes",NA,NA,"Marbán",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"1",NA,NA
"67","2013-05-20 09:15:00-03","MO","MOBOT","1113311","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Jorge E. Ramos|et al.","Ramos Pérez 2893","1990","10","15","South America","Colombia","Madre Vieja a la orilla del Río Cauca, Ingenio La carmelita, en las bombas den la vía Yotoco-Riofrio, ca 30 minutos de Mediacanoa.",NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","J.E. Ramos (CUVC)",NA,NA,"Yotoco",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","1220058","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","L.R. Phillipe","Phillipe 21245","1993","1","15","South America","Venezuela","Guanare Quadrangle 6243 (1:100,000 scale) Zone 19P, UTM 411600mE, 1000060 mN. West side of Rio Guanare, west and a little north of Guanare. In floodplain woods, west side of Rio Guanare.",NA,NA,NA,NA,"Portuguesa",NA,"(Moric.) O'Donell","D.F. Austin","-69.8","9.05",NA,NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","1356110","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Alwyn H. Gentry|Nestor Jaramillo|Juan Celedonia Ruiz M.","Gentry 22132","1978","5","22","South America","Peru","Padre Isla in Río Amazonas below Iquitos, inundated Cocha with mostly floating vegetation.",NA,NA,NA,NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,"1417","3",NA,NA
"70","2015-01-23 05:49:00-02","MO","MOBOT","1363966","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","M. Amaya","Amaya-Márquez 27","1988","9",NA,"South America","Colombia",NA,NA,NA,NA,NA,"Amazonas",NA,"(Moric.) O'Donell","R. Liesner (MO)",NA,NA,"Leticia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","1363968","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 3443","1987","12","21","South America","Colombia","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Rio Cauca), bosque secundario (viejo cacaotal) dominado por Anacardium excelsum hasta 40 m altura.",NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","D.F. Austin, Jan",NA,NA,"Zarzal",NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","1363989","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","R. Romero Castañeda","Romero Castañeda 778","1966","12","28","South America","Colombia","San Pedro Alejandrino.",NA,NA,NA,NA,"Magdalena",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","1363992","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 860","1981","10","24","South America","Colombia","Madre vieja de Madrigal; cerca estación de policía.",NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,"Riofrio",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","1363995","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 2263","1986","6","6","South America","Colombia","Finca Colinde, entre Carretera Panamericana y confluencia RIos Palo y Cauca, sitio abierto al borde de carretera destapada.",NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","D.F. Austin, Jan",NA,NA,"Jamundi",NA,NA,NA,NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","1363999","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 3412","1987","12","19","South America","Colombia","Hacienda San Gerardo, muy cerca de frontera con Municipio Guacari, parte plana del Valle del Rio Cauca, cerca de pueblo de Guabas, bosque secundario remanente muy intervenido, árboles 10-12 m altura, con palms (Syagrus sancona) emergentes.",NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","D.F. Austin, Jan",NA,NA,"El Cerrito",NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","1364003","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 3442","1987","12","21","South America","Colombia","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Rio Cauca), bosque secundario (viejo cacaotal) dominado por Anacardium excelsum hasta 40 m altura.",NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","D.F. Austin, Jan",NA,NA,"Zarzal",NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","1364007","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 3646","1988","3","10","South America","Colombia","Hacienda El Guachal, caserio de Caucaseco, a 1 km de Paso del Comercio sobre Rio Cauca, lado de carretera destapada.",NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","D.F. Austin, Jan",NA,NA,"Palmira",NA,NA,NA,NA,NA,NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA
"78","2012-05-04 05:16:00-03","MO","MOBOT","1364010","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Cyril Allen","Allen 721","1924","11","4","South America","Colombia","Forest, Poponte, Magdalena Valley.",NA,NA,NA,NA,"Magdalena",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-07-16 03:33:00-03","MO","MOBOT","1364014","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Enrique Rentería A.","Rentería Arriaga 1925","1979","10","30","South America","Colombia","Casabe.",NA,NA,NA,NA,"Antioquia",NA,"(Moric.) O'Donell","A. Gentry (MO)","-73.91379","7.009629",NA,NA,NA,NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA
"80","2020-09-04 04:40:00-03","MO","MOBOT","1364021","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Herbert H. Smith","Smith 875","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"Magdalena",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,"152.40000000",NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","1364024","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","R. Romero Castañeda","Romero Castañeda 7590","1959","3","24","South America","Colombia","De Ciénaga hacia el antiguo campo de aterrizaje.",NA,NA,NA,NA,"Magdalena",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA
"82","2012-05-02 05:07:00-03","MO","MOBOT","1364030","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Honora Murphy|Germán Parra V.","Murphy 601","1982","6","20","South America","Colombia","Laguna Sonso. Bosque de Las Chatas. Seasonally inundated forest.",NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","S.F. Smith",NA,NA,"Buga",NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1364032","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Luis E. Forero|Nelly Hernández","Forero Pinto 1667","1983","11","24","South America","Colombia",NA,NA,NA,NA,NA,"Valle del Cauca",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,"Cali",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA
"84","2013-10-05 06:33:00-03","MO","MOBOT","1824958","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Gerrit Davidse|Ángel C. González","Davidse 12209A","1977","4","25","South America","Venezuela","Distrito San Fernando; between the bank of the Río Orinoco, opposite Isla Peladura, and the lagunas ca. 1 km inland. Evergreen gallery forest.",NA,NA,NA,NA,"Apure",NA,"(Moric.) O'Donell","G. McPherson","-66.85","7.25",NA,NA,NA,NA,NA,NA,NA,"35.00000000",NA,NA,NA,"1252",NA,NA,NA
"85","2014-09-11 10:28:00-03","MO","MOBOT","1827608","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Gerrit Davidse|Ángel C. González","Davidse 13803","1978","2","9","South America","Venezuela","Ca. 4.5 km airline miles ESE of San Carlos del Meta along banks of the Río Meta.",NA,NA,NA,NA,"Apure",NA,"(Moric.) O'Donell","D.F. Austin","-67.8333333","6.3166667","San Fernando",NA,NA,NA,NA,NA,NA,"60.00000000",NA,NA,NA,"1284","1",NA,NA
"86","2013-10-05 06:33:00-03","MO","MOBOT","1839137","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Gerrit Davidse|Ángel C. González","Davidse 14033","1978","2","14","South America","Venezuela","Distrito Pedro Camejo; banks of the Río Meta near the Brazo La Martinera, 19.5 airline km W of Mata de Guanábano.",NA,NA,NA,NA,"Apure",NA,"(Moric.) O'Donell","G. McPherson","-68.4","6.18333",NA,NA,NA,NA,NA,NA,NA,"65.00000000",NA,NA,NA,"1287",NA,NA,NA
"87","2012-04-27 12:46:00-03","MO","MOBOT","2188128","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Gloria E. Barboza|Franco E. Chiarini|E. Marini","Barboza 1045","2004","5","16","South America","Argentina","Candelaria, Playas del Paraná",NA,NA,NA,NA,"Misiones",NA,"(Moric.) O'Donell","Chiarini, F.",NA,NA,"Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"88","2011-03-15 06:34:00-03","MO","MOBOT","2439307","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Gloria E. Barboza|Franco E. Chiarini|E. Marini","Barboza 989","2004","5","13","South America","Argentina","En las playas del Río Paraná, entrando por INTA El Sombrerito",NA,NA,NA,NA,"Corrientes",NA,"(Moric.) O'Donell","Chiarini, F.",NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2011-03-01 12:21:00-03","MO","MOBOT","2836838","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","R. Romero Castañeda","Romero Castañeda 10778","1966",NA,NA,"South America","Colombia","San Pedro Alejandrino. Mun. de Santa Marta.",NA,NA,NA,NA,"Magdalena",NA,"(Moric.) O'Donell","Romero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2014-07-25 06:20:00-03","MO","MOBOT","2837817","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","Lleras P17364","1973","8","17","South America","Brazil","Rio Solimões, Barrio de Odorio, São Paulo de Olivenca. Disturbed forest on terra firme.",NA,NA,NA,NA,"São Paulo",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2009-08-22 06:48:00-03","MO","MOBOT","2838245","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 16583","1972","7","9","South America","Peru","Yurimaguas, lower Rio Paraanapura, partially distrubed forest.",NA,NA,NA,NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,"Alto Amazonas",NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA
"92","2009-06-28 10:39:00-03","MO","MOBOT","2838432","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Sidney T. McDaniel","McDaniel 15362","1971","7","22","South America","Peru","Ramon Castilla, low tahuampa, frequently flooded.",NA,NA,NA,NA,"Loreto",NA,"(Moric.) O'Donell","J. Wurdack",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,"68.58000000",NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","2838566","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Guillermo Klug","Klug 4383","1936","6",NA,"South America","Peru","Juan Jui, Alto Rio Huallaga, forest.",NA,NA,NA,NA,"San Martín",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000","800.00000000",NA,NA,NA,NA,NA,NA
"94","2009-10-27 06:06:00-02","MO","MOBOT","2838731","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Kenneth R. Robertson|Daniel F. Austin","Robertson 101","1967","5","31","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2012-05-24 05:04:00-03","MO","MOBOT","2838813","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Juan Revilla","Revilla Cardenas 756","1976","6","18","South America","Peru","Distrito: Pebas; Rio Yahuas yacu, afluentes del Rio Ampiyacu.",NA,NA,NA,NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
