"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"223","2020-12-21 16:17:31-03","MBM","MBM","245242","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","2000","02","03","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM245242","MBM245242","3064","55154","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:17:31-03","MBM","MBM","260058","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Ribas, O.S.","2001","08",NA,"Wasum, R.","2001","01","13","Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Sobre barrancos, beira da estrada","MBM260058","MBM260058","895","76715","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:17:30-03","MBM","MBM","150972","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","1992",NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","1992","01","10","Brazil","Santa Catarina","Campo Alegre","Rodeio Grande, subida para Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Capítulos amarelos, campo graminoso da encosta do morro","MBM150972","MBM150972","426","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:17:30-03","MBM","MBM","232022","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; O.S. Ribas, O.S.; Barboza, E.; O.S. Ribas, O.S.; Barboza, E.","1998","11","29","Brazil","Santa Catarina","Campo Alegre","Serra do Qiuiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM232022","MBM232022","2761","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:17:30-03","MBM","MBM","155269","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","1992","01","10","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM155269","MBM155269","922","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:17:31-03","MBM","MBM","255622","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","2001","02","11","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM255622","MBM255622","3270","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:17:30-03","MBM","MBM","219914","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","1998","01","14","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Pedra da flor","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM219914","MBM219914","2286","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:17:31-03","MBM","MBM","259931","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2001",NA,NA,"Ribas, O.S.; Barboza, E.; Silva, P.R.; Barboza, E.; Silva, P.R.","2001","04","28","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","Erva ereta, capítulo amarelo. Campo de altitude","MBM259931","MBM259931","3561","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:17:31-03","MBM","MBM","51445","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Cabrera, A.L.",NA,NA,NA,"Reitz, P.R.; Klein, R.M.; Klein, R.M.","1960","10","07","Brazil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,"1300","1300","Herbácea de flor amarela.; Campo.","MBM051445","MBM051445","10068","23627","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,"ISOTYPE"
"232","2020-12-21 16:17:31-03","MBM","MBM","294798","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Lima, L.R.; Lima, L.R.","2004","05","14","Brazil","Santa Catarina","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM294798","MBM294798","4959","30102","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:17:31-03","MBM","MBM","245240","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2000",NA,NA,"Cordeiro, J.; Barboza, E.; Ribas, O.S.; Barboza, E.; Ribas, O.S.","1999","12","28","Brazil","Santa Catarina","Campo Alegre","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1500","1500","Capítulo amarelo, Campo de altitude","MBM245240","MBM245240","1703","37493","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:17:31-03","MBM","MBM","83120","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","1979","12","07","Brazil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula. Fazenda Girra","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Flowers golden-yellow, Medium, dry grassland","MBM083120","MBM083120","12630","76715","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:17:31-03","MBM","MBM","51151","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Cabrera, A.L.",NA,NA,NA,"Klein, R.M.","1962","12","12","Brazil","Santa Catarina","Mafra","Campo Novo","-49.8053016662598","-26.111400604248",NA,NA,"800","800","Erva, flor amarela.; Campo","MBM051151","MBM051151","3887","66490","auto",NA,NA,"Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,"PARATYPE"
"236","2015-09-04 06:11:54-03","MNHN","RECOLNAT_MNHN_P","P00455298","PreservedSpecimen",NA,"Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Roque",NA,NA,NA,"Glaziou, A.","1890","7","29","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00455298' target='other'> <mi>dwc_moreinfo</mi></a>","P00455298","P00455298_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"18319",NA,NA,NA
"237","2015-09-27 21:52:55-03","MNHN","RECOLNAT_MNHN_P","P00455325","PreservedSpecimen",NA,"Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Roque",NA,NA,NA,"Gaudichaud, C.","1833",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00455325' target='other'> <mi>dwc_moreinfo</mi></a>","P00455325","P00455325_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1039",NA,NA,NA
"238","2015-09-04 06:12:15-03","MNHN","RECOLNAT_MNHN_P","P00455346","PreservedSpecimen",NA,"Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Roque",NA,NA,NA,"Gaudichaud, C.","1833",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00455346' target='other'> <mi>dwc_moreinfo</mi></a>","P00455346","P00455346_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1044",NA,NA,NA
"239","2015-09-04 06:12:15-03","MNHN","RECOLNAT_MNHN_P","P00455354","PreservedSpecimen",NA,"Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Roque",NA,NA,NA,"Gaudichaud, C.","1833",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Herbier Impérial du Brésil N°1025), étiquette 467 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00455354' target='other'> <mi>dwc_moreinfo</mi></a>","P00455354","P00455354_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1025",NA,NA,NA
"240","2016-03-09 17:11:55-03","MNHN","RECOLNAT_MNHN_P","P00846891","PreservedSpecimen",NA,"Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Pasini, E.","2012","11","30","Brasil","Rio Grande do Sul",NA,"Tio Hugo, no trevo para Ibirapuitã, BR-386.","-52.61333","-28.62194",NA,NA,"523",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846891' target='other'> <mi>dwc_moreinfo</mi></a>","P00846891","P00846891_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"954",NA,NA,NA
"241","2015-09-04 10:26:14-03","MNHN","RECOLNAT_MNHN_P","P04304606","PreservedSpecimen",NA,"Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Roque",NA,NA,NA,"Pedersen, T.M.","1979","12","7","Brasil","Rio Grande do Sul",NA,"Rio Grande do Sul, mun. São Francisco de Paula: Fazenda Guirra (about 12 km from S. Francisco, on old road to Canela). Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04304606' target='other'> <mi>dwc_moreinfo</mi></a>","P04304606","P04304606_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12630",NA,NA,NA
"242","2015-09-28 02:27:32-03","MNHN","RECOLNAT_MNHN_P","P00455317","PreservedSpecimen",NA,"Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Cabrera",NA,NA,NA,"Lourteig, A.","1967","12","15","Brasil","Santa Catarina","Lajes",NA,"-50.326099395752","-27.8160991668701",NA,NA,"1000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00455317' target='other'> <mi>dwc_moreinfo</mi></a>","P00455317","P00455317_01",NA,"70701","auto",NA,NA,NA,"hb",NA,NA,NA,NA,"2212",NA,NA,NA
"243","2020-10-01 14:15:48-03","JBB","HEPH","17005","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabr.","Hatschbach, G","2001",NA,NA,"Ribas, OS; et al.","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400",NA,NA,NA,"3561","37493","auto","Dicotyledon","Asterales","Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"244","2020-10-01 14:15:48-03","JBB","HEPH","17005","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabr.","Hatschbach, G","2001",NA,NA,"Ribas, OS; et al.","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400",NA,NA,NA,"3561","37493","auto","Dicotyledon","Asterales","Southern America",NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"245","2020-12-11 11:33:36-03","UFMG","BHCB","134593","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Verdi, M; Hasckel, RP; Klemz, G","2009","01","24","Brasil","Santa Catarina","Cerro Negro","Macaco Branco., Ecótono Floresta Estacional Decidual / Floresta Ombrófila Mista. Estádio avançado.","-51.033611","-27.902222","-51.033611","-27.902222",NA,"608","Herbácea. Flor amarela. Habitat: entorno da parcela. Florística IFFSC 830 (Herbácea).",NA,NA,"1408",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:33:36-03","UFMG","BHCB","200569","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,"2009",NA,NA,"Heiden, G","2009","10","21","Brasil","Santa Catarina","Campos Novos","Ibicuí, A montante da barragem do rio Ibicuí.","-51.1925","-27.514444","-51.1925","-27.514444","799","799","Erva rosetada; flores discolares; capítulos amarelos.; Floresta ombrófila mista (mata com araucária), afloramentos rochosos e campos sobrepastejados.","BHCB200569",NA,"1113",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:18:10-03","UFPR","UPCB","43624","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Hatschbach, G.","2001","01","01","Hatschbach, G.","2000","12","10","Brasil","Santa Catarina","Bom Jesus da Serra","Rod. SC-438, 5km O do Alto da Serra do Rio do Rastro",NA,NA,NA,NA,NA,NA,"Capítulo amarelo, em campo limpo e solo rochoso. 1250m s.n.m..",NA,NA,"71794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-11 17:18:10-03","UFPR","UPCB","36037","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Hatschbach, G.","1998","01","01","Hatschbach, G.","1998","11","15","Brasil","Paraná","Palmas","Horizonte","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Capítulos amarelos. Campo limpo, seco..",NA,NA,"68679","46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:18:10-03","UFPR","UPCB","88080","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Barboza, E.","2015","04","06","Engels, M. E. | Lozano, E. D.","2013","12","13","Brasil","Paraná","Palmas","Refúgio de Vida Silvestre de Campos de Palmas.","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Folhas verdes na face adaxial, alvacenta na abaxial. Capítulos amarelos. Floresta Ombrófila Mista. Em campo..",NA,NA,"2226","46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-11 17:18:10-03","UFPR","UPCB","50665","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis var. catharinensis","Cabrera","Hatschbach, G.","2004","01","01","Hatschbach, G.","2004","10","22","Brasil","Santa Catarina","Correia Pinto","Rod. BR 116, 5-10km S de Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,NA,NA,"Capítulo amarelo, campo limpo, seco. Alt.: 890m s.n.m..",NA,NA,"78363","21488","auto",NA,NA,NA,NA,"var. catharinensis",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-11 17:18:10-03","UFPR","UPCB","22280","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis var. discolor","Cabrera","Hatschbach, G.","1993","01","01","Cordeiro, J.","1992","11","19","Brasil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1300","Capítulo amarelo. Campo graminoso das encostas de morro..",NA,NA,"992","37493","auto",NA,NA,NA,NA,"var. discolor",NA,NA,NA,NA,NA,NA,NA
"252","2021-02-11 17:18:10-03","UFPR","UPCB","50665","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis var. catharinensis","Cabrera","Hatschbach, G.","2004","01","01","Hatschbach, G.","2004","10","22","Brasil","Santa Catarina","Correia Pinto","Rod. BR 116, 5-10km S de Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,NA,NA,"Capítulo amarelo, campo limpo, seco. Alt.: 890m s.n.m..",NA,NA,"78363","21488","auto",NA,NA,NA,NA,"var. catharinensis",NA,NA,NA,NA,NA,NA,NA
"253","2021-02-11 17:18:10-03","UFPR","UPCB","22280","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis var. discolor","Cabrera","Hatschbach, G.","1993","01","01","Cordeiro, J.","1992","11","19","Brasil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1300","Capítulo amarelo. Campo graminoso das encostas de morro..",NA,NA,"992","37493","auto",NA,NA,NA,NA,"var. discolor",NA,NA,NA,NA,NA,NA,NA
"254","2016-11-15 05:15:00-02","MO","MOBOT","100783531","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","J. Pruski (MO)",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1988","1","10","Brazil","Rio Grande do Sul","Lagoa Vermelha","BR-285, km 56.","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,NA,NA,NA,"Krapovickas 41940","42261","auto",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA,NA,NA
"255","2012-09-10 13:33:00-03","MO","MOBOT","100519687","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","T.M. Pedersen",NA,NA,NA,"Troels M. Pedersen","1984","3","12","Brazil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,NA,"Pedersen 13823","63451","auto",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA,NA,NA
"256","2012-09-10 13:36:00-03","MO","MOBOT","100519691","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1993","4","15","Brazil","Santa Catarina",NA,"Serra do Faxinal (mun. Praia Grande).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 59141",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA,NA,NA
"257","2015-03-03 12:57:00-03","MO","MOBOT","100783533","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","J. Pruski (MO)",NA,NA,NA,"M. Rossato|et al.","1987","9","13","Brazil","Rio Grande do Sul",NA,"Esmeralda-Fazenda da Guabiroba.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,"Rossato 3219",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA,NA,NA
"258","2015-03-03 12:58:00-03","MO","MOBOT","1807081","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","J. Pruski (MO)",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","10","Brazil","Santa Catarina",NA,"21 km NE of Santa Cecilia along Highway BR-116 to Curitiba. Open grassland with rock outcrops, marshy areas, and small patches of trees.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,"Davidse 11084",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1","1150",NA,NA,NA
"259","2018-06-22 05:25:00-03","MO","MOBOT","2452304","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","1956","12","22","Brazil","Santa Catarina",NA,"Caçador, Fazenda Carneiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 9041",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2016-08-26 09:16:21-03","UFSM","HDCF","2515","S","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabr.","Marchiori, J. N. C.","1990","05","15","Longhi, S. J.","1986","11","03","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Flores amarelas. Comum em áreas de campo ou aceiros",NA,NA,"694",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2016-08-26 09:16:21-03","UFSM","HDCF","2526","S","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabr.","Marchiori, J. N. C.","1990","05","15","Longhi, S. J.","1986","11","03","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Flores amarelas",NA,NA,"705",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2016-07-25 15:01:43-03","UNIOESTE","UNOP","2198","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Barboza, E.","2015","09","06","Engels, M.; Lozano, E.D.; Lozano, E.D.","2013","12","13","Brasil","Paraná","Palmas","Refúgio de Vida Silvestre de Campos de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Folhas verdes na face adaxial, alvacenta na abaxial. Capítulos amarelos. Floresta Ombrófila Mista. Em campo.",NA,NA,"2226","46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-31 08:53:10-03","INPA","INPA","132160","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Sehnem, A","1951","01","10","Brasil","Santa Catarina","Lages","In campo.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"INPA0132160","INPA0132160 INPA0132160_e","5487","70701","auto","Dicotyledon Asterids","Asterales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-07-10 09:45:25-03","MBML","MBML-HERBARIO","53527",NA,"Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"A.D. Ferreira","2018","09","22","Brasil","Espírito Santo","Santa Teresa","RPPN MACACO BARBADO. Borda da mata. Próximo a casa de apoio","-40.609514","-19.990989","40W36'34,25","19S59'27,56",NA,NA,"Erva terrestre de 40 cm. Pendão de inflorescência em forma de capítulo, flores amarelas","MBML053527","MBML053527","409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-07 11:44:01-03","FUVATES","HVAT","1658","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","E. Freitas","2004","11","30","E. Freitas","2004","11","30","Brasil","Rio Grande do Sul","São Francisco de Paula","Pró Mata.","-50.583611","-29.448056","-50º35'1''W","-29º26'53''S",NA,NA,"coletada na margem da estrada de acesso ao pró-mata.","HVAT00001658",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-01-26 14:12:28-03","CPACT","ECT","890","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","H.Robinson","2000","03","01","R.Wasum","1999","12","19","Brasil","Rio Grande do Sul","São Francisco de Paula","Parque Paraíso da Serra. Habitat: em solo, sobre barranco.","-50.734722","-29.314167","50º44'5''W","29º18'51''S","830","830",NA,"ECT0000890","ECT0000890","376",NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-01-26 14:12:28-03","CPACT","ECT","891","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","G.Heiden","2009","10","21","G.Heiden","2009","10","21","Brasil","Santa Catarina","Campos Novos","Ibicuí. A montante da barragem do rio Ibicuí. Floresta ombrófila mista (mata com araucária), afloramentos rochosos e campos sobrepastejados.","-51.1925","-27.514444","51º11'33''W","27º30'52''S","799","799",NA,"ECT0000891","ECT0000891","1113",NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-01-26 14:12:28-03","CPACT","ECT","5248","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","A.A.Schneider",NA,NA,NA,"A.Rosina","2012","06","07","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão. Projeto Sisbiota Brasil- Giovana Secretti Vencruscolo. Coordenadas geográficas obtidas a partir dos dados de localidade, São Sebastião do Sul.","-50.7875","-26.778333","50º47'15''W","26º46'42''S","993","993",NA,"ECT0005248","ECT0005248","11",NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 11:53:23-03","UFPE","UFP","65485","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabr.","Pasini, E","2011",NA,NA,"Wasum, R","2011","01","06","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"UFP065485",NA,"4763","55856","auto",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-01 11:53:23-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabr.","Pasini, E","2011",NA,NA,"Wasum, R","2011","01","06","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,NA,"4763","55856","auto",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-09-12 05:00:02-03","US","US","2645300","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"L. Smith & R. M. Klein","1957","3","17","Brazil","Santa Catarina",NA,"Mun. Lajes: Campo, Estrada da Rodagem Federal km. 37 south of Lajes",NA,NA,NA,NA,"900","950",NA,"US01617964","US01617964_01","12240",NA,NA,NA,"Asterales","South America",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
