"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","coordinatePrecision","geoFlag","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"218","2020-12-20 21:17:09-03","UFV","VIC","23074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","523","1999","02","25",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Aníbal.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 7,0 metros de altura; flores brancas, frutos verdes imaturos, na beira da estrada do Aníbal, c.a. de 700 metros para diante do trevo.","VIC023074","VIC023074",NA,"28215","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA,NA
"219","2020-12-20 21:17:09-03","UFV","VIC","23507","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","211","1998","08","13",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Aníbal.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 6,0 metros de altura, após o trevo com frutos verdes imaturos.","VIC023507","VIC023507",NA,"28215","auto",NA,NA,NA,NA,"1998","08",NA,NA,NA,NA,NA,NA
"220","2020-12-20 21:17:09-03","UFV","VIC","23479","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","212","1998","08","13",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Aníbal. Trilha de acesso à Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,"Arbusto, c.a. de 6,0 metros de altura. Folhas coriáceas, verde na parte dorsal e glabra; castanho com pélos marrom na parte ventral. Frutos verdes imaturos tomentoso. Tronco marrom fissurado longitudinalmente (descamando).","VIC023479","VIC023479",NA,"28215","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA,NA
"221","2020-12-20 21:17:09-03","UFV","VIC","23480","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; Canela (PERD)","236","1998","08","14",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Aníbal. Trilha de acesso à Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,"Arbusto, c.a. de 6,0 metros de altura. Folhas coriáceas, face adaxial verde e abaxial ferrugíeno tomentosa. Frutos longos, superfície velutina cor verde, imaturos.","VIC023480","VIC023480",NA,"28215","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA,NA
"222","2020-12-20 21:17:09-03","UFV","VIC","22733","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","442","1999","01","20",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha da Garapa Torta.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 6,0 metros de altura, na trilha da garapa torta, do lado esquerdo, no interior da mata, em clareira. Botões florais verdes imaturos.","VIC022733","VIC022733",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-20 21:17:09-03","UFV","VIC","22625","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","368","1998","11","25",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha da Garapa Torta.","-42.7322006225586","-19.7122001647949",NA,"Arvoreta, c.a. de 6,0 a 7,0 metros de altura com botões florais verdes.","VIC022625","VIC022625",NA,"28215","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA,NA
"224","2020-12-20 21:17:09-03","UFV","VIC","23349","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","117","1998","04","23",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha da Garapa Torta.","-42.7322006225586","-19.7122001647949",NA,"Arbusto escandente ao longo da estrada que corta o Parque, próximo à entrada da Trilha da Garapa Torta, ao lado contrário da estrada. Frutos verdes imaturos.","VIC023349","VIC023349",NA,"28215","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA,NA
"225","2020-12-20 21:17:09-03","UFV","VIC","23075","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","535","1999","02","26",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha da Garapa Torta.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 7,0 metros de altura; flores com estames avermelhados; frutos verdes imaturos.","VIC023075","VIC023075",NA,"28215","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA,NA
"226","2020-12-20 21:17:09-03","UFV","VIC","20571","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Bortoluzzi, R.L.C.","Bovini, M.G.","1378","1998","05","08",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha do Porto Capim.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 4,5 metros de altura, semi-heliófila. Folhas semi-cartáceas levemente discolores. Frutos imaturos verdes. Frequente.","VIC020571","VIC020571",NA,"28215","auto",NA,NA,NA,NA,"2000","08",NA,NA,NA,NA,NA,NA
"227","2020-12-20 21:17:09-03","UFV","VIC","2216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Vaz, A.M.S.F. da","Kuhlmann, J.G.","s.n.","1934","03","21",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC002216","VIC002216",NA,"13937","auto",NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA
"228","2020-12-20 21:17:09-03","UFV","VIC","1063","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Vaz, A.M.S.F. da","Mexia, Y.","4946","1931","01","17",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC001063","VIC001063",NA,"13937","auto",NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA
"229","2020-12-20 21:17:09-03","UFV","VIC","7658","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Vaz, A.M.S.F. da","Silveira, F.A. da","s.n.","1982","04","10",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, CENTREINAR. Próximo ao acesso à Dendrologia.","-42.8819007873535","-20.7539005279541",NA,"Árvore, c.a. de 3,0 - 4,0 metros de altura.","VIC007658","VIC007658",NA,"13937","auto",NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA
"230","2020-12-20 21:17:09-03","UFV","VIC","1064","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Vaz, A.M.S.F. da","Mexia, Y.","4751","1930","05","27",NA,"Brasil","Minas Gerais","Viçosa","E. S. A. V., Estrada para o Vale Chachá. Borda de mata cortada.","-42.8819007873535","-20.7539005279541",NA,"Árvore, c.a. de 6,0 metros de altura. Fruto legume. Frequente.","VIC001064","VIC001064",NA,"13937","auto",NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA
"231","2020-12-20 21:17:09-03","UFV","VIC","052049","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"Santos, S.R.","s.n.","1956","02","19",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"Coletada na Seção de fumo. Pls inseticidas e Medicinais, Campinas SP.","VIC052049","VIC052049",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-20 21:17:09-03","UFV","VIC","7247","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Vaz, A.M.S.F. da","Silva, A.F. da; et al.","s.n.","1978","11","23",NA,"Brasil","São Paulo","Vinhedo","Sítio Caragoatá, À 3,0 Km da Estação de Tratamento de Águas de Valinhos.","-46.9700012207031","-23.0300006866455",NA,"Arvoreta, c.a. de 2,5 metros de altura; ramos escandentes; flor rósea.","VIC007247","VIC007247",NA,"9595","auto",NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA
"233","2021-03-24 17:09:07-03","UFES","SAMES","2254","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Vaz,A.S.F.","Ribeiro,M.; Oliveira,I.R.;Broggio,I.S.","264","2010","09","18",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Estrada a esquerda da sede da Rebio. Floresta Atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688",NA,"Arbusto escandente, fruto verde claro.","SAMES02254",NA,NA,"28525","auto",NA,NA,NA,NA,"2012","07","31",NA,NA,NA,NA,NA
"234","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0016706","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D.Dietr.","A. M. S. da Fonseca Vaz","G. Hatschbach; L. R. Landrum, F. Deodato","64021","1995","6","12",NA,"Brazil","Parana",NA,"Quebrada Funda (Mun. Rio Branco do Sul) Parana","-49.3","-25.1667",NA,"Arbusto, 3m, petalas verde-claro, estames alvos. Mata degradada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 14:36:00-03","UFJF","CESJ","32518","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.","A.V. Lopes","R.M. Castro; P.H. Nobre; F.R.G. Salimena","287","2001","04","21","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta com ca de 2m de altura na borda da mata. Folhas discolores. Botões florais esverdeados. Filetes levemente vinác","CESJ032518",NA,NA,"11991","auto",NA,NA,NA,NA,"2003","03","25",NA,NA,NA,NA,NA
"236","2019-11-21 14:36:00-03","UFJF","CESJ","32918","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.","A.V. Lopes","R.M. Castro; P.H. Nobre; F.R.G. Salimena; V.R. Almeida; B.C. Campos","287","2001","04","21","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta com ca 2m de altura na borda da mata. Folhsa discolores. Botôes florais esverdeados. Filetes levemente vináceos. Gineceu esverdeado.","CESJ032918",NA,NA,"11991","auto",NA,NA,NA,NA,"2003","03","25",NA,NA,NA,NA,NA
"237","2019-11-21 14:36:00-03","UFJF","CESJ","31117","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.",NA,"P.C.L. Faria; P.C. Zampa, F Magalhãe","122","2000","04","15","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta, flores brancas, na borda da mata","CESJ031117",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 14:36:00-03","UFJF","CESJ","31379","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.",NA,"P.C. Zampa","CESJ31379","2000","08","08","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Pata de vaca, árvore, 3m, vagens verdes, na beira do ribeirão.","CESJ031379",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 14:36:00-03","UFJF","CESJ","34454","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.","A.V. Lopes","R.M. Castro; R.C. Forzza; V.R. Almeida","613","2001","08","31","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta na borda do curso d'água na capoeira. Pata de vaca","CESJ034454",NA,NA,"11991","auto",NA,NA,NA,NA,"2003","03","20",NA,NA,NA,NA,NA
"240","2019-11-21 14:36:00-03","UFJF","CESJ","37538","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.","A.V. Lopes","R.C. Forzza; M.O.D. Pivari, LCS Assis","2172","2002","04","20","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta, 4m alt., próxima ao curso d'água. Folhas discolores, cálice e corola verdes, estames alvos passando a róseos,","CESJ037538",NA,NA,"11991","auto",NA,NA,NA,NA,"2003","03","25",NA,NA,NA,NA,NA
"241","2019-11-21 14:36:00-03","UFJF","CESJ","32971","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.","D.S. Pifano","D.S. Pifano; M.O. Afonso; R.M. Castro; F.R.G. Salimena","CESJ32971","2001","05","05","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Arvoreta ca. 3,0m na beira da mata, frutos verdes.","CESJ032971",NA,NA,"36144","auto",NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA
"242","2019-11-21 14:36:00-03","UFJF","CESJ","33992","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.","D.S. Pifano","A.S.M. Valente; N.C. Vitarelli; V. Scalon","CESJ33992","2001","05","12","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Arbusto ca. 2m. Ramos prostrados. Frutos imaturos verdes, maduros castanho-escuro.","CESJ033992",NA,NA,"36144","auto",NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA
"243","2019-11-21 14:36:00-03","UFJF","CESJ","45555","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.","G.S. França","G.S. França; F. Raggi","516","2001","05","05","América do Sul","Brasil","Minas Gerais","Timóteo","Parque Estadual do Rio Doce, Lat. 19º35'28S, Lon. 42º34'07W. Alt. 248m.","-42.644401550293","-19.5825004577637",NA,"Arbóreo, 4m, frutos verdes, borda de mata, Macuco.","CESJ045555",NA,NA,"16391","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 14:36:00-03","UFJF","CESJ","65124","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","D. Dietr.","E. Barboza","O.S. Ribas; J.M. Silva; C.B. Poliquesi","8545","2012","03","30","América do Sul","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Arbusto 2m, frutos imaturos. Campo cerrado.","CESJ065124",NA,NA,"44368","auto",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"245","2021-04-07 11:43:44-03","UFMS","CGMS","22070","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","W. M. Ramos; F. M. Alves","W.M. Ramos; F. R. O. Rodrigues","350","2008","02","18",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Acampamento Batista, Distrito de Piraputanga.","-55.4841666","-20.4511111",NA,"Caesalpinioideae. Habitat: Encrave entre cerrado e floresta estacional semidecidual. Morro Coração de Mãe. Habito: Arboreo.","CGMS1051482",NA,NA,NA,NA,NA,NA,"-55,4841666","-20,4511111",NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-04-07 11:43:44-03","UFMS","CGMS","31419","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","G.M. Silva","V.A. Assunção","610","2010","04","05",NA,"Brasil","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio. Parcela 4.","-54.5666667","-20.1480555",NA,"Caesalpinioideae. Flor branco-arroxeada. Fruto verde. Habitat: Floresta estacional. Floresta decídua. Solo eutrófico. Relevo escarpado. Habito: Arbusto. 1,40m de altura.","CGMS1060852",NA,NA,NA,NA,NA,NA,"-54,5666667","-20,1480555","2010",NA,NA,NA,NA,NA,NA,NA
"247","2021-04-07 11:43:44-03","UFMS","CGMS","28784","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","G.M. Silva","V.J. Pott; A. Pott","4799","2001","07","05",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda Uruba, sopé da Serra do Urucum, Rabichão.","-57.4811111","-19.0761111",NA,"Caesalpinioideae. Fruto castanho. Habitat: TransiçãoFloresta decídua perturbada para pastagem cultivada de Panicum maximum. Solo argiloso vermelho. Relevo plano. Habito: Arbusto de 4,30m de altura. Frequente.","CGMS1058242",NA,NA,NA,NA,NA,NA,"-57,4811111","-19,0761111","2008","10","31",NA,NA,NA,NA,NA
"248","2021-04-07 11:43:44-03","UFMS","CGMS","421","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A.M.S.F. Vaz","Alunos de Botânica V Semestre 1984","4","1984","04","14",NA,"Brasil","Mato Grosso do Sul","Rio Negro","Fazenda Pontal. Reserva. Margem esquerda do rio Negro e rio Verde.","-54.9869444","-19.4494444",NA,"Caesalpinioideae. Flor branca com estames rosa.","CGMS1014645",NA,"279",NA,NA,"279",NA,"-54,9869444","-19,4494444","1990","01","02",NA,NA,NA,NA,NA
"249","2021-04-07 11:43:44-03","UFMS","CGMS","22066","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","W. M. Ramos; F. M. Alves","W.M. Ramos; F. R. O. Rodrigues","346","2008","02","18",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Acampamento Batista, Distrito de Piraputanga.","-55.4841666","-20.4511111",NA,"Caesalpinioideae. Habitat: Encrave entre cerrado e floresta estacional semidecidual. Morro Coração de Mãe. Habito: Arboreo.","CGMS1051478",NA,NA,NA,NA,NA,NA,"-55,4841666","-20,4511111",NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-04-07 11:43:44-03","UFMS","CGMS","22040","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","G. M. Silva","W.M. Ramos; F. R. O. Rodrigues","320","2008","03","17",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Faz. Santa Ana, Distrito de Piraputanga.","-55.4902777","-20.4608333",NA,"Caesalpinioideae. Habitat: Encrave entre cerrado e floresta estacional semidecidual. Morro Coração de Mãe. Habito: Arboreo. 2,5m","CGMS1051451",NA,NA,NA,NA,NA,NA,"-55,4902777","-20,4608333","2008","07","29",NA,NA,NA,NA,NA
"251","2021-04-07 11:43:44-03","UFMS","CGMS","19058","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"R.C. Teixeira; G.M. Silva","7","2007","10","09",NA,"Brasil","São Paulo","São Carlos","Reserva pertencente a UFSCar, Cerradinho e área da Trilha.","-47.8666667","-21.9666667",NA,"Caesalpinioideae. Flor branca . Fruto marrom. Localizada próxima a trilha para a mata ciliar em área descampada, comum. Habitat: Cerrado. Relevo ondulado com drenagem, terreno acidentado. Habito: Arbusto. 2,00m de altura.","CGMS1048357",NA,"855",NA,NA,"855",NA,"-47,8666667","-21,9666667",NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-04-07 11:43:44-03","UFMS","CGMS","66572","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A.M.S.F. Vaz","A. Quinet; G. Martinelli; R. Borges; A. Bevacqua; T. Serrano; N. Pougy; M. Moraes","2351","2010","12","04",NA,"Brasil","Mato Grosso do Sul","Bonito","Estrada para o Boqueirão, afloramentos rochosos.","-56.7163889","-21.1",NA,"Caesalpinioideae.Flores com cálice verde e corola rósea. Folhas discolores verdes, cartáceas. Habitat: Cerrado. Habito: Trepadeira heliófila.","CGMS1099533",NA,"607",NA,NA,"607",NA,"-56,7163889","-21,1",NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-04-07 11:43:44-03","UFMS","CGMS","6724","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","G.M. Silva","V.J. Pott; R. Foster; G.A. damasceno-Júnior; U.M. Resende; J. Nakajima","3506","1998","08","26",NA,"Brasil","Mato Grosso do Sul","Rio Negro","Rio do Peixe. MS-080.","-54.9666667","-19.3902777",NA,"Caesalpinioideae. Frutos marrons. COORDENAda ORIGINAL 19°23#?#25,00' S 54°58#?#79,00' W Habitat: Mata ciliar. Freqüente. Relevo levemente inclinado. Solo arenoso. Habito: Arbusto. 3,00-4,00m de altura","CGMS1014641",NA,NA,NA,NA,NA,NA,"-54,9666667","-19,3902777","2008","09","23",NA,NA,NA,NA,NA
"254","2021-04-07 11:43:44-03","UFMS","CGMS","66588","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A.M.S.F. Vaz","A. Quinet; G. Martinelli; R. Borges; A. Bevacqua; T. Serrano; N. Pougy; M. Moraes","2351","2010","12","04",NA,"Brasil","Mato Grosso do Sul","Bonito","Estrada para o Boqueirão, afloramentos rochosos.","-56.7163889","-21.1",NA,"Caesalpinioideae.Flores com cálice verde e corola rósea. Folhas discolores verdes, cartáceas. Habitat: Cerrado. Habito: Trepadeira heliófila.","CGMS1099549",NA,"607",NA,NA,"607",NA,"-56,7163889","-21,1",NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-04-07 11:43:44-03","UFMS","CGMS","28754","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","G.M. Silva","A. Pott; V.J. Pott; J.S.V. Silva; M. Abdom; R. Santos","9532","2002","02","26",NA,"Brasil","Mato Grosso do Sul","Camapuã","Fazenda Nova Estância, estrada MS 142, 38 km de Camapuã a Areado.","-54.2377777","-19.3411111",NA,"Caesalpinioideae. Flor esverdeada-avermelhada. Fruto castanho. Filetes brancos na antese e róseos pós antese; pétalas brancas. Habitat: Cerrado. Solo: arenoso vermelho. Relevo: encosta. Habito: Arvoreta. 4,00 m de altura. Esparsa.","CGMS1058212",NA,NA,NA,NA,NA,NA,"-54,2377777","-19,3411111","2007","12","11",NA,NA,NA,NA,NA
"256","2021-04-07 11:43:44-03","UFMS","CGMS","22030","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","W. M. Ramos","W.M. Ramos; F. F. Fernandes","310","2008","01","16",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Acampamento Batista, Distrito de Piraputanga.","-55.4833333","-20.4497222",NA,"Caesalpinioideae. Habitat: Encrave entre cerrado e floresta estacional semidecidual. Morro Coração de Mãe. Habito: Arboreo. 4,0m de altura.","CGMS1051441",NA,NA,NA,NA,NA,NA,"-55,4833333","-20,4497222","2008",NA,NA,NA,NA,NA,NA,NA
"257","2021-04-07 11:43:44-03","UFMS","CGMS","22067","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","W. M. Ramos; F. M. Alves","W.M. Ramos; F. R. O. Rodrigues","347","2008","02","18",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Acampamento Batista, Distrito de Piraputanga.","-55.4841666","-20.4511111",NA,"Caesalpinioideae. Habitat: Encrave entre cerrado e floresta estacional semidecidual. Morro Coração de Mãe. Habito: Arboreo.","CGMS1051479",NA,NA,NA,NA,NA,NA,"-55,4841666","-20,4511111",NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-04-07 11:43:44-03","UFMS","CGMS","13894","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A.M.S.F. Vaz","A. Sciamarelli; C.S.C. Arruda; F.G. Kuhn","1694","2004","04","12",NA,"Brasil","Mato Grosso do Sul","Paraíso","Fazenda Mimoso.","-52.9825","-19.0755556",NA,"Caesalpinioideae. Corola de cor branca. Planta apresentando fase fenológica de floração e frutificação.Mesófita.Medindo 5,0m de altura. Habitat: Borda de mata. Mata de encosta e pasto. Comum. Habito: Árvore.","CGMS1043345",NA,NA,NA,NA,NA,NA,"-52,9825","-19,0755556","2012","08","29",NA,NA,NA,NA,NA
"259","2021-04-07 11:43:44-03","UFMS","CGMS","11651","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","G.M. Silva","A. Sciamarelli; M.I.B. de Oliveira; L.C. Paes; E.A. de Souza; R. Bensfeld; M.H. Pereira; S. de Matos da Silva","948","2001","08","05",NA,"Brasil","Mato Grosso do Sul","Maracaju","MS-162, estrada Maracajú-Itaporã. Mata da curva.","-54.9355555","-21.0544444",NA,"Caesalpinioideae. Frutos verdes. Habitat: Mata da curva. Habito: Árvore. 3,00m de altura.","CGMS1040977",NA,NA,NA,NA,NA,NA,"-54,9355555","-21,0544444","2008","09","19",NA,NA,NA,NA,NA
