"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"84","2021-03-15 16:37:00-03","NY","NYBG","02065432","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","J. A. Steyermark","59648","1944","11","01","South America","Venezuela","Bolívar","Ptari-tepuí, in swamp on open level portion of plateau on southeast-facings slopes","1600",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2200135' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065432",NA,NA,NA,"NY02065432_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","777283","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","A. M. V. de Carvalho","6768","1999","09","05","South America","Brazil","Bahia","Ca. 8 km na estrada Maraú/Ubaitaba",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=657888' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777283","Maraú","-39.0161","-14.165","NY00777283_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","04207855","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","B. Maguire","54135","1963","07","11","South America","Suriname",NA,"Wilhelmina Gebergte, Lucie Rivier, 2 km north of rivier, 2 km west of Oost Rivier","225",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4565876' target='other'> <mi>dwc_moreinfo</mi></a>","NY04207855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 16:37:00-03","NY","NYBG","02065447","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","M. J. Jansen-Jacobs","5419","1997","09","08","South America","Guyana",NA,"S Rupununi Savanna, Wakadanawa Savanna.","290",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2200177' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065447",NA,NA,NA,"NY02065447_01","M. J. Jansen-Jacobs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-15 16:37:00-03","NY","NYBG","02065454","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","O. Huber","9825","1984","11","19","South America","Venezuela","Bolívar","Cumbre de Ptari-tepuí, aprox. 22 km al NNW de la Misión Kavanayán","2400",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2200295' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065454","Piar","-61.78","5.78","NY02065454_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-15 16:37:00-03","NY","NYBG","02065442","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","J. J. Wurdack","167","1954","10","23","South America","Venezuela","Bolívar","Hato La Vergareña: Llanos between Caño Azul and rock ridge 3 km. east of Caño Azul","420",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2200165' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065442",NA,NA,NA,"NY02065442_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-15 16:37:00-03","NY","NYBG","686987","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","R. M. Harley","19524","1977","02","17","South America","Brazil","Bahia","Serra das Almas. Lower NE slopes of the Pico das Almas ca. 25 km WNW of the Vila do Rio de Contas.","1500","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=846906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686987",NA,"-41.95","-13.55","NY00686987_01","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-15 16:37:00-03","NY","NYBG","02065460","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","G. T. Prance","28397","1983","08","31","South America","Venezuela","Bolívar","Kurun-tepuí, 17 km E of Canaima. Savanna on plateau of small tepuí on rocky terrain","1050",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2200291' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065460","Piar","-62.72","6.23","NY02065460_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-15 16:37:00-03","NY","NYBG","632287","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","R. M. Harley","H50983","1992","03","01","South America","Brazil","Bahia","Campo de Ouro Fino","1600","1700","sheet","Harley in not on the label, but we can assume he is the collector <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=685161' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632287","Abaíra","-41.9","-13.25","NY00632287_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-15 16:37:00-03","NY","NYBG","04207881","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","L. C. M. Croizat","149","1951","07","16","South America","Venezuela",NA,"La Esmeralda",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4565908' target='other'> <mi>dwc_moreinfo</mi></a>","NY04207881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-15 16:37:00-03","NY","NYBG","02065430","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","J. A. Steyermark","75008","1953","04","14","South America","Venezuela","Bolívar","Chimantá Massif. Northwestern part of summit of Abácapa-teupuí, above first line of sandstone bluffs","2000","2150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2200130' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065430",NA,NA,NA,"NY02065430_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-15 16:37:00-03","NY","NYBG","1281468","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","H. S. Irwin","24484","1969","03","16","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 30 km north of Alto Paraíso de Goiás (formerly Veadeiros).","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694356' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281468","Cavalcante","-47.5167","-13.84555","NY01281468_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-15 16:37:00-03","NY","NYBG","1281472","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","H. S. Irwin","29220","1971","01","26","South America","Brazil","Minas Gerais","Serra do Espinhaço, summit of Serra de Caraça","1750","1950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694363' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281472",NA,"-43.508849","-20.130068","NY01281472_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-15 16:37:00-03","NY","NYBG","02065452","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","J. A. Steyermark","75767","1953","06","20","South America","Venezuela","Bolívar","Chimantá Massif: Rocky plateau on southeast-facing upper shoulder of Apacará-tepuím below summi","2000","2100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2200256' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065452",NA,NA,NA,"NY02065452_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 16:37:00-03","NY","NYBG","1281463","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","H. S. Irwin","28945","1971","01","23","South America","Brazil","Minas Gerais","Serra do Espinhaço; lower slopes of Serra da Caraca, ca. 10 km. W. of Barrao de Cocais","1400","1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694322' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281463",NA,NA,NA,"NY01281463_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 16:37:00-03","NY","NYBG","02065450","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","M. J. Jansen-Jacobs","1393","1989","09","02","South America","Guyana",NA,"Gunn's Essequibo Rover","240","260","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2200176' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065450",NA,"-58.63","1.65","NY02065450_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-15 16:37:00-03","NY","NYBG","1281465","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","H. S. Irwin","20587","1968","02","20","South America","Brazil","Minas Gerais","Serra do Cipó, km. 118 (ca. 153 km N. of Belo Horizonte).","1300","1300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694348' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281465",NA,"-43.548872","-19.278562","NY01281465_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","1281464","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","H. S. Irwin","32890","1971","03","21","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","1250","1250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694326' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281464","Alto Paraíso de Goiás","-47.5167","-13.93593","NY01281464_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 16:37:00-03","NY","NYBG","312415","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","bolivarana","Utricularia bolivarana","Steyerm.","J. A. Steyermark","59191","1944","10","03","South America","Venezuela","Bolívar","Gran Sabana, between waterfal at Rué-merú (tributary of Río Kukenán) and Divina Pastora on Río Kukenán north of Santa Elena, south of Nount Roraima","1065","1065","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=276568' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312415",NA,NA,NA,"NY00312415_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 16:37:00-03","NY","NYBG","01173250","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","hirtella","Utricularia hirtella","A.St.-Hil. & Girard","W. C. Steward","P20343","1974","02","17","South America","Brazil","Amazonas","Manaus-Caracaraí Highway. Forest at km 130",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387598' target='other'> <mi>dwc_moreinfo</mi></a>","NY01173250",NA,"-60.086031","-1.8595815","NY01173250_01","P. G. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 16:37:00-03","NY","NYBG","312422","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","kaieteurensis","Utricularia kaieteurensis","Steyerm.","B. Maguire","23204","1944","05","04","South America","Guyana",NA,"Kaieteur Plateau",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=340967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312422",NA,"-59.48","5.17","NY00312422_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 16:37:00-03","NY","NYBG","312441","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","tepuiana","Utricularia tepuiana","Steyerm.","J. A. Steyermark","59517","1944","10","29","South America","Venezuela","Bolívar","Ptari-tepuí, on forested south-facing slopes overlying sanstone, on Cave Rock above Cave Camp","1810","1810","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=39454' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312441",NA,NA,NA,"NY00312441_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-15 16:37:00-03","NY","NYBG","312443","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","velascoensis","Utricularia velascoensis","Kuntze","C. E. O. Kuntze","s.n.","1892","07",NA,"South America","Bolivia",NA,"Velasco","200","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=450025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312443",NA,NA,NA,"NY00312443_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 16:37:00-03","NY","NYBG","312445","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","velascoensis","Utricularia velascoensis","Kuntze","C. E. O. Kuntze","s.n.","1892","07",NA,"South America","Bolivia",NA,"O. Velasco","200","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=450027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312445",NA,NA,NA,"NY00312445_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 16:37:00-03","NY","NYBG","312444","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lentibulariaceae","Utricularia","velascoensis","Utricularia velascoensis","Kuntze","C. E. O. Kuntze","s.n.","1892","07",NA,"South America","Bolivia",NA,"Velasco","200","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=450026' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312444",NA,NA,NA,"NY00312444_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-08 11:09:09-03","UNESP-IBB","BOTU","16817","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A. St.-Hil. & Girard","Janssen, A.","137","1980","01","06",NA,"Brasil","Amazonas",NA,NA,NA,NA,"Hidrófita, +/- 5-20 cm de altura, flor única terminal, amarela.","BOTU016817","Humaitá","-63.166667","-7.516667",NA,NA,NA,NA,NA,"63°10'w","7°31's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-30 12:43:04-03","EAO","IAN","129770","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Irwin, HS; Grear Jr., JW; Grear Jr., JW","12399","1966","02","09","Southern America","Brasil","Goiás","Wet campo, Chapada dos Veadeiros, ca. 15km W of Veadeiros.","1000","1000",NA,"Simple ca. 10cm tall. Corolla red-violet.","IAN129770",NA,"-47","-14",NA,"Taylor, P",NA,NA,NA,"-47","-14","1973",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-30 12:43:04-03","EAO","IAN","129898","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Irwin, HS; Grear Jr., JW; Grear Jr., JW","13490","1966","03","04","Southern America","Brasil","Goiás","Wet slopes. Frequent. Rocky hillside, ca. 3km E of Cristalina.","1250","1250",NA,"Inflorescence to 8cm tall. Corolla lavender-purple.","IAN129898",NA,"-48","-17",NA,"Taylor, P",NA,NA,NA,"-48","-17","1973",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-30 12:43:04-03","EAO","IAN","129909","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Irwin, HS; Grear Jr., JW; Grear Jr., JW","13600","1966","03","05","Southern America","Brasil","Goiás","Wet places. Cerrado, ca. 15km W of Cristalina.","1200","1200",NA,"Slender erect herb, to ca. 20cm tall. Corolla lavender-purple.","IAN129909",NA,"-48","-17",NA,"Taylor, P",NA,NA,NA,"-48","-17","1973",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-30 12:43:04-03","EAO","IAN","138603","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Irwin, HS; Santos, RR dos","24484","1969","03","16","Southern America","Brasil","Goiás","Wet sand in campo. Gallery woods and campo with outcrops, ca. 30km north of Veadeiros.","1000","1000",NA,"Terrestrial, inflorescence to ca. 20cm tall. Corolla lavender-purple.","IAN138603",NA,NA,NA,NA,"Taylor, P",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-30 12:43:04-03","EAO","IAN","138617","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Irwin, HS; Santos, RR dos","24997","1969","03","24","Southern America","Brasil","Goiás","Wet campo. Campo and rocky slopes, ca. 10km W of Alto do Paraiso (formely Veadeiros).","1000","1000",NA,"Inflorescence to ca. 15cm tall. Corolla lavender-purple.","IAN138617",NA,NA,NA,NA,"Taylor, P",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-30 12:43:04-03","EAO","IAN","148757","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Irwin, HS; Fonsêca, SG da","27899","1970","03","19","Southern America","Brasil","Minas Gerais","In wet sand. Rocky summits with soil-filled crevices and small areas of white sand, ca. 18km E of Diamantina.","1100","1100",NA,"Terrestrial, to ca. 15cm tall. Corolla purple.","IAN148757",NA,NA,NA,NA,"Taylor, P",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-30 12:43:04-03","EAO","IAN","94326","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Glaziou, AFM; Glaziou, AFM","19182","1885","08","06","Southern America","Brasil","Rio de Janeiro","Plantes des envirou et Ouro Preto.",NA,NA,NA,NA,"IAN094326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-30 12:43:04-03","EAO","IAN","196025","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Boelter, CR","500","2017","05","17","Southern America","Brasil","Pará","Ilha de Algodoal. Ao lado do lago.",NA,NA,NA,"Flores lilás, sobre solo encharcado.","IAN196025","Maracanã","-47.581901550293","-0.595000028610229",NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-30 12:43:05-03","EAO","IAN","52293","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lentibulariaceae","Utricularia","hirtella","Utricularia hirtella","A.St.-Hil. & Girard","Fróes, RL","26053","1950","02","17","Southern America","Brasil","Amapá","Perto do aeroporto.",NA,NA,NA,NA,"IAN052293","Oiapoque","-51.8349990844727","3.84306001663208",NA,"Moreira, AD","254902","auto",NA,NA,NA,"2012","01","10",NA,NA,NA,NA,NA,NA
"119","2019-10-09 11:18:20-03","UFBA","ALCB","137717","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","87","2017","11","02","Southern America","Brasil","Bahia","Estrada entre Una e Santa Luzia, BA-270.","69","69",NA,"Corola lilás com branco, mácula amarela e branca na base do lábio inferior, cálcar duas vezes maior que o lábio inferior da corola.; Restingas alagadas.","ALCB067578","Santa Luzia","-39.048333","-15.567222","ALCB067578","Guedes, FM",NA,NA,NA,"-39.048333","-15.567222","2017","11",NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 21:32:30-03","UFBA","ALCB","026049","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Guedes, ML; et al.","s/n","1993","09","14","Southern America","Brasil","Bahia",NA,NA,NA,NA,"De ca. 10cm de altura. Áfila. Flores de cor lilás. Ocasional.",NA,"Cairu","-39.033333","-13.483333",NA,"Campos, GL",NA,NA,NA,"-39.033333","-13.483333","1999","08",NA,NA,NA,NA,NA,NA,NA
"121","2019-10-09 11:18:20-03","UFBA","ALCB","74865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Guedes, ML; Carvalho, G; Santos, JS","12649","2006","09","15","Southern America","Brasil","Bahia","Litoral Sul, Mata de Burunganga",NA,NA,NA,"de ca 6cm. àfila. Flores liláses. Ocasional.",NA,"Ituberá","-39.133333","-13.716667",NA,"Guedes, FM",NA,NA,NA,"-39.133333","-13.716667","2017","09","11",NA,NA,NA,NA,NA,NA
"122","2019-10-09 11:18:20-03","UFBA","ALCB","74870a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Guedes, ML; Carvalho, G; Santos, JS","12653a","2006","09","15","Southern America","Brasil","Bahia","Litoral Sul, Mata de Burunganga",NA,NA,NA,"ca. 10 cm.",NA,"Ituberá","-39.133333","-13.716667",NA,"Guedes, FM",NA,NA,NA,"-39.133333","-13.716667","2017","09","11",NA,NA,NA,NA,NA,NA
"123","2020-02-08 09:33:12-03","NBC","NL-BOTANY","U.1419918","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Cooper A",NA,"1973","10","01","Southern America","Guyana",NA,"Soesdijke",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419918 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419918",NA,NA,NA,"NL-U1419918","Taylor PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0183399",NA,NA,NA,NA
"124","2020-02-08 09:33:07-03","NBC","NL-BOTANY","L 0003131","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Ule EHG",NA,"1909","12","01","Southern America","Brazil","Amazonas","Auf unteren Campos",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200003131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0003131",NA,NA,NA,"NL-L0003131","Taylor PG",NA,NA,"type",NA,NA,"1973","03","01","Magnoliopsidae","915114359",NA,NA,NA,NA
"125","2020-02-08 09:33:07-03","NBC","NL-BOTANY","L 0484116","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Splitgerber FL",NA,"1838","03","08","Southern America","Surinam",NA,"Surinami pr. plant Klein Onoribo in Para",NA,NA,NA,"in arenosis humidis<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200484116 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0484116",NA,NA,NA,"NL-L0484116","Taylor PG",NA,NA,"type",NA,NA,"1972","11","01","Magnoliopsidae","8993464",NA,NA,NA,NA
"126","2020-02-08 09:33:07-03","NBC","NL-BOTANY","L.2827623","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Ule EHG",NA,"1908","12","01","Southern America","Brazil",NA,"Im Merigtisoel bei S. Marcos. Rio Branco.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2827623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2827623",NA,NA,NA,"NL-L2827623",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"127","2020-02-08 09:33:07-03","NBC","NL-BOTANY","L.2827624","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2827624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2827624",NA,NA,NA,"NL-L2827624",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
