"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","year","month","day","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"320","2020-12-21 16:42:55-03","MBM","MBM","53032","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM053032","MBM053032","1962","12","13",NA,NA,NA,"9676",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA
"321","2020-12-21 16:42:55-03","MBM","MBM","21463","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Guaratuba","Rio da Alerta","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM021463","MBM021463","1972","03","22",NA,NA,NA,"29342",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA
"322","2020-12-21 16:42:55-03","MBM","MBM","10304","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Jaguariaíva","Rio do Sabiá","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM010304","MBM010304 MBM010304_1","1968","03","23",NA,NA,NA,"18935",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA
"323","2020-12-21 16:42:55-03","MBM","MBM","246647","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Dombrowski, L.T.","Kuniyoshi, Y.S.","Brazil","Paraná","Morretes","Centro de Pesquisa Experimental (CPE)","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM246647","MBM246647",NA,NA,NA,NA,NA,NA,"409",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"324","2020-12-21 16:42:55-03","MBM","MBM","109486","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Kummrow, R.; et al.; et al.","Brazil","Paraná","Morretes","Estação Marumbi, Picada para Engenheiro Lange","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM109486","MBM109486","1986","01","02",NA,NA,NA,"2691",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"325","2020-12-21 16:42:55-03","MBM","MBM","86733","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.",NA,"Hatschbach, G.","Brazil","Paraná","Morretes","Estrada da Graciosa, próximo rio Cachoeira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM086733","MBM086733","1983","12","06",NA,NA,NA,"47187",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"326","2020-12-21 16:42:55-03","MBM","MBM","59989","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Morretes","Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM059989","MBM059989","1978","11","16",NA,NA,NA,"41726",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"327","2020-12-21 16:42:55-03","MBM","MBM","32874","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM032874","MBM032874","1974","08","28",NA,NA,NA,"34798",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"328","2020-12-21 16:42:55-03","MBM","MBM","246646","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Mattos, A.","Brazil","Paraná","Morretes","Serra do Mar, km 57","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM246646","MBM246646",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"329","2020-12-21 16:42:55-03","MBM","MBM","53031","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Asplund, E.","Hatschbach, G.","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM053031","MBM053031","1951","01","07",NA,NA,NA,"2087",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"330","2020-12-21 16:42:55-03","MBM","MBM","89671","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Kuniyoshi, Y.S.; et al.; et al.","Brazil","Paraná","Morretes","Viaduto dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM089671","MBM089671","1984","03","07",NA,NA,NA,"4743",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"331","2020-12-21 16:42:55-03","MBM","MBM","5484","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Hatschbach, G.","Brazil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM005484","MBM005484","1967","12","07",NA,NA,NA,"18053",NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA
"332","2020-12-21 16:42:55-03","MBM","MBM","246645","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Motta, J.T.","Motta, J.T.","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM246645","MBM246645",NA,NA,NA,NA,NA,NA,"288",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA
"333","2020-12-21 16:42:55-03","MBM","MBM","131491","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Smith, L.B.","Klein, R.M.; et al.; et al.","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM131491","MBM131491","1972","01","18",NA,NA,NA,"10016",NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA
"334","2020-12-21 16:42:55-03","MBM","MBM","250424","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Franco, G.","Franco, G.; et al.; et al.","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"MBM250424","MBM250424",NA,NA,NA,NA,NA,NA,"2909",NA,NA,"Southern America",NA,"30093","auto",NA,NA,NA,NA,NA
"335","2020-12-21 16:42:55-03","MBM","MBM","186524","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Pastore, J.A.","Aguiar, O.T.","Brazil","São Paulo","Cubatão","Parque Estadual da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,"MBM186524","MBM186524",NA,NA,NA,NA,NA,NA,"307",NA,NA,"Southern America",NA,"15123","auto",NA,NA,NA,NA,NA
"336","2020-12-21 16:42:55-03","MBM","MBM","254120","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Pastore, J.A.; Esteves, R.","Aguiar, O.T.","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"MBM254120","MBM254120",NA,NA,NA,NA,NA,NA,"333",NA,NA,"Southern America",NA,"38855","auto",NA,NA,NA,NA,NA
"337","2020-12-21 16:42:55-03","MBM","MBM","250425","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.",NA,"Oliveira, A.A. de; et al.; et al.","Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"MBM250425","MBM250425",NA,NA,NA,NA,NA,NA,"3618",NA,NA,"Southern America",NA,"41977","auto",NA,NA,NA,NA,NA
"338","2020-12-21 16:42:55-03","MBM","MBM","56876","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","Hatschbach, G.","Michelin Ramos, M.E.; et al.; et al.","Brazil","São Paulo","Vinhedo","Estrada de Tratamento de Água de Valinhos","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,"MBM056876","MBM056876","1977","09","27",NA,NA,NA,"6540",NA,NA,"Southern America",NA,"9595","auto",NA,NA,NA,NA,NA
"339","2019-11-01 15:28:38-03","PUC-RIO","FCAB","2336","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Pedro Germano","P. Capell S.J.","Brasil","Rio de Janeiro","Monnerat",NA,NA,NA,NA,NA,NA,NA,"Alto o suficiente para fora da árvore de floresta com folhas grandes.","002336",NA,"1952","11",NA,"1996","07","25","s.n.",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7546","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Mario Gomes","Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Imperador, após o Vale das Princesas, próximo ao Cruzeiro.","-43.297222","-22.490833","-43.297222","-22.490833","1089","1089","Árvore com 5 m de altura. Tronco com casca esfoliante, pardacenta, DAP ca. 7 cm. Flores esverdeados. Ocacional.; Mata.","FCAB007546",NA,"2016","11","03","2016","12",NA,"8443",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2015-09-04 14:59:43-03","MNHN","RECOLNAT_MNHN_P","P03921494","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Glaziou, A.","Brasil","Rio de Janeiro",NA,"Fazenda de l´Itatiaia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921494' target='other'> <mi>dwc_moreinfo</mi></a>","P03921494","P03921494_01","1873","1","20",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"6567",NA
"342","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921477","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Saint-Hilaire, A.","Brasil","São Paulo",NA,"Bois virgem [prés Mbuyry dan Cruise].",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921477' target='other'> <mi>dwc_moreinfo</mi></a>","P03921477","P03921477_01","1816","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"D 653",NA
"343","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921478","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921478' target='other'> <mi>dwc_moreinfo</mi></a>","P03921478","P03921478_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"653 D",NA
"344","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921479","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Glaziou, A.","Brasil","Rio de Janeiro",NA,"Alto Macahá du Nova Friburgo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921479' target='other'> <mi>dwc_moreinfo</mi></a>","P03921479","P03921479_01","1892","10","18",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"20364",NA
"345","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921480","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Puiggari","Brasil","São Paulo",NA,"Prov. de São Paulo, Apiahy.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921480' target='other'> <mi>dwc_moreinfo</mi></a>","P03921480","P03921480_01","1885","4","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"346","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921481","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Saint-Hilaire, A.","Brasil","Minas Gerais",NA,"Brésil, province de Minas Geraes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921481' target='other'> <mi>dwc_moreinfo</mi></a>","P03921481","P03921481_01","1816","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"b2 2209",NA
"347","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921482","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Saint-Hilaire, A.","Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921482' target='other'> <mi>dwc_moreinfo</mi></a>","P03921482","P03921482_01","1816","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"B2 2209",NA
"348","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921483","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Saint-Hilaire, A.","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921483' target='other'> <mi>dwc_moreinfo</mi></a>","P03921483","P03921483_01","1816","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"D 653",NA
"349","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921484","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Glaziou, A.","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921484' target='other'> <mi>dwc_moreinfo</mi></a>","P03921484","P03921484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"13950",NA
"350","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921485","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Sellow","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921485' target='other'> <mi>dwc_moreinfo</mi></a>","P03921485","P03921485_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"351","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921486","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Saint-Hilaire, A.","Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921486' target='other'> <mi>dwc_moreinfo</mi></a>","P03921486","P03921486_01","1816","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"B2 2209",NA
"352","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921487","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Saint-Hilaire, A.","Brasil","Minas Gerais",NA,"Brésil, Province de Minas Geraes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921487' target='other'> <mi>dwc_moreinfo</mi></a>","P03921487","P03921487_01","1816","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"b2 2209",NA
"353","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921488","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Gaudichaud, C.","Brasil","São Paulo",NA,"Province de San-Paolo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921488' target='other'> <mi>dwc_moreinfo</mi></a>","P03921488","P03921488_01","1833","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"598",NA
"354","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921489","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Glaziou, A.","Brasil","Rio de Janeiro",NA,"Province de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921489' target='other'> <mi>dwc_moreinfo</mi></a>","P03921489","P03921489_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"13950",NA
"355","2015-09-04 14:59:29-03","MNHN","RECOLNAT_MNHN_P","P03921490","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Binot","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921490' target='other'> <mi>dwc_moreinfo</mi></a>","P03921490","P03921490_01","1880","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"56",NA
"356","2016-12-19 15:21:12-02","MNHN","RECOLNAT_MNHN_P","P03921491","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Gaudichaud, C.","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921491' target='other'> <mi>dwc_moreinfo</mi></a>","P03921491","P03921491_01","1833","1","1",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"538",NA
"357","2015-09-04 14:59:43-03","MNHN","RECOLNAT_MNHN_P","P03921492","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Glaziou, A.","Brasil","Rio de Janeiro",NA,"Serra da Estrella.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921492' target='other'> <mi>dwc_moreinfo</mi></a>","P03921492","P03921492_01","1882","12","23",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"13950",NA
"358","2015-09-04 14:59:43-03","MNHN","RECOLNAT_MNHN_P","P03921493","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Glaziou, A.","Brasil","Rio de Janeiro",NA,"Province de Rio Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921493' target='other'> <mi>dwc_moreinfo</mi></a>","P03921493","P03921493_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8741",NA
"359","2015-09-04 14:59:43-03","MNHN","RECOLNAT_MNHN_P","P03921495","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Glaziou, A.","Brasil","Rio de Janeiro",NA,"Route de Juiz de Fora a la Fazenda de Sta. Anna.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921495' target='other'> <mi>dwc_moreinfo</mi></a>","P03921495","P03921495_01","1875","1","6",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7685",NA
"360","2015-09-04 14:59:43-03","MNHN","RECOLNAT_MNHN_P","P03921496","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Glaziou, A.","Brasil","Rio de Janeiro",NA,"Petropolis, chemin de lo fazenda Ingleza.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921496' target='other'> <mi>dwc_moreinfo</mi></a>","P03921496","P03921496_01","1877","1","29",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8741",NA
"361","2015-09-04 16:24:53-03","MNHN","RECOLNAT_MNHN_P","P04541467","PreservedSpecimen",NA,"Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Hook.f. ex K.Schum.","Gomes-Bezerra","Schnell, R.","Brasil",NA,NA,"Serra do Mar. Prés de Paranapiacaba.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04541467' target='other'> <mi>dwc_moreinfo</mi></a>","P04541467","P04541467_01","1958","8","28",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8540",NA
"362","2015-09-07 17:06:20-03","MNHN","RECOLNAT_MNHN_P","P00680260","PreservedSpecimen",NA,"Rubiaceae","Cinchona","australis","Cinchona australis","Wedd.","Weddel","Weddell, H.A.","Bolivie",NA,NA,"Prov. [Province] de la Cordillera",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00680260' target='other'> <mi>dwc_moreinfo</mi></a>","P00680260","P00680260_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"isotype"
"363","2020-12-11 11:40:39-03","UFMG","BHCB","24548","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-12-11 11:40:39-03","UFMG","BHCB","24548","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-12-11 11:40:38-03","UFMG","BHCB","107288","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Almeida, TE; Heringer, G; Lara, DS; Costa, ACV da","Brasil","Minas Gerais","Diamantina",NA,"-43.671361","-17.878861","-43.671361","-17.878861","112","112","Árvore, 6m de altura, em Mata de Galeria. Inflorescência imatura verde",NA,NA,"2007","04","30",NA,NA,NA,"1027","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-12-11 11:40:38-03","UFMG","BHCB","140381","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Kamino, LHY; Spósito, TC; Carmo, FF","Brasil","Minas Gerais","Caeté","Serra da Gandarela","-43.696389","-20.041944","-43.696389","-20.041944","1300","1300","Arbórea, 10 metros de altura, estípulas caducas, frutos imaturos verdes; Borda de mata semidecídua","BHCB038640",NA,"2010","06","11","2012","06",NA,"1582","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-12-11 11:40:38-03","UFMG","BHCB","151560","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Mota, RC da","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.434444","-20.196389","-43.434444","-20.196389",NA,NA,"Floresta Estacional Semidecidual; Árvore",NA,NA,"2011","07","19",NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-11 11:40:38-03","UFMG","BHCB","151560","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Mota, RC da","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.434444","-20.196389","-43.434444","-20.196389",NA,NA,"Floresta Estacional Semidecidual; Árvore",NA,NA,"2011","07","19",NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
