"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1159","2014-08-26 18:22:17-03","FSL","HFSL","5893","S","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Rodrigues, W.A.; Coêlho, L.F.","1967","04","16","Southern America","Brasil",NA,NA,"Cipó lenhoso; flor verde clara com centro amarelo; ocasional na praia arenosa. ; DE",NA,"8379","Amazonas","Manaus","Alto Rio Negro, Alto Rio Negro, Ilha do Gavião, próximo à boca do rio Branco.","-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"Willd.",NA,"Rodrigues, W.A.","138090","auto",NA,"1967","04",NA,NA,NA,NA,NA,NA,NA
"1160","2020-03-05 14:11:59-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Morais, FF; Souza, GTT; Santos, RR","2013","09","22","América","Brasil",NA,NA,"Atividade de aula campo.",NA,"534","Mato Grosso","Cáceres","Bairro Espírito Santo, Chácara Barú.","-57.671681","-16.072511","-57.671681","-16.072511",NA,NA,"Magnoliidae","Fabales","Willd.",NA,"Carniello, MA",NA,NA,NA,"2014","09","17",NA,NA,NA,NA,NA,NA
"1161","2020-03-05 14:11:59-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Carniello, MA","2010","06","03","América","Brasil",NA,NA,NA,NA,"3581","Mato Grosso","Cáceres","Baía do Malheiros","-57.684833","-16.056944","-57.684833","-16.056944",NA,NA,"Magnoliidae","Fabales","Willd.",NA,"Carniello, MA",NA,NA,NA,"2010","06","03",NA,NA,NA,NA,NA,NA
"1162","2020-03-05 14:11:59-03","UNEMAT","HPAN","6051","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Carniello, MA","2008","07","06","América","Brasil",NA,NA,NA,NA,"1900","Mato Grosso","Cáceres","Comunidade Luzia - Sítio São Sebastião","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Magnoliidae","Fabales","Willd.",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-03-05 14:11:59-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Morais, FF; Souza, GTT; Santos, RR","2013","09","22","América","Brasil",NA,NA,"Atividade de aula campo.",NA,"534","Mato Grosso","Cáceres","Bairro Espírito Santo, Chácara Barú.","-57.671681","-16.072511","-57.671681","-16.072511",NA,NA,"Magnoliidae","Fabales","Willd.",NA,"Carniello, MA",NA,NA,NA,"2014","09","17",NA,NA,NA,NA,NA,NA
"1164","2020-03-05 14:11:59-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Carniello, MA; Rodriguês, ELC; Figueiredo, JPS; Cruz, WJA; Pedroga, JA; Quintiliano, FJ","2011","06","07","América","Brasil",NA,NA,NA,NA,"3839","Mato Grosso","Cáceres","Baía do Malheiros","-57.705278","-16.057306","-57.705278","-16.057306",NA,NA,"Magnoliidae","Fabales","Willd.",NA,"Carniello, MA",NA,NA,NA,"2011","06","07",NA,NA,NA,NA,NA,NA
"1165","2020-03-05 14:11:59-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Morais, FF; Souza, GTT; Santos, RR","2013","09","22","América","Brasil",NA,NA,"Atividade de aula campo.",NA,"534","Mato Grosso","Cáceres","Bairro Espírito Santo, Chácara Barú.","-57.671681","-16.072511","-57.671681","-16.072511",NA,NA,"Magnoliidae","Fabales","Willd.",NA,"Carniello, MA",NA,NA,NA,"2014","09","17",NA,NA,NA,NA,NA,NA
"1166","2020-09-11 17:50:09-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Carniello, MA; Santos-Silva, R; Conceição, ME; Mello, AR; Pereira, CS","2007","10","17","América","Brasil",NA,NA,NA,NA,"1448","Mato Grosso","Lambari D'Oeste","Fazenda Madre Paulina","-58.0036010742188","-15.3233003616333",NA,NA,NA,NA,"Magnoliidae","Fabales","Willd.",NA,"Mello, AR","80820","auto",NA,"2008","08",NA,NA,NA,NA,NA,NA,NA
"1167","2020-12-02 09:07:38-03","UNITINS","HUTO","4041","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Oliveira, F.C.A.","2010","05","18",NA,"Brasil",NA,NA,"Arvoreta com cerca de 2,40 m de altura. Folhas cartáceas, cor verde brilhante. Flor com sépalas, corola amarela; Cerradão","HUTO004041","2200","Tocantins","Darcinópolis","Bacia do Tocantins. Sub-bacia do rio Tocantins. Fazenda Nova Veneza. Solo arenoso vermelho. Relevo levemente ondulado","-47.752778","-6.763611","-47.752778","-6.763611","355","355",NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-12-02 09:07:38-03","UNITINS","HUTO","482","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pereira, C.B.","2006","08","02",NA,"Brasil",NA,NA,"Arbusto escandente com cerca de 8 m de altura. Corola creme com pétalas manchadas de amarelo; Mata de galeria","HUTO000482","544","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.174167","-10.412222","-48.174167","-10.412222",NA,NA,NA,NA,"Willd.","HUTO000482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-12-02 09:07:38-03","UNITINS","HUTO","2065","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pereira, C.B.","2009","05","27",NA,"Brasil",NA,NA,"Arbusto com mais ou menos 1,50 m de altura. Flores amarelas e botões florais; Cerrado","HUTO002065","1051","Tocantins","Porto Nacional",NA,"-48.224222","-10.388722","-48.224222","-10.388722",NA,NA,NA,NA,"Willd.","HUTO002065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-12-02 09:07:38-03","UNITINS","HUTO","6462","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Texeira, B.R.","2008","05","23",NA,"Brasil",NA,NA,"Flor alva. Frutos imaturos verdes. Interior das pétalas amarelas. Botões florais verdes.; Mata de galeria. Solo argiloso com serrapilheira.","HUTO006462","45","Distrito Federal","Brasília","Parque Nacional de Brasília, portão nº 1, ao lado da piscina nova","-47.919444","-15.737222","-47.919444","-15.737222",NA,NA,NA,NA,"Willd.",NA,"Mota, M.C.A.",NA,NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA
"1171","2020-12-02 09:07:38-03","UNITINS","HUTO","286","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pereira, C.B.","2005","07","10",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,50 m de altura. Flores amarelas com sépalas creme perfumadas; Cerrado stricto sensu","HUTO000286","10","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.229722","-10.388333","-48.229722","-10.388333",NA,NA,NA,NA,"Willd.","HUTO000286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2020-12-02 09:07:38-03","UNITINS","HUTO","2623","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Oliveira, F.C.A.","2009","07","05",NA,"Brasil",NA,NA,"Liana. Folhas cartáceas, discolores. Frutos imaturos cor verde. Comum; Cerrado alto","HUTO002623","1535","Tocantins","Almas","Bacia do Tocantins. Sub-bacia do rio Manuel Alves da Natividade. Região da Fazenda Jaó. Solo argilo-arenoso amarelado. Com tapiocanga. Relevo plano","-47.263889","-11.633611","-47.263889","-11.633611","409","409",NA,NA,"Willd.",NA,"Fonseca, M.L.",NA,NA,NA,"2011","02",NA,NA,NA,NA,NA,NA,NA
"1173","2020-12-02 09:07:38-03","UNITINS","HUTO","2765","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Soares, C.B.","2009","04","27",NA,"Brasil",NA,NA,"Enviada para os seguintes Herbários:&nf;- Parque das Dunas - RN; Arbusto com cerca de 2 m de altura. Flores com cálice branco e pétalas amarelas; Cerrado","HUTO002765","1001","Tocantins","Palmas","Sub-bacia do ribeirão São João, próximo ao aterro","-48.223889","-10.377778","-48.223889","-10.377778","250","250",NA,NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2020-12-02 09:07:38-03","UNITINS","HUTO","6231","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Bastos, M.N.C.","1995","06","15",NA,"Brasil",NA,NA,"Cipó escandente. Botões esverdeados, flores com pétalas brancas.; Campo cerrado.","HUTO006231","2167","Pará","São Geraldo do Araguaia","Morro 3","-48.5550003051758","-6.40055990219116",NA,NA,NA,NA,NA,NA,"Willd.",NA,NA,"72333","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2019-10-07 09:29:41-03","UEFS","HUEFS","100926","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Melo, E.","2005","09","06",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0100926","4047","Bahia","Barreiras","Fazenda Nona Moura.","-45.144444","-12.164167","45W8'40''","12S9'51''","530","530","Angiospermae","Fabales","Willd.","HUEFS0100926","J.F.B.Pastore",NA,NA,NA,"2007","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1176","2019-10-07 09:29:41-03","UEFS","HUEFS","130770","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lopes, M.M.M.","2007","06","08",NA,"Brasil",NA,NA,"Caatinga arbórea (mata ciliar).","HUEFS0130770","1393","Bahia","Coribe","Estrada de Sõ Félix do Coribe para Coribe. Região da microbacia do Rio Formoso. Ca. 4 Km após distrito de Colônia, virar á direita e seguir mais 2 Km.","-44.309722","-13.625833","44W18'35''","13S37'33''","520","520","Angiospermae","Fabales","Willd.","HUEFS0130770",NA,NA,NA,NA,"2008","01",NA,"Rosanae",NA,NA,NA,NA,NA
"1177","2019-10-07 09:29:41-03","UEFS","HUEFS","145001","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Demuner, V.","2006","10","19",NA,"Brasil",NA,NA,NA,"HUEFS0145001","3000","Espírito Santo","Águia Branca","Córrego do trinta, prop. Domingos Brega.","-40.647778","-19.023056","40W38'52''","19S1'23''","180","180","Angiospermae","Fabales","Willd.","HUEFS0145001","E.B.Miranda",NA,NA,NA,"2009","11",NA,"Rosanae",NA,NA,NA,NA,NA
"1178","2019-10-07 09:29:41-03","UEFS","HUEFS","152755","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Cezare, C.H.G.","2007","09","25",NA,"Brasil",NA,NA,"Floresta estacional semi-decidual.","HUEFS0152755","5","Goiás","Luziânia","Hidrelérica de Corumbá III, área a ser desmatada para enchimento do reservatório.","-48.015278","-16.6375","48W0'55''","16S38'15''","764","764","Angiospermae","Fabales","Willd.","HUEFS0152755",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1179","2019-10-07 09:29:41-03","UEFS","HUEFS","156142","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Queiroz, L.P.de","2009","04","22",NA,"Brasil",NA,NA,"Floresta estacional semi-decidual.","HUEFS0156142","14124","Goiás","Nova Roma","9 Km da cidade de Nova Roma na estrada para São Domingos.","-46.859444","-13.649444","46W51'34''","13S38'58''","449","449","Angiospermae","Fabales","Willd.","HUEFS0156142","E.B.Miranda",NA,NA,NA,"2010","09",NA,"Rosanae",NA,NA,NA,NA,NA
"1180","2019-10-07 09:29:41-03","UEFS","HUEFS","166656","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fraga, C.N.","2010","07","27",NA,"Brasil",NA,NA,"Floresta Amazônica.","HUEFS0166656","2982","Pará","Monte Alegre","São Tomé, estrada da Pariçó, ao lado do Igapó São Tomé. Região arenosa inserida na Floresta Amazônica.","-54.0525","-1.989722","54W3'9''","1S59'23''","28","28","Angiospermae","Fabales","Willd.","HUEFS0166656","J.F.B.Pastore",NA,NA,NA,"2011","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1181","2019-10-07 09:29:41-03","UEFS","HUEFS","166742","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Souza, E.B.","2010","03","12",NA,"Brasil",NA,NA,"Mata.","HUEFS0166742","1781","Ceará","Guaraciaba do Norte","Planalto da Ibiapaba. Municipio Guaraciaba do Norte, sítio Tamboatãnzinho. Área com remanescente de floresta tropical pluvial, transição com mata úmida. Bica do urubu.","-40.72","-4.200833","40W43'12''","4S12'3''","891","891","Angiospermae","Fabales","Willd.","HUEFS0166742","M.Mota",NA,NA,NA,"2018","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1182","2019-10-07 09:29:41-03","UEFS","HUEFS","166791","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Marreira, E.M.","2010","04","30",NA,"Brasil",NA,NA,"Mata.","HUEFS0166791","92","Ceará","Guaraciaba do Norte","Planalto de Ibiapaba. Mun. Guaraciaba do Norte sítio tamboatazinho, Cachoeira do Urubu. Área de mata úmida com afloramento arenítico nas margens de um riacho.","-40.719722","-4.201111","40W43'11''","4S12'4''","879","879","Angiospermae","Fabales","Willd.","HUEFS0166791","E.B.Miranda",NA,NA,NA,"2011","05",NA,"Rosanae",NA,NA,NA,NA,NA
"1183","2019-10-07 09:29:41-03","UEFS","HUEFS","170188","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Oliveira, F.C.A.","2009","07","05",NA,"Brasil",NA,NA,"Cerrado alto.","HUEFS0170188","1535","Tocantins","Almas","Bacia do Tocantins. Sub-bacia: Manuel Alves da Natividade (T-5, área 4b, ponto 25). Região da Fazenda Jaó.","-47.263889","-11.633611","47W15'50''","11S38'1''","409","409","Angiospermae","Fabales","Willd.","HUEFS0170188","M.Mota",NA,NA,NA,"2018","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1184","2019-10-07 09:29:41-03","UEFS","HUEFS","174434","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Andrade, I.M.de","2010","10","27",NA,"Brasil",NA,NA,NA,"HUEFS0174434","4050","Ceará","Santana do Cariri","Cancelão. APA da Chapada do Araripe","-39.59","-7.209722","39W35'24''","7S12'35''",NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0174434","J.F.B.Pastore",NA,NA,NA,"2012","06",NA,"Rosanae",NA,NA,NA,NA,NA
"1185","2019-10-07 09:29:41-03","UEFS","HUEFS","178770","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fontana, A.P.","2009","11","23",NA,"Brasil",NA,NA,NA,"HUEFS0178770","6258","Pernambuco","Tacaratu","Serra Grande, torre de TV.","-38.131389","-9.075833","38W7'53''","9S4'33''","802","802","Angiospermae","Fabales","Willd.","HUEFS0178770",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1186","2019-10-07 09:29:41-03","UEFS","HUEFS","178792","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fontana, A.P.","2010","07","20",NA,"Brasil",NA,NA,NA,"HUEFS0178792","7012","Paraíba","Cajazeiras","Divisa de São José de Piranhas, Boqueirão, Serra do Boqueirão, ao lado da parede do açude Engenho Ávidos.","-38.460278","-6.988333","38W27'37''","6S59'18''","588","588","Angiospermae","Fabales","Willd.","HUEFS0178792",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1187","2019-10-07 09:29:41-03","UEFS","HUEFS","178793","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Oliveira, M.","2009","08","31",NA,"Brasil",NA,NA,NA,"HUEFS0178793","4450","Ceará","Brejo Santo","Acesso para Chapada do Araripe, área aberta formada por propriedades rurais.","-39.046389","-7.478333","39W2'47''","7S28'42''","491","491","Angiospermae","Fabales","Willd.","HUEFS0178793",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1188","2019-10-07 09:29:41-03","UEFS","HUEFS","184153","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Faria, J.E.Q.","2011","08","23",NA,"Brasil",NA,NA,"Borda de mata de galeria.","HUEFS0184153","1635","Distrito Federal",NA,"Estação Ecológica de Águas Emendadas.",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0184153",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1189","2019-10-07 09:29:41-03","UEFS","HUEFS","18842","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Melo, E.","1992","05","25",NA,"Brasil",NA,NA,"Orla da mata ciliar.","HUEFS0018842","714","Distrito Federal",NA,"Estrada DF-280/Rio Descoberto.",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0018842","E.B.Miranda",NA,NA,NA,"2001","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1190","2019-10-07 09:29:41-03","UEFS","HUEFS","194693","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Correia, C.","2013","04","25",NA,"Brasil",NA,NA,"Planalto da Ibiapaba.","HUEFS0194693","896","Ceará","Tianguá","Estrada em direçao a Tamboril CE.","-41.025","-3.758889","41W1'30''","3S45'32''","807","807","Angiospermae","Fabales","Willd.","HUEFS0194693","M.Mota",NA,NA,NA,"2018","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1191","2019-10-07 09:29:41-03","UEFS","HUEFS","199430","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pereira-Silva, G.","2010","03","23",NA,"Brasil",NA,NA,NA,"HUEFS0199430","15131","Rondônia","Porto Velho","Jaci Paraná, Margem esquerda do rio Madeira(área com afloramento rochoso, em frente á corredeira de Jirau).","-64.726389","-9.321389","64W43'35''","9S19'17''","85","85","Angiospermae","Fabales","Willd.","HUEFS0199430",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1192","2019-10-07 09:29:41-03","UEFS","HUEFS","199704","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Silva, R.A","2012","07","11",NA,"Brasil",NA,NA,NA,"HUEFS0199704","2036","Ceará","Missão Velha","Cachoeira da Missão Velha.","-39.143611","-7.221389","39W8'37''","7S13'17''","341","341","Angiospermae","Fabales","Willd.","HUEFS0199704",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1193","2019-10-07 09:29:41-03","UEFS","HUEFS","201118","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pereira-Silva, G.","2010","06","19",NA,"Brasil",NA,NA,"Floresta de Igapó.","HUEFS0201118","15388","Rondônia","Porto Velho","Margem esquerda do rio Mutum Paraná.","-64.928889","-9.616389","64W55'44''","9S36'59''","85","85","Angiospermae","Fabales","Willd.","HUEFS0201118",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1194","2019-10-07 09:29:41-03","UEFS","HUEFS","201977","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Oliveira, A.P.C.","2010","05","13",NA,"Brasil",NA,NA,NA,"HUEFS0201977","52","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira, trilha da borda do parque paralela à estrada. Borda de trilha em cerradão e mata semidecídua.","-47.416667","-21.816667","47W25'","21S49'","520","600","Angiospermae","Fabales","Willd.","HUEFS0201977",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1195","2019-10-07 09:29:41-03","UEFS","HUEFS","207936","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Queiroz, L.P.de","2014","05","26",NA,"Brasil",NA,NA,"Domínio: Amazônia. Floresta de terra firme antropizada.","HUEFS0207936","15870","Pará","Santarém","Área de mata no entorno do Campus Tapajós da UFOPA.","-54.74","-2.420556","54W44'24''","2S25'14''","29","29","Angiospermae","Fabales","Willd.","HUEFS0207936","M.Mota",NA,NA,NA,"2018","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1196","2019-10-07 09:29:41-03","UEFS","HUEFS","208611","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pereira, C.B.","2006","08","02",NA,"Brasil",NA,NA,"Mata de galeria.","HUEFS0208611","544","Tocantins","Palmas","Sub-bacia Ribeirão São João.","-48.174167","-10.412222","48W10'27''","10S24'44''",NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0208611",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1197","2019-10-07 09:29:41-03","UEFS","HUEFS","208613","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Soares, C.B.","2009","05","27",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0208613","1051","Tocantins","Porto Nacional",NA,"-48.224167","-10.388611","48W13'27''","10S23'19''",NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0208613",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1198","2019-10-07 09:29:41-03","UEFS","HUEFS","213837","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Medeiros, H.","2013","05","11",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0213837","1240","Rondônia","Nova Mamoré","Estrada Linha 31, direção ao final da Serra do Pacás Novas.","-64.688611","-10.460556","64W41'19''","10S27'38''","183","183","Angiospermae","Fabales","Willd.","HUEFS0213837","M.Mota",NA,NA,NA,"2018","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1199","2019-10-07 09:29:41-03","UEFS","HUEFS","213848","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Bigio, N.C.","2013","05","11",NA,"Brasil",NA,NA,"Mata perturbada, solo pedregoso e arenoso.","HUEFS0213848","989","Rondônia","Nova Mamoré","Parque Estadual de Guajará-Mirim, Ramal de acesso a Serra dos Pacaás Novos (Linha 30).","-64.688611","-10.460556","64W41'19''","10S27'38''","143","143","Angiospermae","Fabales","Willd.","HUEFS0213848","M.Mota",NA,NA,NA,"2018","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1200","2019-10-07 09:29:41-03","UEFS","HUEFS","220499","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fontana, A.P.","2014","07","09",NA,"Brasil",NA,NA,"Savana Estépica","HUEFS0220499","8248","Ceará","Lavras da Mangabeira","Sítio Garra","-38.870556","-6.852778","38W52'14''","6S51'10''","365","365","Angiospermae","Fabales","Willd.","HUEFS0220499",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1201","2019-10-07 09:29:41-03","UEFS","HUEFS","220620","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fontana, A.P.","2014","09","30",NA,"Brasil",NA,NA,"Áreas de Tensão Ecológica","HUEFS0220620","8568","Paraíba","Conceição","Sítio Queimadas","-38.48","-7.387222","38W28'48''","7S23'14''","747","747","Angiospermae","Fabales","Willd.","HUEFS0220620",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1202","2019-10-07 09:29:41-03","UEFS","HUEFS","220654","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fontana, A.P.","2014","11","26",NA,"Brasil",NA,NA,"Savana Estépica","HUEFS0220654","8846","Paraíba","Bonito de Santa Fé","Serra Grande","-38.406111","-7.222222","38W24'22''","7S13'20''","728","728","Angiospermae","Fabales","Willd.","HUEFS0220654",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1203","2019-10-07 09:29:41-03","UEFS","HUEFS","237218","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Chagas, D.B.das","2017","06","13",NA,"Brasil",NA,NA,"Cerrado stricto sensu","HUEFS0237218","202","Tocantins","Porto Nacional","Faz. Providência - Porto Nacional - TO","-48.4","-10.55","48W24'","10S33'","219","219","Angiospermae","Fabales","Willd.","HUEFS0237218",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1204","2019-10-07 09:29:41-03","UEFS","HUEFS","241531","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Souza, E.B.","2017","07","21",NA,"Brasil",NA,NA,"Área de cerrado sobre solos areno-argilosos com presença de carnaúba.","HUEFS0241531","4723","Ceará","Martinópole","Estrada para Bom Princípio, ca. 2 Km da sede municipal.","-40.684167","-3.198333","40W41'3''","3S11'54''","58","58","Angiospermae","Fabales","Willd.","HUEFS0241531","E.B.Souza & F.F.Araújo",NA,NA,NA,"2017","07",NA,"Rosanae",NA,NA,NA,NA,NA
"1205","2019-10-25 14:22:04-03","UEFS","HUEFS","237847","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Fontana, A.P.","2018","11","06",NA,"Brasil",NA,NA,"Áreas de Tensão Ecológica, Latossolo Vermelho-Amarelo Distrófico","HUEFS0237847","10339","Ceará","Porteiras","Sítio Massapê, Bica, nascente de água potável. Floresta com elementos de Mata Atlântica.","-39.6525","-7.4925","39W39'9''","7S29'33''","812","812","Angiospermae","Fabales","Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
