"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","imagecode","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus"
"96","2008-05-27 22:02:00-03","MO","MOBOT","1853528","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","Manuel J. Macía|et al.","Macía 5807","2001","10","28","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, fuerte pendiente, próximo al río Tequeje","-68.205","-13.9275",NA,NA,NA,"550.00000000",NA,NA,NA,NA,"det. M.J. Macía (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-07-17 14:31:00-03","MO","MOBOT","1867894","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","Renate Seidel|et al.","Seidel 8843","2002","3","24","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae (?) en planicie ondulada estacionalmente inundada. Parcela Temporal de Muestreo 15.","-67.7944444","-14.6475",NA,NA,NA,"230.00000000",NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,"02-19","4",NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","1869724","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","Manuel J. Macía|et al.","Macía 5696","2001","10","26","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, mediana pendiente, próximo al río Tequeje","-68.2","-13.93638",NA,NA,NA,"515.00000000",NA,NA,NA,NA,"det. M.J. Macía (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","2280950","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","A.S. Poma C.|et al.","Poma Chura 129","2004","8","30","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Río Heath, Bosque amazonico pluviestacional inundable, con Pseudolmedia laevis, Attalea ssp, Socratea exorrhiza, Manilkara bidentata, Cedrela odorata y Oenocarpus bataua.","-68.84888","-13.03",NA,NA,NA,"175.00000000",NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,"04-01","3",NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","3029432","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","Sarah DeWalt","DeWalt 591","1995","8","2","South America","Bolivia","La Paz",NA,"Iturralde, Comunidad de Santa Fe. Parcela Permanente de 1 ha de Estudio Etnobotanico, 4 km N d ela comunidad, bosque amazonico entre sabanas humedas.","-68.2","-13.66666",NA,NA,NA,"250.00000000",NA,NA,NA,NA,"S. Dewalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2016-10-10 15:18:00-03","MO","MOBOT","3419935","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","André M. Amorim","Amorim 1354","1993","9","14","South America","Brazil","Bahia",NA,NA,"-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,"T.D.Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2018-11-03 12:56:00-03","MO","MOBOT","881521","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","Nigel Pitman|G. Romero","Pitman 363","1994","6","21","South America","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Maxus road and pipeline construction project, kms 97-99. Trees felled prior to collections. Tropical Moist Forest. Primary forest. Red soils, undulating hills.","-76.2166667","-0.9166667",NA,NA,NA,"250.00000000",NA,NA,NA,NA,"T.D. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2018-09-06 09:16:00-03","MO","MOBOT","987668","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","Rodolfo Vásquez|Nestor Jaramillo|Ricardo Apanú|R. Kugkumas","Vásquez Martínez 19849","1995","2",NA,"South America","Peru","Amazonas","Bagua","Distrito Imaza: Región del Marañon. Comunidad de Yamayakat, Quebrada Kusu - Chapi, Río Marañon.","-78.3166667","-4.9166667",NA,NA,NA,"550.00000000",NA,NA,NA,NA,"R. Vasquez (MO)",NA,NA,NA,NA,NA,NA,NA,"544","4",NA
"104","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","34009","PreservedSpecimen","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Ferreira Junior, C.A. et al; Ordones, J.","1588.0","2015","11","25","América do Sul","Brasil","Minas Gerais","Nova Lima","Condomínio Ouro Velho","-43.89388889","-19.9888889",NA,"Hábito arbóreo.",NA,NA,NA,"Magnoliopsida","-43.89388889","-19.9888889","Sampaio, D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","33786","PreservedSpecimen","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Sampaio, D.","1005.0","2005","11","23","America do Sul","Brasil","Espírito Santo","Santa Teresa","Estação Ecológica Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"Frutos maduros castanhos.",NA,NA,NA,"Magnoliopsida",NA,NA,"Sampaio, D.",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"106","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","33784","PreservedSpecimen","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Sampaio, D. & V. C. Souza","1600.0","2005","04","07","America do Sul","Brasil","Espírito Santo","Linhares","Mata de Tabuleiro","-40.0722007751465","-19.3910999298096",NA,"Árvore, mais ou menos 30 metros sapopemas mais ou menos 6 metros, frutos imaturos verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,"Sampaio, D.",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"107","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","34043","PreservedSpecimen","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","G.L. Farias","212.0","1988","07","13","America do Sul","Brasil","Bahia","Porto Seguro","Reserva Florestal de Porto Seguro (CVRD)","-39.0647010803223","-16.4496994018555",NA,"Mata de tabuleiro, arbóreo terrestre, fruto verde, com seiva",NA,NA,NA,"Magnoliopsida",NA,NA,"Sampaio, D.","2015","05","68835","auto",NA,NA,"05",NA,NA,NA
"108","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","33997","PreservedSpecimen","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","D. A. Folli","4347.0","2002","09","05","America do Sul","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Várzea Periodicamente Inundável",NA,NA,NA,"Magnoliopsida",NA,NA,"Sampaio, D.","2015","05","48094","auto",NA,NA,"05",NA,NA,NA
"109","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","33998","PreservedSpecimen","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","G.L. Farias","640.0","1993","09","09","America do Sul","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro, arbóreo terrestre, fruto verde",NA,NA,NA,"Magnoliopsida",NA,NA,"Sampaio, D.","2015","05","48094","auto",NA,NA,"05",NA,NA,NA
"110","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","34120","PreservedSpecimen","Plantae","Tracheophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","I. A. Silva","265.0","1981","10","08","America do Sul","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Mata de Tabuleiro, Arbóreo, Terrestre, Botão Verde, Flor Amarelo",NA,NA,NA,"Magnoliopsida",NA,NA,"Sampaio, D.","2015","05","48094","auto",NA,NA,"05",NA,NA,NA
"111","2020-08-31 09:08:44-03","INPA","INPA","108842","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Foster, RB","5448","1980","10","01","Southern America","Peru","Madre de Dios","Manu","Rio Manu: Cocha Cashu Station.",NA,NA,NA,NA,"INPA0108842","350","350",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0108842 INPA0108842_e",NA,NA,NA,NA,NA
"112","2020-08-31 09:08:44-03","INPA","INPA","144084","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Foster, RB","9897","1984","08","26","Southern America","Peru","Madre de Dios","Manu","Parque Nacional del Manu. Rio Manu: Cocha Cashu Station.","-71.416667","-11.833333",NA,NA,"INPA0144084","350","350",NA,"-71.416667","-11.833333",NA,NA,NA,NA,NA,"INPA0144084 INPA0144084_e INPA0144084_e1",NA,NA,NA,NA,NA
"113","2020-08-31 09:08:44-03","INPA","INPA","158749","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Silva, NT da","5509","1981","01","22","Southern America","Brasil","Pará","Almeirim","Área da cova onça, Área da cova onça.","-52.2","-0.8",NA,NA,"INPA0158749",NA,NA,NA,"-52.2","-0.8","Silva, NT da",NA,NA,NA,NA,"INPA0158749 INPA0158749_e",NA,NA,NA,NA,NA
"114","2021-01-10 20:47:19-03","INPA","INPA","78560","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Andrade-Lima, AD","52-995","1952","03","12","Southern America","Brasil","Pernambuco","Recife","Chã da mata Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,NA,"INPA0078560",NA,NA,NA,NA,NA,"Ducke, A","1955",NA,"18865","auto","INPA0078560 INPA0078560_e",NA,NA,NA,NA,NA
"115","2020-08-31 09:08:44-03","INPA","INPA","158427","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Silva, NT da","JARI39","1982","10",NA,"Southern America","Brasil","Pará","Almeirim","Área dos gatos, Área dos Gatos","-52.2","-0.8",NA,NA,"INPA0158427",NA,NA,NA,"-52.2","-0.8","Silva, NT da",NA,NA,NA,NA,"INPA0158427 INPA0158427_e",NA,NA,NA,NA,NA
"116","2020-08-31 09:08:44-03","INPA","INPA","160162","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Silva, RF da","126","1989","11","02","Southern America","Brasil","Acre","Rio Branco","FLOTA do Antimary, Ac. Florestal Est. do Antimari, estrato 2, unid. secund. 22, unid. ter. 4, col. Nova Olinda.","-68.1239","-9.411",NA,NA,"INPA0160162",NA,NA,NA,"-68.1239","-9.411","Ramos, JF","1990",NA,NA,NA,"INPA0160162 INPA0160162_e INPA0160162_e1",NA,NA,NA,NA,NA
"117","2020-07-10 09:45:48-03","MBML","MBML-HERBARIO","44253",NA,"Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","Schum.","G.M. Carvalho; J.L. Paixão","367","2010","04","16",NA,"Brasil","Bahia","Porto Seguro","RPPN Estação Veracel. Floresta de Tabuleiros. Floresta Alta","-39.25","-16.5",NA,"Árvore ca 30m alt., frutos imaturos verdes. Interior de floresta alta. Platô","MBML044253","100","100",NA,"39W15'","16S30'","G.M. Carvalho/Maio-2010",NA,NA,NA,NA,"MBML044253",NA,NA,NA,NA,NA
"118","2020-07-10 09:45:48-03","MBML","MBML-HERBARIO","7347",NA,"Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","K.Schum.","L. D. Thomaz","1041","1993","06","23",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 27cm, PAP 323cm, caule interno branco, sapopema.","MBML007347",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,"MBML007347",NA,NA,NA,NA,NA
"119","2020-07-10 09:45:48-03","MBML","MBML-HERBARIO","7348",NA,"Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","K.Schum.","L. D. Thomaz","1328","1993","11","17",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 13m, PAP 87cm, caule interno amarelo, fruto verde.","MBML007348",NA,NA,NA,"40W31'49","19S58'17","M. Nadruz/1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-15 15:30:16-03","UNESP-RC","HRCB","28375","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Ivanauskas, N.M.","897","1996","09","22",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do I.A.C.","-47.876944","-24.608333",NA,"Árvore de 20m, com raízes tabulares. Flores",NA,NA,NA,NA,"47º52'37W","24º36'30S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-06-10 10:10:36-03","FZB-BH","BHZB","10964","S","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"Ferreira Junior, C.A. et al.","1588","2015","11","25",NA,"Brasil","MG","Nova Lima","Condominio Ouro Velho Córrego do Cardoso","-43.846667","-19.985556",NA,"Duplicata doada para Herbário SJRP em dezembro de 2015. Ameaçada ( EM",NA,"828","828",NA,"43W 50' 48","19S59' 08","D, Sampaio","2016","04",NA,NA,NA,NA,"11",NA,NA,NA
"122","2021-01-26 13:53:56-03","IMA","MAC","58510","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","L.Nusbaumer","4722","2015","10","31",NA,"Brasil","Pernambuco","Jaqueira","Serra de Urubu.","-36.400414","-9.204461",NA,"Árvore ca. 25 m. Fruto marrom.; Mata Atlântica.","MAC0058510","630","630",NA,"-36.400414","-9.204461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-04 10:27:24-03","UFRPE","HST","2339","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","S.Tavares","1206","1964","11","09",NA,"Brasil","Pernambuco","Recife","Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Foram realizados ensaios tecnológicos da madeira pelo ITEP.","HST002339",NA,NA,NA,NA,NA,"S.Tavares","1964","11","18865","auto",NA,NA,"09",NA,NA,NA
"124","2021-02-04 10:27:24-03","UFRPE","HST","4547","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","M.L.Guedes","2472","1990","10","11",NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Árvore de 26m alt. e 750cm de CAP.","HST004547",NA,NA,NA,NA,NA,"Marcus Nadruz",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"125","2021-02-25 10:13:12-03","CVRD","CVRD","7461","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Folli, D.A.","4347","2002","09","05","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Gindiba","CVRD007461",NA,NA,"Magnoliopsida",NA,NA,"Marcus Nadruz","2002","12","48094","auto","CVRD007461",NA,"02",NA,NA,NA
"126","2021-02-25 10:13:12-03","CVRD","CVRD","1984","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Farias, G.L.","212","1988","07","13","América do Sul","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Gindiba","CVRD001984",NA,NA,"Magnoliopsida",NA,NA,"Marcus Nadruz","2002","10","68835","auto",NA,NA,"24",NA,NA,NA
"127","2021-02-25 10:13:13-03","CVRD","CVRD","798","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Silva, I.A.","265","1981","10","08","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Gindiba","CVRD000798",NA,NA,"Magnoliopsida",NA,NA,"Marcus Nadruz","2002","10","48094","auto",NA,NA,"24",NA,NA,NA
"128","2021-02-25 10:13:12-03","CVRD","CVRD","4592","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Farias, G.L.","640","1993","09","09","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Gindiba","CVRD004592",NA,NA,"Magnoliopsida",NA,NA,"Marcus Nadruz","2002","10","48094","auto",NA,NA,"24",NA,NA,NA
"129","2021-02-25 10:13:12-03","CVRD","CVRD","308","PreservedSpecimen","Plantae","Magnoliophyta","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Folli, D.A.","86","1979","07","27","América do Sul","BRASIL","ES","Linhares","Próxima ao Córrego Rancho Alto","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Gindiba","CVRD000308",NA,NA,"Magnoliopsida",NA,NA,"Marcus Nadruz","2002","10","48094","auto","CVRD000308",NA,"24",NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","3455700","PreservedSpecimen","Plantae",NA,"Malvales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","M.-F. Prévost & D. Sabatier","4662","2002","10","25","South America - Neotropics","French Guiana",NA,NA,"Montagnes Plomb","-52.92","4.99",NA,NA,"US00812954","80",NA,"Dicotyledonae",NA,NA,"Pennington, T. D., (K)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","3351481","PreservedSpecimen","Plantae",NA,"Malvales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","M.-F. Prévost","3413","1997","12","6","South America - Neotropics","French Guiana",NA,NA,"Route de l'Est, PK64",NA,NA,NA,NA,"US00998595",NA,NA,"Dicotyledonae",NA,NA,"Pennington, T. D., (K)",NA,NA,NA,NA,"US00998595_01",NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2910504","PreservedSpecimen","Plantae",NA,"Malvales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K. Schum.","G. Davidse & A. C. Gonzalez","13156","1977","5","13","South America - Neotropics","Venezuela","Apure",NA,"Distrito San Fernando, north bank of the Río Orinoco north of Isla Urbana and Isla Catarrosa.","-66.92","7.2",NA,NA,"US03375687","40",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"US03375687_01",NA,NA,NA,"1",NA
"133","2019-11-13 11:19:17-03","USP","SPF","160625","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","Ivanauskas, NM","889","1996","09","20",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.876944","-24.675833",NA,NA,"SPF00160625",NA,NA,NA,"-47.876944","-24.675833","Ivanauskas, NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:19:17-03","USP","SPF","197866","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","Santos, MF","260","2008","03","13",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.432861","-19.431861",NA,NA,"SPF00197866",NA,NA,NA,"-43.432861","-19.431861","Santos, MF","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:19:17-03","USP","SPF","40046","PreservedSpecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) K.Schum.","Hage, JL","1603","1982","01","20",NA,"Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau","-39.0494003295898","-14.7889003753662",NA,NA,"SPF00040046","50","50",NA,NA,NA,"Nadruz, MA","1988","07","61245","auto",NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:36:16-03","UEFS","HUEFS","218034","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Popovkin, A.V.","1951",NA,NA,NA,NA,"Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667",NA,NA,"HUEFS0218034","130","130","Rosanae","37W58'0''","12S10'0''",NA,NA,NA,NA,NA,"HUEFS0218034",NA,NA,NA,NA,NA
"137","2019-10-07 09:36:16-03","UEFS","HUEFS","22448","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Amorim, A.M.","1354","1993","09","14",NA,"Brasil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA).","-39.083333","-15.15",NA,NA,"HUEFS0022448",NA,NA,"Rosanae","39W5'","15S9'","D.Sampaio","2009",NA,NA,NA,"HUEFS0022448",NA,NA,NA,NA,NA
"138","2019-10-07 09:36:16-03","UEFS","HUEFS","26692","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Mattos-Silva, L.A.","3134","1984","06","07",NA,"Brasil","Bahia","Ilhéus","Campus da UESC, km 16 da Rod. Ilhéus/Itabuna.","-39.166667","-14.8",NA,"Solo argiloso.","HUEFS0026692","40","40","Rosanae","39W10'","14S48'","D.Sampaio","2009",NA,NA,NA,"HUEFS0026692",NA,NA,NA,NA,NA
"139","2019-10-07 09:36:16-03","UEFS","HUEFS","5726","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia","(Moric.) Schum.","Hage, J.L.","1780","1985","07","18",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0005726","50","50","Rosanae",NA,NA,NA,NA,NA,"61245","auto","HUEFS0005726",NA,NA,NA,NA,NA
"140","2019-09-04 18:38:35-03","F","FMNH-SEEDPLANTS","V0074605F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Adenobasium","obtusifolium","Adenobasium obtusifolium",NA,"J. S. Blanchet","1659",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0074605F",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"V0074605F_01",NA,NA,NA,NA,"Isotype"
"141","2019-07-08 14:47:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"A. H. Gentry","26971","1979","10","19","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"26971",NA,NA
"142","2018-08-27 12:33:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"I. Huamantupa et al.",NA,"2010","10","26","South America","Peru","Loreto","Maynas","South bank of the lower Yaguas River, at the mouth of the Quebrada Cachimbo, 44 km W of the Yaguas-Putumayo confluence. Campsite 3 (Cachimbo) of Rapid Biological and Social Inventory #23.","-70.52777778","-2.71666667",NA,NA,NA,"70","100","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-09-04 19:31:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"L. Riedel","668","1882","3",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"144","2018-05-14 16:26:27-03","F","FMNH-SEEDPLANTS","V0417628F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"G. Villa & L. Velez","1012","2001","4","19","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"V0417628F",NA,NA,"Dicotyledoneae",NA,NA,"RRC ID Flag",NA,NA,NA,NA,"V0417628F_01 V0417628F_02 V0417628F_03",NA,NA,"1012",NA,NA
"145","2017-07-11 16:13:25-03","F","FMNH-SEEDPLANTS","V0431305F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Elaeocarpaceae","Sloanea","obtusifolia","Sloanea obtusifolia",NA,"R. B. Foster et al.","9826","1984","5","6","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0431305F",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"V0431305F_01",NA,NA,NA,NA,NA
