"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"87","2021-01-14 15:26:36-03","MN","R","129009","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Schwacke, C.A.W.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Snelders, H.C.M. & Maas, P.J.M.","2450","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:26:36-03","MN","R","221379","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Bove, C.P. 671; Gil, A. & Moreira, C.B.","1999","11","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Bove, C.P. & Oliveira, A.L.R.",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:26:36-03","MN","R","31833","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ule, E.H.G.","1900","02",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Snelders, H.C.M. & Maas, P.J.M.",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:26:36-03","MN","R","31834","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ule, E.H.G.","1897","06",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Maas, H. & Maas, P.J.M.","4003","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-01-14 15:26:36-03","MN","R","51059","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ule, E.H.G.","1892","02",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Snelders, H.C.M. & Maas, P.J.M.","230","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-01-14 15:26:36-03","MN","R","4862","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Hoehne, F.C.","1911","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Snelders, H.C.M. & Maas, P.J.M.","5223","Mato Grosso","Juruena",NA,"-58.3588981628418","-10.3180999755859",NA,NA,NA,"65163","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-14 15:26:36-03","MN","R","128887","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Emmerich, M. 2817; Dressler, R.","1966","02","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nutt.) Barnhart ex Small","Snelders, H.C.M. & Maas, P.J.M.",NA,"São Paulo","Angatuba",NA,"-48.4099998474121","-23.4899997711182",NA,NA,NA,"29114","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2016-02-02 14:37:54-02","BGBM","B","B 10 0247339","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","E. H. G. Ule","1901","01",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100247339 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100247339",NA,NA,"Barnhart",NA,"5274",NA,NA,"An einer Quelle bei Ouvidor unweit Manáos, Rio Negro.",NA,NA,"B100247339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA
"95","2019-12-19 08:08:01-03","FPS","FPS","1483","MachineObservation","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Schwirkowski, P.","2016","01","01",NA,"Brasil",NA,NA,NA,"FPS01483,FURB49508",NA,NA,"(Nutt.) Barnhart ex Small","Detke, G.A.","1440","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","-49.054899","-26.224838","FPS01483_v01 FPS01483_v02 FPS01483_v03 FPS01483_v04 FURB49508",NA,NA,NA,NA,"2016","01","-49.054899","-26.224838","01",NA,"FURB 49508",NA,"voucher",NA,NA
"96","2019-12-19 08:08:01-03","FPS","FPS","2177","MachineObservation","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Schwirkowski, P.","2016","03","12",NA,"Brasil",NA,NA,NA,"FPS02177,FURB49719",NA,NA,"(Nutt.) Barnhart ex Small","Detke, G.A.","1651","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","-49.054899","-26.224838","FPS02177_v01 FPS02177_v02 FURB49719",NA,NA,NA,NA,"2016","03","-49.054899","-26.224838","12",NA,"FURB 49719",NA,"voucher",NA,NA
"97","2014-09-25 12:31:00-03","FEMACT","MIRR","11686","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Schütz Rodrigues, R.; Grigio Jr.; O.; Perdiz, R.O.; Batista, W.S.","2013","12","07",NA,"Brasil",NA,NA,"Erva saprofítica, caule vináceo, cálice castanho, com tubo alvo, lacínios vináceos a rosados; áreas sujeitas à inundação, em campinarana florestada",NA,NA,NA,"(Nutt.) Barnhart ex Small","A.S.Flores; R. Sch. Rodr.","2365","Roraima","Caracaraí","Parque Nacional da Serra da Mocidade, Rio Capivara, Trilha para campinarana nas proximidades do acampamento da excursão Terra incognita","-61.92725","1.099",NA,NA,NA,NA,NA,NA,NA,"-61.92725","1.099",NA,NA,NA,NA,NA,NA,NA
"98","2019-02-15 11:35:42-02","IPA","IPA","79867","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alves-Araújo, A.; Sotero, D.; Albuquerque, N.; Sotero, D.; Albuquerque, N.","2007","10","19","Southern America","Brasil",NA,NA,"Eva saprofítica de flores e frutos roxos.; Mata Atlântica.","IPA0079867","Plantae",NA,"(Nutt.) Barnhart ex Small","Alves-Araújo, A.","666","Pernambuco","Igarassu","Usina São José, Usina São José, coletada próximo ao riacho.","-34.990556","-7.716111",NA,"120","120",NA,NA,"2007","10","-34.990556","-7.716111","19",NA,NA,NA,NA,NA,NA
"99","2019-02-15 11:35:42-02","IPA","IPA","79591","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Melo, A.; Alves-Araújo, A.; Araújo, D.; Mendes, K.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Mendes, K.; Albuquerque, N.A.","2007","07","28","Southern America","Brasil",NA,NA,"Erva saprofítica com flores lilases. Encontrada no interior e próximo a borda da mata.; Mata Atlântica.","IPA0079591","Plantae",NA,"(Nutt.) Barnhart ex Small","Alves-Araújo, A.","101","Pernambuco","Igarassu","Usina São José, Usina São José, interior da mata.","-34.990556","-7.716111",NA,"120","120",NA,NA,"2007","07","-34.990556","-7.716111","28",NA,NA,NA,NA,NA,NA
"100","2019-02-15 11:35:42-02","IPA","IPA","46326","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Andrade-Lima","1976",NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0046326","Plantae",NA,"(Nutt.) Barnhart ex Small","Alves, M.","76-9112","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-02-15 11:35:42-02","IPA","IPA","79276","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.","2007","03","21","Southern America","Brasil",NA,NA,"Saprófita com flores alvo-azuladas.; Mata Atlântica.","IPA0079276","Plantae",NA,"(Nutt.) Barnhart ex Small","Alves-Araújo, A.","189","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata. Interior da mata., na borda do riacho","-34.986944","-7.725556",NA,"130","130",NA,NA,"2007","07","-34.986944","-7.725556","11",NA,NA,NA,NA,NA,NA
"102","2019-02-15 11:35:42-02","IPA","IPA","79642","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Araújo, D.; Marques, J.S.","2007","08","15","Southern America","Brasil",NA,NA,"Erva saprófita, flores alvas a lilases.; Mata Atlântica.","IPA0079642","Plantae",NA,"(Nutt.) Barnhart ex Small","Alves-Araújo, A.","529","Pernambuco","Igarassu","Usina São José, Usina São José, interior da mata","-35.015278","-7.780278",NA,"160","160",NA,NA,"2007","08","-35.015278","-7.780278","15",NA,NA,NA,NA,NA,NA
"103","2019-02-15 11:35:42-02","IPA","IPA","79717","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Melo, A.; Alves-Araújo, A.; Varela, B.; Araújo, D.; Albuquerque, N.A.; Coimbra,; Alves-Araújo, A.; Varela, B.; Araújo, D.; Albuquerque, N.A.; Coimbra, V.","2007","09","04","Southern America","Brasil",NA,NA,"Erva saprofítica de caule e flores roxas.; Mata Atlântica.","IPA0079717","Plantae",NA,"(Nutt.) Barnhart ex Small","Melo, A.","127","Pernambuco","Igarassu","Usina São José, Usina São José, interior da mata.","-35.002222","-7.831944",NA,"171","171",NA,NA,"2007","09","-35.002222","-7.831944","04",NA,NA,NA,NA,NA,NA
"104","2019-08-27 13:26:30-03","IAP","PACA-AGP","30823","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","lilacina","Apteria lilacina","Rambo, B.","1946","01","30",NA,"Brasil",NA,NA,"Habitat: In araucarieto ad araucariam humidam putridam. Fenofase: flor","PACA030823","Magnoliophyta","Orchidales","Miers","Emrich-Rambo",NA,"RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,"49662","auto","1954","05",NA,NA,"19","Liliatae",NA,NA,NA,NA,NA
"105","2021-04-07 11:42:02-03","UFMS","CGMS","35662","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","C. Faxina","2009","10","25",NA,"Brasil",NA,NA,"Flor roxa. Planta inteira com coloração roxa-clara. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo seco. Relevo plano. Habito: Erva. 0,10m de altura.","CGMS1065066",NA,NA,"(Nutt.) Barnhart ex Small",NA,"199","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2","-23.1361111",NA,NA,NA,NA,NA,NA,NA,"-54,2","-23,1361111",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:46:41-03","UFS","ASE","13849","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Mendes, K; Alves-Araújo, A; Pinheiro, I; Martins, S","2009","01","05","Southern America","Brasil",NA,NA,"Saprófita. Corola lilás e estames amarelos.; Saprófita. Corola lilás e estames amarelos.; Arbustivo-herbáceo. Substrato arenoso.","ASE0008628","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small","Alves-Araújo, A","295","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Cachoeira Véu da Noiva.","-37.315","-10.758056","ASE0008628",NA,NA,NA,NA,"2009","01","-37.315","-10.758056","05",NA,NA,NA,NA,NA,NA
"107","2019-11-27 13:46:41-03","UFS","ASE","15132","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Carregosa, T; Nascimento - Júnior, JE; Santos, LAS","2010","02","09","Southern America","Brasil",NA,NA,"Erva aquática com cerca de 10 cm. Flores branco - amareladas.; Erva aquática com cerca de 10 cm. Flores branco - amareladas.; Salão dos Negros.","ASE0008632","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small","Melo, A","28","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.4247","-10.685875","ASE0008632",NA,NA,NA,NA,"2011","05","-37.4247","-10.685875","10",NA,NA,NA,NA,NA,NA
"108","2019-11-27 13:46:41-03","UFS","ASE","22102","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Gomes, LA; Déda, RM; Santos, ACAS; Santos, E","2011","09","09","Southern America","Brasil",NA,NA,"Saprófita, ca. de 15 cm de altura. Caule violeta. Cálice rosa.; Saprófita, ca. de 15 cm de altura. Caule violeta. Cálice rosa.; Mata Atlântica.","ASE0008657","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small","Gomes, LA","200","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior de mata","-37.419722","-11.395","ASE0008657",NA,NA,NA,NA,"2011","09","-37.419722","-11.395",NA,NA,NA,NA,NA,NA,NA
"109","2019-11-27 13:46:41-03","UFS","ASE","22880","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Nascimento - Júnior, JE; Melo, D; Santos, LAS; Souza, CAS","2011","06","18","Southern America","Brasil",NA,NA,"Erva. Flores lilás.; Erva. Flores lilás.; Interior de floresta de restinga. Solo úmido.","ASE0008659","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small","Nascimento - Júnior, JE","1003","Sergipe","Santo Amaro das Brotas","próximo ao rio Pomonga","-37.054167","-10.789167","ASE0008659",NA,NA,NA,NA,"2011","12","-37.054167","-10.789167","10",NA,NA,NA,NA,NA,NA
"110","2019-11-27 13:46:41-03","UFS","ASE","25602","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Déda, RM; Santos, E","2012","11","13","Southern America","Brasil",NA,NA,"Herbácea com flores alvas.; Herbácea com flores alvas.; Mata Atlântica.","ASE0008662","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small","Gomes, LA","208","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da mata. Solo arenoso-argiloso.","-37.425861","-11.385528","ASE0008662",NA,NA,NA,NA,"2012","11","-37.425861","-11.385528",NA,NA,NA,NA,NA,NA,NA
"111","2019-11-27 13:46:41-03","UFS","ASE","6349","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Landim, M; Proença, C; L.Landrum; E.Melo; F.França","1995","09","15","Southern America","Brasil",NA,NA,"Saprofita entre folhedo. Folhas diminutas. Cálice amarelo, corola branca.; Saprofita entre folhedo. Folhas diminutas. Cálice amarelo, corola branca.; Mata","ASE0008619","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small","Melo, A","625","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","ASE0008619",NA,NA,NA,NA,"2011","05","-37.425861","-11.385528","10",NA,NA,NA,NA,NA,NA
"112","2019-11-27 13:46:41-03","UFS","ASE","39049","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Jardim, J; Silvestre, LC; São Mateus, WM; Moura, EO; Jardim, L","2014","09","20","Southern America","Brasil",NA,NA,"Herbácea sobre serrapilheira no interior da floresta. Ramos brancos. Corola alva com lobos lilás. Frutos imaturos cor creme.; Floresta Estacional Semidecidual. APP margeando corrégo.","ASE0040520","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small",NA,"6730","Rio Grande do Norte","Canguaretama","Entrada na BR 101 após a divisa do RN com a PB, Ca. 1,0 km após o posto fiscal. Vicinal entre cultivos de cana-de-açúcar, ca. 7,5 km da entrada.","-35.1033","-6.3152",NA,NA,NA,NA,NA,NA,NA,"-35.1033","-6.3152",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-27 13:46:41-03","UFS","ASE","41756","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Almeida, TS; Fabricante, JR","2018","09","12","Southern America","Brasil",NA,NA,"Anfíbia saprófita - 8 cm de altura. Flores tubulares de cor lilás. Sem folhas. Caule cilíndrico de cor lilás com textura lisa.&nf;; Mata Atlântica","ASE0043270","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small","Almeida, TS","14","Sergipe","Areia Branca","PARNA Serra de Itabaiana, Serra Comprida, Riacho do Gato","-37.2036","-10.4795",NA,"198","198",NA,NA,"2018","09","-37.2036","-10.4795","14",NA,NA,NA,NA,NA,NA
"114","2019-11-27 13:46:41-03","UFS","ASE","38520","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Lopes, MT; Fabricante, JR","2016","11","18","Southern America","Brasil",NA,NA,"Anfíbia. 10 cm. Inflorescência cimosa com flores infudibuliformes de cor lilás. Folhas lanceoladas ou obovadas com margem inteira. Haste roxa. Saprófita.; Mata Atlântica","ASE0039915","Magnoliophyta",NA,"(Nutt.) Barnhart ex Small","Lopes, MT","32","Sergipe","Areia Branca","Riacho Água Fria, Parque Nacional Serra de Itabaia, Ambiente ripário, aberto e rupículo, com presença de serra pilheira.","-37.2111","-10.4516",NA,NA,NA,NA,NA,"2016","12","-37.2111","-10.4516","10",NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:19:09-03","UNICAMP","UEC","185474","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Kinoshita, LS; Tadeu, NB; Lima, MASS; Moraes, DHD; Cortez, MBS; Nemes, LG; Shimizu, GH","2011","05","26",NA,"Brazil",NA,NA,"Erva, 6cm de altura, corola arroxeada e branca, interio de mata, serrapilheira","UEC117287","Liliopsida",NA,"(Nutt.) Barnhart ex Small","Shimizu, GH","11/289","Minas Gerais","Delfinópolis","Região da Serra da Canastra","-46.534444","-20.485556","UEC117287","956","956",NA,NA,"2011","06","-46.534444","-20.485556",NA,NA,NA,NA,NA,NA,NA
"116","2019-08-20 09:59:18-03","UNICAMP","UEC","28695","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ratter, JA; Ribeiro, JF; Fonseca, SG; Fonsêca Filho, J; Silva, JCS","1976","09","23",NA,"Brazil",NA,NA,"flor, Loafless small herb. Flowers and stems deep purple. On the floor of swampy gallery forest on very loggy soil (below the Olho de Água da Onça).","UEC134712","Liliopsida",NA,"(Nutt.) Barnhart ex Small","Maas, H; Maas, PJM","3637","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasíl","-47.9296989440918","-15.7797002792358","UEC134712",NA,NA,"70570","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:19:09-03","UNICAMP","UEC","154604","S","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Costa, SM; Barbosa, TDM; Azambuja, CAP; Cangani, KG","2010","09","15",NA,"Brazil",NA,NA,"Erva microheterotrofa, ca. 10 cm. Flor lilás, caule roxo; Mancha pequena de campina. Crescendo entre raízes adventícias de palmeira","UEC035234","Liliopsida",NA,"(Nutt.) Barnhart ex Small",NA,"7435","Roraima","Caracaraí","PARNA Viruá, Grade do PPBio, entre L2/N3-N4","-61.128101348877","1.81611001491547","UEC035234",NA,NA,"365858","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-05-27 09:25:25-03","UFPB","JPB","41098","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Gadelha Neto, PC; Lima, IB; Lima, JR","2008","11","07","Southern America","Brasil",NA,NA,"; HABITAT: Floresta Estacional Semidecidual.; DESC: Substrato argiloso. Erva palustre, áfila. Caule filiforme. Flores brancas pouco vistosas.",NA,"Angiosperma","Monocotyledon","(Nutt.) Barnhart ex Small","Melo, AV de","2503","Paraíba","Conde","Área de Preservação Permanente de Tambaba","-34","-7",NA,"41","41",NA,NA,"2010","12","-34","-7","14",NA,NA,NA,NA,NA,NA
"119","2020-04-22 16:26:03-03","UFPB","JPB","50398","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Gomes, LA; Déda, RM; Santos, ACAS; Santos, E","2011","09","09","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Saprófita, ca. de 15 cm de altura. Caule violeta. Cálice rosa.","JPB0050398","Angiosperma","Monocotyledon","(Nutt.) Barnhart ex Small","Gomes, LA","200","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior de mata","-37.419722","-11.395",NA,NA,NA,NA,NA,"2011","09","-37.419722","-11.395",NA,NA,NA,NA,NA,NA,NA
"120","2020-04-22 16:26:03-03","UFPB","JPB","57417","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Melo, AV de; Costa-Lima, JL; Chagas, MA; Pessoa, EM","2013","03","01","Southern America","Brasil",NA,NA,"; DESC: Erva mico-heterótrofa ('saprófita) lilás. Coletada na margem do riacho, em solo úmido ou enxarcado.","JPB0057417","Angiosperma","Monocotyledon","(Nutt.) Barnhart ex Small","Melo, AV de","1118","Paraíba","Mamanguape","Reserva Biológica Guaribas, Trilha Cabeça de Boi","-35.181389","-6.718056",NA,"130","130",NA,NA,"2013","03","-35.181389","-6.718056","02",NA,NA,NA,NA,NA,NA
"121","2020-04-22 16:26:03-03","UFPB","JPB","61449","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Nusbaumer, L; et al.","2015","11","05","Southern America","Brasil",NA,NA,"; HABITAT: Forêt ombrophile submontagnarde de bas-fond à Symphonia gl. et Eut. edulis; DESC: herbacée, 0.1 m; plante sapropyhyte, tige violette, fleurs lilas à 3+3 tépales inégaux, 3 triangulaires et 3 linéaires fins, 3 ét. jaune-oran","JPB0061449","Angiosperma","Monocotyledon","(Nutt.) Barnhart ex Small",NA,"4754","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.435823","-9.244256",NA,"670","670",NA,NA,NA,NA,"-36.435823","-9.244256",NA,NA,NA,NA,NA,NA,NA
"122","2020-04-22 16:26:03-03","UFPB","JPB","52141","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Déda, RM; Santos, E","2012","11","13","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Herbácea com flores alvas.","JPB0052141","Angiosperma","Monocotyledon","(Nutt.) Barnhart ex Small","Gomes, LA","208","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da mata. Solo arenoso-argiloso.","-37.448299407959","-11.3507995605469",NA,NA,NA,"26417","auto","2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-03-12 10:29:05-03","UFOP","OUPR","34777","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Pedrosa, L.G.","2019","11","30",NA,"Brasil",NA,NA,"Erva, 10-15cm. Em flor.",NA,NA,NA,"(Nutt.) Barnhart ex Small","Pedrosa, L.G.","2246","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2019","11",NA,NA,"30",NA,NA,NA,NA,NA,NA
"124","2020-03-12 10:29:05-03","UFOP","OUPR","34892","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Pedrosa, L.G.","2019","12","15",NA,"Brasil",NA,NA,"Erva, 5cm. Flores vináceas. Floresta Estacional Montana.",NA,NA,NA,"(Nutt.) Barnhart ex Small","Pedrosa, L.G.","2348","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2019","12",NA,NA,"15",NA,NA,NA,NA,NA,NA
"125","2019-11-05 16:46:30-03","UFOP","OUPR","32378","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Pedrosa, L.G.","2018","11","02",NA,"Brasil",NA,NA,"Erva saprófita. Flores vináceas. Crescendo sobre serrapilheira, em mata de galeria.",NA,NA,NA,"(Nutt.) Barnhart ex Small","Pedrosa, L.G.","953","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Próximo à Fazenda do Manso.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2018","11",NA,NA,"02",NA,NA,NA,NA,NA,NA
"126","2020-12-04 13:19:03-03","UDESC","LUSC","6848","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Floriani, M.M.P.","2013","01","22",NA,"Brasil",NA,NA,NA,"LUSC001599",NA,NA,"(Nutt.) Barnhart ex Small",NA,"303","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.","-49.7792015075684","-27.8605995178223","LUSC001599",NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-08 08:50:54-03","FURB","FURB","49508","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Schwirkowski, P.","2016","01","01",NA,"Brasil",NA,NA,NA,"FURB49508",NA,NA,"(Nutt.) Barnhart ex Small","Detke, G","1440","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","-49.0536111","-26.2208334","FURB49508","650","650",NA,NA,"2016","01","-49.0536111","-26.2208334","01",NA,NA,NA,NA,NA,NA
"128","2019-11-08 08:50:54-03","FURB","FURB","49719","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Schwirkowski, P.","2016","03","12",NA,"Brasil",NA,NA,NA,"FURB49719",NA,NA,"(Nutt.) Barnhart ex Small","Detke, G","1651","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","-49.0536111","-26.2208334","FURB49719","688","688",NA,NA,"2016","03","-49.0536111","-26.2208334","12",NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:00:23-03","FURB","FURB","62609","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Kassner-Filho, A.","2019","02","09",NA,"Brasil",NA,NA,"Erva; flor azulada Habitat: Interior de Unidade Amostral. Floresta Ombrófila Mista; Estágio Inicial a Médio. Habito: Erva","FURB62609",NA,NA,"(Nutt.) Barnhart ex Small","Kassner-Filho, A.","4664","Santa Catarina","Bom Retiro","Serra do Panelão. Serra do Panelão.","-49.5905555","-27.9005556","FURB62609",NA,NA,NA,NA,"2019","02","-49.5905555","-27.9005556","09",NA,NA,NA,NA,NA,NA
"130","2019-11-08 08:50:54-03","FURB","FURB","58173","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Funez, L.A.","2018","02","15",NA,"Brasil",NA,NA,"Flores roxas Habitat: Floresta Habito: Erva","FURB58173",NA,NA,"(Nutt.) Barnhart ex Small","Funez, L.A.","7172","Santa Catarina","Ascurra","Trilha para a Cruz de Pedra.","-49.3755989074707","-26.9552993774414","FURB58173",NA,NA,"11742","auto","2018","02",NA,NA,"15",NA,NA,NA,NA,NA,NA
