"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"381","2017-01-15 11:13:00-02","MO","MOBOT","3026855","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Fuentes (LPB)",NA,NA,NA,"I. Loza|L. Cayola|G. Chive|E. Segundo|B. Sánchez|A. Urbano","2006","5","29","Bolivia","La Paz","Franz Tamayo","-68.7449444","-14.1448611",NA,NA,NA,NA,"Loza Rivera 173","1250.00000000",NA,NA,NA,NA,NA,"South America","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.",NA,NA,NA,NA,NA,"06-04","4"
"382","2017-01-15 11:21:00-02","MO","MOBOT","3028442","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Fuentes (LPB)",NA,NA,NA,"I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","6","5","Bolivia","La Paz","Franz Tamayo","-68.7357777","-14.1606944",NA,NA,NA,NA,"Loza Rivera 373","1351.00000000",NA,NA,NA,NA,NA,"South America","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.",NA,NA,NA,NA,NA,"06-09","4"
"383","2017-01-15 11:23:00-02","MO","MOBOT","3028522","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Fuentes (LPB)",NA,NA,NA,"I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","6","8","Bolivia","La Paz","Franz Tamayo","-68.7205278","-14.1553889",NA,NA,NA,NA,"Loza Rivera 419","1145.00000000",NA,NA,NA,NA,NA,"South America","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.",NA,NA,NA,NA,NA,"06-11","4"
"384","2017-02-01 14:20:00-02","MO","MOBOT","3032664","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Fuentes (LPB)",NA,NA,NA,"I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","6","9","Bolivia","La Paz","Franz Tamayo","-68.7171389","-14.1559167",NA,NA,NA,NA,"Loza Rivera 433","1102.00000000",NA,NA,NA,NA,NA,"South America","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.",NA,NA,NA,NA,NA,"06-12","4"
"385","2012-05-17 14:59:00-03","MO","MOBOT","307369","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","1987","9","10","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,"Zardini 3010",NA,NA,NA,NA,NA,NA,"South America","Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,NA,NA,NA,"87-30","4"
"386","2008-05-27 22:02:00-03","MO","MOBOT","308777","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","B.K. Holst (MO)",NA,NA,NA,"Elsa M. Zardini","1988","10","23","Paraguay","Cordillera",NA,"-57.11666","-25.2",NA,NA,NA,NA,"Zardini 7593",NA,NA,NA,NA,NA,NA,"South America","Serranía de Tobatí, Meseta Ybytú Silla. On cerrado vegetation.",NA,NA,NA,NA,NA,"88-103","5"
"387","2008-05-27 22:02:00-03","MO","MOBOT","308914","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","B.K. Holst (MO)",NA,NA,NA,"Elsa M. Zardini","1988","10","23","Paraguay","Cordillera",NA,"-57.11666","-25.2",NA,NA,NA,NA,"Zardini 7635",NA,NA,NA,NA,NA,NA,"South America","Serranía de Tobatí, Meseta Ybytú Silla. On cerrado vegetation.",NA,NA,NA,NA,NA,"88-103","2"
"388","2008-05-27 22:02:00-03","MO","MOBOT","309256","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","B.K. Holst (MO)",NA,NA,NA,"Elsa M. Zardini|Rosa Degen","1987","10","23","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,"Zardini 3610",NA,NA,NA,NA,NA,NA,"South America","Cerro Tobati. En el bosque.",NA,NA,NA,NA,NA,"87-73","4"
"389","2008-05-27 22:02:00-03","MO","MOBOT","3196452","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"O.S. Ribas","1993","11","10","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Ribas 627",NA,NA,NA,NA,NA,NA,"South America","Mun. Sao Jose dos Pinhais. Guaricana, arbusto 3 m.",NA,NA,NA,NA,NA,NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","3197842","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","M. Sobral",NA,NA,NA,"Gert G. Hatschbach","1969",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 22380",NA,NA,NA,NA,NA,NA,"South America","Coatis Parana. Mun. Ipiranga.",NA,NA,NA,NA,NA,NA,NA
"391","2009-10-14 20:36:00-03","MO","MOBOT","3197959","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","D. Brunner",NA,NA,NA,"Rosa Degen|Elsa M. Zardini","1987",NA,NA,"Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,"Degen 294",NA,NA,NA,NA,NA,NA,"South America","Ipobati.",NA,NA,NA,NA,NA,NA,NA
"392","2011-03-01 10:05:00-03","MO","MOBOT","3198109","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Bruc eK.Hoslt",NA,NA,NA,"Balduino Rambo","1935",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 277",NA,NA,NA,NA,NA,NA,"South America","S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA
"393","2013-05-07 06:03:00-03","MO","MOBOT","3198408","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Bruc ek.Holst",NA,NA,NA,"Ynés Mexia","1929","12","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Mexia 4110","600.00000000",NA,NA,NA,NA,NA,"South America","Trail from Vicosa to Sao Geraldo, in vrigen woods.",NA,NA,NA,NA,NA,NA,NA
"394","2013-05-07 06:03:00-03","MO","MOBOT","3198529","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Bruce K. Holst",NA,NA,NA,"Ynés Mexia","1931","1","2","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Mexia 5472","710.00000000",NA,NA,NA,NA,NA,"South America","Fazenda do Paraiso; pau de Paina; open roadside.",NA,NA,NA,NA,NA,NA,NA
"395","2013-05-07 06:03:00-03","MO","MOBOT","3198670","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Bruc eK. Hoslt",NA,NA,NA,"Ynés Mexia","1930","11","4","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Mexia 5249","700.00000000",NA,NA,NA,NA,NA,"South America","Fazenda Do Paraiso; Pau de Paina; thicket near road.",NA,NA,NA,NA,NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","3202811","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"J. Cordeiro","1985",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Cordeiro 178",NA,NA,NA,NA,NA,NA,"South America","Santos Andrade. S. Josédos Pinhais.",NA,NA,NA,NA,NA,NA,NA
"397","2009-03-17 14:31:00-03","MO","MOBOT","3257702","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","M. L. Kawasaki",NA,NA,NA,"J. Cordeiro","1999","11","17","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Cordeiro 1631",NA,NA,NA,NA,NA,NA,"South America","Guaricana (Mun. São dos Pinhais)",NA,NA,NA,NA,NA,NA,"1"
"398","2010-08-11 09:14:00-03","MO","MOBOT","3459882","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","G. Jolochin (MVFA)",NA,NA,NA,"Nélida Soria","1992","11",NA,"Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5288",NA,NA,NA,NA,NA,NA,"South America","Estancia del Sr. Serrati, a 1000 m del casco de la Estancia. En el bosque.",NA,NA,NA,NA,NA,NA,"1"
"399","2018-11-16 11:03:00-02","MO","MOBOT","3478502","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","B.K.Holst (SEL)",NA,NA,NA,"Wilson Quizhpe","2007","7","8","Ecuador","Zamora-Chinchipe","El Pangui","-78.4519444","-3.5847222",NA,NA,NA,NA,"Quizhpe 2713","900.00000000",NA,NA,NA,NA,NA,"South America","Región de la Cordillera del Cóndor, vertiente occidental. Cantón El Pangui, parroquia Tundayme. Valle del Río Quimi. Bosque húmedo premontano.",NA,NA,NA,NA,NA,"89","8"
"400","2019-08-12 16:36:00-03","MO","MOBOT","101149383","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","fide Kawasaki et al.",NA,NA,NA,"Went","1901","8",NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"Went 142",NA,NA,NA,NA,NA,"Holotype","South America","fluv. Coppename inf.",NA,NA,NA,NA,NA,NA,"1"
"401","2019-05-02 08:36:00-03","MO","MOBOT","1224799","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","B.K. Holst (SEL) & M.L. Kawasaki (F)",NA,NA,NA,"Jorge Zuleta","1992","10","9","Ecuador","Napo","Tena","-77.6","-1.0666667",NA,NA,NA,NA,"Zuleta 14","400.00000000",NA,NA,NA,NA,NA,"South America","Estación Biológica Jatun Sacha. Bosque muy húmedo Tropical. Bosque primario en colinas.",NA,NA,NA,NA,NA,"2","1"
"402","2019-05-02 08:37:00-03","MO","MOBOT","1226459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","B.K. Holst (SEL) & M.L. Kawasaki (F)",NA,NA,NA,"Jorge Zuleta","1993","3","15","Ecuador","Napo","Orellana","-76.5166667","-0.5333333",NA,NA,NA,NA,"Zuleta 296","230.00000000",NA,NA,NA,NA,NA,"South America","Parque Nacional Yasuní. Carretera de Maxus en construcción, Km 18-20. Bosque húmedo Tropical. Bosque primario.",NA,NA,NA,NA,NA,"11","1"
"403","2019-05-02 08:32:00-03","MO","MOBOT","1444106","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","B.K. Holst (SEL) & M.L. Kawasaki (F)",NA,NA,NA,"David A. Neill|et al.","2000","2","14","Ecuador","Esmeraldas","San Lorenzo","-78.5669445","1.2166667",NA,NA,NA,NA,"Neill 12574","150.00000000",NA,NA,NA,NA,NA,"South America","Territorio Indígena Awá. Mataje village. Tropical wet forest. One-hectare forest inventory plot. Primary forest, 500 m west of Río Mataje, gently sloping terrain.",NA,NA,NA,NA,NA,"45","1"
"404","2020-10-18 07:27:00-03","MO","MOBOT","2999450","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","B.K. Holst (SEL) & M.L. Kawasaki (F)",NA,NA,NA,"Abel Wisum","2006","4","30","Ecuador","Morona-Santiago",NA,"-78.0847222","-3.0880555",NA,NA,NA,NA,"Wisum 429","430.00000000",NA,NA,NA,NA,NA,"South America","Región de la Cordillera del Cóndor. Centro Shuar Chimius. Bosque muy húmedo tropical. Bosque primario, en colinas, suelos rojos arcilloso.",NA,NA,NA,NA,NA,"9","7"
"405","2019-03-01 13:52:00-03","MO","MOBOT","306918","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","B.K. Holst (SEL)",NA,NA,NA,"Daniel Rubio|Carlos Quelal","1991","4","15","Ecuador","Esmeraldas","San Lorenzo","-78.65","1.15",NA,NA,NA,NA,"Rubio 1411","80.00000000",NA,NA,NA,NA,NA,"South America","Parroquia Ricaurte. Comunidad Balsareño a 10 km al Este de Ricaurte. Reserva Etnica Awá. Bosque primario con parches alterados.",NA,NA,NA,NA,NA,"91-2","7"
"406","2019-06-16 04:36:00-03","MO","MOBOT","310547","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","B.K. Holst (SEL) & M.L. Kawasaki (F)",NA,NA,NA,"Walter A. Palacios|Carlos Quelal|Carlos Aulestia|Nixon Revelo|Efraín Freire","1991","9","28","Ecuador","Napo","Aguarico","-75.5333333","-0.55",NA,NA,NA,NA,"Palacios Cuenca 7756","230.00000000",NA,NA,NA,NA,NA,"South America","Reserva Faunística Cuyabeno. Laguna Zancudo Cocha (Iriparí). Orilla sureste de la laguna. Bosque primario.",NA,NA,NA,NA,NA,"91-68","9"
"407","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","33630","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","2009","03","07","Brasil","São Paulo","Sales (G2)","-49.5","-21.40472222","-49.50000000","-21.40472222",NA,NA,"358.0",NA,NA,"Árvore, P-, I-11. Biota","Tracheophyta","Myrtales",NA,"América do Sul","Fazenda Águas Claras",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"408","2019-03-29 10:41:33-03","UFSM","HDCF","6164","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Figueira, M.","2011","03","02","Scipioni, M. C.","2011","02","24","Brasil","Rio Grande do Sul","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,NA,NA,NA,"P176; A2210",NA,NA,NA,"América","Fazenda Boa Vista",NA,"34187","auto",NA,NA,NA,NA
"409","2019-03-29 10:41:33-03","UFSM","HDCF","4411","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Figueira, M.","2015","04","22","Loureiro, M.","1992","02","28","Brasil","Rio Grande do Sul","Cristal","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América","Emater",NA,"27346","auto",NA,NA,NA,NA
"410","2018-09-12 14:48:21-03","UNIOESTE","UNOP","2431","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Aguiar, O.T.","2014","05","13","Cielo-Filho, R.; Periotto, F.; Oliveira, J.N.; Periotto, F.; Oliveira, J.N.","2014","04","09","Brasil","Paraná","Matelândia","-53.955833","-25.310278","-53.955833","-25.310278",NA,NA,"1360","500","500","Árvore, 3,5 m, flor branca.",NA,NA,NA,NA,"Linha bananal, mata dos Biazuz I, Floresta Estacional Semidecidual, floresta primária alterada.",NA,NA,NA,NA,NA,NA,NA
"411","2018-09-12 14:48:21-03","UNIOESTE","UNOP","2432","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Aguiar, O.T.","2014","05","13","Cielo-Filho, R.; Periotto, F.; Oliveira, J.N.; Periotto, F.; Oliveira, J.N.","2014","04","09","Brasil","Paraná","Matelândia","-53.955556","-25.308611","-53.955556","-25.308611",NA,NA,"1359","500","500","Árvore, 3 m, flor branca.",NA,NA,NA,NA,"Linha bananal, mata dos Biazuz I, Floresta Estacional Semidecidual, floresta primária alterada.",NA,NA,NA,NA,NA,NA,NA
"412","2015-05-20 10:36:07-03","UFERSA","MOSS","2095","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Projeto Parque das Dunas","1980","09","16","Brasil","Rio Grande do Norte","Natal","-35.216667","-5.8","35W13'00","5S48'00",NA,NA,"129",NA,NA,"árvore; n.v. ubaia-doce.",NA,NA,NA,"América do Sul","Dunas Costeiras - Setor C.",NA,NA,NA,NA,NA,NA,NA
"413","2020-08-31 09:07:44-03","INPA","INPA","124622","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, MEG","1984",NA,NA,"Hatschbach, GG","1969","10","08","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"INPA0124622","INPA0124622 INPA0124622_e","22380",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Coatis",NA,"31827","auto",NA,NA,NA,NA
"414","2020-08-31 09:07:44-03","INPA","INPA","109976","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, GG","1983",NA,NA,"Hatschbach, GG","1982","10","26","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"INPA0109976","INPA0109976 INPA0109976_e","45715",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Santa Rita",NA,"35166","auto",NA,NA,NA,NA
"415","2020-08-31 09:07:44-03","INPA","INPA","124629","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, MEG","1984",NA,NA,"Hatschbach, GG","1975","03","05","Brasil","Paraná","San José dos Pinhaes",NA,NA,NA,NA,"INPA0124629","INPA0124629 INPA0124629_e","34915",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Guaricana",NA,NA,NA,NA,NA,NA,NA
"416","2020-08-31 09:07:44-03","INPA","INPA","105944","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, GG","1981",NA,NA,"Hatschbach, GG","1980","12","13","Brasil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"INPA0105944","INPA0105944 INPA0105944_e","43464",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Rod p/Ponte Serrada",NA,"46666","auto",NA,NA,NA,NA
"417","2020-08-31 09:07:44-03","INPA","INPA","195531","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, MEG","1992",NA,NA,"Hatschbach, GG","1991","10","15","Brasil","Paraná","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,"INPA0195531","INPA0195531_e","55752","850","850",NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Rio Feio",NA,"37178","auto",NA,NA,NA,NA
"418","2020-08-31 09:07:44-03","INPA","INPA","200912","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, ML","1998",NA,NA,"Silva, JM da","1997","10","24","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"INPA0200912","INPA0200912 INPA0200912_e","2117",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Guaricana",NA,"45291","auto",NA,NA,NA,NA
"419","2020-08-31 09:07:44-03","INPA","INPA","156132","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, MEG","1985",NA,NA,"Hatschbach, GG","1967","08","26","Brasil","Paraná","Tapejara","-52.8732986450195","-23.7331008911133",NA,NA,"INPA0156132","INPA0156132_e","16993",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Arredores",NA,"32078","auto",NA,NA,NA,NA
"420","2020-08-31 09:07:47-03","INPA","INPA","119112","S","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Sobral, MEG; Souza, MAD de","2017",NA,NA,"Granville, JJ de","1985","08","25","Guiana",NA,NA,NA,NA,NA,NA,"INPA0119112","INPA0119112 INPA0119112_e INPA0119112_e1","7805",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-08-31 09:07:47-03","INPA","INPA","174365","S","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Sobral, MEG","2014",NA,NA,"Granville, JJ de","1985","09","04","Guyana",NA,NA,NA,NA,NA,NA,"INPA0174365","INPA0174365 INPA0174365_e INPA0174365_e1","8043","600","600",NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Montagne Bellevue de I'Inini. Extremité orientale",NA,NA,NA,NA,NA,NA,NA
"422","2020-08-31 09:07:47-03","INPA","INPA","199118","S","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Sobral, MEG; Souza, MAD de","2017",NA,NA,"Granville, JJ de","1985","08","28","Guyana",NA,"Cayenne",NA,NA,NA,NA,"INPA0199118",NA,"7859","550","550",NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Montagne Bellevue de l'Inini. Zone cantrale. Versant sous le vent.",NA,NA,NA,NA,NA,NA,NA
"423","2020-08-31 09:07:47-03","INPA","INPA","83568","S","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Sobral, MEG; Souza, MAD de","2015",NA,NA,"Silva, MG da","1978","05","16","Brasil","Pará","Jacundá","-49.6","-3.5","-49.6","-3.5","INPA0083568","INPA0083568 INPA0083568_e","3607",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Rio Tocantins, Jacundá, Rio Cajazeiras, R. Tocantins, Jacundá, Rio Cajazeiras.",NA,NA,NA,NA,NA,NA,NA
"424","2021-01-10 20:47:02-03","INPA","INPA","116235","S","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Sobral, MEG; Souza, MAD de","2015",NA,NA,"Paulino Filho, HF","1983","04","08","Brasil","Rondônia","Ji-Paraná","-61.9516983032227","-10.8852996826172",NA,NA,"INPA0116235","INPA0116235 INPA0116235_e",".88",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America","Gleba G km 18, Gleba G-km 18. Mata de terra firme. Solo areno-argiloso.",NA,"137905","auto",NA,NA,NA,NA
"425","2021-01-04 11:29:56-03","UEMA","SLUI","5331","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"S. J. Silva Neto","2002","03","20","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"SLUI005331",NA,"1707",NA,NA,NA,"Angiospermae",NA,NA,NA,"Estrada para Arcádia",NA,"25743","auto",NA,NA,NA,NA
"426","2021-01-09 21:48:41-03","UNICENTRO","HUCO","3446","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","M.Sobral","2010","01","25","A. Stival-Santos, E. legal; S. Silveira","2009","10","25","Brasil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,"HUCO003446",NA,"(1321)",NA,NA,"Coleta extra IFFSC FURB 11142; Com flor cor esbranquiçada e amarelada; FOD; HABITAT: FOD; DESC: Com flor cor esbranquiçada e amarelada",NA,NA,NA,NA,"Faxinal Do Bepe, Parque Nascional Serra do Itajai",NA,"29534","auto",NA,NA,NA,NA
"427","2020-06-17 15:25:19-03","UNESP-RC","HRCB","14525","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Marcos Sobral",NA,NA,NA,"Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"428","2020-06-17 15:25:19-03","UNESP-RC","HRCB","17673","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"429","2020-06-17 15:25:19-03","UNESP-RC","HRCB","31391","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Castro, S. L. R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"430","2020-06-17 15:25:19-03","UNESP-RC","HRCB","9624","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Dra. G. M. Barroso",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"431","2020-06-17 15:25:19-03","UNESP-RC","HRCB","16997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","M. A. de Assis",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-44.866667","-23.35","44°52'W","23°21'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA
"432","2020-06-17 15:25:19-03","UNESP-RC","HRCB","11169","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"433","2020-06-17 15:25:19-03","UNESP-RC","HRCB","11189","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"434","2020-06-17 15:25:19-03","UNESP-RC","HRCB","8416","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Dra. G. M. Barroso",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
