"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","individualCount","fieldNumber","infraspecificEpithet","typeStatus","relatedCatalogItem","previousCatalogNumber"
"96","2019-12-04 15:25:51-03","PUCPR","HUCP","1491","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Acra, LA","1982","08","22","Campanhala, R",NA,NA,NA,"Brasil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,NA,NA,"HUCP00018813","HUCP00018813","002",NA,NA,"49965","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-12-04 15:25:51-03","PUCPR","HUCP","11192","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Jaszczerski, JC",NA,NA,NA,"Schenidlin, L","1997","10","26","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"HUCP00018941","HUCP00018941","001",NA,NA,"30514","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-12-04 15:25:51-03","PUCPR","HUCP","4487","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Acra, LA","1992","08","05","Moreno, TR",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-12-04 15:25:51-03","PUCPR","HUCP","4612","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Acra, LA","1992","04","17","Moreno, TR",NA,NA,NA,"Brasil","Paraná",NA,"Colônia Nova",NA,NA,NA,NA,NA,"HUCP00018634","HUCP00018634","002",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-12-04 15:25:51-03","PUCPR","HUCP","6085","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Jaszczerski, JC",NA,NA,NA,"Silva, CBX","1993","11","15","Brasil","Paraná","Araucária","Represa do Passaúna","-49.4103012084961","-25.5930995941162",NA,NA,NA,"HUCP00018623","HUCP00018623","034",NA,NA,"21346","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-12-04 15:25:51-03","PUCPR","HUCP","1490","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Acra, LA","1983","11","02","Ribeiro, CCN",NA,NA,NA,"Brasil","Paraná","Cascavel","Chácara Busolin.","-53.4552993774414","-24.9557991027832",NA,NA,NA,"HUCP00018761","HUCP00018761","012",NA,NA,"47841","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-12-04 15:25:51-03","PUCPR","HUCP","189","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Jaszczerski, JC","1982","08","28","Négner, LM",NA,NA,NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"HUCP00018885","HUCP00018885","002",NA,NA,"13536","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-12-04 15:25:51-03","PUCPR","HUCP","1492","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Nequei, LM","1982","08","28","Nequei, LM",NA,NA,NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"HUCP00018674","HUCP00018674","001",NA,NA,"13536","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-12-04 15:25:51-03","PUCPR","HUCP","12201","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Baratieri, AC",NA,NA,NA,"Baratieri, AC","1999","05","15","Brasil","Paraná","Contenda",NA,"-49.5346984863281","-25.6756000518799",NA,NA,NA,"HUCP00018861","HUCP00018861","054",NA,NA,"22732","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-12-04 15:25:51-03","PUCPR","HUCP","13372","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Lehukuhl, EA",NA,NA,NA,"Cabral, CM","1984","10","10","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00018916","HUCP00018916","014",NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-12-04 15:25:51-03","PUCPR","HUCP","13368","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Lehukuhl, EA",NA,NA,NA,"Borges, ML","1984","09","20","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00019020","HUCP00019020","023",NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-12-04 15:25:51-03","PUCPR","HUCP","13367","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Lehukuhl, EA",NA,NA,NA,"Goetzke, S","1982","08","26","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00018968","HUCP00018968","001",NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-12-04 15:25:51-03","PUCPR","HUCP","15984","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Potrich, FB",NA,NA,NA,"Selusniaki, M","2004","09","10","Brasil","Paraná","Curitiba","Água Verde","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00018875","HUCP00018875","125",NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-12-04 15:25:51-03","PUCPR","HUCP","3880","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Jaszczerski, JC; Acra, LA","1990","03","25","Costa, ACD",NA,NA,NA,"Brasil","Paraná","Curitiba","Capão Raso","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"056",NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-12-04 15:25:51-03","PUCPR","HUCP","3217","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Jaszczerski, JC","1990","11","18","Fernandes, CF",NA,NA,NA,"Brasil","Paraná","Curitiba","Hugo Lange","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00018570","HUCP00018570","033",NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-12-04 15:25:51-03","PUCPR","HUCP","13198","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,NA,"2001","08","20","Brasil","Paraná","Curitiba","Santa Quitéria","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00018687","HUCP00018687","002",NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-12-04 15:25:51-03","PUCPR","HUCP","13376","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Lehukuhl, EA",NA,NA,NA,"Kiuskowski, IG","1983","08","12","Brasil","Paraná","Curitiba","Vila São Paulo","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00018757","HUCP00018757","s.n.",NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-12-04 15:25:51-03","PUCPR","HUCP","5531","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Hatschbach, GG",NA,NA,NA,"Ponciano, JS","1979","05","13","Brasil","Paraná","Foz do Iguaçu","Viveiro Florestal Itaipu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"HUCP00018582","HUCP00018582","s.n.",NA,NA,"39570","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-12-04 15:25:51-03","PUCPR","HUCP","5842","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,"Ceci, C","1993","09","29","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00018682","HUCP00018682","s.n.",NA,NA,"24916","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-12-04 15:25:51-03","PUCPR","HUCP","8833","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,"Pazello, MH","1996","04","30","Brasil","Paraná","Piraquara","CPPI","-49.0633010864258","-25.4416999816895",NA,NA,NA,"HUCP00018945","HUCP00018945","008",NA,NA,"12577","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-12-04 15:25:51-03","PUCPR","HUCP","4557","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Jaszczerski, JC","1986","10","17","Krul, LM",NA,NA,NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,"HUCP00018686","HUCP00018686","003",NA,NA,"45291","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-12-04 15:25:51-03","PUCPR","HUCP","4555","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Krul, LM","1992","10","02","Krul, LM",NA,NA,NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"001",NA,NA,"45291","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-12-04 15:25:51-03","PUCPR","HUCP","12256","S","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","Jaszczerski, JC",NA,NA,NA,"Shirata, MT","1999","12","14","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,"HUCP00018809","HUCP00018809","4108",NA,NA,"25228","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-10-09 11:25:03-03","UFBA","ALCB","15690","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Willd.) Bercht. & J. Presl","Agra, MF","1994","11",NA,"Webster, GL; Armbruster, WS","1984","08","02","Brasil","Bahia",NA,"CEPLAC ground, E of Itabuna.","-39.25","-14.783333","-39.25","-14.783333","softly woody shrub 2-3 m high; fls. pendent, with little odor at mid-day; corola white.; at edge of moist secondary forest.",NA,NA,"25114","50","50",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-10-09 11:25:03-03","UFBA","ALCB","021656","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Willd.) Bercht. & J. Presl",NA,NA,NA,NA,"Mattos Silva, LA; Hage, JL; Santos, EB dos","1989","04","13","Brasil","Bahia","Ilhéus","área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra.","-39.0494003295898","-14.7889003753662",NA,NA,"2m de altura. Flores em botões, cor verde. Coleta de folhas para análises.",NA,NA,"2690","50","50","61245","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 21:33:09-03","UFBA","ALCB","19251","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Willd.) Bercht. & J. Presl","Agra, MF","1994","11",NA,"Martino, LV","1970","07",NA,"Brasil","Bahia","Salvador","Bairro de Brotas.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"s/n",NA,NA,"26018","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-08 21:33:09-03","UFBA","ALCB","07036","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Willd.) Bercht. & J. Presl","Agra, MF","1990","11",NA,"Zanão, M","1943","03","19","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"s/n",NA,NA,"23900","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875836","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875836","NL-L2875836",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"124","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875837","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875837 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875837","NL-L2875837",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"125","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875831","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Carlini E","1978","04","07","Brazil",NA,NA,"São Paulo, São Paulo, Lapa, Grupo Escolar Brawni.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875831","NL-L2875831",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"126","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875834","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Ule EHG","1904","11","01","Peru",NA,NA,"Amazonas, Chilcago unweit Garapoto, Peru, Departmento Loreto.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875834 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875834","NL-L2875834",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"127","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875835","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Hassler E","1913","12","01","Paraguay",NA,NA,"Paraguarienses, Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875835 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875835","NL-L2875835",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"128","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875839","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Düsen P","1910","09","07","Brazil",NA,NA,"Brasilienses, Parana: Marrelis, in fruticolis.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875839","NL-L2875839",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"129","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875841","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Smith LB","1956","11","01","Brazil",NA,NA,"Santa Catarina, Brilhante. Mun. Itajaí: Itajaí to Limoeira.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875841 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875841","NL-L2875841",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"130","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875844","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Reitz R; Klein RM","1957","08","23","Brazil",NA,NA,"Santa Catarina, Estrada Dona Francisca, Joinvile.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875844","NL-L2875844",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"131","2020-02-08 10:34:56-03","NBC","NL-BOTANY","L.2875846","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Pedersen TM","1979","10","17","Argentina",NA,NA,"Argentinae, Estancia,,Santa Teresa'', Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875846","NL-L2875846",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"132","2020-02-08 10:34:56-03","NBC","NL-BOTANY","U.1737602","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Mexia YEJ","1930","11","21","Brazil",NA,NA,"State of Minas Geraes, Vicosa, fazenda do Deserto; stream near road on slope, near stream.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737602","NL-U1737602",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"133","2020-02-08 10:34:56-03","NBC","NL-BOTANY","U.1737603","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J.Presl",NA,NA,NA,NA,"Mexia YEJ","1930","12","19","Brazil",NA,NA,"State of Minas Geraes, Vicosa, Agricultural College lands. Directly outside west gate Rua Nova.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737603 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737603","NL-U1737603",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"134","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1728844","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,"Schultes RE","1960","07","31","Colombia",NA,NA,"Putumayo, Rio Putumayo, Buena Vista.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1728844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1728844","NL-U1728844",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"135","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1737451","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,"García-Barriga H; Jaramillo Mejía R","1969","05","16","Colombia",NA,NA,"Colombia. Depto. Santander del Sur; Municipio de Pie de Cuesta; La Mesa de Los Santos.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737451 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737451","NL-U1737451",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"136","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1737452","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,"Barclay AS; Cabrera I","1956","08","03","Colombia",NA,NA,"Plants of Colombia. town of Mocoa. Comisaria: Putumayo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737452","NL-U1737452",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"137","2020-02-08 10:35:19-03","NBC","NL-BOTANY","U.1737453","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,"Barclay AS; Cabrera I","1956","08","03","Colombia",NA,NA,"Plants of Colombia, Town of Mocoa. Comisaria: Putumayo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737453 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737453","NL-U1737453",NA,NA,NA,NA,NA,NA,"Solanales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"138","2020-11-04 11:19:52-03","ESALQ","ESA","85071","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Wild) Sweet","Viani, R.A.G.",NA,NA,NA,"Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2003","04","20","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, trilha do Cipó em direção à gruta do Cipó, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola, de palmito e de madeira","-48.4",NA,"-48.4","-24,266,667","Erva 1,5m, corolas alva, borda de mata","ESA085071","ESA085071","186.0","820","820",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-04 11:19:52-03","ESALQ","ESA","126332","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens",NA,NA,NA,NA,NA,"Bovini, M.G. ; Braga, J.M.A.","1905","06","18","Brasil","Rio de Janeiro","Mangaratiba",NA,"-44.040599822998","-22.9596996307373",NA,NA,NA,"ESA126332","ESA126332","1044.0",NA,NA,"17272","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-04 11:19:52-03","ESALQ","ESA","108455","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens",NA,NA,NA,NA,NA,"Galvão, M.","2009","09","09","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA108455","ESA108455",NA,NA,NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-04 11:19:52-03","ESALQ","ESA","51194","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens",NA,"Barneze, A.S.",NA,NA,NA,"Barros, N.O.","2005","10","26","Brasil","São Paulo","Santo André",NA,"-46.5299987792969","-23.6599998474121",NA,NA,NA,"ESA051194","ESA051194",NA,NA,NA,"27258","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-04 11:19:52-03","ESALQ","ESA","119687","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens",NA,"Mozol, I.M.","2007","11","01","Mozol, I.M.","2007","11","01","Brasil","São Paulo","Piracicaba","Jardim caseiro.","-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA119687","ESA119687",NA,NA,NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-04 11:19:52-03","ESALQ","ESA","51505","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens",NA,"Rocha, M.G.",NA,NA,NA,"Rocha, M.G. ; Joaquim, L.F.","2005","11","25","Brasil","São Paulo","Marília",NA,"-49.939998626709","-22.2099990844727",NA,NA,NA,"ESA051505","ESA051505","3.0",NA,NA,"38865","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-04 11:19:52-03","ESALQ","ESA","50739","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens",NA,"Camargo, L.F.",NA,NA,NA,"Camargo, L.V. ; Alves, S.M.","2005","11","09","Brasil","São Paulo","Piedade",NA,"-47.4199981689453","-23.7099990844727",NA,NA,NA,"ESA050739","ESA050739",NA,NA,NA,"30307","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-04 11:19:52-03","ESALQ","ESA","93538","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","Bercht. & Presl.","Capellari Jr., L.",NA,NA,NA,"Furlan, J.I. ; Gimenes, R.M.","2001","10","16","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA093538","ESA093538","49.0",NA,NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
