"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","typeStatus","relatedCatalogItem"
"45","2020-12-11 11:41:08-03","UFMG","BHCB","147431","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Gasper, AL de; Salino, A; Bueno, ML; Leal, BSS; Rezende, VL","2609","Southern America","Brasil","Fazenda Boa Esperança - Trilha do Marlon, Floresta Atlântica",NA,"mata ciliar, arbustiva",NA,NA,NA,NA,"2011","03","16","Minas Gerais","Delfim Moreira","-45.321667","-22.575278","-45.321667","-22.575278","1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-11 11:41:08-03","UFMG","BHCB","36281","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.",NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Wenceslau Guimarães","-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA
"47","2014-11-02 17:13:00-02","MO","MOBOT","3233438","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","minor","Rudgea minor minor",NA,"H.F. Leitao Filho|R.R. Rodrigues|D.A. Aantin|A.G. Nave|M. Sánchez|V. F. Mansano|C.E. S. Seoane","Leitão 34849","South America","Brazil","Ilha Anchieta-Trilha da Prainha",NA,NA,NA,NA,"C. Bruniera (SPFR)",NA,"1996","2","7","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,"1",NA,NA,NA
"48","2017-06-26 15:47:00-03","MO","MOBOT","100983786","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","C.P. Bruniera|W.S. da Silva","Bruniera 736","South America","Brazil","Tinguá. Rebio do Tinguá. Trilha da Catanuda, subindo pela Represa da Serra Velha.",NA,NA,NA,NA,"C.P. Bruniera",NA,"2012","3","30","Rio de Janeiro","Nova Iguaçu","-43.4166667","-22.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"49","2015-09-18 11:50:00-03","MO","MOBOT","100862910","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina","(Benth.) Zappi","R. Marquete|et al.","Marquete 717","South America","Brazil","Jardim Botânico, subindo pela Rua mMyor Rubens Vaz, no. 122, picada para a Pedra de Marinheiro.",NA,NA,NA,NA,NA,NA,"1993","2","10","Rio de Janeiro",NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"50","2014-12-25 12:21:00-02","MO","MOBOT","3233470","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina","(Benth.) Zappi","L.V. Costa","Costa s.n.","South America","Brazil","Manga- MG, Gleba B, DIJ",NA,NA,NA,NA,"C. M. Taylor (MO)",NA,"1989","12","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","13527",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","V. Demuner; et al","1402",NA,"Brasil","São Sebastião",NA,"Arbusto 1m. Botões florais e flores brancas. Interior de mata secundária. Alta penetração de luz.","MBML013527",NA,"C.P. Bruniera/28-03-2011",NA,"2000","09","26","Espírito Santo","Santa Teresa","-40.722222","-19.848333","40W43'20","19S50'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","21082",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","L. Emygdio; et al","1992",NA,"Brasil","Ilha da Queimada Grande",NA,"Arvoreta, 4m, flor alva.","MBML021082",NA,"C.P. Bruniera/28-03-2011",NA,"1961","10","26","São Paulo","Itanhaém","-46.666667","-24.483333","46W40'","24S29'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","21722",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","R.R. Vervloet; et al","2571",NA,"Brasil","Misterioso",NA,"Arvoreto com 2,5m, flores de cor branca. Borda de mata, altitude 580m.","MBML021722",NA,"C.P. Bruniera/28-03-2011",NA,"2003","12","24","Espírito Santo","São Roque do Canaã","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","23243",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","A. P. Fontana; et al","644",NA,"Brasil","Misterioso",NA,"Arbusto, umbrófilo, flores brancas.","MBML023243",NA,"C.P. Bruniera/28-03-2011",NA,"2003","12","20","Espírito Santo","São Roque do Canaã","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","3990",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","W. Pizziolo","158",NA,"Brasil","Goiapaba-Açu",NA,"Arbustinho de +/- 1m, flor branca, perfumada, solo barro vermelho, altitude de +/- 700m.","MBML003990",NA,"C.P. Bruniera/28-03-2011",NA,"1984","10","23","Espírito Santo","Santa Teresa","-40.479444","-19.919722","40W28'46","19S55'11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","6070",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","W. Pizziolo; et al","346",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Árvore +/- 4,5m, fuste 2,2m, DAP 5cm, flores branco-esverdeadas, solo escuro.","MBML006070",NA,"C.P. Bruniera/28-03-2011",NA,"1990","10","22","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","53193",NA,"Plantae",NA,NA,"Rubiaceae","Rudgea","minor","subsp. calycina","Rudgea minor subsp. calycina","(Benth.) Zappi","A.D. Ferreira","309",NA,"Brasil","RPPN Macaco Barbado. Trilha Angela Roncom",NA,"Erva rasteira. Flores lilás","MBML053193",NA,NA,NA,"2018","04","21","Espírito Santo","Santa Teresa","-40.609514","-19.990989","40W36'34,25","19S59'27,56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-03 13:56:29-03","UFF","NIT","NIT650","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","L.G. Quintanilha","80",NA,"Brasil",NA,NA,NA,"NIT00000649",NA,NA,NA,"2012","06","02","Rio de Janeiro","Iguaba Grande","-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA
"59","2021-02-25 10:12:24-03","CVRD","CVRD","9314","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Folli, D.A.","5179","América do Sul","BRASIL","Aceiro Projeto 01",NA,"<ll>dwc_commonname:</ll> Cravo gigante","CVRD009314","CVRD009314","Daniela Zappi","2008","2005","12","30","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"08","24","48094","auto",NA,NA,"Magnoliopsida",NA,NA
"60","2020-09-12 05:00:02-03","US","US","249187","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina","(Benth.) Zappi","Riedel, --","100","South America","Brazil","Inter Posto Esso",NA,NA,"US02743123","US02743123_01",NA,NA,"1823","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"61","2020-09-12 05:00:02-03","US","US","289432","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Rudgea","minor","minor","Rudgea minor minor",NA,"Glaziou, --","9470","South America","Brazil","Brasilia",NA,NA,"US02743125","US02743125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"62","2020-09-12 05:00:02-03","US","US","3016956","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Rudgea","minor","minor","Rudgea minor minor",NA,"D. Sucre, L. Araujo & J. F. Silva","10759","South America - Neotropics","Brazil","Estrada Rio-Terezopolis",NA,NA,"US02743124","US02743124_01",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"30","60",NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"63","2020-09-12 05:00:02-03","US","US","3075539","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina","(Benth.) Zappi","D. Sucre","6205","South America - Neotropics","Brazil","Guanabara, mata rupicola de encosta, Recreio dos Bandeirantes",NA,NA,"US02743122","US02743122_01",NA,NA,"1969","11","4","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"64","2020-09-12 05:00:02-03","US","US","3016938","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina","(Benth.) Zappi","D. Sucre","10010","South America - Neotropics","Brazil","Guanabara, Morro do Rangel, Recreio dos Bendeirantes",NA,NA,"US02743121","US02743121_01",NA,NA,"1973","5","31","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"65","2019-11-13 11:30:34-03","USP","SPF","200971","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Fiaschi, P","3504",NA,"Brasil",NA,NA,NA,"SPF00200971",NA,"Bruniera, CP","2014","2011","01","21","Espírito Santo","Santa Teresa","-40.688444","-19.804028","-40.688444","-19.804028","152","152",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-13 11:30:34-03","USP","SPF","226980","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Bruniera, CP","735",NA,"Brasil",NA,NA,NA,"SPF00226980","SPF00226980","Bruniera, CP","2012","2012","03","30","Rio de Janeiro","Nova Iguaçu","-43.416667","-22.583333","-43.416667","-22.583333",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-13 11:30:34-03","USP","SPF","187707","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina","(Benth.) Zappi","Mello-Silva, R","3099",NA,"Brasil",NA,NA,NA,"SPF00187707",NA,"Zappi, DC","2009","2008","10","22","Rio de Janeiro","Armação dos Búzios","-41.877722","-22.759222","-41.877722","-22.759222","8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 18:29:39-03","USP","SPF","200763","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina","(Benth.) Zappi","Farney, C","3848",NA,"Brasil","Serra das Emerências, Vertente para Praia de Tucuns. Floresta estacional semidecídua.",NA,"Arbusto; 3 m; no sub-bosque; folhas disclores verdes; brácteas verdes; flores com cálice e corola brancos. Flores perfumadas.","SPF00200763",NA,"Bruniera, CP","2014","1998","10","08","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,"160","160",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-13 11:30:34-03","USP","SPF","229105","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Bovini, MG","1194",NA,"Brasil",NA,NA,NA,"SPF00229105",NA,"Zappi, DC","2018","1997","07","08","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"300","300","06",NA,"57442","auto",NA,NA,NA,NA,NA
"70","2019-11-13 11:30:34-03","USP","SPF","229044","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Braga, JMA","5105",NA,"Brasil","Área de Proteção Ambiental da Prainha",NA,NA,"SPF00229044",NA,"Zappi, DC","2018","1998","12","10","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"250","250","06",NA,"57442","auto",NA,NA,NA,NA,NA
"71","2019-11-13 11:30:34-03","USP","SPF","205039","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Farney, C","4325",NA,"Brasil",NA,NA,NA,"SPF00205039",NA,"Gomes, M","2004","2000","11","22","Rio de Janeiro","Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,"100","200","06",NA,"17036","auto",NA,NA,NA,NA,NA
"72","2020-01-14 12:02:20-03","USP","SPF","231089","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Magalhães, AM","71",NA,"Brasil",NA,NA,NA,"SPF00231089",NA,"Kurtz","2015","2015","01","13","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"09",NA,"26998","auto",NA,NA,NA,NA,NA
"73","2019-11-13 11:30:34-03","USP","SPF","116542","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Souza, VC","11099",NA,"Brasil",NA,NA,NA,"SPF00116542",NA,"Zappi, DC","2006","1996","04","11","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"74","2019-11-13 11:30:34-03","USP","SPF","82038","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","minor","Rudgea minor minor","(Cham.) Standl.","Gehrt, A","s.n.",NA,"Brasil","Ilha da Queimada Grande",NA,NA,"SPF00082038",NA,"Zappi, DC","2005","1920","11","03","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"01",NA,"26998","auto",NA,NA,NA,NA,NA
"75","2019-10-07 09:14:54-03","UEFS","HUEFS","113015","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Amorim, A.M.","6005",NA,"Brasil","Serra das Lontras. Ca. 7 km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propriedade de José Marques. Coletas em trilha aberta por madeireiros, após bifurcação da trilha do rio.",NA,"Floresta Ombrófila.","HUEFS0113015","HUEFS0113015","D.Zappi","2008","2006","04","29","Bahia","Arataca","-39.408056","-15.202778","39W24'29''","15S12'10''",NA,NA,"08",NA,NA,NA,NA,NA,"Asteranae",NA,NA
"76","2019-10-07 09:14:54-03","UEFS","HUEFS","116543","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Cardoso, D.","1708",NA,"Brasil","Serra do Timbó. Farinha Molhada. Área de estudos do Projeto Timbó/Centro Sapucaia.",NA,"Floresta semidecídua montana do Domínio da Floresta Atlântica.","HUEFS0116543",NA,"C.P.Bruniera","2011","2007","01","29","Bahia","Amargosa","-39.652222","-13.098889","39W39'8''","13S5'56''","659","659","03",NA,NA,NA,NA,NA,"Asteranae",NA,NA
"77","2019-10-07 09:14:54-03","UEFS","HUEFS","80685","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Jardim, J.G.","4247",NA,"Brasil","Distrito de Itaipus. Morro das Andorinhas, trilha que leva ao topo.",NA,"Floresta de restinga.","HUEFS0080685","HUEFS0080685","D.Zappi","2005","2004","03","17","Rio de Janeiro","Niterói","-43.9","-21.7","43W54'","21S42'","184","184","06",NA,NA,NA,NA,NA,"Asteranae",NA,NA
"78","2019-10-07 09:14:54-03","UEFS","HUEFS","126816","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Paixão, J.L.","1060",NA,"Brasil","Rod. que liga a BR 101 com Itapetinga, ca. 15 Km de Itaibé, Faz. Idependência. Área com ação antropica, proviniente da extração da madeira.",NA,"Mata higrófila sul bahiana.","HUEFS0126816",NA,"D.Zappi","2008","2006","08","18","Bahia","Potiraguá","-39.575","-15.203333","39W34'30''","15S12'12''",NA,NA,"08",NA,NA,NA,NA,NA,"Asteranae",NA,NA
"79","2020-06-15 07:53:27-03","UEFS","HUEFS","189112","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Braga, J.M.A.","5105",NA,"Brasil","Recreio dos Bandeirantes, Prainha, Área de Proteção Ambiental da Prainha, cume do morro da Boa Vista.",NA,"Vegetação rupestre no árido cume do costão rochoso de frente para o mar.","HUEFS0189112","HUEFS0189112 HUEFS0189112_e1","D.C.Zappi","2018","1998","12","10","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"250","250","06",NA,"57442","auto",NA,NA,"Asteranae",NA,NA
"80","2019-01-23 11:12:08-02","F","FMNH-SEEDPLANTS","V0068805F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Coffea","minor",NA,"Coffea minor",NA,"F. Sellow","1786","South America","Brazil",NA,NA,NA,"V0068805F","V0068805F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA
"81","2019-09-04 18:47:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,"F. Sellow","1786","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA
"82","2015-04-09 13:30:21-03","F","FMNH-SEEDPLANTS","V0293830F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293830F","V0293830F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"83","2015-04-09 13:30:22-03","F","FMNH-SEEDPLANTS","V0293831F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293831F","V0293831F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"84","2015-04-09 13:30:23-03","F","FMNH-SEEDPLANTS","V0293832F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293832F","V0293832F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"85","2015-04-09 13:30:23-03","F","FMNH-SEEDPLANTS","V0293833F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293833F","V0293833F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"86","2015-04-09 13:30:23-03","F","FMNH-SEEDPLANTS","V0293834F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293834F","V0293834F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"87","2015-04-09 13:30:24-03","F","FMNH-SEEDPLANTS","V0293835F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293835F","V0293835F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"88","2015-04-09 13:30:25-03","F","FMNH-SEEDPLANTS","V0293836F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293836F","V0293836F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"89","2015-04-09 13:30:25-03","F","FMNH-SEEDPLANTS","V0293837F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293837F","V0293837F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"90","2015-04-09 13:30:26-03","F","FMNH-SEEDPLANTS","V0293838F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0293838F","V0293838F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"91","2020-02-20 14:37:26-03","IAC","IAC","52117","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","J.A.M.A. Gomes & C. Aquino","748",NA,"Brasil","Eleutério, margem rio Mogi Guaçu.",NA,"Coordenada do material: 46w45#?#57, 22s16#?#87",NA,NA,"J.A.M.A. Gomes & C. Aquino","2009","2009","10","30","São Paulo","Itapira","-46.8217","-22.4361","-46.8217","-22.4361",NA,NA,"10","30",NA,NA,NA,NA,NA,NA,NA
"92","2020-07-23 12:21:22-03","CEPLAC","CEPEC","72666","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina",NA,"L. C. Giordano","1553",NA,"Brasil","Encosta do Jardim Botânico (acesso atrás do Cactário). Parque Lage e Horto Florestal.",NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"1993","05","12","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"30/12/1993"
"93","2020-07-23 12:21:22-03","CEPLAC","CEPEC","72665","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","minor","calycina","Rudgea minor calycina",NA,"M. Nadruz","686",NA,"Brasil","Encosta do Jardim Botânico, trecho entre a caixa d'agua do caminho do boi até Pedra do Marinheiro",NA,NA,NA,NA,"SpeciesLink/lacunas",NA,"1974","03","06","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"12/09/1992"
"94","2020-02-13 09:37:17-03","IBt","SP","370885","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Braga, JMA; Reis, RCC; Leitman, P","7231",NA,"Brasil","Parque Municipal Ecológico da Prainha, próximidades do topo do morro da Boa Vista",NA,NA,NA,NA,"Bruniera, CP","2014","2003","10","29","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"330","330",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"95","2020-02-13 09:37:17-03","IBt","SP","370892","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Braga, JMA; Reis, RCC; Leitman, P","7374",NA,"Brasil","Recreio dos Bandeirantes. Prainha, Área de Proteção Ambiental da Prainha, proximidades do topo do morro da Boa Vista",NA,NA,NA,NA,"Bruniera, CP","2014","2004","01","29","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"320","320",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"96","2019-11-21 10:18:36-03","IBt","SP","301184","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Souza, VC; et al.","11099",NA,"Brasil","Ilha da Queimada Grande",NA,NA,NA,NA,"Zappi, DC","2007","1996","04","12","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"97","2019-11-21 10:18:36-03","IBt","SP","3890","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Domingues, DF; Amaral, A","s.n.",NA,"Brasil","Ilha da Queimada Grande",NA,NA,NA,NA,"Zappi, DC","2004","1920","04","05","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"01",NA,"26836","auto",NA,NA,NA,NA,NA
"98","2020-11-19 09:30:07-03","IBt","SP","4529","S","Plantae",NA,NA,"Rubiaceae","Rudgea","minor",NA,"Rudgea minor","(Cham.) Standl.","Gehrt, A","s.n.",NA,"Brasil","Ilha da Queimada Grande",NA,NA,NA,NA,"Zappi, DC","2005","1920","11","03","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"01",NA,"26836","auto",NA,NA,NA,NA,NA
