"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"48","2019-02-15 11:45:48-02","IPA","IPA","76757","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Lima, D.P.","1972","10","05","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,"IPA0076757",NA,"Plantae",NA,"13087","Southern America","Fazenda Ipiranga, Mata.",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"49","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025238","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","G. Hatschbach",NA,NA,NA,"A. C. Cervi; J. M. Silva","2004","11","4","Brazil","Santa Catarina",NA,"-48.855053","-26.026618",NA,NA,"Mouriri chamissoniana Cogn.; PMC-DPP 004; Árvore ± 6m, flor alva.",NA,NA,"Magnoliophyta","Myrtales","8733",NA,"Rodovia Garuva-Guaratuba, Ponte do 15 (Mun. Garuva) Santa Catarina, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-21 14:39:43-03","UFJF","CESJ","32051","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","M. Sobral","2002","08",NA,"R.M. Castro; P. Fiaschi","2001","02","22","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"Arvoreta em interior de mata com 13 m de altura e 0,53m de perímetro. Folhas discolores. Frutos de cor laranja.","CESJ032051",NA,"Angiosperma",NA,"151","América do Sul","Reserva Biológica da Represa do Grama",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:46:09-03","UFMS","CGMS","18336","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","G.A. Damasceno Júnior",NA,NA,NA,"G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F.M. Alves; E.C. Bertazzoni","2006","12","09","Brasil","Mato Grosso do Sul","Campo Grande","-54.4058333","-20.5322223","-54,4058333","-20,5322223","Flor branca. e amarela. vista no Campo como Lythraceae Habitat: Borda de Cerrado. Solo arenoso. plano ondulado. Habito: arbusto.","CGMS1047631",NA,NA,NA,"4431",NA,"APA do Guariroba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-07 11:46:09-03","UFMS","CGMS","66455","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","G. Hatschbach",NA,NA,NA,"G. Hatschbach","1965","11","02","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"Flores alvas. Coordenadas geográficas: -255200004577637 -48.5092010498047 Coordenadas geográficas: -255200004577637 -48.5092010498047 Habitat: Mata pluvial da planície litorânea. Habito: Árvore.","CGMS1099416",NA,NA,NA,"13081",NA,"Sertão do Guarany.",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:35:00-03","UNICAMP","UEC","200709","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Sobral, M","2008",NA,NA,"Pereira, LS; Tamashiro, JY; Belinello, R; Padgurschi, MCG","2007","05",NA,"Brazil","São Paulo","São Luiz do Paraitinga","-45.183333","-23.4","-45.183333","-23.4","Parcela N - Projeto Biota-FAPESP. Árvore com 13 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica","UEC158103",NA,"Magnoliopsida",NA,"N426",NA,"Parque Estadual da Serra do Mar","990","1045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:35:00-03","UNICAMP","UEC","143555","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","2019",NA,NA,"Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","2004","11","12","Brazil","Rio de Janeiro",NA,"-42.509639","-22.400611","-42.509639","-22.400611","Tree about 11m. tall. Petals white; anthers yellow. Flowers pleasantly sweet fragrant. One tree seen just iupslope from the river.; Rain forest","UEC182798","UEC182798","Magnoliopsida",NA,"8806",NA,"Serra do Mar, Macae de CIma road out of Nova Friburgo along the Macae river.","990","990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:35:00-03","UNICAMP","UEC","150920","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Cielo-Filho, R; Arzolla, FARDP","2008","03","05","Arzolla, FARDP; Vilela, FESP; Cielo-Filho, R","2008","03","05","Brazil","São Paulo","São Paulo","-46.696667","-23.876667","-46.696667","-23.876667","Árvore 16m alt. Frutos de coloração verde a laranja.; Floresta Ombrófila Densa Montana.",NA,NA,"Magnoliopsida",NA,"1295",NA,"Parque Estadual da Cantareira, Região de Pau Furado.","1086","1086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:35:00-03","UNICAMP","UEC","167034","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Silva, CA","2011","11",NA,"Stefani, EJF; Belinello, R; Galvão, JC","2011","07","01","Brazil","São Paulo","Paraibuna","-45.535278","-23.586389","-45.535278","-23.586389","Árvore com 9 m.; Mata atlântica.","UEC018052","UEC018052","Magnoliopsida",NA,"310",NA,"Parque Estadual da Serra do Mar.","800","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:35:00-03","UNICAMP","UEC","173778","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R",NA,NA,NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1997","03","13","Brazil","São Paulo","Ubatuba","-44.816944","-23.3025","-44.816944","-23.3025","Árvore s/ núm., com 20m de altura, com frutos maduros de cor laranja colhidos no chão.; Mata Atlântica de Encosta, Morro do Corisco.","UEC089611","UEC089611","Magnoliopsida",NA,"688",NA,"Picinguaba.","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:35:00-03","UNICAMP","UEC","173779","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R",NA,NA,NA,"Pedroni, F; Belinello, R; Sanchez, M; Laps, RR","1997","02","06","Brazil","São Paulo","Ubatuba","-44.812222","-23.311111","-44.812222","-23.311111","Árvore 178, com 22m de altura, vegetativo.; Mata Atlântica de Encosta, Morro do Corisco.","UEC089609","UEC089609","Magnoliopsida",NA,"666",NA,"Picinguaba.","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:35:00-03","UNICAMP","UEC","154886","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana paulistana","Cogn.",NA,"2002","10",NA,"Soares Júnior, FJ","2002","10","05","Brazil","São Paulo","São José dos Campos","-45.954444","-22.910833","-45.954444","-22.910833","Botões florais.; Formação florestal perenifolia de encosta.","UEC069103","UEC069103","Magnoliopsida",NA,"1360",NA,"Serra dos Poncianos, Fazenda São Luiz.","1200","1200",NA,"paulistana",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:35:00-03","UNICAMP","UEC","154887","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana paulistana","Cogn.",NA,"2002","10",NA,"Soares Júnior, FJ","2002","10","07","Brazil","São Paulo","São José dos Campos","-45.954444","-22.910833","-45.954444","-22.910833","Botões florais.; Formação florestal perenifolia de encosta.","UEC069108","UEC069108","Magnoliopsida",NA,"1562",NA,"Serra dos Poncianos, Fazenda São Luiz.","1200","1200",NA,"paulistana",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-20 10:19:45-03","UNICAMP","UEC","89144","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana paulistana","Cogn.","Kuhlmann, M",NA,NA,NA,"Kuhlmann, M","1951","10","04","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"flor, Árvore da mata. Nativa no local.",NA,NA,"Magnoliopsida",NA,"2725",NA,"Jardim Botânico",NA,NA,NA,"paulistana","53584","auto",NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:19:45-03","UNICAMP","UEC","89145","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Chiea, SAC","1989","04",NA,"Cordeiro, I","1987","08","15","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"flor, Árvore de até 10 m, botões esverdeados.",NA,NA,"Magnoliopsida",NA,"348",NA,"Parque Estadual das Fontes do Ipiranga, Picada atrás do orquidário.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:35:00-03","UNICAMP","UEC","89146","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Chiea, SAC","1991","02","19","Barros, F","1990","11","14","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore ca. 10m alt. Flores muito perfumadas com corola branca.","UEC021414","UEC021414","Magnoliopsida",NA,"1950",NA,"Reserva Biológica do Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:19:45-03","UNICAMP","UEC","21044","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Wurdack, JJ",NA,NA,NA,"Tamashiro, JY; Silva, AF","1979","10","16","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"flor, Árvore com 10 m de altura, botões florais com cálice esverdeado e corola ainda fechada, creme.",NA,NA,"Magnoliopsida",NA,"10541",NA,"Estação Experimental de Ubatuba (IAC)",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"65","2019-11-19 14:08:27-03","UFRPE","PEUFR","16618","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","C.T. Rizzini","1973","08","28","D.P. Lima","1972","10","05","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"Árvore +/-6 m de altura por 35 cm de diâmetro; flores alvas com perfume agradável","PEUFR016618",NA,NA,NA,"13087",NA,"Fazenda Ipiranga",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"66","2019-01-17 11:26:35-02","PUCRS","MPUC","5645","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","G. Hatschbach","1983","01","01",NA,"1983","11","30","Brasil","PR","Antonina","-48.7116666667","-25.4294444444","-48.7116666667","-25.4294444444",NA,NA,NA,NA,"Myrtales",NA,"South America",".",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"67","2020-10-14 10:03:00-03","FURB","FURB","34803","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Sobral, M","2010",NA,NA,"Dreveck, S.; Carneiro, F.E.","2009","12","15","Brasil","Santa Catarina","Joinville","-49.0477777","-26.1925","-49.0477777","-26.1925000","Voucher estéril IFFSC 1048 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB30415","FURB30415",NA,NA,"2485",NA,"Serra Dona Francisca - SC-301.","27","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:03:00-03","FURB","FURB","36548","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Falkenberg, DB","2007",NA,NA,"Falkenberg, D.B.; Oliveira, C.P.L.","2007","11","18","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"FURB02287","FURB02287",NA,NA,"11004",NA,NA,"350","350",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-16 17:53:45-03","UCS","HUCS","1334","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Hatschbach, G.","1984","02",NA,"Hatschbach, G.","1983","11","30","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"árvore 6m, pétalas e estames alvos , anteras amarelas; mata pluvial",NA,NA,"Angiospermae","Myrtales","47169",NA,"Serrinha",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"70","2020-04-27 16:10:35-03","UFES","VIES","39905","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","V.C. Freitas","2019","05","27","Gomes, J.M.L.","2015","01","05","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,"VIES039905","VIES039905",NA,NA,"4135",NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA,NA
"71","2020-04-27 16:10:35-03","UFES","VIES","13360","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","V.C. Freitas","2019","05","27","Gomes, J.M.L.; Valadares, R.T. & Pimentel, L.","2010","01","23","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,"VIES013360","VIES013360",NA,NA,"3660",NA,"Praia das Neves.",NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA,NA
"72","2013-04-01 09:18:36-03","IPT","BCTW","645","S","Plantae",NA,"Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Chapada",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"73","2013-04-01 09:18:36-03","IPT","BCTW","17369","S","Plantae",NA,"Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"74","2013-04-01 09:18:36-03","IPT","BCTW","646","S","Plantae",NA,"Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.63","-23.54",NA,NA,"Classificação Original: M. chamissoniana",NA,NA,"Magnoliophyta",NA,NA,NA,"Parque Nacional das Fontes do Ipiranga (PEFI)",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"75","2013-04-01 09:18:36-03","IPT","BCTW","14414","S","Plantae",NA,"Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.63","-23.54",NA,NA,"Lam. I.F. 677",NA,NA,"Magnoliophyta",NA,NA,NA,"Horto Florestal",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"76","2021-03-21 19:37:24-03","UFC","EAC","59637","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Rizzini, C.T.","1973","08","28","Lima, D.P.","1972","10","05","Brasil","Bahia","Ilheus","-39.0494003295898","-14.7889003753662",NA,NA,"Árvore, ca. 35 cm por ca. 6 m alt., flores alvas com estames amarelos, perfumadas.","EAC0059637","EAC0059637","Dicotyledon",NA,"13087","Southern America","mata da Fazenda Ipiranga.",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"77","2019-11-25 12:12:16-03","UFSM","SMDB","2304","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Wurdack, J J",NA,NA,NA,"Klein, RM","1966","12","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"SMDB002304",NA,NA,NA,"s.n.",NA,"Morro do Ribeiro",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:34:58-03","MBM","MBM","406902","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Barboza, E.","2016","11","16","Roher, D.; Nardin, E.; Araújo, L.; Silva, M.; Nardin, E.; Araújo, L.; Silva, M.","2013","12","07","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"Arbórea de 15 m.; Floresta Ombrófila Densa Montana.Borda de floresta secundária em estágio avançado.","MBM406902",NA,NA,NA,"227","Southern America","L.T. 230kv Joinville Norte - Curitiba C2 (Resgate)",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"79","2015-09-04 20:13:52-03","MNHN","RECOLNAT_MNHN_P","P05254780","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Hoehne, F.C.","1930","12","11","Brasil","São Paulo",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254780' target='other'> <mi>dwc_moreinfo</mi></a>","P05254780","P05254780_01",NA,NA,NA,NA,"Parque do Estado.",NA,NA,"hb",NA,NA,NA,NA,NA,NA,"27704",NA,NA
"80","2015-09-04 20:13:52-03","MNHN","RECOLNAT_MNHN_P","P05254781","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Hoehne, F.C.","1932","11","18","Brasil","São Paulo",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254781' target='other'> <mi>dwc_moreinfo</mi></a>","P05254781","P05254781_01",NA,NA,NA,NA,"Jardim Botanico.",NA,NA,"hb",NA,NA,NA,NA,NA,NA,"29921",NA,NA
"81","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254788","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Gaudichaud, C.","1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254788' target='other'> <mi>dwc_moreinfo</mi></a>","P05254788","P05254788_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"739",NA,NA
"82","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254790","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Blanchet",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254790' target='other'> <mi>dwc_moreinfo</mi></a>","P05254790","P05254790_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"2293",NA,NA
"83","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254792","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254792' target='other'> <mi>dwc_moreinfo</mi></a>","P05254792","P05254792_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"13441",NA,NA
"84","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254785","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Glaziou","1884","12","6","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254785' target='other'> <mi>dwc_moreinfo</mi></a>","P05254785","P05254785_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"36524","auto",NA,NA,NA,"14803",NA,NA
"85","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254789","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Mayer","1876","11","8","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254789' target='other'> <mi>dwc_moreinfo</mi></a>","P05254789","P05254789_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"36524","auto",NA,NA,NA,"4",NA,NA
"86","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254786","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Glaziou","1890","11","22","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254786' target='other'> <mi>dwc_moreinfo</mi></a>","P05254786","P05254786_01",NA,NA,NA,NA,"Alto Macaé .",NA,NA,"hb",NA,"33190","auto",NA,NA,NA,"18236",NA,NA
"87","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254787","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Glaziou, A.","1881","11","30","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254787' target='other'> <mi>dwc_moreinfo</mi></a>","P05254787","P05254787_01",NA,NA,NA,NA,"Brésil (Rio Jan.); Alto Macahé.",NA,NA,"hb",NA,"33190","auto",NA,NA,NA,"13441",NA,NA
"88","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254783","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Glaziou, A.","1890","3","22","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254783' target='other'> <mi>dwc_moreinfo</mi></a>","P05254783","P05254783_01",NA,NA,NA,NA,"Brésil; Rio Jan.; Alto Macahé de N. Friburgo.",NA,NA,"hb",NA,"33190","auto",NA,NA,NA,"18236",NA,NA
"89","2015-09-04 20:13:52-03","MNHN","RECOLNAT_MNHN_P","P05254779","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Hatschbach, G.","1968","11","7","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254779' target='other'> <mi>dwc_moreinfo</mi></a>","P05254779","P05254779_01",NA,NA,NA,NA,"Col. Floresta.",NA,NA,"hb",NA,"30514","auto",NA,NA,NA,"20223",NA,NA
"90","2015-09-05 07:22:49-03","MNHN","RECOLNAT_MNHN_P","P04801438","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Wanderley, M.G.L.","1981","11","4","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04801438' target='other'> <mi>dwc_moreinfo</mi></a>","P04801438","P04801438_01",NA,NA,NA,NA,"Reserva Biológica das Fontes do Ipiranga.",NA,NA,"hb",NA,"53584","auto",NA,NA,NA,"402",NA,NA
"91","2015-09-05 07:22:49-03","MNHN","RECOLNAT_MNHN_P","P04801439","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Barros, F.","1990","11","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04801439' target='other'> <mi>dwc_moreinfo</mi></a>","P04801439","P04801439_01",NA,NA,NA,NA,"Reserva Biológica do Parque Estadual das Fontes do Ipiranga.",NA,NA,"hb",NA,"53584","auto",NA,NA,NA,"1950",NA,NA
"92","2015-09-04 20:13:52-03","MNHN","RECOLNAT_MNHN_P","P05254782","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Hatschbach, G.","1966","11","18","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254782' target='other'> <mi>dwc_moreinfo</mi></a>","P05254782","P05254782_01",NA,NA,NA,NA,"Rio S. João, Porto Miranda.",NA,NA,"hb",NA,"41937","auto",NA,NA,NA,"15131",NA,NA
"93","2015-09-04 20:13:53-03","MNHN","RECOLNAT_MNHN_P","P05254784","PreservedSpecimen",NA,"Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Hatschbach, G.","1965","11","2","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05254784' target='other'> <mi>dwc_moreinfo</mi></a>","P05254784","P05254784_01",NA,NA,NA,NA,"Sertão do Guarany.",NA,NA,"hb",NA,"24916","auto",NA,NA,NA,"13081",NA,NA
"94","2021-02-11 17:20:13-03","UFPR","UPCB","92320","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R.","2017",NA,NA,"Jardim, J.G. et al.","2005","02","24","Brasil","Bahia","Jussari","-39.536111","-15.160278","-39.536111","-15.160278","Árvore ca. 8m alt. Folhas verde-brilhantes na face superior e a face inferior mais clara. Frutos maduros alaranjados..","UPCB0033135","UPCB0033135",NA,NA,"4495",NA,"Reserva Particular do Patrimonio Natural Serra do Teimoso, rodovia Jussari/Palmira, entrada ca. 7km da cidade. Fazenda teimoso. Floresta Higrófila","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:20:13-03","UFPR","UPCB","1676","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Flora Neotropica","1976","01","01","Reitz, R.","1954","11","25","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"Árvore, 12m, flor branca. Mata..","UPCB0019267","UPCB0019267",NA,NA,"2279",NA,"Mata da Companhia Hering","250","250",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
