"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","class","scientificNameAuthorship","country","stateProvince","recordedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","verbatimLatitude","infraspecificEpithet","recordNumber","barcode","imagecode","continentOcean","fieldNumber","preparationType"
"54","1996-03-05 00:00:00-03","MNHN","RECOLNAT_MNHN_P","P00480159","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","Batista",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480159' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Lindl.) Van den Berg","Brésil",NA,"Herb. L. Claude et A. Richard",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00480159","P00480159_01 P00480159_02",NA,NA,"hb"
"55","2018-03-06 17:52:13-03","MNHN","RECOLNAT_MNHN_P","P00480160","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens","Batista",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480160' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Lindl.) Van den Berg","Brésil",NA,"Saint-Hilaire, A. de","1816",NA,NA,NA,"Prov. de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00480160","P00480160_01",NA,"B1 732","hb"
"56","2020-12-11 11:44:22-03","UFMG","BHCB","116362","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2008","01","15","Iguarapé","Pico Itatiaiuçu/C2","-44.340972","-20.120028","-44.340972",NA,"1361","1361",NA,"-20.120028",NA,"1903",NA,NA,"Southern America",NA,NA
"57","2020-12-11 11:44:22-03","UFMG","BHCB","100436","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"erva, flores rosas encontrada em área de canga encouraçada.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Marino, F; et al.","2006","04","22","Moeda","Serra do Rola Moça","-43.948139","-20.313056","-43.948139",NA,NA,NA,NA,"-20.313056",NA,"29",NA,NA,"Southern America",NA,NA
"58","2020-12-11 11:44:22-03","UFMG","BHCB","111013","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2007","05","09","Moeda","Marinho da Serra/C1","-43.938083","-20.348444","-43.938083",NA,"1544","1544",NA,"-20.348444",NA,"538",NA,NA,"Southern America",NA,NA
"59","2020-12-11 11:44:22-03","UFMG","BHCB","111014","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2007","06","04","Ouro Preto","Serra de Capanema/C2","-43.581167","-20.218806","-43.581167",NA,"1807","1807",NA,"-20.218806",NA,"658",NA,NA,"Southern America",NA,NA
"60","2020-12-11 11:44:22-03","UFMG","BHCB","111016","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2007","07","02","Moeda","Marinho da Serra/C2","-43.937528","-20.332389","-43.937528",NA,"1540","1540",NA,"-20.332389",NA,"694",NA,NA,"Southern America",NA,NA
"61","2020-12-11 11:44:22-03","UFMG","BHCB","111020","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2007","07","12","Ouro Preto","Serra de Capanema/C2","-43.581167","-20.218806","-43.581167",NA,"1807","1807",NA,"-20.218806",NA,"931",NA,NA,"Southern America",NA,NA
"62","2020-12-11 11:44:22-03","UFMG","BHCB","112842","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF; Vasconcelos, MF de","2007","10","11","Rio Acima","Serra de Gandarela/C1","-43.683111","-20.093806","-43.683111",NA,"1624","1624",NA,"-20.093806",NA,"1196",NA,NA,"Southern America",NA,NA
"63","2020-12-11 11:44:22-03","UFMG","BHCB","115133","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2007","11","14","Santa Bárbara","Serra de Gandarela/C2","-43.691278","-20.056667","-43.691278",NA,"1637","1637",NA,"-20.056667",NA,"1336",NA,NA,"Southern America",NA,NA
"64","2020-12-11 11:44:22-03","UFMG","BHCB","122249","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2008","03","20","Nova Lima","PE Rola Moça/C2","-44.001111","-20.044722","-44.001111",NA,"1430","1430",NA,"-20.044722",NA,"2984",NA,NA,"Southern America",NA,NA
"65","2020-12-11 11:44:22-03","UFMG","BHCB","149166","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2011","03",NA,NA,"Campo rupestre sobre canga couraçada, herbáceo",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Tameirão Neto, E; Mansur, T","2011","01","14","Santa Bárbara","Serra Gandarela, Projeto Mina Apolo","-49.689478","-20.050928","-49.689478",NA,"1596","1596",NA,"-20.050928",NA,"5014",NA,NA,"Southern America",NA,NA
"66","2020-12-11 11:44:22-03","UFMG","BHCB","129331","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"Campo rupestre laterítico. Rupícola com flores rosas",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Arruda, LJ; Santos, LM dos","2007","12","04","Itabirito","Mina do Pico; Cava do Sapecado","-43.87975","-20.255972","-43.87975",NA,"1515","1515",NA,"-20.255972",NA,"13",NA,NA,"Southern America",NA,NA
"67","2020-12-11 11:44:22-03","UFMG","BHCB","138287","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2017","07","06",NA,"Herbáceo; Campo rupestre",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Rezende, SG; Werneck, MS","2003","11","04","Mariana","Mina de São Luiz - CVRD., Mineração de ferro da Vale","-43.439167","-20.16","-43.439167",NA,"900","950",NA,"-20.16",NA,"3543","BHCB041606",NA,"Southern America",NA,NA
"68","2020-12-11 11:44:22-03","UFMG","BHCB","140104","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"afloramento de quartzito.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2010","03","27","Moeda","Marinho da Serra /QTZ","-43.94","-20.324444","-43.94",NA,"1450","1450",NA,"-20.324444",NA,"5048",NA,NA,"Southern America",NA,NA
"69","2020-12-11 11:44:22-03","UFMG","BHCB","115134","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2007","12","27","Nova Lima","P.E. do Rola Moça","-44.033333","-20.066667","-44.033333",NA,"1450","1450",NA,"-20.066667",NA,"1696",NA,NA,"Southern America",NA,NA
"70","2020-12-11 11:44:22-03","UFMG","BHCB","143184","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2010","11","09",NA,"Erva, flores rosas, interior do labelo amarelo, com as margens roxeadas; Rupícula em canga couraçada",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Augsten, M; Stehmann, JR","2010","09","19","Rio Acima","Serra da Gandarela","-43.687319","-20.087406","-43.687319",NA,"1669","1669",NA,"-20.087406",NA,"646","BHCB013489",NA,"Southern America",NA,NA
"71","2020-12-11 11:44:22-03","UFMG","BHCB","167675","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2017","06","20",NA,"Erva em Campo Rupestre Ferruginoso Arbustivo, flores lilas. Projeto Lacunas do Conhecimento.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","05","06","Belo Horizonte","Mina de Águas Claras, Litotipo: Canga; formação ferrífera detrítica cimentada por limonita.","-43.8875","-19.9475","-43.8875",NA,"1347","1347",NA,"-19.9475",NA,"125",NA,NA,"Southern America",NA,NA
"72","2020-12-11 11:44:22-03","UFMG","BHCB","167676","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2017","06","20",NA,"Erva em Campo Rupestre Ferruginoso Arbustivo, flores rosas. Projeto Lacunas do Conhecimento.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","05","06","Belo Horizonte","Mina de Águas Claras, Litotipo: Canga; formação ferrífera detrítica cimentada por limonita.","-43.8875","-19.9475","-43.8875",NA,"1347","1347",NA,"-19.9475",NA,"126",NA,NA,"Southern America",NA,NA
"73","2020-12-11 11:44:22-03","UFMG","BHCB","167699","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2017","06","20",NA,"Erva rupicola em Campo Cerrado Ferruginoso, flores róseas. Projeto Lacunas do Conhecimento.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","05","06","Belo Horizonte","Mina de Águas Claras, Litotipo: Canga; formação ferrífera detrítica cimentada por limonita.","-43.8875","-19.9475","-43.8875",NA,"1347","1347",NA,"-19.9475",NA,"158",NA,NA,"Southern America",NA,NA
"74","2020-12-11 11:44:22-03","UFMG","BHCB","167700","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2017","06","20",NA,"Erva rupicola em Campo Cerrado Ferruginoso, flores lilases. Projeto Lacunas do Conhecimento.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","05","06","Belo Horizonte","Mina de Águas Claras, Litotipo: Canga; formação ferrífera detrítica cimentada por limonita.","-43.8875","-19.9475","-43.8875",NA,"1347","1347",NA,"-19.9475",NA,"159",NA,NA,"Southern America",NA,NA
"75","2020-12-11 11:44:22-03","UFMG","BHCB","168424","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2017","06","20",NA,"Erva em Campo Rupestre Ferruginoso Arbustivo, flor rósea. Projeto Lacunas do Conhecimento.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","05","02","Belo Horizonte","Mina de Águas Claras, Litotipo: Itabirito, itabirito dolomítico, dolomito; itabirito ocre na parte superior da formação.","-43.885833","-19.948056","-43.885833",NA,"1286","1286",NA,"-19.948056",NA,"243",NA,NA,"Southern America",NA,NA
"76","2020-12-11 11:44:22-03","UFMG","BHCB","191176","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2018","06","10",NA,"Campo rupestre sobre quartzito",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Quaresma, AS; Meyer, PB","2018","05","03","Nova Lima",NA,"-43.403906","-20.269189","-43.403906",NA,NA,NA,NA,"-20.269189",NA,"967","BHCB191176",NA,"Southern America",NA,NA
"77","2020-12-11 11:44:22-03","UFMG","BHCB","186710","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2016","08","24",NA,"Campo Rupestre sobre Formação Ferrífera",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Vidal, CV","2016","07","22","Mariana",NA,"-43.4275","-20.161944","-43.4275",NA,"930","930",NA,"-20.161944",NA,"s.n.","BHCB186710",NA,"Southern America",NA,NA
"78","2020-12-11 11:44:22-03","UFMG","BHCB","188651","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"Erva. Rupícola. Frutos imaturos verdes.; Campo Rupestre Quartzítico",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Paiva, JAM; Souza, JAM; Silva, E","2017","08","01","Ouro Preto","RPPN Horto Alegria","-43.57","-20.228056","-43.57",NA,"1834","1834",NA,"-20.228056",NA,"1380","BHCB188651",NA,"Southern America",NA,NA
"79","2020-12-11 11:44:22-03","UFMG","BHCB","188758","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"Erva. Rupícola. Frutos imaturos verdes, maduros castanhos.; Campo Rupestre Ferruginoso",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Paiva, JAM; Souza, JAM; Silva, E","2017","08","08","Santa Bárbara","Propriedade Rio Preto ","-43.632778","-20.095556","-43.632778",NA,"1384","1384",NA,"-20.095556",NA,"1487","BHCB188758",NA,"Southern America",NA,NA
"80","2020-12-11 11:44:22-03","UFMG","BHCB","191430","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"Campo Rupestre sobre Canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Vidal, CV","2017","11","24","Rio Acima",NA,"-43.675833","-20.101944","-43.675833",NA,"1600","1600",NA,"-20.101944",NA,"s.n.","BHCB191430",NA,"Southern America",NA,NA
"81","2020-12-11 11:44:22-03","UFMG","BHCB","195528","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"Erva; Campo Rupestre sobre canga ferruginosa",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Rezende, GS","2019","02","14","Belo Vale","MG - 442, Trevo para Mina de Fábrica","-43.909444","-20.435278","-43.909444",NA,"1330","1330",NA,"-20.435278",NA,"6445","BHCB195528",NA,"Southern America",NA,NA
"82","2020-12-11 11:44:22-03","UFMG","BHCB","195863","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"Erva; Campo rupestre sobre canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Rezende, SG","2019","02","19","Catas Altas","Morro da Água Quente, Mina de Tamanduá","-43.420833","-20.1325","-43.420833",NA,"905","980",NA,"-20.1325",NA,"6532","BHCB195863",NA,"Southern America",NA,NA
"83","2020-12-11 11:44:22-03","UFMG","BHCB","196048","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2018","06","15",NA,"Erva, ca. 25 cm de altura. Rupícola. Flores rosa-claras com pontuações amarronzadas.; Canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Lopes, ADC; Bragioni, TLS; Oliveira, DMG","2017","06","06","Belo Horizonte","Parque da Serra do Curral, Trilha ecológica na crista da Serra","-43.908056","-19.958333","-43.908056",NA,"1347","1347",NA,"-19.958333",NA,"42","BHCB196048","BHCB196048","Southern America",NA,NA
"84","2020-12-11 11:44:22-03","UFMG","BHCB","196204","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2018","04","25",NA,"Erva, ca. 39 cm de altura. Rupícola. Flores rosa-claras.; Canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Lopes, ADC","2018","04","25","Belo Horizonte","Parque da Serra do Curral, Trilha ecológica na crista da Serra","-43.910556","-19.960833","-43.910556",NA,"1404","1404",NA,"-19.960833",NA,"199","BHCB196204","BHCB196204 BHCB196204_v1 BHCB196204_v2 BHCB196204_v3","Southern America",NA,NA
"85","2020-12-11 11:44:22-03","UFMG","BHCB","197282","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2019","02",NA,NA,"Herbácea rupícola; Campo rupestre ferruginoso",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Vidal, CV","2018","07","12","Mariana",NA,"-43.496417","-20.148083","-43.496417",NA,"1079","1079",NA,"-20.148083",NA,"s.n.","BHCB197282",NA,"Southern America",NA,NA
"86","2020-12-11 11:44:22-03","UFMG","BHCB","186857","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2016","02","05",NA,"Coordenadas aproximadas, inferidas a partir do Google Earth.; Erva rupicola. Frequente no local, mas poucas plantas com flores. Sépalas e pétalas rosa ou arroxeado; labelo com o centro branco e as margens rosa ou arroxeadas; Em mancha",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Batista, JAN; Lustre, GMC","2016","02","05","Moeda","BR 040, Encosta a direita da BR-040, no sentido para o Rio de Janeiro, na altura do Condominio Lagoa do Miguelão","-43.973972","-20.136583","-43.973972",NA,"1482","1482",NA,"-20.136583",NA,"3365","BHCB186857",NA,"Southern America",NA,NA
"87","2020-12-11 11:44:22-03","UFMG","BHCB","177918","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2017","07","20",NA,"Flores rosas; caulescens (pequerrucha).; Herbáceo. Campo rupestre sobre canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Barros, AM; Braga, IF","2015","01","08","Santa Bárbara",NA,"-20.033056","-43.676111","-20.033056",NA,"1502","1502",NA,"-43.676111",NA,"2508","BHCB030395","BHCB030395 BHCB030395_v1","Southern America",NA,NA
"88","2020-12-11 11:44:22-03","UFMG","BHCB","105214","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"planta coletada em campo rupestre ferruginoso; erva rupícola; flores magenta.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Mota, RC da","2006","10","04","Mariana","Mina de Alegria","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,"auto",NA,NA,"3192",NA,NA,"Southern America",NA,NA
"89","2020-12-11 11:44:22-03","UFMG","BHCB","105192","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"planta coletada em campo rupestre ferruginoso; erva; flores magenta",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Mota, RC da","2006","10","18","Mariana","Mina de Alegria","-43.4160995483398","-20.377799987793",NA,"33524",NA,NA,"auto",NA,NA,"3170",NA,NA,"Southern America",NA,NA
"90","2020-12-11 11:44:22-03","UFMG","BHCB","74895","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"campo rupestre sobre canga laterírica, herbáceo.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Tameirão Neto, E",NA,NA,NA,"Nova Lima","Mina do Capão Xavier","-43.8466987609863","-19.9855995178223",NA,"29211",NA,NA,"auto",NA,NA,"3415",NA,NA,"Southern America",NA,NA
"91","2020-12-11 11:44:22-03","UFMG","BHCB","125892","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2009","05","15",NA,"Coletado em fendas e depressões na rocha. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2008","06","18","Itabirito","Pico Itabirito","-43.801399230957","-20.2532997131348",NA,"20553","1570","1570","auto",NA,NA,"3075","BHCB001094","BHCB001094","Southern America",NA,NA
"92","2020-12-11 11:44:22-03","UFMG","BHCB","149166","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2011","03",NA,NA,"Campo rupestre sobre canga couraçada, herbáceo",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Tameirão Neto, E; Mansur, T","2011","01","14","Santa Barbara","Serra da Gandarela, Projeto Mina Apolo","-43.4152984619141","-19.959400177002",NA,"33136","1596","1596","auto",NA,NA,"5014","BHCB002999",NA,"Southern America",NA,NA
"93","2020-12-11 11:44:22-03","UFMG","BHCB","6352","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,NA,NA,NA,NA,"Herbaceo. Campo rupestre sobre pedras",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Grandi, TSM; et al.","1985","06","29","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,"22051","1650","1650","auto",NA,NA,"1868",NA,NA,"Southern America",NA,NA
"94","2020-12-11 11:44:22-03","UFMG","BHCB","140107","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2008","10","18",NA,"Coletado em fendas e depressões. Afloramento de canga",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Carmo, FF","2008","09","29","Ouro Preto","Serra de Capanema, C1","-43.5080986022949","-20.2875003814697",NA,"44599","1904","1904","auto",NA,NA,"5107","BHCB003000",NA,"Southern America",NA,NA
"95","2020-12-11 11:44:22-03","UFMG","BHCB","64004","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2015","05","27",NA,"Herbáceo 0,30. flor violacea; Rupestre em canga.",NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Barreto, HLM","1934","05","14","Nova Lima","Serra do Curral","-43.8466987609863","-19.9855995178223",NA,"29211",NA,NA,"auto",NA,NA,"5350","BHCB026841","BHCB026841","Southern America",NA,NA
"96","2020-12-11 11:44:22-03","UFMG","BHCB","180752","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","caulescens","Cattleya caulescens",NA,"2016","01","10",NA,NA,NA,"(Lindl.) Van den Berg","Brasil","Minas Gerais","Baptista, F",NA,NA,NA,"Barão de Cocais","Serra do Gandarela","-43.4872016906738","-19.94580078125",NA,"21378",NA,NA,"auto",NA,NA,"s.n.",NA,NA,"Southern America",NA,NA
"97","2020-12-11 11:44:44-03","UFMG","BHCB","142330","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"Erva de 10 cm, flor branca e amarela",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Oliveira, CT; Giacomin, LL; Viveros, RS","2009","04","25","Catas Altas","Caraça","-43.450833","-20.109444","-43.450833",NA,"1827","1827",NA,"-20.109444",NA,"429","BHCB034087",NA,"Southern America",NA,NA
"98","2020-12-11 11:44:44-03","UFMG","BHCB","142381","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"Erva rupícula, flores rosas",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Oliveira, CT; Borsali, EF; Gontijo, FD; Ribeiro, RC","2009","06","29","Catas Altas","Caraça, Pico do Sol","-43.45","-20.106389","-43.45",NA,"1877","1877",NA,"-20.106389",NA,"483","BHCB034089",NA,"Southern America",NA,NA
"99","2020-12-11 11:44:44-03","UFMG","BHCB","159622","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,NA,NA,NA,NA,"Campo limpo, herbáceo",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Vidal, CV; Paula, RL","2011","04","01","Brumadinho","Serra da Moeda","-43.970386","-20.119969","-43.970386",NA,NA,NA,NA,"-20.119969",NA,"754",NA,NA,"Southern America",NA,NA
"100","2020-12-11 11:44:44-03","UFMG","BHCB","166001","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,"2013","01",NA,NA,"Projeto Lacunas do Conhecimento.; Rupícola , flores roxas.; Campo Rupestre Ferruginoso Aberto com e sem Vellozia",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2013","01","30","Congonhas","Mina de Fábrica, Cava João Pereira. Litotipo: Itabirito hematítico, magnetítico indiferenciados.","-43.918889","-20.441111","-43.918889",NA,"1470","1470",NA,"-20.441111",NA,"1827","BHCB049023",NA,"Southern America",NA,NA
"101","2020-12-11 11:44:44-03","UFMG","BHCB","176873","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,"2015","11","03",NA,"Erva; frutos imaturos verdes.; Campo Reupestre Ferruginoso",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","2015","04","27","Mariana","Mina Fazendão","-43.436667","-20.153611","-43.436667",NA,"940","940",NA,"-20.153611",NA,"158",NA,NA,"Southern America",NA,NA
"102","2020-12-11 11:44:44-03","UFMG","BHCB","177263","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Hoffmannseggella","caulescens","Hoffmannseggella caulescens",NA,"2015","05","01",NA,"Erva; flores rosas com estrias brancas.; Campo Rupestre Ferruginoso.",NA,"(Lindl.) H.G.Jones","Brasil","Minas Gerais","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","04","16","Congonhas","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica","-43.905833","-20.445833","-43.905833",NA,NA,NA,NA,"-20.445833",NA,"2101",NA,NA,"Southern America",NA,NA
