"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"312","2021-03-24 17:18:03-03","UFMA","MAR","2916","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","N. Figueiredo, D. Maia e J. Ferreira",NA,"1988","08","27",NA,"Brasil","Maranhão","São Luís","Parque Estadual do Bacanga. Mata da Caema","-44.285833","-2.6075",NA,"Inflorescência vermelha, beira de mata, frutos verdes, árvore de 7m",NA,NA,"J. Ferreira",NA,NA,NA,NA,"1989","05","18","44º17'09W","02º36'27S",NA,NA,NA,NA,NA,NA
"313","2021-03-24 17:18:03-03","UFMA","MAR","8939","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","PACHECO, C.C.M.","A12","2015","09","13",NA,"Brasil","Maranhão","Viana","Ibacá do Coaçuzinho","-44.872806","-3.171736",NA,"Árvore, aprox. 30m, flor avermelhada. Nome popular: Axixá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º52'22.10W","03º10'18.25S",NA,NA,NA,NA,NA,NA
"314","2021-03-24 17:18:03-03","UFMA","MAR","9396","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","CORREIA, B. E. F.","356","2014","09","05",NA,"Brasil","Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Árvore de mais ou menos 2,5m com inflorescência de cor vermelho alaranjado e frutos imaturos cor vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º24'01.7W","02º24'46.6S",NA,NA,NA,NA,NA,NA
"315","2021-03-24 17:18:03-03","UFMA","MAR","2560","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,NA,"Brasil","Maranhão","São Luís","Reserva Florestal do Sacavém","-44.299722","-2.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44°17'59W","2°31'48S",NA,NA,NA,NA,NA,NA
"316","2021-02-11 17:21:52-03","UFPR","UPCB","22345","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Hatschbach, G.","58782","1993","02","09",NA,"Brasil","Mato Grosso do Sul",NA,"MS 384, 7km O de Antonio João",NA,NA,NA,"Árvore, 6m, flor creme, interior vinoso. Solo rochoso, borda da serra de Amambai..",NA,NA,"Cristobal, C.L.",NA,NA,NA,NA,"1993","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-11 17:21:52-03","UFPR","UPCB","41340","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Cristobal, C.L.","2329","1993","12","06",NA,"Argentina","Corrientes","Capital","Corrientes, Dep. Capital, Escuela de Agricultura",NA,NA,NA,"Flores masculinas y femeninas en la misma inflorescencia o en inflorescencias separadas. Cultivada..",NA,NA,"Cristobal, C.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-11 17:21:52-03","UFPR","UPCB","44840","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Ferrucci, M.S.","1538","1999","12","15",NA,"Paraguai",NA,NA,"Depto Amambay, Arroyo Primero, 21km W de Bella Vista, camino a San Carlos",NA,NA,NA,"Árbol de ca. 15m, corteza grisácea, flores con los pétalos rojo-vinosos en la parte interna, externamente ferrugíneos..",NA,NA,"Cristobal, C.L.",NA,NA,NA,NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-11 17:21:52-03","UFPR","UPCB","10713","PreservedSpecimen","Plantae",NA,NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Hatschbach, G.","23830","1970","02","19",NA,"Brasil","Mato Grosso do Sul","Anastácio","Estrada para Miranda","-55.8069000244141","-20.4836006164551",NA,"Árvore, flor creme. Cerrado..",NA,NA,"Hatschbach, G.",NA,NA,"80799","auto","1979","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2015-07-07 12:30:00-03","MO","MOBOT","1429070","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|Luciano Espinoza","Zardini 53656","2000","1","14","South America","Paraguay","Concepción",NA,"Estancia Arrecife.","-57.5188889","-22.1744445",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1199",NA,"4",NA,NA
"321","2015-07-07 12:30:00-03","MO","MOBOT","1429069","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|Luciano Espinoza","Zardini 53655","2000","1","14","South America","Paraguay","Concepción",NA,"Estancia Arrecife.","-57.5188889","-22.1744445",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1199",NA,"4",NA,NA
"322","2010-05-16 05:34:00-03","MO","MOBOT","1900981","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Timothy C. Plowman|et al.","Plowman 8252","1980","2","1","South America","Brazil","Goiás",NA,"Road from BR-153 to Itaporá, 12 km west of village of Presidente Kennedy, Fazenda primavera along Ribeirão Feinho","-48.61666","-8.41666",NA,NA,NA,NA,"E.L. Taylor","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"323","2020-03-02 04:36:00-03","MO","MOBOT","100363133","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31247","2011","3","20","South America","Paraguay","Concepción",NA,"Estancia Garay Cuê, Mirador at top of a steep sandstone bluff with jumbled boulders; forest among rocks","-57.3616667","-22.5336111",NA,NA,NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1416",NA,"1",NA,NA
"324","2014-12-16 09:58:00-02","MO","MOBOT","100766458","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Bernardi","Bernardi 20461","1980","4","1","South America","Paraguay","Alto Paraguay",NA,"Collina Yaté, 170 m alta, circa 80 km ad meridiem Fuerte Olimpo.",NA,NA,NA,NA,NA,NA,"C.L. Cristóbal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"325","2014-12-16 10:02:00-02","MO","MOBOT","100766459","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Bernardi","Bernardi 20669","1980","4","19","South America","Paraguay","Concepción",NA,"Collina humilie et saxosa, 200 m alta, circa Estancia Centurion.",NA,NA,NA,NA,NA,NA,"C.L. Cristobal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"326","2014-12-16 10:05:00-02","MO","MOBOT","100766460","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Bernardi","Bernardi 20595","1980","4","15","South America","Paraguay","Amambay",NA,"Videtur rara circa Bella Vista.",NA,NA,NA,NA,NA,NA,"C.L. Cristobal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","1151843","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","J. Guillén|E. Ramos|M. Marmañas","Guillén 165","1996","8","6","South America","Bolivia","Santa Cruz","Velasco","Alrededores de la Hacienda San Roque, bosque sumamente aletrado por la ganaderia","-61.12833","-15.01027",NA,NA,NA,NA,"C. Cristóbal (CTES)","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","1152168","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Lupita Sánchez A.|R. Choré","Sánchez Acebo 462","1997","3","20","South America","Bolivia","Santa Cruz","Velasco","Cerro Pelao. Bosque semideciduo, con afloramiento rocoso.","-61.49666","-14.54472",NA,NA,NA,NA,"A. Fuentes (USZ)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"329","2012-03-18 05:12:00-03","MO","MOBOT","1153192","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Antony Jardim|J. Huffman|Fabiana Mamani M.","Jardim 3568","1996","11","11","South America","Bolivia","Santa Cruz","Chiquitos","Provincia Chiquitos; 26 km NE de San José yendo a Taperas.","-60.61666","-18.4",NA,NA,NA,NA,"A. Fuentes (USZ)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","1153972","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Antony Jardim|Timothy J. Killeen","Jardim 1435","1994","12","14","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Bosque secundario mezclado con cerrado, entre San Javier y San Ramón, con Astronium urundeuva, Cedrela fissulis, Sterculia sp., Ficus sp., Curatella americana. Suelo latosol ?, arcilloso","-62.51666","-16.3",NA,NA,NA,NA,"T. Killeen (USZ)","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","1153980","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Bonifacio Mostacedo C.|J. Richard Abbott","Mostacedo C. 2791","1995","2","2","South America","Bolivia","Santa Cruz","Chiquitos","37 km de Roboré al E, camino a El Carmen. Bosque con arboles ralos de Callisthene, Tabebuia y Agonandra. Predominancia del estrato herbáceo y arbustivo hasta 2 m. Suelos arenosos, rojizos.","-59.44722","-18.48611",NA,NA,NA,NA,"T. Killeen (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","1154018","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Bonifacio Mostacedo C.|L. Paredes","Mostacedo C. 2617","1994","12","27","South America","Bolivia","Santa Cruz","Andrés Ibáñez","2 km W de Santa Cruz, camino a Terevinto.","-63.33555","-17.71916",NA,NA,NA,NA,"T. Killeen (USZ)","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"333","2013-02-13 05:33:00-02","MO","MOBOT","1154020","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1096","1990","9","6","South America","Bolivia","Santa Cruz","Obispo Santiesteban","Orillas de la carretera a Saavedra; 7 km NE de Guabira. Pampa cerca a casa abandonada.","-63.25","-17.26666",NA,NA,NA,NA,"T. Killeen (USZ)","265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","1154860","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","A.M. Carrión|V. Roca|V. Ayala","Carrión Cuellar 305","1996","8","26","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, puesto La Toledo; a 5 km SE de la casa, camino a Caparuch; en pampa con islas termitero. Parcela de estudio.","-61.14361","-14.75055",NA,NA,NA,NA,"E. Gutiérrez","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"335","2012-03-18 05:12:00-03","MO","MOBOT","1195877","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Fabiana Mamani M.","Mamani M. 946","1995","7","29","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al N de la comunidad de Las Trancas. Parcelas permentes del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies frecuentes de Anadenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos lateríticos.","-61.84638","-16.52027",NA,NA,NA,NA,"T. Killeen (MO)","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2009-07-09 17:05:00-03","MO","MOBOT","1220827","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Gert G. Hatschbach","Hatschbach 44150","1981","10","11","South America","Brazil",NA,NA,"Municipal de Curitiba; Rod. BR-242; 10km L de ibotirama, Bahia.",NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2013-05-24 05:54:00-03","MO","MOBOT","1322407","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Mario Saldias P.|Yaneth Roca|Michael H. Nee|L.M. Moreno|G. Coimbra S.","Saldias Paz 1340","1990","12","3","South America","Bolivia","Santa Cruz","Nuflo de Chavez","15 Km E (linea recta) de San Javier sobre el camino a Concepcion.","-62.36666","-16.26666",NA,NA,NA,NA,"F. Mamani (USZ)","475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","1323625","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Bonifacio Mostacedo C.","Mostacedo C. 3336","1998","1","22","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio, 9 km al N de la Comunidad Las Trancas.Vegetación alrededor de las lajas. Bosque seco.","-61.84805","-16.52166",NA,NA,NA,NA,"B. Mostacedo (USZ)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2015-12-04 06:39:00-02","MO","MOBOT","1373566","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26259","1994","10","17","South America","Paraguay","Concepción",NA,"Estancia Centurión, Potrero Central.","-57.5716667","-22.2758334",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"832",NA,"2",NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","1396717","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","A.M. Carrión|E. Ramos|M. Chive","Carrión Cuellar 684","1998","11","5","South America","Bolivia","Santa Cruz","Angel Sandoval","Provincia German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; Estancia Quebracho, en las lajas. Suelos arenosos.","-58.09833","-19.35833",NA,NA,NA,NA,"A. Carrión","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","1451421","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","A.M. Carrión|V. Roca|V. Ayala","Carrión Cuellar 305","1996","8","26","South America","Bolivia","Santa Cruz","Velasco","Puesto La Toledo a 5 km SE de la casa, camino a Caparuch En pampa con islas termitero. Parcela de Estudio","-61.14361","-14.75055",NA,NA,NA,NA,"E. Gutiérrez","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","1451422","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Michael J. Balick|Douglas C. Daly|Salvatierra","Balick 1452","1982","8","19","South America","Bolivia","Beni","Mamore","Near San Joaquin Airport. Seasonally inundated savannah woodland.",NA,NA,NA,NA,NA,NA,"L.J. Dorr","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2013-02-13 05:33:00-02","MO","MOBOT","1451423","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Mario Saldias P.|R.C. Quevedo|Anna Lawrence","Saldias Paz 1416","1991","8","2","South America","Bolivia","Santa Cruz","Ichilo","15 km ENE de Buena Vista, sobre la carretera a Portachuelo. Creciendo cerca de una casa. Bosque subhúmedo subtropical","-63.53333","-17.4",NA,NA,NA,NA,"A. Fuentes (USZ), OCT/","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","1476958","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|D. Quintana","Zardini 54488","2000","5","12","South America","Paraguay","Concepción",NA,"Apa River. Tall forest.","-57.30138","-22.22472",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207",NA,"4",NA,NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","1477549","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|Leongino Guerrero","Zardini 54664","2000","5","13","South America","Paraguay","Concepción",NA,"Estancia San Luis. Cerrado forest.","-57.49666","-22.41694",NA,NA,NA,NA,"C. Crisobal (CTES)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1209",NA,"4",NA,NA
"346","2013-03-26 11:43:00-03","MO","MOBOT","1520823","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Michael H. Nee","Nee 48776","1998","3","27","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 6.5 km from Santa Cruz-Samaipata highway turning off at Tarumá, on dirt road along Río Salado and oil pipeline. Steep slopes, with dry forest.","-63.6666667","-18.1",NA,NA,NA,NA,"M. Nee","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"347","2011-02-23 09:43:00-03","MO","MOBOT","1580323","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|A. Acosta","Zardini 56313","2001","2","28","South America","Paraguay","Amambay",NA,"Around Cerro Corá. Cerrado forest.","-56.0666667","-22.6291667",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1230",NA,"4",NA,NA
"348","2011-02-23 09:43:00-03","MO","MOBOT","1580331","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|A. Acosta","Zardini 56321","2001","2","28","South America","Paraguay","Amambay",NA,"Around Cerro Corá. Cerrado forest.","-56.0666667","-22.6291667",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1230",NA,"4",NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","1580440","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|Leongino Guerrero","Zardini 56411","2001","3","1","South America","Paraguay","Concepción",NA,"Around Yby-Jaú. Cerrado forest.","-56.35333","-22.79388",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231",NA,"4",NA,NA
"350","2014-06-02 11:20:00-03","MO","MOBOT","1710448","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|M. Vera","Zardini 57503","2001","11","5","South America","Paraguay","Concepción",NA,"Tres Cerros. Forest.","-57.8730556","-22.2533333",NA,NA,NA,NA,"C. Crisobal (CTES)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1244",NA,"4",NA,NA
"351","2014-06-02 11:19:00-03","MO","MOBOT","1710516","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|M. Vera","Zardini 57566","2001","11","6","South America","Paraguay","Concepción",NA,"Estancia Primavera-Arroyo Tagatiyá Mí.","-57.5702778","-22.5013889",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1246",NA,"5",NA,NA
"352","2011-06-09 18:10:00-03","MO","MOBOT","1723550","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Bonifacio Mostacedo C.","Mostacedo C. 3336","1998","1","22","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Comunidad Las Trancas, Lomerio. 9 km al N de la Comunidad. Vegetación alrededor de Las Lajas Corazas leteriticas. Bosque seco.","-61.84805","-16.52166",NA,NA,NA,NA,"B. Mostacedo","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2015-09-08 10:01:00-03","MO","MOBOT","1779900","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|Leongino Guerrero","Zardini 58817","2002","6","26","South America","Paraguay","Concepción",NA,"Between Estancias Belo Horizonte and Primavera.","-57.4933333","-22.7138889",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1262",NA,"4",NA,NA
"354","2015-09-08 10:01:00-03","MO","MOBOT","1779917","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|Leongino Guerrero","Zardini 58832","2002","6","26","South America","Paraguay","Concepción",NA,"Between Estancias Belo Horizonte and Primavera.","-57.4933333","-22.7138889",NA,NA,NA,NA,"C. Crisobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1262",NA,"4",NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","1900583","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Israel G. Vargas C.|et al.","Vargas Caballero 6845","2003","2","3","South America","Bolivia","Santa Cruz","Velasco","Localidad de Concepción entrando 50 km al Este. Area de la Reserva Ecológica INPA-parket, area de investigación de BOLFOR campamento de las lajas. Areas aledan|5as a los afloramientos rocosos de una laja (afloramientos rocosos). Bosque seco chiquitano.","-61.69194","-16.26166",NA,NA,NA,NA,"I. G. Vargas (USZ)","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","191602","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","David R. Brunner","Brunner 1776","1986","4","5","South America","Paraguay","Concepción",NA,"Savanas 8-10 km al sur del Arroyo Tagatiya-mí, alrededores del camino. Savanas y campos abiertos con bosque bajo sobre las serranias. Suelo arenoso sobre roca caliza.","-57.5","-22.7",NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-7",NA,"5",NA,NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","193302","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|E. Velázquez","Zardini 19043","1990","2","10","South America","Paraguay","Central",NA,"Paraguay River around San Antonio. Gallery forest.","-57.5","-25.25",NA,NA,NA,NA,"C.L. Cristóbal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"289",NA,"4",NA,NA
"358","2016-06-16 08:31:00-03","MO","MOBOT","194006","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Blas Pérez","Pérez Maricerich 986","1991","8",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,"C.L. Cristobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"3",NA,NA
"359","2016-11-15 05:15:00-02","MO","MOBOT","2514616","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Carmen L. Cristóbal|Antonio C. Krapovickas|R.M. Harley|Aurelio Schinini","Cristóbal 2463","1994","10","25","South America","Paraguay","Amambay",NA,"59 km N de ruta 5, camino a Bella Vista",NA,NA,NA,NA,NA,NA,"Cristóbal, C. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","3005659","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Ezechias P. Heringer","Heringer 6096","1981","1","30","South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","3059874","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Milton G. da Silva","Silva 3211","1977",NA,NA,"South America","Brazil",NA,NA,"Mato Grosso, Rio Juruena, Aripuanã, Fontanilha, arredores de aeroporto, estrada para Aripuanã. Capoeira, terreno pedregoso.",NA,NA,NA,NA,NA,NA,"M.G. Silva & N.Tarodo, 1980 ?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
