"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber"
"49","2021-02-11 17:21:55-03","UFPR","UPCB","22346","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Hatschbach, G.","57917","1992","08","11",NA,"Brasil","Paraná","Balneário Ipanema",NA,"Arbusto de 1,5m. Flor creme. Restinga arbustiva. Alt. 3-5m..",NA,NA,"Hatschbach, G.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"1993","01","01","24916","auto",NA,NA,NA,NA,NA
"50","2010-05-11 09:16:00-03","MO","MOBOT","100272453","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Siqueira, Josafá Carlos de","Siqueira 2247","1987","8","12","South America","Brazil","Rio de Janeiro","Cascatinha, reserva da EMHASA",NA,NA,NA,NA,"L. Rossi","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,"1",NA
"51","2010-05-11 09:23:00-03","MO","MOBOT","100256970","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Auguste F.M. Glaziou","Glaziou s.n.","1882","5",NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"!L. Rossi","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,"1",NA
"52","2013-01-31 06:27:00-02","MO","MOBOT","100272504","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lucia Rossi","Rossi 1683","1995","1","30","South America","Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, subida para a Pedra do Sino, próx. ao estacionamento",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"53","2011-02-16 15:41:00-02","MO","MOBOT","100211443","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.","Syntype","Auguste F.M. Glaziou","Glaziou 14226","1882","5","27","South America","Brazil","Rio de Janeiro","Morro de Bandeira.",NA,NA,NA,NA,"Taubert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2010-03-02 09:22:00-03","MO","MOBOT","100256959","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Auguste F.M. Glaziou","Glaziou 18469","1861",NA,NA,"South America","Brazil","Rio de Janeiro","Alto Macabé",NA,NA,NA,NA,"Nevling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2016-02-18 05:27:00-02","MO","MOBOT","100270944","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lúcio de Souza Leoni","Leoni 2758","1995","1","12","South America","Brazil","Minas Gerais","Serra do Brigadeiro",NA,NA,NA,NA,"L. Rossi",NA,"-42.4166667","-20.65","1920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2016-02-18 05:27:00-02","MO","MOBOT","100270945","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lúcio de Souza Leoni","Leoni 2754","1995","1","12","South America","Brazil","Minas Gerais","Serra do Brigadeiro",NA,NA,NA,NA,"L. Rossi",NA,"-42.4166667","-20.65","1920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"57","2010-05-04 11:24:00-03","MO","MOBOT","100270954","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"KRIEGER","KRIEGER s.n.","1988","11","19","South America","Brazil","Minas Gerais","Parque Nacional do Caparaó",NA,NA,NA,NA,"L. Rossi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"58","2010-05-04 11:45:00-03","MO","MOBOT","100270962","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Gert G. Hatschbach","Hatschbach 8183","1961","8","6","South America","Brazil","Paraná","Serra do Capivary Grande",NA,NA,NA,NA,"L. Rossi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2013-01-31 06:27:00-02","MO","MOBOT","100272447","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lucia Rossi","Rossi 1616","1994","8","7","South America","Brazil","Rio de Janeiro","Engenheiro Passos: estrada de Engenheiro Passos para o Parque Nacional de itatiaia",NA,NA,NA,NA,"L. Rossi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2013-01-31 06:27:00-02","MO","MOBOT","100272449","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lucia Rossi","Rossi 1617","1994","8","7","South America","Brazil","Rio de Janeiro","Engenheiro Passos: estrada de Engenheiro Passos para o Parque Nacional de itatiaia",NA,NA,NA,NA,"L. Rossi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2017-04-07 15:31:00-03","MO","MOBOT","100272466","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Gustavo Martinelli","Martinelli 13204","1988","12","19","South America","Brazil","Rio de Janeiro","Parque Estadual do Desengano, vertente N",NA,NA,NA,NA,"L. Rossi","Santa Maria Magdalena",NA,NA,"1810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2010-05-11 09:32:00-03","MO","MOBOT","100272467","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Gustavo Martinelli","Martinelli 13371","1988","12","19","South America","Brazil","Rio de Janeiro","Parque Estadual do Desengano, Pedra do Desengano; vertente SW e NW campos de altitude",NA,NA,NA,NA,"L. Rossi","Santa Maria Magdalena",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2010-05-11 09:39:00-03","MO","MOBOT","100272475","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Gustavo Martinelli","Martinelli 13230","1988","12","19","South America","Brazil","Rio de Janeiro","Parque Estadual do Desengano, Pedra do Desengano; vertente NW, campos de altitude",NA,NA,NA,NA,"L. Rossi","Santa Maria Magdalena",NA,NA,"1700.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"64","2018-06-22 05:25:00-03","MO","MOBOT","2480702","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 3510","1956","7","17","South America","Brazil","Santa Catarina","Timbó; Rio dos cedros. Reprêsa do Rio dos Cedros",NA,NA,NA,NA,"L. Rossi",NA,"-49.2833333","-26.7166667","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"65","2012-08-05 13:34:00-03","MO","MOBOT","3168377","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Gert G. Hatschbach","Hatschbach 44947","1982","5","18","South America","Brazil","Paraná","Serra Marumbi, picada Frontal.",NA,NA,NA,NA,"!Z.S. Rogers (MO)","Morretes","-48.9666667","-25.55","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"66","2012-08-05 13:46:00-03","MO","MOBOT","3168530","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Sant'Ana|Jomar G. Jardim|Daise Lopes","Sant'Ana 4436","1994","3","16","South America","Brazil","Bahia","Municipio e Una, Reserva Biologica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilheus/Una. Regiao da Mata Higrofila Sul Baiana.",NA,NA,NA,NA,"L. Rossi",NA,"-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2012-08-05 13:50:00-03","MO","MOBOT","3596335","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.","Isolectotype","Auguste F.M. Glaziou","Glaziou 8911","1877","6","6","South America","Brazil","Rio de Janeiro","Sommet de Tingua.",NA,NA,NA,NA,"Taubert",NA,"-43.5","-22.6","1400.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2012-05-17 05:02:00-03","MO","MOBOT","100270948","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Carl Schwacke","Schwacke 14399",NA,NA,NA,"South America","Brazil","Minas Gerais","ad Sitio",NA,NA,NA,NA,"L. Rossi","Antônio Carlos","-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,NA,NA,NA,"30131","auto",NA,NA,NA,"1",NA
"69","2010-11-23 16:00:00-02","MO","MOBOT","100270960","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Gert G. Hatschbach","Hatschbach 16819","1967","7","2","South America","Brazil","Paraná","Pico Caratuva",NA,NA,NA,NA,"L. Rossi","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,"1",NA
"70","2010-05-11 09:20:00-03","MO","MOBOT","100272459","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Auguste F.M. Glaziou","Glaziou 18465","1891","6","6","South America","Brazil","Rio de Janeiro","Alto Macahé",NA,NA,NA,NA,"L. Rossi","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,"1",NA
"71","2010-07-10 05:45:00-03","MO","MOBOT","100272493","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Dionisio|Octavia","Dionisio s.n.","1942","6","28","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"72","2010-05-11 09:51:00-03","MO","MOBOT","100256960","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Auguste F.M. Glaziou","Glaziou 3639","1869","5","28","South America","Brazil","Rio de Janeiro","Organ Mts.,",NA,NA,NA,NA,"!L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"73","2010-07-10 05:45:00-03","MO","MOBOT","100256965","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Dionisio|Octavia","Dionisio 339","1942","6","28","South America","Brazil","Rio de Janeiro","Parque Nac. de Serra dos Orgãos",NA,NA,NA,NA,"!L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"74","2010-05-11 09:54:00-03","MO","MOBOT","100256967","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Alexander C. Brade","Brade 10924","1931","6","28","South America","Brazil","Rio de Janeiro","Parque Nac. de Serra dos Orgãos, Castellos",NA,NA,NA,NA,"!L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344","1700.00000000",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"75","2013-01-31 06:27:00-02","MO","MOBOT","100272500","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lucia Rossi","Rossi 1693","1995","10","22","South America","Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Pedra do Sino",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344","2000.00000000",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"76","2013-01-31 06:27:00-02","MO","MOBOT","100272499","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lucia Rossi","Rossi 1692","1995","10","22","South America","Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Pedra do Sino",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344","2000.00000000",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"77","2013-01-31 06:27:00-02","MO","MOBOT","100272510","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lucia Rossi","Rossi 1686","1995","1","30","South America","Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, subida para a Pedra do Sino, próx. á area de acampamento",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344","2000.00000000",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"78","2013-01-31 06:27:00-02","MO","MOBOT","100272506","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lucia Rossi","Rossi 1684","1995","1","30","South America","Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, subida para a Pedra do Sino, próx. ao estacionamento",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"79","2013-01-31 06:27:00-02","MO","MOBOT","100272508","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Lucia Rossi","Rossi 1685","1995","1","30","South America","Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, subida para a Pedra do Sino, próx. ao estacionamento",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"80","2010-05-11 09:48:00-03","MO","MOBOT","100272481","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Alexander C. Brade","Brade 20394","1950","9","5","South America","Brazil","Rio de Janeiro","Serra dos Órgãos, Pedra Chapadão",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"81","2010-05-11 09:46:00-03","MO","MOBOT","100272479","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Alexander C. Brade","Brade 16496","1940","7","30","South America","Brazil","Rio de Janeiro","Serra dos Órgãos, Pedra Chapadão",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"82","2010-05-11 10:40:00-03","MO","MOBOT","100272514","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Vidal","Vidal II-708","1952","2",NA,"South America","Brazil","Rio de Janeiro","Serra dos Órgãos, Pedra do Sino",NA,NA,NA,NA,"L. Rossi","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1",NA
"83","2010-05-11 10:52:00-03","MO","MOBOT","100272521","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"L.R. Parra","Parra 39","1995","6","4","South America","Brazil","São Paulo","Alto do Pico Itaguaré, limite entre os Estados de São Paulo e Minas Gerais, campo rupestre",NA,NA,NA,NA,"L. Rossi","Cruzeiro","-44.9599990844727","-22.5699996948242","2400.00000000",NA,NA,NA,NA,NA,NA,"17702","auto",NA,NA,NA,"1",NA
"84","2018-10-09 16:32:18-03","UFLA","ESAL","20016","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Pereira, IM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Maciço do Itatiaia",NA,"; ; ;; Floresta ambrófila densa Altomon",NA,NA,"Ary T. Oliveira Filha; Eduardo Van den B","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"85","2019-11-13 11:32:27-03","USP","SPF","215866","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Daneu, L","505","2010","12","03",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00215866",NA,"Cordeiro, I; Rossi, L","Alto Caparaó","-41.795556","-20.444444",NA,NA,NA,NA,"2015","06",NA,NA,NA,"-41.795556","-20.444444",NA,NA,NA
"86","2019-11-13 11:32:27-03","USP","SPF","106850","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Campos, MTVA","CFSC13615","1994","01","27",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00106850",NA,"Campos, MTVA","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"1994",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"87","2019-11-13 11:32:27-03","USP","SPF","106729","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Campos, MTVA","CFSC13566","1993","11","21",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00106729",NA,"Rossi, L","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"2006","08",NA,"26557","auto",NA,NA,NA,NA,NA
"88","2019-11-13 11:32:27-03","USP","SPF","106669","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Campos, MTVA","CFSC13819","1994","09","28",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00106669",NA,"Rossi, L","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"1994",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"89","2019-11-13 11:32:27-03","USP","SPF","107134","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Parra, LR","39","1995","06","04",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00107134",NA,"Rossi, L","Cruzeiro","-44.9599990844727","-22.5699996948242","2400","2400",NA,NA,"1997","03","12","17702","auto",NA,NA,NA,NA,NA
"90","2019-10-07 09:33:42-03","UEFS","HUEFS","16671","PreservedSpecimen","Plantae","Angiospermae","Malvales","Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Hatschbach, G.","57917","1992","08","11",NA,"Brasil","Paraná",NA,NA,NA,"HUEFS0016671",NA,NA,"Paranaguá","-48.5092010498047","-25.5200004577637","3","5","Rosanae",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"91","2019-09-04 18:17:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea",NA,"Isosyntype","A. Glaziou","8911",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-05-22 10:33:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea",NA,"Isosyntype","A. Glaziou","8911",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-07-23 12:23:47-03","CEPLAC","CEPEC","120377","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea",NA,NA,"J. Wesenberg","627","2005","03","11",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, parte superior da trilha do Rancho Frio.",NA,NA,NA,NA,"J. Wesenberg","TERESÓPOLIS","-43.013333","-22.463889",NA,NA,NA,"08/11/2005",NA,NA,NA,NA,NA,"43W0'48","22S27'50",NA,NA,NA
"94","2020-07-23 12:23:47-03","CEPLAC","CEPEC","60780","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea",NA,NA,"A. M. de Carvalho","4436","1994","03","16",NA,"Brasil","Bahia","Reserva Biologica do Mico-leão (REBIO). Entrada Km 46 BA-001 llheus/Una.",NA,NA,NA,NA,"Pessoal de NY","UNA","-39.083333","-15.15",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA
"95","2020-11-19 14:06:34-03","Unimontes","MCMG","5863","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.(A.)",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Antônio Pereira",NA,"Mata Atlântica",NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"33524","auto","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA
"96","2016-08-23 11:00:26-03","NHMLondon","NHM-LONDON-BOT","BM000092142","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.","Isosyntype","Auguste François Marie Glaziou; b.1828; d.1906; Glaz.","14226","1882","05","27",NA,"Brasil",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ab87745e326733379442925f3582491b5bf4c5ee/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Lucia Rossi; Lc. Rossi",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"1997",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"NHMUK:ecatalogue:678815"
"97","2020-08-20 20:39:55-03","UFSC","FLOR","19034","PreservedSpecimen","Plantae",NA,"Malvales","Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Reitz, R.; Klein, R.M.","3510","1956","07","19",NA,"Brasil","Santa Catarina","Represa do Rio Cedro.",NA,"árvore, Fruto Imaturo, verde, 12m altura","FLOR0019034",NA,"Nevling Jr, L.I.","Timbó","-49.2717018127441","-26.823299407959","650","650",NA,NA,"1967",NA,NA,"10708","auto",NA,NA,NA,NA,NA
"98","2021-03-04 15:45:40-03","IF","SPSF","31874","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea",NA,NA,"G. Hatschbach","57917","1992","08","11","América do Sul","Brasil","PR",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Balneário Ipanema",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-07-02 08:40:52-03","IBt","SP","276821","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Rossi, L","1616","1994","08","07",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Engenheiro Passos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-07-02 08:40:52-03","IBt","SP","276825","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Rossi, L","1617","1994","08","07",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Engenheiro Passos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-01-21 15:30:05-03","IBt","SP","497352","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Baez, C","1165","2016","10","07",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"102","2020-07-02 08:40:52-03","IBt","SP","276856","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Rossi, L","1685","1995","01","30",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"103","2020-07-16 10:06:10-03","IBt","SP","288882","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Rossi, L","1692","1995","10","22",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
