"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","individualCount","occurrenceRemarks","recordedBy","recordNumber","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","class"
"112","2019-11-13 16:04:33-03","UNISANTA","HUSC","1603","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, M.G.L.; Graças, M. das","1999","01",NA,"Erva terrestre. Brácteas verdes. Sépalas esverdeadas, corola creme. Folhas velhas com manchas vermelhas; Floresta de restinga baixa.","Magenta, M.A.G.; Anunciação, E.A.; Sampaio, P.S.P.; Martins, S.E.","85","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656","37616","auto","1999","01","14",NA,"Praia do Itaguaré.",NA,NA,NA,NA,NA,"14",NA,NA,NA,NA
"113","2019-11-13 16:04:33-03","UNISANTA","HUSC","1658","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, M.G.L.; Graças, M. das","1999","04",NA,"Epífita. Frutos com sépalas vermelhas.; Floresta alta de restinga úmida","Sampaio, P.S.P.; Lima, E.S.; Martins, S.E.","194","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656","37616","auto","1999","03","11",NA,"São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA
"114","2020-08-20 14:58:50-03","UFSC","FLOR","54691","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Mello, A.S.","2012","11",NA,"epífita. Coordenadas aproximadas.","Mello, A.S.","943","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564","18121","auto","2012","11","18",NA,"Reserva Volta Velha.",NA,"FLOR0054691",NA,"20","20","18",NA,NA,NA,NA
"115","2021-03-04 15:41:57-03","IF","SPSF","10523","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","S.L.Proença","1995","09",NA,"COLETA: XLS: SPSFAntigo;","A.Custodio Filho","2394","Brasil","SP","Biritiba Mirim",NA,NA,NA,NA,"1984","05","10","América do Sul","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,"14",NA,NA,NA,"Liliopsida"
"116","2021-03-04 15:41:57-03","IF","SPSF","36219","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta sobre restinga&nf;;","A.Oriani","685","Brasil","SP","Cananéia","-48.064444","-25.0025",NA,NA,"2005","03","29","América do Sul","Parque Estadual de Jacupiranga, Núcleo Cedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida"
"117","2021-03-04 15:41:57-03","IF","SPSF","38850","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","A.L.Santos","2008","02",NA,"COLETA: Epífita sobre árvore morta a 1m de altura, inflorescencia seca.; GEOGRAFIA: rio Una do Prelado, manguezal.;","C. de Moura & T.T.Moraes & T.C.C.Camargo & M.M.Santos","107","Brasil","SP","Iguape","-47.137222","-24.427222",NA,NA,"2007","09","04","América do Sul","E.Ecol.Juréia-Itatins",NA,NA,NA,NA,NA,"29",NA,NA,NA,"Liliopsida"
"118","2021-03-04 15:41:57-03","IF","SPSF","24992","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de restinga&nf;;","L.Rossi","768","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395","55628","auto","1990","11","21","América do Sul","E.Ecol.Jureira-Itatins",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida"
"119","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66137","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Hatschbach, G.","1996","02",NA,"Terrícola, flor verde amarelada.","Hatschbach, G.","9875","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","1962","12",NA,NA,"Sítio do Meio",NA,"HAS0066137",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-21 10:02:29-03","IBt","SP","303944","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Borba, EL",NA,NA,NA,NA,"Leitão Filho, HF; et al.","34283","Brasil","São Paulo","Ubatuba","-44.681389","-23.328889",NA,NA,"1996","01","31",NA,"Laranjeiras.",NA,"SP050642","SP050642",NA,NA,NA,"-44.681389","-23.328889",NA,NA
"121","2019-11-21 10:02:29-03","IBt","SP","194712","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Custodio Filho, A","1697","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333",NA,NA,"1983","10","21",NA,"Estação Biológica de Boracéia",NA,"SP050621","SP050621","890","950",NA,"-45.866667","-23.633333",NA,NA
"122","2019-11-21 10:02:29-03","IBt","SP","277081","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Goldenberg, R; et al.","29871","Brasil","São Paulo","Ubatuba","-44.833056","-23.361389",NA,NA,"1993","11","13",NA,"Picinguaba. Trilha das Três Lagoas.",NA,"SP050635","SP050635",NA,NA,NA,"-44.833056","-23.361389",NA,NA
"123","2019-11-21 10:02:29-03","IBt","SP","277081a","Extra","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Goldenberg, R; et al.","29871","Brasil","São Paulo","Ubatuba","-44.833056","-23.361389",NA,NA,"1993","11","13",NA,"Picinguaba. Trilha das Três Lagoas.",NA,"SP050636","SP050636",NA,NA,NA,"-44.833056","-23.361389",NA,NA
"124","2019-11-21 10:02:29-03","IBt","SP","32137","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Smith, LB","1935",NA,NA,NA,"Lamber, J","9","Brasil","São Paulo",NA,NA,NA,NA,NA,"1934","10","26",NA,"Ramal Mayrink a Santos.",NA,"SP050626","SP050626",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:02:29-03","IBt","SP","351236","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Martinelli, G; et al.","15847","Brasil","São Paulo","Pariquera-Açu","-47.766556","-24.637639",NA,NA,"1999","10","06",NA,"Parque Estadual Campina do Encantado, Próximo ao Rio Pariquera -Açú.",NA,"SP050625","SP050625","10","50",NA,"-47.766556","-24.637639",NA,NA
"126","2019-11-21 10:02:29-03","IBt","SP","402714","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Trindade Lima, T",NA,NA,NA,NA,"Trindade Lima, T; et al.","178","Brasil","São Paulo","Bananal","-44.433333","-22.8",NA,NA,"2006","12","16",NA,"Serra da Bocaina, Trilha para a Cachoeira do Bracuí.",NA,"SP050630","SP050630","1200","1200",NA,"-44.433333","-22.8",NA,NA
"127","2019-11-21 10:02:29-03","IBt","SP","41591","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Smith, LB","1940","12",NA,NA,"Kuhlmann, M","s.n.","Brasil","Paraná","Caioba",NA,NA,NA,NA,"1939","08","31",NA,NA,NA,"SP050622","SP050622",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:02:29-03","IBt","SP","47781","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Smith, LB","1931",NA,NA,NA,"Dusén, P","14607","Brasil","Paraná",NA,NA,NA,NA,NA,"1914","02","20",NA,"Jacarehý.",NA,"SP050623","SP050623",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:02:29-03","IBt","SP","334675","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, MGL","1999","04",NA,NA,"Magenta, M; et al.","85","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656","37616","auto","1999","01","14",NA,"Praia do Itaguaré.",NA,"SP050633","SP050633",NA,NA,"19",NA,NA,NA,NA
"130","2019-11-21 10:02:29-03","IBt","SP","366805","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Moreira, BA",NA,NA,NA,NA,"Moreira, BA; et al.","234","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656","37616","auto","2004","02","03",NA,"Praia do Itaguaré, km 206 da Rodovia rio-Santos. Fazenda da Família Pinto.",NA,"SP050628","SP050628",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:02:29-03","IBt","SP","334677","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, MGL","1999","04",NA,NA,"Sampaio, PSP; et al.","194","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656","37616","auto","1999","03","11",NA,"São Lourenço, Rod. SP-55, km 211,5. Fazenda Família Pinto.",NA,"SP050634","SP050634",NA,NA,"19",NA,NA,NA,NA
"132","2019-11-21 10:02:29-03","IBt","SP","168855","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, MGL","1981","06",NA,NA,"Wanderley, MGL","232","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","1980","10","07",NA,"Ilha do Cardoso",NA,"SP050641","SP050641",NA,NA,"26",NA,NA,NA,NA
"133","2019-11-21 10:02:29-03","IBt","SP","185754","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Mollo, L","1989","07",NA,NA,"Barros, F","712","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","1982","03","11",NA,"Ilha do Cardoso, Ao lado do Poço das Antas.",NA,"SP050643","SP050643",NA,NA,"11",NA,NA,NA,NA
"134","2019-11-21 10:02:29-03","IBt","SP","224893","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Mollo, L","1989","07",NA,NA,"Wanderley, MGL","998","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","1988","04","06",NA,"Ilha do Cardoso, Estrada para Captação",NA,"SP050639","SP050639",NA,NA,"11",NA,NA,NA,NA
"135","2019-11-21 10:02:29-03","IBt","SP","224893a","Extra","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Mollo, L","1989","07",NA,NA,"Wanderley, MGL","998","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","1988","04","06",NA,"Ilha do Cardoso, Estrada para Captação",NA,"SP050640","SP050640",NA,NA,"11",NA,NA,NA,NA
"136","2019-11-21 10:02:29-03","IBt","SP","246684","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, MGL","1990","12",NA,NA,"Barros, F","2020","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","1990","12","03",NA,"Ilha do Cardoso, Trilha para a captação de água",NA,"SP050637","SP050637",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:02:29-03","IBt","SP","246684a","Extra","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, MGL","1990","12",NA,NA,"Barros, F","2020","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","1990","12","03",NA,"Ilha do Cardoso, Trilha para a captação de água",NA,"SP050638","SP050638",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:02:29-03","IBt","SP","366807","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Moreira, BA",NA,NA,NA,NA,"Moreira, BA; et al.","232","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334","30093","auto","2004","01","26",NA,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha do Poção.",NA,"SP050629","SP050629",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:02:29-03","IBt","SP","247603","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Nunes, JVC","1991","09",NA,"Terrestre , folhas glaucas na face adaxial, brácteas do espaço glaucas, flores creme esverdeadas, botões verde clsros, no interior da mata de restinga","Rossi, L; et al.","768","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395","55628","auto","1990","11","21",NA,"Estação Ecológica Juréia-Itatins, Estrada da margem do Rio Una para o Rio Verde",NA,"SP050632","SP050632",NA,NA,"18",NA,NA,NA,NA
"140","2019-11-21 10:02:29-03","IBt","SP","344617","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Proença, SL","2001","08",NA,"Rúpicola, inflorescÊncia estrobiliforme, brácteas acizentadas, por verzes com folhas vermelhas na face","Alves, MV; et al.","1753","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242","21922","auto","1999","01","06",NA,"Estação Ecológica Juréia-Itatins, Trilha do Imperador, floresta pluvial de Atlântica",NA,"SP050644","SP050644",NA,NA,"16",NA,NA,NA,NA
"141","2019-11-21 10:02:29-03","IBt","SP","344617a","Extra","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Proença, SL","2001","08",NA,"Rúpicola, inflorescÊncia estrobiliforme, brácteas acizentadas, por verzes com folhas vermelhas na face","Alves, MV; et al.","1753","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242","21922","auto","1999","01","06",NA,"Estação Ecológica Juréia-Itatins, Trilha do Imperador, floresta pluvial de Atlântica",NA,"SP050645","SP050645",NA,NA,"16",NA,NA,NA,NA
"142","2019-11-21 10:02:29-03","IBt","SP","9479","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Hoehne, FC","s.n.","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","27258","auto","1924","01","12",NA,"E.B. do Alto da Serra de Paranapiacaba",NA,"SP050631","SP050631",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:02:29-03","IBt","SP","344273","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Garcia, RJF; et al.","1956","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto","2000","03","17",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Embu-Guaçú.",NA,"SP050624","SP050624","750","800",NA,NA,NA,NA,NA
"144","2019-11-21 10:02:29-03","IBt","SP","387928","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Martinelli, G","1978","05",NA,NA,"Clara","7","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto","1978","03","08",NA,"Pria Dura, Rio Escuro.",NA,"SP050627","SP050627",NA,NA,"16",NA,NA,NA,NA
