"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"48","2021-03-01 16:32:32-03","UNICAMP","UEC","132669","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Barbosa, TDM","2008","12","03","Kollmann, L; Bausen, E; Pizziolo, W","2001","10","23","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi.&nf;Trilha da Roda D#?#Água.","-40.6002998352051","-19.9356002807617",NA,NA,"Arvoreto 5 m. Flores brancas.","UEC061249","UEC061249","4880",NA,NA,NA,NA,"Magnoliopsida",NA,"800","800","23813","auto",NA,NA,NA,NA,NA
"49","2021-03-01 16:32:32-03","UNICAMP","UEC","132622","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Barbosa, TDM","2008","12","03","Kollmann, L; Bausen, E; Pizziolo, W","2002","02","19","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica de Nova Lombardia.&nf;Divisa em frente a sede velha.","-40.6002998352051","-19.9356002807617",NA,NA,"Arvoreto 5 m. Frutos verdes.","UEC061251","UEC061251","5554",NA,NA,NA,NA,"Magnoliopsida",NA,"850","850","23813","auto",NA,NA,NA,NA,NA
"50","2021-03-01 16:32:32-03","UNICAMP","UEC","170796","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Moraes, AM","2011","08","16","Brazil","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural Bom Fim.","-41.9071998596191","-20.6502990722656",NA,NA,"Árvore 10m alt. Inflorescência racimosa, flores com multiplos estames.","UEC059068","UEC059068","133",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21988","auto",NA,NA,NA,NA,NA
"51","2021-03-01 16:32:32-03","UNICAMP","UEC","170762","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Barbosa, TDM","2012","04",NA,"Moraes, AM","2011","11","27","Brazil","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural de São Paulo.","-41.9071998596191","-20.6502990722656",NA,NA,"Árvore 12 m. Folhas alternas coriacea. Fruto com hipanto vermelho e fruto verde.","UEC059067","UEC059067","180",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21988","auto",NA,NA,NA,NA,NA
"52","2021-03-01 16:32:32-03","UNICAMP","UEC","173773","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Brotto, ML","2018","09",NA,"Sanchez, M","1993","01","10","Brazil","São Paulo","Ubatuba","Centro. Caminho para praia do Cedro.","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore, com flores cremes.; Mata Atlântica de Encosta.","UEC089616","UEC089616","2372",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"53","2021-03-01 16:32:32-03","UNICAMP","UEC","115235","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Baitello, JB","1997","05","13","Sanches, M; Pedroni, F","1996","05","25","Brazil","São Paulo","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore 3575 com 11 m de altura, vegetativo.; Mata de planície. Restinga.","UEC061255","UEC061255","382",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"54","2019-11-06 09:56:02-03","UFOP","OUPR","18134","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,"Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"55","2019-11-06 09:56:02-03","UFOP","OUPR","15507","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R.","2011","12","12","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA
"56","2019-11-06 09:56:02-03","UFOP","OUPR","15503","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R.","2011","12","12","Araújo, A.C.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,"Terreno pedregoso. Arbusto, flores pálidas",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA
"57","2019-11-06 09:56:02-03","UFOP","OUPR","15502","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R.","2011","12","12","Araújo, A.C.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,"Terreno úmido. arbusto, flores pálidas",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA
"58","2020-10-14 10:02:16-03","FURB","FURB","62169","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Medeiros, A.","2017","11","26","Medeiros, A.","2017","11","26","Brasil","Santa Catarina","Balneário Camboriú","Taquaras.","-48.6347007751465","-26.9906005859375",NA,NA,"Coleta 760 Flores brancas Habitat: Terrestre Habito: Arbóreo","FURB62169","FURB62169","760",NA,NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA
"59","2014-10-14 15:56:43-03","BS","M","M-0121034","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis subalpinis alt. 1500 pe. supra Serra do Mar; Provinciae Rio de Jan. et S. Pauli",NA,NA,NA,NA,NA,"M0121034",NA,NA,"SYNTYPE",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"60","2020-04-27 16:10:12-03","UFES","VIES","10133","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Baitello, J.B.","2001","03",NA,"Pereira, O.J.; Assis, A.M. & Zambom, O.","1997","03","11","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-39.692778","-19.288056","39º41'34''W","19º17'17''S",NA,"VIES010133","VIES010133","5947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-12-06 19:29:46-03","UFES","VIES","34729","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","J. Baitello","2016",NA,NA,"Araújo, E.A.","2015","11",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 07, indivíduo 400. Parque Nacional do Caparaó","-41.765","-20.493889","41º45'54''W","20º29'38''S",NA,"VIES034729","VIES034729","411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-06 19:29:46-03","UFES","VIES","34755","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","J. Baitello","2016",NA,NA,"Araújo, E.A.","2015","10",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 04, indivíduo 588. Parque Nacional do Caparaó","-41.751389","-20.490278","41º45'5''W","20º29'25''S",NA,"VIES034755","VIES034755","386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-06-27 10:25:23-03","UFES","VIES","19939","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Werff, H. van der","1988",NA,NA,"Araújo, D.","1984","01","22","Brasil","Espírito Santo","Itapemirim","Praia do Pontal.","-40.8339004516602","-21.011100769043",NA,NA,NA,"VIES019939","VIES019939","5960",NA,NA,NA,NA,NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA
"64","2019-06-27 10:25:23-03","UFES","VIES","30191","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,"Zorzanelli, J.P.F.; Silva, A.E.","2012","01","19","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,NA,"VIES030191","VIES030191","304",NA,NA,NA,NA,NA,NA,"1358","1358","32198","auto",NA,NA,NA,NA,NA
"65","2020-04-27 16:10:12-03","UFES","VIES","33454","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Barbosa, T.D.M.","2012","04",NA,"Magro, A.M.","2011","08","16","Brasil","Minas Gerais","Espera Feliz","RPPN Bom Fim.","-41.9071998596191","-20.6502990722656",NA,NA,NA,"VIES033454","VIES033454","133",NA,NA,NA,NA,NA,NA,NA,NA,"21988","auto",NA,NA,NA,NA,NA
"66","2020-04-27 16:10:12-03","UFES","VIES","33113","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Barbosa, T.D.M.","2012","04",NA,"Moraes, A.M.","2011","08","16","Brasil","Minas Gerais","Espera Feliz","RPPN Bom Fim.","-41.9071998596191","-20.6502990722656",NA,NA,NA,"VIES033113","VIES033113","133",NA,NA,NA,NA,NA,NA,NA,NA,"21988","auto",NA,NA,NA,NA,NA
"67","2019-06-27 10:25:23-03","UFES","VIES","7897","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","1992","02","19","Brasil","Espírito Santo","Aracruz","Portocel.","-40.2733001708984","-19.8202991485596",NA,NA,NA,"VIES007897","VIES007897","2680",NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"68","2019-06-27 10:25:23-03","UFES","VIES","4592","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Quinet, A.","2009",NA,NA,"Pereira, O.J.; Mitchell, G. & Lucas, N.M.C.","1989","05","16","Brasil","Espírito Santo","Aracruz","Santa Cruz - Estação Biológica Marinha.","-40.2733001708984","-19.8202991485596",NA,NA,NA,"VIES004592","VIES004592","1982",NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"69","2021-02-12 18:12:10-03","UFES","VIES","7360","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Barbosa, T.D.M.","2008","11","21","Vinha, P.C.","1993","03","25","Brasil","Espírito Santo","Guarapari","Três Praias.","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES007360","VIES007360","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"70","2020-04-27 16:10:12-03","UFES","VIES","10121","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Pereira, O.J.","1997","03","10","Pereira, O.J.; Zambom, O. & Assim, A.M.","1997","03","10","Brasil","Espírito Santo","Linhares","Fazenda São Jorge.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"VIES010121","VIES010121","5935",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"71","2020-04-27 16:10:12-03","UFES","VIES","877","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Baitello, J.B.","1988","03","21","Pereira, O.J.","1987","03","04","Brasil","Espírito Santo","Serra","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,NA,"VIES000877","VIES000877","480",NA,NA,NA,NA,NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA
"72","2020-04-27 16:10:12-03","UFES","VIES","10983","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Zambom, O.","1996","01","03","Zambom, O.; Fraga, C.N. & Canal, M.","1996","01","03","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,"VIES010983","VIES010983","221",NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"73","2020-04-27 16:10:12-03","UFES","VIES","33159","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Barbosa, T.D.M.","2012","04",NA,"Moraes, A.M.","2011","11","27","Brasil","Minas Gerais","Espera Feliz","RPPN São Paulo.","-41.9071998596191","-20.6502990722656",NA,NA,NA,"VIES033159","VIES033159","180",NA,NA,NA,NA,NA,NA,NA,NA,"21988","auto",NA,NA,NA,NA,NA
"74","2019-08-16 08:39:43-03","UTFPR","HCF","12528","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","M.L. Brotto","2014","11","13","M.G. Caxambu","2013","08","15","Brasil","MG","Passos","arredores da Fazenda São José","-46.634278","-20.940278","46°38'03,4 W","20°56'25 S","arvoreta ca. 2,5 m. Botões florais alvos. Orla de floresta.",NA,NA,"4668",NA,NA,NA,NA,NA,NA,"909","909",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-25 12:12:11-03","UFSM","SMDB","1047","S","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Vattimo, I",NA,NA,NA,"Damázio, L","1962","04","23","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"SMDB001047",NA,"1876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:30:59-03","MBM","MBM","397169","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Brotto, M.L.","2014","11","13","Caxambu, M.G.","2013","08","15","Brazil","Minas Gerais","Passos","Fazenda São José, Arredores da Fazenda","-46.634278","-20.940278","-46.634278","-20.940278","Arvoreta ca. 2,5m. Botões florais alvos.; Orla de floresta. Relevo suave-ondulado.","MBM397169","MBM397169","4668",NA,"Southern America",NA,NA,NA,NA,"909","909",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:30:59-03","MBM","MBM","408238","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R.","2012","12","15","Moraes, P.L.R.","2012","12","15","Brazil","Espírito Santo","Linhares","Reserva Natural Vale","-39.712278","-19.174333","-39.712278","-19.174333","Arvoreta 2 m, botões florais esverdeados.; Restinga.","MBM408238","MBM408238","3540",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:30:59-03","MBM","MBM","408239","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R.","2012","07","11","Moraes, P.L.R.; Siqueira, G.S.; Siqueira, G.S.","2012","07","11","Brazil","Espírito Santo","Linhares","Reserva Natural Vale","-39.880833","-19.118056","-39.880833","-19.118056","Arvoreta 4 m, flores brancas.; Mussununga.","MBM408239","MBM408239","3483",NA,"Southern America",NA,NA,NA,NA,"9","9",NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:30:59-03","MBM","MBM","408240","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R.","2011","12","07","Moraes, P.L.R.; Siqueira, G.S.; Siqueira, G.S.","2011","12","07","Brazil","Espírito Santo","Linhares","Pontal do Ipiranga","-39.712333","-19.174472","-39.712333","-19.174472","Arvoreta 2,5 m, flores brancas com cheiro agradável.; Em borda de restainga arbórea.","MBM408240","MBM408240","3430",NA,"Southern America",NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:30:59-03","MBM","MBM","408241","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Moraes, P.L.R.","2011","12","07","Moraes, P.L.R.; Siqueira, G.S.; Siqueira, G.S.","2011","12","07","Brazil","Espírito Santo","Linhares","Pontal do Ipiranga","-39.712333","-19.174472","-39.712333","-19.174472",NA,"MBM408241","MBM408241","3428",NA,"Southern America",NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:30:59-03","MBM","MBM","425176","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees","Brotto, M.L.","2019","11","20","Soares, C.R.A.","2012","04","03","Brazil","Mato Grosso","Carlinda","MT 208, acesso à Balsa Indeco","-55.768611","-9.983889","-55.768611","-9.983889","Árvore. Folhas discolor, cartácea. Flores verdes e creme.; Terra Firme. Margem de estrada.","MBM425176",NA,"7478",NA,"Southern America",NA,NA,NA,NA,"271","271",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:30:59-03","MBM","MBM","265930","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psamophila","Nectandra psamophila","Nees & Mart. ex Nees","Teixeira, B.C.",NA,NA,NA,"Krieger, L.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Tefé","Alvarães",NA,NA,NA,NA,NA,"MBM265930","MBM265930","12509",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:30:59-03","MBM","MBM","293018","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psamophila","Nectandra psamophila","Nees & Mart. ex Nees","Assis, L.C.S.",NA,NA,NA,"Assis, L.C.S.; et al.; et al.","2003","09","15","Brazil","Minas Gerais","Juiz de Fora","SESI","-43.3502998352051","-21.7642002105713",NA,NA,NA,"MBM293018","MBM293018","1018",NA,"Southern America",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"84","2020-12-21 16:30:59-03","MBM","MBM","154476","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psamophila","Nectandra psamophila","Nees & Mart. ex Nees","Werff, H. van der",NA,NA,NA,"Hatschbach, G.; Webster, G.; Webster, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Estrada para as praias, próximo ao Rio da Vila","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM154476","MBM154476","57910",NA,"Southern America",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"85","2020-12-21 16:30:59-03","MBM","MBM","293019","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psamophila","Nectandra psamophila","Nees & Mart. ex Nees","Werff, H. van der",NA,NA,NA,"Assis, L.C.S.; et al.; et al.","2002","09","21","Brazil","Minas Gerais","Descoberto","Reserva Biológica do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"MBM293019","MBM293019","569",NA,"Southern America",NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"86","2020-12-21 16:30:59-03","MBM","MBM","211817","PreservedSpecimen","Plantae","Lauraceae","Nectandra","riedelii","Nectandra riedelii","Mez","Kuhlmann, J.G.",NA,NA,NA,"Kuhlmann, J.G.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Mesa do Imperador, Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"MBM211817",NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"87","2020-12-21 16:30:59-03","MBM","MBM","211816","PreservedSpecimen","Plantae","Lauraceae","Nectandra","riedelii","Nectandra riedelii","Mez","Kuhlmann, J.G.",NA,NA,NA,"Kuhlmann, J.G.",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","Serra de Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,"MBM211816",NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA
"88","2016-03-23 13:34:42-03","MNHN","RECOLNAT_MNHN_P","P01167284","PreservedSpecimen",NA,"Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Moraes",NA,NA,NA,"Glaziou, M.A.",NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167284' target='other'> <mi>dwc_moreinfo</mi></a>","P01167284","P01167284_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5980",NA,NA
"89","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961413","PreservedSpecimen",NA,"Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio Jan.",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille,en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961413' target='other'> <mi>dwc_moreinfo</mi></a>","P01961413","P01961413_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12136",NA,NA
"90","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961415","PreservedSpecimen",NA,"Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Hunger Filho, M.","1928","7","1","Brasil","São Paulo",NA,"Colleção Navarro de Andrade.",NA,NA,NA,NA,"Nome vulgar: Canella amarela. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961415' target='other'> <mi>dwc_moreinfo</mi></a>","P01961415","P01961415_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961416","PreservedSpecimen",NA,"Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Chevalier, A.","1928","9","14","Brasil","São Paulo",NA,"Campo Alto. Loreto",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961416' target='other'> <mi>dwc_moreinfo</mi></a>","P01961416","P01961416_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-03 19:02:19-03","MNHN","RECOLNAT_MNHN_P","P01961414","PreservedSpecimen",NA,"Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.",NA,NA,NA,NA,"Glaziou, A.","1872","2","14","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961414' target='other'> <mi>dwc_moreinfo</mi></a>","P01961414","P01961414_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"5980",NA,NA
"93","2020-12-11 11:37:02-03","UFMG","BHCB","134957","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,"Souza, DT; Almeida, TE","2008","02","20","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada do Couto. Região sudoeste do PERP","-43.331389","-18.236111","-43.331389","-18.236111","Interior de capão de mata de altitude. Árvore, 6m. Frutos imaturos verdes e botões florais creme",NA,NA,"536",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1550","1550",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:37:02-03","UFMG","BHCB","70599","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees",NA,NA,NA,NA,"Krieger, L",NA,NA,NA,"Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,NA,"12509",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"340205","auto",NA,NA,NA,NA,NA
"95","2010-03-12 10:57:00-03","MO","MOBOT","1424959","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby","J.G. Rohwer (MO)",NA,NA,NA,"Miguel Bang","1892","12",NA,"Bolivia","La Paz","Larecaja","Tipuani-Guanai",NA,NA,NA,NA,NA,NA,NA,"Bang 1673","Isotype","South America",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"1",NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","1803538","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby","J.G. Rohwer (HBG)",NA,NA,NA,"Felix Woytkowski","1947","2","25","Peru","San Martín","San Martín","Tarapoto. Vaca Pozo. In low forest.",NA,NA,NA,NA,NA,NA,NA,"Woytkowski 35156",NA,"South America",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-12-27 05:32:00-02","MO","MOBOT","1803548","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby","H. van der Werff (MO)",NA,NA,NA,"T. D. Pennington|C. Linares|C. Bulnes","1989","2","5","Peru","San Martín",NA,"Tarapoto-Moyobamba, km 20.SW0676. Roadside vegetation.",NA,NA,NA,NA,NA,NA,NA,"Pennington 12376",NA,"South America",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","1806883","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby","A.C. Smith",NA,NA,NA,"Boris A. Krukoff","1933","8","12","Brazil","Acre",NA,"Near mouth of Rio Macauhan (tributary of Rio Yaco). On terra firma.","-69","-9.33333",NA,NA,NA,NA,NA,"Krukoff 5467","Isotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","51973","PreservedSpecimen","Plantae","Lauraceae","Nectandra","citrifolia","Nectandra citrifolia","Mez & Rusby","J.G. Rohwer (HEID)",NA,NA,NA,"Thomas B. Croat","1980","11","6","Peru","San Martín","San Martín","Province of Tarapoto; along banks of Río Mayo near village of Gunumbique, ca. 6 km S of Tarapoto-Moyobamba road at km 15.","-76.63333","-6.38333",NA,NA,NA,NA,NA,"Croat 51100",NA,"South America",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,"442","7",NA
"100","2017-03-10 12:07:00-03","MO","MOBOT","100958614","PreservedSpecimen","Plantae","Lauraceae","Nectandra","psammophila","Nectandra psammophila","Nees & Mart.","Geovane S. Siqueira",NA,NA,NA,"D.A. Folli","2007","2","22","Brazil","Espírito Santo","Linhares","Pontal do Ipiranga. Pontal Ipiranga á Degredo. Metros: 900.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"Folli 5483",NA,"South America",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"1",NA
