"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"277","2014-11-06 05:37:00-02","MO","MOBOT","1152789","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","A. Fuentes (USZ)","Silvia Jiménez|E. Gutiérrez","Jiménez 1367","1997","3","9","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; Campamento Huanchaca II. Bosque cerrado a 5 km del campamento hacia antigua pista del Huanchaca II.","-60.74305","-14.51527",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2013-02-13 05:33:00-02","MO","MOBOT","1155206","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","A. Fuentes (USZ)","Timothy J. Killeen|Mario Saldias P.|M. Menacho|E. Gutiérrez","Killeen 5680","1993","10","23","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel K. Mercado. La Toledo pampa inundada con algunas islas de termiteros. Parcela permanente en estudio.","-61.15","-14.8166667",NA,NA,NA,NA,"155.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"279","2008-05-27 22:02:00-03","MO","MOBOT","1264851","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. L. Cristobal (CTES)","Elsa M. Zardini|M. Vera","Zardini 47800","1998","1","14","South America","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Peatbog.","-55.27916","-24.18777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1126","4"
"280","2008-05-27 22:02:00-03","MO","MOBOT","1451596","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","M. Villegas","Michael H. Nee","Nee 37726","1989","1","16","South America","Bolivia","Santa Cruz","Andrés Ibáñez","NW side of Valle Sanchez 4 km W of Aeropuerto Internacional Viru-Viru 15 km N of Santa Cruz Brushy and open grassy pastures, gently rolling stabilized sand dunes 2 km of Río Pirai. With Acrocomia totai, Scheleea princeps, Acacia albocorticata","-63.16666","-17.63333",NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-28 12:38:00-03","MO","MOBOT","1542638","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. Crisobal (CTES)","Elsa M. Zardini|Leongino Guerrero","Zardini 55904","2000","12","4","South America","Paraguay","Misiones",NA,"Around Ayolas.","-56.77","-27.3091667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1224","4"
"282","2008-05-27 22:02:00-03","MO","MOBOT","191227","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","L.J. Dorr (US)","Luz Mila Quiñones","Quiñones 1087","1987","4","24","South America","Colombia","Meta",NA,"Carretera Villavicencio-Puerto López, Km 42.","-73.327586","4.091218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","4"
"283","2014-04-04 11:37:00-03","MO","MOBOT","191295","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal (CTES)","Ronald L. Liesner","Liesner 24173","1988","5","3","South America","Venezuela","Bolívar",NA,"Gran Sabana; San Ignacio de Yuruaní. Morichal (Open wet area in savanna along stream with Mauritia flexuosa).","-61.1666667","5",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-30","2"
"284","2018-06-14 08:18:00-03","MO","MOBOT","191303","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal (CTES)","Ronald L. Liesner","Liesner 24185","1988","5","4","South America","Venezuela","Bolívar","Gran Sabana","San Ignacio de Yuruaní.","-61.1666667","5",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-31","3"
"285","2014-09-11 10:03:00-03","MO","MOBOT","191379","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","Gerrit Davidse|Otto Huber","Davidse 14959","1978","4","13","South America","Venezuela","Amazonas","Atures","8 km S of Puerto Ayacucho, Estación de Piscicultura de Puerto Ayacucho.","-67.6166667","5.6",NA,NA,NA,NA,"85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78-24","1"
"286","2014-03-31 10:45:00-03","MO","MOBOT","191442","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. Cristobal","Gerrit Davidse|Otto Huber","Davidse 22618","1982","11","24","South America","Venezuela","Bolívar",NA,"Distrito Piar: Río Ocoine, Pie de la Roca, southeastern base of Auyan-tepui.","-62.5","5.7",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-6","2"
"287","2008-05-27 22:02:00-03","MO","MOBOT","192849","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. L. Cristobal (CTES)","Elsa M. Zardini|Leongino Guerrero","Zardini 35307","1993","3","4","South America","Paraguay","Central",NA,"Estero del Ypoá. Puerto Guyratí - Villa Oliva. 10 km S of Puerto Guyratí. Savanna and patches of forest on clay soil.","-57.65","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"810","4"
"288","2016-01-21 11:48:00-02","MO","MOBOT","193049","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal (CTES)","Elsa M. Zardini","Zardini 8195","1988","12","3","South America","Paraguay","Cordillera",NA,"Meseta Ybytú. Silla, Serranía de Tobatí.","-57.1166667","-25.2",NA,NA,NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-116","3"
"289","2011-02-18 21:13:00-02","MO","MOBOT","2342353","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L., //","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","Tressens 3855","1991","2","13","South America","Argentina","Corrientes","Santo Tomé","Ayo. Chimiray, 10 Km SE de Azara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2013-01-21 07:11:00-02","MO","MOBOT","2342370","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L.","Horacio Descole","Descole 3389","1945","11","20","South America","Argentina","Misiones","Iguazú","Cataratas","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2013-01-28 05:13:00-02","MO","MOBOT","2342394","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Bacigalupo, N. M., /06/","Rosa Guaglianone|Nuncia M. Tur|René Guillén V.|I. Lirussi","Guaglianone 3029","1995","11","23","South America","Argentina","Misiones","San Ignacio","Balneario Teyú Cuaré","-55.58333","-27.26666",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2011-03-01 23:37:00-03","MO","MOBOT","2403384","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L., //","Sara G. Tressens|M. Silvia Ferrucci|M.G. Pellegrini","Tressens 4367","1993","2","8","South America","Argentina","Corrientes","Santo Tomé","Ayo. Garabí. 10 Km E de Gdor. Virasoro, camino a Garruchos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2011-10-20 17:39:00-02","MO","MOBOT","2403403","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Ricardo O. Vanni|D.B. Kurtz|A. Titievsky","Vanni 4069","1997","8","16","South America","Argentina","Misiones","Eldorado","Pto. Victoria. Antiguo Puerto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2011-03-15 06:32:00-03","MO","MOBOT","2408829","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Chiarini, F.","Franco E. Chiarini","Chiarini 530","2002","1","8","South America","Argentina","Corrientes","Santo Tomé","A 15 km de Colonia Liebig, establecimiento Lore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2009-10-18 08:02:00-02","MO","MOBOT","2429581","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L.","F. M. Rodríguez","Rodríguez 669","1912","12","6","South America","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2011-03-26 11:09:00-03","MO","MOBOT","2439757","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L., //","Maria M. Arbo|Aurelio Schinini|Myriam C. Peichoto|M.C. Franceschini|E. Flaschland","Arbo 8625","2000","1","20","South America","Argentina","Corrientes","Santo Tomé","Ruta 41, 30 km al N de Galarza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","3054411","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. Cristobal","Troels M. Pedersen","Pedersen 4447","1957","1","19","South America","Argentina","Corrientes","Beron de Astiado","CampoYaguá-Cuá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2017-08-25 05:21:00-03","MO","MOBOT","2442706","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L.","H. A. Keller","Keller 76","1999","9","11","South America","Argentina","Misiones","Eldorado","Borde Río Paraá, entre Puerto Eldorado y Pje. Patycuá. Suelo areno-rocoso","-54.61666","-26.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2009-07-09 17:05:00-03","MO","MOBOT","2479373","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L.","Gert G. Hatschbach","Hatschbach 3797","1957","11","24","South America","Brazil","Paraná",NA,"S. Jeronimo da Serra, Rio do Tigre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2016-11-15 05:15:00-02","MO","MOBOT","2519321","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L., //","Carmen L. Cristóbal|Antonio C. Krapovickas","Cristóbal 2367","1994","2","21","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Ayo. Aquidabán Nigui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2010-01-25 20:06:00-02","MO","MOBOT","2519333","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristóbal, C. L.","Troels M. Pedersen","Pedersen 9408","1969","2","27","South America","Paraguay","San Pedro",NA,"Carumbé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","3053358","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"T. Rojas","Rojas 10741","1943",NA,NA,"South America","Paraguay",NA,NA,"Asunción, Hort. Botanico. In campo humido (cañadita).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2016-11-15 05:15:00-02","MO","MOBOT","3053526","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo|Victor Maruñak|R.I. Maruñak|J. Irigoyen","Krapovickas 16645","1970",NA,NA,"South America","Argentina","Corrientes","Santo Tomé","Margen izquierda ayo. Aguapey, 52 Km. SE de Ruta Nac. N 12, desvio a Gobernador VIrasoro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2015-08-13 05:50:00-03","MO","MOBOT","3054110","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32528","1971","2","18","South America","Brazil","Bahia",NA,"Wet groung near temporary riacho, ca. 2km E. of Morro do Chapéu.",NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2016-09-14 05:18:00-03","MO","MOBOT","3054657","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Paul J. M. Maas|Erik A. Mennega|Ben J.H. ter Welle|H.J. Groen","Maas 5481","1981","10","4","South America","Guyana",NA,NA,"Sand Hills, W of Abary River, clay savanna with few shrubs like Curatella americana and Byrsonima verbascifolia.","-57.9","5.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"306","2011-02-16 07:27:00-02","MO","MOBOT","3054989","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","G. Aymard, 17/10/92","Wilmer A. Díaz","Díaz 990","1992","6","8","South America","Venezuela","Bolívar",NA,"Sabana abierta. Municipio Raúl Leoni, Aza-karon. Entre Paraíso Nuevo y Arenales.","-63.37527","6.35166",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","3054990","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Georges Cremers","Cremers 9572","1986",NA,NA,"South America","French Guiana",NA,NA,"Savane de Corossony, Savane de Corossony, Pk 111 de la route Cavenne-St Laurent. En savane marécaquese.",NA,NA,NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","3055223","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Aurelio Schinini","Schinini Cacace 16728","1979",NA,NA,"South America","Argentina","Corrientes","Santo Tomé","35 Km SW de Santo Tomé. Ayo. Cuay Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2014-02-25 05:40:00-03","MO","MOBOT","3055231","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","AF","Ángel Fernández|Kenneth J. Wurdack|C. Reyes","Fernández 16120","1999","10",NA,"South America","Venezuela","Amazonas",NA,"Municipio Atabapo. Río Orinoco. Costa rocosa en Macuruco.","-67.02944","3.95861",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2012-12-26 05:08:00-02","MO","MOBOT","3055400","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","A. Licata, 05/","Basil Stergios|Angelina Licata|Wilmer A. Díaz|B. Schmitz","Stergios 15454","1991","8","21","South America","Venezuela","Apure",NA,"Municipio Mantecal. Distrito Muñoz. Terrenos inundables del Módulo Fernando Corrales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-05-08 11:32:00-03","MO","MOBOT","3072227","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C. Cristóbal","Troels M. Pedersen","Pedersen 10272","1973","1","3","South America","Argentina","Corrientes","Concepción","Carambola.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"312","2019-02-19 04:30:00-03","MO","MOBOT","3083095","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal","C.F.P. Martius","Martius 1261","1817",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"313","2008-05-27 22:02:00-03","MO","MOBOT","3055448","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","R.L. Liesner","B.A.S. Pereira","Pereira 212","1982",NA,NA,"South America","Brazil","Distrito Federal",NA,"Lago do Paranoá, confluencia do córredo Mata Gado. Local alagado bem próximo do lago.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2015-02-08 13:31:00-02","MO","MOBOT","3055578","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Y. Brito","Brito 102","1982","12","15","South America","Venezuela","Guárico",NA,"Morichal Largo, 17 kms al sureste de Calabozo.","-67.41666","8.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2008-05-27 22:02:00-03","MO","MOBOT","3055653","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Aurelio Schinini","Schinini Cacace 5771","1972",NA,NA,"South America","Paraguay","Caaguazú",NA,"22 Km al S de Caaguazú, Estan. Itá Carú. Cerce en el curso del arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2015-02-08 13:31:00-02","MO","MOBOT","3055878","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Y. Brito","Brito 103","1982","12","15","South America","Venezuela","Guárico",NA,"Morichal Largo, 17 kms al sureste de Calbozo.","-67.41666","8.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2009-08-24 12:06:00-03","MO","MOBOT","3056077","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","Itaipú Binacional","Itaipú Binacional 894","1981","6","9","South America","Paraguay","Alto Paraná",NA,"Pto. Indio, ribera del río Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2011-06-08 17:16:00-03","MO","MOBOT","3056163","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","José Steinbach","Steinbach G. 5115","1920","11","10","South America","Bolivia","Santa Cruz","Sara","Campos humedos.",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2009-07-17 14:12:00-03","MO","MOBOT","3056260","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11434","1966","1","7","South America","Brazil","Distrito Federal",NA,"Campo adjacent to Rio Torto, near Sobradinho, D.F.",NA,NA,NA,NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2010-11-23 06:39:00-02","MO","MOBOT","3056427","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","Jansen-Jacobs 2411","1991","2","6","South America","Guyana",NA,NA,"Rupununi District. Kuyuwini Landing, Kuyuwini River. Savanna.","-59.25","2.16666",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2015-08-13 05:50:00-03","MO","MOBOT","3056711","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","R.M. Harley","Harley 27312","1988","12","20","South America","Brazil","Bahia",NA,"Mun.: Agua Quente. Pico das Almas. Vertente norte. Vale ao noroeste do Pico.","-41.98333","-13.5",NA,NA,NA,NA,"1500.00000000","1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2009-07-17 07:39:00-03","MO","MOBOT","3056934","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","Émile Hassler","Hassler 8180",NA,NA,NA,"South America","Paraguay",NA,NA,"In regione cursus superiores fluminus Ape.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2009-05-15 13:24:00-03","MO","MOBOT","3057083","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","Pedro Jörgensen","Jörgensen 4472",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-02-19 04:30:00-03","MO","MOBOT","3057142","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","C.F.P. Martius","Martius 1251","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"325","2008-05-27 22:02:00-03","MO","MOBOT","3057297","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristonbal","August G. Schulz","Schulz 9622","1966",NA,NA,"South America","Argentina","Chaco",NA,"Dep. 1 de Mayo. Laguna La Mora, Campo Antequera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2016-11-15 05:15:00-02","MO","MOBOT","3057415","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 18420","1971",NA,NA,"South America","Argentina","Corrientes","Capital","Corrientes, Fac. de Agronomía y Veterinaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2010-11-24 06:30:00-02","MO","MOBOT","3247253","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Claes Gustafsson|V. James|R. Andrew","Jansen-Jacobs 4072","1995","6","13","South America","Guyana",NA,NA,"Rupununi Distr., Mountain Point. Savanna.","-59.65","2.96666",NA,NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","3251918","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Foster's 1958 catalog notes file","T. Herzog","Herzog 1357",NA,NA,NA,"South America","Bolivia",NA,NA,"west of Rip Pirai",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","3310438","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","L.J. Dorr","E.L.S. da Silva","Silva 650","1986","8","4","South America","Brazil","Roraima",NA,"Mun. Boa Vista. Estrada para serra Grande. Solo arenoso.","-60.33333","2.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","3356367","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","L.J. Dorr","Michael H. Nee","Nee 37726","1989","1","26","South America","Bolivia","Santa Cruz","Andrés Ibáñez","NW side of Valle Sanchez, 4 km W of Aeropuerto Internacional Viru-Viru, 15 km N of Santa Cruz. Brushy and open grassy pastures, gently rolling stabilized sand dunes 2 km E of Rio Pirai. With Acrocomia totai, Scheelea princeps, Acacia albocorticata.","-63.16666","-17.63333",NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2016-11-15 05:15:00-02","MO","MOBOT","3456307","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Antonio C. Krapovickas","Krapovickas 35373","1980","1","19","South America","Brazil","Minas Gerais",NA,"Pocos de Caldas, Véu das Noivas",NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","3457303","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristobal","Gert G. Hatschbach","Hatschbach 45843","1982","12","10","South America","Brazil","Mato Grosso",NA,"Porto Frangeli (mun. Mundo Novo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
