"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"125","2021-03-02 16:28:54-03","CPAN-UFMS","COR","14692","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Silva, R. R.; Velásquez, J. S.","793","2004","03",NA,"Brasil","Mato Grosso do Sul","Planalto residual do Urucum; serra São Domingos; acesso pelo areão do Sr. Wilson","-57.616667","-19.261389",NA,"Árvore, 12 m de altura; frutos imaturos verdes com pontuações vermelhas Habito: Árvore",NA,NA,"Silva, R. R.","22","Corumbá","281","281","57º37'0''W","19º15'41''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-12 16:06:15-03","CPAN-UFMS","COR","14595","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Silva, R. R.; Calisto","1349","2004","12",NA,"Brasil","Mato Grosso do Sul","Planalto residual do Urucum; serra do Urucum; Urucum mineração","-57.618056","-19.184167",NA,"Árvore, 6 m de altura; flores róseas claras, estandarte róseo com mancha roxa em direção ao ápice Habito: Árvore",NA,NA,"Silva, R. R.","17","Ladário","554","554","57º37'5''W","19º11'3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-02 16:28:54-03","CPAN-UFMS","COR","16900","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Martinelli, G.; Moraes, M. & Quinet, A.","16745",NA,NA,NA,"Brasil","Mato Grosso do Sul","Brasil, Mato Grosso do Sul, Corumbá. Serra do Amolar, RPPN Penha, ruínas do Hotel da Penha.","-57.486944","-17.994722",NA,"Árvore. Folhas verdes concolores. Flores com cálice verde, corola verde alavacenta; botões florais verdes.",NA,NA,"Machado & Lima.",NA,"Corumbá",NA,NA,"57º29'13''W","17º59'41''S",NA,NA,"2015","04","24",NA,NA,NA,NA,NA
"128","2020-11-26 18:08:13-03","CPAN-UFMS","COR","8334","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Damasceno-Júnior, G. A.; Boggiani, P. C.; Garcia, M. M. et al","1765","1999","11",NA,"Brasil","Mato Grosso do Sul","Trilha de acesso à Gruta do Lago Azul","-56.591667","-21.141944",NA,"Árvore; flor creme Habito: Árvore",NA,NA,NA,"28","Bonito","425","425","56º35'30''W","21º8'31''S",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-02 16:28:54-03","CPAN-UFMS","COR","14992","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Takahasi, A.; Papa, F. & Ayala, C.","684","2005","05",NA,"Brasil","Mato Grosso do Sul","Fazenda São João","-57.534722","-19.170278",NA,"Árvore, 12 m de altura; frutos marrons claros, roídos por morcegos Habito: Árvore",NA,NA,NA,"19","Ladário","150","150","57º32'5''W","19º10'13''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-12 16:06:15-03","CPAN-UFMS","COR","10193","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Bortolotto, I. M.; Damasceno-Júnior, G. A.; Ishii, I. H.; Assis, E. M.; Rosso, C. & Magalhães, V.","1569","2004","11",NA,"Brasil","Mato Grosso do Sul","Mata na região do Amolar; área próxima ao Rio da Penha e do hotel abandonado","-57.491111","-18.001667",NA,"Árvore, 15 m de altura; flor esverdeada Habito: Árvore",NA,NA,NA,"03","Corumbá","95","95","57º29'28''W","18º0'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-26 18:08:13-03","CPAN-UFMS","COR","1636","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Silva, E. A.",NA,"1985","12",NA,"Brasil","Mato Grosso do Sul","Parque do Poderes","-54.558889","-20.448889",NA,"Arbóreo Habito: Arbóreo",NA,NA,NA,"08","Campo Grande","655","655","54º33'32''W","20º26'56''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-02 16:28:54-03","CPAN-UFMS","COR","7954","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Ismael, A. P. K.; Boabaid, L. F.; Damasceno-Júnior, G. A.; Fernandes, G. A.; Maidana, C. C.; Ramos, G. B. & Velasques, J. S.","7","2001","06",NA,"Brasil","Mato Grosso do Sul","Morro Santa Cruz; região Vale do Paraíso; fazenda São Marcelo","-57.580833","-19.175278",NA,"Árvore, 20 m de altura; fruto verde Habito: Árvore",NA,NA,"Ismael, A. P. K.","13","Ladário","400","400","57º34'51''W","19º10'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:10:38-03","CPAN-UFMS","COR","16107","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Almeida, L. W.; Ishii, I. H.; Takahasi, A. & Urquiza, M. V. S.","18","2014","10",NA,"Brasil","Mato Grosso do Sul","Parque Municipal Piraputangas; bancada laterítica","-57.633611","-19.241667",NA,"Disco de madeira Habito: Árvore",NA,NA,"Urquiza, M. V. S.",NA,"Corumbá","197","197","57º38'1''W","19º14'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-09 11:16:00-03","UFBA","ALCB","78050","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Barbosa, E; Silva, JM","1966","2006","11","Southern America","Brasil","Mato Grosso do Sul","Fazenda Aquidaban","-56.4818992614746","-21.1210994720459",NA,"5 m. Flor creme.","ALCB030805","ALCB030805","Hatschbach, G","18","Bonito",NA,NA,NA,NA,"71352","auto","2006",NA,NA,NA,NA,NA,NA,NA
"135","2019-10-09 11:16:00-03","UFBA","ALCB","024726","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Lima, JPS","178","1983","11","Southern America","Brasil","Goiás",NA,"-51.116667","-15.3",NA,"Caule cinza, botão verde. Frequência densa. 90,0cm de diâmetro do fuste e 40,0 m de diâmetro da copa. Altura de 7,0m.","ALCB030806","ALCB030806","Bautista, HP; Pinto, GCP","11","Itapirapuã",NA,NA,"-51.116667","-15.3",NA,NA,"1984","02",NA,NA,NA,NA,NA,NA
"136","2019-10-09 11:16:00-03","UFBA","ALCB","128750","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Martinelli, G; Moraes, M; Fernandez, E; Pougy, N","16902","2010","12","Southern America","Brasil","Mato Grosso do Sul","Fazenda Caiman, RPPN Dona Aracy.","-56.860833","-20.185",NA,"17 m; folhas verdes discolores; flores com cálice verde, pétalas alvacenas, pétala modificada violeta-alvacenta; botões florais verdes; frutos imaturos de cor verde.; Floresta Ombrófila com trechos de Floresta estacional sobre afloram","ALCB046126","ALCB046126","Lima; Machado","05","Miranda",NA,NA,"-56.860833","-20.185",NA,NA,"2015","04",NA,NA,NA,NA,NA,NA
"137","2019-10-09 11:16:00-03","UFBA","ALCB","10634","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Guedes, ML","580","1982","12","Southern America","Brasil","Minas Gerais","Campus Experimental de Viçosa","-42.8819007873535","-20.7539005279541",NA,"Ca. de 5,0m de altura. Folhas semicoriáceas. Flores lilases.","ALCB030807","ALCB030807","Carvalho, C","10","Viçosa",NA,NA,NA,NA,"13937","auto","2018","05",NA,NA,NA,NA,NA,NA
"138","2020-02-08 09:12:44-03","NBC","NL-BOTANY","L 0573664","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Servicio Forestal",NA,NA,NA,"Southern America","Peru","Loreto",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200573664 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0573664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"139","2020-02-08 09:12:44-03","NBC","NL-BOTANY","L.1952967","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Fiebrig K",NA,"1908","12","Southern America","Paraguay",NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban, Estrella.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1952967 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1952967","NL-L1952967",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"140","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U 0271147","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Simonis JE; Pérez de Molas LF; Hahn WJ; Duré R",NA,"1983","03","Southern America","Paraguay","Amambay",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271147",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw29409",NA,NA,NA
"141","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U 0271148","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Maguire B; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271148 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16559",NA,NA,NA
"142","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U 0271149","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Chagas J",NA,"1956","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271149 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271149",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23835",NA,NA,NA
"143","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248962","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Prance GT; Lleras E; Coelho DF",NA,"1973","10","Southern America","Brazil",NA,"Plants of Brazilian Amazonia, State of Mato Grosso. Road behind Veu de Noiva; Chapada dos Guimaraes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248962 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248962","NL-U1248962",NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"144","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248963","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Silva NT",NA,"1969","08","Southern America","Brazil",NA,"Plantas da Amazonia, Para: Jari, Planalto A. Mata de terra firme. Km. 11.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248963","NL-U1248963",NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"145","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248964","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Simonis JE; Pérez de Molas LF; Hahn WJ; Duré R",NA,"1983","03","Southern America","Paraguay","Amambay",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248964 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248964","NL-U1248964",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0141966",NA,NA,NA
"146","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248965","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Bernardi L",NA,"1978","12","Southern America","Paraguay",NA,"in Cerro Lorito 2, circa 10 km ad meridiem Casa Forestal, Cerro Cora.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248965 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248965","NL-U1248965",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"147","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248966","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Dubs B",NA,"1987","11","Southern America","Brazil",NA,"Pantanal Mato-Grossense. Fazenda Salina, Pantanal do Rio Negro.","-56.166667","-19.5",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248966 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248966","NL-U1248966",NA,"26",NA,NA,NA,"-56.166667","-19.5",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"148","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248967","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Ratter JA; Castro RA de",NA,"1967","07","Southern America","Brazil",NA,"Mato Grosso. Vernacular names: Baru, Cumaru. 1 km S. of Xavantina, near the airport.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248967 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248967","NL-U1248967",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"149","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248968","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Argent GCG; Ramos J; Richards PW; Souza R",NA,"1967","09","Southern America","Brazil",NA,"Central Brazilian Plateau. State of Mato Grosso. c. 6 km S. of Xavantina near R. & A. transect.","-52.233333","-14.633333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248968","NL-U1248968",NA,"20",NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"150","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248969","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Harley RM; Souza R",NA,"1968","11","Southern America","Brazil",NA,"Central Brazilian Plateau. State of Mato Grosso. Xavantina.","-52.233333","-14.633333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248969 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248969","NL-U1248969",NA,"11",NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"151","2020-02-08 09:12:44-03","NBC","NL-BOTANY","U.1248970","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dipteryx","alata","Dipteryx alata","Vogel","Ramos J; Sousa R",NA,"1967","10","Southern America","Brazil",NA,"Mato Grosso. Collected near the base camp of the expedition. c. 270 km N of Xavantina.","-51.866667","-12.9",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248970","NL-U1248970",NA,"01",NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"152","2020-11-04 11:09:20-03","ESALQ","ESA","103382","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Junqueira, D.I.","12.0","2008","03",NA,"Brasil","Goiás",NA,"-48.625","-17.74169921875",NA,NA,"ESA103382","ESA103382","Tamashiro, J.Y.","20","Caldas Novas",NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-04 11:09:20-03","ESALQ","ESA","102859","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Iglesias, J.O.V.","25.0","2008","03",NA,"Brasil","Goiás",NA,"-48.625","-17.74169921875",NA,NA,"ESA102859","ESA102859",NA,"20","Caldas Novas",NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-04 11:09:20-03","ESALQ","ESA","80983","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Taxonomy Class of Universidade de Brasília",NA,"2000","12",NA,"Brasil","Goiás",NA,"-46.3182983398438","-13.3983001708984",NA,NA,"ESA080983","ESA080983",NA,"08","São Domingos",NA,NA,NA,NA,"73215","auto","2000","01","01",NA,NA,NA,NA,NA
"155","2020-11-04 11:09:20-03","ESALQ","ESA","28236","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Dubs, B.","1775.0","1995","01",NA,"Brasil","Mato Grosso",NA,"-56.4824981689453","-14.5136003494263",NA,NA,"ESA028236","ESA028236",NA,"25","Alto Paraguai",NA,NA,NA,NA,"78022","auto","1996","01","01",NA,NA,NA,NA,NA
"156","2020-11-04 11:09:20-03","ESALQ","ESA","111157","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Caliari, C.P.","1335.0","2007","07",NA,"Brasil","Mato Grosso",NA,"-55.9674987792969","-16.1944007873535",NA,NA,"ESA111157","ESA111157","Kuntz, J.","01","Barão de Melgaço",NA,NA,NA,NA,"145819","auto","2007","10","30",NA,NA,NA,NA,NA
"157","2020-11-04 11:09:20-03","ESALQ","ESA","115621","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Kuntz, J.","112.0","2007","09",NA,"Brasil","Mato Grosso",NA,"-55.9674987792969","-16.1944007873535",NA,NA,"ESA115621",NA,"Kuntz, J.","01","Barão de Melgaço",NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-04 11:09:20-03","ESALQ","ESA","34736","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Nave, A.G.","1141.0","1997","02",NA,"Brasil","Mato Grosso",NA,"-55.749698638916","-15.460599899292",NA,NA,"ESA034736","ESA034736",NA,"21","Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-04 11:09:20-03","ESALQ","ESA","38253","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Hatschbach, G. et al.","65421.0","1997","11",NA,"Brasil","Mato Grosso",NA,"-59.3353004455566","-15.2260999679565",NA,NA,"ESA038253","ESA038253",NA,"08","Pontes e Lacerda",NA,NA,NA,NA,"110136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 11:09:20-03","ESALQ","ESA","17369","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Ettori Jr., O.","24.0","1995","02",NA,"Brasil","Mato Grosso",NA,"-59.3353004455566","-15.2260999679565",NA,NA,"ESA017369",NA,NA,"01","Pontes e Lacerda",NA,NA,NA,NA,"110136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 11:09:20-03","ESALQ","ESA","61959","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Ribas, O.S.","2414.0","1998","02",NA,"Brasil","Mato Grosso do Sul",NA,"-56.4818992614746","-21.1210994720459",NA,NA,"ESA061959",NA,NA,"03","Bonito",NA,NA,NA,NA,"71352","auto","1998","01","01",NA,NA,NA,NA,NA
"162","2020-11-04 11:09:20-03","ESALQ","ESA","52710","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vog.","Romão, G.O. ; Ferreira, M.A.P.","1048.0","2004","04",NA,"Brasil","Mato Grosso do Sul",NA,"-56.3782997131348","-20.2406005859375",NA,NA,"ESA052710","ESA052710","Ferreira, M.A.P.","06","Miranda",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-04 11:09:20-03","ESALQ","ESA","38259","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17078.0","1997","05",NA,"Brasil","Mato Grosso","Arredores da Fazenda Quebó. Cerca de 37 Km ENE (em linha reta) de Nobres. Savana arborizada (cerrado) mais densa em topo de morro com solo férrico (canga).","-56.3274993896484","-14.7202997207642",NA,"Árvore, até 5 m alt.; frutos castanhos.","ESA038259","ESA038259",NA,"24","Nobres",NA,NA,NA,NA,"176011","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-11-04 11:09:20-03","ESALQ","ESA","38257","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14314.0","1997","03",NA,"Brasil","Mato Grosso","Beira do Rio Araguaia, próximo à cidade de São Félix do Araguaia. Arredores do Lago dos Ingleses e da Fazenda CCA. 130 m.s.m. Savana Parque. Área arborizada (Cerrado em solo arenoso).","-50.6693992614746","-11.6171998977661",NA,"Árvore, ca. 5 m alt.; frutos castanhos.","ESA038257",NA,NA,"17","São Félix do Araguaia",NA,NA,"-50,673,056","-11,636,389","290331","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-04 10:55:47-03","ESALQ","ESA","138223","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Souza, V.C.; Flores, T.B.; Coelho, R.L.G.; Souza, M.A.S.S.C.","40171.0","2016","03",NA,"Brasil","Goiás","Cerca de 27 km de Catalão em direção a Cristalina. Cerrado.","-47.9463996887207","-18.1658000946045",NA,"Árvore, ca. 8 m alt.; frutos imaturos castanho-claros.","ESA138223",NA,"Souza, V.C.","23","Catalão",NA,NA,NA,NA,"94621","auto","2016","03","24",NA,NA,NA,NA,NA
"166","2020-11-04 11:09:20-03","ESALQ","ESA","38254","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3495.0","1997","03",NA,"Brasil","Mato Grosso","Distrito de Indianópolis, Fazenda Brasil (divisa com Fazenda Roncador). Savana Florestada (Cerrado). Relevo plano.","-52.2566986083984","-15.8900003433228",NA,"Árvore de 6m. Frutos marrons.","ESA038254","ESA038254",NA,"20","Barra do Garças",NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-04 11:09:20-03","ESALQ","ESA","129189","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Colletta, G.D.","1605.0","2014","05",NA,"Brasil","São Paulo","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"Árvore, 10, frutoa acastanhados","ESA129189",NA,"Colletta, G.D. & Flores, T.B.","21","Teodoro Sampaio",NA,NA,NA,NA,"54606","auto","2014",NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 11:09:20-03","ESALQ","ESA","129104","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Colletta, G.D.","1520.0","2014","05",NA,"Brasil","São Paulo","Plantarum","-47.2900009155273","-22.7700004577637",NA,"Árvore, 5m","ESA129104",NA,"Colletta, G.D. et al.","15","Nova Odessa",NA,NA,NA,NA,"8440","auto","2014",NA,NA,NA,NA,NA,NA,NA
"169","2020-11-04 11:09:20-03","ESALQ","ESA","93606","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","J.Vogel","Seijo, J.G. ; Neffa, S.V.G.","3281.0","2004","04",NA,"Bolívia","Santa Cruz",NA,NA,NA,NA,NA,"ESA093606","ESA093606",NA,"07","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-04 11:09:20-03","ESALQ","ESA","115647","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Kuntz, J.","114.0","2008","07",NA,"Brasil","Mato Grosso",NA,"-55.9674987792969","-16.1944007873535",NA,NA,"ESA115647",NA,"Kuntz, J.","01","Barão de Melgaço",NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-04 11:09:20-03","ESALQ","ESA","115648","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Caliari, C.P.","51.0","2006","07",NA,"Brasil","Mato Grosso",NA,"-55.9674987792969","-16.1944007873535",NA,NA,"ESA115648","ESA115648","Souza, V.C.","01","Barão de Melgaço",NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-04 11:09:20-03","ESALQ","ESA","49594","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","Nave, A.G.","1604.0","1997","07",NA,"Brasil","Mato Grosso",NA,"-54.8913993835449","-11.5152997970581",NA,NA,"ESA049594","ESA049594",NA,"13","Cláudia",NA,NA,NA,NA,"67814","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-04 11:09:20-03","ESALQ","ESA","51734","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dipteryx","alata","Dipteryx alata",NA,"Maria, V.R.B.",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul",NA,"-56.4818992614746","-21.1210994720459",NA,NA,"ESA051734",NA,"Maria, V.R.B.",NA,"Bonito",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA
