"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"1251","2020-12-24 04:12:00-03","MO","MOBOT","3237964","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Andrew J. Henderson","Henderson 213","1985","4","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Amazonas",NA,"BR 319 Porto Velho-Manaus, 20 km n of Humaitá. Campo and edge of gallery forest.","-63.16666","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2008-05-27 22:02:00-03","MO","MOBOT","3238745","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Gert G. Hatschbach","Hatschbach 34259","1974","2","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Goiás",NA,"Portelandia, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2011-06-08 12:20:00-03","MO","MOBOT","3238934","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Manuel Rimachi Y.","Rimachi Y. 965","1974","4","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack","Loreto","Maynas","Dtto. Iquitos. Carretera de Astoria, Rio Nanay ca 8 km below Bellavista, upland sandy purma viejo.","-73.25611","-3.6725",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2019-10-30 04:39:00-03","MO","MOBOT","3238953","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17576","1974","3","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Bahia",NA,"Coastal Zone. Itacaré, near the mouth of the Rio de Contas. Coastal evergreen forest with disturbed margins, rocks the sea, and semi-cultivated ground. This plant growing in coastal forest.","-38.98333","-14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2010-12-12 07:28:00-02","MO","MOBOT","3239105","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Luis E. Ruiz-Terán|Santiago López-Palacios","Ruíz-Terán 10900","1974","7","6","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack","Bolívar",NA,"Santa Elena de Uairén, en trayecto de unos 7 km. hacia Kukenán, Gran Sabana, distrito Roscio.","-61.10166","4.59611",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2008-06-23 09:08:00-03","MO","MOBOT","3239132","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Henry León","León 244","1976",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack","Chocó","Riosucio","Parque Natural Nal. Los Katyos. Alrededores del Río Tilupo, en el camino de Tilupo a Sautatá.","-77.16666","7.8",NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2008-06-23 09:08:00-03","MO","MOBOT","3239303","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Henry León","León 109","1976",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack","Chocó","Riosucio","Parque Natural Nal. Los Kaytos. Salto de Tilupo.","-77.2","7.8",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2009-08-07 05:32:00-03","MO","MOBOT","3239306","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Rubén A. Montes","Montes 1632","1983","8","16","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Sucre",NA,"Parque Nacional Mochima.","-62.5025","10.70888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2008-05-27 22:02:00-03","MO","MOBOT","3239395","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Ricardo de Lemos Fróes","Fróes 1775","1932","7","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack","Maranhão",NA,"Maracassumé River Region. Candido Mendes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2008-05-27 22:02:00-03","MO","MOBOT","3239534","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Marina L. Fonseca","Fonseca 2754","2001",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","M.L. Fonseca","Bahia",NA,"Município de Cocos. Fazenda Trijuncão. Estrada da fazenda para a Sede do Guará. Solo: argilo-arenoso. Relevo: levemente ondulado. Vegetacão: Carrasco com cerradão. Ponto 6.","-45.81416","-14.63027",NA,"845.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2008-05-27 22:02:00-03","MO","MOBOT","3239536","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"D. Philcox","Philcox 4233","1968","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack",NA,NA,"State of Mato Grosso. Expedition Base Camp. Transect, E. of km. 264, Xavantina-Cachimbo road. Cerradao.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2013-07-11 12:23:00-03","MO","MOBOT","3239709","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Paul E. Berry|Ricardo Calvo","Berry 4417","1984",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Mérida",NA,"En el Km 12 de la carretera, Santa Cruz de Mora-El Molino. Dtto. Tovar.","-71.80861","8.27972",NA,"1450.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2015-08-13 05:50:00-03","MO","MOBOT","3239725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R.M. Harley","Harley 11307","1968","12","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack",NA,NA,"State of Mato Grosso. Expedition Base Camp. R. 16, about 9 km. North of base camp. Cerradão, dry forest junction.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2009-12-18 10:08:00-02","MO","MOBOT","3239734","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"D. Sabatier|F. Lhermet|M. F. Prévost","Sabatier 4807","2003","4","16","South America","French Guiana",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Cayenne",NA,"Mont Grand Matoury. Forêt secondaire.","-52.35","4.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2012-01-20 05:01:00-02","MO","MOBOT","3241113","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. Galen Smith","Smith 1281","1950","7","28","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.M. Idrobo","Tolima",NA,"Dissected plateau with rich herbaceous and scattered scrub growth, heavily wooded along stream-bottoms. West of Chaparral ca. 2 km.; Cordillera Central. In thicket on hillside.","-75.49833","3.72361",NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2012-07-28 05:08:00-03","MO","MOBOT","3241142","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"* SILVA","SILVA 14","1997","5","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","S. Renner","Pará",NA,"Moju. Campo Experimental da Embrapa Amazônia Oriental no Km-30 da rodovia PA-150. Margem do rio Moju.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2008-05-27 22:02:00-03","MO","MOBOT","3241148","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Souza","Souza 202","1996","1","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","S. Renner","Amazonas",NA,"Reserva Florestal Ducke. Final Campinarana II, transicão para mata fechada. Floresta de Campinarana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2011-10-07 05:03:00-03","MO","MOBOT","324891","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Sandy Knapp|Jim Mallet","Knapp 7072","1986","4","14","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","San Martín","San Martín","toma del Shilcayo, along Río Shilcayo N of Tarapoto. Second growth and gallery forest.","-76.36666","-6.5",NA,"380.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","5",NA
"1269","2008-05-27 22:02:00-03","MO","MOBOT","327445","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Walter A. Palacios","Palacios Cuenca 559","1985","7","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","Morona-Santiago",NA,"Bomboiza, 17 km SE. Gualaquiza. En los margenes del Bosque primario y áreas de potrero.","-78.56666","-3.45",NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-22","10",NA
"1270","2008-05-27 22:02:00-03","MO","MOBOT","328313","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 35429","1980","7","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","S. S. Renner","Pastaza",NA,"Montalvo, on the Río Bobonaza. Disturbed rain forest around the military camp.","-76.96666","-2.08333",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2008-05-27 22:02:00-03","MO","MOBOT","328323","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 35494","1980","7","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","S. S. Renner","Pastaza",NA,"Montalvo, on the Río Bobonaza. Slightly disturbed rain forest along the trail to Chiriboga.","-76.96666","-2.08333",NA,"300.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2015-02-06 10:35:00-02","MO","MOBOT","328977","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"James C. Solomon","Solomon 3244","1977","6","23","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack","Junín",NA,"San Francisco de Satipo. Hillside along Rio Satipo.","-74.6483333","-11.2525",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"238","4",NA
"1273","2016-12-17 05:24:00-02","MO","MOBOT","3294033","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Alfredo F. Fuentes|A. T. Fernández C.|I. Loza|Modesto Chambi|Rubén Cuqui","Fuentes Claros 11736","2007","5","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, sector Toma (de agua), 3.5 km al SW del pueblo, parcela temporal 221 (0.1 ha) y alrededores. Bosque de yungas subandino superior estacional húmedo con Juglans boliviana y Cedrela sp. Plantas sin alcoholizar.","-68.87638","-14.57805",NA,"1790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-32","4",NA
"1274","2012-05-24 05:04:00-03","MO","MOBOT","329511","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Alwyn H. Gentry|Juan Revilla","Gentry 16365","1976","1","25","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","Madre de Dios","Tambopata","Road from Puerto Maldonado to Tambopata, 0-4 km from Puerto Maldonado, premontane moist forest.","-69.21194","-12.60611",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"993","1",NA
"1275","2009-08-31 19:21:00-03","MO","MOBOT","3295315","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Cayola Pérez 2620","2007","4","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara. Bosque de yungas montano inferior pluvial. Ladera ondulada. Parcela temporal 223 (0.1 ha).","-68.92777","-14.59722",NA,"1752.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-01","4",NA
"1276","2009-08-31 19:21:00-03","MO","MOBOT","3295671","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Cayola Pérez 2741","2007","4","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara. Bosque de yungas montano inferior pluvial. Parcela temporal 225 (0.1 ha).","-68.92055","-14.59194",NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-03","4",NA
"1277","2009-08-31 19:21:00-03","MO","MOBOT","3296066","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Cayola Pérez 2932","2007","5","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, Carjata, por la senda a Queara. Bosque de yungas montano inferior pluvial, en trancisión a pluviestacional. Parcela temporal 229 (0.1 ha).","-68.90888","-14.57666",NA,"1685.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-07","4",NA
"1278","2013-01-04 11:35:00-02","MO","MOBOT","3298669","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Shunsuke Tsugaru|Yotaro Sano|Naruko Okazaki","Tsugaru B-1338","1987","8","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","R. Goldenberg(UPCB)","Pernambuco",NA,"Near Praia do Guaibu, 25 km S from Recife. Edge of forest.",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1279","2008-05-27 22:02:00-03","MO","MOBOT","330664","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Percy Núñez V.|et al.","Núñez Vargas 9625","1988","8","7","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","Madre de Dios","Tambopata","Alrededores de Puerto Maldonado, a oriø llas del Río Madre de Dios y confluenø cia del Río Tambopata. Colectado con: C. Purizaca, G. Castro, S. Carey, C. Lyon, F. Claro, W. Wither, D. Rivalde & W. Wust","-69.16666","-12.58333",NA,"186.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","5",NA
"1280","2008-08-11 09:53:00-03","MO","MOBOT","330751","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Franklin Ayala","Ayala Flores 2876","1980","11","29","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","Loreto","Maynas","Tamishiyacu. Bosque secundario.","-73.1666667","-3.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-8","2",NA
"1281","2014-04-04 05:44:00-03","MO","MOBOT","330782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo|M. Horna","Gentry 30004","1980","10","12","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Loreto","Maynas","Trail toward Río Itaya, left side of Río Amazonas, just below mouth of Río Ucayali. mature and disturbed forest on yellowish lateritic soil over limestone outcrop.","-72.5","-4.33333",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-45","7",NA
"1282","2008-05-27 22:02:00-03","MO","MOBOT","331079","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Alwyn H. Gentry|et al.","Gentry 56525","1987","2","24","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","K. Ruokolainen","Loreto","Requena","Jenaro Herrera, Río Ucayali. Upland forest on well-drained soil. Transect 5","-73.75","-4.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-36","3",NA
"1283","2012-04-26 05:08:00-03","MO","MOBOT","3311481","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"André M. de Carvalho|S.G. da Vinha|E.B. Silva","Carvalho 1190","1982","4","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack",NA,NA,"Mun. de Porto Seguro. Estação Ecológica Pau-brasil. CEPLAC. Reg. da Mata Higrófila.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2008-05-27 22:02:00-03","MO","MOBOT","3311484","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"C.M.S. Mello|R.S. Ganem","Mello 1","1981","3","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack","Distrito Federal",NA,"Grota D'água. Mata ciliar.","-47.68333","-15.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2010-06-23 09:58:00-03","MO","MOBOT","332067","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 50291","1985","2","22","South America","French Guiana",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Cayenne",NA,"Montagne de Mahury, Ile d'Cayenne, E of Cayenne.","-52.2833333","4.8833333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-149","4",NA
"1286","2014-02-12 05:37:00-02","MO","MOBOT","332144","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"John M. MacDougal|M.P. Velásquez S.|et al.","MacDougal 4170","1989","2","23","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","Antioquia",NA,"Mpio. de San Carlos: corregimiento El Jordán: Embalse de Punchiná, Quebrada Barbollones, remnant primary forest, bosque muy húmedo tropical. Specimen treated with ethanol.","-74.86666","6.21666",NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","6",NA
"1287","2012-05-24 05:04:00-03","MO","MOBOT","333676","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Juan Revilla","Revilla Cardenas 2120","1977","1","11","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack (US)","Loreto","Maynas","Distrito Iquitos. Rio Nanay, cerca a Nina Rumi.","-73.41388","-3.85444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","3",NA
"1288","2012-05-24 05:04:00-03","MO","MOBOT","333684","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Juan Revilla","Revilla Cardenas 312","1976","3","9","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J. Wurdack (US)","Loreto","Maynas","Distrito: Iquitos. Rio Momón. Trocha de Momoncillo, bosque Purma (secundario)","-73.26694","-3.68416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","3",NA
"1289","2013-03-26 12:08:00-03","MO","MOBOT","333700","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Juan Revilla","Revilla Cardenas 2407","1977","2","25","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","F. Almeda (CAS)","Loreto","Maynas","Distrito Iquitos. Granja Militar, cerca a Quistococha margen derecha a 4 km.","-73.26666","-3.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","3",NA
"1290","2020-02-22 08:27:00-03","MO","MOBOT","334141","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Alan E. Brant|Omar D. Escobar","Brant 1174","1987","10","9","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","Antioquia","Caucasia","along road to Nechí ca. 19 km E from Caucasia- Planeta Rica road; secondary forest and wetland N of road.","-75.1666667","8.0333333",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-8","5",NA
"1291","2008-05-27 22:02:00-03","MO","MOBOT","335414","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"James L. Zarucchi","Zarucchi 3254","1984","9","26","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","Antioquia",NA,"El Bagre, along road near airport, secondary vegetation, 7º38'N, 74º48'W., alt. ca. 150 m.","-74.8","7.63333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-1","6",NA
"1292","2011-02-10 09:10:00-02","MO","MOBOT","3392649","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Nilo T. Silva|M.R. dos Santos","Silva 4673","1978","5","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Pará",NA,"Rio Trombetas, estrada entre Porto Trombetas e Aeroporto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2008-05-27 22:02:00-03","MO","MOBOT","3399499","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Robin B. Foster","Foster 2403","1973","7","31","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Cusco","Paucartambo","Atalaya, hillside and riverbank near jct. of Rio Carbon with Rio Alto Madre de Dios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2015-12-02 14:53:00-02","MO","MOBOT","773822","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Felix Woytkowski","Woytkowski 5869","1960","8",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Junín","Jauja","Rio Negro. Forest.","-75.15","-10.9333333",NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA
"1295","2008-06-26 03:32:00-03","MO","MOBOT","775222","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Felix Woytkowski","Woytkowski 6103","1960","12",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","San Martín","Rioja","Rioja. Forest.","-77.15","-6.08333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"1296","2008-06-26 03:32:00-03","MO","MOBOT","775500","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Felix Woytkowski","Woytkowski 6149","1960","12",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","J.J. Wurdack","San Martín","Rioja","Rioja. Forest.","-77.15","-6.08333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"1297","2008-06-26 03:32:00-03","MO","MOBOT","909076","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Ernesto Ancuash Atsut","Ancuash Atsut 235","1973","4","16","South America","Peru",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.",NA,"Amazonas","Condorcanqui","Río Cenepa. Lugar Huampami. Monte al lado de Huampami.","-78.16472","-4.45916",NA,"249.93600000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"1298","2013-02-13 05:33:00-02","MO","MOBOT","936290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3793","1994","4","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) DC.","S. Renner (MO)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Cerca a 3 km NE del campamento viejo Los Fierros, sobre el camino a la meseta. Sabana arbolada, con árboles menores a 10 m de altura, cerca al transecto Gentry 2.","-60.8","-14.58333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
