"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"207","2008-05-27 22:02:00-03","MO","MOBOT","1149533","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","MACIEL","MACIEL 503","1945","9","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","São Paulo","Estado Mines.",NA,NA,NA,"J.F. Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","1155048","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A.M. Carrión|Timothy J. Killeen|Marisol Garvizu|G. McKincley","Carrión Cuellar 391","1996","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II, encima de la meseta, aproximadamente 20 km del campamento Los Fierros. Bosque siempre verde de galeria. Margen del bosque y el cerrado.","-60.7425","-14.3625",NA,"V. Plana (K)","700.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"209","2014-08-24 10:50:00-03","MO","MOBOT","1219701","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Howard S. Irwin|J.W. Grear, Jr.","Irwin 16601","1966","6","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Mato Grosso","Cerrado, ca. 86km North of Xavantina, Mato Grosso.",NA,NA,NA,"F. Ávila (UDBC)","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2010-05-13 21:30:00-03","MO","MOBOT","2106865","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Rodolphe E. Spichiger|Pierre A. Loizeau","Spichiger 4298","1985","12","5","South America","Peru",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Loreto","Specimen recolte dans le cadre de la convention CJBG - IC-IIAP au Centre de Recherche de Jenaro Herrera.","-73.75","-4.91666",NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","3022860","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","* CARRION","CARRION 391","1996","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Santa Cruz","Parque Nacional Noel Kempff M. Campamento Huanchaca II, encima de la meseta, aproximadamente 20 km del campamento Los Fierros. Bosque siempre verde de galeria. Margen del bosque y el cerrado","-60.7425","-14.3625",NA,"V. Plana (K)","700.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-08-13 05:50:00-03","MO","MOBOT","1149434","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","R.M. Harley|R. Souza","Harley 10108","1968","9","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Mato Grosso","Expedition Base Camp.","-51.76666","-12.81666",NA,"V. Plana(K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","3022861","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Paul F. Foster","Foster 511","1995","10","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Santa Cruz","Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa","-60.38666","-14.80638",NA,"V. Plana (K)","850.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","996703","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Paul F. Foster|Pablo Solíz|K. Dickinson","Foster 511","1995","10","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Santa Cruz","Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa.","-60.38666","-14.80638",NA,"V. Plana (K)","850.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"215","2013-06-21 15:17:00-03","MO","MOBOT","996705","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Paul F. Foster|Pablo Solíz|K. Dickinson","Foster 513","1995","10","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Santa Cruz","Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa.","-60.3866666","-14.8063889",NA,"V. Plana (K)","850.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"216","2014-09-01 14:47:00-03","MO","MOBOT","3022864","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","W. Wayt Thomas|José R. Pirani|José Guedes","Thomas 4435","1985","10","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Mato Grosso","Mun. Luciara: 1-5 km W of BR158, 43 km S of Porto Alegre do Norte. Cerrado","-51.75","-11.28333",NA,"V. Plana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-08-13 05:50:00-03","MO","MOBOT","3017570","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","R.M. Harley","Harley 10479","1968","10","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Mato Grosso","Expedition Base Camp. C. 12 km south south west of base camp. In cerrado/campo border","-51.76666","-12.81666",NA,"F. Ávila (UDBC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","1149425","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6360","1964","9","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Pohl) Engl.","Mato Grosso","Vicinity of Xavantina.","-52.33333","-14.66666",NA,"V. Plana(K)","300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-08-31 09:10:41-03","INPA","INPA","164579","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Macêdo, M","2562","1990","10","29","Southern America","Brasil",NA,NA,NA,"INPA0164579","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Mato Grosso","Paranatinga, Margem esquerda do rio Ronuro, Fazenda Itgonussu.","-54.597222","-14.446083","INPA0164579 INPA0164579_1 INPA0164579_1e INPA0164579_e INPA0164579_e1 INPA0164579_e2","Prance, GT",NA,NA,"Paranatinga",NA,NA,"-54.597222","-14.446083","2009","04",NA,NA,NA,NA,NA,NA
"220","2020-08-31 09:10:41-03","INPA","INPA","150890","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Thomas, WW","4435","1985","10","17","Southern America","Brasil",NA,NA,NA,"INPA0150890","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Mato Grosso","1-5 km W BR158, 43 km S of Porto Alegre do Norte., 1-5 km w of BR158, 43km S of Porto Alegre do Norte.","-51.75","-11.283333","INPA0150890 INPA0150890_e INPA0150890_e1","Prance, GT",NA,NA,"Luciara",NA,NA,"-51.75","-11.283333","1998","04",NA,NA,NA,NA,NA,NA
"221","2020-08-31 09:10:41-03","INPA","INPA","139736","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, EA","101","1982","09","24","Southern America","Brasil",NA,NA,NA,"INPA0139736","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Distrito Federal","À margem do córrego vereda grande. Ca de 40 Km de Brasília","-47.55","-15.533333","INPA0139736 INPA0139736_e INPA0139736_e1","Prance, GT","1000","1000",NA,NA,NA,"-47.55","-15.533333","2009","04",NA,NA,NA,NA,NA,NA
"222","2020-08-31 09:10:41-03","INPA","INPA","102590","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Irwin, HS","16601","1966","06","04","Southern America","Brasil",NA,NA,NA,"INPA0102590","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Mato Grosso","Serra do Roncador, 86 km N of Xavantina, Ca. 86 km . N. of Xavantina","-52.08","-13.92","INPA0102590 INPA0102590_e INPA0102590_e1 INPA0102590_e2","Prance, GT","550","550",NA,NA,NA,"-52.08","-13.92","2009","04",NA,NA,NA,NA,NA,NA
"223","2021-01-10 20:48:04-03","INPA","INPA","139728","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maury, CM","445","1983","06","30","Southern America","Brasil",NA,NA,NA,"INPA0139728","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Distrito Federal","Região da Mumunha. Estrada Parque do Contorno. Ca. de 52 km de Brasília.",NA,NA,"INPA0139728 INPA0139728_e INPA0139728_nd INPA0139728_num","Ávila, F",NA,NA,NA,NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA
"224","2020-08-31 09:10:41-03","INPA","INPA","150795","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Thomas, WW","4322","1985","10","08","Southern America","Brasil",NA,NA,NA,"INPA0150795","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Mato Grosso","Lake 2 km NW of Luciára., Lake 2 km NW of luciara.","-50.733333","-11.183333","INPA0150795 INPA0150795_e INPA0150795_e1","Prance, GT",NA,NA,"Luciara",NA,NA,"-50.733333","-11.183333","1998","04",NA,NA,NA,NA,NA,NA
"225","2020-08-31 09:10:41-03","INPA","INPA","15837","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Coêlho, DF","INPA15837","1965","09",NA,"Southern America","Brasil",NA,NA,NA,"INPA0015837","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Mato Grosso","Parque Nacional do Xingú, Camaiurás, Paque Nacional do Xingú, lago próximo á aldeia dos índios Camaiurás.","-53.3","-11.6","INPA0015837 INPA0015837_e INPA0015837_e1","Prance, GT",NA,NA,NA,NA,NA,"-53.3","-11.6","2009","04",NA,NA,NA,NA,NA,NA
"226","2020-08-31 09:10:41-03","INPA","INPA","158628","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Silva, NT da","5345","1984","02","08","Southern America","Brasil",NA,NA,NA,"INPA0158628","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Pará","Área perimetral, Área Perimetral.","-52.2","-0.8","INPA0158628 INPA0158628_e","Silva, NT da",NA,NA,"Almeirim",NA,NA,"-52.2","-0.8",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-08-31 09:10:41-03","INPA","INPA","233441","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Haidar, RF","118","2007","08","06","Southern America","Brasil",NA,NA,NA,"INPA0233441","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Goiás","Mata ciliar.","-50.833333","-14.25","INPA0233441 INPA0233441_e",NA,NA,NA,"Rio Verde",NA,NA,"-50.833333","-14.25",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-08-31 09:10:41-03","INPA","INPA","250269","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Eiten, G","8948","1968","09","26","Southern America","Brasil",NA,NA,NA,"INPA0250269","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Mato Grosso","Barra da Graças, 260 km along new road NNE of village of Xavantina. Ca. 2 km SSE of Royal Society - Royal Geographic Society Base Camp.","-51.75","-12.85","INPA0250269 INPA0250269_e","Harley, RM","450","450",NA,NA,NA,"-51.75","-12.85","1981",NA,NA,NA,NA,NA,NA,NA
"229","2020-08-31 09:10:41-03","INPA","INPA","250433","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Keay, RWJ","Richards6685","1968","08","23","Southern America","Brasil",NA,NA,NA,"INPA0250433","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Mato Grosso","Base Camp","-51.766667","-12.816667","INPA0250433 INPA0250433_e",NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-31 09:10:41-03","INPA","INPA","80037","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Pires, JM","4537","1953","10","07","Southern America","Brasil",NA,NA,NA,"INPA0080037","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Pará",NA,"-48.746528","-1.739161","INPA0080037 INPA0080037_e INPA0080037_e1","Prance, GT",NA,NA,NA,NA,NA,"-48.746528","-1.739161","1998","04",NA,NA,NA,NA,NA,NA
"231","2020-08-31 09:10:41-03","INPA","INPA","87997","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Hatschbach, GG","38816","1976","07","11","Southern America","Brasil",NA,NA,NA,"INPA0087997","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Goiás","Ipameri, 20 km Sul","-48.217563","-17.7244","INPA0087997 INPA0087997_e","Sleumer, HO",NA,NA,NA,NA,NA,"-48.217563","-17.7244","1978",NA,NA,NA,NA,NA,NA,NA
"232","2020-08-31 09:10:41-03","INPA","INPA","204293","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Paula, JE de","3342","1980","10","10","Southern America","Brasil",NA,NA,NA,"INPA0204293","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Distrito Federal","Córrego do torto.","-47.9296989440918","-15.7797002792358","INPA0204293 INPA0204293_e","Proença, CEB",NA,NA,"Brasília","70570","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"233","2021-01-10 20:48:04-03","INPA","INPA","164579","Dupli","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Macêdo, M","2562","1990","10","29","Southern America","Brasil",NA,NA,NA,"INPA0164579","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Mato Grosso","Paranatinga, Margem esquerda do rio Ronuro, Fazenda Itgonussu.","-54.597222","-14.446083","INPA0164579 INPA0164579_1 INPA0164579_1e INPA0164579_e INPA0164579_e1 INPA0164579_e2","Prance, GT",NA,NA,"Paranatinga",NA,NA,"-54.597222","-14.446083","2009","04",NA,NA,NA,NA,NA,NA
"234","2020-08-31 09:10:41-03","INPA","INPA","75068","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Macêdo, M","500","1976","08","29","Southern America","Brasil",NA,NA,NA,"INPA0075068","Dicotyledon Eudicots","Proteales","(Pohl) Engl.","Pará","Rodovia Cuiabá-Santarém Km 918, Margem esquerda, do rio Coroá, km 918, Rodovia Cuiabá- Santarém.","-55.9","-4.6","INPA0075068 INPA0075068_e INPA0075068_e1","Prance, GT",NA,NA,"Itaituba",NA,NA,"-55.9","-4.6","2009","04",NA,NA,NA,NA,NA,NA
"235","2019-12-19 11:20:12-03","UFG","UFG","24637","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Gomes, S.M.; Mamão, M.P.","27","1996","04","24",NA,"Brasil",NA,NA,"Árvore; folha compostas; casca fina fussurada; flor com botões verde-claro; botões pequeninos","UFG024637",NA,NA,"(Pohl) Engl.","Distrito Federal","Chácara Hilstizar, lado de fora da cerca, grota, latossolo amarelo, frequencia ocasional.","-48.166667","-15.633333",NA,"Walter, B.",NA,NA,"Brazlândia",NA,NA,"-48.166667","-15.633333","2000","06",NA,NA,NA,NA,NA,NA
"236","2019-12-19 11:20:12-03","UFG","UFG","10727","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Silva, M.G.; Maria, J.","3261","1977","07","03",NA,"Brasil",NA,NA,"Àrvore de 10 metros; 35 cm de diâmetro, flor amarelada e perfumada.","UFG010727",NA,NA,"(Pohl) Engl.","Mato Grosso","Rio Jaruena. Beira do Rio, mata do barranco do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-12-19 11:20:12-03","UFG","UFG","42911","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Paiva, V.F.; et al.","535","2008","08","05",NA,"Brasil",NA,NA,NA,"UFG0042911",NA,NA,"(Pohl) Engl.","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358","UFG0042911","Paiva, V.F.; Oliveira, M.",NA,NA,"Brasília","70570","auto",NA,NA,"2008","08","01",NA,NA,NA,NA,NA
"238","2019-12-19 11:20:12-03","UFG","UFG","43039","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, A.E.","519","1993","05","03",NA,"Brasil",NA,NA,NA,"UFG0043039",NA,NA,"(Pohl) Engl.","Distrito Federal","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358","UFG0043039","Paiva, V.F.",NA,NA,"Brasília","70570","auto",NA,NA,"2008","09",NA,NA,NA,NA,NA,NA
"239","2021-01-26 13:57:47-03","IMA","MAC","289","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","J.E.Paula","1128","1978","07","27",NA,"Brasil",NA,NA,"Árvore planta pequena. Botão floral ferrugíneo, flores claras.; Cerrado","MAC0000289",NA,NA,"(Pohl.) Engl.","Distrito Federal","Córrego do Torto, mata ciliar.","-47.9296989440918","-15.7797002792358",NA,"J.E.de Paula",NA,NA,"Brasília","70570","auto",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"240","2021-02-04 10:29:56-03","UFRPE","HST","22288","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","B.T.P.M.Goes; L.L.Guimarães; D.Alvarenga; M.A. da Silva","39","2015","08","25",NA,"Brasil",NA,NA,NA,"HST022288",NA,NA,"(Pohl) Engl.","Distrito Federal","Brazlândia","-48.102222","-15.436667",NA,"M.L.Fonseca","1255","1255","Brasília",NA,NA,"48W6'8''","15S26'12''","2015","10",NA,NA,NA,NA,NA,NA
"241","2021-02-04 10:29:56-03","UFRPE","HST","4073","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","D.P.Lima","13096","1972","10","12",NA,"Brasil",NA,NA,"Árvore ca. 8 m alt. e 35 cm de diâmetro; flores com pétalas amarelas, perfumadas.","HST004073",NA,NA,"(Pohl) Engl.","Bahia","Mata da Fazenda Ipiranga","-39.0494003295898","-14.7889003753662",NA,"M.S.Silva",NA,NA,"Ilhéus","61245","auto",NA,NA,"2014","03","01",NA,NA,NA,NA,NA
"242","2021-03-29 10:07:52-03","UFRPE","HST","3760","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","D.P.Lima","12729","1971","11","10",NA,"Brasil",NA,NA,"Árvore de grande porte ca. 12 m alt. e 25 cm de diâmetro; casca rugosa de cor cinza; flores marrons, com o pendão docentro esverdeada com perfume enjoativo.","HST003760",NA,NA,"(Pohl) Engl.","Bahia","Fazenda Ruzara","-39.0752983093262","-15.2932996749878",NA,"M.S.Silva",NA,NA,"Una","36070","auto",NA,NA,"2016","03","01",NA,NA,NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2515904","PreservedSpecimen","Plantae","Proteaceae","Euplassa","goyazensis","Euplassa goyazensis","A. F. M. Glaziou","22017","1894",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00107258",NA,"Proteales","K. Schum.","Goiás","Serra dos Pyreneos.",NA,NA,"US00107258_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isotype",NA,"1"
"244","2020-09-12 05:00:02-03","US","US","2602055","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin, R. Souza & R. G. P. Santos","8286","1965","9","14","South America - Neotropics","Brazil",NA,NA,NA,"US01333328",NA,"Proteales",NA,"Distrito Federal","Córrego Urubu , wet slopes of Chapada da Contagem, ca. 10km E. of Brasília","-47.9296989440918","-15.7797002792358","US01333328_01",NA,"1000",NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","3213529","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","M. L. M. Azevedo & D. Alvarenga","945","1990","9","5","South America - Neotropics","Brazil",NA,NA,NA,"US01333339",NA,"Proteales",NA,"Distrito Federal","Área da UNB. Mata ciliar do córrego Taquara",NA,NA,"US01333339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","1660575","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","B. A. Krukoff","6329","1934","9","14","South America - Neotropics","Brazil",NA,NA,NA,"US01333316",NA,"Proteales",NA,"Amazonas","Near Tres Casas.","-63.0208015441895","-7.50611019134521","US01333316_01",NA,NA,NA,"Humaitá","202650","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","2931960","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. Hatschbach","44088","1981","10","9","South America - Neotropics","Brazil",NA,NA,NA,"US01333338",NA,"Proteales",NA,"Goiás","Arredores","-46.3694000244141","-14.0930995941162","US01333338_01",NA,NA,NA,"Posse","55730","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","2678886","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. Eiten & L. T. Eiten","8874","1968","9","21","South America - Neotropics","Brazil",NA,NA,NA,"US01333332",NA,"Proteales",NA,"Mato Grosso","260 km along new road NNE of village of Xavantina (0,5 km due W of Royal Society-Royal Geographic Society base camp. Half way along side road to Base Camp","-51.75","-12.85","US01333332_01",NA,"450",NA,"Barra do Garças",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","3385679","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","16557","1966","6","3","South America - Neotropics","Brazil",NA,NA,NA,"US01333330",NA,"Proteales",NA,"Mato Grosso","86km N. of Xavantina.",NA,NA,"US01333330_01",NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","2278126","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","B. A. Krukoff","6329","1934","9","14","South America - Neotropics","Brazil",NA,NA,NA,"US01333315",NA,"Proteales",NA,"Amazonas","Near Tres Casas.","-63.0208015441895","-7.50611019134521","US01333315_01",NA,NA,NA,"Humaitá","202650","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2567115","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. T. Prance, N. T. Silva & J. M. Pires","59228","1964","10","2","South America - Neotropics","Brazil",NA,NA,NA,"US01333325",NA,"Proteales",NA,"Mato Grosso","Serra do Roncador; Vicinity of Garapu",NA,NA,"US01333325_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","USw7647","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","B. A. Krukoff","6329",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Proteales",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","2602057","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin & T. R. Soderstrom","6531","1964","10","1","South America - Neotropics","Brazil",NA,NA,NA,"US01333324",NA,"Proteales",NA,"Mato Grosso","Ca 1km N.E. of Garapú",NA,NA,"US01333324_01",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2055636","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A. Macedo","2590","1950","9","16","South America - Neotropics","Brazil",NA,NA,NA,"US01333319",NA,"Proteales",NA,"Minas Gerais","à beira do córrego","-49.4650001525879","-18.968900680542","US01333319_01",NA,NA,NA,"Ituiutaba","50022","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","2840485","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","B. Maguire, J. M. Pires, C. K. Maguire & N. T. Silva","56226","1963","8","24","South America - Neotropics","Brazil",NA,NA,NA,"US01333321",NA,"Proteales",NA,"Mato Grosso","1/10 Km west of Alto Araguaia, along water-shed between Amazonas and Rio Paraguaya, Mato Grosso. Brasilia-Acre Highway","-53.2153015136719","-17.3146991729736","US01333321_01",NA,NA,NA,"Alto Araguaia","100273","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2627924","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A. P. Duarte","9264 A","1965","10","14","South America - Neotropics","Brazil",NA,NA,NA,"US01333329",NA,"Proteales",NA,"Minas Gerais","de Três Marias para João Pinheiro",NA,NA,"US01333329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2840495","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","18287","1966","7","20","South America - Neotropics","Brazil",NA,NA,NA,"US01333331",NA,"Proteales",NA,"Distrito Federal","Planaltina",NA,NA,"US01333331_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","2567114","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. T. Prance & N. T. Silva","59499","1964","10","19","South America - Neotropics","Brazil",NA,NA,NA,"US01333326",NA,"Proteales",NA,"Goiás","20 km south of Caiaponia, road to Jatai. Beside small stream",NA,NA,"US01333326_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
