"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"100","2019-12-19 11:20:13-03","UFG","UFG","46116","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Cezare, C.H.G.; Machado, N. .A.","292","2007","10",NA,"Brasil",NA,NA,NA,"UFG0046116","UFG0046116","23","Goiás","Luziânia","-48.012222","-16.717778",NA,NA,"-48.012222","-16.717778","Santana, I.S.",NA,"772","772",NA,NA,NA,NA,NA,NA
"101","2019-12-19 11:20:13-03","UFG","UFG","49164","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Delprete, P.G.; Cervi, A. & Gomes-Klein, V.L.","10410","2007","11",NA,"Brasil",NA,NA,NA,"UFG0049164","UFG0049164","24","Goiás","Cocalzinho",NA,NA,NA,NA,"-48533.1667","-15422.3333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-12-19 11:20:12-03","UFG","UFG","43289","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Aparecida da Silva, M.","5153","2007","07",NA,"Brasil",NA,NA,NA,"UFG0043289","UFG0043289","29","Goiás","Cristalina","-47.6136016845703","-16.7686004638672","85457","auto",NA,NA,"Aparecida da Silva, M.","2007",NA,NA,NA,"07","29",NA,NA,NA
"103","2021-03-01 11:51:29-03","UFPE","UFP","31470","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart.",NA,"Munhoz, C; Rodrigues, N; Ramos, KMO","1884","2000","08",NA,"Brasil",NA,NA,"Cerca de 40 cm de alt botões e flores brancas. Pouco frequente.; Campo sujo.","UFP031470",NA,"30","Brasília",NA,"-47.319167","-13.50025",NA,NA,"-47.319167","-13.50025","Munhoz, C","2000",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 11:51:29-03","UFPE","UFP","31427","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart.",NA,"Silva, MA","4479","2000","09",NA,"Brasil",NA,NA,"Erva heliófita em moita ca. 40 cm de altura, flores esbranquiçada. Campo sujo com queima bienal modal, área queimada a um mês, próximo a guarita.","UFP031427",NA,"13",NA,NA,"-15.933333","-47.883333",NA,NA,"-15.933333","-47.883333","Silva, MA","2000","1100","1100",NA,"09","13",NA,NA,NA
"105","2021-03-01 11:51:29-03","UFPE","UFP","31483","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart.",NA,"Fonseca, ML; Alvarenga, D","2043","1999","09",NA,"Brasil",NA,NA,"Erva heliófita, ca. de 0,03m de altura, caule de cor verde,glabro; folhas de cor verde, cartáceas; botões e flores brancos. Comum no local.; Solo argiloso.","UFP031483",NA,"01",NA,NA,"-48.405833","-15.931944",NA,NA,"-48.405833","-15.931944",NA,NA,"1015","1015",NA,NA,NA,NA,NA,NA
"106","2021-03-01 11:51:29-03","UFPE","UFP","59263","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart.",NA,"Silva, MA; Santana, OA","6073","2001","02",NA,"Brasil",NA,NA,"Erva, ca. 40 cm de alt. Flores brancas, folhas concolores verdes, caule alado. Cerrado queimado em 30.01.2002, ao lado do Córrego Taquara.","UFP059263",NA,"25",NA,NA,"-47.883333","-15.766667",NA,NA,"-47.883333","-15.766667","Silva, M A","2002","1100","1100",NA,"03","06",NA,NA,NA
"107","2020-09-25 10:39:55-03","UFPE","UFP","7724","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart.",NA,"Azevedo, MLM","186","1988","10",NA,"Brasil",NA,NA,"Área recentemente queimada.; Erva, ca. de 25 cm de alt. botões floral branco,flores brancas, frutos imaturos de cor verde. Brejo seco periodicamente.","UFP007724",NA,"19","Brasília","Distrito Federal","-47.893611","-15.951944",NA,NA,"-47.893611","-15.951944","Mendonça, RC","1989",NA,NA,NA,"05",NA,NA,NA,NA
"108","2020-09-02 16:38:36-03","Cenargen","CEN","36296","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","cf. choretroides",NA,"Crumenaria cf. choretroides","Mart. ex Reissek",NA,"Roberta Cunha de Mendonça","4126","2000","03",NA,"Brasil","Fazenda Santa Clara, propriedade do Sr. Marcos Queirós.","Exsicatas","Mata seca com árvores bem esparsadas, sub-bosque com muitas lianas e camada herbácea densa. Erva ciófila; frutos secos, imaturos de cor verde. Doação do Herbário IBGE - Reserva Ecológica do IBGE - Plantas do Goiás.","CEN00036296","CEN00036296","02","GO","NOVA ROMA","-46.851111","-13.691111",NA,NA,"-46.851111","-13.691111","M. V. Dantas-Queiroz","2011","410","410",NA,"01",NA,NA,NA,"1"
"109","2020-09-02 16:38:36-03","Cenargen","CEN","43928","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Glocimar Pereira-Silva","5641","2001","10",NA,"Brasil","Estrada balsa dos Paulistas(rio Tocantins) porto 1 km 7.","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00043928","CEN00043928","16","GO","CAVALCANTE","-48.142777",NA,NA,NA,"-48.142777","-1345611.0","C. G. Fontes","2007","320","320",NA,"02",NA,NA,NA,"2"
"110","2020-09-02 16:38:36-03","Cenargen","CEN","61853","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Taciana Barbosa Cavalcanti","3561","2004","10",NA,"Brasil","Fazenda Sucupira. Riacho Fundo. Estrada de acesso, próximo ao portão.","Exsicatas",NA,"CEN00061853","CEN00061853","06","DF","BRASILIA","-48.003055","-15.882222",NA,NA,"-48.003055","-15.882222","B. M. T. Walter","2010","1153","1153",NA,"02",NA,NA,NA,"4"
"111","2020-09-02 16:38:36-03","Cenargen","CEN","74613","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Eduarda Barreto Andrade Dias","100","2006","10",NA,"Brasil","Parque Nacional de Brasília.","Unicata",NA,"CEN00074613","CEN00074613","04","DF","BRASILIA","-47.966388","-15.662222",NA,NA,"-47.966388","-15.662222","L. M. G. Nogueira","2006","1096","1096",NA,"12",NA,NA,NA,"1"
"112","2020-09-02 16:38:36-03","Cenargen","CEN","24102","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Glocimar Pereira-Silva","906","1991","11",NA,"Brasil","Cachoeira do Cariru, próxima ao PADEF.","Exsicatas",NA,"CEN00024102","CEN00024102","09","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","-4753333.0","-1598333.0","R. Lima","1998","1000","1000",NA,"07",NA,NA,NA,"3"
"113","2020-09-02 16:38:36-03","Cenargen","CEN","43745","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Glocimar Pereira-Silva","5456","2001","09",NA,"Brasil","Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28, lago sul.","Exsicatas",NA,"CEN00043745","CEN00043745","29","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","-4780722.0","-1580306.0","B. M. T. Walter","2010","1030","1030",NA,"02",NA,NA,NA,"2"
"114","2020-09-02 16:38:36-03","Cenargen","CEN","27354","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Renata Corrêa Martins","46","1994","09",NA,"Brasil","EEJBB. Próximo ao Cristo Redentor. Altitude entre 1025 a 1150 m.","Exsicatas","Flor delicada com caule achatado. Bioma Cerrado. Doação do Sistema Herbário HEPH. Distrito Federal.","CEN00027354","CEN00027354","29","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","-4785000.0","-1586667.0","B. M. T. Walter","2001",NA,NA,NA,"11",NA,NA,NA,"1"
"115","2020-09-02 16:38:36-03","Cenargen","CEN","57936","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Ernestino de S. Gomes Guarino","886","2001","10",NA,"Brasil","Fazenda Sucupira, campos a direita da estrada que liga o Riacho Fundo a Fazenda.","Exsicatas",NA,"CEN00057936","CEN00057936","11","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","-4801667.0","-1586667.0","G. D. Vale","2006","1100","1100",NA,"10",NA,NA,NA,"2"
"116","2020-09-02 16:38:36-03","Cenargen","CEN","57892","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Ernestino de S. Gomes Guarino","842","2001","09",NA,"Brasil","Vale do Córrego Riacho Fundo, na margem direita do mesmo. Entre o Riacho Fundo e a Fazenda Sucupira.","Exsicatas",NA,"CEN00057892","CEN00057892","10","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","-4801667.0","-1586667.0","D. V. Oliveira","2007","1100","1100",NA,"06",NA,NA,NA,"2"
"117","2020-09-02 16:38:36-03","Cenargen","CEN","50927","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"José Floriano Barêa Pastore","141","2002","12",NA,"Brasil","Chácara Jatobá.","Exsicatas",NA,"CEN00050927","CEN00050927","01","GO","APARECIDA DE GOIANIA","-49.2439002990723","-16.823299407959","14888","auto",NA,NA,"J. F. B. Pastore","2002",NA,NA,NA,"12",NA,NA,NA,"1"
"118","2020-09-02 16:38:36-03","Cenargen","CEN","49384","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"José Floriano Barêa Pastore","56","2002","08",NA,"Brasil","Chácara Jatobá. (Entre Aparecida de Goiânia / Hidrolândia).","Exsicatas",NA,"CEN00049384","CEN00049384","10",NA,NA,NA,NA,NA,NA,NA,NA,"J. F. B. Pastore","2002",NA,NA,NA,"08",NA,NA,NA,"2"
"119","2020-09-02 16:38:36-03","Cenargen","CEN","19655","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Sebastião Pinheiro Cordovil da Silva","75","1992","10",NA,"Brasil","Fazenda Macaco; margem esquerda do córrego Vermelho.","Exsicatas",NA,"CEN00019655","CEN00019655","06","GO","URUACU",NA,NA,NA,NA,NA,NA,"R. Lima","1998","480","480",NA,"07",NA,NA,NA,"4"
"120","2020-09-02 16:38:36-03","Cenargen","CEN","110505","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"J. Moises Mendoza F.","4337","2014","09",NA,"Brasil","Fazenda Sucupira / Embrapa, ca. 750 m N do limite da fazenda, sentido DF-79. Encostas lado esquerdo.","Exsicatas","Erva com numerosos ramos eretos saindo da base. Planta toda verde-claro, frutos imaturos. Entre árvores e rochas. Manchas de campo rupestre.","CEN00110505","CEN00110505","24","DF","BRASILIA","-48.008055","-15.899444",NA,NA,"-48.008055","-15.899444","M. Mendoza","2014","1100","1100",NA,"09",NA,NA,NA,"6"
"121","2020-09-02 16:38:36-03","Cenargen","CEN","111357","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"J. Moises Mendoza F.","5112","2015","12",NA,"Brasil","GO-118, ca. 35 km de Teresina para Alto Paraiso de Goiás, entrando 100 m da estrada (encosta lado esquerdo).","Exsicatas","Subarbusto ramificado só na base. Plantas dispersas no campo limpo. Cerrado em área montanhosa, encostas e topo das serras cobertas de campo rupestre.","CEN00111357","CEN00111357","05","GO","CAVALCANTE","-47.424722","-13.921666",NA,NA,"-47.424722","-13.921666","M. Mendoza","2015","1430","1430",NA,"12",NA,NA,NA,"3"
"122","2020-09-02 16:38:36-03","Cenargen","CEN","57866","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Ernestino de S. Gomes Guarino","816","2001","09",NA,"Brasil","Campos na margem esquerda do Córrego Riacho Fundo, entre o Riacho Fundo I e a Fazenda Sucupira, aproximadamente 1 km antes da ponte que cruza o Córrego Riacho Fundo.","Exsicatas",NA,"CEN00057866","CEN00057866","01","DF","BRASILIA","-48.016666","-15.866666",NA,NA,"-48.016666","-15.866666","C. G. Fontes","2007","1100","1100",NA,"02",NA,NA,NA,"2"
"123","2020-09-02 16:38:36-03","Cenargen","CEN","63872","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Robson Rodrigues-da-Silva","649","2002","11",NA,"Brasil","Jardim Botânico de Brasília (área do Cristo Redentor). Área queimada. Alt.: 1025 - 1150 m.","Exsicatas","Flor branca. Doação do Sistema Herbário HEPH (18362-8). Brasil - Distrito Federal.","CEN00063872","CEN00063872","06","DF","BRASILIA","-47.881111","-15.913888",NA,NA,"-47.881111","-15.913888","B. M. T. Walter","2009",NA,NA,NA,"06",NA,NA,NA,"1"
"124","2020-09-02 16:38:36-03","Cenargen","CEN","69835","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Glocimar Pereira-Silva","12224","2007","11",NA,"Brasil","Margem direita do rio Tocantins, próximo à draga.","Exsicatas","Área de influência direta (lago).","CEN00069835","CEN00069835","21","TO","PARANA","-48.198055","-12.854444",NA,NA,"-48.198055","-12.854444",NA,NA,"285","285",NA,NA,NA,NA,NA,"4"
"125","2020-09-02 16:38:36-03","Cenargen","CEN","69883","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Glocimar Pereira-Silva","12279","2007","11",NA,"Brasil","Estrada de acesso à vila Rosário, fazenda Bom Retiro.","Exsicatas",NA,"CEN00069883","CEN00069883","23","TO","PARANA","-48.202777","-12.780277",NA,NA,"-48.202777","-12.780277","B. M. T. Walter","2010","307","307",NA,"02",NA,NA,NA,"3"
"126","2020-09-02 16:38:36-03","Cenargen","CEN","71168","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Glocimar Pereira-Silva","11025","2006","10",NA,"Brasil","Entroncamento obra - balsa do Coronel, km 20.","Exsicatas","Área de influência indireta.","CEN00071168","CEN00071168","23","TO","PARANA","-48.1625","-12.915277",NA,NA,"-48.1625","-12.915277","B. M. T. Walter","2010","300","300",NA,"02",NA,NA,NA,"4"
"127","2020-09-02 16:38:36-03","Cenargen","CEN","82429","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Carlos Romero Martins","936","2007","12",NA,"Brasil","Parque Nacional de Brasília, Cerrado ralo, área de coleta no entorno da Trilha do Cristal. LAT. 15º44'45.5'' S LONG. 47º 55'18.3'' W","Exsicatas","Erva, presença de capim-gordura na área, Solo Latossolo, Doação FLORA DO BRASIL - DISTRITO FEDERAL","CEN00082429","CEN00082429","11","DF","BRASILIA","-47.921666","-15.745833",NA,NA,"-47.921666","-15.745833","C. R. Martins","2007",NA,NA,NA,"12",NA,NA,NA,"1"
"128","2020-09-02 16:38:36-03","Cenargen","CEN","82674","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Deisy Pereira Saraiva- RB","277","2011","11",NA,"Brasil","Localidade de Areias ca. 20 Km da BR 414.","Exsicatas","Cálice verde. Corola alva. Estames alvos. Doação do Jardim Botânico do Rio de Janeiro. RB 547249","CEN00082674","CEN00082674","23","GO","COCALZINHO DE GOIAS","-48.698333","-15.823333",NA,NA,"-48.698333","-15.823333","B. M. T. Walter","2013","1262","1262",NA,"03",NA,NA,NA,"1"
"129","2020-09-02 16:38:36-03","Cenargen","CEN","96981","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Carlos Romero Martins","2363","2016","11",NA,"Brasil","Parque Nacional de Brasília, borda da mata entre a Cascalheira do Entroncamento e o córrego Acampamento. Entorno do canal com água.","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00096981","CEN00096981","20","DF","BRASILIA","-47.946111","-15.737777",NA,NA,"-47.946111","-15.737777","B. M. T. Walter","2017",NA,NA,NA,"04",NA,NA,NA,"1"
"130","2020-09-02 16:38:36-03","Cenargen","CEN","98370","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Alessandra Tomaselli Fidelis - UNESP - Rio Claro","216","2016","07",NA,"Brasil","Reserva Natural da Serra do Tombador (Campina).","Exsicatas","Doação HRCB 68124","CEN00098370","CEN00098370","10","GO","CAVALCANTE","-47.818333","-13.680833",NA,NA,"-47.818333","-13.680833","B. M. T. Walter","2016","800","800",NA,"08",NA,NA,NA,"1"
"131","2020-09-02 16:38:36-03","Cenargen","CEN","18455","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Bruno Machado Teles Walter","2259","1994","10",NA,"Brasil","Fazenda Água Limpa - UnB. Coletada local queimado ha 19 dias.","Unicata","Espécie comum no local, floresceu após o fogo. Flora do Brasil - Distrito Federal.","CEN00018455","CEN00018455","21","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","-4791667.0","-1595000.0","R. Lima","1998","1050","1050",NA,"07",NA,NA,NA,"1"
"132","2020-09-02 16:38:36-03","Cenargen","CEN","37425","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Bruno Machado Teles Walter","4387","1999","09",NA,"Brasil","Fazenda Sucupira. Região do vale do córrego Riacho Fundo, na margem esquerda deste.","Exsicatas","Frutos mais maduros amarelados. Área queimada a cerca de 1 mês.","CEN00037425","CEN00037425","27","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","-4801667.0","-1586667.0","J. F. B. Pastore","2002","1100","1100",NA,"07",NA,NA,NA,"3"
"133","2020-09-02 16:38:36-03","Cenargen","CEN","40343","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Bruno Machado Teles Walter","4612","2000","11",NA,"Brasil",NA,"Exsicatas",NA,"CEN00040343","CEN00040343","08","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","92497","auto",NA,NA,"J. F. B. Pastore","2002",NA,NA,NA,"01",NA,NA,NA,"4"
"134","2020-09-02 16:38:36-03","Cenargen","CEN","17657","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Bruno Machado Teles Walter","1890","1992","08",NA,"Brasil","Fazenda Córrego (Corgo) d'Anta. Após escola Divino Pai Eterno, cerca de 4 km seguindo sempre à direita pelas estradinhas.","Exsicatas","Botões florais verde. Bacia de inundação da UHE Serra da Mesa.","CEN00017657","CEN00017657","05","GO","NIQUELANDIA","-48.4597015380859","-14.4738998413086","74171","auto","-4896667.0","-1443333.0","R. Lima","1998","430","430",NA,"07",NA,NA,NA,"2"
"135","2020-09-02 16:38:36-03","Cenargen","CEN","65937","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Aécio Amaral-Santos","947","2001","09",NA,"Brasil","Comunidade Indígena Krahò - Kapey (União da Aldeias), mata próxima ao campo de pouso.","Exsicatas",NA,"CEN00065937","CEN00065937","28","TO","GOIATINS","-47.3142013549805","-7.71000003814697","92862","auto","-4766639.0","-844278.0","B. M. T. Walter","2018","266","266",NA,"04",NA,NA,NA,"3"
"136","2020-09-02 16:38:36-03","Cenargen","CEN","38409","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Juliana Guimarães Faria","166","1999","06",NA,"Brasil","Fazenda Sucupira, lado direito, antes da 1ª ponte na estrada principal da fazenda.","Exsicatas",NA,"CEN00038409","CEN00038409","09","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto","-4801667.0","-1591667.0","J. F. B. Pastore","2002","1070","1070",NA,"12",NA,NA,NA,"2"
"137","2020-09-02 16:38:36-03","Cenargen","CEN","54389","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Juliene Roveratti Santos","14","2003","08",NA,"Brasil","Parque Ecológico Norte Burle Marx","Exsicatas","Ambiente Queimado.","CEN00054389","CEN00054389","05","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,"J. Roveratti","2003",NA,NA,NA,"10",NA,NA,NA,"2"
"138","2020-09-02 16:38:36-03","Cenargen","CEN","1328","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Antônio Costa Allem","1128","1977","11",NA,"Brasil","Vale do Amanhecer. Planaltina.","Exsicatas","Folhas algo ensiformes. Hábitus catáceo. Frutos capsulares. À beira da estrada.","CEN00001328","CEN00001328","04","DF","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,"B. M. T. Walter","2009",NA,NA,NA,"09",NA,NA,NA,"2"
"139","2020-09-02 16:38:36-03","Cenargen","CEN","47798","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Aécio Amaral-Santos","1622","2002","11",NA,"Brasil","A jusante da ponte da divisa DF/MG.","Exsicatas","Área de influência da AHE Queimado.","CEN00047798","CEN00047798","25","MG","UNAI","-46.9061012268066","-16.3575000762939","97926","auto",NA,NA,"B. M. T. Walter","2003",NA,NA,NA,"11",NA,NA,NA,"4"
"140","2019-11-13 11:29:38-03","USP","SPF","172887","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Sasaki, D","809","2003","11",NA,"Brasil","Parque Estadual das Furnas do Bom Jesus",NA,NA,"SPF00172887",NA,"02","São Paulo","Pedregulho","-47.419444","-20.197222",NA,NA,"-47.419444","-20.197222","Sasaki, D","2004","900","900",NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:29:38-03","USP","SPF","174954","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Aparecida da Silva, M","5393","2002","10",NA,"Brasil","Reserva Ecológica do IBGE",NA,NA,"SPF00174954",NA,"03","Distrito Federal","Brasília","-47.869444","-15.951389",NA,NA,"-47.869444","-15.951389","Aparecida da Silva, M","2002",NA,NA,NA,"10",NA,NA,NA,NA
"142","2019-11-13 11:29:38-03","USP","SPF","188689","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Paula-Souza, J","8781","2007","10",NA,"Brasil",NA,NA,NA,"SPF00188689",NA,"03","Goiás","Planaltina","-47.889722","-15.854444",NA,NA,"-47.889722","-15.854444","Paula-Souza, J","2007",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:29:38-03","USP","SPF","182965","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Aparecida da Silva, M","5914","2006","08",NA,"Brasil","Reserva Ecológica do IBGE",NA,NA,"SPF00182965",NA,"08","Distrito Federal","Brasília","-47.868333","-15.950556",NA,NA,"-47.868333","-15.950556","Aparecida da Silva, M","2006","1100","1100",NA,"08",NA,NA,NA,NA
"144","2021-03-15 18:29:34-03","USP","SPF","219636","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Borges, LM","919","2012","11",NA,"Brasil","Chapada dos Veadeiros, Rodovia BR 010, Alto Paraíso de Goiás#?#Terezina de Goiás; 39 km da zona urbana de Alto Paraíso; margem direita; área rica em Mimosa densa.",NA,"Erva cespitosa ca. 60 cm alt. Caule e folhas verdes. Flores alvas. Frutos imaturos verde-claros. Amostra em sílica-gel (RBdna e/ou SPF).; Campo rupestre.","SPF00219636",NA,"01","Goiás","Alto Paraíso de Goiás","-47.359278","-13.898972",NA,NA,"-47.359278","-13.898972","Antar, GM","2016","1236","1236",NA,"03",NA,NA,NA,NA
"145","2021-03-15 18:29:34-03","USP","SPF","207745","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Pirani, JR; Mello-Silva, R; Devecchi, MF; Alves, GGN","6436","2013","09",NA,"Brasil","rodovia Alto Paraíso de Goiás - Niquelândia (GO 239), 29,8 km do trevo sul de Alto Paraíso de Goiás em direção a São Jorge.",NA,"Ervas em solo arenoso, heliófilas, poucas. Flores alvas. Frutos imaturos verdes.; Campo sujo de cimeira, queimado há algum tempo.","SPF00207745",NA,"04","Goiás","Alto Paraíso de Goiás","-47.727556","-14.133778",NA,NA,"-47.727556","-14.133778","Antar, GM","2016","1194","1194",NA,"03",NA,NA,NA,NA
"146","2019-11-13 11:29:38-03","USP","SPF","179512","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","choretroides",NA,"Crumenaria choretroides","Mart. ex Reissek",NA,"Hatschbach, G","37162","1975","09",NA,"Brasil",NA,NA,NA,"SPF00179512",NA,"26","Goiás","Anápolis","-48.9528007507324","-16.3267002105713","31830","auto",NA,NA,"Lima, RB","2003",NA,NA,NA,NA,NA,NA,NA,NA
