"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","typeStatus","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem"
"94","2020-04-22 16:24:55-03","UFPB","JPB","54169","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Lima, N","26","1946","01","29","Southern America","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,NA,NA,"JPB0054169",NA,"auto",NA,"Ferrucci, MS; Somner, GV","1947",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-04-22 16:24:55-03","UFPB","JPB","54197","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Braga, JMA; Somner, GV; Silva, IM","4912","1998","07","15","Southern America","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Monte Serrat, estrada principal.","-44.5633010864258","-22.4960994720459","19648",NA,NA,"; DESC: Árvore 3,5 m alt. Frutos verdes arilo cor de laranja. As sementes internamente apresentam substância pegajosa.","JPB0054197",NA,"auto",NA,"Ferrucci, MS; Somner, GV","1947",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-06 09:57:35-03","UFOP","OUPR","22563","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Entre Ouro Preto e Mariana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ferrucci, M.S.","2009","11","12",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-06 09:57:35-03","UFOP","OUPR","22562","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro São Sebastião","-43.5080986022949","-20.2875003814697","44599",NA,NA,NA,NA,NA,"auto",NA,"Ferrucci, M.S.","2009","11","12",NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 10:06:27-03","FURB","FURB","38895","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Uhlmann, A.; et al.","362","2010","08","06",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Parque Estadual Três Picos.","-42.6094444","-22.4197223",NA,"400",NA,NA,"FURB43109","FURB43109",NA,NA,"Uhlmann, A","2010","08","06","-42.6094444","-22.4197223","400",NA,NA,NA,NA
"99","2020-10-14 10:06:27-03","FURB","FURB","38917","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Uhlmann, A.; et al.","343","2010","04","05",NA,"Brasil","Rio de Janeiro","Itaboraí","Área do COMPERJ.","-42.8088889","-22.6497222",NA,"30",NA,NA,"FURB43108","FURB43108",NA,NA,"Ribas, OS","2010","10",NA,"-42.8088889","-22.6497222","30",NA,NA,NA,NA
"100","2020-10-14 10:06:27-03","FURB","FURB","42339","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Uhlmann, A.; et al.","608","2010","08","06",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Parque Estadual Três Picos.","-42.6094444","-22.4197223",NA,"400",NA,NA,"FURB43106","FURB43106",NA,NA,"Uhlmann, A","2013","10","08","-42.6094444","-22.4197223","400",NA,NA,NA,NA
"101","2020-10-14 10:06:27-03","FURB","FURB","38898","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Uhlmann, A.; et al.","345","2010","04","05",NA,"Brasil","Rio de Janeiro","Itaboraí","Área do COMPERJ.","-42.8594017028809","-22.7444000244141","16798","30",NA,"bastante frequnte Habitat: Floresta Ombrófila Densa Submontana; fragmento de floresta alterada Habito: árvore;","FURB03849","FURB03849","auto",NA,"Ribas, OS","2010","10",NA,NA,NA,"30",NA,NA,NA,NA
"102","2019-12-06 19:30:18-03","UFES","VIES","34730","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Araújo, E.A.","410","2015","02",NA,NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 05, indivíduo 364. Parque Nacional do Caparaó","-41.755278","-20.4925",NA,NA,NA,NA,"VIES034730","VIES034730",NA,NA,"E.A. Araújo","2016",NA,NA,"41º45'19''W","20º29'33''S",NA,NA,NA,NA,NA
"103","2020-04-27 16:11:36-03","UFES","VIES","21346","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Zorzanelli, J.P.F.; Silva, A.E.","266","2011","12","31",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803","32198","1",NA,NA,"VIES021346","VIES021346","auto",NA,"Zorzanelli, J.P.F.","2012","03","29",NA,NA,"1",NA,NA,NA,NA
"104","2020-06-29 09:32:14-03","UFRRJ","RBR","31539","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","M. Ponce","15613","1977","10","21",NA,"Brasil","Minas Gerais","Chácara",NA,"-43.2216987609863","-21.6721992492676","11133",NA,NA,NA,"RBR00031539",NA,"auto",NA,"G.M. Barroso","1979","10","09",NA,NA,NA,NA,NA,NA,NA
"105","2020-06-29 09:32:14-03","UFRRJ","RBR","11322","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","S.M. Souto","229","2001","08","08",NA,"Brasil","Rio de Janeiro","Cordeiro","Lat.: S-22°03#?#12.3' lONG.: W-42°22#?#28.2'","-42.3608016967773","-22.028600692749","13893",NA,NA,NA,"RBR00011322",NA,"auto",NA,"G.V. Somner","2009","04","14",NA,NA,NA,NA,NA,NA,NA
"106","2020-06-29 09:32:14-03","UFRRJ","RBR","37729","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","R.G. Silveira; M. Lisboa",NA,"1993",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador.","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"RBR00037729","RBR00037729","auto","Paratipo","G.V. Somner, M.S. Ferrucci","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-29 09:32:14-03","UFRRJ","RBR","12038","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","C.M.B. Correia","188","1990","09","12",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha.","-42.5","-22.466667",NA,NA,NA,NA,"RBR00012038",NA,NA,NA,NA,NA,NA,NA,"42º30'W","22º28'S",NA,NA,NA,NA,NA
"108","2020-06-29 09:32:14-03","UFRRJ","RBR","16305","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","V.C. Almeida","146","1995","01","22",NA,"Brasil","Minas Gerais","Lima Duarte","Fazenda da Serra, São José dos Lopes","-43.793098449707","-21.8425006866455","30417",NA,NA,NA,"RBR00016305",NA,"auto",NA,"G.V. Somner","2002","10","16",NA,NA,NA,NA,NA,NA,NA
"109","2020-06-29 09:32:14-03","UFRRJ","RBR","16469","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","J.A. Silva","14996","1977","03","01",NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Poço","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"RBR00016469",NA,"auto",NA,"R. Coelho","2013","10","23",NA,NA,NA,NA,NA,NA,NA
"110","2020-06-29 09:32:14-03","UFRRJ","RBR","30564","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","R.G. Silveira","s.n.","1993","00","00",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"RBR00030564",NA,"auto",NA,"G.V. Somner","2009","02","05",NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 09:32:14-03","UFRRJ","RBR","30565","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","R.G. Silveira","s.n.","1993","00","00",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"RBR00030565",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-06-29 09:32:14-03","UFRRJ","RBR","29375","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","L. Rossi","s/n","1984","06","01",NA,"Brasil","São PauIo","São Paulo","Parque Conceição.","-46.6300010681152","-23.5400009155273","53584",NA,NA,NA,"RBR00029375","RBR00029375","auto","Paratipo","G.V. Somner, M.S. Ferrucci","2002","10","27",NA,NA,NA,NA,NA,NA,NA
"113","2020-06-29 09:32:14-03","UFRRJ","RBR","16304","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","N. Lima","26","1946","04","29",NA,"Brasil","Rio de Janeiro","Itatiaia","parque Nacional de Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,NA,NA,"RBR00016304",NA,"auto",NA,"N. Lima","1947",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-29 09:32:14-03","UFRRJ","RBR","33446","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","G.V. Somner","1315","2009","04","23",NA,"Brasil","Rio de Janeiro","Itatiaia","parque Nacional de Itatiaia, Estrada do PREVI-FOGO, próximo a casa do pesquisador, S22°27#?#14.5' W044°36#?#25.5'","-44.5633010864258","-22.4960994720459","19648",NA,NA,NA,"RBR00033446",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-06-29 09:32:14-03","UFRRJ","RBR","33108","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","J.M.A. Braga; G.V. Somner","4912","1998","07","15",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Estrada principal, Monte Serrat","-44.5633010864258","-22.4960994720459","19648",NA,NA,NA,"RBR00033108",NA,"auto",NA,"G.V. Somner","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-06-29 09:32:14-03","UFRRJ","RBR","38854","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","G.V. Somner","1809","2016","03","23",NA,"Brasil","Rio de Janeiro","Paracambi","Parque Natural Municipal do Curió, Estrada do sítio Mumu.","-43.7092018127441","-22.6107997894287","13366",NA,NA,NA,"RBR00038854",NA,"auto",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-29 09:32:14-03","UFRRJ","RBR","33277","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","M.R. Barbosa","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Piraí","Represa do ribeirão das Lajes, remanescente de mata secundária","-43.8981018066406","-22.6291999816895","20293",NA,NA,NA,"RBR00033277",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-06-29 09:32:14-03","UFRRJ","RBR","37728","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","R. Castro; L.S. Fernandes, V.R. Scalon","505","2001","07","07",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,NA,NA,"RBR00037728","RBR00037728","auto","Paratipo","G.V. Somner, M.S. Ferrucci","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-29 09:32:14-03","UFRRJ","RBR","8413","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","B. Braga","s.n.","1969","01","23",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira- Instituto Florestal","-46.6300010681152","-23.5400009155273","53584",NA,NA,NA,"RBR00008413",NA,"auto",NA,"G.V. Somner","2004","09","10",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-21 19:38:47-03","UFC","EAC","53854","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Frazão, A.A.; et al.","1","1997","06","04","Southern America","Brasil","Pernambuco","Bonito","Reserva Ecológica Municipal","-35.7285995483398","-8.47027969360352","20932",NA,NA,"Árvore ca. 5 m alt.; ramos verde-amarronzados; folhas subcoriáceas; fruto imaturos verdes.","EAC0053854",NA,"auto",NA,"Pereira, L.A.","2012","09","25",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:44:26-03","MBM","MBM","327889","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Raggi, F.; et al.; et al.","1","2004","08","03","Southern America","Brazil","Minas Gerais","São Gonçalo do Rio Abaixo","EPDA Peti (CEMIG)","-43.3622016906738","-19.826099395752","17525","680",NA,"Arbóreo, 8m, frutos verdes. Floresta Estacional Semidecidual Montana. Mata da Usina","MBM327889","MBM327889","auto",NA,"Coelho, R.L.G.","2010","10","04",NA,NA,"680",NA,NA,NA,NA
"122","2020-12-21 16:44:26-03","MBM","MBM","367219","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Braga, J.M.A.","2447","1995","06","01","Southern America","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Proximidade do abrigo III.","-44.566667","-22.25",NA,"660",NA,"Arvoreta ca. 4m de altura. Folhas membranáceas. Frutos imaturos verdes.; Beira de estrada. Orla de mata alterada densa.","MBM367219","MBM367219",NA,"PARATYPE","Ferrucci; Somner, G.V.","2002","10","27","-44.566667","-22.25","660",NA,NA,NA,NA
"123","2020-12-21 16:44:26-03","MBM","MBM","418603","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Marinero, F.; Nardin, E.C.; Nardin, E.C.","861","2018","10","05","Southern America","Brazil","Minas Gerais","Mariana",NA,"-43.353333","-20.255278",NA,"723",NA,"Árvore 8 m; frutos verde-amarelados.; Vegetação Secundária Estágio Inicial","MBM418603",NA,NA,NA,"Marinero, F.","2019","04","08","-43.353333","-20.255278","723",NA,NA,NA,NA
"124","2020-12-21 16:44:26-03","MBM","MBM","425376","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Gaui, T.D.","247","2015","08","04","Southern America","Brazil","Rio de Janeiro","São José do Vale do Rio Preto","Conglomerado 120-2-1-1,","-42.93","-22.14",NA,NA,NA,"Árvore, com 7 metros de altura. Base reta. Casca interna avermelhada e externa marrom, fina, lisa. Fruto imaturo, com 2,5 de diâmetro, com formato de coração, interna e externamente verde, seco e com arilo.; Floresta Ombrófila Densa,","MBM425376",NA,NA,NA,"Moura, R.","2017","03","14","-42.93","-22.14",NA,NA,NA,NA,NA
"125","2020-12-11 11:41:20-03","UFMG","BHCB","162462","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Lima, MPM; et al.","331","1994","09","15","Southern America","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada para o Abrigo Macieiras.","-44.566667","-22.25",NA,"1300",NA,"Árvore ca. 7 m de altura, frutos deiscentes; frutos indeiscentes, castanhos com sementes com testa negra nitida, com ariloide amarelo recobrindo até a região mediana da testa.; Árvore ca. 7 m de altura, frutos deiscentes; frutos indei","BHCB005679",NA,NA,NA,NA,NA,NA,NA,"-44.566667","-22.25","1300",NA,NA,NA,NA
"126","2020-12-11 11:41:20-03","UFMG","BHCB","189747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Quaresma, AS; Brina, AE; Oliveira, CT","644","2017","08","14","Southern America","Brasil","Minas Gerais","Mariana","Fazenda Itacolomy","-43.396389","-19.009167",NA,"831",NA,"Floresta Estacional Semidecidual","BHCB189747",NA,NA,NA,NA,"2017","08",NA,"-43.396389","-19.009167","831",NA,NA,NA,NA
"127","2020-12-11 11:41:20-03","UFMG","BHCB","197978","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Rezende, SG; Justo, AG","6985","2018","08","29","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.678333","-20.036111",NA,"1495",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197978",NA,NA,NA,NA,NA,NA,NA,"-43.678333","-20.036111","1495",NA,NA,NA,NA
"128","2020-12-11 11:41:20-03","UFMG","BHCB","185574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Tameirão Neto, E; Vidal, CV","5480","2013","11","27","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.365436","-19.088",NA,NA,NA,"Arbóreo; Frutificação; Frutos imaturos verdes, altura 5m; Floresta estacional semidecidual","BHCB185574",NA,NA,NA,NA,NA,NA,NA,"-43.365436","-19.088",NA,NA,NA,NA,NA
"129","2021-03-19 17:59:03-03","UFMG","BHCB","196373","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Ferreira, MC; Rodrigues, JG; Ferraz, PO; Fernandes, RL","15","2019","03","24","Southern America","Brasil","Minas Gerais","Itabira","Parque Estadual da Mata do Limoeiro, Trilha principal para a cachoeira do Limoeiro","-43.448889","-19.584889",NA,"620",NA,"Borda de mata em Floresta Estacional Semidecidual","BHCB196373",NA,NA,NA,NA,NA,NA,NA,"-43.448889","-19.584889","620",NA,NA,NA,NA
"130","2020-12-11 11:41:20-03","UFMG","BHCB","197263","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Castro, RM; Wardil, MV","s.n.","2019","01","08","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.478528","-20.156306",NA,NA,NA,"Arbórea; Floresta estacional semidecidual","BHCB197263",NA,NA,NA,NA,"2019","02",NA,"-43.478528","-20.156306",NA,NA,NA,NA,NA
"131","2020-12-11 11:41:20-03","UFMG","BHCB","82282","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Lombardi, JA; Salino, A; França, GS","5260","2003","07","31","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti - CEMIG., Trilha depois do Bonserá cruzando o curso d'água, a esquerda.","-43.366667","-19.883333",NA,NA,NA,"Árvore, ca. 7m, folíolos cartáceos, frutos imaturos verdes.","BHCB012027",NA,NA,NA,NA,"2013","11","18","-43.366667","-19.883333",NA,NA,NA,NA,NA
"132","2021-02-11 17:21:40-03","UFPR","UPCB","85306","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferruci","Uhlmann, A. et al.","362","2010","08","06",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macaú","Parque Estadual de Três Picos","-42.609444","-22.419722",NA,NA,NA,"Árvore 12 m, com frutos imaturos, em floresta alterada..",NA,NA,NA,NA,"Uhlmann, A.","2010","08","06","-42.609444","-22.419722",NA,NA,NA,NA,NA
"133","2021-02-11 17:21:40-03","UFPR","UPCB","89922","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Uhlmann, A. et al.","608","2010","08","06",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacú","Floresta Ombrófila Densa Altomontana","-42.609444","-22.419722",NA,"400",NA,"Árvore 12 m de altura. Parque Estadual Três Picos.","UPCB0029152","UPCB0029152",NA,NA,"Uhlmann, A.","2013","10","08","-42.609444","-22.419722","400",NA,NA,NA,NA
"134","2020-08-31 09:10:02-03","INPA","INPA","213097","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Freire, CV","s.n.","1923","02","14","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Fazenda do Fagundes.","-43.2075004577637","-22.9027996063232","57442",NA,NA,NA,"INPA0213097","INPA0213097 INPA0213097_e INPA0213097_nd","auto",NA,"Perdiz, RO","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-08-31 09:10:02-03","INPA","INPA","239763","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Braga, JMA","2447","1995","06","01","Southern America","Brasil","Rio de Janeiro","Itatiaia","Parque Naciona de Itatiaia, proximidade do abrigo III. Beira de estrada.","-44.5633010864258","-22.4960994720459","19648",NA,NA,NA,"INPA0239763","INPA0239763 INPA0239763_e","auto","paratype","Somner, GV; Ferrucci","2002","10","27",NA,NA,NA,NA,NA,NA,NA
"136","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","28385",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner et Ferrucci","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1060","2006","05","18",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo, Prop.: Dona Maria","-40.431667","-20.093889",NA,"150",NA,"Árvore 22m de alt. DAP 65cm. Fuste 4m. Frutos verdes. Mata em estágio de regeneração.","MBML028385",NA,NA,NA,"R. Perdiz/2011",NA,NA,NA,"40W25'54","20S5'38","150",NA,NA,NA,NA
"137","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","33495",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner et Ferrucci","M. Simonelli; F. A. R. Matos, L. F. Magnago","1557","2008","04","13",NA,"Brasil","Espírito Santo","Santa Leopoldina","Suiça","-40.615","-20.087778",NA,"460",NA,"frutos verdes, 8 m. de altura","MBML033495",NA,NA,NA,"R. Perdiz/2011",NA,NA,NA,"40W36'54","20S5'16","460",NA,NA,NA,NA
"138","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","37132",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner et Ferrucci","A. P. Fontana; et al","5404","2008","07","17",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111",NA,NA,NA,NA,"MBML037132",NA,NA,NA,"M.S. Ferrucci/Fev.2010",NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA
"139","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","8205",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner et Ferrucci","L. Kollmann; E. Bausen & W. Pizziolo","574","1998","09","15",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,NA,NA,"Chapada. Árvore 12m. DAP 20cm. Fuste 8m. Frutos amarelos.","MBML008205",NA,NA,NA,"R. Perdiz/2011",NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA
"140","2020-07-10 09:49:17-03","MBML","MBML-HERBARIO","43487",NA,"Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","J. M. A. Braga","2447","1995","06","01",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Proximidades do Abrigo III, beira de estrada. Orla de mata alterada densa","-44.583333","-22.25",NA,"660",NA,"Arvoreta ca 4m alt., folhas membranáceas. Frutos imaturos verdes","MBML043487","MBML043487",NA,"PARATIPO","G.V. Somner & Ferrucci/27-X-2002",NA,NA,NA,"44W34'60","22S15'0","660",NA,NA,NA,NA
"141","2017-11-24 14:12:26-02","UFLA","ESAL","20620","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335","13705",NA,NA,"árvore; ; ;; floresta",NA,NA,"auto",NA,"E. Van den Berg; Ary T. O . Filho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-11-24 14:12:26-02","UFLA","ESAL","1201","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Heringer, EP","250",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Chapada dos Perdizes","-46.6300010681152","-23.5400009155273","53584",NA,NA,"; ; ;",NA,NA,"auto",NA,"Biológico - SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-11-24 14:12:26-02","UFLA","ESAL","12298","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,"árvore; 9,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-11-24 14:12:26-02","UFLA","ESAL","20396","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca","Peão",NA,NA,NA,"1",NA,"; 13 , m; ;",NA,NA,NA,NA,"Laércio Loures",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"145","2018-10-09 16:32:15-03","UFLA","ESAL","20011","S","Plantae",NA,NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Pereira, IM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363","35110",NA,NA,"; ; ;; Floresta ambrófila densa Altomon",NA,NA,"auto",NA,"Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
